time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,P1,P2,P3,P4,P5,F1,F2,F3,F4,B1,B2,B3,S1,S2,class
564.23,6.42,0.45,0.65,-0.38,0.87,0.25,-0.06,-0.02,-0.43,0,0,0,0,582,342,663,629,0,674,444,0,493,540,0
564.34,4.61,-0.35,0.62,-0.39,0.89,0.27,-0.06,-0.01,-0.43,0,0,0,0,582,343,664,627,0,674,445,0,494,541,0
564.45,1.46,-2.48,1.23,-0.39,0.91,0.25,-0.06,-0.01,-0.44,0,0,0,0,583,342,663,627,0,674,442,0,491,540,0
564.55,-6.68,-4.63,-1.63,-0.37,0.93,0.21,-0.06,-0.02,-0.44,0,0,0,0,583,341,662,625,0,674,437,0,481,536,0
564.66,3.98,-0.38,1.22,-0.38,0.91,0.21,-0.06,-0.02,-0.43,0,0,0,0,582,342,661,624,0,674,439,0,484,537,0
564.76,7.53,0.49,0.84,-0.38,0.86,0.27,-0.06,-0.02,-0.43,0,0,0,0,582,342,663,628,0,674,438,0,490,538,0
564.87,1.25,1.16,-0.83,-0.38,0.91,0.25,-0.06,-0.02,-0.44,0,0,0,0,582,342,663,627,0,673,440,0,494,538,0
564.97,2.67,0.48,2.13,-0.37,0.91,0.26,-0.06,-0.02,-0.43,0,0,0,0,582,342,663,627,0,674,440,0,493,538,0
565.08,5.80,0.20,2.18,-0.38,0.86,0.26,-0.06,-0.02,-0.43,0,0,0,0,582,342,663,626,0,673,438,0,490,537,0
565.18,2.38,1.76,0.93,-0.37,0.87,0.26,-0.06,-0.01,-0.43,0,0,0,0,582,342,663,626,0,673,436,0,485,535,0
565.29,3.14,1.41,0.19,-0.37,0.90,0.28,-0.06,-0.01,-0.43,0,0,1,0,582,342,662,626,0,674,439,0,490,536,0
565.40,6.56,0.63,1.88,-0.39,0.87,0.30,-0.06,-0.02,-0.44,0,0,1,0,582,341,662,625,0,674,438,0,491,537,0
565.50,1.68,-1.64,1.58,-0.37,0.87,0.25,-0.06,-0.02,-0.43,0,0,0,0,581,341,662,624,0,673,438,0,491,536,0
565.61,0.79,-1.23,0.49,-0.37,0.89,0.26,-0.06,-0.02,-0.43,0,0,0,0,582,342,663,628,0,673,438,0,491,536,0
565.71,4.56,2.28,0.76,-0.37,0.89,0.25,-0.06,-0.02,-0.43,0,0,0,0,582,342,663,628,0,674,439,0,492,536,0
565.82,5.43,2.35,2.40,-0.39,0.88,0.28,-0.06,-0.02,-0.44,0,0,0,0,582,342,663,627,0,673,438,0,493,535,0
565.92,3.18,0.29,1.95,-0.38,0.86,0.30,-0.06,-0.01,-0.44,0,0,0,0,582,343,663,627,0,674,439,0,491,535,0
566.03,-0.79,-0.36,0.87,-0.38,0.88,0.26,-0.06,-0.02,-0.43,0,0,0,0,582,342,663,626,0,673,440,0,491,533,0
566.14,3.63,-0.62,1.28,-0.37,0.89,0.23,-0.06,-0.02,-0.44,0,0,0,0,581,342,663,626,0,673,438,0,490,534,0
566.24,6.34,0.65,1.64,-0.38,0.89,0.29,-0.05,-0.01,-0.43,0,0,0,0,582,343,662,626,0,674,439,0,491,534,0
566.35,5.51,0.03,2.01,-0.39,0.88,0.29,-0.05,-0.01,-0.43,0,0,0,0,582,342,662,626,0,673,439,0,490,534,0
566.45,1.25,-0.51,0.23,-0.37,0.87,0.28,-0.06,-0.02,-0.43,0,0,0,0,582,342,663,626,0,673,439,0,492,533,0
566.56,-0.22,0.58,-0.27,-0.37,0.88,0.25,-0.05,-0.02,-0.44,0,0,0,0,582,342,662,628,0,673,439,0,493,533,0
566.66,2.25,1.09,0.31,-0.37,0.90,0.25,-0.05,-0.01,-0.44,0,0,0,0,582,342,664,627,0,673,441,0,494,534,0
566.77,4.85,1.52,2.07,-0.38,0.89,0.27,-0.06,-0.02,-0.43,0,0,0,0,582,342,664,628,0,674,439,0,495,534,0
566.87,2.50,-0.46,2.23,-0.39,0.86,0.27,-0.06,-0.02,-0.44,0,0,0,0,582,343,664,627,0,673,439,0,494,535,0
566.98,4.07,0.00,1.96,-0.38,0.87,0.26,-0.06,-0.01,-0.43,0,0,0,0,582,342,663,626,0,674,440,0,494,534,0
567.09,2.97,1.04,1.31,-0.38,0.87,0.26,-0.06,-0.02,-0.43,0,0,0,0,582,342,663,626,0,673,442,0,494,535,0
567.19,3.56,0.44,1.97,-0.38,0.89,0.27,-0.06,-0.02,-0.43,0,0,0,0,581,342,662,626,0,673,443,0,496,536,0
567.30,1.75,-0.22,1.97,-0.38,0.89,0.25,-0.05,-0.02,-0.43,0,0,0,0,581,342,662,625,0,674,444,0,496,537,0
567.40,5.41,1.41,1.46,-0.38,0.87,0.26,-0.06,-0.02,-0.43,0,0,0,0,582,342,664,628,0,674,445,0,497,538,0
567.51,4.25,-0.47,1.58,-0.37,0.88,0.25,-0.06,-0.02,-0.43,0,0,0,0,582,342,664,628,0,673,452,0,497,539,0
567.61,2.48,1.54,0.41,-0.38,0.89,0.25,-0.06,-0.02,-0.43,1,0,0,0,581,342,663,627,0,674,454,0,499,541,0
567.72,3.82,1.18,0.57,-0.38,0.88,0.28,-0.05,-0.02,-0.43,0,0,0,0,583,342,663,628,0,674,459,0,499,541,0
567.82,3.95,0.55,1.25,-0.38,0.88,0.26,-0.06,-0.01,-0.43,0,0,0,0,582,342,664,627,0,673,456,0,498,541,0
567.93,1.33,-0.74,-0.06,-0.38,0.87,0.28,-0.06,-0.02,-0.43,0,0,0,0,582,342,663,627,0,674,450,0,497,540,0
568.03,2.65,0.49,-0.13,-0.37,0.90,0.25,-0.06,-0.02,-0.43,0,0,0,0,582,342,662,625,0,674,447,0,496,539,0
568.14,4.66,0.58,1.48,-0.38,0.90,0.25,-0.05,-0.02,-0.43,0,0,0,0,582,342,662,624,0,673,447,0,497,539,0
568.25,4.16,0.95,0.87,-0.37,0.89,0.27,-0.06,-0.02,-0.43,0,0,0,0,582,342,663,627,0,674,449,0,498,540,0
568.35,5.59,1.17,2.59,-0.38,0.86,0.28,-0.06,-0.01,-0.43,0,0,0,0,583,343,664,627,0,673,449,0,497,538,0
572.38,0.98,-2.26,2.65,-0.35,0.93,0.24,-0.05,-0.02,-0.43,0,0,0,0,581,340,661,624,0,674,457,0,497,550,0
572.48,5.33,1.56,3.52,-0.34,0.87,0.22,-0.05,-0.01,-0.43,0,0,0,0,581,340,662,623,0,673,456,0,485,540,0
572.59,8.70,-6.18,-3.00,-0.32,0.93,0.25,-0.05,-0.02,-0.43,0,0,0,0,581,339,663,625,0,680,458,0,494,547,0
572.70,76.78,-64.93,-10.10,-0.19,0.84,0.42,-0.06,0.02,-0.45,0,0,0,0,583,342,674,630,0,713,474,0,482,504,0
572.80,113.00,-115.96,-22.68,-0.20,0.66,0.42,-0.13,0.07,-0.47,0,0,0,0,583,461,667,624,0,731,467,291,434,311,0
572.91,122.44,-105.80,-24.79,-0.32,0.64,0.48,-0.23,0.18,-0.45,0,0,0,0,583,490,664,612,0,743,422,311,442,256,0
573.01,117.36,-54.04,-22.36,-0.62,0.61,0.49,-0.30,0.27,-0.42,0,0,0,0,581,564,661,612,0,707,412,305,469,206,0
573.12,152.06,32.85,-29.00,-0.42,0.30,0.68,-0.32,0.34,-0.40,0,0,0,0,584,621,666,614,0,745,593,3,442,317,0
573.22,4.33,47.36,-43.92,-0.41,0.52,0.66,-0.31,0.36,-0.41,0,0,0,0,583,628,666,615,0,721,634,331,442,358,0
573.33,43.17,127.38,-14.59,-0.19,0.51,0.78,-0.26,0.34,-0.44,0,0,0,0,581,604,667,614,0,731,621,0,364,277,0
573.43,107.88,151.08,1.64,-0.03,0.66,0.78,-0.16,0.35,-0.49,0,0,0,0,583,533,669,616,0,719,612,0,297,264,0
573.54,128.82,132.43,52.12,0.41,0.27,0.89,-0.05,0.43,-0.48,0,0,0,0,584,492,665,623,0,714,603,0,222,242,0
573.65,252.64,99.84,-39.17,0.78,-0.51,0.83,0.06,0.56,-0.38,0,0,0,0,581,456,671,633,0,711,584,0,222,234,0
573.75,122.44,20.34,44.28,0.57,-0.44,1.01,0.10,0.64,-0.24,0,0,0,0,581,472,678,634,0,704,590,0,283,248,0
573.86,62.24,-24.32,-16.66,0.68,-0.82,1.24,0.12,0.63,-0.23,0,0,0,0,577,476,672,633,0,697,547,0,349,249,0
573.96,15.86,9.49,3.44,0.61,-0.45,0.77,0.11,0.64,-0.24,0,0,0,0,570,464,660,627,0,695,573,0,369,244,0
574.07,-1.97,5.64,-12.36,0.60,-0.28,0.62,0.10,0.63,-0.25,0,0,0,0,569,455,655,624,0,693,568,0,412,238,0
574.17,-1.45,-2.13,-2.49,0.59,-0.35,0.69,0.10,0.64,-0.24,0,0,0,0,568,451,653,623,0,691,543,0,448,238,0
574.28,0.88,-4.74,-0.35,0.57,-0.32,0.70,0.09,0.63,-0.25,0,0,0,0,568,454,653,623,0,693,559,0,445,236,0
574.39,1.44,-0.03,-0.68,0.57,-0.34,0.71,0.08,0.64,-0.25,0,0,0,0,568,454,653,623,0,692,566,0,450,238,0
574.49,0.20,1.86,-0.59,0.57,-0.33,0.70,0.08,0.64,-0.26,0,0,0,0,569,448,654,623,0,693,568,0,453,232,0
574.60,0.31,1.07,-0.88,0.59,-0.34,0.70,0.09,0.63,-0.25,0,0,0,0,569,447,654,625,0,693,570,0,455,235,0
574.70,0.33,-0.19,2.76,0.59,-0.33,0.69,0.08,0.63,-0.26,0,0,0,0,569,436,654,625,0,693,552,0,450,233,0
574.81,1.84,-3.12,1.97,0.58,-0.32,0.70,0.09,0.63,-0.26,0,0,0,0,569,435,653,625,0,692,555,0,443,230,0
574.91,3.49,-1.80,0.56,0.57,-0.32,0.71,0.08,0.63,-0.27,0,0,0,0,569,435,654,626,0,693,554,0,442,231,0
575.02,3.83,1.36,-0.21,0.57,-0.32,0.71,0.08,0.63,-0.26,1,0,0,1,570,436,654,626,0,693,554,0,441,233,0
575.12,2.49,1.67,-0.64,0.59,-0.31,0.70,0.09,0.64,-0.27,0,0,0,0,569,435,654,626,0,693,540,0,444,244,0
575.23,5.03,-1.68,1.98,0.57,-0.34,0.70,0.09,0.63,-0.27,0,0,0,0,572,448,654,628,0,693,558,0,441,243,0
575.34,3.02,-1.53,0.66,0.57,-0.31,0.72,0.08,0.63,-0.27,0,0,0,1,572,441,654,628,0,693,543,0,442,244,0
575.44,2.80,-0.33,-0.12,0.57,-0.32,0.71,0.08,0.63,-0.27,0,0,0,0,572,440,655,629,0,694,496,0,444,245,0
575.55,3.10,0.00,0.47,0.57,-0.32,0.72,0.09,0.63,-0.27,0,0,0,0,572,436,655,629,0,693,561,0,443,246,0
575.65,2.24,-0.52,0.58,0.56,-0.32,0.72,0.08,0.63,-0.26,0,0,0,0,573,435,654,629,0,694,559,0,445,249,0
575.76,2.72,-0.18,0.46,0.57,-0.32,0.72,0.08,0.63,-0.26,0,0,0,0,572,435,654,629,0,694,558,0,444,249,0
575.86,3.21,2.07,0.25,0.56,-0.32,0.73,0.08,0.64,-0.26,0,0,0,0,573,436,655,629,0,694,555,0,445,250,0
575.97,1.68,1.05,0.68,0.57,-0.31,0.69,0.08,0.63,-0.27,1,0,0,0,573,436,656,629,0,695,558,0,448,251,0
576.08,4.17,-0.89,2.16,0.57,-0.32,0.72,0.08,0.63,-0.27,0,0,0,0,573,438,656,629,0,695,561,0,446,251,0
576.18,3.02,-0.44,1.45,0.57,-0.32,0.71,0.08,0.63,-0.28,0,0,0,0,574,442,656,630,0,695,560,0,445,251,0
576.29,3.27,-0.51,0.76,0.57,-0.32,0.72,0.07,0.63,-0.27,0,0,0,0,573,444,656,629,0,694,541,0,445,251,0
576.39,3.50,-0.70,1.95,0.58,-0.32,0.71,0.08,0.63,-0.27,0,0,0,0,573,446,656,630,0,694,546,0,445,251,0
576.50,2.92,0.83,5.90,0.55,-0.30,0.69,0.08,0.63,-0.27,0,0,0,0,573,445,656,628,0,693,505,0,423,214,0
576.60,2.84,11.59,3.29,0.61,-0.30,0.76,0.08,0.63,-0.27,0,0,0,0,574,453,659,632,0,695,544,0,417,214,0
576.71,-0.33,-0.11,-0.50,0.61,-0.31,0.67,0.09,0.62,-0.27,0,0,0,0,573,449,657,632,0,695,516,0,417,215,0
576.81,7.32,-1.97,1.02,0.56,-0.33,0.74,0.09,0.62,-0.27,0,0,0,0,574,457,659,633,0,695,545,0,419,213,0
576.92,-1.07,-0.09,-0.40,0.60,-0.31,0.69,0.09,0.63,-0.27,0,0,0,0,574,459,659,634,0,694,531,0,421,214,0
577.03,4.93,-5.07,4.94,0.60,-0.28,0.69,0.09,0.62,-0.27,0,0,0,0,574,456,660,634,0,694,508,0,418,218,0
577.13,3.27,0.11,4.33,0.58,-0.31,0.73,0.09,0.62,-0.28,0,0,0,0,574,456,661,635,0,695,545,0,413,211,0
577.24,-3.60,6.59,1.92,0.59,-0.29,0.72,0.09,0.62,-0.27,0,0,0,0,574,449,661,636,0,696,549,0,421,213,0
577.34,0.11,4.55,2.45,0.61,-0.29,0.69,0.10,0.62,-0.28,0,0,0,0,574,439,661,638,0,697,550,0,428,227,0
577.45,3.75,-0.42,4.18,0.60,-0.28,0.70,0.10,0.61,-0.27,0,0,0,0,574,437,660,638,1,696,553,0,432,231,0
577.55,2.56,-0.12,1.90,0.60,-0.27,0.71,0.10,0.62,-0.28,0,0,0,0,574,438,662,638,0,696,558,0,436,235,0
577.66,1.37,1.72,1.08,0.58,-0.27,0.71,0.10,0.61,-0.28,0,0,0,0,575,444,662,637,0,697,562,0,441,244,0
577.77,3.47,-0.20,0.63,0.62,-0.27,0.68,0.10,0.62,-0.28,0,0,0,0,575,444,662,638,0,696,560,0,443,246,0
577.87,5.35,-0.67,1.54,0.60,-0.26,0.71,0.10,0.62,-0.27,0,0,0,0,576,447,661,638,0,696,561,0,440,247,0
577.98,6.24,-0.81,0.98,0.61,-0.28,0.70,0.10,0.62,-0.27,0,0,0,0,576,450,661,638,0,696,553,0,436,245,0
578.08,6.41,-1.26,0.66,0.59,-0.30,0.72,0.10,0.62,-0.27,0,0,1,0,576,453,662,639,0,696,549,0,432,235,0
578.19,4.23,-0.54,-0.00,0.60,-0.28,0.70,0.10,0.63,-0.27,0,0,0,0,576,455,662,639,0,696,541,0,428,230,0
578.29,4.28,-1.27,1.34,0.60,-0.28,0.70,0.10,0.62,-0.27,0,0,0,0,575,456,662,638,0,695,540,0,425,224,0
578.40,3.89,-0.62,1.06,0.59,-0.29,0.71,0.09,0.63,-0.27,0,0,0,0,576,460,662,638,0,696,542,0,424,225,0
578.50,3.58,0.27,1.35,0.59,-0.28,0.70,0.09,0.62,-0.27,0,0,0,0,576,460,662,640,0,696,540,0,424,223,0
578.61,3.19,0.12,0.96,0.59,-0.29,0.70,0.09,0.63,-0.27,0,0,0,0,576,460,663,639,0,696,539,0,426,224,0
578.72,4.34,0.21,1.92,0.58,-0.29,0.69,0.09,0.62,-0.27,0,0,0,0,576,461,662,640,0,696,545,0,427,222,0
578.82,0.11,2.57,0.70,0.60,-0.29,0.70,0.09,0.62,-0.27,0,0,0,0,576,461,662,640,0,696,548,0,430,225,0
578.93,3.57,-0.84,1.88,0.61,-0.28,0.68,0.09,0.62,-0.28,0,0,0,0,575,460,663,639,0,696,542,0,431,226,0
579.03,6.01,-1.92,2.26,0.59,-0.29,0.72,0.09,0.62,-0.27,0,0,0,0,575,461,664,640,0,696,539,0,428,226,0
579.14,2.85,1.37,1.15,0.60,-0.28,0.70,0.09,0.62,-0.27,0,0,0,0,576,461,664,640,0,696,538,0,429,227,0
579.24,4.09,0.26,1.72,0.60,-0.29,0.72,0.09,0.63,-0.28,0,0,0,0,577,462,664,640,0,697,538,0,430,228,0
579.35,3.17,-0.58,1.71,0.60,-0.28,0.71,0.09,0.62,-0.28,0,0,0,0,576,463,664,640,0,696,536,1,429,230,0
579.45,5.37,-0.99,1.66,0.60,-0.29,0.71,0.09,0.62,-0.27,0,0,0,0,577,463,664,640,0,697,507,0,428,230,0
579.56,4.39,0.00,0.81,0.59,-0.28,0.71,0.10,0.62,-0.28,0,0,0,0,576,463,664,641,0,697,507,0,427,227,0
579.66,4.67,0.06,0.88,0.60,-0.29,0.70,0.10,0.62,-0.27,0,0,0,0,577,463,665,641,0,697,501,0,426,226,0
579.77,6.02,-1.01,1.53,0.58,-0.29,0.72,0.09,0.63,-0.27,1,0,0,0,577,462,665,640,0,696,498,0,425,227,0
579.88,3.19,0.73,1.18,0.59,-0.30,0.71,0.09,0.62,-0.27,0,0,0,0,576,464,664,641,0,696,488,0,423,224,0
579.98,3.36,0.17,1.34,0.60,-0.30,0.72,0.10,0.62,-0.28,0,0,0,0,576,464,664,641,0,697,507,0,424,225,0
580.09,4.06,-0.33,1.83,0.60,-0.29,0.72,0.09,0.62,-0.27,0,0,0,0,576,464,666,640,0,697,529,0,425,227,0
580.19,0.61,1.71,1.28,0.60,-0.29,0.72,0.09,0.62,-0.27,0,0,0,0,576,465,666,641,0,696,540,0,427,231,0
580.30,1.50,0.25,0.77,0.60,-0.28,0.71,0.10,0.62,-0.27,0,0,0,0,577,464,667,641,0,697,546,0,429,230,0
580.40,3.64,0.68,1.36,0.60,-0.29,0.71,0.09,0.62,-0.28,0,0,0,0,578,463,666,641,0,696,547,0,431,232,0
580.51,1.92,1.21,1.75,0.60,-0.28,0.71,0.09,0.62,-0.28,0,0,0,0,576,463,666,641,0,696,547,0,432,238,0
580.62,3.74,0.70,1.95,0.59,-0.28,0.71,0.09,0.63,-0.27,1,0,0,0,577,463,666,641,0,696,550,0,434,240,0
580.72,2.07,1.87,1.09,0.60,-0.28,0.71,0.09,0.63,-0.28,0,0,0,0,577,463,665,642,0,697,551,0,437,242,0
580.83,4.90,-0.11,2.00,0.59,-0.28,0.71,0.10,0.62,-0.28,0,1,0,0,576,463,667,642,0,697,556,0,440,246,0
580.93,3.44,0.48,1.29,0.60,-0.28,0.72,0.09,0.62,-0.28,0,0,0,0,577,464,666,642,0,696,558,0,441,248,0
581.04,3.69,-0.20,0.75,0.60,-0.28,0.70,0.10,0.63,-0.27,0,0,0,0,577,463,667,641,0,697,558,0,440,249,0
581.14,6.08,-1.69,0.79,0.60,-0.29,0.70,0.10,0.62,-0.27,0,0,0,0,577,464,666,641,0,696,556,0,435,247,0
581.25,5.36,-1.37,0.44,0.60,-0.30,0.71,0.10,0.62,-0.27,0,0,0,0,577,465,666,642,0,697,550,0,429,241,0
581.35,4.13,-0.91,1.16,0.58,-0.29,0.71,0.09,0.63,-0.27,0,0,0,0,577,465,666,641,0,696,542,0,427,234,0
581.46,3.27,-0.93,1.19,0.59,-0.30,0.72,0.09,0.63,-0.27,0,0,0,0,577,465,667,641,0,696,510,0,426,230,0
581.57,2.91,-1.14,1.15,0.59,-0.29,0.70,0.09,0.63,-0.27,0,0,0,0,577,465,667,641,0,696,541,0,427,232,0
581.67,5.62,-1.64,1.59,0.59,-0.29,0.71,0.10,0.63,-0.27,0,0,0,0,577,466,667,641,0,696,540,0,427,231,0
581.78,3.46,-0.39,1.26,0.59,-0.29,0.71,0.09,0.62,-0.27,0,0,0,0,578,466,667,642,0,697,537,0,425,231,0
581.88,3.12,0.79,1.20,0.59,-0.29,0.71,0.09,0.63,-0.27,0,0,0,0,577,466,667,642,0,697,538,0,424,229,0
581.99,3.70,0.34,1.32,0.59,-0.29,0.71,0.09,0.63,-0.27,0,0,0,0,577,466,666,642,0,696,530,0,422,227,0
582.09,4.75,-1.15,1.86,0.59,-0.29,0.71,0.10,0.63,-0.28,0,0,0,0,577,465,667,641,0,696,507,0,422,226,0
582.20,4.51,-0.52,1.31,0.58,-0.29,0.71,0.10,0.63,-0.28,0,0,0,0,577,466,667,641,0,696,503,0,422,225,0
582.30,4.08,1.37,0.77,0.58,-0.29,0.71,0.09,0.63,-0.27,0,0,0,0,577,465,666,642,0,696,498,0,419,223,0
582.41,3.05,0.19,1.01,0.60,-0.29,0.70,0.09,0.63,-0.27,0,0,0,0,577,465,666,642,0,697,510,0,420,223,0
582.52,5.84,-1.72,2.08,0.59,-0.29,0.70,0.10,0.63,-0.27,0,0,0,0,577,466,666,642,0,696,528,0,421,224,0
582.62,3.41,-0.34,1.44,0.58,-0.29,0.72,0.09,0.63,-0.27,0,0,0,0,577,466,667,642,0,696,499,0,421,223,0
582.73,3.46,1.20,0.88,0.59,-0.30,0.71,0.09,0.63,-0.27,0,0,0,0,577,466,666,642,0,696,498,0,421,227,0
582.83,3.51,0.15,0.98,0.59,-0.30,0.71,0.09,0.63,-0.27,0,0,0,0,577,466,667,642,0,695,497,0,422,228,0
582.94,3.33,-0.32,1.49,0.59,-0.30,0.71,0.10,0.63,-0.27,0,0,0,0,577,466,667,642,0,696,490,0,421,225,0
583.04,2.24,0.34,1.30,0.59,-0.29,0.70,0.09,0.63,-0.27,0,0,0,0,576,464,666,641,0,696,489,0,421,225,0
583.15,3.39,-0.53,1.91,0.58,-0.29,0.70,0.10,0.63,-0.27,0,0,0,0,576,464,666,642,1,696,489,0,422,225,0
583.26,2.97,0.29,0.95,0.59,-0.30,0.69,0.10,0.63,-0.27,0,0,0,0,577,466,666,642,0,696,504,0,423,227,0
583.36,4.23,-0.07,1.29,0.59,-0.30,0.71,0.09,0.62,-0.26,0,0,0,0,577,467,666,642,0,696,508,0,424,227,0
583.47,4.15,0.17,1.15,0.58,-0.29,0.71,0.09,0.62,-0.28,0,0,0,0,576,466,666,642,0,697,530,0,424,230,0
583.57,1.92,1.29,1.35,0.58,-0.31,0.72,0.09,0.62,-0.28,0,0,0,0,577,467,666,642,0,697,545,0,425,230,0
583.68,2.76,0.62,1.23,0.59,-0.30,0.70,0.09,0.62,-0.27,0,0,1,0,577,466,667,642,0,696,546,0,428,231,0
583.78,3.99,-0.10,1.87,0.58,-0.29,0.71,0.09,0.62,-0.28,0,0,0,0,577,465,666,643,0,697,547,0,429,234,0
583.89,2.50,1.19,1.06,0.58,-0.29,0.71,0.09,0.62,-0.27,0,0,0,0,577,465,666,643,0,696,550,0,433,242,0
583.99,3.45,1.39,1.28,0.61,-0.28,0.69,0.09,0.62,-0.28,0,0,0,0,576,462,667,642,0,697,550,0,434,243,0
584.10,3.70,1.30,2.08,0.59,-0.29,0.72,0.10,0.62,-0.28,0,0,0,0,577,463,666,643,0,697,556,0,436,244,0
584.21,2.98,0.25,1.50,0.60,-0.28,0.69,0.10,0.62,-0.28,0,0,0,0,577,465,666,642,0,697,557,0,438,248,0
584.31,2.87,0.08,1.56,0.62,-0.29,0.70,0.10,0.63,-0.28,0,0,0,0,577,465,667,643,0,697,555,0,436,245,0
584.42,3.61,-1.34,1.74,0.61,-0.29,0.70,0.10,0.63,-0.27,0,0,0,0,577,465,666,643,0,697,550,0,431,243,0
584.52,4.48,-1.14,1.13,0.60,-0.28,0.70,0.10,0.63,-0.27,0,0,0,0,576,466,667,642,0,697,549,0,430,241,0
584.63,2.69,-0.23,0.05,0.59,-0.28,0.70,0.10,0.63,-0.27,0,0,0,0,577,465,666,642,0,696,538,0,431,242,0
584.73,2.29,0.77,0.19,0.61,-0.29,0.70,0.09,0.63,-0.27,0,0,0,0,577,466,667,642,0,696,536,0,430,242,0
584.84,3.34,-0.49,1.74,0.61,-0.28,0.69,0.10,0.63,-0.27,0,0,0,0,576,464,667,642,0,697,505,0,429,242,0
584.95,4.15,-0.88,2.20,0.61,-0.29,0.71,0.09,0.63,-0.27,0,0,0,0,577,465,667,643,0,697,509,0,430,242,0
585.05,2.80,-0.54,1.43,0.59,-0.29,0.71,0.10,0.63,-0.27,0,0,0,0,577,465,668,642,0,697,508,0,429,241,0
585.16,2.85,0.34,0.94,0.60,-0.29,0.70,0.10,0.62,-0.27,0,0,0,0,577,466,667,643,0,697,503,0,428,233,0
585.26,3.40,-0.43,1.00,0.59,-0.28,0.70,0.10,0.63,-0.27,0,0,0,0,577,466,667,643,0,697,504,1,429,235,0
585.37,4.34,-1.48,0.88,0.60,-0.28,0.70,0.10,0.62,-0.27,0,0,1,0,577,466,667,643,0,696,498,0,428,240,0
585.47,4.35,-0.38,1.16,0.58,-0.29,0.73,0.10,0.63,-0.27,0,0,0,0,578,465,667,643,0,697,495,0,428,239,0
585.58,3.78,0.16,1.22,0.59,-0.30,0.70,0.09,0.63,-0.27,0,0,0,0,577,465,667,642,0,697,489,0,429,239,0
585.68,3.96,0.11,1.25,0.59,-0.29,0.71,0.09,0.63,-0.27,0,0,0,0,577,464,666,643,0,697,492,0,427,232,0
585.79,3.82,-0.50,1.81,0.59,-0.29,0.71,0.09,0.63,-0.27,0,0,0,0,577,466,667,643,0,697,496,0,427,233,0
585.90,2.76,-0.86,1.70,0.59,-0.28,0.70,0.10,0.63,-0.27,0,0,0,0,577,467,667,643,0,696,496,0,428,234,0
