time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,F3,F4,B1,B2,S1,S2,S3,S4,class
227.32,3.41,0.33,0.70,0.76,0.20,0.56,0.23,0.44,-0.39,0,0,0,0,0,0,417,472,124,494,1
227.42,3.56,0.36,1.09,0.76,0.21,0.56,0.23,0.44,-0.38,0,0,0,0,0,0,420,473,126,496,1
227.53,4.31,0.08,1.23,0.75,0.21,0.57,0.23,0.44,-0.39,0,0,0,0,0,0,423,473,126,495,1
227.63,4.19,0.14,1.48,0.76,0.21,0.57,0.23,0.44,-0.39,0,0,0,0,0,0,422,472,125,495,1
227.74,4.59,-0.10,1.53,0.76,0.20,0.57,0.23,0.44,-0.38,0,0,0,0,0,0,422,472,124,495,1
227.85,4.79,-0.25,1.90,0.75,0.21,0.57,0.23,0.44,-0.39,0,0,1,0,0,0,416,469,119,493,1
227.95,3.10,-0.09,1.76,0.76,0.20,0.56,0.23,0.44,-0.39,0,0,0,0,0,0,408,470,115,491,1
228.06,3.61,-0.37,1.53,0.76,0.21,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,402,469,114,491,1
228.16,1.80,-0.09,1.23,0.75,0.21,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,400,469,113,491,1
228.27,2.77,0.25,1.37,0.75,0.21,0.56,0.23,0.45,-0.39,0,0,0,0,0,0,402,468,113,492,1
228.37,3.12,0.19,1.28,0.76,0.21,0.56,0.23,0.44,-0.39,0,0,0,0,0,0,400,469,114,491,1
228.48,3.36,-0.25,1.13,0.76,0.21,0.56,0.23,0.44,-0.39,0,0,0,0,0,0,402,468,112,493,1
228.58,3.61,-0.03,1.57,0.75,0.20,0.57,0.23,0.44,-0.38,0,0,0,0,0,0,401,469,113,493,1
228.69,4.01,-0.45,1.52,0.76,0.20,0.56,0.23,0.44,-0.39,0,0,0,0,0,0,403,469,113,494,1
228.79,3.33,-0.07,1.43,0.76,0.21,0.56,0.23,0.44,-0.39,0,0,0,0,0,0,403,469,112,493,1
228.90,0.69,-0.93,0.28,0.76,0.20,0.57,0.23,0.44,-0.40,0,0,0,0,0,0,407,468,111,494,1
229.01,4.76,-0.40,0.99,0.75,0.19,0.59,0.23,0.44,-0.40,0,0,0,0,0,0,418,468,112,494,1
229.11,-33.42,-4.89,-3.08,0.75,0.20,0.70,0.23,0.44,-0.40,0,0,0,0,0,0,441,468,91,495,1
229.22,-36.96,-23.37,38.94,0.86,0.69,1.04,0.22,0.40,-0.42,0,0,0,0,0,0,558,472,96,532,1
229.32,59.33,-97.18,100.08,0.91,0.38,0.97,0.21,0.38,-0.44,0,0,0,0,0,0,578,459,31,552,1
229.43,114.40,-122.40,104.80,0.53,0.44,0.72,0.15,0.40,-0.46,0,0,0,0,0,0,602,452,58,565,1
229.53,56.15,-124.61,63.15,0.34,0.35,0.91,0.09,0.46,-0.45,0,0,0,0,0,0,641,459,96,582,1
229.64,21.92,-91.74,64.19,-0.06,0.22,1.07,0.05,0.47,-0.43,0,0,0,0,0,0,671,451,82,591,1
229.74,46.68,-80.27,55.28,-0.05,0.04,0.82,0.02,0.48,-0.43,0,0,0,0,0,0,662,437,10,580,1
229.85,-62.84,-62.89,29.33,-0.20,-0.20,0.89,-0.00,0.47,-0.44,0,0,0,0,0,0,654,418,0,575,1
229.96,-180.11,-53.03,75.57,-0.04,-0.22,0.07,-0.04,0.38,-0.47,0,0,0,0,0,0,663,381,0,576,1
230.06,-113.26,9.37,6.77,-0.35,0.57,0.28,-0.05,0.23,-0.51,0,0,0,0,0,0,721,359,0,580,1
230.17,25.58,18.91,5.91,-0.40,0.27,0.70,-0.04,0.21,-0.50,0,0,0,0,0,0,746,362,5,582,1
230.27,-1.92,-8.34,-15.62,-0.51,0.50,0.78,-0.04,0.22,-0.50,0,0,0,0,0,1,759,393,41,587,1
230.38,12.28,-16.44,-1.99,-0.51,0.48,0.69,-0.05,0.22,-0.50,0,0,0,0,0,0,764,406,84,589,1
230.48,-9.80,-10.14,-1.71,-0.54,0.47,0.63,-0.06,0.22,-0.50,0,0,0,0,0,0,768,413,105,588,1
230.59,-23.54,7.91,3.89,-0.54,0.56,0.56,-0.06,0.20,-0.50,0,0,0,0,0,0,770,413,113,583,1
230.70,13.61,10.52,10.35,-0.48,0.53,0.69,-0.05,0.18,-0.50,0,0,0,0,0,0,771,412,114,581,1
230.80,6.79,-3.60,1.61,-0.50,0.50,0.69,-0.05,0.18,-0.50,0,0,0,0,0,0,774,405,114,578,1
230.91,0.22,-8.49,-2.46,-0.52,0.54,0.57,-0.05,0.19,-0.50,0,0,0,0,0,0,774,401,117,577,1
231.01,-3.53,9.58,3.42,-0.50,0.55,0.66,-0.05,0.19,-0.51,0,0,0,0,0,0,775,403,116,577,1
231.12,10.35,3.55,3.33,-0.51,0.54,0.72,-0.05,0.18,-0.50,0,0,0,0,0,0,776,405,116,577,1
231.22,5.43,-1.44,3.26,-0.50,0.52,0.66,-0.05,0.19,-0.51,0,0,0,0,0,0,774,399,110,576,1
231.33,1.54,-3.81,-0.05,-0.52,0.55,0.60,-0.05,0.18,-0.50,0,0,0,0,0,0,773,399,95,576,1
231.43,1.83,-1.95,-0.70,-0.52,0.54,0.63,-0.05,0.18,-0.50,0,0,0,0,0,0,775,395,93,575,1
231.54,2.34,0.15,0.02,-0.52,0.55,0.64,-0.05,0.18,-0.50,0,0,0,0,0,0,775,395,97,575,1
231.64,4.49,-0.20,1.47,-0.52,0.57,0.65,-0.05,0.18,-0.50,0,0,0,0,0,0,775,395,99,573,1
231.75,2.14,-1.51,1.90,-0.50,0.54,0.65,-0.05,0.18,-0.50,0,0,0,0,0,0,775,390,100,573,1
231.85,0.07,-2.32,1.08,-0.51,0.53,0.64,-0.05,0.18,-0.50,0,0,0,0,0,0,776,381,100,572,1
231.96,-1.74,0.11,-0.67,-0.51,0.56,0.63,-0.06,0.18,-0.50,0,0,0,0,0,0,777,382,103,572,1
232.07,1.50,1.67,1.29,-0.52,0.56,0.62,-0.05,0.18,-0.50,0,0,0,1,0,0,776,394,129,572,1
232.17,-2.64,0.33,1.27,-0.51,0.57,0.65,-0.05,0.17,-0.50,0,0,0,0,0,0,779,403,135,572,1
232.28,3.84,-0.23,4.45,-0.51,0.53,0.64,-0.05,0.18,-0.50,0,0,0,0,0,0,782,400,132,572,1
232.38,1.23,-4.30,-1.29,-0.51,0.55,0.63,-0.06,0.17,-0.50,0,0,0,0,0,1,782,397,133,573,1
233.24,5.46,2.87,-0.88,-0.51,0.56,0.67,-0.05,0.17,-0.49,0,0,0,0,0,0,782,408,161,577,1
233.35,5.81,-3.02,1.33,-0.50,0.58,0.67,-0.05,0.18,-0.50,0,0,0,0,0,0,784,410,164,578,1
233.45,3.93,-3.12,0.90,-0.50,0.56,0.62,-0.05,0.18,-0.50,0,0,0,0,0,0,783,407,167,577,1
233.56,1.64,0.95,0.24,-0.49,0.55,0.61,-0.05,0.17,-0.50,0,0,0,0,0,0,783,405,168,576,1
233.66,5.38,4.72,1.44,-0.50,0.55,0.66,-0.05,0.17,-0.50,0,0,0,0,0,0,783,408,172,577,1
233.77,5.13,2.71,1.57,-0.50,0.55,0.68,-0.04,0.18,-0.50,0,0,0,0,0,0,784,408,174,577,1
233.88,7.07,-0.66,0.63,-0.51,0.55,0.65,-0.04,0.17,-0.49,0,0,0,0,0,0,784,409,176,579,1
233.98,4.45,-0.38,0.40,-0.50,0.56,0.64,-0.04,0.17,-0.50,0,0,0,0,0,0,785,408,177,580,1
234.09,7.05,2.97,2.35,-0.49,0.54,0.64,-0.05,0.17,-0.50,0,0,0,0,0,0,786,391,165,578,1
234.19,3.39,1.70,-0.96,-0.49,0.55,0.65,-0.04,0.18,-0.50,0,0,0,0,0,0,786,366,152,579,1
234.30,0.11,1.72,-1.21,-0.50,0.59,0.68,-0.04,0.17,-0.50,0,0,0,0,0,0,786,382,170,580,1
234.40,6.50,-1.82,2.89,-0.48,0.57,0.65,-0.04,0.17,-0.51,0,0,0,0,0,0,787,387,180,580,1
234.51,2.32,-3.72,-0.26,-0.49,0.55,0.63,-0.04,0.17,-0.51,0,0,0,0,0,0,788,385,178,580,1
234.61,2.44,-0.50,0.58,-0.49,0.56,0.63,-0.04,0.17,-0.50,0,0,0,0,0,0,788,384,181,579,1
234.72,3.83,1.35,0.59,-0.50,0.58,0.63,-0.05,0.17,-0.51,0,0,0,0,0,0,787,384,181,579,1
234.82,7.21,2.96,3.30,-0.49,0.56,0.67,-0.04,0.18,-0.50,0,0,0,0,0,0,787,384,180,579,1
234.93,-0.73,0.50,3.12,-0.49,0.60,0.64,-0.04,0.17,-0.50,0,0,0,0,0,0,790,393,189,579,1
235.04,-0.62,-2.48,2.05,-0.49,0.55,0.65,-0.04,0.18,-0.51,0,0,0,0,0,0,789,387,187,578,1
235.14,4.72,-0.32,2.22,-0.50,0.54,0.64,-0.04,0.17,-0.50,0,0,0,0,1,0,788,386,184,578,1
235.25,4.28,0.44,1.40,-0.49,0.56,0.64,-0.04,0.18,-0.50,0,0,0,0,0,0,788,388,185,578,1
235.35,4.14,0.10,1.65,-0.50,0.57,0.64,-0.04,0.18,-0.51,0,0,0,0,0,0,789,387,186,578,1
235.46,4.17,0.21,2.34,-0.49,0.56,0.65,-0.04,0.18,-0.51,0,0,0,0,0,0,789,388,185,578,1
235.56,4.05,-2.00,1.68,-0.50,0.54,0.65,-0.04,0.17,-0.51,0,0,0,0,0,0,789,387,186,579,1
235.67,1.58,-0.88,0.10,-0.49,0.56,0.64,-0.04,0.17,-0.50,0,0,0,0,0,0,790,390,186,580,1
235.77,2.09,1.03,0.41,-0.49,0.56,0.64,-0.04,0.18,-0.51,0,0,0,0,0,0,790,390,187,580,1
235.88,3.94,0.76,1.66,-0.50,0.57,0.65,-0.04,0.18,-0.51,0,1,0,0,0,0,789,392,187,579,1
235.99,3.70,0.59,1.07,-0.51,0.55,0.65,-0.04,0.18,-0.50,0,0,0,0,0,0,790,390,188,580,1
236.09,3.17,0.29,2.65,-0.49,0.57,0.65,-0.04,0.18,-0.50,0,0,0,0,0,0,790,388,184,579,1
236.20,0.88,-1.24,1.16,-0.49,0.55,0.64,-0.04,0.17,-0.49,0,0,0,0,0,0,791,386,184,579,1
236.30,3.17,0.31,0.75,-0.49,0.54,0.65,-0.04,0.17,-0.50,0,0,0,0,0,0,790,386,184,579,1
236.41,2.51,0.74,0.39,-0.50,0.56,0.66,-0.03,0.18,-0.51,0,0,0,0,0,0,789,387,179,578,1
236.51,1.44,0.88,0.25,-0.50,0.56,0.66,-0.04,0.17,-0.51,0,0,0,0,0,0,789,389,172,580,1
236.62,3.33,-0.22,1.62,-0.49,0.55,0.65,-0.04,0.17,-0.50,1,0,0,0,0,0,790,392,174,579,1
236.72,2.65,-1.01,0.41,-0.49,0.57,0.63,-0.04,0.18,-0.50,0,0,0,0,0,0,790,398,188,578,1
236.83,5.07,0.78,1.09,-0.50,0.57,0.65,-0.04,0.17,-0.50,0,0,0,0,0,0,791,399,190,578,1
236.93,6.84,-0.25,2.66,-0.50,0.54,0.68,-0.04,0.17,-0.50,0,0,0,0,0,0,790,400,189,578,1
237.04,3.13,-1.77,1.56,-0.49,0.56,0.63,-0.04,0.18,-0.50,0,0,0,0,0,0,790,399,191,578,1
237.15,4.96,0.42,2.51,-0.50,0.56,0.63,-0.05,0.18,-0.51,0,0,0,0,0,0,790,399,189,578,1
237.25,3.05,-0.19,1.92,-0.49,0.56,0.63,-0.04,0.18,-0.50,0,0,0,0,0,0,790,400,189,577,1
237.36,1.77,-1.17,0.60,-0.49,0.57,0.63,-0.05,0.18,-0.50,0,0,0,0,0,0,791,400,189,577,1
237.46,2.25,0.80,0.57,-0.50,0.55,0.65,-0.04,0.18,-0.51,0,0,0,0,0,0,792,400,196,579,1
237.57,7.90,1.42,1.83,-0.50,0.56,0.65,-0.04,0.17,-0.50,0,0,0,0,0,0,792,402,197,581,1
237.67,6.55,-0.41,1.57,-0.49,0.56,0.66,-0.04,0.17,-0.50,0,0,0,0,0,0,793,402,198,581,1
237.78,4.08,0.10,2.11,-0.50,0.55,0.64,-0.04,0.18,-0.50,0,0,0,0,0,0,792,402,200,581,1
237.88,6.31,1.57,0.54,-0.49,0.55,0.66,-0.04,0.18,-0.50,0,0,0,0,0,0,793,403,202,582,1
237.99,4.72,-0.12,0.80,-0.49,0.57,0.65,-0.04,0.18,-0.51,0,0,0,0,0,0,793,403,205,582,1
238.10,3.69,0.20,1.75,-0.49,0.58,0.64,-0.04,0.17,-0.51,0,0,0,0,0,0,794,402,203,581,1
238.20,3.18,0.00,2.77,-0.50,0.57,0.63,-0.04,0.18,-0.51,0,0,0,0,0,0,794,403,204,581,1
238.31,3.88,0.45,-0.91,-0.49,0.54,0.63,-0.04,0.18,-0.50,0,0,0,0,0,0,796,406,208,583,1
238.41,3.93,0.14,0.26,-0.49,0.57,0.65,-0.04,0.18,-0.51,0,0,0,0,0,0,793,410,209,582,1
238.52,4.29,-0.24,1.86,-0.49,0.57,0.65,-0.04,0.18,-0.50,0,0,0,0,0,0,794,410,207,582,1
238.62,5.51,0.98,2.24,-0.48,0.55,0.67,-0.04,0.18,-0.51,0,0,1,0,0,0,797,410,208,583,1
238.73,4.27,-0.82,2.11,-0.49,0.53,0.68,-0.04,0.18,-0.50,0,0,0,0,0,0,795,407,207,582,1
238.83,2.55,0.02,2.29,-0.49,0.55,0.64,-0.04,0.18,-0.50,0,0,0,0,0,0,796,407,206,581,1
238.94,2.32,-0.26,0.82,-0.49,0.56,0.64,-0.04,0.18,-0.50,0,0,0,0,0,0,794,406,206,582,1
239.04,2.89,-0.59,0.83,-0.50,0.56,0.65,-0.04,0.18,-0.49,0,0,0,0,0,0,795,407,206,581,1
239.15,3.54,-0.86,1.09,-0.49,0.57,0.64,-0.04,0.18,-0.50,0,0,0,0,0,0,797,406,206,582,1
239.26,4.24,-0.60,2.59,-0.49,0.55,0.64,-0.04,0.18,-0.50,0,0,0,0,0,0,796,406,205,582,1
239.36,3.46,1.01,1.58,-0.50,0.55,0.64,-0.04,0.18,-0.50,0,0,0,0,0,0,796,406,207,582,1
239.47,4.35,1.42,1.51,-0.50,0.57,0.66,-0.04,0.18,-0.50,0,0,0,0,0,0,795,407,206,581,1
239.57,1.44,-1.02,0.46,-0.50,0.55,0.64,-0.04,0.18,-0.50,0,0,0,0,0,0,796,407,208,582,1
239.68,8.65,-0.04,2.76,-0.50,0.53,0.68,-0.04,0.18,-0.49,0,0,0,0,0,0,797,407,207,582,1
239.78,3.58,-1.88,1.00,-0.49,0.54,0.65,-0.05,0.18,-0.49,0,0,0,0,0,0,796,407,208,582,1
239.89,7.16,2.28,1.87,-0.50,0.56,0.63,-0.04,0.17,-0.50,0,1,0,0,0,0,796,406,210,582,1
239.99,4.56,0.94,1.24,-0.50,0.57,0.65,-0.04,0.17,-0.50,0,0,0,0,0,0,798,407,209,582,1
240.10,3.03,-0.44,1.42,-0.49,0.55,0.66,-0.04,0.18,-0.50,0,0,0,0,0,0,799,406,209,583,1
240.21,4.13,-0.90,0.41,-0.49,0.56,0.63,-0.05,0.18,-0.50,0,0,0,0,0,0,799,407,209,583,1
240.31,4.02,0.34,0.17,-0.49,0.56,0.65,-0.04,0.17,-0.50,0,0,0,0,0,0,797,407,209,583,1
240.42,4.65,1.64,1.80,-0.49,0.57,0.66,-0.04,0.18,-0.49,0,0,0,0,0,0,797,407,210,583,1
240.52,4.31,-0.02,2.02,-0.49,0.56,0.65,-0.04,0.17,-0.50,0,0,0,0,0,0,797,407,210,583,1
240.63,5.46,0.59,0.60,-0.49,0.55,0.65,-0.04,0.17,-0.50,0,0,0,0,0,0,796,407,209,582,1
240.73,5.08,-0.70,0.35,-0.49,0.56,0.66,-0.04,0.17,-0.50,0,0,0,0,0,0,796,407,210,582,1
240.84,4.93,-0.46,1.29,-0.49,0.56,0.64,-0.04,0.17,-0.50,0,0,0,0,0,0,795,407,211,584,1
240.94,4.16,-1.27,0.38,-0.49,0.57,0.66,-0.04,0.17,-0.49,0,0,0,0,0,0,796,407,211,584,1
241.05,3.12,-0.16,2.61,-0.49,0.55,0.65,-0.04,0.17,-0.50,0,0,0,0,0,0,797,408,211,583,1
241.15,12.68,1.70,1.80,-0.49,0.52,0.62,-0.04,0.18,-0.50,0,0,0,0,0,0,796,406,210,584,1
241.26,3.53,1.75,0.32,-0.49,0.59,0.64,-0.04,0.18,-0.49,0,0,0,0,0,0,795,407,213,584,1
241.37,4.68,0.25,1.66,-0.49,0.56,0.68,-0.04,0.18,-0.50,0,0,1,0,0,0,796,409,214,585,1
241.47,6.33,-1.64,0.97,-0.48,0.52,0.68,-0.04,0.18,-0.50,0,0,0,0,0,0,799,408,215,585,1
241.58,2.99,-1.93,0.07,-0.49,0.55,0.64,-0.04,0.18,-0.49,0,0,0,0,0,0,799,410,215,587,1
241.68,1.73,0.96,1.31,-0.49,0.56,0.65,-0.04,0.18,-0.50,0,0,0,0,0,0,799,410,215,587,1
241.79,4.30,1.54,1.76,-0.49,0.56,0.66,-0.04,0.18,-0.50,0,0,0,0,0,0,800,411,217,587,1
241.89,4.27,0.26,2.48,-0.48,0.54,0.66,-0.03,0.18,-0.50,0,0,0,0,0,0,800,411,216,586,1
242.00,3.24,0.91,-0.95,-0.48,0.53,0.67,-0.04,0.18,-0.49,0,0,0,0,0,0,797,409,215,586,1
242.10,4.45,0.13,-0.05,-0.48,0.55,0.66,-0.03,0.18,-0.50,0,0,0,0,0,0,797,409,215,586,1
242.21,4.51,-0.07,1.47,-0.48,0.54,0.66,-0.04,0.18,-0.49,0,0,0,0,0,0,797,409,215,587,1
242.32,6.04,-3.95,0.46,-0.50,0.56,0.65,-0.04,0.18,-0.50,0,0,0,0,0,0,796,407,215,585,1
242.42,3.61,-0.87,2.11,-0.49,0.58,0.63,-0.04,0.18,-0.50,0,1,0,0,0,0,796,407,214,585,1
242.53,1.03,0.18,-1.22,-0.48,0.55,0.66,-0.04,0.18,-0.49,0,0,0,0,0,0,796,404,213,584,1
242.63,3.81,1.53,0.60,-0.49,0.57,0.68,-0.04,0.18,-0.50,0,0,0,0,0,0,795,406,214,585,1
242.74,-1.60,-0.04,0.47,-0.47,0.56,0.68,-0.03,0.18,-0.50,0,0,0,0,0,0,796,408,213,585,1
242.84,3.17,-0.31,1.92,-0.48,0.55,0.67,-0.03,0.19,-0.50,0,0,0,0,0,0,797,408,212,584,1
242.95,3.62,-0.51,0.88,-0.49,0.52,0.65,-0.04,0.18,-0.50,0,0,0,0,0,0,797,407,211,583,1
243.05,4.69,1.88,0.17,-0.48,0.55,0.66,-0.04,0.18,-0.50,0,0,0,0,0,0,796,408,211,583,1
243.16,4.05,0.67,1.28,-0.48,0.55,0.69,-0.03,0.18,-0.50,0,0,0,0,0,0,796,408,210,584,1
243.26,-1.75,0.18,-0.81,-0.47,0.56,0.66,-0.03,0.18,-0.49,0,0,0,0,0,0,796,409,213,584,1
243.37,0.98,-0.91,0.82,-0.48,0.56,0.68,-0.03,0.18,-0.50,0,0,0,0,0,0,796,409,211,584,1
243.48,0.72,-1.35,0.57,-0.47,0.55,0.63,-0.03,0.18,-0.50,0,0,0,0,0,0,797,411,211,585,1
243.58,2.89,1.06,1.44,-0.47,0.58,0.64,-0.03,0.17,-0.50,0,0,0,0,0,0,796,411,210,586,1
243.69,3.98,1.65,2.50,-0.47,0.57,0.66,-0.03,0.18,-0.50,0,0,0,0,0,0,797,409,210,586,1
243.79,3.83,0.69,1.40,-0.47,0.58,0.64,-0.03,0.18,-0.50,0,0,0,0,0,0,796,411,210,586,1
243.90,3.88,0.42,2.20,-0.47,0.56,0.66,-0.03,0.18,-0.50,0,0,0,0,0,0,796,410,209,586,1
244.00,3.80,-0.46,2.11,-0.48,0.55,0.65,-0.03,0.18,-0.50,0,0,0,0,0,0,796,409,210,587,1
244.11,4.08,0.08,1.56,-0.48,0.56,0.66,-0.03,0.18,-0.50,0,1,0,0,0,0,796,409,211,586,1
244.21,4.74,-1.09,1.47,-0.47,0.56,0.65,-0.03,0.18,-0.50,0,0,0,0,0,0,796,409,211,586,1
244.32,-2.06,1.89,-0.32,-0.48,0.59,0.63,-0.03,0.18,-0.50,0,0,0,0,0,0,796,409,209,587,1
244.43,2.65,1.05,2.51,-0.47,0.59,0.67,-0.03,0.18,-0.50,0,0,0,0,0,0,797,411,210,587,1
244.53,0.93,0.82,2.98,-0.48,0.58,0.64,-0.03,0.18,-0.50,0,0,0,0,0,0,797,411,203,586,1
244.64,3.52,0.23,2.41,-0.47,0.54,0.68,-0.03,0.18,-0.50,0,0,0,0,0,0,797,411,205,587,1
244.74,4.30,0.22,0.21,-0.51,0.58,0.63,-0.03,0.17,-0.51,0,0,0,1,0,0,797,411,207,586,1
244.85,9.75,0.14,0.94,-0.48,0.56,0.66,-0.03,0.18,-0.51,0,0,0,0,0,0,797,411,208,587,1
244.95,3.44,0.66,1.23,-0.47,0.56,0.68,-0.03,0.18,-0.50,0,0,0,0,0,0,797,411,205,587,1
245.06,3.58,2.07,2.66,-0.47,0.56,0.69,-0.03,0.18,-0.50,0,0,0,0,0,0,799,412,206,587,1
245.16,2.58,-1.84,2.13,-0.47,0.54,0.68,-0.03,0.18,-0.50,0,0,0,0,0,0,800,411,189,586,1
245.27,2.18,-1.01,1.54,-0.47,0.55,0.65,-0.03,0.18,-0.50,0,0,0,0,0,0,801,411,184,588,1
245.38,2.99,-0.68,1.64,-0.47,0.58,0.64,-0.03,0.18,-0.50,0,0,0,0,0,0,802,410,177,588,1
245.48,3.21,1.23,2.85,-0.47,0.57,0.66,-0.03,0.18,-0.50,0,0,0,0,0,0,803,411,182,588,1
245.59,0.78,-0.38,2.07,-0.48,0.56,0.66,-0.03,0.18,-0.50,0,0,0,0,0,0,803,409,186,588,1
245.69,2.71,-1.15,2.12,-0.49,0.56,0.65,-0.03,0.18,-0.50,0,0,0,0,0,0,801,409,186,586,1
245.80,2.95,-0.03,1.29,-0.47,0.55,0.66,-0.03,0.18,-0.50,0,0,0,0,0,0,803,409,181,586,1
245.90,1.53,-0.89,0.79,-0.47,0.55,0.65,-0.03,0.18,-0.50,0,0,0,0,0,0,803,406,181,585,1
246.01,1.33,0.86,-0.58,-0.48,0.55,0.66,-0.03,0.18,-0.50,0,0,0,0,0,0,800,405,180,584,1
246.11,3.88,-0.19,1.74,-0.48,0.55,0.69,-0.03,0.18,-0.50,0,0,0,0,0,0,798,405,181,584,1
246.22,3.28,-0.93,1.42,-0.48,0.56,0.67,-0.03,0.18,-0.50,0,0,0,0,0,0,801,406,181,584,1
246.32,4.44,-0.73,2.02,-0.47,0.53,0.66,-0.03,0.18,-0.50,0,0,0,0,0,0,802,405,181,582,1
246.43,2.09,0.52,-0.41,-0.48,0.56,0.68,-0.03,0.18,-0.50,0,0,0,0,0,0,801,405,185,583,1
246.54,1.71,-0.05,1.52,-0.48,0.55,0.69,-0.03,0.18,-0.50,0,0,0,0,0,0,802,405,189,583,1
246.64,-0.58,-1.92,-1.22,-0.49,0.53,0.69,-0.02,0.18,-0.50,0,0,0,0,0,0,801,400,176,581,1
246.75,4.59,-2.23,2.79,-0.48,0.52,0.69,-0.02,0.18,-0.51,0,0,0,0,0,0,800,398,177,581,1
246.85,3.20,-1.46,1.72,-0.48,0.53,0.65,-0.03,0.17,-0.50,0,0,0,0,0,0,800,394,175,580,1
246.96,1.70,0.94,0.23,-0.48,0.58,0.65,-0.03,0.18,-0.50,0,0,0,0,0,0,801,393,174,580,1
247.06,2.90,0.10,1.68,-0.47,0.58,0.67,-0.03,0.18,-0.50,0,0,0,0,0,0,801,396,179,581,1
247.17,3.08,-0.89,2.34,-0.48,0.57,0.65,-0.03,0.18,-0.50,0,0,0,0,1,0,801,395,178,581,1
247.27,4.26,-0.34,2.07,-0.48,0.55,0.65,-0.03,0.18,-0.50,0,0,0,0,0,0,802,396,179,581,1
247.38,6.03,0.38,1.87,-0.48,0.53,0.68,-0.03,0.19,-0.50,0,0,0,0,0,0,801,396,182,580,1
247.49,4.72,0.21,2.00,-0.48,0.56,0.66,-0.03,0.18,-0.50,0,0,0,0,0,0,801,401,190,581,1
247.59,6.14,-0.74,2.13,-0.48,0.55,0.66,-0.03,0.18,-0.50,0,0,0,0,0,0,801,400,196,580,1
247.70,6.21,-0.02,1.72,-0.48,0.53,0.68,-0.03,0.19,-0.50,0,0,0,0,0,0,801,399,195,580,1
247.80,4.41,1.38,0.46,-0.49,0.52,0.67,-0.04,0.18,-0.50,0,0,0,0,0,0,798,400,197,579,1
247.91,6.82,-0.37,1.09,-0.48,0.53,0.69,-0.04,0.18,-0.49,0,0,0,0,0,0,798,400,199,580,1
248.01,3.02,-1.48,1.16,-0.48,0.56,0.66,-0.04,0.19,-0.50,0,0,0,0,0,0,800,401,200,580,1
248.12,3.86,0.46,2.12,-0.48,0.55,0.65,-0.04,0.19,-0.50,0,0,0,1,0,0,801,403,202,580,1
248.23,2.81,0.45,-0.26,-0.48,0.53,0.68,-0.04,0.18,-0.50,0,0,0,0,0,0,800,406,205,581,1
248.33,1.59,1.78,-0.41,-0.49,0.57,0.66,-0.03,0.18,-0.50,0,0,0,0,0,0,798,407,207,581,1
248.44,4.67,0.39,2.87,-0.48,0.53,0.71,-0.03,0.19,-0.50,0,0,0,0,0,0,801,408,209,581,1
