S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S15,S16,S17,S18,S21,S22,S23,S24,S25,S26,S27,S28,S29,S31,M2x,M2y,M2z,M1x,M1y,M1z,M4x,M4y,M4z,M3x,M3y,M3z,sesion_time_stamp
4,3,6,19,4,0,1,0,3,4,17,5,2,15,0,5,0,14,1,43,24,3,14,1,0,9,0,1.535524487,0.624011874,0.858539939,1.636609316,0.389006078,0.643119812,1.348668575,0.158099771,0.627100766,1.394136071,0.272536427,0.813479543,11_Sep_2023_14_50
3,4,12,20,5,0,2,1,8,5,20,3,4,14,0,10,9,13,0,39,25,3,15,3,0,7,4,1.535524487,0.624011874,0.858539939,1.636609316,0.389006078,0.643119812,1.348668575,0.158099771,0.627100766,1.394136071,0.272536427,0.813479543,11_Sep_2023_14_50
4,2,8,23,8,1,1,0,5,4,18,2,1,19,0,9,0,15,0,39,28,1,16,5,1,8,1,1.535524487,0.624011874,0.858539939,1.636609316,0.389006078,0.643119812,1.348668575,0.158099771,0.627100766,1.394136071,0.272536427,0.813479543,11_Sep_2023_14_50
3,6,2,21,6,0,1,0,6,0,18,3,0,13,0,2,0,13,1,39,25,2,14,8,0,9,1,1.535524487,0.624011874,0.858539939,1.636609316,0.389006078,0.643119812,1.348668575,0.158099771,0.627100766,1.394136071,0.272536427,0.813479543,11_Sep_2023_14_50
3,10,1,18,6,0,1,1,2,5,16,2,0,14,0,6,0,14,0,40,29,11,17,5,0,9,1,1.535524487,0.624011874,0.858539939,1.636609316,0.389006078,0.643119812,1.348668575,0.158099771,0.627100766,1.394136071,0.272536427,0.813479543,11_Sep_2023_14_50
2,3,4,17,3,1,0,0,3,3,19,0,0,14,0,3,0,15,1,44,31,11,18,3,0,8,3,1.535524487,0.624011874,0.858539939,1.636609316,0.389006078,0.643119812,1.348668575,0.158099771,0.627100766,1.394136071,0.272536427,0.813479543,11_Sep_2023_14_50
4,2,6,19,6,1,1,0,3,2,15,3,0,14,0,3,0,15,0,34,29,7,18,2,14,10,0,1.535524487,0.624011874,0.858539939,1.636609316,0.389006078,0.643119812,1.348668575,0.158099771,0.627100766,1.394136071,0.272536427,0.813479543,11_Sep_2023_14_50
5,1,2,23,5,0,1,0,8,4,15,3,1,15,1,4,0,13,0,39,27,0,16,3,1,6,1,1.534479856,0.623688161,0.859147966,1.635728002,0.388848573,0.643284559,1.348171592,0.15782094,0.627175927,1.39353466,0.272320002,0.813584507,11_Sep_2023_14_50
3,1,2,21,5,0,2,0,10,4,16,4,0,10,0,3,0,11,0,36,29,3,13,4,2,9,1,1.530004025,0.623258114,0.859329641,1.631471395,0.388510913,0.643574417,1.345624924,0.15640299,0.627597034,1.389479041,0.27118513,0.813932598,11_Sep_2023_14_50
3,1,2,21,6,0,1,1,3,3,21,5,1,15,0,3,11,10,1,38,28,3,16,4,0,6,1,1.530004025,0.623258114,0.859329641,1.631471395,0.388510913,0.643574417,1.345624924,0.15640299,0.627597034,1.389479041,0.27118513,0.813932598,11_Sep_2023_14_50
2,0,2,21,6,1,7,0,5,4,17,1,1,16,0,7,3,13,0,38,30,8,16,4,0,6,0,1.529250979,0.623167694,0.859419584,1.630633712,0.388486266,0.643615901,1.345078111,0.156150013,0.627577424,1.388759017,0.271115154,0.814067245,11_Sep_2023_14_50
3,3,7,23,6,2,2,0,6,4,18,3,3,15,1,1,1,13,0,42,25,6,12,3,1,4,0,1.528744698,0.623191655,0.859450102,1.629917979,0.388498157,0.643759966,1.34472084,0.155997559,0.627615154,1.388070464,0.270944864,0.814091563,11_Sep_2023_14_50
3,3,7,21,5,0,1,1,7,3,15,0,0,15,0,3,1,13,1,39,25,0,15,4,1,7,8,1.528744698,0.623191655,0.859450102,1.629917979,0.388498157,0.643759966,1.34472084,0.155997559,0.627615154,1.388070464,0.270944864,0.814091563,11_Sep_2023_14_50
3,2,3,21,4,1,1,0,3,2,17,3,0,18,0,10,1,12,1,36,28,2,16,2,0,7,0,1.527872443,0.623029888,0.859856367,1.629216671,0.388547331,0.643762052,1.344326615,0.155794799,0.627658129,1.387439609,0.270827681,0.814136744,11_Sep_2023_14_50
3,2,7,17,5,15,1,0,5,4,16,4,0,15,2,0,0,13,0,37,27,3,10,4,1,10,1,1.527872443,0.623029888,0.859856367,1.629216671,0.388547331,0.643762052,1.344326615,0.155794799,0.627658129,1.387439609,0.270827681,0.814136744,11_Sep_2023_14_50
1,3,1,19,7,0,1,0,6,5,20,3,1,15,0,4,0,10,8,38,24,3,18,7,1,12,1,1.527136087,0.62295419,0.859861851,1.628371477,0.388565361,0.643797517,1.343722343,0.155793861,0.627770007,1.386675358,0.270791352,0.814299166,11_Sep_2023_14_50
0,3,2,21,6,0,5,0,7,5,19,4,0,15,0,4,0,11,8,42,28,3,16,5,1,9,3,1.527136087,0.62295419,0.859861851,1.628371477,0.388565361,0.643797517,1.343722343,0.155793861,0.627770007,1.386675358,0.270791352,0.814299166,11_Sep_2023_14_50
5,4,4,21,7,1,3,0,2,6,19,8,12,13,0,4,1,14,1,39,24,3,17,5,0,12,2,1.526448011,0.623022497,0.860145152,1.627662182,0.388548404,0.643987536,1.343221188,0.15567264,0.627735138,1.386007667,0.270677239,0.814336836,11_Sep_2023_14_50
5,6,4,18,12,0,2,0,7,0,18,7,1,15,1,3,6,15,0,41,27,3,19,3,2,8,2,1.526448011,0.623022497,0.860145152,1.627662182,0.388548404,0.643987536,1.343221188,0.15567264,0.627735138,1.386007667,0.270677239,0.814336836,11_Sep_2023_14_50
5,0,3,22,8,1,9,10,13,6,20,15,0,13,10,2,1,11,1,40,28,1,15,11,2,7,0,1.52571702,0.622888446,0.860253811,1.626963258,0.38859871,0.643929183,1.342756987,0.155467153,0.627824605,1.385290861,0.270625174,0.814451873,11_Sep_2023_14_50
3,2,0,20,7,4,2,0,5,5,17,11,1,14,2,8,0,13,1,44,25,3,17,6,0,8,1,1.524671793,0.622672319,0.86021471,1.62623024,0.388668567,0.643947542,1.34236443,0.155374959,0.627872765,1.38462615,0.270550102,0.81461221,11_Sep_2023_14_50
0,4,0,20,11,0,1,3,1,0,22,9,0,16,0,1,0,15,0,39,26,2,19,0,2,4,1,1.524671793,0.622672319,0.86021471,1.62623024,0.388668567,0.643947542,1.34236443,0.155374959,0.627872765,1.38462615,0.270550102,0.81461221,11_Sep_2023_14_50
12,2,2,22,7,0,0,1,4,5,20,10,0,13,4,3,0,14,0,45,26,0,23,12,1,9,3,1.523956537,0.622586131,0.860559046,1.625458121,0.388688326,0.643961072,1.341961026,0.155127928,0.628026247,1.383910775,0.270431489,0.814720929,11_Sep_2023_14_50
0,3,4,23,8,0,0,0,6,7,20,9,0,13,2,3,0,15,0,47,28,2,17,3,1,8,1,1.523956537,0.622586131,0.860559046,1.625458121,0.388688326,0.643961072,1.341961026,0.155127928,0.628026247,1.383910775,0.270431489,0.814720929,11_Sep_2023_14_50
5,2,2,22,11,0,1,0,6,3,19,10,1,12,2,3,4,19,1,82,29,6,16,5,5,8,3,1.523321033,0.622654974,0.860694647,1.624720812,0.388770759,0.643910408,1.34134841,0.155047998,0.627999246,1.383233786,0.270383418,0.814838052,11_Sep_2023_14_50
4,2,2,18,12,0,1,1,2,5,24,12,0,15,0,4,1,20,1,83,32,3,11,5,1,8,1,1.522566438,0.622616887,0.860858679,1.623980522,0.388714164,0.644093394,1.340947747,0.154814795,0.628101945,1.382434487,0.270312428,0.815074503,11_Sep_2023_14_50
4,4,3,24,6,0,1,11,4,3,24,12,0,11,0,13,0,18,1,86,35,6,17,5,3,7,1,1.522566438,0.622616887,0.860858679,1.623980522,0.388714164,0.644093394,1.340947747,0.154814795,0.628101945,1.382434487,0.270312428,0.815074503,11_Sep_2023_14_50
0,2,2,24,7,0,1,1,3,5,23,7,11,19,0,3,1,17,1,92,30,9,14,0,1,7,1,1.521746635,0.622479618,0.860980213,1.623191833,0.38870731,0.644088089,1.340372205,0.154728606,0.628121018,1.381696224,0.270241112,0.815199196,11_Sep_2023_14_50
3,6,1,19,7,7,1,0,8,12,24,8,4,15,2,4,0,19,1,92,33,2,16,5,1,9,3,1.521746635,0.622479618,0.860980213,1.623191833,0.38870731,0.644088089,1.340372205,0.154728606,0.628121018,1.381696224,0.270241112,0.815199196,11_Sep_2023_14_50
3,5,3,18,7,0,12,0,5,4,31,7,0,13,9,5,0,12,0,108,29,1,15,3,0,10,1,1.520721316,0.622310281,0.860920191,1.622484326,0.388790607,0.644007981,1.339957237,0.154440969,0.628175795,1.380965352,0.270183623,0.815336466,11_Sep_2023_14_50
3,1,7,22,7,0,0,12,3,3,31,11,1,13,2,3,1,13,9,111,31,2,13,4,0,13,1,1.520721316,0.622310281,0.860920191,1.622484326,0.388790607,0.644007981,1.339957237,0.154440969,0.628175795,1.380965352,0.270183623,0.815336466,11_Sep_2023_14_50
6,11,7,26,9,0,1,0,5,5,39,10,0,11,8,7,1,16,1,122,30,3,13,5,1,18,1,1.51982224,0.622086525,0.860959351,1.621653795,0.388694137,0.644285083,1.339501739,0.154242933,0.628338575,1.380152822,0.270089209,0.815536797,11_Sep_2023_14_50
3,1,7,23,13,0,1,0,7,7,41,11,0,12,0,5,1,14,5,137,28,3,18,6,0,18,1,1.519193769,0.622070909,0.861056507,1.6208359,0.388675779,0.644244492,1.338646531,0.154218242,0.628194213,1.379502177,0.26994893,0.815685809,11_Sep_2023_14_50
5,3,5,18,10,0,1,0,7,3,52,11,1,14,4,6,8,22,0,141,25,3,16,4,0,24,1,1.519193769,0.622070909,0.861056507,1.6208359,0.388675779,0.644244492,1.338646531,0.154218242,0.628194213,1.379502177,0.26994893,0.815685809,11_Sep_2023_14_50
5,3,0,22,11,0,1,0,5,12,47,10,1,12,0,4,4,18,1,139,28,3,15,4,0,21,1,1.519193769,0.622070909,0.861056507,1.6208359,0.388675779,0.644244492,1.338646531,0.154218242,0.628194213,1.379502177,0.26994893,0.815685809,11_Sep_2023_14_50
3,2,0,20,9,0,5,1,5,7,41,9,1,14,0,5,0,18,1,144,30,0,16,3,0,22,13,1.518491507,0.622021735,0.861508727,1.620137453,0.388680547,0.644224167,1.33822751,0.154052809,0.62843287,1.378793597,0.269758046,0.815808713,11_Sep_2023_14_50
5,0,1,21,9,0,2,0,7,2,38,9,1,12,0,5,0,18,9,142,27,11,11,0,2,22,1,1.517446637,0.621735752,0.86163789,1.619271398,0.388562411,0.64452225,1.337668657,0.153784543,0.628560662,1.377966762,0.269578993,0.816021979,11_Sep_2023_14_50
4,2,7,25,7,0,4,1,6,6,35,7,10,11,0,7,0,25,1,139,27,3,13,13,0,21,2,1.517446637,0.621735752,0.86163789,1.619271398,0.388562411,0.64452225,1.337668657,0.153784543,0.628560662,1.377966762,0.269578993,0.816021979,11_Sep_2023_14_50
5,0,4,23,5,4,1,1,9,2,37,10,0,13,0,5,1,21,0,135,28,2,10,4,1,21,1,1.516559839,0.621629655,0.861523271,1.618477225,0.388638556,0.644333661,1.337229609,0.15359737,0.62885195,1.377232909,0.269345701,0.816105247,11_Sep_2023_14_50
3,10,2,22,7,0,0,2,7,8,35,7,0,11,0,10,1,20,0,131,31,3,12,3,0,24,1,1.515628576,0.621483684,0.861517012,1.61777246,0.388637602,0.644254565,1.336690426,0.153366476,0.628986895,1.376513004,0.269101948,0.816253781,11_Sep_2023_14_50
5,3,5,21,6,0,0,0,6,4,29,6,1,14,7,3,0,19,1,132,29,0,15,1,0,19,2,1.515628576,0.621483684,0.861517012,1.61777246,0.388637602,0.644254565,1.336690426,0.153366476,0.628986895,1.376513004,0.269101948,0.816253781,11_Sep_2023_14_50
1,3,0,23,7,4,1,0,7,3,36,7,1,15,0,4,0,16,14,132,24,9,16,3,0,18,0,1.51496315,0.621313512,0.861962616,1.616875172,0.388472825,0.644588232,1.335961342,0.153207615,0.62907356,1.375792265,0.268868744,0.816468298,11_Sep_2023_14_50
5,2,1,18,7,0,0,0,6,9,38,10,0,11,1,0,4,19,3,134,26,3,16,5,0,12,2,1.51496315,0.621313512,0.861962616,1.616875172,0.388472825,0.644588232,1.335961342,0.153207615,0.62907356,1.375792265,0.268868744,0.816468298,11_Sep_2023_14_50
11,0,1,25,8,1,0,0,1,7,34,11,2,14,1,5,2,18,1,128,28,3,14,12,0,12,1,1.514244437,0.621371269,0.862134337,1.616098762,0.388525933,0.644393444,1.335305691,0.152993068,0.629124105,1.374999166,0.268586755,0.816676021,11_Sep_2023_14_50
5,1,8,28,16,0,1,1,7,5,34,12,0,14,0,4,1,16,0,124,27,2,11,4,0,12,1,1.513439894,0.621201813,0.86226511,1.61539638,0.388471842,0.644422233,1.334811091,0.152600929,0.62933439,1.374279022,0.2683191,0.816846907,11_Sep_2023_14_50
6,2,2,23,11,1,1,0,11,9,33,6,0,15,0,4,1,20,1,119,30,3,13,0,0,8,1,1.513439894,0.621201813,0.86226511,1.61539638,0.388471842,0.644422233,1.334811091,0.152600929,0.62933439,1.374279022,0.2683191,0.816846907,11_Sep_2023_14_50
5,0,0,22,8,0,0,12,8,5,25,10,1,14,0,3,1,22,1,125,21,2,15,2,3,13,1,1.512335777,0.620963931,0.862122476,1.614568233,0.38832882,0.644562006,1.33411932,0.152323157,0.629511416,1.37350297,0.268043637,0.817036748,11_Sep_2023_14_50
7,2,5,23,11,0,0,0,6,5,30,6,0,14,0,3,0,19,0,124,25,3,16,4,0,13,1,1.512335777,0.620963931,0.862122476,1.614568233,0.38832882,0.644562006,1.33411932,0.152323157,0.629511416,1.37350297,0.268043637,0.817036748,11_Sep_2023_14_50
5,0,4,23,10,0,1,0,7,4,31,14,1,14,0,6,16,19,1,127,22,2,16,3,0,18,5,1.511408806,0.620768726,0.862094522,1.613726497,0.388383985,0.644471228,1.333281875,0.152296498,0.629630506,1.372744441,0.267755747,0.81720221,11_Sep_2023_14_50
0,2,0,22,9,0,4,0,9,3,30,11,0,14,0,2,0,22,1,120,28,0,16,2,0,9,0,1.511408806,0.620768726,0.862094522,1.613726497,0.388383985,0.644471228,1.333281875,0.152296498,0.629630506,1.372744441,0.267755747,0.81720221,11_Sep_2023_14_50
7,2,2,22,8,1,0,0,5,5,32,4,1,13,1,6,1,21,0,125,28,3,12,0,1,12,4,1.510566592,0.620647609,0.862177908,1.612982035,0.388364673,0.644468606,1.332431197,0.151994169,0.629547656,1.372064471,0.267478615,0.817363024,11_Sep_2023_14_50
5,1,3,25,15,1,2,0,7,8,31,10,2,12,3,3,1,18,0,131,27,4,12,3,9,12,0,1.510566592,0.620647609,0.862177908,1.612982035,0.388364673,0.644468606,1.332431197,0.151994169,0.629547656,1.372064471,0.267478615,0.817363024,11_Sep_2023_14_50
3,2,1,24,11,2,0,0,7,8,35,12,0,18,10,4,1,13,4,128,22,2,14,11,0,11,1,1.509900093,0.620577037,0.862312376,1.612166286,0.388200253,0.644695103,1.331847668,0.151731983,0.629813015,1.371285558,0.267194092,0.817570746,11_Sep_2023_14_50
3,4,4,23,12,0,2,0,7,8,36,12,1,15,3,5,2,17,0,130,26,3,17,6,0,13,2,1.509900093,0.620577037,0.862312376,1.612166286,0.388200253,0.644695103,1.331847668,0.151731983,0.629813015,1.371285558,0.267194092,0.817570746,11_Sep_2023_14_50
5,0,2,22,9,0,11,0,7,8,33,16,1,15,10,6,0,13,2,128,26,7,17,4,3,13,1,1.508850574,0.620338261,0.862438142,1.611374497,0.388264507,0.64454639,1.331332922,0.15139854,0.630095184,1.37054956,0.266879767,0.817745507,11_Sep_2023_14_50
3,8,3,22,10,1,1,0,7,8,35,12,1,13,9,4,1,19,0,127,25,3,18,3,0,14,1,1.508850574,0.620338261,0.862438142,1.611374497,0.388264507,0.64454639,1.331332922,0.15139854,0.630095184,1.37054956,0.266879767,0.817745507,11_Sep_2023_14_50
4,4,2,25,10,1,3,0,9,8,35,14,1,15,7,9,1,16,0,127,22,3,13,1,0,14,1,1.507940531,0.620218694,0.862639844,1.610604644,0.388201505,0.64468044,1.330495238,0.151247978,0.630289435,1.36980176,0.266627699,0.81797266,11_Sep_2023_14_50
3,0,7,23,12,1,2,0,9,5,34,17,1,13,7,5,0,23,0,131,27,3,14,9,1,13,0,1.507940531,0.620218694,0.862639844,1.610604644,0.388201505,0.64468044,1.330495238,0.151247978,0.630289435,1.36980176,0.266627699,0.81797266,11_Sep_2023_14_50
5,1,0,22,10,7,0,0,11,6,31,20,1,15,11,7,0,18,0,126,27,3,16,1,0,11,2,1.507083416,0.620071948,0.862698197,1.609875917,0.388104677,0.644812763,1.329742551,0.151016101,0.630507529,1.369088292,0.266284436,0.818097889,11_Sep_2023_14_50
6,0,6,21,11,1,2,0,11,9,31,11,1,14,8,5,0,21,0,130,26,2,13,3,0,10,1,1.507083416,0.620071948,0.862698197,1.609875917,0.388104677,0.644812763,1.329742551,0.151016101,0.630507529,1.369088292,0.266284436,0.818097889,11_Sep_2023_14_50
4,1,5,20,12,1,0,1,5,8,34,21,2,16,8,7,2,17,3,130,26,4,15,3,0,13,1,1.506204963,0.619911134,0.862766504,1.609034419,0.388099968,0.644640028,1.329070449,0.150654361,0.630476892,1.368372083,0.265988082,0.818294466,11_Sep_2023_14_50
6,8,2,24,11,0,0,0,2,8,30,16,0,13,8,2,0,18,0,131,28,1,13,3,0,12,2,1.506204963,0.619911134,0.862766504,1.609034419,0.388099968,0.644640028,1.329070449,0.150654361,0.630476892,1.368372083,0.265988082,0.818294466,11_Sep_2023_14_50
4,3,0,22,11,0,0,0,5,9,31,10,0,13,7,7,0,18,0,127,24,5,11,4,4,13,3,1.50537765,0.61972934,0.86286217,1.608202934,0.388031393,0.644783437,1.328423142,0.150424242,0.630956411,1.367569804,0.265782654,0.818592191,11_Sep_2023_14_50
5,1,4,22,10,12,5,1,7,8,31,12,5,14,7,5,0,22,0,124,26,3,15,3,3,13,14,1.50537765,0.61972934,0.86286217,1.608202934,0.388031393,0.644783437,1.328423142,0.150424242,0.630956411,1.367569804,0.265782654,0.818592191,11_Sep_2023_14_50
1,1,6,25,9,0,4,0,7,7,26,9,1,12,10,2,0,15,5,129,27,1,14,3,2,13,1,1.504706383,0.619688392,0.862852454,1.607505083,0.387958616,0.644934177,1.327721477,0.150112763,0.631138623,1.366845489,0.265437484,0.818729818,11_Sep_2023_14_50
5,0,1,24,9,1,6,1,8,1,29,8,3,15,8,3,0,18,0,125,26,3,15,3,0,12,1,1.504706383,0.619688392,0.862852454,1.607505083,0.387958616,0.644934177,1.327721477,0.150112763,0.631138623,1.366845489,0.265437484,0.818729818,11_Sep_2023_14_50
3,4,3,24,6,1,5,0,10,7,34,9,0,14,16,4,9,19,1,122,26,3,14,4,1,11,7,1.503964663,0.619606495,0.862934709,1.60665679,0.387960196,0.644869924,1.326905489,0.149830982,0.63122046,1.366129398,0.265170932,0.818895936,11_Sep_2023_14_50
3,0,0,21,9,0,5,1,7,13,32,9,0,14,9,4,1,16,0,127,25,3,11,4,1,5,2,1.503964663,0.619606495,0.862934709,1.60665679,0.387960196,0.644869924,1.326905489,0.149830982,0.63122046,1.366129398,0.265170932,0.818895936,11_Sep_2023_14_50
4,5,10,22,8,0,5,7,14,10,30,5,0,10,15,3,0,17,0,121,23,3,18,3,0,10,0,1.503964663,0.619606495,0.862934709,1.60665679,0.387960196,0.644869924,1.326905489,0.149830982,0.63122046,1.366129398,0.265170932,0.818895936,11_Sep_2023_14_50
9,1,3,25,15,0,4,0,7,6,32,6,0,14,10,4,1,19,1,123,23,3,12,2,1,10,2,1.502673864,0.619301856,0.863255978,1.605805159,0.387822688,0.645131946,1.326326132,0.149454921,0.631461382,1.365428329,0.26493451,0.819087088,11_Sep_2023_14_50
4,8,2,23,10,1,1,0,10,7,34,10,0,10,9,3,0,20,1,123,26,3,9,4,8,9,2,1.502673864,0.619301856,0.863255978,1.605805159,0.387822688,0.645131946,1.326326132,0.149454921,0.631461382,1.365428329,0.26493451,0.819087088,11_Sep_2023_14_50
5,3,0,22,10,1,4,0,10,8,32,9,1,13,12,5,0,20,1,119,25,2,12,4,0,7,1,1.501805544,0.61910367,0.863387644,1.605098486,0.387803525,0.645119786,1.325713515,0.149500102,0.632014453,1.364664674,0.264657885,0.819283068,11_Sep_2023_14_50
4,0,0,22,7,1,3,0,1,1,22,8,0,12,14,2,8,19,0,116,27,2,14,5,0,11,1,1.501805544,0.61910367,0.863387644,1.605098486,0.387803525,0.645119786,1.325713515,0.149500102,0.632014453,1.364664674,0.264657885,0.819283068,11_Sep_2023_14_50
3,1,5,22,7,4,1,14,2,7,21,8,7,14,10,2,1,20,5,122,27,0,19,7,4,8,1,1.50089407,0.618979037,0.86346972,1.604302406,0.387784898,0.645062923,1.32479775,0.149064273,0.631903827,1.36400342,0.264396966,0.819463551,11_Sep_2023_14_50
4,0,0,24,5,0,2,0,2,6,23,5,1,13,8,0,0,22,0,118,23,3,15,1,0,9,12,1.50089407,0.618979037,0.86346972,1.604302406,0.387784898,0.645062923,1.32479775,0.149064273,0.631903827,1.36400342,0.264396966,0.819463551,11_Sep_2023_14_50
3,4,4,22,7,0,2,1,5,4,24,8,12,13,6,2,0,23,0,117,23,2,11,8,0,8,1,1.499989748,0.61880964,0.863547981,1.603551269,0.387694627,0.645178437,1.32415998,0.148760587,0.632204473,1.363208055,0.26421687,0.819748223,11_Sep_2023_14_50
7,1,6,23,5,0,0,0,6,7,24,8,1,10,8,4,0,22,0,104,26,4,13,1,0,8,0,1.499989748,0.61880964,0.863547981,1.603551269,0.387694627,0.645178437,1.32415998,0.148760587,0.632204473,1.363208055,0.26421687,0.819748223,11_Sep_2023_14_50
2,3,1,21,6,1,4,0,1,5,25,9,2,12,11,0,0,21,1,99,24,2,19,5,0,12,7,1.499058008,0.618695498,0.863746464,1.602745891,0.387606919,0.645408869,1.323413849,0.148422256,0.632366836,1.362482548,0.263939291,0.819901764,11_Sep_2023_14_50
1,1,2,20,4,0,1,0,3,6,26,5,0,13,5,3,8,22,11,111,23,1,14,5,0,9,0,1.499058008,0.618695498,0.863746464,1.602745891,0.387606919,0.645408869,1.323413849,0.148422256,0.632366836,1.362482548,0.263939291,0.819901764,11_Sep_2023_14_50
3,1,3,23,5,0,3,0,4,9,27,8,0,13,13,1,0,22,0,109,21,1,17,10,0,12,1,1.498175144,0.618526876,0.863888502,1.601995945,0.387477487,0.645606637,1.322789311,0.148119971,0.632633567,1.361859679,0.263675779,0.820045531,11_Sep_2023_14_50
