S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S15,S16,S17,S18,S21,S22,S23,S24,S25,S26,S27,S28,S29,S31,M3x,M3y,M3z,M1x,M1y,M1z,M4x,M4y,M4z,M2x,M2y,M2z,sesion_time_stamp
5,1,7,6,12,4,1,1,5,13,34,16,1,18,1,14,3,20,2,75,52,2,24,8,14,18,2,1.56624794006348,0.616334497928619,0.870329260826111,1.66611397266388,0.393159598112106,0.653056263923645,1.31783354282379,0.329105019569397,0.466826111078262,1.33586502075195,0.349371492862701,0.674976468086243,11_Sep_2023_14_40
4,1,3,5,17,0,2,0,5,15,45,21,0,18,1,0,4,18,0,79,53,3,28,7,9,29,3,1.5658506155014,0.616156101226807,0.871140122413635,1.66605734825134,0.393359869718552,0.653400242328644,1.31755888462067,0.340293526649475,0.460822284221649,1.33549249172211,0.354623883962631,0.670150339603424,11_Sep_2023_14_40
5,2,8,7,10,8,4,4,6,16,45,17,12,18,2,4,1,22,1,82,54,0,24,7,13,29,5,1.56580770015717,0.616212487220764,0.871658682823181,1.66609644889832,0.393285751342773,0.653452336788178,1.31815028190613,0.351970195770264,0.455146133899689,1.33541297912598,0.359699904918671,0.665603160858154,11_Sep_2023_14_40
3,0,9,7,13,3,8,12,3,15,42,22,1,19,0,6,13,20,0,84,55,1,32,8,15,27,0,1.5660697221756,0.616408228874206,0.872101426124573,1.6661114692688,0.39352810382843,0.653749167919159,1.31884348392487,0.363814413547516,0.450152039527893,1.33552861213684,0.36474797129631,0.661299347877502,11_Sep_2023_14_40
3,0,8,6,14,0,2,0,3,16,45,21,0,17,3,5,1,22,3,89,55,3,28,5,16,23,5,1.56595373153687,0.61637669801712,0.872476994991303,1.66615879535675,0.393546432256699,0.653824508190155,1.31904566287994,0.372489839792252,0.446347802877426,1.33557260036469,0.368531674146652,0.658146858215332,11_Sep_2023_14_40
3,1,8,12,13,0,2,0,3,12,46,19,0,19,4,4,0,20,1,93,54,2,25,4,21,22,2,1.56594622135162,0.616420984268189,0.872812926769257,1.66629707813263,0.393776446580887,0.654091000556946,1.32008445262909,0.384369432926178,0.441810756921768,1.33544600009918,0.373432248830795,0.653725683689117,11_Sep_2023_14_40
5,7,10,8,13,0,7,0,4,8,47,21,1,16,1,3,9,23,1,92,54,3,32,12,18,28,12,1.56601655483246,0.616578161716461,0.872994542121887,1.6663122177124,0.393996179103851,0.654287695884705,1.32186436653137,0.396280705928802,0.437886625528336,1.33533930778503,0.378941744565964,0.648703396320343,11_Sep_2023_14_40
5,1,9,12,14,0,3,1,0,13,46,18,8,17,2,2,13,27,0,95,53,3,33,5,12,31,3,1.56596887111664,0.616637587547302,0.873179852962494,1.66645669937134,0.394475072622299,0.654752016067505,1.32333362102509,0.408497512340546,0.434636682271957,1.33516478538513,0.383864849805832,0.643469393253326,11_Sep_2023_14_40
5,1,10,13,11,0,1,4,0,9,45,23,2,21,10,3,0,28,3,100,50,3,33,3,22,30,1,1.56587982177734,0.616674900054932,0.873524963855743,1.66660618782043,0.395148634910583,0.655394613742828,1.32542836666107,0.420550465583801,0.431848973035812,1.33566904067993,0.3890320956707,0.638593256473541,11_Sep_2023_14_40
5,1,12,7,16,1,9,0,2,15,56,23,7,18,1,5,0,24,1,102,56,0,32,5,20,27,5,1.56568992137909,0.616627216339111,0.873960494995117,1.66683530807495,0.395344734191894,0.655304789543152,1.32741487026215,0.429336607456207,0.429743766784668,1.33621335029602,0.392901957035065,0.635931968688965,11_Sep_2023_14_40
3,1,9,11,14,1,3,1,4,10,56,21,1,18,1,12,0,25,1,99,51,3,29,5,17,29,3,1.5656042098999,0.616677820682526,0.874205112457275,1.66709792613983,0.395568966865539,0.655287742614746,1.3293377161026,0.441706299781799,0.427455544471741,1.33732259273529,0.398118644952774,0.633179664611816,11_Sep_2023_14_40
1,0,9,13,12,3,2,1,0,9,60,25,1,18,0,3,1,25,0,102,55,3,31,6,16,25,2,1.56549847126007,0.616695821285248,0.874498665332794,1.66733944416046,0.395637154579163,0.655182957649231,1.33113849163055,0.454179495573044,0.424989342689514,1.33838415145874,0.403366595506668,0.630143642425537,11_Sep_2023_14_40
11,1,9,10,14,0,1,0,1,11,63,24,1,17,2,5,0,25,1,102,56,5,32,5,14,30,2,1.56526529788971,0.616753995418549,0.874664664268494,1.66759586334229,0.395578622817993,0.654898643493652,1.33273684978485,0.466557860374451,0.423349648714065,1.33948075771332,0.408969074487686,0.62668114900589,11_Sep_2023_14_40
2,1,10,9,17,3,0,1,3,11,55,23,2,16,2,3,0,25,1,105,55,6,29,5,18,32,3,1.5652779340744,0.61693012714386,0.874721467494965,1.66788029670715,0.3960140645504,0.6551713347435,1.33447241783142,0.478590577840805,0.422141462564468,1.34032726287842,0.414516448974609,0.623482823371887,11_Sep_2023_14_40
10,0,11,12,21,0,2,11,7,9,52,21,2,17,5,0,0,26,0,102,58,3,28,5,19,35,2,1.56504285335541,0.616965889930725,0.874788582324982,1.66822981834412,0.396129965782165,0.655090808868408,1.33592593669891,0.490552216768265,0.421516060829163,1.34118711948395,0.419797509908676,0.620521008968353,11_Sep_2023_14_40
3,0,11,11,22,1,3,7,2,15,53,26,1,14,2,5,1,25,1,101,61,3,31,3,13,35,1,1.56502175331116,0.61710387468338,0.874877274036408,1.66861927509308,0.396506726741791,0.65512752532959,1.33731186389923,0.499615550041199,0.420652121305466,1.34173917770386,0.423793613910675,0.618390142917633,11_Sep_2023_14_40
3,0,9,16,20,1,1,4,2,9,59,25,1,18,2,0,1,22,0,106,65,2,29,8,15,33,1,1.56492245197296,0.617235064506531,0.875063240528107,1.66896820068359,0.397433340549469,0.655827879905701,1.33870506286621,0.511562824249268,0.420314371585846,1.34264969825745,0.429302752017975,0.615471303462982,11_Sep_2023_14_40
3,8,9,10,19,0,4,1,4,5,56,28,0,16,1,2,5,19,1,105,62,2,31,0,12,30,1,1.5647429227829,0.617421925067902,0.874653160572052,1.66931164264679,0.397961974143982,0.656119585037231,1.34050345420837,0.523748576641083,0.420416921377182,1.34361720085144,0.434777438640595,0.61289918422699,11_Sep_2023_14_40
3,0,9,13,14,1,0,1,1,3,57,26,0,15,5,3,3,23,1,104,64,5,33,8,13,33,12,1.56508100032806,0.617502272129059,0.874401688575745,1.66990482807159,0.398222029209137,0.655964553356171,1.34199750423431,0.535733640193939,0.420919895172119,1.34469425678253,0.440115123987198,0.610524713993073,11_Sep_2023_14_40
6,12,8,9,13,0,0,0,0,9,59,28,3,14,2,11,3,24,1,106,64,1,34,6,14,36,2,1.56471121311188,0.617838621139526,0.874571263790131,1.67027080059052,0.398638308048248,0.65607488155365,1.34340965747833,0.547330141067505,0.421700298786163,1.34512555599213,0.445471197366715,0.607232451438904,11_Sep_2023_14_40
5,4,8,16,9,0,1,1,3,4,64,29,2,14,4,5,0,24,1,105,66,3,33,2,19,37,1,1.56459367275238,0.617994606494904,0.87428480386734,1.67095923423767,0.398629158735275,0.655570805072784,1.34440588951111,0.55907142162323,0.423091143369675,1.34554517269135,0.451686352491379,0.603303134441376,11_Sep_2023_14_40
3,8,11,15,9,1,0,0,5,11,67,27,5,13,0,3,0,24,1,106,67,3,35,9,19,37,1,1.56445097923279,0.61818665266037,0.873788595199585,1.6712818145752,0.398366928100586,0.654998242855072,1.34511029720306,0.567865788936615,0.424343526363373,1.34571993350983,0.456644505262375,0.600444793701172,11_Sep_2023_14_40
3,0,12,13,16,0,1,0,2,4,69,23,1,14,7,2,5,20,2,108,67,3,34,4,16,43,0,1.56442832946777,0.618502616882324,0.8737832903862,1.67171990871429,0.397762417793274,0.654198348522186,1.34580373764038,0.579403817653656,0.425722897052765,1.3459929227829,0.463063359260559,0.597114145755768,11_Sep_2023_14_40
2,0,12,12,7,0,0,2,3,6,71,25,8,11,6,7,5,21,0,106,70,2,32,6,13,36,0,1.56448972225189,0.618700265884399,0.873384177684784,1.67227065563202,0.398026883602142,0.654153406620026,1.34624075889587,0.59088933467865,0.427114397287369,1.34662449359894,0.469291657209396,0.594935834407806,11_Sep_2023_14_40
2,1,13,9,8,9,0,1,2,3,65,28,2,12,5,4,5,25,1,107,70,2,33,5,17,30,2,1.56455743312836,0.618966042995453,0.872911512851715,1.6730363368988,0.398122757673263,0.653533101081848,1.3465930223465,0.601933479309082,0.428356736898422,1.3471827507019,0.475493282079697,0.593410432338715,11_Sep_2023_14_40
1,0,16,9,17,0,0,2,0,9,70,26,2,14,3,3,5,21,3,107,67,2,32,5,18,33,2,1.56434082984924,0.619465112686157,0.872595250606537,1.67372739315033,0.398064613342285,0.652754306793213,1.34710419178009,0.613171517848969,0.429568707942963,1.34778416156769,0.482283294200897,0.59235030412674,11_Sep_2023_14_40
11,14,15,11,15,5,2,2,3,0,65,26,1,14,4,4,3,23,1,104,71,0,30,5,19,29,3,1.56465876102448,0.619699597358704,0.871917068958283,1.67428696155548,0.398044019937515,0.652311563491821,1.34740662574768,0.624802768230438,0.431428611278534,1.34808814525604,0.488995552062988,0.590075492858887,11_Sep_2023_14_40
3,0,14,16,10,0,1,1,1,2,71,27,3,13,1,0,6,23,0,103,75,3,36,6,16,30,1,1.56454789638519,0.619942903518677,0.871644079685211,1.6749963760376,0.399014055728912,0.652672350406647,1.34738707542419,0.63306999206543,0.433034390211105,1.34794771671295,0.494630515575409,0.588287472724915,11_Sep_2023_14_40
6,0,16,12,11,0,1,13,3,2,77,23,12,12,2,4,6,20,0,99,65,4,37,2,20,32,5,1.5647280216217,0.620282232761383,0.870910108089447,1.67537355422974,0.399045765399933,0.652687788009644,1.34728395938873,0.644651412963867,0.435225307941437,1.34788012504578,0.502473890781403,0.586079180240631,11_Sep_2023_14_40
10,1,15,5,7,0,1,0,2,4,74,20,2,13,1,9,4,23,1,106,67,2,39,6,19,31,3,1.56470656394959,0.620810210704803,0.870803713798523,1.67612087726593,0.399163275957107,0.651933610439301,1.34803199768066,0.655268728733063,0.437849014997482,1.34775292873383,0.510066151618958,0.584007382392883,11_Sep_2023_14_40
5,0,16,11,11,0,1,2,3,2,80,25,0,18,3,0,8,26,0,103,68,2,43,6,16,31,2,1.56495714187622,0.62120258808136,0.870007276535034,1.67667055130005,0.399456202983856,0.651613235473633,1.34906685352325,0.665910363197327,0.440862745046616,1.3476243019104,0.51754504442215,0.58254885673523,11_Sep_2023_14_40
6,0,16,12,14,0,1,0,3,0,74,22,1,14,2,11,3,25,0,106,66,9,38,5,10,31,0,1.56515681743622,0.621708035469055,0.869594037532806,1.67753410339356,0.399818211793899,0.65138852596283,1.35015571117401,0.676569402217865,0.44359016418457,1.34760987758636,0.524806439876556,0.581639409065247,11_Sep_2023_14_40
3,0,19,9,15,1,12,1,3,0,75,23,2,11,2,6,8,24,3,103,56,2,42,5,13,33,2,1.56543755531311,0.622217416763306,0.869197487831116,1.6781462430954,0.400284618139267,0.651249647140503,1.35113930702209,0.686312615871429,0.446848571300507,1.34774088859558,0.531774282455444,0.580864608287811,11_Sep_2023_14_40
3,0,17,10,10,0,0,3,4,0,75,15,0,13,2,4,0,23,1,102,60,3,33,6,2,31,0,1.5656543970108,0.622542381286621,0.868698716163635,1.67851567268372,0.400798231363297,0.651512205600739,1.35211479663849,0.693739116191864,0.449724048376083,1.34773886203766,0.536768972873688,0.580456435680389,11_Sep_2023_14_40
3,0,16,8,5,2,0,3,3,0,75,17,1,10,2,7,7,22,0,99,58,3,38,5,7,31,2,1.56600856781006,0.623065173625946,0.868221580982208,1.67927718162537,0.401554644107819,0.651678800582886,1.35362696647644,0.702717125415802,0.453390151262283,1.34758424758911,0.543200969696045,0.579980373382568,11_Sep_2023_14_40
1,2,15,5,17,4,1,0,8,0,73,21,0,19,5,7,4,23,0,98,58,2,36,10,9,35,1,1.56635177135468,0.623458385467529,0.867650508880615,1.67986917495728,0.40123051404953,0.650853991508484,1.35535657405853,0.711370885372162,0.456924945116043,1.34740376472473,0.549357950687408,0.579331159591675,11_Sep_2023_14_40
2,0,14,4,11,0,0,0,2,4,70,18,0,14,2,5,7,19,0,94,68,2,40,4,8,33,1,1.56680023670196,0.623857378959656,0.867229521274567,1.68089008331299,0.402141839265823,0.650666654109955,1.35676252841949,0.719636857509613,0.460131824016571,1.34737956523895,0.555240213871002,0.57860404253006,11_Sep_2023_14_40
3,0,18,5,9,0,8,0,2,8,72,18,0,10,6,5,7,19,0,98,66,1,35,5,8,30,2,1.56732070446014,0.624293386936188,0.866959452629089,1.68131351470947,0.403725504875183,0.651714444160461,1.35895669460297,0.727575361728668,0.463758021593094,1.34750640392304,0.560508847236633,0.577740669250488,11_Sep_2023_14_40
1,0,18,6,9,0,0,1,0,9,71,22,1,13,5,6,9,18,4,96,64,3,35,6,21,29,2,1.56770575046539,0.624530136585236,0.866602897644043,1.68167638778687,0.404429584741592,0.651854932308197,1.36063134670258,0.73319536447525,0.466577708721161,1.34763407707214,0.56404709815979,0.577291190624237,11_Sep_2023_14_40
1,0,17,7,9,0,0,0,1,2,70,20,1,11,3,5,5,19,1,94,67,1,36,7,20,29,1,1.56828486919403,0.624869704246521,0.866294264793396,1.6822863817215,0.404567033052444,0.651374757289887,1.36293959617615,0.740495800971985,0.470391005277634,1.34782874584198,0.568338811397553,0.576963007450104,11_Sep_2023_14_40
2,0,13,5,10,0,0,0,1,3,77,20,2,12,2,6,8,19,1,94,72,5,34,7,25,29,1,1.56890857219696,0.625226199626923,0.865957915782928,1.68290829658508,0.40505713224411,0.651295304298401,1.36572754383087,0.747253775596619,0.47430944442749,1.34823131561279,0.572565019130707,0.577087223529816,11_Sep_2023_14_40
3,0,13,7,6,1,0,0,4,3,77,18,1,14,8,0,6,19,0,96,69,2,38,12,25,31,1,1.56946218013763,0.625503838062286,0.865563631057739,1.68349254131317,0.405640602111816,0.651107609272003,1.36828660964966,0.753884792327881,0.478201419115066,1.34862112998962,0.576752841472626,0.577351868152618,11_Sep_2023_14_40
2,1,12,4,6,1,1,5,5,1,80,16,0,14,5,4,8,18,10,84,72,3,43,4,25,31,1,1.56994330883026,0.625755965709686,0.865541577339172,1.68390548229218,0.405702441930771,0.650773406028748,1.37002801895142,0.758670389652252,0.481050789356232,1.34914124011993,0.57988977432251,0.577692568302155,11_Sep_2023_14_40
3,13,14,8,0,0,0,1,0,5,80,17,10,16,11,6,10,16,0,85,68,2,44,5,22,27,2,1.57055652141571,0.626088798046112,0.865109920501709,1.68439733982086,0.406065613031387,0.650613963603973,1.37238609790802,0.764938056468964,0.484852164983749,1.34985983371735,0.584182024002075,0.578060925006866,11_Sep_2023_14_40
1,0,11,6,5,0,3,0,1,1,79,15,1,13,10,0,10,19,2,87,68,7,42,6,32,26,1,1.57110798358917,0.626429378986358,0.864905476570129,1.68487334251404,0.406933426856995,0.650659382343292,1.37510049343109,0.771182119846344,0.488581895828247,1.35054063796997,0.588673532009125,0.578185856342316,11_Sep_2023_14_40
3,3,13,7,5,0,2,0,2,6,78,16,1,15,4,3,4,18,3,89,63,2,44,6,28,26,0,1.57179415225983,0.62678873538971,0.864573299884796,1.68541097640991,0.407927632331848,0.650824785232544,1.37788605690002,0.77736622095108,0.492163240909576,1.35133421421051,0.593472719192505,0.578309237957001,11_Sep_2023_14_40
1,0,16,5,3,0,0,0,4,2,75,17,8,14,3,5,6,20,1,86,64,2,46,6,24,28,7,1.57241821289063,0.627183616161346,0.864344298839569,1.68565452098846,0.407214820384979,0.650055527687073,1.38084983825684,0.783460557460785,0.495554029941559,1.35224735736847,0.598396837711334,0.578264117240906,11_Sep_2023_14_40
0,11,14,8,2,0,1,1,3,1,77,18,0,12,8,5,8,18,0,81,67,3,52,12,24,28,0,1.57287168502808,0.627468824386597,0.864103496074677,1.6858674287796,0.407016128301621,0.64952552318573,1.38315725326538,0.788046002388001,0.498046278953552,1.3530900478363,0.602149188518524,0.578318357467651,11_Sep_2023_14_40
5,1,12,8,5,1,1,0,9,1,85,16,0,13,4,4,8,21,13,78,65,3,46,6,20,30,2,1.57347619533539,0.627944648265839,0.863881051540375,1.68610799312592,0.406572341918945,0.648751139640808,1.38698589801788,0.79392921924591,0.501352310180664,1.35415494441986,0.607298195362091,0.578458547592163,11_Sep_2023_14_40
1,0,12,7,4,0,4,12,3,2,79,18,0,13,1,4,9,21,1,55,58,4,41,7,14,28,0,1.57408666610718,0.628482282161713,0.863645315170288,1.68637847900391,0.40683189034462,0.64841091632843,1.39005672931671,0.799801111221314,0.504697680473328,1.35526633262634,0.612402200698853,0.578703045845032,11_Sep_2023_14_40
1,0,13,9,0,0,0,0,6,4,81,16,1,12,13,5,5,22,1,49,67,3,47,7,12,28,2,1.57474756240845,0.628937959671021,0.86320972442627,1.6865748167038,0.407146543264389,0.648176372051239,1.3931370973587,0.805255949497223,0.507937550544739,1.35618948936462,0.617432832717896,0.579038560390472,11_Sep_2023_14_40
0,0,10,7,3,0,2,0,3,5,81,15,0,13,2,9,5,27,2,50,57,2,46,6,21,21,2,1.57528603076935,0.62954193353653,0.862954258918762,1.68689548969269,0.407337844371796,0.647828042507172,1.39633333683014,0.810231029987335,0.51112973690033,1.35721790790558,0.622060537338257,0.579261362552643,11_Sep_2023_14_40
5,0,10,6,3,1,0,0,2,3,79,14,1,10,4,6,3,28,10,50,59,11,52,3,22,23,2,1.57562839984894,0.629894316196442,0.862870991230011,1.6871063709259,0.407471388578415,0.647467732429504,1.39849543571472,0.814204573631287,0.513777792453766,1.3581326007843,0.625408351421356,0.579469680786133,11_Sep_2023_14_40
3,0,9,6,3,0,1,1,4,1,82,8,1,14,4,3,5,27,0,51,56,6,47,6,21,18,1,1.57634782791138,0.630380392074585,0.862298130989075,1.68740177154541,0.407254844903946,0.646831095218658,1.4017391204834,0.819149553775787,0.517212390899658,1.35902321338654,0.629736840724945,0.579610586166382,11_Sep_2023_14_40
2,2,19,8,10,0,0,0,0,4,83,11,0,12,5,5,7,25,0,59,57,3,51,4,19,23,2,1.57678174972534,0.630858957767487,0.862115979194641,1.68846690654755,0.399873673915863,0.625514388084412,1.40511226654053,0.823673069477081,0.520508229732513,1.3599374294281,0.633774161338806,0.579911530017853,11_Sep_2023_14_40
4,1,11,1,3,2,4,0,3,4,83,15,1,14,4,3,9,27,1,71,53,3,53,5,23,24,2,1.57739591598511,0.631274878978729,0.861764073371887,1.68867576122284,0.399991154670715,0.625188887119293,1.40841782093048,0.827813565731049,0.523675799369812,1.36084616184235,0.637690603733063,0.58052259683609,11_Sep_2023_14_40
1,2,14,5,3,0,0,1,3,4,82,13,0,12,0,9,3,25,1,63,55,0,53,4,17,27,1,1.57780086994171,0.631584167480469,0.861518085002899,1.68882691860199,0.400057435035706,0.624854683876038,1.41084170341492,0.830434322357178,0.525920927524567,1.36166059970856,0.640379011631012,0.580933153629303,11_Sep_2023_14_40
1,6,9,0,3,0,1,0,2,2,83,15,1,13,4,8,5,22,1,79,47,3,50,11,13,23,2,1.57845234870911,0.632031559944153,0.86104691028595,1.68884027004242,0.400228083133698,0.624561250209808,1.4138218164444,0.833568632602692,0.528945803642273,1.36241483688355,0.643433451652527,0.581156432628632,11_Sep_2023_14_40
3,0,8,3,3,0,1,0,5,2,81,16,3,11,6,6,4,19,9,77,44,2,51,5,15,20,2,1.57910799980164,0.632396519184112,0.860780596733093,1.68882858753204,0.400254666805267,0.624290466308594,1.41661894321442,0.836373329162598,0.531551063060761,1.36266350746155,0.645984947681427,0.581418931484222,11_Sep_2023_14_40
3,0,12,5,3,4,0,0,2,3,84,18,0,13,3,5,3,20,1,70,48,4,44,10,14,22,1,1.57955753803253,0.63268256187439,0.860779285430908,1.68886172771454,0.400227010250091,0.624082446098328,1.41921675205231,0.838397026062012,0.533929586410522,1.36323940753937,0.647947788238525,0.581822633743286,11_Sep_2023_14_40
2,4,7,5,3,0,0,1,3,3,82,12,3,11,5,7,6,19,1,71,52,2,49,5,20,20,1,1.58009052276611,0.632874190807343,0.86065149307251,1.68872880935669,0.4002246260643,0.62427544593811,1.4210764169693,0.839844882488251,0.536104917526245,1.36388170719147,0.648995697498322,0.582230389118195,11_Sep_2023_14_40
3,0,7,7,0,0,0,1,9,4,83,10,0,13,2,10,1,24,0,73,59,7,47,7,15,20,0,1.58044373989105,0.63299572467804,0.86063140630722,1.68884062767029,0.400423973798752,0.623701870441437,1.42215383052826,0.840538442134857,0.537316083908081,1.36428785324097,0.649423897266388,0.58242392539978,11_Sep_2023_14_40
3,0,10,4,5,0,1,0,2,4,83,11,1,12,0,12,5,25,0,72,51,9,47,5,23,25,2,1.58102548122406,0.633035719394684,0.860534012317658,1.68872666358948,0.400384992361069,0.623729050159454,1.42336905002594,0.841079413890839,0.538506507873535,1.36458802223206,0.649713635444641,0.582672357559204,11_Sep_2023_14_40
2,1,8,3,4,0,0,0,3,4,82,9,1,11,8,6,4,26,0,68,51,3,45,5,24,23,1,1.58151113986969,0.633067727088928,0.860741019248962,1.68857276439667,0.400446325540543,0.623720407485962,1.42497289180756,0.840839266777039,0.538984000682831,1.36472761631012,0.649782955646515,0.582964539527893,11_Sep_2023_14_40
3,1,8,4,3,0,0,0,3,2,81,10,2,11,7,7,7,27,1,71,52,0,47,13,20,23,3,1.58197283744812,0.633016884326935,0.860912382602692,1.68830871582031,0.400394558906555,0.623858094215393,1.42671477794647,0.840310096740723,0.539089202880859,1.36493861675262,0.649731457233429,0.583422243595123,11_Sep_2023_14_40
6,0,6,3,4,0,0,1,9,5,82,12,2,10,7,5,6,31,5,60,53,2,45,7,22,26,2,1.58229875564575,0.632966935634613,0.861103415489197,1.68812322616577,0.400609284639358,0.623683750629425,1.42812764644623,0.839375674724579,0.538702368736267,1.36496031284332,0.649377465248108,0.583792150020599,11_Sep_2023_14_40
2,0,8,6,2,0,0,0,3,6,79,10,2,11,7,7,3,26,4,59,53,2,40,5,19,23,8,1.58273184299469,0.632899761199951,0.861387550830841,1.68801724910736,0.40066197514534,0.623779296875,1.42943942546844,0.83786678314209,0.537772536277771,1.36497151851654,0.648253798484802,0.584004759788513,11_Sep_2023_14_40
1,2,11,3,2,2,0,0,0,6,75,7,1,11,5,3,5,29,0,56,51,1,41,3,18,27,6,1.58316874504089,0.632822215557098,0.861727118492126,1.68755340576172,0.400745570659637,0.624093532562256,1.43014132976532,0.835933029651642,0.536409735679626,1.36485087871552,0.646663010120392,0.584145843982697,11_Sep_2023_14_40
3,0,9,5,3,0,0,0,3,3,79,12,2,11,5,6,0,26,0,75,42,3,39,7,17,25,0,1.58353924751282,0.632648825645447,0.862123906612396,1.68714606761932,0.400996088981628,0.62390810251236,1.43084371089935,0.833304643630981,0.534409761428833,1.36462318897247,0.644849240779877,0.584418177604675,11_Sep_2023_14_40
3,1,8,6,4,0,0,0,3,1,81,11,2,11,4,2,4,21,0,67,46,3,34,5,20,25,2,1.5837984085083,0.632505297660828,0.862440168857574,1.68684089183807,0.400968730449677,0.624306797981262,1.43174886703491,0.830985009670258,0.532589972019196,1.36440217494965,0.643364191055298,0.584595203399658,11_Sep_2023_14_40
0,0,16,3,3,1,0,1,3,4,78,10,1,12,4,5,5,25,1,68,45,9,37,6,20,25,1,1.58396708965302,0.632375419139862,0.863085925579071,1.68642842769623,0.401119887828827,0.624429166316986,1.43322658538818,0.82770311832428,0.53001195192337,1.3641654253006,0.64134556055069,0.584864318370819,11_Sep_2023_14_40
3,0,9,3,4,0,0,1,3,0,79,11,1,12,4,7,1,26,2,67,42,3,34,13,20,25,2,1.58435821533203,0.632099092006683,0.863379180431366,1.68601536750793,0.401171416044235,0.624728918075562,1.43523347377777,0.823750555515289,0.527064859867096,1.36385810375214,0.639206767082214,0.585156917572022,11_Sep_2023_14_40
2,0,9,6,2,0,1,0,3,4,79,14,1,12,3,6,2,26,0,70,45,3,37,9,12,22,9,1.58460664749146,0.631773889064789,0.863868594169617,1.68564307689667,0.401271343231201,0.62496018409729,1.43716466426849,0.819370031356812,0.523583471775055,1.36346447467804,0.636853754520416,0.585446298122406,11_Sep_2023_14_40
3,1,6,4,2,0,1,2,0,4,79,10,1,11,8,6,0,26,3,67,42,2,27,3,15,27,1,1.58476173877716,0.631502449512482,0.86425107717514,1.68528628349304,0.401313304901123,0.625285804271698,1.43843972682953,0.81557434797287,0.520592987537384,1.36310267448425,0.634729027748108,0.585672557353973,11_Sep_2023_14_40
3,0,6,4,3,0,1,0,1,1,75,7,1,13,3,6,8,23,7,71,43,3,33,6,13,31,2,1.58495402336121,0.631177246570587,0.864794135093689,1.68469929695129,0.401368677616119,0.625469386577606,1.4395352602005,0.810393929481506,0.516497433185577,1.36266994476318,0.631660759449005,0.585742354393005,11_Sep_2023_14_40
2,0,9,4,2,12,1,0,0,1,81,8,2,15,9,5,1,28,1,72,45,3,31,5,12,27,2,1.58503687381744,0.630846560001373,0.86555802822113,1.68426287174225,0.401529282331467,0.625925898551941,1.43980014324188,0.805640757083893,0.512390434741974,1.36227023601532,0.628235042095184,0.585924088954926,11_Sep_2023_14_40
3,0,8,4,5,0,4,0,5,0,79,10,2,13,9,7,1,28,1,70,45,1,34,8,10,23,0,1.58528113365173,0.630598485469818,0.86600399017334,1.68383157253265,0.401616305112839,0.626394987106323,1.43965077400208,0.799649775028229,0.507513642311096,1.3618038892746,0.624279081821442,0.58589231967926,11_Sep_2023_14_40
3,1,4,4,5,0,3,1,3,2,81,9,5,9,8,5,0,25,0,71,39,2,31,8,11,25,5,1.58536744117737,0.630352139472961,0.866447269916534,1.68347787857056,0.401685029268265,0.626537322998047,1.43943655490875,0.794945180416107,0.503763854503632,1.36153388023376,0.621148347854614,0.586071670055389,11_Sep_2023_14_40
3,9,7,4,4,0,0,8,0,0,80,7,0,18,1,7,1,28,3,71,39,1,31,8,9,25,2,1.58545315265656,0.630072832107544,0.867045700550079,1.68298149108887,0.401847273111343,0.627018392086029,1.43867421150208,0.789008259773254,0.499747902154923,1.36104381084442,0.616541624069214,0.586008131504059,11_Sep_2023_14_40
4,2,7,1,5,1,2,1,3,0,81,13,2,11,4,5,0,29,0,70,38,2,28,6,16,29,2,1.58544778823853,0.629697740077972,0.867590963840485,1.68244349956512,0.401758581399918,0.627762138843536,1.43885946273804,0.781488955020904,0.493986070156097,1.36054599285126,0.611373603343964,0.585919141769409,11_Sep_2023_14_40
7,0,11,4,5,0,1,0,3,2,79,11,0,10,5,9,0,29,0,74,34,0,34,5,8,31,5,1.58543288707733,0.629499971866608,0.867978572845459,1.68210279941559,0.401894479990006,0.628006637096405,1.43881595134735,0.775316536426544,0.48984768986702,1.36022400856018,0.607146084308624,0.585851728916168,11_Sep_2023_14_40
7,1,8,5,3,0,1,0,4,4,75,19,4,11,8,7,1,27,0,78,39,0,25,6,13,27,8,1.58541429042816,0.629277527332306,0.868435680866241,1.68176817893982,0.401903122663498,0.628285467624664,1.43880844116211,0.768863081932068,0.485709339380264,1.35986912250519,0.602804183959961,0.585659623146057,11_Sep_2023_14_40
6,0,6,8,0,0,2,0,3,2,78,8,1,11,2,7,6,25,1,77,36,2,28,5,14,31,1,1.585364818573,0.628864049911499,0.869150638580322,1.68121254444122,0.401771932840347,0.629207074642181,1.43834114074707,0.757954716682434,0.479534834623337,1.35962212085724,0.595332324504852,0.585343360900879,11_Sep_2023_14_40
4,0,3,9,6,0,3,1,3,2,77,13,1,13,6,5,0,25,0,75,33,1,25,7,6,33,2,1.58520984649658,0.628673553466797,0.869660437107086,1.68079090118408,0.401807755231857,0.62971955537796,1.43726372718811,0.748598694801331,0.473856627941132,1.35931408405304,0.588947534561157,0.585102558135986,11_Sep_2023_14_40
4,1,5,9,4,1,2,0,3,2,77,9,0,11,7,6,1,26,3,74,30,2,24,5,16,29,3,1.58504784107208,0.628456652164459,0.869881689548492,1.68049883842468,0.401976644992828,0.629713237285614,1.43607532978058,0.741070747375488,0.470339924097061,1.35898113250732,0.583901524543762,0.585025668144226,11_Sep_2023_14_40
