S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S15,S16,S17,S18,S21,S22,S23,S24,S25,S26,S27,S28,S29,S31,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
11,19,6,12,15,0,5,0,22,0,7,9,0,13,2,3,5,19,5,16,14,2,24,9,1,36,0,1.533781409,0.624253094,0.924286604,1.645236015,0.402015924,0.721546888,1.372037888,0.139905617,0.753438354,1.378834128,0.270805717,0.91018486,11_Sep_2023_14_35
9,18,9,17,8,0,3,0,26,0,13,9,2,15,2,7,3,15,8,13,12,4,27,9,0,36,1,1.533781409,0.624253094,0.924286604,1.645236015,0.402015924,0.721546888,1.372037888,0.139905617,0.753438354,1.378834128,0.270805717,0.91018486,11_Sep_2023_14_35
3,23,7,8,11,1,5,0,23,0,9,8,1,14,1,8,4,16,7,13,17,6,27,9,8,37,13,1.533791542,0.624253213,0.924209595,1.645397544,0.402059257,0.721567512,1.371815443,0.139998436,0.753002167,1.378743649,0.270844072,0.909926236,11_Sep_2023_14_35
5,19,6,10,13,0,6,0,24,4,12,8,2,16,2,7,3,17,12,15,22,0,25,9,0,37,2,1.533791542,0.624253213,0.924209595,1.645397544,0.402059257,0.721567512,1.371815443,0.139998436,0.753002167,1.378743649,0.270844072,0.909926236,11_Sep_2023_14_35
7,23,7,14,10,1,6,0,25,1,18,6,1,16,7,7,8,16,5,11,22,5,22,9,0,36,1,1.533800364,0.624267876,0.924152315,1.645514369,0.402052879,0.721559644,1.371673942,0.140035629,0.752597153,1.378638029,0.270884544,0.909672618,11_Sep_2023_14_35
1,21,7,13,11,0,5,0,22,0,14,6,12,13,10,5,3,11,5,16,18,5,27,10,0,29,5,1.533800364,0.624267876,0.924152315,1.645514369,0.402052879,0.721559644,1.371673942,0.140035629,0.752597153,1.378638029,0.270884544,0.909672618,11_Sep_2023_14_35
6,22,5,14,9,0,10,0,23,1,12,9,11,16,10,7,3,16,9,12,16,3,24,8,0,29,1,1.533803582,0.624260902,0.924084187,1.645640373,0.402060866,0.721529067,1.371550441,0.14013426,0.752331734,1.378557563,0.270923764,0.909441888,11_Sep_2023_14_35
1,24,6,14,12,3,4,0,23,1,13,5,1,13,5,5,4,15,4,13,20,5,23,4,4,26,5,1.533803582,0.624260902,0.924084187,1.645640373,0.402060866,0.721529067,1.371550441,0.14013426,0.752331734,1.378557563,0.270923764,0.909441888,11_Sep_2023_14_35
4,23,6,10,10,2,4,5,21,1,13,7,0,11,3,6,4,15,5,13,15,8,23,8,1,27,0,1.533810854,0.624250531,0.923993945,1.645779967,0.402055621,0.721574306,1.3714571,0.140222296,0.752144277,1.378473639,0.270952612,0.909211755,11_Sep_2023_14_35
5,24,5,10,11,0,1,0,22,3,16,8,0,16,4,6,2,15,10,13,18,5,23,8,0,28,3,1.533810854,0.624250531,0.923993945,1.645779967,0.402055621,0.721574306,1.3714571,0.140222296,0.752144277,1.378473639,0.270952612,0.909211755,11_Sep_2023_14_35
7,24,11,13,11,2,6,1,24,0,11,4,1,15,4,7,3,14,8,14,19,5,21,7,0,29,2,1.533768296,0.624234617,0.92384541,1.645900726,0.402049035,0.721620679,1.371365905,0.140298292,0.751893699,1.378397822,0.270979911,0.908960223,11_Sep_2023_14_35
9,22,5,12,11,0,3,0,21,0,15,4,1,15,3,7,4,14,8,16,24,4,20,8,0,27,1,1.533768296,0.624234617,0.92384541,1.645900726,0.402049035,0.721620679,1.371365905,0.140298292,0.751893699,1.378397822,0.270979911,0.908960223,11_Sep_2023_14_35
5,21,7,12,16,15,3,4,23,0,14,4,3,13,3,7,4,16,8,9,22,9,26,3,3,26,3,1.533764958,0.62424773,0.92378062,1.646086454,0.401996762,0.721748769,1.371382356,0.140496567,0.751669109,1.378345132,0.271015048,0.90868187,11_Sep_2023_14_35
6,20,6,12,13,1,1,11,23,0,13,12,0,13,4,4,5,14,8,16,21,4,23,7,0,28,1,1.533764958,0.62424773,0.92378062,1.646086454,0.401996762,0.721748769,1.371382356,0.140496567,0.751669109,1.378345132,0.271015048,0.90868187,11_Sep_2023_14_35
4,21,8,11,12,0,3,1,22,1,14,4,2,15,5,5,4,20,8,16,21,5,24,7,0,30,1,1.53377676,0.624253273,0.923688114,1.646217108,0.402043253,0.721660376,1.371365547,0.140537068,0.751476824,1.378274798,0.271080494,0.908448994,11_Sep_2023_14_35
6,23,9,14,15,3,0,6,21,1,16,4,1,13,0,7,4,17,8,15,20,4,24,7,0,27,1,1.53377676,0.624253273,0.923688114,1.646217108,0.402043253,0.721660376,1.371365547,0.140537068,0.751476824,1.378274798,0.271080494,0.908448994,11_Sep_2023_14_35
5,27,7,16,15,1,0,12,21,0,19,4,5,17,5,10,3,17,8,14,25,5,25,6,0,31,2,1.533790112,0.62427038,0.923637867,1.646333337,0.402028978,0.721725345,1.371289253,0.140561372,0.751278579,1.378189564,0.271143526,0.908248782,11_Sep_2023_14_35
3,20,9,13,17,1,6,0,19,1,16,5,2,16,4,7,2,17,8,14,27,4,22,8,3,30,3,1.533790112,0.62427038,0.923637867,1.646333337,0.402028978,0.721725345,1.371289253,0.140561372,0.751278579,1.378189564,0.271143526,0.908248782,11_Sep_2023_14_35
5,23,9,16,14,3,1,8,21,3,16,6,2,15,4,5,0,16,10,13,26,3,23,8,1,29,3,1.533788323,0.624289811,0.923566103,1.646445751,0.402010709,0.72179389,1.371152043,0.140637502,0.750999033,1.378130078,0.271191448,0.908038855,11_Sep_2023_14_35
13,23,7,13,15,0,3,9,22,0,18,4,2,15,12,8,6,15,7,17,27,3,26,6,0,27,2,1.533788323,0.624289811,0.923566103,1.646445751,0.402010709,0.72179389,1.371152043,0.140637502,0.750999033,1.378130078,0.271191448,0.908038855,11_Sep_2023_14_35
3,22,5,16,14,0,2,1,23,0,23,4,1,16,5,6,3,13,7,15,22,6,22,12,0,29,12,1.533868909,0.624349535,0.923600197,1.646567225,0.401993096,0.721863687,1.371032596,0.140670791,0.750705719,1.378064036,0.27123934,0.907801151,11_Sep_2023_14_35
5,22,7,15,21,1,9,0,21,1,23,6,0,16,5,6,4,19,9,13,25,6,22,6,0,35,1,1.533868909,0.624349535,0.923600197,1.646567225,0.401993096,0.721863687,1.371032596,0.140670791,0.750705719,1.378064036,0.27123934,0.907801151,11_Sep_2023_14_35
5,21,10,16,11,0,7,0,21,2,23,5,0,11,3,7,0,11,8,13,25,8,27,7,0,29,1,1.53388238,0.624372482,0.923534155,1.646750689,0.402001232,0.721831381,1.370899796,0.14069815,0.750398636,1.377993822,0.271312684,0.907549918,11_Sep_2023_14_35
6,24,7,15,11,0,4,5,19,1,24,3,2,15,2,9,0,10,10,17,26,3,25,8,1,28,2,1.53388238,0.624372482,0.923534155,1.646750689,0.402001232,0.721831381,1.370899796,0.14069815,0.750398636,1.377993822,0.271312684,0.907549918,11_Sep_2023_14_35
6,23,9,19,16,0,3,0,18,1,24,5,1,15,4,7,3,15,8,7,25,0,23,7,15,29,13,1.533892512,0.624387443,0.923469901,1.646830559,0.402090579,0.721751094,1.370757461,0.140730992,0.750160396,1.377928019,0.271366924,0.907317877,11_Sep_2023_14_35
7,24,9,9,14,2,0,0,20,9,23,9,0,15,8,7,4,15,9,13,27,6,24,9,0,28,8,1.533892512,0.624387443,0.923469901,1.646830559,0.402090579,0.721751094,1.370757461,0.140730992,0.750160396,1.377928019,0.271366924,0.907317877,11_Sep_2023_14_35
0,21,9,15,16,10,4,0,17,3,21,5,2,15,6,6,6,15,8,11,26,3,24,9,1,28,1,1.533903241,0.624412298,0.923405349,1.646952271,0.40209955,0.721817434,1.370705009,0.140717387,0.750051022,1.37787056,0.271434724,0.907097042,11_Sep_2023_14_35
5,22,9,14,13,1,3,0,21,2,18,5,2,15,9,7,1,10,8,13,28,6,22,7,0,28,1,1.533903241,0.624412298,0.923405349,1.646952271,0.40209955,0.721817434,1.370705009,0.140717387,0.750051022,1.37787056,0.271434724,0.907097042,11_Sep_2023_14_35
0,25,5,15,14,1,2,1,19,3,23,8,1,18,3,7,7,13,8,14,25,5,22,11,1,26,3,1.533915997,0.62443769,0.923328519,1.647063732,0.402152687,0.721695125,1.370669723,0.140731499,0.749910533,1.37779963,0.271519214,0.906883717,11_Sep_2023_14_35
5,26,6,15,12,0,4,1,18,0,22,4,0,13,5,5,2,10,6,10,27,5,21,10,3,27,1,1.533915997,0.62443769,0.923328519,1.647063732,0.402152687,0.721695125,1.370669723,0.140731499,0.749910533,1.37779963,0.271519214,0.906883717,11_Sep_2023_14_35
3,21,9,11,14,0,4,5,18,0,24,2,1,16,4,6,4,12,5,13,27,5,27,9,0,30,1,1.533920169,0.624467611,0.923259079,1.647147298,0.402205199,0.721607149,1.370627284,0.140927836,0.74936229,1.377744317,0.271596134,0.906641006,11_Sep_2023_14_35
0,19,6,11,15,1,4,10,18,4,23,5,1,14,6,7,2,14,10,11,24,5,25,9,0,29,1,1.53393662,0.624494195,0.923204422,1.647283673,0.40219143,0.721669257,1.370736122,0.141091555,0.749307454,1.377675533,0.271668017,0.906388342,11_Sep_2023_14_35
5,21,7,13,17,0,4,2,18,6,23,9,2,16,5,6,5,14,8,13,25,5,24,14,0,31,13,1.53393662,0.624494195,0.923204422,1.647283673,0.40219143,0.721669257,1.370736122,0.141091555,0.749307454,1.377675533,0.271668017,0.906388342,11_Sep_2023_14_35
3,22,3,12,14,0,4,0,19,0,21,6,1,15,3,7,0,14,6,15,25,3,25,10,0,29,1,1.533956289,0.624520183,0.923148096,1.647384644,0.40222168,0.721630514,1.370888352,0.14106527,0.749287844,1.377614379,0.271752298,0.90617615,11_Sep_2023_14_35
5,23,7,16,14,9,1,1,17,1,24,4,1,15,1,5,4,14,9,11,24,4,22,8,0,31,2,1.533956289,0.624520183,0.923148096,1.647384644,0.40222168,0.721630514,1.370888352,0.14106527,0.749287844,1.377614379,0.271752298,0.90617615,11_Sep_2023_14_35
11,23,5,13,13,0,3,0,17,0,23,1,5,12,6,6,4,14,9,13,28,5,27,10,0,30,3,1.534013391,0.624565363,0.923102677,1.647470117,0.402253866,0.721580565,1.37104404,0.14110975,0.749194503,1.377545953,0.271855146,0.905948937,11_Sep_2023_14_35
7,21,6,13,13,0,8,1,18,1,21,4,5,13,4,6,4,16,6,13,25,5,23,8,0,32,4,1.534013391,0.624565363,0.923102677,1.647470117,0.402253866,0.721580565,1.37104404,0.14110975,0.749194503,1.377545953,0.271855146,0.905948937,11_Sep_2023_14_35
6,22,6,11,13,3,0,0,15,1,22,7,13,14,4,2,9,13,10,18,25,5,25,8,0,32,2,1.534026504,0.62462759,0.92302531,1.64756465,0.402266324,0.721576273,1.371064782,0.141093597,0.749097049,1.377462149,0.271971732,0.905732393,11_Sep_2023_14_35
6,23,6,13,13,1,4,0,14,1,24,4,1,15,7,5,4,16,10,13,25,5,24,11,0,31,2,1.534026504,0.62462759,0.92302531,1.64756465,0.402266324,0.721576273,1.371064782,0.141093597,0.749097049,1.377462149,0.271971732,0.905732393,11_Sep_2023_14_35
9,20,5,13,14,0,2,0,18,2,22,9,1,15,4,6,3,16,7,15,25,3,25,12,0,32,0,1.534061193,0.624714136,0.923003614,1.64766252,0.402300358,0.721505344,1.371049523,0.141186729,0.748897433,1.37742269,0.272068202,0.905500054,11_Sep_2023_14_35
11,22,5,13,9,0,2,1,25,2,24,4,1,15,5,5,0,15,6,14,25,5,24,11,0,32,1,1.534061193,0.624714136,0.923003614,1.64766252,0.402300358,0.721505344,1.371049523,0.141186729,0.748897433,1.37742269,0.272068202,0.905500054,11_Sep_2023_14_35
6,22,7,13,14,1,5,0,19,0,17,5,2,13,4,4,5,14,8,11,23,6,23,11,1,34,12,1.53411603,0.624759972,0.922940373,1.647763968,0.402329803,0.721506834,1.371179581,0.141318098,0.74879396,1.377388716,0.272172093,0.905285478,11_Sep_2023_14_35
7,20,7,13,14,0,0,0,18,0,18,6,2,14,5,7,2,16,8,11,26,0,24,11,0,32,2,1.53411603,0.624759972,0.922940373,1.647763968,0.402329803,0.721506834,1.371179581,0.141318098,0.74879396,1.377388716,0.272172093,0.905285478,11_Sep_2023_14_35
4,25,3,15,12,0,3,0,25,1,18,6,6,10,5,6,5,16,10,10,25,6,23,7,1,34,2,1.534172416,0.624842882,0.922947466,1.647864699,0.402378201,0.721501708,1.371092081,0.141354814,0.748538971,1.377346516,0.272284776,0.90509969,11_Sep_2023_14_35
5,23,6,14,16,0,2,1,18,0,19,4,1,15,6,7,3,15,4,14,28,5,24,12,1,32,1,1.534172416,0.624842882,0.922947466,1.647864699,0.402378201,0.721501708,1.371092081,0.141354814,0.748538971,1.377346516,0.272284776,0.90509969,11_Sep_2023_14_35
6,24,7,14,17,0,2,0,18,3,17,5,8,16,3,1,4,14,10,14,21,5,27,8,1,33,1,1.534180522,0.624862373,0.922858655,1.647949457,0.402410805,0.721509397,1.371210933,0.141482413,0.748418033,1.37728703,0.272404522,0.904917538,11_Sep_2023_14_35
7,22,6,18,17,0,3,1,19,0,13,2,1,14,2,7,4,15,10,11,27,5,27,10,0,35,1,1.534180522,0.624862373,0.922858655,1.647949457,0.402410805,0.721509397,1.371210933,0.141482413,0.748418033,1.37728703,0.272404522,0.904917538,11_Sep_2023_14_35
5,23,6,14,15,0,8,1,19,1,18,6,10,12,5,6,5,15,5,17,27,6,26,11,1,36,1,1.534251451,0.624931395,0.922863185,1.648036599,0.402452648,0.721510887,1.371311426,0.141535878,0.748315156,1.37722075,0.272522002,0.904739439,11_Sep_2023_14_35
9,24,5,14,15,0,4,1,19,1,17,2,1,17,2,2,3,14,6,13,24,7,19,9,0,43,2,1.534251451,0.624931395,0.922863185,1.648036599,0.402452648,0.721510887,1.371311426,0.141535878,0.748315156,1.37722075,0.272522002,0.904739439,11_Sep_2023_14_35
8,19,9,13,14,1,6,0,19,0,20,8,3,16,5,6,12,14,6,14,25,6,23,9,0,44,5,1.534280777,0.624981463,0.922800779,1.648108125,0.402481049,0.721518219,1.371362448,0.141607642,0.748189688,1.377153277,0.272644877,0.904551029,11_Sep_2023_14_35
4,25,12,15,17,0,6,0,18,0,16,0,1,14,7,4,4,14,7,11,12,6,27,11,0,44,1,1.534280777,0.624981463,0.922800779,1.648108125,0.402481049,0.721518219,1.371362448,0.141607642,0.748189688,1.377153277,0.272644877,0.904551029,11_Sep_2023_14_35
9,19,6,10,17,0,4,1,19,0,12,0,2,16,6,4,5,14,12,13,25,4,23,9,0,39,0,1.534313917,0.62503767,0.922761798,1.648192286,0.402513713,0.721519947,1.371411562,0.141709328,0.74807924,1.377098918,0.272769392,0.904364347,11_Sep_2023_14_35
7,23,7,15,18,0,4,0,19,1,16,5,1,19,5,6,3,13,3,11,20,5,24,9,1,42,2,1.534313917,0.62503767,0.922761798,1.648192286,0.402513713,0.721519947,1.371411562,0.141709328,0.74807924,1.377098918,0.272769392,0.904364347,11_Sep_2023_14_35
4,23,6,11,16,0,3,1,18,1,11,3,1,19,8,5,3,14,8,12,23,8,18,9,2,42,3,1.534313917,0.62503767,0.922761798,1.648192286,0.402513713,0.721519947,1.371411562,0.141709328,0.74807924,1.377098918,0.272769392,0.904364347,11_Sep_2023_14_35
5,19,6,10,17,0,7,0,15,1,17,5,2,12,5,5,3,12,12,13,13,4,19,8,1,39,9,1.53433764,0.625101805,0.92273134,1.648261905,0.402550846,0.721532762,1.37131846,0.141771033,0.74784255,1.37703228,0.272885472,0.904156387,11_Sep_2023_14_35
7,23,6,15,18,9,1,1,20,1,12,4,2,18,3,7,4,16,4,11,23,5,21,7,0,38,2,1.534378409,0.625161946,0.922702909,1.648350716,0.402579784,0.721565187,1.371403217,0.141893506,0.74765408,1.376945496,0.273022026,0.903950512,11_Sep_2023_14_35
7,23,9,13,15,0,8,1,19,7,18,1,2,16,4,7,1,17,9,12,24,8,23,7,0,49,2,1.534378409,0.625161946,0.922702909,1.648350716,0.402579784,0.721565187,1.371403217,0.141893506,0.74765408,1.376945496,0.273022026,0.903950512,11_Sep_2023_14_35
4,21,4,15,16,0,7,0,16,1,16,3,1,17,4,7,4,13,7,14,23,6,24,9,0,44,2,1.53441596,0.625221968,0.922669709,1.64844656,0.402609736,0.721611261,1.371469378,0.14196974,0.747514129,1.376851439,0.273161232,0.903789937,11_Sep_2023_14_35
3,26,6,13,18,0,1,1,16,2,15,4,1,17,4,6,3,15,9,14,21,4,21,7,0,43,1,1.53441596,0.625221968,0.922669709,1.64844656,0.402609736,0.721611261,1.371469378,0.14196974,0.747514129,1.376851439,0.273161232,0.903789937,11_Sep_2023_14_35
4,25,13,14,15,0,3,2,17,0,12,4,2,17,5,9,5,15,7,13,17,6,22,9,1,46,1,1.53445971,0.625280857,0.922635078,1.648543835,0.402631402,0.721665204,1.371555924,0.142050013,0.747371256,1.376797676,0.273309529,0.90363282,11_Sep_2023_14_35
5,24,8,13,18,9,5,0,19,0,19,3,2,15,8,5,6,17,8,14,14,2,25,8,0,40,2,1.53445971,0.625280857,0.922635078,1.648543835,0.402631402,0.721665204,1.371555924,0.142050013,0.747371256,1.376797676,0.273309529,0.90363282,11_Sep_2023_14_35
4,26,6,17,17,2,6,1,18,3,21,5,1,17,5,7,2,11,9,14,24,3,23,8,9,45,5,1.534500599,0.625331402,0.922599971,1.648641825,0.402656764,0.72169131,1.371625781,0.142126769,0.747255266,1.376757026,0.273452401,0.903476298,11_Sep_2023_14_35
5,23,7,13,19,0,6,0,17,0,21,5,1,21,9,9,4,15,11,15,22,9,26,9,0,51,2,1.534500599,0.625331402,0.922599971,1.648641825,0.402656764,0.72169131,1.371625781,0.142126769,0.747255266,1.376757026,0.273452401,0.903476298,11_Sep_2023_14_35
5,25,5,13,22,0,2,1,15,2,18,9,1,19,6,4,5,17,9,15,10,5,23,6,1,51,2,1.534476399,0.625345588,0.922483623,1.648834229,0.402663171,0.72174722,1.371717691,0.142234534,0.747173369,1.376683831,0.273584604,0.90334177,11_Sep_2023_14_35
5,22,7,18,24,0,0,1,16,1,16,9,3,16,2,7,7,16,7,12,19,5,23,9,0,53,0,1.534476399,0.625345588,0.922483623,1.648834229,0.402663171,0.72174722,1.371717691,0.142234534,0.747173369,1.376683831,0.273584604,0.90334177,11_Sep_2023_14_35
5,23,7,12,24,0,5,0,16,1,19,5,2,18,5,9,12,15,9,11,23,3,25,8,0,54,8,1.534476399,0.625345588,0.922483623,1.648834229,0.402663171,0.72174722,1.371717691,0.142234534,0.747173369,1.376683831,0.273584604,0.90334177,11_Sep_2023_14_35
5,25,8,13,21,0,1,1,17,0,17,5,0,18,7,7,7,17,5,19,16,4,22,7,2,54,5,1.534523606,0.625388324,0.922433615,1.64892745,0.402690619,0.721749187,1.371809006,0.142319724,0.747111917,1.376613021,0.273709863,0.903205693,11_Sep_2023_14_35
8,24,8,13,21,3,4,11,14,0,19,2,1,18,4,6,2,19,7,13,17,7,22,10,0,56,12,1.534523606,0.625388324,0.922433615,1.64892745,0.402690619,0.721749187,1.371809006,0.142319724,0.747111917,1.376613021,0.273709863,0.903205693,11_Sep_2023_14_35
5,20,7,9,23,0,7,1,17,1,19,0,1,17,8,7,3,15,9,11,24,1,25,7,0,54,2,1.534566879,0.625420868,0.922353387,1.64902091,0.402710408,0.721806467,1.37189424,0.142407447,0.747045219,1.376526475,0.273869216,0.903082013,11_Sep_2023_14_35
2,20,4,14,20,1,3,1,18,5,24,4,1,14,3,6,3,16,4,12,21,8,24,9,0,54,1,1.534566879,0.625420868,0.922353387,1.64902091,0.402710408,0.721806467,1.37189424,0.142407447,0.747045219,1.376526475,0.273869216,0.903082013,11_Sep_2023_14_35
5,27,5,13,19,2,0,6,17,1,20,3,1,16,9,7,5,15,7,13,14,5,24,14,0,56,2,1.534695148,0.625531316,0.922439873,1.649107456,0.402749032,0.721857488,1.371961594,0.14249149,0.746973693,1.376431704,0.27399531,0.90296948,11_Sep_2023_14_35
4,24,4,15,25,13,5,0,16,0,15,4,0,17,9,5,7,17,7,11,14,2,26,7,0,60,3,1.534695148,0.625531316,0.922439873,1.649107456,0.402749032,0.721857488,1.371961594,0.14249149,0.746973693,1.376431704,0.27399531,0.90296948,11_Sep_2023_14_35
5,25,3,12,24,0,3,1,17,1,15,3,2,16,3,6,0,16,6,13,15,4,22,7,0,54,2,1.534736514,0.625585794,0.922417104,1.649181843,0.402825624,0.721816003,1.371996403,0.142598033,0.746871531,1.37634027,0.274170578,0.902839005,11_Sep_2023_14_35
2,24,4,13,22,0,5,1,15,5,15,4,0,16,5,6,4,16,8,17,13,3,27,7,0,58,3,1.534736514,0.625585794,0.922417104,1.649181843,0.402825624,0.721816003,1.371996403,0.142598033,0.746871531,1.37634027,0.274170578,0.902839005,11_Sep_2023_14_35
9,24,6,16,18,0,6,0,17,1,20,4,13,14,3,6,4,12,7,11,13,9,21,7,0,64,2,1.534780383,0.625645518,0.922398686,1.649249554,0.402879685,0.721824706,1.372026086,0.142689362,0.746795893,1.376254201,0.274293572,0.902709126,11_Sep_2023_14_35
5,23,4,15,21,0,6,0,15,1,18,5,2,17,3,4,4,16,10,14,15,5,21,8,5,65,2,1.534780383,0.625645518,0.922398686,1.649249554,0.402879685,0.721824706,1.372026086,0.142689362,0.746795893,1.376254201,0.274293572,0.902709126,11_Sep_2023_14_35
6,21,5,19,20,4,12,0,17,0,17,6,1,15,6,4,5,17,5,13,15,5,24,7,0,62,10,1.53482163,0.625702858,0.92234844,1.649328232,0.402894825,0.721910298,1.372142315,0.142724082,0.746787786,1.376177073,0.27441442,0.90259099,11_Sep_2023_14_35
6,26,2,16,23,0,6,0,17,0,16,4,3,15,5,5,3,13,8,15,9,5,24,3,0,60,2,1.53482163,0.625702858,0.92234844,1.649328232,0.402894825,0.721910298,1.372142315,0.142724082,0.746787786,1.376177073,0.27441442,0.90259099,11_Sep_2023_14_35
5,25,7,12,24,0,5,0,14,1,17,5,0,17,8,6,5,20,6,12,13,5,21,7,0,58,2,1.534869194,0.625762641,0.922333062,1.649408579,0.402906865,0.721978486,1.372208357,0.142790392,0.746706903,1.376080513,0.274531513,0.902479231,11_Sep_2023_14_35
12,24,6,18,23,0,7,0,13,0,21,5,3,16,8,5,3,12,8,12,16,5,24,7,0,59,2,1.534869194,0.625762641,0.922333062,1.649408579,0.402906865,0.721978486,1.372208357,0.142790392,0.746706903,1.376080513,0.274531513,0.902479231,11_Sep_2023_14_35
5,26,7,13,24,0,4,1,14,1,14,5,1,18,6,7,3,16,11,13,12,5,21,7,0,60,3,1.534934044,0.625803709,0.922319591,1.649482608,0.402905405,0.722057402,1.372252226,0.142856091,0.746619284,1.375982881,0.274656177,0.902380168,11_Sep_2023_14_35
3,23,10,10,23,0,5,0,19,0,20,3,1,16,4,10,2,14,6,13,12,4,27,9,0,66,0,1.534934044,0.625803709,0.922319591,1.649482608,0.402905405,0.722057402,1.372252226,0.142856091,0.746619284,1.375982881,0.274656177,0.902380168,11_Sep_2023_14_35
8,26,8,13,25,0,4,0,19,1,24,3,2,16,6,5,3,15,10,13,15,4,23,5,1,60,1,1.53498745,0.625830889,0.922271013,1.649564028,0.402910709,0.722113907,1.372291565,0.142921254,0.746540964,1.375895381,0.274782807,0.902290404,11_Sep_2023_14_35
3,23,5,14,23,1,8,0,15,1,16,3,3,17,4,5,1,16,9,13,16,5,26,9,0,60,3,1.53498745,0.625830889,0.922271013,1.649564028,0.402910709,0.722113907,1.372291565,0.142921254,0.746540964,1.375895381,0.274782807,0.902290404,11_Sep_2023_14_35
4,24,9,12,22,0,4,1,15,1,20,5,2,17,3,7,5,14,4,13,14,3,26,8,1,60,2,1.535047412,0.625864923,0.922232509,1.649670005,0.403037846,0.721962392,1.372384667,0.143008843,0.746554971,1.37580359,0.274926335,0.902207911,11_Sep_2023_14_35
4,24,0,12,23,1,6,2,15,1,17,1,1,17,1,5,2,17,12,16,12,0,24,8,1,61,0,1.535116553,0.625915527,0.922220886,1.649763227,0.402996957,0.722028613,1.372540832,0.143025175,0.746603787,1.375720978,0.27504918,0.902141094,11_Sep_2023_14_35
5,25,5,14,23,1,2,0,16,1,20,4,1,16,7,6,3,17,8,12,10,5,23,8,0,60,0,1.535116553,0.625915527,0.922220886,1.649763227,0.402996957,0.722028613,1.372540832,0.143025175,0.746603787,1.375720978,0.27504918,0.902141094,11_Sep_2023_14_35
