time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
3435.42,4.07,0.04,1.35,0.93,0.29,0.05,0.31,0.02,0.19,394,320,399,365,205,0,415,0,0,245,139,1
3435.42,4.14,0.09,1.41,0.93,0.29,0.05,0.31,0.02,0.19,395,319,399,365,206,0,414,0,0,245,139,1
3435.43,4.28,-0.07,1.38,0.93,0.29,0.06,0.31,0.02,0.19,394,319,399,364,206,0,414,0,0,245,138,1
3435.43,3.97,-0.05,1.39,0.93,0.29,0.05,0.31,0.02,0.19,394,319,399,365,207,0,414,0,0,245,139,1
3435.44,4.00,0.10,1.29,0.94,0.29,0.06,0.31,0.02,0.19,395,319,398,366,206,0,414,0,0,245,139,1
3435.44,3.98,-0.15,1.53,0.93,0.29,0.05,0.31,0.02,0.19,394,319,399,365,206,0,414,0,0,245,139,1
3435.45,3.97,-0.57,1.53,0.94,0.29,0.05,0.30,0.02,0.18,394,319,399,365,205,0,413,0,0,246,139,1
3435.45,4.30,-0.44,1.68,0.94,0.29,0.05,0.30,0.02,0.18,394,318,398,365,206,0,413,0,0,245,140,1
3435.46,4.48,-0.62,1.80,0.94,0.29,0.05,0.30,0.02,0.19,395,320,400,365,205,0,415,0,0,246,139,1
3435.46,4.42,-0.60,1.64,0.94,0.29,0.05,0.30,0.02,0.19,394,319,398,364,204,0,414,1,0,246,139,1
3435.47,5.07,-0.64,1.78,0.93,0.29,0.05,0.30,0.02,0.19,394,319,399,364,205,0,413,0,0,245,139,1
3435.47,5.41,-0.92,1.69,0.94,0.29,0.05,0.30,0.02,0.19,394,319,399,364,205,0,414,0,0,245,139,1
3435.48,5.63,-1.01,1.63,0.94,0.29,0.03,0.30,0.02,0.19,394,319,399,364,205,0,414,0,0,245,139,1
3435.48,5.71,-0.73,1.52,0.94,0.29,0.05,0.30,0.02,0.19,395,318,399,364,205,0,414,0,0,246,139,1
3435.49,5.79,-1.04,1.43,0.93,0.29,0.05,0.30,0.02,0.19,394,318,400,364,205,0,414,0,0,245,140,1
3435.49,6.20,-1.19,1.42,0.93,0.29,0.05,0.30,0.02,0.19,394,319,399,364,204,0,414,0,0,245,140,1
3435.50,6.22,-1.18,1.26,0.94,0.29,0.05,0.30,0.02,0.19,394,318,400,364,205,0,414,0,0,246,140,1
3435.50,6.61,-1.09,1.40,0.93,0.29,0.05,0.30,0.02,0.19,394,318,399,364,205,0,413,0,0,245,141,1
3435.51,6.20,-0.94,1.34,0.94,0.29,0.06,0.30,0.02,0.19,394,318,400,364,205,0,414,0,0,245,140,1
3435.51,6.39,-0.88,1.39,0.94,0.28,0.05,0.30,0.02,0.19,395,318,401,364,205,0,414,0,0,245,140,1
3435.52,6.26,-0.74,1.51,0.93,0.29,0.06,0.30,0.02,0.19,394,318,400,364,205,0,413,0,0,246,140,1
3435.52,6.31,-0.70,1.51,0.93,0.29,0.05,0.30,0.02,0.20,394,318,400,364,205,0,415,0,0,245,140,1
3435.53,6.10,-0.80,1.67,0.93,0.29,0.05,0.30,0.02,0.20,394,317,400,364,205,0,414,0,0,245,140,1
3435.53,6.13,-0.69,1.74,0.93,0.29,0.05,0.30,0.02,0.20,395,317,400,364,205,0,414,0,0,245,140,1
3435.54,5.77,-0.47,1.83,0.93,0.28,0.05,0.31,0.02,0.19,395,318,400,364,204,0,414,0,0,246,140,1
3435.54,5.68,-0.47,1.78,0.93,0.28,0.05,0.31,0.02,0.19,394,317,400,363,204,0,413,0,0,245,140,1
3435.55,5.68,-0.22,1.52,0.93,0.29,0.05,0.31,0.02,0.19,394,318,400,363,204,0,414,0,0,245,140,1
3435.55,5.48,-0.18,1.55,0.93,0.29,0.05,0.31,0.02,0.19,394,317,399,364,204,0,414,0,0,246,141,1
3435.56,5.51,-0.17,1.42,0.93,0.29,0.05,0.31,0.02,0.19,395,318,400,364,205,0,414,0,0,245,140,1
3435.56,5.47,-0.14,1.46,0.93,0.29,0.05,0.31,0.02,0.19,394,317,401,363,205,0,414,0,0,245,140,1
3435.57,5.62,-0.34,1.22,0.94,0.28,0.06,0.31,0.02,0.19,394,317,400,363,204,0,414,0,0,245,141,1
3435.57,5.85,-0.12,1.02,0.93,0.29,0.05,0.30,0.02,0.19,395,317,401,363,204,0,414,0,0,245,140,1
3435.58,5.84,-0.66,0.93,0.93,0.28,0.05,0.30,0.02,0.19,394,316,400,363,205,0,414,0,0,245,140,1
3435.58,5.68,-0.25,1.04,0.93,0.29,0.05,0.30,0.02,0.19,394,316,400,363,205,0,414,0,0,245,142,1
3435.59,5.65,-0.19,0.97,0.93,0.29,0.05,0.30,0.02,0.19,394,317,401,363,205,0,414,0,0,245,142,1
3435.59,5.47,-0.06,1.07,0.93,0.29,0.05,0.30,0.02,0.19,394,316,401,362,205,0,414,0,0,245,142,1
3435.60,5.66,-0.20,1.20,0.93,0.29,0.05,0.30,0.02,0.19,395,316,401,362,204,0,414,0,0,244,142,1
3435.60,5.68,-0.15,1.45,0.93,0.28,0.04,0.30,0.02,0.19,395,316,401,363,205,0,413,0,0,245,142,1
3435.61,5.50,0.14,0.96,0.93,0.29,0.05,0.30,0.02,0.19,394,316,400,364,204,0,413,0,0,245,142,1
3435.61,5.59,-0.00,0.89,0.93,0.29,0.05,0.31,0.02,0.18,394,317,401,364,204,0,414,0,0,245,142,1
3435.62,5.51,0.00,0.89,0.93,0.29,0.05,0.31,0.02,0.18,394,316,400,363,204,0,413,0,0,245,143,1
3435.62,5.81,-0.13,0.72,0.93,0.28,0.05,0.31,0.02,0.18,394,316,400,363,205,0,414,0,0,245,143,1
3435.63,5.57,0.09,0.71,0.93,0.29,0.06,0.31,0.02,0.18,395,317,401,363,204,0,413,0,0,245,142,1
3435.63,5.43,0.32,0.88,0.93,0.29,0.04,0.31,0.02,0.18,394,316,401,364,204,0,413,0,0,244,142,1
3435.64,5.15,0.37,0.64,0.93,0.29,0.05,0.30,0.02,0.19,394,317,401,363,204,0,414,0,0,245,142,1
3435.65,5.53,0.48,0.57,0.93,0.29,0.05,0.30,0.02,0.19,394,315,401,363,203,0,414,0,0,245,143,1
3435.65,5.49,0.60,0.66,0.93,0.29,0.05,0.30,0.02,0.19,394,316,400,362,203,0,414,1,0,244,142,1
3435.66,5.26,0.67,0.55,0.94,0.29,0.05,0.31,0.02,0.19,394,316,401,363,204,0,414,0,0,245,143,1
3435.66,5.09,0.60,0.47,0.93,0.29,0.05,0.31,0.02,0.19,394,316,401,362,205,0,414,0,0,245,143,1
3435.67,5.28,0.44,0.58,0.93,0.29,0.05,0.30,0.02,0.18,394,316,401,363,204,0,414,0,0,245,143,1
3435.67,5.17,0.68,0.62,0.93,0.29,0.05,0.30,0.02,0.18,394,316,401,362,204,0,414,0,0,244,144,1
3435.67,4.84,0.92,0.70,0.93,0.29,0.05,0.30,0.02,0.18,394,316,401,362,203,0,414,0,0,245,143,1
3435.68,4.93,0.86,0.72,0.93,0.29,0.05,0.31,0.02,0.19,394,316,401,362,203,0,414,0,0,245,142,1
3435.69,4.96,1.10,0.61,0.93,0.29,0.05,0.31,0.02,0.19,394,317,401,361,203,0,413,0,0,245,143,1
3435.69,5.21,1.11,0.64,0.92,0.29,0.05,0.30,0.02,0.19,394,317,401,361,202,0,414,0,0,245,143,1
3435.70,5.21,0.99,0.65,0.93,0.29,0.06,0.30,0.02,0.19,393,316,401,361,202,0,414,0,0,245,143,1
3435.70,4.91,1.20,0.58,0.93,0.29,0.05,0.30,0.02,0.19,394,316,401,361,202,0,414,0,0,245,143,1
3435.71,5.27,0.70,0.39,0.93,0.29,0.05,0.30,0.02,0.18,393,317,402,361,203,0,414,1,0,245,143,1
3435.71,5.37,0.87,0.64,0.93,0.29,0.05,0.30,0.02,0.18,394,316,402,361,203,0,413,0,0,245,143,1
3435.72,5.23,0.82,0.56,0.93,0.29,0.06,0.31,0.02,0.19,394,317,402,361,202,0,414,0,0,246,142,1
3435.72,5.14,1.24,0.28,0.93,0.29,0.05,0.31,0.02,0.19,393,316,401,360,202,0,414,0,0,245,143,1
3435.73,5.19,1.24,0.29,0.94,0.29,0.06,0.31,0.02,0.19,393,316,401,360,202,0,414,0,0,244,143,1
3435.73,5.07,1.03,0.26,0.93,0.29,0.06,0.31,0.02,0.18,394,316,402,358,203,0,414,0,0,245,143,1
