time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
3700.46,1.54,-0.66,1.39,0.90,0.30,0.19,0.29,-0.00,0.10,125,268,457,172,116,0,369,0,76,157,150,1
3700.47,1.22,-0.52,1.33,0.90,0.30,0.19,0.29,-0.00,0.10,125,268,457,171,117,0,369,0,76,156,150,1
3700.47,1.30,-1.03,1.44,0.91,0.30,0.19,0.29,-0.00,0.11,125,268,457,172,117,0,368,0,76,157,150,1
3700.48,1.20,-0.62,1.31,0.91,0.29,0.19,0.29,-0.00,0.11,125,268,457,172,117,0,368,0,76,157,150,1
3700.48,1.30,-0.77,1.45,0.91,0.29,0.20,0.29,-0.01,0.10,125,268,458,172,117,0,369,0,76,157,150,1
3700.49,1.72,-0.89,1.34,0.91,0.29,0.19,0.29,-0.01,0.10,125,268,458,172,117,0,369,0,76,156,151,1
3700.49,1.72,-0.67,1.21,0.91,0.29,0.19,0.29,-0.01,0.10,125,268,457,172,117,0,368,0,76,156,149,1
3700.50,1.68,-0.96,1.10,0.90,0.29,0.19,0.29,-0.00,0.10,125,269,458,172,117,0,368,0,76,158,149,1
3700.50,1.94,-1.04,1.08,0.91,0.30,0.19,0.29,-0.00,0.10,125,268,457,172,117,0,368,0,77,158,149,1
3700.51,2.02,-1.15,1.05,0.90,0.30,0.19,0.29,-0.00,0.10,125,268,457,172,116,0,369,0,76,157,148,1
3700.51,2.10,-1.03,0.73,0.91,0.30,0.18,0.29,-0.00,0.11,125,268,457,172,117,0,368,0,76,158,149,1
3700.52,2.40,-1.29,0.88,0.90,0.30,0.19,0.29,-0.00,0.11,125,269,457,172,117,0,368,0,76,157,149,1
3700.52,2.32,-1.11,0.93,0.91,0.30,0.19,0.29,-0.00,0.10,125,268,457,171,117,0,368,0,76,158,149,1
3700.53,2.89,-1.39,0.48,0.91,0.30,0.19,0.29,-0.00,0.10,125,268,458,172,117,0,368,0,77,158,148,1
3700.53,2.73,-1.08,0.43,0.91,0.30,0.19,0.29,-0.00,0.10,125,269,458,173,117,0,368,0,77,159,148,1
3700.54,2.73,-1.39,0.62,0.91,0.30,0.19,0.29,-0.00,0.11,125,269,458,172,117,0,368,0,77,157,148,1
3700.54,2.64,-1.12,0.31,0.90,0.30,0.19,0.29,-0.00,0.11,125,268,458,172,117,0,368,1,76,158,149,1
3700.55,2.57,-1.11,0.48,0.90,0.30,0.19,0.29,-0.00,0.11,125,268,459,172,117,0,368,0,75,158,149,1
3700.55,2.30,-1.38,0.47,0.90,0.30,0.19,0.29,-0.00,0.11,125,268,458,173,116,0,368,0,76,159,149,1
3700.56,2.10,-1.26,0.52,0.90,0.30,0.18,0.29,-0.00,0.11,125,268,458,172,117,0,368,0,77,159,149,1
3700.56,2.26,-1.31,0.74,0.90,0.30,0.19,0.29,-0.00,0.10,125,268,458,173,117,0,368,0,77,158,148,1
3700.57,1.86,-1.15,0.61,0.90,0.30,0.19,0.29,-0.00,0.10,125,268,458,172,116,0,368,0,76,159,149,1
3700.57,1.44,-1.20,0.78,0.90,0.30,0.19,0.29,-0.00,0.11,125,268,458,173,116,0,369,0,77,158,148,1
3700.58,1.29,-1.09,0.69,0.90,0.30,0.19,0.29,-0.00,0.11,126,268,458,173,117,0,368,0,76,159,149,1
3700.58,1.06,-1.24,0.80,0.91,0.30,0.19,0.29,-0.00,0.11,125,268,458,172,117,0,368,0,76,158,150,1
3700.59,0.98,-1.23,0.67,0.90,0.30,0.19,0.29,-0.00,0.10,125,267,458,172,117,0,368,0,76,158,149,1
3700.59,1.08,-1.12,0.87,0.91,0.30,0.19,0.29,-0.00,0.10,125,268,458,172,117,1,369,1,76,157,149,1
3700.60,1.04,-1.26,0.69,0.91,0.30,0.19,0.29,-0.00,0.11,125,268,458,172,117,0,368,0,76,158,149,1
3700.60,1.02,-1.05,0.74,0.91,0.30,0.18,0.29,-0.00,0.11,125,267,458,172,117,0,369,0,76,158,150,1
3700.61,1.06,-0.99,1.02,0.91,0.30,0.19,0.29,-0.00,0.11,126,268,458,172,117,0,369,0,76,158,149,1
3700.61,1.31,-1.00,0.90,0.91,0.31,0.18,0.29,-0.00,0.10,125,268,458,172,117,0,369,0,76,158,150,1
3700.62,1.83,-0.98,0.66,0.91,0.31,0.18,0.29,-0.00,0.10,125,268,459,173,117,0,370,0,76,158,149,1
3700.62,2.15,-0.88,0.73,0.91,0.31,0.18,0.29,-0.00,0.10,124,268,458,172,117,0,370,0,76,158,149,1
3700.63,2.50,-0.82,0.81,0.91,0.31,0.18,0.29,-0.00,0.10,124,268,459,172,117,0,370,0,76,159,148,1
3700.63,2.82,-0.78,0.80,0.91,0.31,0.18,0.29,-0.00,0.10,125,268,458,172,117,0,370,0,76,160,149,1
3700.64,2.98,-0.81,0.97,0.90,0.31,0.18,0.29,-0.00,0.11,125,268,458,172,117,0,370,0,76,159,150,1
3700.64,3.33,-0.51,0.83,0.91,0.31,0.19,0.29,-0.00,0.11,126,268,458,173,117,0,370,0,76,160,149,1
3700.65,3.35,-0.54,0.88,0.91,0.31,0.18,0.29,-0.00,0.11,125,268,458,172,117,0,370,0,76,160,149,1
3700.65,3.29,-0.38,0.55,0.91,0.30,0.19,0.29,-0.00,0.10,125,269,459,173,116,0,370,0,77,160,149,1
3700.66,3.59,-0.40,0.66,0.91,0.30,0.19,0.29,-0.00,0.10,125,268,458,172,117,0,370,0,76,159,149,1
3700.67,3.74,-0.49,0.61,0.91,0.30,0.18,0.29,-0.00,0.10,125,267,458,172,117,0,370,0,76,160,149,1
3700.67,3.58,-0.34,0.91,0.91,0.30,0.19,0.29,-0.00,0.10,126,268,458,172,117,0,369,0,76,159,149,1
3700.67,3.52,-0.38,0.80,0.89,0.30,0.18,0.29,-0.00,0.10,125,268,459,172,117,0,370,0,76,160,150,1
3700.68,3.23,-0.35,0.86,0.90,0.30,0.19,0.29,-0.00,0.11,125,270,459,173,117,0,369,0,75,160,150,1
3700.68,3.24,-0.14,0.92,0.90,0.30,0.17,0.29,-0.00,0.11,125,269,459,172,117,0,370,0,74,160,149,1
3700.69,3.02,-0.39,0.69,0.90,0.30,0.19,0.29,-0.00,0.10,125,269,459,172,117,0,370,0,75,160,150,1
3700.69,2.94,-0.36,0.69,0.90,0.30,0.19,0.29,-0.00,0.10,125,270,459,172,117,0,370,0,76,160,149,1
3700.70,2.36,-0.37,0.74,0.91,0.30,0.19,0.29,-0.00,0.10,125,270,459,173,117,0,370,0,76,160,150,1
3700.71,2.35,-0.43,0.80,0.91,0.30,0.19,0.29,-0.00,0.10,125,270,459,172,117,0,371,0,76,161,150,1
3700.71,2.16,-0.17,0.74,0.91,0.30,0.19,0.29,-0.00,0.10,125,269,459,173,118,0,370,0,74,161,150,1
3700.71,1.93,-0.30,0.78,0.91,0.30,0.19,0.29,-0.00,0.10,125,269,459,172,117,0,370,0,76,160,150,1
3700.72,1.78,-0.45,0.83,0.90,0.30,0.20,0.29,-0.00,0.10,125,269,460,172,117,0,370,0,76,161,150,1
3700.72,1.70,-0.52,0.88,0.91,0.30,0.19,0.29,-0.00,0.10,125,269,459,172,117,0,371,0,76,161,150,1
3700.73,1.22,-0.23,0.95,0.91,0.30,0.19,0.29,-0.00,0.10,125,269,459,172,117,0,371,0,77,161,151,1
3700.74,1.44,-0.20,0.85,0.91,0.30,0.19,0.29,-0.00,0.10,124,270,459,173,116,0,371,0,76,161,150,1
3700.74,1.51,-0.31,1.10,0.91,0.31,0.17,0.29,-0.00,0.10,125,270,459,172,117,0,370,0,76,161,151,1
3700.75,1.26,-0.25,1.07,0.91,0.31,0.19,0.29,-0.00,0.11,126,270,459,173,117,0,371,0,76,161,151,1
3700.75,1.54,0.00,1.36,0.91,0.31,0.19,0.29,-0.00,0.11,125,269,459,172,117,0,371,0,76,161,150,1
3700.75,1.25,-0.11,1.33,0.91,0.31,0.18,0.29,-0.00,0.10,125,269,460,173,116,1,371,0,77,161,151,1
3700.76,1.58,0.14,1.41,0.91,0.31,0.18,0.29,-0.00,0.10,125,269,460,173,117,0,371,0,76,161,150,1
3700.76,1.59,0.54,1.51,0.91,0.31,0.19,0.29,-0.00,0.10,126,269,459,172,117,0,371,0,76,161,151,1
3700.77,1.98,0.17,1.51,0.91,0.31,0.19,0.29,-0.00,0.11,125,270,460,172,117,0,371,0,77,161,151,1
3704.07,8.52,-0.02,1.88,-0.40,0.72,0.61,-0.08,-0.15,-0.06,310,182,343,198,200,0,421,0,0,123,173,1
3704.08,8.99,0.40,2.41,-0.39,0.71,0.62,-0.08,-0.15,-0.06,310,182,343,199,200,0,422,0,0,123,173,1
3704.08,8.87,0.52,2.79,-0.38,0.70,0.62,-0.08,-0.15,-0.06,311,182,343,198,201,0,421,0,0,124,173,1
3704.09,9.22,0.25,3.05,-0.38,0.69,0.61,-0.08,-0.15,-0.06,310,182,344,200,201,0,422,0,0,125,172,1
3704.09,9.24,0.04,3.12,-0.38,0.69,0.61,-0.08,-0.15,-0.06,310,182,344,201,201,0,423,0,0,125,173,1
3704.10,8.99,-0.34,3.45,-0.38,0.69,0.62,-0.08,-0.15,-0.06,310,183,345,200,200,0,422,0,0,125,173,1
3704.10,8.54,-0.25,3.19,-0.37,0.68,0.61,-0.08,-0.15,-0.06,310,183,344,201,202,0,423,0,0,124,173,1
3704.11,8.38,0.23,3.43,-0.37,0.67,0.61,-0.08,-0.15,-0.06,310,182,344,200,201,0,422,0,0,124,173,1
3704.11,7.90,0.23,3.39,-0.37,0.67,0.60,-0.08,-0.15,-0.06,309,183,344,200,201,0,422,0,0,124,173,1
3704.12,7.55,0.36,3.07,-0.37,0.67,0.60,-0.09,-0.15,-0.06,309,182,344,200,201,0,422,0,0,122,172,1
3704.12,7.80,0.04,2.76,-0.37,0.68,0.60,-0.09,-0.15,-0.06,309,182,344,202,201,1,422,0,0,123,172,1
3704.13,7.82,0.24,2.68,-0.37,0.67,0.59,-0.08,-0.15,-0.06,309,182,344,203,201,0,422,0,0,122,172,1
3704.13,8.08,-0.31,2.41,-0.37,0.66,0.58,-0.08,-0.15,-0.06,308,183,345,202,200,0,422,0,0,123,173,1
3704.14,7.96,-0.36,2.22,-0.37,0.65,0.58,-0.08,-0.15,-0.06,308,183,344,202,201,0,423,0,0,123,173,1
3704.14,7.60,-0.40,2.10,-0.37,0.65,0.59,-0.09,-0.15,-0.06,307,183,343,202,200,0,422,0,0,123,173,1
3704.15,7.19,-0.70,1.98,-0.37,0.65,0.58,-0.09,-0.15,-0.06,307,182,343,203,201,0,422,0,0,124,172,1
3704.15,7.10,-0.51,1.86,-0.37,0.65,0.59,-0.09,-0.15,-0.06,306,182,343,204,201,0,422,0,0,123,172,1
3704.16,6.62,-0.68,1.30,-0.38,0.64,0.58,-0.09,-0.16,-0.06,305,183,343,205,202,0,422,0,0,124,172,1
3704.16,6.42,-0.78,1.08,-0.38,0.64,0.58,-0.09,-0.16,-0.06,304,183,343,204,201,0,422,0,0,123,171,1
3704.17,5.81,-0.75,0.74,-0.38,0.64,0.58,-0.09,-0.16,-0.06,305,182,344,204,203,0,422,0,0,124,173,1
3704.17,5.24,-0.92,0.83,-0.37,0.64,0.58,-0.09,-0.16,-0.06,303,183,343,204,203,0,422,0,0,123,172,1
3704.18,4.66,-0.77,0.71,-0.37,0.64,0.57,-0.09,-0.16,-0.06,304,182,343,204,202,0,421,0,0,124,172,1
3704.18,4.37,-0.63,0.72,-0.37,0.65,0.58,-0.08,-0.15,-0.07,304,183,343,203,203,0,423,0,0,124,173,1
3704.19,4.03,-0.36,0.52,-0.37,0.65,0.57,-0.08,-0.15,-0.07,303,182,344,205,203,0,422,0,0,123,172,1
3704.19,4.24,-0.23,0.58,-0.37,0.65,0.57,-0.09,-0.15,-0.07,303,183,343,205,204,0,423,0,0,124,172,1
3704.20,4.87,-0.28,0.41,-0.36,0.65,0.56,-0.09,-0.15,-0.07,302,183,342,205,202,0,422,0,0,124,173,1
3704.20,5.54,0.00,0.46,-0.36,0.65,0.57,-0.09,-0.15,-0.07,303,183,341,204,202,0,422,0,0,124,172,1
3704.21,6.02,0.17,0.23,-0.35,0.65,0.57,-0.08,-0.16,-0.07,302,183,342,205,201,0,422,0,0,124,173,1
3704.21,6.34,-0.04,0.28,-0.36,0.65,0.57,-0.08,-0.16,-0.07,301,182,341,205,201,0,422,0,0,124,173,1
3704.22,6.71,0.15,0.42,-0.36,0.65,0.56,-0.08,-0.16,-0.07,300,183,341,205,202,0,421,0,0,124,173,1
3704.22,7.13,-0.08,0.27,-0.36,0.65,0.57,-0.08,-0.16,-0.07,300,182,341,205,202,0,422,0,0,124,172,1
3704.23,6.95,2.19,-0.00,-0.37,0.64,0.57,-0.08,-0.16,-0.07,300,182,342,206,203,0,422,0,0,125,173,1
3704.23,6.96,0.02,-0.27,-0.38,0.65,0.56,-0.09,-0.16,-0.06,299,183,342,207,204,0,421,0,0,124,171,1
3704.24,7.61,-0.05,-0.62,-0.39,0.64,0.56,-0.09,-0.16,-0.06,299,182,342,206,204,0,422,0,0,124,172,1
3704.24,7.94,1.28,-0.39,-0.39,0.64,0.57,-0.09,-0.16,-0.06,299,182,343,205,203,0,422,0,0,125,172,1
