time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,P1,P2,P3,P4,P5,F1,F2,F3,F4,B1,B2,B3,S1,S2,class
323.46,3.5,-1.33,1.55,-0.26,0.73,0.62,-0.18,0.23,-0.46,0,0,0,0,0,765,880,711,805,1,162,688,169,218,1
323.57,-4.52,-0.36,-1.22,-0.27,0.74,0.57,-0.18,0.22,-0.46,0,0,0,0,0,766,879,712,805,0,162,689,171,219,1
323.68,-5.07,7.24,-1.09,-0.23,0.73,0.6,-0.18,0.22,-0.47,0,0,0,0,0,766,879,712,808,0,161,691,171,216,1
323.78,-2.94,-2.52,-2.3,-0.25,0.81,0.57,-0.18,0.22,-0.47,0,0,0,0,0,766,879,712,807,0,161,690,175,218,1
323.89,3.52,-1.69,3.96,-0.25,0.78,0.58,-0.18,0.22,-0.46,0,0,0,0,0,766,880,712,807,0,164,690,174,219,1
323.99,1.96,-5.99,1.68,-0.28,0.7,0.63,-0.19,0.22,-0.46,0,0,0,0,0,765,880,712,807,1,163,689,174,219,1
324.1,-1.72,0.72,1.44,-0.27,0.72,0.58,-0.19,0.22,-0.46,0,0,0,0,0,763,879,712,807,1,164,690,173,218,1
324.2,4.15,-0.88,0.55,-0.27,0.74,0.58,-0.18,0.22,-0.46,0,0,0,0,0,765,879,713,807,0,164,690,172,218,1
324.31,10.74,1.14,2.67,-0.26,0.71,0.63,-0.19,0.22,-0.46,0,0,0,0,0,766,881,712,806,0,162,689,173,218,1
324.42,3.45,1.76,1.45,-0.27,0.74,0.6,-0.19,0.22,-0.46,0,0,0,0,0,766,880,713,807,0,164,689,173,218,1
324.52,7.29,1.39,4.22,-0.24,0.73,0.64,-0.19,0.21,-0.47,0,0,0,0,0,767,881,716,807,0,163,690,173,218,1
324.63,2.3,-0.89,1.91,-0.27,0.73,0.6,-0.19,0.22,-0.46,0,0,0,0,0,767,881,716,807,0,163,690,174,217,1
324.73,3.47,-3.39,1.02,-0.28,0.67,0.63,-0.19,0.22,-0.46,0,0,0,0,1,767,881,715,807,0,164,691,173,218,1
324.84,1.51,1.4,1.49,-0.28,0.72,0.6,-0.18,0.22,-0.46,0,1,0,0,0,766,881,715,807,0,163,694,176,217,1
324.94,-2.63,2.3,1.24,-0.26,0.72,0.62,-0.18,0.22,-0.46,0,0,0,0,0,767,880,715,807,0,164,692,174,218,1
325.05,3.61,0.29,2.56,-0.25,0.71,0.63,-0.18,0.21,-0.46,0,0,0,0,0,766,880,715,806,0,165,692,175,217,1
325.15,5.01,-3.18,0.07,-0.27,0.74,0.59,-0.19,0.21,-0.46,0,0,0,0,0,767,880,712,806,0,165,693,174,217,1
325.26,6.45,-2.23,1.89,-0.26,0.75,0.58,-0.19,0.21,-0.46,0,0,0,0,0,766,881,712,808,0,164,695,176,218,1
325.37,3.62,0.44,1.74,-0.27,0.73,0.57,-0.19,0.21,-0.46,0,0,0,0,0,768,881,715,808,0,164,696,175,219,1
325.47,1.57,6.47,2.11,-0.27,0.74,0.6,-0.19,0.21,-0.47,0,0,0,0,0,769,881,715,809,0,164,695,176,218,1
325.58,3.02,-0.88,-1.23,-0.27,0.74,0.61,-0.19,0.21,-0.46,0,0,0,0,0,768,881,716,808,0,164,699,176,220,1
325.68,2.62,-0.16,1.6,-0.24,0.74,0.61,-0.19,0.21,-0.46,0,0,0,0,0,767,882,716,808,0,164,693,176,219,1
325.79,-0.85,-2.4,-0.28,-0.27,0.74,0.59,-0.19,0.21,-0.46,0,0,0,0,0,767,881,716,807,0,165,694,174,219,1
325.89,0.03,-0.67,1.63,-0.26,0.75,0.58,-0.19,0.21,-0.46,0,0,0,0,0,767,880,713,808,0,164,693,175,219,1
326,4.47,-1.84,0.54,-0.28,0.77,0.57,-0.19,0.21,-0.45,0,0,0,0,0,766,880,713,808,0,165,698,180,218,1
326.11,4.98,-5.83,0.28,-0.27,0.74,0.56,-0.19,0.2,-0.46,0,0,0,0,0,766,880,711,807,0,165,694,178,217,1
326.21,5.55,1.04,0.62,-0.25,0.76,0.57,-0.2,0.21,-0.46,0,0,0,0,0,768,880,713,808,0,165,694,181,219,1
326.32,4.99,1.84,2.17,-0.28,0.76,0.58,-0.2,0.21,-0.46,0,0,0,0,0,768,881,713,809,0,165,694,181,219,1
326.42,0.95,4.49,4.43,-0.29,0.72,0.6,-0.19,0.2,-0.47,0,0,0,0,0,767,880,714,808,1,166,692,181,219,1
326.53,5.61,1.92,1.53,-0.26,0.7,0.6,-0.18,0.2,-0.46,0,0,0,0,0,767,880,714,807,0,165,692,174,219,1
326.63,4.41,-1.47,-5.12,-0.25,0.74,0.58,-0.18,0.21,-0.46,0,0,0,0,0,766,879,705,806,1,166,692,184,218,1
326.74,2.01,0.88,-0.04,-0.25,0.8,0.6,-0.19,0.2,-0.46,0,0,0,0,0,766,879,702,804,0,165,692,184,220,1
326.84,3.54,3.8,5.39,-0.25,0.77,0.57,-0.19,0.2,-0.46,0,0,0,0,0,766,879,705,805,0,163,692,179,220,1
326.95,1.23,-3.71,0.29,-0.27,0.72,0.58,-0.19,0.2,-0.46,0,0,0,0,0,765,878,704,806,0,166,692,175,219,1
327.05,4.04,-2.81,-1.6,-0.26,0.78,0.54,-0.19,0.2,-0.46,0,0,0,0,0,766,878,704,807,0,166,693,185,219,1
327.16,3.86,-0.44,3.33,-0.26,0.77,0.57,-0.19,0.2,-0.46,0,0,0,0,0,767,879,705,807,0,166,697,183,220,1
327.27,2.18,0.92,3.79,-0.27,0.74,0.57,-0.19,0.2,-0.46,0,0,0,0,0,766,878,705,808,0,166,698,183,220,1
327.37,2.88,0.96,0.81,-0.28,0.73,0.57,-0.19,0.2,-0.45,0,0,0,0,1,766,878,706,807,0,166,699,184,220,1
327.48,4.93,1.59,0.09,-0.26,0.74,0.59,-0.19,0.2,-0.46,0,0,0,0,0,767,879,705,807,0,166,699,185,220,1
327.58,4.85,0.91,1.44,-0.26,0.77,0.57,-0.19,0.2,-0.46,0,0,0,0,0,765,879,705,805,0,166,700,185,220,1
327.69,5.53,-0.97,1.8,-0.25,0.77,0.58,-0.19,0.2,-0.45,0,0,0,0,0,766,878,704,807,0,166,697,181,219,1
327.79,4.52,-2.1,1.58,-0.26,0.78,0.55,-0.19,0.2,-0.45,0,0,0,0,0,766,878,703,807,0,166,698,181,220,1
327.9,4.87,-0.54,1.71,-0.26,0.77,0.55,-0.19,0.21,-0.45,0,0,1,0,0,767,879,705,807,0,166,698,182,219,1
328.01,3.38,3.27,2.14,-0.25,0.77,0.58,-0.19,0.2,-0.46,0,0,0,0,0,766,879,705,810,0,167,697,187,219,1
328.11,1.53,-0.7,4.24,-0.26,0.76,0.58,-0.19,0.2,-0.46,0,0,0,0,0,766,879,706,807,0,166,693,179,220,1
328.22,4.08,-1.55,2.46,-0.27,0.76,0.56,-0.19,0.2,-0.45,0,0,0,0,0,766,879,704,807,0,167,692,182,222,1
328.32,5.84,-2.81,0.71,-0.28,0.74,0.56,-0.19,0.2,-0.46,0,0,0,0,0,766,877,703,806,0,166,692,181,221,1
328.43,5.22,-2.05,0.08,-0.28,0.76,0.54,-0.19,0.2,-0.46,0,0,0,0,0,766,878,703,805,0,167,693,183,220,1
328.53,6.35,1.12,1.54,-0.26,0.73,0.6,-0.19,0.2,-0.46,0,0,0,0,0,767,878,702,806,0,167,696,182,220,1
328.64,3.57,1.59,0.76,-0.26,0.75,0.58,-0.19,0.21,-0.45,0,0,0,0,0,766,877,698,804,0,167,696,182,220,1
328.74,1.44,2.32,1.98,-0.27,0.75,0.59,-0.19,0.2,-0.46,0,0,0,0,0,766,879,704,808,0,167,698,183,220,1
328.85,2.55,-1.19,0.3,-0.26,0.71,0.59,-0.19,0.2,-0.46,0,0,0,0,0,767,878,706,807,0,167,698,183,220,1
328.96,7.03,-4.35,-2.97,-0.27,0.75,0.58,-0.19,0.2,-0.46,0,0,0,0,0,766,878,705,806,0,166,699,185,220,1
329.06,2.08,-2.33,-1.11,-0.26,0.78,0.55,-0.2,0.2,-0.46,0,0,0,1,0,766,876,700,806,0,166,699,188,220,1
329.17,4,-0.11,2.42,-0.24,0.75,0.56,-0.19,0.2,-0.45,0,0,0,0,0,765,873,699,806,0,166,699,184,220,1
329.27,3.9,1.39,-0.33,-0.26,0.76,0.55,-0.19,0.2,-0.45,0,0,1,0,0,766,873,699,805,0,166,698,188,220,1
329.38,3.16,2.01,1.06,-0.26,0.78,0.58,-0.2,0.2,-0.45,0,0,0,0,0,765,874,700,805,0,166,700,189,219,1
329.48,5.03,-0.28,3.39,-0.26,0.75,0.61,-0.2,0.2,-0.45,0,0,0,0,1,765,874,699,804,0,166,701,187,220,1
329.59,2.29,-4.13,0.32,-0.27,0.74,0.56,-0.2,0.2,-0.45,0,0,0,0,0,766,874,700,806,0,166,700,187,220,1
329.7,1.15,-2.66,-1.83,-0.25,0.79,0.53,-0.2,0.19,-0.46,0,0,0,0,0,766,873,697,805,0,167,696,190,220,1
329.8,2.7,4.6,4.86,-0.25,0.77,0.56,-0.2,0.2,-0.45,0,0,0,0,0,766,872,697,804,0,166,692,190,222,1
329.91,1.82,2.15,1.99,-0.26,0.77,0.55,-0.19,0.2,-0.45,0,0,0,0,0,766,871,698,805,0,166,693,191,221,1
330.01,2.96,2.88,2.78,-0.25,0.76,0.6,-0.19,0.19,-0.45,0,0,0,0,0,765,872,698,805,0,167,692,190,221,1
330.12,4.18,-0.19,3.47,-0.28,0.76,0.54,-0.19,0.19,-0.46,0,0,0,0,0,766,872,697,805,0,167,692,187,222,1
330.22,3.45,-1.79,-0.77,-0.28,0.75,0.55,-0.19,0.19,-0.45,0,0,0,0,0,764,871,696,804,0,167,692,191,220,1
330.33,3.56,-3.35,-2.41,-0.24,0.75,0.58,-0.19,0.19,-0.45,0,0,0,0,0,764,871,695,802,0,166,692,199,222,1
330.43,4.07,0.26,0.9,-0.26,0.79,0.54,-0.2,0.19,-0.45,0,0,0,0,0,764,870,695,801,0,165,692,200,222,1
330.54,5,1.74,2.27,-0.25,0.77,0.56,-0.2,0.19,-0.46,0,0,0,0,0,764,870,697,803,0,166,694,200,222,1
330.64,2.36,1.58,1.67,-0.27,0.77,0.58,-0.2,0.19,-0.45,0,0,0,0,0,764,871,697,805,0,167,693,201,222,1
330.75,3.33,1.77,2.14,-0.25,0.76,0.57,-0.19,0.19,-0.46,0,0,0,0,0,765,870,697,805,0,166,693,200,222,1
330.86,2.41,1.64,1.62,-0.26,0.77,0.57,-0.19,0.19,-0.46,0,0,0,0,0,764,871,697,806,0,166,693,199,223,1
330.96,1.74,-4.73,-1.27,-0.24,0.74,0.58,-0.19,0.19,-0.46,0,0,0,0,0,764,871,697,804,0,166,693,200,222,1
331.07,3.24,-5,-1.85,-0.25,0.78,0.56,-0.2,0.19,-0.45,0,0,0,1,0,764,870,694,803,0,166,695,200,222,1
331.17,4.3,-0.31,2.56,-0.25,0.79,0.54,-0.2,0.19,-0.45,0,0,0,0,0,762,869,693,801,0,166,695,202,221,1
331.28,3.71,2.8,2.94,-0.25,0.77,0.54,-0.2,0.19,-0.46,0,0,0,0,0,761,868,691,801,0,167,697,201,222,1
331.38,1.95,2.92,2.52,-0.25,0.78,0.55,-0.19,0.19,-0.46,0,0,0,0,0,761,869,692,802,0,167,695,202,222,1
331.49,3.55,1.71,2.79,-0.25,0.78,0.55,-0.18,0.19,-0.45,0,0,0,0,0,764,870,696,802,0,167,694,203,224,1
331.6,7.21,-0.61,2.1,-0.25,0.78,0.54,-0.19,0.19,-0.45,0,0,0,0,0,764,871,696,804,0,167,694,203,224,1
331.7,8.59,-0.91,0.84,-0.25,0.77,0.55,-0.2,0.18,-0.46,0,0,0,0,0,762,870,693,803,0,167,693,203,223,1
331.81,3.76,0.68,-0.35,-0.24,0.78,0.57,-0.19,0.19,-0.46,0,0,0,0,0,762,869,693,803,0,167,696,203,223,1
331.91,0.63,-0.25,1.5,-0.24,0.79,0.52,-0.19,0.19,-0.45,0,0,0,0,0,762,869,691,801,0,166,697,203,222,1
332.02,4.26,3.03,2.3,-0.25,0.78,0.52,-0.19,0.18,-0.45,0,0,0,0,0,762,869,689,800,0,167,697,203,222,1
332.12,6.17,3.03,1.02,-0.26,0.76,0.58,-0.2,0.19,-0.46,0,0,0,0,0,761,868,690,801,0,167,691,202,224,1
332.23,2.78,-1.09,0.25,-0.25,0.77,0.58,-0.19,0.19,-0.46,0,0,0,0,0,760,868,688,800,0,168,692,201,224,1
332.33,0.7,-2.35,0.32,-0.25,0.78,0.55,-0.19,0.19,-0.46,0,0,0,0,0,761,869,691,804,0,168,692,202,224,1
332.44,1.07,-2.2,1.1,-0.25,0.78,0.54,-0.2,0.18,-0.45,0,0,0,0,0,762,869,691,802,0,168,690,202,224,1
332.55,1.9,-0.16,2.38,-0.26,0.77,0.53,-0.2,0.19,-0.45,0,0,0,0,0,762,868,691,801,0,168,690,201,224,1
332.65,3.97,-0.58,0.81,-0.25,0.8,0.52,-0.19,0.18,-0.45,0,0,0,0,0,763,868,690,802,0,168,690,203,225,1
332.76,3.4,0.38,1.72,-0.25,0.79,0.53,-0.19,0.18,-0.46,0,0,0,1,0,762,868,689,800,0,168,690,202,224,1
332.86,4.33,0.74,1.7,-0.26,0.8,0.52,-0.2,0.18,-0.46,0,0,0,0,0,759,868,687,799,0,168,690,202,224,1
332.97,4.87,-0.24,1.59,-0.25,0.79,0.53,-0.19,0.18,-0.45,0,0,0,0,0,762,867,688,800,0,168,691,202,224,1
333.07,6.43,0.97,1.88,-0.25,0.79,0.52,-0.19,0.18,-0.46,0,0,0,0,0,761,867,687,799,0,168,692,201,223,1
333.18,6.2,1.34,2,-0.25,0.79,0.55,-0.2,0.18,-0.45,0,0,0,0,0,764,870,691,801,0,168,690,204,224,1
333.29,5.65,0.24,2.57,-0.25,0.79,0.55,-0.19,0.18,-0.46,1,0,0,0,0,764,870,690,802,0,168,692,205,224,1
333.39,4.66,0.19,1.01,-0.25,0.76,0.56,-0.2,0.18,-0.45,0,0,0,0,0,762,868,691,801,0,167,693,205,224,1
333.5,0.22,-1.57,0.57,-0.25,0.79,0.52,-0.19,0.18,-0.46,0,0,0,0,0,762,869,690,801,0,168,691,205,224,1
333.6,4.72,-0.6,1.42,-0.24,0.79,0.53,-0.2,0.18,-0.46,0,0,0,0,0,762,870,690,802,0,166,692,206,224,1
333.71,3.06,-0.28,0.5,-0.25,0.79,0.53,-0.2,0.19,-0.46,0,0,0,0,0,762,868,689,799,0,168,693,205,224,1
333.81,1.85,0.4,1.13,-0.25,0.8,0.52,-0.2,0.18,-0.45,0,0,1,0,0,762,868,688,800,0,170,692,206,224,1
333.92,3.99,-0.14,1.54,-0.25,0.78,0.53,-0.2,0.18,-0.45,0,0,0,0,0,761,868,688,799,0,168,694,205,224,1
334.02,2.18,-0.49,-0.27,-0.25,0.8,0.53,-0.2,0.19,-0.45,0,0,0,0,0,764,869,692,802,0,168,699,207,225,1
334.13,1.36,-1.05,1.45,-0.24,0.79,0.55,-0.2,0.18,-0.45,0,0,0,0,0,765,870,691,803,0,168,699,207,226,1
334.23,7.76,-1.6,2.77,-0.25,0.8,0.5,-0.2,0.19,-0.45,0,0,0,0,0,763,869,692,803,0,168,700,207,226,1
334.34,-6.1,-2.26,-1.27,-0.26,0.79,0.51,-0.2,0.19,-0.45,0,0,0,0,0,762,870,691,802,0,168,701,209,224,1
334.45,0.09,-1.38,-0.17,-0.25,0.79,0.54,-0.21,0.19,-0.45,0,0,0,0,0,762,869,690,801,0,168,700,208,225,1
334.55,2.2,-1.89,1.37,-0.25,0.79,0.53,-0.2,0.19,-0.45,0,0,0,0,0,762,870,691,801,0,168,701,210,225,1
334.66,2.86,-0.94,1.82,-0.26,0.77,0.54,-0.21,0.19,-0.45,0,0,0,0,0,762,868,691,799,0,169,702,209,225,1
334.76,0,0.45,0.8,-0.25,0.78,0.55,-0.2,0.19,-0.46,0,0,0,1,0,761,869,690,800,0,168,702,208,225,1
334.87,0.45,-1.81,0.03,-0.26,0.79,0.52,-0.21,0.19,-0.46,0,0,0,0,0,761,867,690,799,0,168,701,208,224,1
334.97,2.35,-0.59,0.04,-0.25,0.79,0.57,-0.2,0.19,-0.46,0,0,0,0,0,762,870,692,802,0,173,701,209,224,1
335.08,-1.23,0.63,1.28,-0.25,0.76,0.55,-0.21,0.19,-0.45,0,0,0,0,0,764,870,692,802,0,171,702,209,224,1
335.18,0.14,0.24,0.88,-0.26,0.78,0.52,-0.2,0.18,-0.45,0,0,0,0,0,764,869,692,801,1,171,701,208,225,1
335.29,0.02,-0.58,0.17,-0.25,0.79,0.52,-0.21,0.19,-0.46,0,0,0,0,0,764,869,690,803,0,170,701,209,224,1
335.4,3.46,0.74,1,-0.26,0.79,0.52,-0.2,0.18,-0.46,0,0,0,0,0,764,870,691,800,0,167,701,208,224,1
335.5,6.54,0.7,0.68,-0.25,0.77,0.55,-0.2,0.19,-0.46,0,0,0,1,0,761,868,690,800,0,168,701,207,225,1
335.61,5.03,1.54,1.4,-0.26,0.78,0.55,-0.2,0.18,-0.46,0,0,0,0,0,762,869,689,800,0,168,701,209,224,1
335.71,3.18,-0.39,0.77,-0.25,0.78,0.54,-0.2,0.18,-0.46,0,0,0,0,0,762,868,688,799,0,168,700,208,225,1
335.82,4.82,-1.15,-2.27,-0.24,0.77,0.55,-0.2,0.19,-0.45,0,0,0,0,0,762,868,687,798,0,168,701,208,224,1
335.92,4.62,3.18,2,-0.25,0.81,0.56,-0.2,0.19,-0.46,0,0,0,0,0,762,869,691,801,0,170,703,207,224,1
336.03,4.16,-0.56,2.69,-0.25,0.78,0.53,-0.19,0.18,-0.47,0,0,0,0,0,762,870,690,803,0,171,703,206,225,1
