MCx,MCy,MCz,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
0.4001370668411255,-0.2834201455116272,0.0483391247689724,0.7493723034858704,-1.0729552507400513,0.025355789810419083,1.4324672222137451,-0.8861801624298096,0.26748040318489075,0.39518463611602783,-0.4512960910797119,0.05033985525369644
