time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,P1,P2,P3,P4,P5,F1,F2,F3,F4,B1,B2,B3,S1,S2,class
71.07,10.62,5.71,-47.1,-0.28,-1,-0.02,-0.21,0.5,0.26,0,0,0,0,0,554,616,250,688,1,608,589,659,230,3
71.18,37.06,3.29,-60.3,-0.3,-0.68,-0.19,-0.24,0.47,0.27,0,0,0,0,0,552,608,249,689,0,611,584,659,224,3
71.28,3.07,27.12,-27.4,-0.78,-0.83,0.01,-0.28,0.43,0.27,0,0,0,0,0,534,607,234,675,0,595,579,667,227,3
71.39,27.34,-28.9,-33.93,-0.81,-0.56,-0.27,-0.28,0.43,0.27,1,0,0,0,0,532,628,238,678,0,588,581,666,220,3
71.5,-7.36,-4.1,-26.89,-0.85,-0.57,-0.25,-0.27,0.4,0.28,0,0,0,0,0,534,636,244,682,0,607,581,667,220,3
71.6,-18.88,29.73,-20.38,-0.64,-0.55,-0.12,-0.29,0.4,0.27,0,0,0,0,0,531,598,244,682,0,599,574,680,222,3
71.71,-28.31,20.99,-8.83,-0.6,-0.63,-0.08,-0.31,0.42,0.24,1,0,0,0,0,502,577,227,680,0,604,560,687,224,3
71.81,41.61,-20.65,-35.54,-0.45,-0.64,0.02,-0.32,0.4,0.25,0,0,0,0,0,496,572,213,679,0,598,547,680,222,3
71.92,3.94,-39.44,8.04,-0.86,-0.65,-0.1,-0.31,0.38,0.27,0,0,0,0,0,494,608,222,677,1,586,554,675,223,3
72.02,-14.21,-19.04,-3.19,-0.98,-0.68,-0.21,-0.3,0.38,0.28,0,0,0,0,0,530,651,248,692,0,587,566,672,221,3
72.13,-8.25,0.78,-30.07,-0.87,-0.55,-0.27,-0.29,0.38,0.28,1,0,0,0,0,536,627,247,696,0,599,560,674,222,3
72.24,10.47,14.92,-5.01,-0.88,-0.66,-0.09,-0.31,0.37,0.27,0,0,0,0,0,530,608,240,693,0,590,549,679,224,3
72.34,7.03,16.84,-38.22,-0.85,-0.5,-0.04,-0.32,0.36,0.28,0,0,0,0,0,510,590,219,687,0,585,502,687,224,3
72.45,-20.03,0.98,-7.83,-0.79,-0.44,-0.05,-0.32,0.36,0.26,0,0,0,0,0,497,573,211,682,0,573,424,696,229,3
72.55,16.99,-16.09,-0.73,-0.71,-0.5,-0.11,-0.33,0.36,0.27,0,0,0,0,0,498,585,213,682,0,564,419,696,230,3
72.66,-1.12,-14.57,-1.72,-0.95,-0.67,-0.08,-0.32,0.35,0.28,0,0,0,1,0,503,615,216,683,0,560,422,698,231,3
72.76,20.73,-20.7,-23,-0.89,-0.57,-0.16,-0.31,0.34,0.29,0,0,0,0,0,524,630,223,685,0,569,425,699,229,3
72.87,26.54,-16.23,-7.64,-0.84,-0.41,-0.21,-0.3,0.32,0.3,0,0,0,0,0,527,645,229,688,0,558,414,703,233,3
72.97,30.67,9.62,24.49,-0.85,-0.38,-0.23,-0.3,0.31,0.32,0,0,0,0,0,529,656,235,691,0,557,416,711,241,3
73.08,28.65,21.19,38.31,-0.87,-0.24,-0.3,-0.3,0.3,0.32,0,0,0,0,0,530,633,237,696,0,559,417,718,243,3
73.83,5.7,-0.09,-13.38,-0.94,-0.34,-0.22,-0.32,0.28,0.29,0,0,0,0,0,527,588,215,688,0,561,392,713,239,3
73.94,3.15,-0.89,-4.79,-0.98,-0.33,-0.22,-0.32,0.27,0.29,0,0,0,0,0,526,593,217,690,0,567,398,718,241,3
74.04,-10.77,-3.13,8.44,-0.91,-0.48,-0.2,-0.32,0.27,0.29,0,0,0,0,0,527,616,219,692,0,578,409,721,244,3
74.15,24.6,0.91,-11.53,-0.79,-0.44,-0.29,-0.31,0.27,0.3,0,0,0,0,0,538,621,229,698,0,586,415,716,243,3
74.26,4.29,23.91,-13.15,-0.97,-0.41,-0.17,-0.32,0.25,0.29,0,0,0,1,0,533,601,225,693,0,600,416,719,241,3
74.36,-15.65,1.92,3.32,-1.05,-0.36,-0.13,-0.33,0.26,0.28,0,0,0,0,0,528,585,222,690,0,590,418,718,240,3
74.47,17.82,-5.56,2.6,-0.94,-0.26,-0.17,-0.32,0.26,0.28,0,0,0,0,0,527,581,219,690,0,581,411,715,241,3
74.57,-4.25,0.54,2.89,-0.93,-0.31,-0.18,-0.32,0.26,0.28,0,0,0,0,0,524,575,211,686,0,588,401,718,242,3
74.68,-4.21,3.21,4.9,-0.98,-0.34,-0.17,-0.33,0.26,0.29,0,0,0,0,0,503,572,210,685,0,572,400,715,242,3
74.78,1.15,4.23,-1.27,-0.97,-0.36,-0.16,-0.33,0.27,0.28,0,0,0,0,0,502,571,211,684,0,576,399,712,242,3
74.89,2.97,-0.76,-0.29,-0.96,-0.32,-0.18,-0.33,0.27,0.28,0,0,0,0,0,502,570,213,685,0,567,399,710,242,3
75,1.43,-2.72,3.04,-0.95,-0.3,-0.2,-0.33,0.27,0.28,0,0,0,0,0,502,571,213,687,0,572,398,712,243,3
75.1,-0.53,-1.79,4.22,-0.96,-0.34,-0.17,-0.33,0.27,0.28,0,0,0,0,0,503,573,214,690,0,581,397,718,245,3
75.21,2.27,2.44,3.13,-0.96,-0.35,-0.16,-0.33,0.27,0.29,0,0,0,0,0,504,574,214,696,0,581,396,721,245,3
75.31,3.88,-1.83,1.21,-0.94,-0.33,-0.19,-0.33,0.27,0.28,0,0,0,0,0,526,580,220,722,0,573,396,715,246,3
75.42,2.47,0.83,1.92,-0.93,-0.37,-0.19,-0.33,0.27,0.28,0,0,0,0,0,531,587,234,735,0,572,396,710,246,3
75.52,8.2,-1.24,0.76,-0.94,-0.34,-0.21,-0.32,0.27,0.28,0,0,0,0,0,533,588,236,740,0,577,396,711,247,3
75.63,6.47,-1.91,2.65,-0.95,-0.35,-0.17,-0.32,0.27,0.29,0,0,0,0,0,533,584,237,741,0,585,396,713,246,3
75.73,0.17,-7.12,1.17,-0.95,-0.32,-0.21,-0.32,0.27,0.25,0,0,0,0,0,534,583,233,743,0,578,392,712,246,3
75.84,2.66,-1.12,0.92,-0.95,-0.32,-0.19,-0.32,0.27,0.28,0,0,0,0,0,535,582,233,741,0,578,388,710,246,3
75.94,1.15,-2.07,0.87,-0.94,-0.35,-0.18,-0.32,0.27,0.3,0,0,0,0,0,535,583,230,743,0,580,387,709,246,3
76.05,1.63,-2.28,0.64,-0.94,-0.34,-0.2,-0.32,0.27,0.29,0,0,0,0,0,536,585,230,743,0,574,385,707,246,3
76.16,0.12,-3.12,0.77,-0.95,-0.36,-0.21,-0.32,0.27,0.29,0,0,0,0,0,536,586,231,742,0,573,385,705,247,3
76.26,5.14,-2.11,0.69,-0.94,-0.34,-0.22,-0.32,0.27,0.29,0,0,0,0,0,536,592,231,744,0,572,385,706,246,3
76.37,2.8,-0.77,1.54,-0.95,-0.34,-0.22,-0.31,0.27,0.3,0,0,0,0,0,536,594,237,746,0,569,386,705,247,3
76.47,2.98,-0.67,1.75,-0.94,-0.34,-0.21,-0.31,0.27,0.29,0,0,0,0,0,536,596,238,745,0,568,386,705,246,3
76.58,3.61,2.34,1.48,-0.94,-0.35,-0.21,-0.32,0.27,0.29,0,0,0,0,0,536,594,240,745,0,569,387,705,246,3
76.68,5.01,-0.19,0.6,-0.95,-0.33,-0.21,-0.32,0.27,0.29,0,0,0,0,0,536,585,240,745,0,568,387,706,247,3
76.79,2.97,0.05,2.28,-0.94,-0.34,-0.21,-0.31,0.27,0.29,0,0,0,0,0,536,591,241,745,0,568,386,707,246,3
76.89,5.87,1.7,2.15,-0.94,-0.35,-0.2,-0.31,0.27,0.29,0,0,0,1,0,536,591,241,746,0,573,386,708,247,3
77,1.5,0.36,2.13,-0.94,-0.36,-0.18,-0.31,0.27,0.29,0,0,0,0,0,536,588,240,746,0,573,386,709,247,3
77.11,0.83,-2.43,0.54,-0.94,-0.33,-0.21,-0.31,0.27,0.29,0,0,0,0,0,536,585,238,745,0,573,384,709,247,3
77.21,2.48,-0.34,1.08,-0.95,-0.33,-0.2,-0.31,0.27,0.29,0,0,0,0,0,536,582,233,744,0,574,384,709,247,3
77.32,3.61,0.38,1.01,-0.95,-0.35,-0.2,-0.32,0.27,0.29,0,0,0,0,0,536,583,234,743,0,566,382,709,247,3
77.42,6.44,-0.95,1.68,-0.94,-0.36,-0.23,-0.32,0.27,0.3,0,0,0,0,0,536,584,238,746,0,568,384,709,247,3
77.53,3.3,-0.98,0.89,-0.95,-0.34,-0.21,-0.31,0.27,0.29,0,0,0,0,0,537,584,238,744,0,566,383,709,247,3
77.64,2.05,-1.07,0.62,-0.94,-0.34,-0.23,-0.32,0.27,0.29,0,0,0,0,0,536,583,239,744,0,566,385,709,247,3
77.74,4.06,0.22,0.22,-0.94,-0.33,-0.22,-0.32,0.27,0.3,0,0,0,0,0,536,584,239,745,0,567,385,709,247,3
77.85,1.22,-0.32,1.71,-0.94,-0.35,-0.2,-0.32,0.27,0.29,0,0,0,1,0,536,587,240,744,0,567,385,710,247,3
77.95,1.97,-1.64,2.05,-0.94,-0.35,-0.22,-0.31,0.27,0.3,0,0,0,0,0,536,590,240,745,0,568,385,710,248,3
78.06,3.76,1.15,1.87,-0.95,-0.34,-0.2,-0.32,0.27,0.3,0,0,0,0,0,535,583,238,741,0,567,385,711,249,3
78.16,3.61,-0.17,1.97,-0.95,-0.33,-0.22,-0.31,0.27,0.29,0,0,0,0,0,535,582,237,740,0,568,384,711,250,3
78.27,5.92,1.81,1.83,-0.93,-0.35,-0.19,-0.32,0.27,0.29,0,0,0,0,0,535,581,233,739,0,567,384,711,249,3
78.37,2.93,-0.6,1.01,-0.94,-0.35,-0.18,-0.32,0.27,0.3,0,0,0,0,0,534,581,231,735,0,563,384,711,249,3
78.48,0.63,-3.3,1.79,-0.96,-0.35,-0.22,-0.31,0.28,0.3,0,0,0,0,0,534,580,229,735,0,564,381,709,249,3
78.58,-0.41,2.1,1.81,-0.95,-0.34,-0.2,-0.31,0.27,0.3,0,0,0,0,0,534,582,232,735,0,567,382,709,250,3
78.69,0.07,1.37,1.18,-0.94,-0.35,-0.18,-0.32,0.28,0.3,0,0,1,0,0,533,581,225,734,0,567,382,710,249,3
78.8,1.89,0.42,2.11,-0.94,-0.36,-0.18,-0.31,0.27,0.3,0,0,0,0,0,533,581,225,734,0,566,382,710,249,3
78.9,1.7,-2.98,0.14,-0.94,-0.37,-0.2,-0.31,0.28,0.29,0,0,0,0,0,534,580,225,734,0,569,382,710,249,3
79.01,4.13,-2.69,0.86,-0.94,-0.35,-0.22,-0.31,0.27,0.3,0,0,0,0,0,533,582,226,733,0,569,383,706,249,3
79.11,4.53,0.46,1.78,-0.94,-0.35,-0.23,-0.31,0.28,0.3,0,0,0,0,0,533,581,230,733,0,573,384,704,248,3
79.22,3.49,-0.23,1.11,-0.94,-0.34,-0.21,-0.31,0.28,0.3,0,0,0,0,0,532,582,230,733,0,573,384,703,248,3
79.32,1.39,1.44,1.5,-0.94,-0.33,-0.21,-0.31,0.28,0.3,0,0,0,0,0,533,583,232,734,0,575,384,706,248,3
79.43,1.63,0.27,0.78,-0.95,-0.32,-0.22,-0.31,0.28,0.3,0,0,0,0,0,533,582,231,734,0,575,385,706,249,3
79.54,3.37,0.13,0.84,-0.95,-0.33,-0.21,-0.31,0.28,0.3,0,0,0,0,0,533,581,229,732,0,575,384,707,248,3
79.64,3.85,-0.64,1.13,-0.94,-0.34,-0.21,-0.31,0.27,0.29,0,0,0,0,0,533,580,228,732,0,574,383,706,249,3
79.75,3.12,-0.02,0.58,-0.94,-0.34,-0.21,-0.31,0.27,0.3,0,0,0,0,0,533,581,224,733,0,574,385,705,250,3
79.85,3.18,0.84,1.6,-0.94,-0.37,-0.2,-0.31,0.27,0.3,0,0,0,0,0,532,581,225,732,0,573,384,705,249,3
79.96,5.39,1.11,1.3,-0.94,-0.36,-0.2,-0.31,0.27,0.3,0,0,0,0,0,533,580,225,732,0,573,384,706,248,3
80.06,2.69,0.52,0.44,-0.95,-0.34,-0.19,-0.31,0.28,0.3,0,0,0,0,0,532,580,222,732,0,572,384,707,248,3
80.17,2.69,0.11,1.12,-0.94,-0.34,-0.2,-0.31,0.27,0.3,0,0,0,0,0,532,581,224,733,0,574,384,707,248,3
80.27,0.38,-0.46,0.45,-0.94,-0.33,-0.2,-0.31,0.27,0.3,0,0,0,0,0,533,581,223,733,0,572,384,708,249,3
80.38,3.25,-0.72,0.85,-0.95,-0.34,-0.22,-0.31,0.28,0.3,0,0,1,0,0,533,581,221,734,0,572,383,708,250,3
80.49,2.69,-0.55,1.26,-0.94,-0.35,-0.21,-0.31,0.27,0.31,0,0,0,0,0,533,581,217,733,0,573,383,707,249,3
80.59,4.36,-0.74,0.67,-0.94,-0.34,-0.19,-0.32,0.27,0.29,0,1,0,0,0,533,580,217,733,0,573,380,707,249,3
80.7,3.94,-2.2,1.31,-0.94,-0.36,-0.19,-0.32,0.28,0.3,0,0,0,0,0,533,580,215,734,0,573,380,708,248,3
80.8,1.19,-3.71,0.42,-0.94,-0.33,-0.23,-0.31,0.28,0.3,0,0,0,0,0,533,581,217,734,0,572,381,707,249,3
80.91,1.69,-2.44,0.16,-0.95,-0.33,-0.24,-0.31,0.27,0.31,0,0,0,0,0,533,582,220,734,0,573,382,707,249,3
81.01,2.15,-2.2,0.37,-0.94,-0.32,-0.26,-0.31,0.27,0.3,0,0,0,0,0,533,585,221,734,0,575,383,707,250,3
81.12,2.2,-0.39,1.33,-0.95,-0.33,-0.24,-0.3,0.27,0.31,0,0,0,0,0,533,588,221,734,0,575,386,707,249,3
81.22,5.19,0.3,1.39,-0.94,-0.33,-0.24,-0.3,0.28,0.31,0,0,0,0,0,533,588,221,734,0,576,387,708,249,3
81.33,5.24,0.91,1.33,-0.94,-0.34,-0.24,-0.3,0.28,0.31,0,0,0,0,0,533,588,222,734,0,577,386,707,249,3
81.44,4.24,0.87,1.85,-0.94,-0.33,-0.23,-0.31,0.28,0.3,0,0,0,0,0,533,584,220,735,0,578,387,708,249,3
81.54,3.78,0.81,2.22,-0.94,-0.35,-0.22,-0.3,0.28,0.31,1,0,0,0,0,533,583,217,733,0,578,387,708,249,3
81.65,2.72,-0.23,1.75,-0.94,-0.36,-0.21,-0.31,0.28,0.32,0,0,0,0,0,533,582,219,734,0,579,386,707,250,3
81.75,1.09,-0.26,1.03,-0.93,-0.34,-0.22,-0.3,0.27,0.3,0,0,0,0,0,532,585,220,734,0,578,387,708,249,3
81.86,2.8,-2.16,0.22,-0.94,-0.34,-0.23,-0.3,0.27,0.3,0,0,0,0,0,533,592,221,735,0,578,388,707,249,3
81.96,3.21,0.12,0.74,-0.93,-0.33,-0.24,-0.3,0.28,0.3,0,0,0,0,0,534,591,222,736,0,579,388,707,248,3
82.07,6.76,-0.46,1.37,-0.94,-0.33,-0.23,-0.31,0.28,0.3,0,0,0,0,0,534,592,222,736,0,579,388,708,249,3
82.18,5.22,-0.04,2.48,-0.94,-0.35,-0.23,-0.3,0.28,0.3,0,0,0,0,0,533,592,222,735,0,579,389,707,249,3
82.28,3.5,0.79,2.07,-0.93,-0.33,-0.22,-0.31,0.28,0.3,0,0,0,0,0,533,589,222,736,0,579,388,706,249,3
82.39,2.05,-0.78,1.44,-0.93,-0.35,-0.23,-0.31,0.28,0.3,0,0,0,0,0,533,589,222,736,0,579,390,708,249,3
82.49,4.47,0,0.94,-0.94,-0.34,-0.23,-0.3,0.28,0.31,0,0,0,0,0,533,589,222,735,0,581,389,708,248,3
82.6,3.52,0,1.11,-0.94,-0.35,-0.22,-0.3,0.28,0.3,0,0,0,0,0,534,595,222,735,0,581,389,709,249,3
82.7,0.34,-2,1.51,-0.94,-0.34,-0.23,-0.31,0.28,0.3,0,0,0,0,0,533,596,222,736,0,581,389,708,249,3
82.81,2.27,-2.3,1.18,-0.94,-0.34,-0.24,-0.3,0.28,0.3,0,0,0,0,0,533,596,223,735,0,580,390,708,249,3
82.91,0.59,-1.74,1.23,-0.94,-0.35,-0.25,-0.3,0.28,0.31,0,0,0,0,0,534,596,222,735,0,580,389,708,248,3
83.02,2.13,-1.11,1.25,-0.94,-0.33,-0.24,-0.3,0.28,0.3,0,0,0,0,0,533,597,222,735,0,581,389,709,249,3
83.12,5.73,1.21,0.94,-0.93,-0.34,-0.24,-0.3,0.28,0.31,0,0,0,0,0,534,597,222,736,0,582,390,709,249,3
83.23,4.87,0.6,0.38,-0.93,-0.34,-0.22,-0.3,0.28,0.31,0,0,0,0,0,534,595,223,735,0,583,390,709,248,3
83.34,4.63,-2.4,0.78,-0.94,-0.33,-0.24,-0.3,0.28,0.3,0,0,0,0,0,534,596,222,737,0,583,390,709,249,3
83.44,1.86,-0.53,1.49,-0.94,-0.35,-0.23,-0.29,0.28,0.3,0,0,0,0,0,534,599,225,735,0,581,391,709,249,3
83.55,4.12,-2.9,1.92,-0.94,-0.34,-0.22,-0.3,0.28,0.31,0,0,0,0,0,533,598,225,736,0,583,390,710,249,3
83.65,5.97,-3.39,3.4,-0.93,-0.37,-0.25,-0.3,0.28,0.31,0,0,0,0,0,534,603,224,736,0,583,392,711,249,3
83.76,4.59,-0.66,1.73,-0.93,-0.36,-0.25,-0.29,0.28,0.31,0,1,0,0,0,535,609,226,737,0,585,393,711,249,3
83.86,4.51,0.67,1.09,-0.93,-0.34,-0.24,-0.29,0.28,0.31,0,0,0,0,0,535,607,225,737,0,585,395,710,249,3
83.97,2.48,0.24,2.01,-0.92,-0.38,-0.24,-0.29,0.28,0.31,0,0,0,0,0,535,604,225,736,0,585,395,711,249,3
84.07,2.84,-0.32,1.85,-0.93,-0.35,-0.25,-0.29,0.28,0.31,0,0,0,0,0,534,606,226,737,0,588,396,711,249,3
84.18,2.52,-1.5,1.42,-0.94,-0.35,-0.25,-0.29,0.28,0.3,0,0,0,0,0,535,606,229,737,0,590,397,712,248,3
84.29,10.42,-0.51,0.94,-0.94,-0.36,-0.25,-0.29,0.28,0.31,0,0,0,0,0,535,609,230,737,0,590,398,712,248,3
84.39,4.57,1.1,1.35,-0.93,-0.35,-0.26,-0.29,0.28,0.31,0,0,0,1,0,535,615,234,737,0,593,402,712,249,3
84.5,4.15,0.43,1.75,-0.93,-0.35,-0.26,-0.29,0.28,0.31,0,0,0,0,0,535,617,234,737,0,594,402,713,249,3
84.6,4.09,0.81,1.33,-0.92,-0.35,-0.25,-0.29,0.28,0.31,0,0,0,0,0,535,615,235,737,0,595,404,712,249,3
84.71,1.81,-1.1,1.29,-0.94,-0.35,-0.24,-0.29,0.28,0.3,0,0,0,0,0,535,613,234,738,0,596,403,713,249,3
84.82,2.62,-2.59,0.94,-0.93,-0.35,-0.27,-0.29,0.28,0.31,0,0,0,0,0,536,614,234,737,0,593,403,713,249,3
84.92,3.2,-0.38,0.75,-0.93,-0.34,-0.25,-0.29,0.29,0.32,0,0,0,1,0,536,609,232,737,0,593,403,713,249,3
85.03,3.05,-1.34,0.6,-0.93,-0.34,-0.27,-0.29,0.28,0.31,0,0,0,0,0,537,615,235,737,0,593,404,714,248,3
85.13,5.13,0,0.48,-0.93,-0.33,-0.27,-0.29,0.28,0.31,0,0,0,0,0,537,617,236,738,0,593,405,713,249,3
85.24,3.24,-1.4,1.15,-0.92,-0.34,-0.28,-0.29,0.29,0.31,0,0,0,0,0,537,617,235,738,0,593,405,714,249,3
85.34,3.61,-0.24,0.74,-0.93,-0.34,-0.28,-0.29,0.29,0.32,0,1,0,0,0,537,616,235,738,0,593,405,714,249,3
85.45,5.12,0.25,1.09,-0.92,-0.35,-0.27,-0.29,0.29,0.31,0,0,0,0,0,537,613,235,737,0,593,404,714,249,3
85.55,1.36,1.23,0.44,-0.93,-0.35,-0.27,-0.29,0.28,0.31,0,0,0,0,0,536,613,234,737,0,594,404,714,249,3
85.66,9.76,0.25,1.31,-0.95,-0.34,-0.29,-0.29,0.28,0.32,0,0,0,0,0,537,616,234,738,0,595,404,714,249,3
85.76,16.96,9.31,-1.48,-0.93,-0.32,-0.26,-0.29,0.28,0.31,0,0,0,0,0,536,609,236,737,0,599,405,719,250,3
85.87,11.99,20.67,-4.35,-0.94,-0.34,-0.23,-0.3,0.27,0.31,0,0,0,0,0,536,610,255,738,0,622,471,726,249,3
85.98,8.36,17.7,-4.15,-0.97,-0.31,-0.22,-0.32,0.26,0.3,0,0,0,0,0,534,589,251,737,0,607,472,727,248,3
86.08,15.55,11.28,-1.38,-0.97,-0.27,-0.15,-0.33,0.26,0.28,0,0,0,0,0,529,578,237,733,0,591,436,725,248,3
86.19,6.69,2.03,0.51,-0.96,-0.29,-0.16,-0.33,0.25,0.29,0,0,0,0,0,527,573,227,730,0,582,409,720,250,3
86.29,3.54,-0.57,3.06,-0.96,-0.33,-0.15,-0.33,0.25,0.29,0,0,0,0,0,527,573,228,730,0,580,409,718,250,3
86.4,4.11,-1.11,0.46,-0.96,-0.31,-0.17,-0.32,0.25,0.29,0,0,0,0,0,527,575,235,731,0,582,414,719,250,3
86.5,2.61,-3.14,0.92,-0.96,-0.29,-0.19,-0.32,0.25,0.29,0,0,0,0,0,527,574,235,731,0,579,410,718,249,3
86.61,2.67,-2,2.11,-0.97,-0.3,-0.2,-0.32,0.26,0.3,0,0,0,0,0,526,575,235,730,0,580,419,718,249,3
86.71,4.16,-0.18,1.88,-0.96,-0.31,-0.2,-0.32,0.26,0.29,0,0,0,0,0,527,578,238,731,0,580,423,718,250,3
86.82,4.11,0.6,2.8,-0.95,-0.3,-0.19,-0.32,0.26,0.29,0,0,0,0,0,527,579,238,731,0,581,422,717,249,3
86.93,1.57,-0.43,2.64,-0.96,-0.3,-0.18,-0.32,0.25,0.29,0,0,0,0,0,527,578,237,732,0,582,424,717,249,3
87.03,1.77,-2.01,2.21,-0.95,-0.31,-0.19,-0.32,0.26,0.29,0,0,0,0,0,527,578,236,732,0,583,424,717,250,3
