time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,P1,P2,P3,P4,P5,F1,F2,F3,F4,B1,B2,B3,S1,S2,class
98.22,-46.44,-53.64,102.56,-0.31,0.95,0.32,-0.33,0.15,-0.36,0,0,0,0,0,662,869,647,669,0,12,624,440,187,3
98.33,-120.47,-33.18,74.02,-0.57,0.49,0.18,-0.37,0.16,-0.33,0,0,0,0,0,655,859,641,667,0,38,608,438,166,3
98.43,-82.43,20.18,66.99,-0.71,0.45,0.17,-0.39,0.16,-0.3,0,0,0,0,0,658,862,646,670,0,69,607,385,164,3
98.54,-47.56,13.66,65.65,-0.68,0.59,0.07,-0.39,0.18,-0.3,0,0,0,0,0,667,870,645,671,0,97,607,340,168,3
98.64,7.2,-43.83,86.62,-0.85,0.34,-0.07,-0.4,0.22,-0.3,0,0,1,0,0,668,867,649,672,0,115,606,368,198,3
98.75,-87.53,-79.74,6.11,-0.83,-0.05,-0.08,-0.42,0.26,-0.26,0,0,0,0,0,657,853,636,674,0,114,604,402,224,3
98.86,-1.87,-34.22,15.77,-0.98,0.2,-0.36,-0.45,0.24,-0.22,0,0,0,0,0,662,850,646,706,0,115,602,427,241,3
98.96,9.23,-2.71,4.56,-0.95,0.3,-0.41,-0.45,0.24,-0.21,0,0,0,0,0,668,855,653,722,0,95,610,441,241,3
99.07,25,6.86,4.67,-0.88,0.37,-0.31,-0.45,0.23,-0.21,0,0,0,0,0,668,858,653,720,0,103,616,455,236,3
99.17,-1.14,15.44,-4.66,-0.92,0.35,-0.32,-0.45,0.24,-0.21,0,0,0,0,0,670,859,658,722,0,109,618,460,225,3
99.28,30.09,14.93,6.16,-0.95,0.34,-0.18,-0.45,0.23,-0.23,0,0,0,0,0,670,861,660,714,0,110,618,457,222,3
99.38,-0.54,0.57,-1.42,-0.93,0.34,-0.2,-0.44,0.24,-0.23,0,0,0,0,0,668,863,659,708,0,109,614,443,213,3
99.49,-1.26,-5.24,-6.05,-0.95,0.29,-0.2,-0.44,0.24,-0.23,0,0,0,0,0,666,860,657,703,0,111,614,442,213,3
99.6,-7.38,-10.82,-11.27,-0.94,0.36,-0.32,-0.44,0.22,-0.23,0,0,0,0,0,665,860,655,703,0,113,614,447,215,3
99.7,-0.48,-9.81,-8.81,-0.89,0.34,-0.29,-0.44,0.22,-0.22,0,0,0,0,0,664,860,656,700,0,117,616,448,214,3
99.81,-3.54,-3.68,-12.17,-0.89,0.4,-0.29,-0.44,0.21,-0.21,0,0,0,0,0,666,861,660,701,0,118,617,452,220,3
99.91,11.65,2.07,-0.29,-0.89,0.44,-0.26,-0.45,0.2,-0.21,0,0,0,0,0,666,860,657,700,0,119,616,453,219,3
100.02,5.58,4.7,3.98,-0.92,0.45,-0.27,-0.45,0.2,-0.21,0,0,0,0,0,666,860,657,700,0,119,618,456,225,3
100.12,-1.47,7.41,3.19,-0.93,0.4,-0.25,-0.45,0.21,-0.22,0,0,0,0,0,666,861,657,701,0,120,622,461,222,3
100.23,6.47,11.94,9.51,-0.91,0.33,-0.22,-0.44,0.21,-0.22,0,0,0,0,0,665,858,656,702,0,123,625,467,225,3
100.33,5.59,13.97,6.9,-0.93,0.33,-0.19,-0.44,0.21,-0.24,0,0,0,0,0,666,858,657,703,0,125,624,469,229,3
100.44,18.23,11.91,13.44,-0.97,0.38,-0.17,-0.43,0.21,-0.25,0,0,0,0,0,665,858,656,702,0,125,622,473,226,3
100.55,6.3,6.39,12.28,-0.95,0.32,-0.14,-0.43,0.23,-0.25,0,0,0,0,0,666,859,657,701,0,125,623,476,232,3
100.65,12.15,4.46,11.8,-0.96,0.29,-0.11,-0.42,0.23,-0.25,0,0,0,0,0,670,863,665,704,0,125,625,484,239,3
100.76,1.77,2.72,7.44,-0.96,0.29,-0.1,-0.42,0.23,-0.26,0,0,0,0,0,670,865,664,704,0,125,626,484,238,3
100.86,12.07,-0.58,13.3,-1,0.32,-0.12,-0.42,0.24,-0.26,0,0,0,0,0,671,865,664,705,0,125,627,485,245,3
100.97,14.38,-6.09,12.84,-0.96,0.21,-0.1,-0.42,0.25,-0.25,0,0,0,0,0,670,865,666,705,0,128,626,487,245,3
101.07,27.42,-5.31,8.64,-0.97,0.31,-0.24,-0.43,0.26,-0.25,0,0,0,0,0,670,863,665,706,0,131,621,488,253,3
101.18,25.1,-4.91,13.09,-0.94,0.3,-0.24,-0.43,0.28,-0.24,0,0,0,0,0,669,865,665,709,0,140,623,491,258,3
101.29,13.72,1.64,5.77,-0.96,0.25,-0.24,-0.43,0.3,-0.25,0,0,0,0,0,669,866,665,708,0,140,618,492,259,3
101.39,23.39,12.32,10.08,-0.98,0.22,-0.12,-0.43,0.31,-0.25,0,0,0,0,0,671,869,667,710,0,132,619,492,260,3
101.5,8.17,5.64,4.55,-1.01,0.22,-0.09,-0.42,0.32,-0.25,0,0,0,0,0,672,874,670,709,0,129,619,491,258,3
101.6,-6.85,-1.51,-1.57,-1,0.22,-0.08,-0.42,0.32,-0.25,0,0,0,0,0,673,874,669,706,0,129,619,490,257,3
101.71,1.93,3.14,3.45,-0.99,0.22,-0.11,-0.42,0.32,-0.26,0,1,0,0,0,670,874,668,703,0,129,617,490,253,3
101.81,4.45,2.17,-0.58,-0.99,0.19,-0.07,-0.42,0.32,-0.25,0,0,0,0,0,669,875,666,701,0,128,612,486,254,3
101.92,-14.19,-0.59,-7.2,-1.01,0.25,-0.1,-0.42,0.32,-0.25,0,0,0,0,0,668,873,664,698,0,128,610,485,252,3
102.02,-1.9,-1.92,4.82,-0.99,0.23,-0.1,-0.42,0.32,-0.25,0,0,0,0,0,667,872,664,695,0,128,609,487,250,3
102.13,6.53,-2.89,3.68,-0.99,0.17,-0.11,-0.42,0.32,-0.26,0,0,0,0,0,666,872,665,696,0,129,609,485,245,3
102.24,2.54,-1.58,-1.75,-1,0.2,-0.12,-0.42,0.32,-0.25,0,0,0,0,0,667,873,667,699,0,128,612,486,245,3
102.34,3.73,1.01,2.64,-0.99,0.23,-0.12,-0.42,0.32,-0.25,0,0,0,0,0,669,874,667,700,0,129,611,486,241,3
106.89,8.97,3.44,2,-0.98,0.23,-0.16,-0.44,0.31,-0.23,0,1,0,0,0,662,873,668,698,0,130,612,494,239,3
107,6.12,-2.25,0.7,-0.99,0.23,-0.14,-0.44,0.31,-0.23,0,0,0,0,0,659,871,667,696,0,131,613,494,238,3
107.11,9.65,-1.01,4.88,-1,0.2,-0.15,-0.44,0.31,-0.23,0,0,0,0,0,656,871,665,693,0,131,612,495,241,3
107.21,-0.78,-0.03,4.36,-1.01,0.26,-0.12,-0.44,0.31,-0.23,0,0,0,0,0,656,871,662,683,0,131,612,498,254,3
107.32,26.53,4.93,21.59,-0.99,0.09,-0.09,-0.43,0.32,-0.23,0,0,0,0,0,656,871,667,696,1,132,615,497,260,3
107.42,6.36,-5.96,2.07,-0.98,0.15,-0.13,-0.43,0.33,-0.23,0,0,0,0,0,661,873,670,701,0,131,617,497,266,3
107.53,-1.23,-3.18,-0.74,-1,0.22,-0.18,-0.43,0.33,-0.23,0,0,0,0,0,662,873,668,700,0,132,612,501,267,3
107.64,-3.87,-2.24,1.06,-0.97,0.15,-0.2,-0.43,0.32,-0.22,0,0,0,0,0,657,873,667,699,0,132,611,499,268,3
107.74,4.96,1.13,-0.31,-0.98,0.16,-0.21,-0.44,0.32,-0.22,0,0,0,0,0,657,872,667,697,0,132,609,498,264,3
107.85,7.99,2.14,-1.4,-1.01,0.18,-0.16,-0.43,0.32,-0.23,0,0,0,0,0,657,871,665,695,0,132,609,498,262,3
107.95,5.53,2.17,0.54,-1,0.19,-0.1,-0.44,0.32,-0.22,0,0,0,0,0,657,871,662,693,0,130,609,497,261,3
108.06,3.46,-2.32,0.11,-0.99,0.19,-0.13,-0.44,0.32,-0.22,0,0,0,0,0,655,870,662,690,0,131,610,497,260,3
108.16,6.76,-1.88,-0.27,-0.98,0.19,-0.14,-0.44,0.32,-0.22,0,0,0,0,0,655,870,662,684,0,131,609,498,260,3
108.27,-0.44,-1.94,-1.09,-0.98,0.25,-0.17,-0.44,0.31,-0.23,0,0,0,0,0,659,872,666,697,0,131,608,499,261,3
108.37,-0.99,-1.61,4.09,-0.97,0.21,-0.18,-0.44,0.32,-0.22,0,0,0,0,0,659,871,667,696,0,133,609,501,261,3
108.48,0.58,0.06,0.71,-0.98,0.15,-0.16,-0.44,0.32,-0.22,0,0,0,0,0,658,872,665,695,0,132,610,500,260,3
108.58,0.59,4.62,-1.35,-0.98,0.2,-0.2,-0.44,0.31,-0.23,1,0,0,0,0,658,870,666,695,0,132,610,500,257,3
108.69,2.03,1.29,3.25,-1,0.19,-0.15,-0.44,0.32,-0.23,1,0,0,0,0,657,870,666,694,0,130,612,497,251,3
108.8,-2.88,-2.51,-0.41,-1.01,0.19,-0.19,-0.44,0.32,-0.23,0,0,0,0,0,656,871,662,687,0,131,611,497,253,3
108.9,3.66,-1.82,-2.07,-0.98,0.17,-0.17,-0.44,0.31,-0.23,0,0,0,0,0,653,870,661,683,0,131,610,496,252,3
109.01,2.25,-2.65,-0.29,-1,0.22,-0.23,-0.44,0.31,-0.22,0,0,0,0,0,654,868,656,679,0,131,609,498,254,3
109.11,10.17,5.15,3.52,-0.99,0.17,-0.14,-0.44,0.31,-0.22,0,0,0,0,0,658,871,665,696,0,132,610,498,256,3
109.22,-0.41,0.74,-0.81,-1.01,0.22,-0.15,-0.44,0.31,-0.22,0,0,0,0,0,661,873,666,697,0,132,612,497,255,3
109.32,0.05,-6.35,3.92,-1,0.2,-0.16,-0.44,0.31,-0.23,0,0,1,0,0,658,872,664,695,0,132,612,496,256,3
109.43,4.28,-2.88,2.19,-0.97,0.19,-0.18,-0.45,0.31,-0.21,0,0,0,0,0,656,870,663,692,0,133,611,499,255,3
109.54,5.95,-3.05,2.99,-0.97,0.19,-0.19,-0.45,0.31,-0.23,0,0,0,0,0,655,869,660,684,0,133,612,498,256,3
109.64,3.66,-0.09,2.51,-0.98,0.2,-0.18,-0.44,0.31,-0.22,0,0,0,0,0,655,867,660,685,0,133,611,498,259,3
109.75,1.1,-1.27,0.04,-0.98,0.19,-0.18,-0.44,0.31,-0.22,0,0,0,0,0,655,868,658,683,0,133,611,499,254,3
109.85,-0.07,-1.67,1.01,-1,0.24,-0.23,-0.44,0.31,-0.21,0,0,0,0,0,653,866,654,678,0,133,603,499,256,3
109.96,3.4,0.55,0.96,-0.99,0.16,-0.18,-0.44,0.31,-0.22,0,0,0,0,0,654,868,659,690,0,132,608,500,254,3
110.06,6.23,-1.07,2.13,-1,0.18,-0.2,-0.44,0.31,-0.22,0,0,0,0,0,657,868,660,693,0,133,608,500,254,3
110.17,5.4,0.51,3.07,-0.99,0.17,-0.18,-0.44,0.31,-0.22,0,0,0,0,0,657,869,658,693,0,133,609,499,254,3
110.27,1.52,2.37,0.46,-0.99,0.2,-0.2,-0.45,0.31,-0.22,0,0,0,0,0,656,869,658,693,0,132,609,500,254,3
110.38,2.53,1.81,1.07,-0.99,0.19,-0.17,-0.44,0.31,-0.23,1,0,0,0,0,656,868,658,691,0,133,610,499,253,3
110.49,5.67,2.07,2.07,-0.98,0.19,-0.16,-0.45,0.31,-0.22,0,0,0,0,0,654,869,657,687,0,133,611,498,252,3
110.59,2.63,0.11,-0.74,-0.98,0.2,-0.17,-0.44,0.31,-0.22,0,0,0,0,0,654,868,657,683,0,133,611,498,251,3
110.7,1.16,-0.44,-0.51,-0.98,0.2,-0.18,-0.44,0.31,-0.22,0,0,0,0,0,654,867,656,682,0,133,609,498,252,3
110.8,1.75,1.54,-0.5,-0.98,0.23,-0.19,-0.44,0.31,-0.22,0,1,0,0,0,658,870,662,694,0,132,612,498,253,3
110.91,0.84,0.24,0.8,-0.99,0.22,-0.18,-0.44,0.31,-0.22,0,0,0,0,0,657,870,663,697,0,133,612,499,251,3
111.01,-2.7,-2.27,0.59,-0.98,0.21,-0.22,-0.44,0.31,-0.22,0,0,0,0,0,658,871,663,696,0,133,612,498,252,3
111.12,-1.28,2.48,0.27,-0.98,0.17,-0.19,-0.44,0.3,-0.22,0,0,0,0,0,657,869,662,694,0,131,610,499,248,3
111.22,17.73,1.18,0.88,-0.98,0.18,-0.15,-0.44,0.31,-0.23,0,0,0,0,0,657,870,661,684,0,132,598,498,250,3
111.33,8.95,-0.16,0.39,-0.98,0.27,-0.19,-0.44,0.3,-0.22,0,0,1,0,0,656,869,659,681,0,132,599,497,251,3
111.44,-5.48,-2.02,-3.73,-0.96,0.25,-0.16,-0.45,0.31,-0.23,0,0,0,0,0,655,869,658,679,0,133,599,498,250,3
111.54,-5.53,-1.23,1.72,-1,0.22,-0.24,-0.45,0.3,-0.21,0,0,0,0,0,654,866,657,679,0,133,601,498,250,3
111.65,8.86,4.98,3.84,-0.99,0.18,-0.19,-0.44,0.3,-0.23,0,0,0,0,0,657,870,664,694,0,132,605,500,251,3
111.75,7.03,1.95,0.99,-0.97,0.26,-0.16,-0.44,0.31,-0.22,0,0,0,0,0,657,869,664,696,0,133,610,500,252,3
111.86,1.5,3.33,3.84,-0.98,0.23,-0.18,-0.44,0.3,-0.22,0,0,0,0,0,658,870,666,697,1,134,612,501,253,3
111.96,-1.69,-0.67,-1.09,-0.99,0.2,-0.16,-0.44,0.31,-0.22,0,0,0,0,0,657,870,667,697,0,133,612,500,253,3
112.07,-2.99,-1.85,-1.77,-1,0.22,-0.2,-0.44,0.31,-0.22,0,0,0,0,0,657,870,665,696,0,133,612,500,254,3
112.18,-0.29,-2.81,-0.74,-0.97,0.23,-0.18,-0.44,0.31,-0.22,0,0,0,0,0,657,870,664,695,1,134,613,500,254,3
112.28,-3.39,-2.89,-0.19,-0.98,0.22,-0.2,-0.44,0.31,-0.22,0,0,0,0,0,656,869,662,691,0,134,612,501,255,3
112.39,4.04,0.18,2.66,-0.97,0.19,-0.21,-0.45,0.31,-0.21,0,0,0,0,0,654,867,662,687,0,133,612,501,254,3
112.49,6.32,0.56,-1.79,-0.96,0.21,-0.2,-0.44,0.31,-0.22,0,0,0,0,0,654,868,661,684,0,134,613,500,254,3
112.6,4.66,-1.52,0.97,-0.96,0.29,-0.2,-0.44,0.31,-0.21,0,0,0,0,1,657,870,666,697,0,134,613,500,257,3
112.7,0.26,-1.36,2.51,-0.96,0.22,-0.22,-0.44,0.31,-0.21,0,0,0,0,0,658,869,665,698,0,133,613,501,254,3
112.81,4.51,0.45,1.86,-0.96,0.21,-0.23,-0.45,0.31,-0.21,0,0,0,0,0,657,869,665,697,0,134,613,501,252,3
112.91,5.51,-0.48,1.3,-0.96,0.26,-0.21,-0.45,0.31,-0.21,0,0,0,0,0,658,869,664,696,0,133,612,501,254,3
113.02,7.29,-0.03,2.24,-0.96,0.19,-0.16,-0.45,0.31,-0.21,0,0,0,0,0,655,869,664,695,0,134,613,500,250,3
113.12,11,1.53,2.8,-0.98,0.22,-0.18,-0.44,0.3,-0.21,0,0,0,0,0,655,868,663,693,0,134,614,500,253,3
113.23,3.33,-0.83,0.8,-0.97,0.24,-0.2,-0.44,0.3,-0.21,0,0,0,0,0,655,868,662,686,0,134,614,500,252,3
113.34,2.8,-2.97,0.31,-0.98,0.21,-0.22,-0.45,0.31,-0.21,0,0,0,0,0,655,868,661,684,0,134,614,500,254,3
113.44,3.21,-1.06,-0.51,-0.99,0.22,-0.21,-0.45,0.31,-0.21,0,0,0,0,0,659,868,666,698,0,135,613,502,253,3
113.55,3.3,-1.14,0.04,-0.99,0.19,-0.18,-0.45,0.31,-0.2,0,0,0,0,0,659,869,666,698,0,134,614,501,254,3
113.65,4.08,-1.54,1.42,-1,0.21,-0.2,-0.45,0.3,-0.2,0,0,0,0,0,657,869,665,697,0,134,614,501,256,3
113.76,2.1,0.15,1.37,-0.98,0.24,-0.22,-0.45,0.31,-0.2,0,0,0,0,0,656,869,664,695,0,135,615,501,253,3
113.86,4.51,0.72,1.44,-0.98,0.22,-0.23,-0.45,0.31,-0.2,0,0,1,0,0,655,868,664,693,0,134,614,502,254,3
113.97,8.05,-0.6,3.1,-1,0.23,-0.21,-0.45,0.31,-0.2,0,0,0,0,0,655,868,663,688,0,135,615,502,255,3
114.07,8.18,-0.8,5.09,-0.96,0.21,-0.19,-0.45,0.31,-0.21,0,0,0,0,0,655,866,663,685,0,135,615,501,255,3
114.18,5.67,-2.22,2.35,-0.98,0.19,-0.22,-0.45,0.31,-0.21,0,0,0,0,0,655,866,663,690,0,135,615,501,255,3
114.29,5.64,0.33,1.17,-0.97,0.21,-0.21,-0.45,0.32,-0.2,0,0,0,0,0,658,868,667,698,0,135,615,502,258,3
114.39,4.21,-0.39,0.62,-0.97,0.21,-0.19,-0.45,0.31,-0.2,0,0,0,0,0,658,869,668,698,0,134,615,502,258,3
114.5,15.14,0.11,3.58,-0.97,0.24,-0.21,-0.45,0.31,-0.2,0,0,1,0,0,658,870,667,696,1,134,615,502,259,3
114.6,1.09,-1.42,1.36,-0.98,0.25,-0.22,-0.45,0.32,-0.2,0,0,0,0,0,658,869,666,693,0,134,616,502,258,3
114.71,-8.83,-1.86,-1.65,-0.96,0.27,-0.28,-0.45,0.31,-0.2,0,0,0,0,0,656,868,665,694,0,135,616,502,256,3
114.82,14.09,0.54,3.65,-0.97,0.24,-0.23,-0.45,0.31,-0.21,0,0,0,0,0,655,867,664,695,0,135,617,502,256,3
114.92,3.03,0.19,0.94,-0.99,0.21,-0.22,-0.46,0.31,-0.2,0,0,0,0,0,656,865,662,691,0,135,616,503,258,3
115.03,5.21,1.42,0.95,-0.98,0.21,-0.19,-0.45,0.31,-0.21,1,0,0,0,0,655,865,663,684,0,134,616,503,256,3
115.13,3.39,1.63,-0.53,-0.97,0.24,-0.22,-0.45,0.31,-0.2,0,0,0,0,0,657,869,666,698,0,134,617,502,259,3
115.24,0.33,-0.08,0.25,-0.99,0.26,-0.22,-0.45,0.31,-0.2,0,0,0,0,0,659,868,668,699,0,134,616,503,259,3
115.34,3.12,1.28,2.58,-0.98,0.23,-0.22,-0.45,0.31,-0.2,0,0,0,0,0,658,870,667,698,0,134,618,502,259,3
115.45,4.06,1.51,1.77,-0.97,0.23,-0.23,-0.45,0.31,-0.2,0,0,0,1,0,658,869,667,697,0,134,618,503,258,3
115.55,4.84,1.57,1.5,-0.98,0.23,-0.22,-0.45,0.31,-0.21,0,0,0,0,0,657,868,665,697,0,134,618,503,256,3
115.66,5.21,1.44,2.24,-0.98,0.24,-0.23,-0.45,0.31,-0.2,1,0,0,0,0,657,866,665,696,0,135,618,504,258,3
115.76,4.72,-0.32,1.19,-0.97,0.21,-0.21,-0.45,0.31,-0.21,0,1,0,0,0,655,867,664,695,0,134,618,502,255,3
115.87,6.24,0.17,2.89,-0.98,0.23,-0.19,-0.45,0.31,-0.21,0,0,0,0,0,655,866,665,693,0,135,618,503,257,3
115.98,3.89,0.13,1.76,-0.99,0.19,-0.17,-0.44,0.31,-0.21,0,0,0,0,0,655,867,665,695,0,134,620,503,258,3
116.08,3.17,1.04,2.13,-1,0.21,-0.21,-0.44,0.32,-0.2,0,0,0,0,0,658,870,668,700,0,134,621,504,257,3
116.19,0.79,0.86,1.09,-0.98,0.22,-0.22,-0.45,0.31,-0.21,0,0,0,0,0,658,870,668,700,0,135,619,505,257,3
116.29,-0.74,1.8,-0.77,-0.98,0.23,-0.21,-0.45,0.31,-0.2,0,0,0,0,0,658,870,667,699,0,135,620,504,257,3
116.4,6.69,-0.13,1.58,-0.99,0.21,-0.21,-0.44,0.31,-0.21,0,0,0,0,0,657,868,668,698,0,134,618,505,259,3
116.5,7.81,-0.82,2.28,-1,0.2,-0.18,-0.44,0.31,-0.21,0,0,0,0,0,657,868,666,697,0,134,621,504,257,3
116.61,7.55,-0.88,1.86,-0.98,0.19,-0.18,-0.45,0.31,-0.2,0,0,0,0,0,656,867,665,696,0,134,619,502,258,3
116.71,5.08,-1.09,2.66,-0.98,0.18,-0.18,-0.45,0.31,-0.2,0,0,0,0,0,655,866,665,693,0,134,618,504,258,3
116.82,-0.05,-1.11,0.05,-0.98,0.21,-0.19,-0.45,0.31,-0.2,0,0,0,0,0,658,869,668,697,0,134,620,505,260,3
116.93,1.25,0.62,1.64,-0.98,0.2,-0.21,-0.45,0.31,-0.21,0,0,0,0,0,658,870,668,700,0,134,621,505,259,3
117.03,3.26,-0.25,-0.15,-0.99,0.2,-0.19,-0.45,0.31,-0.2,0,0,0,0,0,659,869,669,700,0,134,620,505,259,3
117.14,1.97,0.29,-0.13,-0.98,0.23,-0.21,-0.44,0.31,-0.2,0,0,0,0,0,658,870,668,699,0,135,621,505,260,3
117.24,3.79,-0.23,2.33,-0.97,0.22,-0.23,-0.45,0.31,-0.2,0,0,0,0,0,657,869,667,699,0,134,621,505,260,3
117.35,4.23,-0.65,0.61,-0.96,0.23,-0.2,-0.45,0.31,-0.2,0,0,0,0,0,656,868,667,697,0,134,620,504,259,3
117.45,5.72,1.6,2.1,-0.98,0.21,-0.2,-0.45,0.31,-0.2,0,0,0,0,0,655,867,665,695,0,134,620,507,259,3
117.56,3.67,0.52,2.01,-0.99,0.22,-0.22,-0.45,0.31,-0.21,0,0,0,0,0,655,867,664,694,0,134,620,505,260,3
117.67,4.23,0.76,0.46,-0.98,0.23,-0.2,-0.45,0.31,-0.21,1,0,0,0,0,659,869,668,699,0,134,620,505,259,3
117.77,7.53,-1.19,4.45,-0.98,0.21,-0.19,-0.44,0.31,-0.2,0,0,0,0,0,659,870,669,701,0,134,621,506,260,3
117.88,5.38,-0.86,3.02,-0.97,0.22,-0.17,-0.44,0.31,-0.2,0,0,0,0,0,658,870,669,701,0,134,622,505,261,3
117.98,1.18,-1.07,0.43,-0.97,0.21,-0.22,-0.44,0.31,-0.2,0,0,0,0,0,660,869,669,701,0,134,620,506,258,3
118.09,3.82,0.29,0.54,-0.98,0.23,-0.21,-0.44,0.31,-0.2,0,0,0,0,0,658,869,668,699,0,134,621,506,258,3
118.19,6.4,0.26,0.83,-0.96,0.23,-0.21,-0.44,0.31,-0.2,0,0,0,0,0,657,869,666,699,0,134,621,505,259,3
118.3,11.65,-1.25,3.83,-0.98,0.2,-0.19,-0.44,0.31,-0.2,0,0,0,0,0,656,869,667,697,0,134,620,505,259,3
118.4,1.79,-0.28,-0.16,-0.97,0.24,-0.19,-0.45,0.31,-0.2,0,0,0,0,0,656,868,664,695,0,134,620,505,259,3
118.51,0.74,1.21,2.89,-0.98,0.23,-0.22,-0.45,0.31,-0.2,0,0,1,0,0,656,867,667,697,0,134,620,506,259,3
118.62,6.67,1.71,2.04,-0.98,0.24,-0.21,-0.45,0.31,-0.2,0,0,0,0,0,662,871,670,701,0,134,623,504,253,3
118.72,0.82,-4.52,0.38,-0.98,0.22,-0.23,-0.44,0.32,-0.2,0,0,0,0,0,662,871,669,701,0,134,621,504,252,3
118.83,2.69,1.49,1.18,-0.96,0.21,-0.22,-0.45,0.32,-0.2,1,0,0,0,0,660,869,668,700,0,133,620,504,255,3
118.93,-2.17,4.51,3.16,-1,0.23,-0.19,-0.44,0.31,-0.21,0,0,0,0,0,660,869,668,701,0,134,622,505,259,3
119.04,2.14,8.57,3.42,-1,0.15,-0.12,-0.44,0.32,-0.21,1,0,0,0,0,659,869,671,701,0,134,626,506,259,3
119.14,-6.54,-5.49,-5.63,-1.01,0.21,-0.16,-0.44,0.31,-0.21,0,0,0,0,0,658,869,669,700,0,134,625,505,262,3
119.25,-0.25,-5.15,-1.81,-1.01,0.21,-0.21,-0.45,0.3,-0.2,0,0,0,0,0,655,866,666,698,0,135,627,506,268,3
119.36,-12.84,0.24,-2.07,-0.94,0.28,-0.24,-0.45,0.3,-0.2,0,0,0,0,0,654,866,666,697,0,138,631,504,281,3
119.46,-8.15,-0.72,-2.91,-0.98,0.19,-0.2,-0.45,0.3,-0.21,0,0,0,0,0,659,868,670,702,0,139,636,508,291,3
119.57,8.48,2.79,4.28,-0.97,0.24,-0.19,-0.45,0.29,-0.2,0,0,0,0,0,662,869,671,704,0,141,637,529,298,3
119.67,-9.28,-5.47,-3.97,-0.97,0.26,-0.25,-0.45,0.29,-0.2,0,0,0,0,0,659,868,670,703,0,141,635,535,300,3
119.78,-4.03,1.79,0.42,-0.96,0.28,-0.26,-0.44,0.28,-0.2,0,0,0,0,0,658,867,669,701,0,142,636,529,301,3
119.88,2.46,-1.37,5.47,-0.99,0.22,-0.21,-0.45,0.28,-0.2,0,1,0,0,0,658,868,670,701,0,144,637,523,301,3
119.99,-3.56,-1.67,-0.82,-0.97,0.19,-0.26,-0.45,0.29,-0.2,0,0,0,0,0,655,865,668,700,0,143,635,535,297,3
120.09,3.21,0.74,0.04,-0.97,0.19,-0.24,-0.45,0.29,-0.2,0,0,0,1,0,654,864,666,699,0,143,630,531,296,3
