time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,P1,P2,P3,P4,P5,F1,F2,F3,F4,B1,B2,B3,S1,S2,class
56.8,23.98,37.07,73.3,-0.74,0.37,-0.27,-0.35,0.49,-0.03,0,0,323,343,0,351,485,398,693,0,400,620,403,109,3
56.91,23.44,32.45,63.22,-0.85,0.31,-0.2,-0.32,0.52,-0.04,0,0,321,330,0,353,486,393,694,0,404,620,426,114,3
57.01,10.94,1.23,62.68,-1,0.05,-0.08,-0.29,0.55,-0.04,0,0,318,337,0,353,483,381,696,0,413,622,441,118,3
57.12,-58.2,-35.9,2.73,-1.03,-0.02,-0.23,-0.27,0.56,-0.05,0,0,319,345,0,351,477,358,694,0,429,626,441,126,3
57.23,-33.47,-15.44,-3.31,-0.82,0.07,-0.36,-0.29,0.55,-0.08,0,0,324,352,0,349,466,363,695,0,430,612,442,135,3
57.33,13.97,-27.8,32.51,-0.93,0.02,-0.4,-0.29,0.55,-0.08,0,0,324,338,0,350,467,380,695,0,438,610,441,133,3
57.44,15.26,-7.34,22.87,-0.93,0.04,-0.54,-0.27,0.56,-0.07,0,0,322,330,0,349,477,392,691,0,443,616,440,132,3
57.54,12.4,6.05,4.81,-0.92,0.1,-0.52,-0.26,0.57,-0.06,1,0,323,346,0,349,493,389,691,0,445,618,443,134,3
57.65,-9.55,5.14,-1.26,-0.93,0.02,-0.43,-0.26,0.57,-0.06,0,0,325,351,0,350,491,385,693,0,444,617,442,132,3
57.76,-16.71,5.5,-11.6,-0.95,0.05,-0.41,-0.27,0.56,-0.07,0,0,324,349,0,354,494,404,697,0,444,618,442,133,3
57.86,-6.34,2.63,-2.44,-0.94,0.08,-0.41,-0.28,0.56,-0.08,0,0,323,341,0,353,492,406,696,0,444,618,444,133,3
57.97,-6.25,2.66,-3.59,-0.92,0.05,-0.41,-0.27,0.56,-0.08,0,0,325,344,0,354,492,409,696,0,443,617,435,130,3
58.07,5.99,1.67,3.6,-0.96,0.08,-0.43,-0.28,0.56,-0.07,0,0,325,347,0,356,495,413,696,0,440,618,442,128,3
58.18,3.83,-2.4,2.86,-0.93,0.03,-0.44,-0.27,0.57,-0.07,0,0,325,346,0,357,497,413,697,0,444,619,443,128,3
58.28,3.33,3.36,-3.09,-0.94,0.05,-0.42,-0.27,0.57,-0.07,0,0,324,347,0,356,495,413,697,0,445,620,443,128,3
58.39,4.89,6.48,-4.2,-0.92,0.09,-0.41,-0.27,0.56,-0.07,0,0,324,347,0,356,493,418,696,0,444,620,442,129,3
58.49,12.77,4.17,6.7,-0.94,0.07,-0.37,-0.27,0.57,-0.07,0,0,307,345,0,356,494,428,697,0,445,620,443,128,3
58.6,9.63,1.15,1.17,-0.98,0.05,-0.38,-0.27,0.56,-0.07,0,0,306,344,0,357,497,428,697,0,444,621,443,129,3
58.71,6.49,2.35,1.01,-0.95,0.1,-0.38,-0.27,0.57,-0.07,0,0,323,346,0,357,494,431,698,0,444,621,445,128,3
58.81,4.55,1.12,0.56,-0.94,0.08,-0.39,-0.27,0.56,-0.07,0,0,314,346,0,356,493,431,698,0,442,621,444,128,3
58.92,8.3,1.62,2.73,-0.95,0.08,-0.37,-0.27,0.56,-0.07,0,0,311,344,0,356,492,428,698,0,443,620,444,127,3
59.02,15.93,4.1,0.59,-0.95,0.09,-0.4,-0.27,0.56,-0.07,0,0,324,345,0,356,484,418,698,0,442,620,444,127,3
59.13,12.01,0.87,1.5,-0.94,0.14,-0.4,-0.27,0.57,-0.07,0,0,325,345,0,357,488,419,697,0,440,618,445,126,3
59.23,41.09,4.29,12.51,-0.97,0.07,-0.33,-0.27,0.56,-0.06,0,0,318,343,0,360,532,415,702,0,441,617,444,127,3
59.34,54.34,5.15,15.97,-0.98,0.05,-0.24,-0.27,0.57,-0.04,0,0,323,340,0,363,562,392,707,0,437,614,443,125,3
59.44,34.27,1.46,10.12,-0.96,0.14,-0.31,-0.27,0.57,-0.03,0,0,324,344,0,364,565,375,707,0,438,614,445,127,3
59.55,33.32,-2.93,9.06,-0.97,0.17,-0.34,-0.26,0.57,0,0,0,325,342,0,361,560,365,704,0,438,610,450,130,3
59.65,9.6,3.71,1.3,-0.97,0.07,-0.26,-0.26,0.57,0,0,0,324,341,0,360,568,357,705,0,438,614,451,136,3
59.76,5,1.87,-1.54,-0.99,0.11,-0.29,-0.26,0.57,0,0,0,323,343,0,359,569,358,706,0,440,615,452,136,3
59.87,7.24,-1.43,4.78,-0.99,0.15,-0.29,-0.26,0.56,0.02,0,0,324,340,0,359,558,360,705,0,440,617,452,136,3
59.97,1.89,-4.27,4.11,-0.96,0.14,-0.32,-0.25,0.56,0.02,0,0,324,341,0,358,556,361,704,0,442,617,453,137,3
60.08,2.92,-3.46,1,-0.96,0.12,-0.31,-0.25,0.56,0.02,0,0,324,343,0,360,558,361,704,0,444,617,453,136,3
60.18,-0.93,-2.92,0.17,-0.96,0.14,-0.34,-0.25,0.56,0.02,0,0,325,343,0,359,558,362,705,0,443,616,452,137,3
60.29,5.16,-0.7,-0.53,-0.98,0.1,-0.32,-0.25,0.56,0.02,0,0,324,340,0,359,567,358,704,0,444,618,453,136,3
60.39,2.41,11.57,-7.36,-0.95,0.13,-0.34,-0.26,0.56,0.02,0,0,324,343,0,359,570,357,708,0,446,621,468,132,3
60.5,1.31,2.81,1.86,-0.96,0.16,-0.3,-0.26,0.56,0.01,0,0,324,343,0,359,569,359,708,0,446,622,452,132,3
60.61,1.35,0.74,1.64,-0.98,0.14,-0.28,-0.26,0.56,0,0,0,324,341,0,358,568,360,708,0,447,621,449,132,3
60.71,-1.5,0.46,0.61,-0.97,0.13,-0.27,-0.26,0.56,0.02,0,0,324,340,0,359,564,360,708,0,445,621,451,132,3
60.82,6.16,-2.7,2.32,-0.99,0.13,-0.29,-0.26,0.56,0.02,0,0,324,341,0,358,563,363,707,0,445,620,451,132,3
60.92,-30.62,-5.14,-6.15,-0.95,0.2,-0.34,-0.26,0.56,0,0,0,325,344,0,357,558,364,707,0,443,621,457,138,3
61.03,-25.8,-12.23,-3.38,-0.94,0.08,-0.28,-0.26,0.56,-0.01,0,0,322,341,0,356,557,361,703,0,441,617,456,138,3
61.13,8.3,-11.31,13.08,-0.91,0.09,-0.4,-0.26,0.56,-0.02,0,0,314,340,0,356,557,362,700,0,446,617,458,141,3
61.24,16.17,2.74,3.33,-0.95,0.08,-0.42,-0.26,0.56,0,0,0,322,340,0,357,564,364,700,0,448,619,474,143,3
61.35,21.3,14.05,2.53,-0.95,0.13,-0.39,-0.25,0.57,0.01,0,0,323,342,0,356,566,363,700,0,447,620,477,145,3
61.45,13.52,21.45,-1.36,-0.95,0.17,-0.27,-0.25,0.57,0.02,0,0,323,343,0,357,567,360,702,0,446,618,476,147,3
61.56,7.53,8.93,0.76,-0.97,0.15,-0.25,-0.26,0.56,0,0,0,322,338,0,357,568,359,704,1,444,619,454,148,3
61.66,5.25,-0.87,1.59,-0.97,0.14,-0.25,-0.26,0.56,0,0,0,318,335,0,357,565,360,703,0,444,619,454,146,3
61.77,-0.34,1.43,-0.29,-0.97,0.16,-0.28,-0.26,0.56,0,0,0,316,340,0,357,562,361,702,0,444,619,457,142,3
61.87,-1.53,2.2,-1.36,-1,0.14,-0.27,-0.26,0.56,0.01,0,0,309,341,0,357,562,361,702,0,444,619,457,140,3
61.98,5.75,0.9,0.59,-0.98,0.1,-0.25,-0.26,0.56,0,0,0,316,338,0,357,561,358,703,0,444,618,456,141,3
62.08,5.63,0.35,-1.95,-0.98,0.11,-0.25,-0.26,0.56,0,0,0,309,340,0,358,562,360,703,0,444,619,455,140,3
62.19,10.47,-2.56,-2.8,-0.97,0.16,-0.24,-0.27,0.56,0,0,0,321,341,0,358,562,360,704,0,443,619,456,141,3
62.29,-4.64,-0.38,-4.43,-0.97,0.19,-0.29,-0.27,0.55,0,0,0,313,339,0,357,557,360,702,0,443,619,476,142,3
62.4,9.69,3.39,-0.04,-0.97,0.18,-0.28,-0.27,0.55,0,0,0,309,340,0,357,556,362,702,0,445,620,477,142,3
62.51,0.5,1.62,-1.22,-0.98,0.18,-0.26,-0.27,0.56,0.01,0,0,312,341,0,357,550,364,703,0,444,620,458,141,3
62.61,-2.99,1.32,0.65,-0.99,0.17,-0.24,-0.27,0.55,0,0,0,322,341,0,356,540,364,703,1,438,615,460,141,3
62.72,0.18,-2.32,1.31,-0.96,0.19,-0.25,-0.27,0.55,0,0,0,319,338,0,356,528,365,702,0,434,614,454,140,3
62.82,3.65,-1.03,3.18,-1,0.16,-0.27,-0.28,0.55,0,0,0,318,340,0,356,509,365,701,0,436,615,461,141,3
62.93,5.36,0.71,0.93,-1.01,0.15,-0.26,-0.27,0.55,0,0,0,320,341,0,356,531,364,702,0,439,616,460,141,3
63.03,5.81,0.35,3.26,-0.97,0.17,-0.25,-0.27,0.56,0,0,0,320,341,0,356,530,364,703,0,438,617,462,140,3
63.14,4.2,-0.86,1.09,-0.97,0.17,-0.24,-0.27,0.56,0,1,0,321,339,0,356,506,365,703,0,437,617,461,139,3
63.24,-1.68,-0.06,-0.02,-0.97,0.17,-0.27,-0.27,0.55,0,0,0,320,341,0,354,502,365,702,0,437,616,455,139,3
63.35,1.95,-1.23,1.77,-0.97,0.14,-0.27,-0.27,0.55,0,0,0,321,341,1,353,501,366,701,0,437,616,456,138,3
63.46,3.15,2.27,0.1,-0.96,0.18,-0.29,-0.27,0.55,0,0,0,321,341,0,353,499,366,701,0,440,616,460,137,3
63.56,3.17,1.43,0.46,-0.97,0.18,-0.27,-0.27,0.55,0,0,0,321,341,0,353,500,367,702,0,438,616,452,138,3
63.67,0.76,2.28,-0.12,-0.97,0.16,-0.25,-0.27,0.55,0,0,0,321,341,0,352,499,368,701,0,437,616,450,138,3
63.77,-1.01,-1.38,0.23,-0.97,0.18,-0.28,-0.28,0.55,0,0,0,321,341,0,352,496,368,701,0,438,617,451,137,3
63.88,3.12,1.02,-1.53,-0.97,0.16,-0.26,-0.28,0.55,0,0,0,322,341,0,352,500,367,702,1,437,617,451,138,3
63.98,2.91,2.25,-1.41,-0.98,0.18,-0.27,-0.27,0.55,0,0,0,322,341,0,351,499,366,703,0,435,615,450,137,3
64.09,-1.31,0.75,-2.57,-0.96,0.2,-0.29,-0.28,0.55,-0.02,0,0,321,342,0,349,495,367,702,0,436,613,449,138,3
64.2,9.84,3.84,0.5,-0.95,0.17,-0.25,-0.27,0.55,-0.01,0,0,324,340,0,351,495,368,703,1,436,614,448,138,3
64.3,10.21,4.66,-0.77,-1,0.19,-0.25,-0.28,0.55,0,0,0,324,338,0,350,496,369,703,0,435,615,446,137,3
64.41,4.59,1.71,0.14,-0.99,0.21,-0.24,-0.28,0.55,0,0,0,321,340,0,350,493,370,703,0,435,613,446,137,3
64.51,7.19,-0.14,4.61,-0.98,0.21,-0.22,-0.28,0.54,-0.01,0,0,319,340,0,350,493,372,702,0,433,614,442,137,3
64.62,5.55,-0.52,2.02,-0.96,0.17,-0.21,-0.28,0.55,-0.01,0,0,320,337,0,350,494,371,701,0,433,612,443,136,3
64.72,1.05,0.39,-3.52,-0.97,0.2,-0.25,-0.28,0.54,-0.01,0,0,320,339,0,349,495,371,702,0,434,613,444,135,3
64.83,7.64,1.35,1.45,-0.97,0.19,-0.2,-0.28,0.55,-0.01,0,0,321,340,0,350,495,373,702,0,433,614,444,136,3
64.93,6.71,-0.46,0.45,-0.97,0.22,-0.23,-0.28,0.54,-0.02,0,0,321,338,0,350,493,376,701,0,433,614,444,136,3
65.04,1.8,0.61,0.99,-0.98,0.21,-0.23,-0.29,0.54,-0.02,0,0,321,339,0,350,493,374,702,0,434,615,444,135,3
65.15,7.32,2.52,0.87,-0.97,0.2,-0.2,-0.29,0.54,-0.01,0,0,322,339,0,350,491,373,702,0,433,615,445,136,3
65.25,4.46,-1.12,1.54,-0.97,0.22,-0.21,-0.29,0.54,-0.02,0,0,321,339,0,350,490,374,702,0,433,614,444,136,3
65.36,0.59,-1.31,1,-0.96,0.22,-0.23,-0.29,0.54,-0.02,0,0,322,339,0,350,488,375,702,0,432,615,444,135,3
65.46,-5.06,-4.25,-1.79,-0.96,0.22,-0.24,-0.28,0.55,-0.01,0,0,322,340,0,350,487,376,701,0,434,615,446,139,3
65.57,1.9,-1.11,-0.46,-0.98,0.23,-0.25,-0.28,0.54,-0.01,0,0,322,339,0,350,487,379,700,0,435,616,449,140,3
65.67,4.44,-1.73,2.41,-0.98,0.21,-0.25,-0.28,0.54,-0.01,0,0,322,339,0,350,488,379,701,0,435,616,452,139,3
65.78,-1.23,-1.81,0.57,-0.98,0.2,-0.26,-0.28,0.54,-0.01,0,0,322,340,0,350,488,380,700,0,435,617,453,140,3
65.89,8.92,4.75,1.42,-0.98,0.19,-0.23,-0.28,0.54,-0.01,0,1,322,340,0,350,488,381,700,0,436,617,453,139,3
65.99,2.31,-3.64,-0.36,-0.98,0.22,-0.22,-0.28,0.54,0,0,0,322,338,0,350,488,379,700,0,435,617,448,140,3
66.1,7.21,-4.09,5.51,-0.98,0.22,-0.26,-0.29,0.54,-0.01,0,0,323,339,0,351,487,380,699,0,436,617,451,139,3
66.2,5.78,-2.34,0.78,-0.96,0.21,-0.26,-0.28,0.54,0,0,0,323,340,0,350,486,380,698,0,435,617,448,138,3
66.31,3.33,1.19,-0.81,-0.97,0.23,-0.26,-0.29,0.54,0,0,0,323,340,0,350,484,380,698,0,437,617,447,137,3
66.41,9.14,2.98,3.6,-0.96,0.19,-0.23,-0.29,0.54,-0.01,0,0,323,340,0,350,487,380,699,0,437,617,444,134,3
66.52,15.18,-0.48,2.46,-0.97,0.19,-0.21,-0.29,0.55,-0.01,0,0,323,339,0,350,488,380,701,0,436,617,438,130,3
66.62,5.26,-1.54,2.65,-0.97,0.28,-0.27,-0.29,0.53,0,0,0,322,341,0,350,487,381,702,0,436,617,442,131,3
66.73,-2.22,-0.55,3.49,-0.93,0.26,-0.27,-0.29,0.54,-0.01,1,0,321,340,0,349,487,380,701,0,437,618,451,140,3
66.83,-0.19,0.53,1.83,-0.96,0.19,-0.23,-0.29,0.54,-0.01,0,0,323,338,0,350,487,379,701,0,437,617,454,139,3
66.94,2.84,0.72,2.08,-0.96,0.23,-0.27,-0.29,0.54,-0.02,0,0,323,340,0,349,485,380,699,0,437,618,453,140,3
67.05,3.06,0.31,0.64,-0.97,0.21,-0.23,-0.28,0.55,-0.02,0,0,323,340,0,349,486,379,698,0,437,617,454,140,3
67.15,2.3,-0.31,0.41,-0.98,0.21,-0.24,-0.29,0.54,0,0,0,323,340,0,349,485,380,699,0,437,618,455,139,3
67.26,1.04,-0.46,0.94,-0.95,0.22,-0.25,-0.28,0.55,-0.01,0,0,324,340,0,349,484,381,698,0,437,618,454,140,3
67.36,4.69,1.88,0.02,-0.96,0.22,-0.25,-0.29,0.55,-0.01,0,0,323,340,0,350,486,383,700,0,438,619,449,140,3
67.47,6.71,1.39,1.9,-0.96,0.22,-0.22,-0.29,0.54,-0.01,0,0,324,340,0,350,487,384,701,0,438,619,453,141,3
67.57,3.59,-1.86,0.22,-0.95,0.21,-0.24,-0.29,0.55,-0.02,0,0,324,339,0,349,486,382,699,0,438,618,453,140,3
67.68,-2.54,1.4,-4.37,-0.97,0.25,-0.27,-0.29,0.54,0,0,0,323,341,0,350,485,383,700,0,438,619,453,140,3
67.79,6.85,2.85,2.07,-0.97,0.23,-0.2,-0.29,0.54,-0.02,0,0,323,340,0,349,485,382,700,0,437,619,453,140,3
67.89,-0.82,-1.86,2.7,-0.98,0.21,-0.24,-0.29,0.54,-0.02,1,0,324,338,0,350,484,383,699,0,437,618,449,140,3
68,3.36,1.24,0.63,-0.98,0.19,-0.23,-0.29,0.54,-0.02,0,0,323,340,0,349,483,381,700,0,438,619,446,138,3
68.1,3.79,1.06,1.05,-0.97,0.22,-0.24,-0.29,0.55,-0.02,0,0,323,341,0,349,482,380,700,0,438,619,445,138,3
68.21,8.35,-0.22,2.89,-0.98,0.19,-0.21,-0.29,0.55,-0.01,0,0,324,338,0,350,486,382,701,0,439,620,445,139,3
68.31,7.86,-2.77,2.11,-0.98,0.21,-0.24,-0.28,0.55,-0.01,0,0,323,339,0,350,487,382,702,0,441,621,445,138,3
68.42,5.26,-1.06,1.83,-0.99,0.22,-0.24,-0.29,0.54,-0.01,0,0,324,341,0,350,486,382,702,0,441,620,447,139,3
68.53,1.88,-0.17,1.58,-0.97,0.22,-0.26,-0.29,0.54,-0.02,0,0,324,339,0,350,485,382,701,0,440,621,448,138,3
68.63,3.19,1.05,0.51,-0.96,0.2,-0.21,-0.29,0.54,-0.01,0,0,324,339,0,350,485,381,702,0,441,620,445,138,3
68.74,2.26,-1.2,1.61,-0.98,0.2,-0.23,-0.29,0.54,-0.02,0,0,323,340,0,350,485,382,700,0,439,619,444,136,3
68.84,2.73,-1.08,2.08,-0.98,0.21,-0.24,-0.29,0.54,-0.01,0,0,323,341,0,350,485,383,700,0,440,619,446,137,3
68.95,2.07,1.5,0.84,-0.97,0.23,-0.28,-0.29,0.54,-0.02,0,0,324,340,0,350,485,383,699,0,440,619,446,138,3
69.05,4.8,1.09,1.16,-0.97,0.23,-0.25,-0.29,0.54,-0.02,0,0,324,339,0,350,485,382,700,0,441,619,445,137,3
69.16,4.07,-1.96,-0.76,-0.95,0.24,-0.24,-0.29,0.54,-0.01,0,0,323,340,0,350,487,382,701,0,442,621,444,137,3
69.26,0.5,0.52,-0.74,-0.97,0.23,-0.25,-0.29,0.54,-0.02,0,0,323,340,0,350,487,382,701,0,442,620,446,138,3
69.37,8.58,5.91,1.72,-0.97,0.23,-0.22,-0.29,0.54,-0.02,0,0,324,340,0,350,488,382,702,0,441,621,445,138,3
69.47,1.15,0.31,0.39,-0.95,0.24,-0.23,-0.29,0.54,-0.02,0,0,324,337,0,350,487,382,703,0,442,621,444,138,3
69.58,2.7,-1,0.55,-0.98,0.22,-0.24,-0.29,0.54,-0.02,0,0,323,339,0,350,487,382,700,0,439,621,444,136,3
69.69,2.28,-1.68,-4.93,-0.99,0.22,-0.23,-0.29,0.54,-0.02,0,0,323,341,0,350,488,383,701,0,440,623,446,138,3
69.79,1.85,8.05,-2.16,-0.99,0.28,-0.26,-0.3,0.54,-0.02,0,0,324,336,0,350,488,381,702,0,441,624,442,138,3
69.9,7.8,10.34,5.7,-0.97,0.26,-0.2,-0.3,0.53,-0.02,0,0,323,336,0,352,490,376,704,0,440,623,439,138,3
70,4.52,3.93,1.29,-0.96,0.22,-0.2,-0.3,0.54,-0.03,0,0,322,339,0,353,492,375,705,0,442,625,440,138,3
70.11,7.56,0.63,0.46,-0.96,0.24,-0.18,-0.3,0.54,-0.03,0,0,322,339,0,354,492,378,705,0,440,624,441,139,3
70.21,9.29,0.61,4.42,-0.98,0.25,-0.18,-0.3,0.53,-0.02,0,0,322,335,0,354,492,377,704,0,439,624,441,138,3
70.32,3.25,-1.23,2.12,-0.98,0.23,-0.2,-0.3,0.54,-0.03,0,0,323,337,0,354,493,377,705,0,440,623,442,139,3
70.43,4.23,-1.29,0.19,-0.96,0.25,-0.2,-0.3,0.54,-0.03,0,0,322,339,0,354,493,377,706,0,440,623,442,139,3
70.53,5,1,1.44,-0.97,0.24,-0.22,-0.29,0.54,-0.03,0,0,323,338,0,353,493,378,705,0,440,625,443,139,3
70.64,8.21,-0.38,1.29,-0.98,0.23,-0.17,-0.3,0.54,-0.03,0,0,323,337,0,355,493,377,706,0,440,624,443,139,3
70.74,16.24,-0.72,4.87,-0.98,0.27,-0.19,-0.3,0.54,-0.02,0,0,322,338,0,355,496,379,705,0,441,629,443,137,3
70.85,0.73,-4.66,-1.92,-0.99,0.21,-0.17,-0.3,0.54,-0.02,0,0,323,338,0,356,497,382,706,0,445,632,444,138,3
70.95,9.8,4.48,-0.86,-0.96,0.31,-0.19,-0.3,0.54,-0.03,0,0,321,338,0,357,496,385,706,0,448,634,459,138,3
71.06,11.65,0.75,6.69,-0.96,0.3,-0.19,-0.3,0.53,-0.02,0,0,321,337,0,357,497,386,707,0,449,634,446,136,3
71.16,4.89,1.17,1.35,-0.97,0.22,-0.16,-0.3,0.54,-0.02,0,0,320,337,0,358,499,385,707,0,450,634,453,137,3
71.27,-3.95,-3.23,-4.66,-0.97,0.27,-0.18,-0.3,0.53,-0.02,0,0,322,338,0,357,498,386,706,0,451,632,453,138,3
71.38,2.2,-0.53,12.49,-0.95,0.33,-0.28,-0.3,0.54,-0.03,0,0,323,338,0,356,496,386,706,0,452,632,479,144,3
71.48,0.66,1.79,-1.01,-0.97,0.14,-0.13,-0.29,0.54,-0.01,0,0,321,337,0,358,498,384,706,0,454,633,479,144,3
71.59,-3.19,-2.11,-2.53,-0.97,0.29,-0.24,-0.3,0.54,-0.02,0,0,322,340,0,357,494,386,705,0,453,633,484,153,3
71.69,9.09,5.96,2.56,-0.98,0.23,-0.19,-0.3,0.54,-0.02,0,0,323,337,0,356,494,386,705,0,453,633,484,156,3
71.8,2.62,3.68,0.32,-0.98,0.25,-0.18,-0.3,0.54,-0.02,0,0,323,337,0,358,496,388,706,0,452,632,484,152,3
71.9,3.44,0.21,0.19,-0.98,0.25,-0.15,-0.3,0.54,-0.02,0,0,322,338,0,358,497,388,707,0,452,633,481,148,3
72.01,4.4,-3.03,3.91,-0.96,0.25,-0.17,-0.3,0.54,-0.02,0,0,323,338,0,357,494,388,707,0,453,633,481,147,3
72.11,2.32,1.25,-0.33,-0.94,0.27,-0.2,-0.29,0.53,-0.01,0,0,324,337,0,356,491,387,706,0,452,630,479,145,3
72.22,4.65,4.81,-2.02,-0.97,0.27,-0.18,-0.3,0.53,-0.01,0,0,323,338,0,356,490,388,706,0,455,631,479,145,3
72.33,5.82,1.55,0.31,-1,0.25,-0.13,-0.3,0.53,-0.01,0,0,324,336,0,355,491,388,705,0,451,630,463,144,3
72.43,7.37,-2.34,5.07,-0.99,0.25,-0.14,-0.3,0.53,-0.02,0,0,323,336,0,356,491,389,706,0,450,632,464,144,3
72.54,6.38,-0.91,4.51,-0.98,0.25,-0.17,-0.3,0.54,-0.01,0,0,323,336,0,356,488,390,705,0,452,633,478,145,3
72.64,2,1.91,0.11,-0.98,0.24,-0.15,-0.3,0.54,-0.02,0,0,323,337,0,357,492,392,705,0,453,633,479,146,3
72.75,2.34,1.68,0.29,-0.97,0.25,-0.16,-0.3,0.54,-0.01,0,0,324,338,0,357,492,393,706,0,452,633,479,146,3
72.85,3.79,0.35,2.93,-0.96,0.25,-0.16,-0.3,0.53,-0.02,0,0,323,336,0,357,493,393,708,0,453,632,463,145,3
72.96,3.47,0.56,1.15,-0.95,0.27,-0.16,-0.29,0.53,-0.01,0,0,324,336,0,357,492,393,707,0,453,634,464,144,3
73.07,5.19,-1.56,0.06,-0.96,0.25,-0.18,-0.3,0.54,0,0,0,323,338,0,357,490,393,706,0,454,633,465,143,3
73.17,7.38,0.45,-0.31,-0.96,0.28,-0.2,-0.3,0.54,-0.01,0,0,323,338,0,357,489,392,706,0,454,632,464,142,3
73.28,3.42,0.95,0.06,-0.98,0.24,-0.19,-0.3,0.53,0,0,0,323,337,0,357,489,393,705,0,453,632,464,142,3
73.38,5.18,2.33,-2.03,-0.96,0.25,-0.13,-0.3,0.53,0,0,0,323,337,0,357,488,393,706,0,450,632,459,140,3
73.49,4.11,-1.55,0.76,-0.96,0.29,-0.16,-0.3,0.53,-0.02,0,0,323,336,0,357,490,396,707,0,452,631,459,140,3
73.59,5.59,0.38,1.43,-0.99,0.26,-0.15,-0.3,0.53,-0.01,0,0,323,336,0,357,491,401,708,0,452,631,447,139,3
73.7,3.73,-3.35,4.38,-0.96,0.26,-0.12,-0.3,0.53,-0.01,0,0,322,336,0,357,491,400,707,0,451,631,448,140,3
73.8,3.6,-1.33,0.65,-0.97,0.25,-0.19,-0.3,0.53,0,0,0,323,336,0,357,490,401,707,1,453,631,462,140,3
73.91,3.92,1.07,0.3,-0.98,0.27,-0.17,-0.3,0.53,-0.01,0,0,323,338,0,357,491,400,707,0,452,632,461,141,3
74.01,1.21,1.38,-0.02,-0.96,0.28,-0.17,-0.3,0.54,-0.01,0,0,322,337,0,357,489,399,708,0,453,632,462,141,3
74.12,3.33,-2.1,1.07,-0.96,0.26,-0.14,-0.3,0.53,0,0,0,322,336,0,357,490,399,707,0,453,632,462,142,3
74.23,5.5,-3.35,0.76,-0.97,0.25,-0.17,-0.3,0.53,0,0,0,322,336,0,357,489,399,706,0,454,632,462,142,3
74.33,4.4,-1.61,-2.16,-0.96,0.28,-0.17,-0.3,0.53,0,0,0,323,338,0,358,491,402,706,0,454,633,463,143,3
74.44,3.05,-1.13,-0.14,-0.99,0.28,-0.19,-0.3,0.53,0,1,0,322,337,0,358,492,405,708,0,456,633,463,146,3
74.54,4.07,-1.84,2.54,-0.96,0.27,-0.18,-0.3,0.53,0,0,0,323,337,0,357,492,405,708,0,456,634,464,145,3
74.65,0.92,-0.84,-0.02,-0.94,0.29,-0.21,-0.3,0.53,0,0,0,322,337,0,357,491,406,708,0,456,634,464,145,3
