time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
401.31,2.35,-0.83,1.09,-0.24,0.95,0.21,-0.23,0.04,-0.36,662,698,357,25,350,208,551,309,67,199,393,2
401.32,2.13,-0.34,1.21,-0.24,0.95,0.22,-0.23,0.04,-0.36,662,699,357,26,350,207,551,308,67,199,392,2
401.32,2.04,-0.57,1.42,-0.24,0.95,0.21,-0.23,0.04,-0.36,662,699,356,27,350,207,550,308,67,199,393,2
401.33,0.04,-0.62,1.42,-0.24,0.95,0.20,-0.23,0.04,-0.36,663,699,356,26,350,208,550,308,67,198,392,2
401.33,2.36,-0.60,1.30,-0.24,0.95,0.20,-0.23,0.04,-0.36,662,698,356,26,350,207,550,308,68,199,393,2
401.34,2.75,-0.42,1.15,-0.24,0.96,0.19,-0.23,0.04,-0.36,663,699,356,27,350,208,549,308,67,199,392,2
401.34,3.31,-0.39,0.89,-0.24,0.95,0.19,-0.23,0.04,-0.36,663,699,357,27,350,208,548,308,67,200,392,2
401.35,4.25,-0.69,1.12,-0.24,0.95,0.20,-0.23,0.04,-0.36,663,699,356,27,351,208,547,308,67,199,391,2
401.35,5.14,-1.07,1.22,-0.23,0.95,0.20,-0.23,0.04,-0.36,663,698,356,25,349,208,547,308,66,198,392,2
401.36,5.81,-1.29,1.12,-0.24,0.95,0.20,-0.23,0.04,-0.36,663,698,356,25,349,208,547,308,67,198,392,2
401.36,5.82,-1.65,1.23,-0.24,0.94,0.21,-0.23,0.04,-0.36,663,699,356,24,350,208,547,309,66,199,393,2
401.37,6.13,-1.78,1.01,-0.24,0.94,0.21,-0.23,0.04,-0.36,662,698,356,24,350,207,546,308,66,198,393,2
401.37,5.64,-1.65,0.81,-0.24,0.94,0.22,-0.23,0.04,-0.36,662,699,356,24,350,208,547,309,66,199,392,2
401.38,5.25,-1.53,0.81,-0.24,0.93,0.22,-0.23,0.04,-0.35,663,699,356,24,350,208,548,309,66,199,393,2
401.38,4.97,-1.54,0.63,-0.24,0.92,0.22,-0.23,0.04,-0.35,663,697,356,25,352,208,547,309,66,199,393,2
401.39,3.90,-1.18,0.61,-0.24,0.93,0.21,-0.23,0.04,-0.36,662,698,356,24,352,209,547,308,66,199,393,2
401.39,2.96,-1.00,0.82,-0.24,0.93,0.21,-0.23,0.04,-0.36,663,699,356,24,352,208,548,309,66,199,392,2
401.40,2.35,-0.72,0.83,-0.24,0.94,0.21,-0.23,0.04,-0.36,662,698,356,24,353,207,547,308,66,199,393,2
401.40,1.78,-0.66,0.84,-0.24,0.94,0.21,-0.23,0.04,-0.36,663,699,356,24,353,208,547,308,65,199,392,2
401.41,1.38,-0.06,0.78,-0.24,0.96,0.20,-0.23,0.04,-0.36,663,698,356,24,353,208,547,308,65,199,393,2
401.41,1.46,0.19,1.01,-0.24,0.96,0.20,-0.23,0.04,-0.36,662,698,357,24,353,208,547,308,65,199,392,2
401.42,1.70,0.46,1.20,-0.25,0.96,0.20,-0.23,0.04,-0.36,663,699,356,24,353,208,547,308,65,199,392,2
401.42,2.03,0.67,1.44,-0.24,0.95,0.20,-0.23,0.04,-0.36,663,699,356,25,353,208,547,308,65,199,392,2
401.43,2.42,0.97,1.21,-0.24,0.96,0.20,-0.23,0.04,-0.36,663,698,356,24,352,208,547,308,65,199,393,2
401.43,2.75,0.88,1.03,-0.24,0.96,0.19,-0.23,0.04,-0.36,663,699,357,24,352,207,547,307,65,199,392,2
401.44,3.45,0.94,0.98,-0.24,0.96,0.19,-0.23,0.04,-0.36,663,699,357,23,352,207,547,308,65,199,393,2
401.44,4.13,0.76,1.17,-0.23,0.96,0.20,-0.23,0.04,-0.36,662,699,356,24,353,208,547,308,64,200,393,2
401.45,4.69,0.90,1.10,-0.23,0.96,0.19,-0.23,0.04,-0.36,663,699,356,24,353,208,547,308,64,199,392,2
401.45,5.07,0.76,1.32,-0.23,0.96,0.20,-0.23,0.04,-0.36,663,699,356,24,352,208,546,308,64,199,393,2
401.46,5.78,0.51,1.23,-0.23,0.95,0.21,-0.23,0.04,-0.36,662,698,357,24,352,208,547,308,63,199,392,2
401.46,6.90,-0.02,1.48,-0.23,0.94,0.21,-0.23,0.04,-0.36,662,698,356,25,353,208,546,307,63,199,392,2
401.47,6.57,0.13,1.58,-0.23,0.94,0.21,-0.23,0.04,-0.36,663,699,356,24,353,207,547,308,63,199,392,2
401.47,6.15,0.18,1.48,-0.23,0.93,0.22,-0.23,0.04,-0.36,662,698,356,24,353,207,547,308,64,199,392,2
401.48,5.70,0.37,1.40,-0.24,0.93,0.22,-0.23,0.04,-0.36,663,698,356,23,354,207,547,308,64,199,392,2
401.48,5.01,0.52,1.60,-0.24,0.93,0.23,-0.23,0.04,-0.36,662,698,356,23,353,207,546,308,64,199,392,2
401.49,4.38,0.71,1.79,-0.24,0.93,0.22,-0.23,0.04,-0.36,662,698,356,23,352,207,547,308,64,198,392,2
401.49,3.19,1.28,1.87,-0.24,0.93,0.22,-0.23,0.04,-0.35,663,699,356,23,353,207,547,309,64,199,393,2
401.50,2.03,0.94,1.76,-0.24,0.94,0.21,-0.23,0.04,-0.35,662,698,356,23,354,207,547,308,64,199,393,2
401.50,1.60,0.90,1.71,-0.24,0.95,0.22,-0.23,0.05,-0.36,663,699,357,23,353,207,547,308,64,199,392,2
401.51,1.06,1.21,1.29,-0.24,0.96,0.21,-0.23,0.05,-0.36,662,698,356,24,353,207,547,308,64,199,393,2
401.51,1.10,1.15,1.52,-0.24,0.96,0.21,-0.23,0.05,-0.36,662,699,355,24,353,207,547,309,64,199,392,2
401.52,1.23,0.94,1.56,-0.24,0.96,0.21,-0.23,0.04,-0.36,663,699,356,24,353,207,547,308,64,198,392,2
401.52,1.51,0.47,1.49,-0.23,0.95,0.21,-0.23,0.04,-0.36,662,698,356,24,353,207,546,308,64,199,392,2
