time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
241.48,2.19,-0.96,1.64,-0.22,0.67,0.67,-0.18,0.26,-0.46,496,572,233,32,402,81,232,94,0,35,357,2
241.49,2.73,-0.91,1.67,-0.24,0.67,0.66,-0.18,0.25,-0.46,496,572,235,32,402,81,232,94,0,35,357,2
241.49,3.90,-0.96,1.22,-0.25,0.67,0.66,-0.18,0.25,-0.46,496,572,233,32,402,81,232,93,0,36,357,2
241.50,4.89,-1.01,1.12,-0.25,0.66,0.66,-0.18,0.26,-0.46,496,572,233,32,403,81,232,92,0,35,357,2
241.50,6.18,-1.01,0.72,-0.25,0.65,0.67,-0.18,0.26,-0.46,496,572,233,33,403,80,232,97,0,35,357,2
241.51,6.95,-0.87,0.49,-0.25,0.65,0.68,-0.18,0.26,-0.46,496,572,233,32,402,81,232,97,0,35,357,2
241.51,7.59,-0.80,0.27,-0.25,0.65,0.69,-0.18,0.26,-0.46,496,572,233,33,403,80,232,98,0,36,357,2
241.52,8.05,-0.50,0.25,-0.24,0.65,0.70,-0.18,0.26,-0.46,496,572,225,33,403,80,232,97,0,35,357,2
241.52,7.68,-0.26,0.29,-0.24,0.64,0.70,-0.18,0.26,-0.46,496,572,225,33,403,80,232,97,0,35,357,2
241.53,7.04,-0.40,0.54,-0.23,0.64,0.71,-0.18,0.26,-0.47,496,572,225,33,403,79,231,98,0,35,357,2
241.53,5.48,0.17,0.94,-0.23,0.64,0.71,-0.18,0.26,-0.47,495,571,225,33,402,80,232,97,0,35,357,2
241.54,4.16,0.38,1.48,-0.23,0.64,0.72,-0.18,0.25,-0.46,496,572,231,32,403,80,232,99,0,35,358,2
241.54,2.84,0.60,2.09,-0.22,0.64,0.71,-0.18,0.25,-0.46,496,572,232,33,403,80,232,98,0,35,358,2
241.55,1.47,1.07,2.36,-0.22,0.65,0.70,-0.18,0.25,-0.46,497,572,232,33,403,80,231,98,0,35,357,2
241.55,0.70,1.05,2.61,-0.23,0.65,0.70,-0.18,0.25,-0.47,496,572,232,33,403,80,231,98,0,35,357,2
241.56,0.75,1.44,2.59,-0.23,0.65,0.69,-0.18,0.25,-0.47,496,571,232,32,402,80,231,97,0,35,357,2
241.56,0.40,1.44,2.62,-0.24,0.65,0.69,-0.18,0.25,-0.47,496,571,232,33,403,80,231,97,0,34,358,2
241.57,1.00,0.90,2.30,-0.24,0.65,0.68,-0.18,0.25,-0.47,495,571,233,32,402,80,232,97,0,35,358,2
241.57,1.40,1.00,2.13,-0.25,0.65,0.69,-0.18,0.25,-0.47,496,572,233,33,403,80,232,96,0,35,357,2
241.58,1.86,0.60,1.99,-0.25,0.65,0.68,-0.18,0.25,-0.47,497,572,233,32,403,80,232,97,0,35,358,2
241.58,2.74,0.67,1.10,-0.25,0.65,0.68,-0.18,0.25,-0.47,497,572,233,32,402,79,232,97,0,35,357,2
241.59,3.20,0.42,0.92,-0.24,0.65,0.69,-0.18,0.25,-0.47,496,572,233,33,403,79,232,98,0,35,358,2
241.59,3.66,0.00,0.46,-0.23,0.65,0.69,-0.18,0.25,-0.47,497,572,234,33,403,80,232,98,0,34,358,2
241.60,3.94,-0.23,0.18,-0.23,0.66,0.69,-0.18,0.25,-0.47,496,572,237,32,404,80,232,99,0,35,357,2
241.60,4.41,-0.30,-0.02,-0.23,0.65,0.70,-0.18,0.26,-0.46,497,573,237,33,403,80,232,98,0,35,357,2
241.61,4.73,-0.39,-0.10,-0.23,0.66,0.69,-0.18,0.26,-0.46,497,573,238,33,404,80,233,97,0,35,357,2
241.61,4.40,-0.24,-0.31,-0.22,0.66,0.70,-0.18,0.26,-0.47,497,573,240,33,403,80,233,98,0,35,358,2
241.62,4.79,-0.31,-0.39,-0.22,0.65,0.70,-0.18,0.26,-0.47,497,572,241,32,404,80,233,98,0,35,358,2
241.62,4.51,-0.45,-0.15,-0.21,0.65,0.71,-0.18,0.26,-0.47,496,573,241,33,404,81,233,99,0,36,358,2
241.63,3.75,-0.40,-0.00,-0.21,0.65,0.70,-0.18,0.25,-0.46,497,573,240,33,403,81,234,98,0,35,358,2
241.63,2.97,-0.34,0.47,-0.21,0.66,0.70,-0.18,0.25,-0.46,497,573,240,33,403,80,234,98,0,35,358,2
241.64,2.51,0.03,0.67,-0.22,0.65,0.70,-0.18,0.25,-0.46,497,572,239,33,403,81,234,99,0,35,359,2
241.64,1.83,-0.27,0.95,-0.22,0.65,0.70,-0.18,0.25,-0.46,497,573,239,33,404,81,234,99,0,36,357,2
241.65,1.03,-0.27,1.38,-0.23,0.66,0.70,-0.18,0.25,-0.46,497,573,240,32,403,80,233,98,0,35,358,2
241.65,0.66,0.10,1.71,-0.23,0.66,0.69,-0.18,0.25,-0.46,497,574,240,33,404,80,234,97,0,36,358,2
241.66,0.85,0.23,1.76,-0.24,0.67,0.69,-0.18,0.25,-0.46,498,572,242,33,404,81,234,98,0,35,358,2
