S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,
21.00,2.00,11.00,8.00,2.00,0.00,11.00,0.00,4.00,0.00,28.00,2.00,1.00,7.00,0.00,5.00,7.00,6.00,2.00,13.00,18.00,9.00,22.00,0.00,10.00,34.00,7.00,16.00,16.00,10.00,1.00,0.00,1.5729488134384155,0.6513904333114624,0.7881701588630676,1.6575437784194946,0.4015780985355377,0.5592581629753113,1.0910611152648926,0.6007635593414307,0.6243757009506226,1.2516891956329346,0.5145497918128967,0.7242846488952637,16_Aug_2023_13_14
14.00,1.00,9.00,6.00,0.00,1.00,4.00,0.00,4.00,1.00,28.00,1.00,2.00,0.00,0.00,5.00,0.00,5.00,12.00,11.00,16.00,5.00,28.00,4.00,5.00,36.00,10.00,13.00,15.00,1.00,0.00,2.00,1.5727797746658325,0.6514678001403809,0.7878899574279785,1.6573628187179565,0.4014398157596588,0.5590443015098572,1.0892462730407715,0.6000072956085205,0.6304246783256531,1.25148606300354,0.5139250159263611,0.7274696826934814,16_Aug_2023_13_14
11.00,4.00,13.00,8.00,3.00,0.00,4.00,0.00,5.00,2.00,27.00,0.00,0.00,8.00,1.00,0.00,1.00,1.00,1.00,14.00,19.00,3.00,23.00,2.00,2.00,33.00,3.00,16.00,16.00,7.00,14.00,0.00,1.5726360082626343,0.6515304446220398,0.7876715660095215,1.6572450399398804,0.40137070417404175,0.5588775277137756,1.087867259979248,0.5993660092353821,0.6349263787269592,1.2513641119003296,0.5135185718536377,0.7299518585205078,16_Aug_2023_13_14
15.00,2.00,7.00,5.00,3.00,1.00,0.00,1.00,3.00,1.00,21.00,1.00,2.00,8.00,0.00,12.00,0.00,7.00,2.00,14.00,20.00,10.00,22.00,5.00,6.00,35.00,4.00,12.00,15.00,5.00,12.00,0.00,1.5724430084228516,0.6516085863113403,0.7873852849006653,1.6571224927902222,0.4012575149536133,0.5586512684822083,1.086064338684082,0.5985637903213501,0.6408109664916992,1.25117826461792,0.5130805373191833,0.7332227230072021,16_Aug_2023_13_14
15.00,1.00,9.00,3.00,1.00,0.00,0.00,0.00,2.00,1.00,24.00,3.00,0.00,3.00,6.00,4.00,0.00,5.00,2.00,17.00,18.00,4.00,18.00,12.00,5.00,33.00,3.00,16.00,15.00,9.00,1.00,0.00,1.572250247001648,0.6516629457473755,0.7871542572975159,1.6569610834121704,0.40115511417388916,0.5584580898284912,1.0845369100570679,0.5977321267127991,0.6466856598854065,1.251013159751892,0.5126627087593079,0.7364834547042847,16_Aug_2023_13_14
11.00,0.00,10.00,7.00,13.00,0.00,5.00,1.00,12.00,1.00,29.00,2.00,0.00,2.00,0.00,5.00,3.00,10.00,1.00,14.00,21.00,3.00,20.00,5.00,9.00,39.00,0.00,13.00,14.00,9.00,0.00,0.00,1.57211434841156,0.6516903638839722,0.7869814038276672,1.6568561792373657,0.4010683000087738,0.5583366751670837,1.0834954977035522,0.5969310998916626,0.6511676907539368,1.2509323358535767,0.5121296644210815,0.7387675642967224,16_Aug_2023_13_14
17.00,0.00,7.00,8.00,8.00,0.00,5.00,0.00,5.00,0.00,29.00,0.00,0.00,3.00,0.00,0.00,6.00,5.00,2.00,19.00,23.00,2.00,21.00,4.00,3.00,35.00,1.00,15.00,16.00,9.00,1.00,0.00,1.5719459056854248,0.6517245173454285,0.7867546081542969,1.6565921306610107,0.400844007730484,0.5583950877189636,1.0821162462234497,0.5958223938941956,0.6573584079742432,1.2510020732879639,0.5111148357391357,0.741727352142334,16_Aug_2023_13_14
15.00,0.00,6.00,9.00,1.00,0.00,0.00,0.00,5.00,0.00,28.00,1.00,0.00,4.00,5.00,3.00,1.00,5.00,5.00,13.00,21.00,1.00,20.00,4.00,3.00,36.00,4.00,13.00,17.00,9.00,1.00,0.00,1.5717473030090332,0.6517234444618225,0.7864580154418945,1.6564470529556274,0.40071266889572144,0.5582234859466553,1.080767035484314,0.594512403011322,0.6636625528335571,1.2512385845184326,0.5100895166397095,0.7448320388793945,16_Aug_2023_13_14
14.00,0.00,8.00,9.00,2.00,15.00,4.00,1.00,3.00,5.00,29.00,1.00,1.00,6.00,1.00,7.00,0.00,6.00,3.00,12.00,18.00,5.00,18.00,0.00,0.00,35.00,0.00,13.00,16.00,10.00,0.00,0.00,1.5716172456741333,0.6517069339752197,0.7863095998764038,1.6563128232955933,0.40062665939331055,0.5579667091369629,1.079448938369751,0.5930953621864319,0.6698694229125977,1.2514913082122803,0.5091364979743958,0.7479075789451599,16_Aug_2023_13_14
13.00,0.00,6.00,8.00,1.00,0.00,5.00,0.00,8.00,16.00,29.00,0.00,1.00,2.00,2.00,2.00,0.00,5.00,1.00,14.00,19.00,5.00,19.00,3.00,3.00,35.00,2.00,16.00,15.00,6.00,0.00,2.00,1.5715194940567017,0.651681661605835,0.7861728668212891,1.6561810970306396,0.40049952268600464,0.5577804446220398,1.0785208940505981,0.5921123623847961,0.6744715571403503,1.251643419265747,0.508518397808075,0.7502004504203796,16_Aug_2023_13_14
21.00,0.00,7.00,8.00,4.00,0.00,6.00,0.00,4.00,0.00,27.00,1.00,0.00,1.00,4.00,0.00,0.00,9.00,1.00,12.00,19.00,3.00,19.00,4.00,11.00,37.00,3.00,12.00,14.00,9.00,1.00,0.00,1.5713963508605957,0.6516731977462769,0.7860797047615051,1.6559808254241943,0.40048614144325256,0.557461142539978,1.0775045156478882,0.5908393263816833,0.6806307435035706,1.2518277168273926,0.507641077041626,0.7532868385314941,16_Aug_2023_13_14
15.00,0.00,5.00,11.00,1.00,0.00,2.00,0.00,3.00,2.00,30.00,1.00,0.00,9.00,1.00,5.00,0.00,6.00,2.00,13.00,19.00,5.00,19.00,5.00,2.00,36.00,6.00,20.00,14.00,7.00,10.00,1.00,1.5712227821350098,0.6516655683517456,0.7858230471611023,1.6557509899139404,0.4003826081752777,0.5573325157165527,1.0767139196395874,0.5895320773124695,0.6867042183876038,1.2522085905075073,0.5065194964408875,0.7563647031784058,16_Aug_2023_13_14
11.00,0.00,7.00,11.00,3.00,0.00,5.00,1.00,11.00,1.00,27.00,0.00,1.00,1.00,4.00,2.00,0.00,4.00,0.00,14.00,20.00,4.00,17.00,3.00,3.00,31.00,4.00,9.00,17.00,6.00,1.00,0.00,1.57111394405365,0.6516679525375366,0.7857093214988708,1.6556048393249512,0.4003527760505676,0.5570906400680542,1.0761698484420776,0.5885230898857117,0.6912166476249695,1.2525229454040527,0.505748450756073,0.7587943077087402,16_Aug_2023_13_14
18.00,1.00,7.00,10.00,2.00,3.00,7.00,0.00,5.00,0.00,27.00,0.00,1.00,3.00,2.00,3.00,1.00,1.00,0.00,9.00,19.00,3.00,19.00,5.00,1.00,35.00,4.00,13.00,16.00,6.00,0.00,0.00,1.5710138082504272,0.6516726016998291,0.7855361700057983,1.6553893089294434,0.4002979099750519,0.5568346381187439,1.0754530429840088,0.5872986316680908,0.6972686052322388,1.2529737949371338,0.5048319101333618,0.7619810104370117,16_Aug_2023_13_14
16.00,0.00,8.00,7.00,13.00,0.00,3.00,1.00,3.00,0.00,30.00,0.00,0.00,11.00,5.00,1.00,0.00,8.00,3.00,16.00,14.00,4.00,19.00,2.00,3.00,33.00,4.00,13.00,15.00,6.00,1.00,1.00,1.5708767175674438,0.6516562700271606,0.7853564023971558,1.6552128791809082,0.40022313594818115,0.556605875492096,1.0747458934783936,0.5859240889549255,0.703163743019104,1.2533910274505615,0.503938615322113,0.7651329040527344,16_Aug_2023_13_14
17.00,1.00,7.00,9.00,1.00,2.00,3.00,0.00,0.00,1.00,28.00,3.00,1.00,3.00,3.00,1.00,15.00,5.00,0.00,8.00,17.00,6.00,16.00,3.00,3.00,34.00,1.00,16.00,16.00,0.00,6.00,0.00,1.5707534551620483,0.6516456604003906,0.785227358341217,1.6549774408340454,0.4001041352748871,0.5563402771949768,1.0741652250289917,0.5848910808563232,0.7090733647346497,1.253751516342163,0.5032714605331421,0.7683749198913574,16_Aug_2023_13_14
16.00,2.00,7.00,7.00,0.00,0.00,5.00,0.00,5.00,0.00,27.00,0.00,1.00,2.00,3.00,3.00,0.00,6.00,1.00,9.00,16.00,5.00,13.00,4.00,5.00,33.00,2.00,12.00,15.00,6.00,1.00,0.00,1.5706762075424194,0.651647686958313,0.7851773500442505,1.654840350151062,0.40002256631851196,0.5561803579330444,1.0738528966903687,0.584101676940918,0.7133969664573669,1.254041075706482,0.5027691125869751,0.7708142995834351,16_Aug_2023_13_14
17.00,1.00,5.00,8.00,5.00,0.00,9.00,9.00,10.00,0.00,27.00,1.00,1.00,4.00,1.00,3.00,0.00,1.00,13.00,9.00,15.00,10.00,19.00,9.00,1.00,33.00,7.00,14.00,18.00,1.00,0.00,0.00,1.5705901384353638,0.6516205072402954,0.7850819230079651,1.6546308994293213,0.39984849095344543,0.5562360286712646,1.0735905170440674,0.5833374261856079,0.7177091836929321,1.2543741464614868,0.5021654367446899,0.7730448842048645,16_Aug_2023_13_14
19.00,0.00,12.00,10.00,3.00,0.00,3.00,0.00,5.00,0.00,27.00,4.00,1.00,2.00,1.00,0.00,1.00,5.00,1.00,10.00,19.00,6.00,19.00,6.00,3.00,33.00,1.00,12.00,16.00,3.00,0.00,1.00,1.5705901384353638,0.6516205072402954,0.7850819230079651,1.6546308994293213,0.39984849095344543,0.5562360286712646,1.0735905170440674,0.5833374261856079,0.7177091836929321,1.2543741464614868,0.5021654367446899,0.7730448842048645,16_Aug_2023_13_14
19.00,0.00,3.00,7.00,0.00,2.00,0.00,1.00,3.00,1.00,28.00,2.00,0.00,3.00,3.00,1.00,1.00,7.00,1.00,13.00,15.00,6.00,18.00,8.00,1.00,36.00,3.00,12.00,15.00,11.00,0.00,0.00,1.5702648162841797,0.651579737663269,0.7846938967704773,1.6540873050689697,0.3996584713459015,0.5558910369873047,1.0730472803115845,0.5815819501876831,0.7293305397033691,1.2554243803024292,0.5007902383804321,0.7789984345436096,16_Aug_2023_13_14
21.00,0.00,6.00,5.00,0.00,0.00,4.00,0.00,4.00,1.00,28.00,5.00,0.00,2.00,1.00,0.00,1.00,5.00,2.00,11.00,15.00,3.00,19.00,7.00,11.00,29.00,4.00,14.00,17.00,3.00,0.00,0.00,1.570133090019226,0.6515933871269226,0.784564733505249,1.653834342956543,0.39956510066986084,0.555750846862793,1.0729272365570068,0.5807769894599915,0.7352814674377441,1.2559791803359985,0.500115156173706,0.7819777131080627,16_Aug_2023_13_14
19.00,0.00,7.00,5.00,13.00,0.00,2.00,1.00,5.00,8.00,28.00,0.00,0.00,0.00,1.00,8.00,2.00,4.00,3.00,11.00,15.00,2.00,17.00,6.00,1.00,34.00,4.00,13.00,13.00,2.00,1.00,0.00,1.570008635520935,0.6516262292861938,0.7843955159187317,1.6536235809326172,0.3994636833667755,0.5556016564369202,1.0728535652160645,0.5800443887710571,0.7411108016967773,1.2565678358078003,0.49950796365737915,0.7849503755569458,16_Aug_2023_13_14
19.00,0.00,8.00,5.00,12.00,0.00,6.00,2.00,3.00,1.00,23.00,5.00,3.00,2.00,1.00,2.00,5.00,3.00,9.00,9.00,21.00,4.00,18.00,3.00,0.00,37.00,3.00,14.00,17.00,6.00,0.00,0.00,1.569915533065796,0.6516717672348022,0.7842763662338257,1.6534709930419922,0.3994493782520294,0.5552979111671448,1.0728884935379028,0.5796326398849487,0.7453513741493225,1.2570234537124634,0.49918657541275024,0.7873069047927856,16_Aug_2023_13_14
19.00,13.00,9.00,12.00,0.00,0.00,2.00,0.00,5.00,0.00,23.00,1.00,0.00,5.00,1.00,5.00,1.00,4.00,1.00,9.00,15.00,4.00,20.00,4.00,2.00,35.00,5.00,12.00,10.00,7.00,0.00,1.00,1.5697652101516724,0.6517201662063599,0.7840492129325867,1.653272032737732,0.399308443069458,0.5551382303237915,1.0729883909225464,0.5793996453285217,0.7507171034812927,1.2576007843017578,0.4988987147808075,0.7902768850326538,16_Aug_2023_13_14
17.00,1.00,6.00,9.00,11.00,0.00,3.00,0.00,4.00,1.00,23.00,2.00,0.00,1.00,0.00,3.00,0.00,5.00,1.00,11.00,15.00,2.00,17.00,6.00,3.00,31.00,6.00,17.00,10.00,5.00,0.00,2.00,1.5696372985839844,0.6517830491065979,0.7837973833084106,1.6531108617782593,0.399192214012146,0.5549613237380981,1.073413372039795,0.5792916417121887,0.7561256289482117,1.2581913471221924,0.49864405393600464,0.7933251857757568,16_Aug_2023_13_14
15.00,1.00,3.00,7.00,10.00,1.00,10.00,0.00,3.00,1.00,25.00,2.00,0.00,3.00,1.00,4.00,1.00,14.00,0.00,10.00,18.00,4.00,14.00,7.00,3.00,34.00,6.00,17.00,16.00,6.00,1.00,0.00,1.5695489645004272,0.6518603563308716,0.7835832834243774,1.6529816389083862,0.39912524819374084,0.55483478307724,1.0737509727478027,0.5791266560554504,0.7603041529655457,1.258707880973816,0.4984474182128906,0.7955876588821411,16_Aug_2023_13_14
14.00,0.00,10.00,4.00,1.00,8.00,3.00,0.00,4.00,0.00,25.00,0.00,0.00,1.00,2.00,1.00,0.00,4.00,1.00,7.00,15.00,10.00,20.00,9.00,0.00,35.00,4.00,9.00,19.00,7.00,0.00,0.00,1.569429874420166,0.6519611477851868,0.7832731008529663,1.6527988910675049,0.3989793062210083,0.5547434687614441,1.074179768562317,0.578792929649353,0.7663374543190002,1.2595700025558472,0.49795010685920715,0.7984768152236938,16_Aug_2023_13_14
17.00,0.00,8.00,6.00,1.00,0.00,3.00,0.00,3.00,0.00,24.00,2.00,0.00,3.00,1.00,2.00,0.00,5.00,1.00,7.00,20.00,6.00,17.00,12.00,3.00,38.00,8.00,12.00,15.00,6.00,9.00,0.00,1.569272756576538,0.6520383358001709,0.7829731702804565,1.652624249458313,0.3987484574317932,0.5545891523361206,1.074833631515503,0.5781469345092773,0.7721849083900452,1.2605332136154175,0.49729761481285095,0.8014018535614014,16_Aug_2023_13_14
17.00,0.00,11.00,6.00,1.00,0.00,2.00,1.00,4.00,0.00,25.00,0.00,5.00,11.00,2.00,2.00,0.00,4.00,0.00,8.00,13.00,6.00,20.00,8.00,3.00,32.00,3.00,14.00,16.00,5.00,0.00,0.00,1.5691375732421875,0.6521973013877869,0.7827115654945374,1.6524860858917236,0.39862173795700073,0.5544114708900452,1.0754314661026,0.5776818990707397,0.778133749961853,1.261513113975525,0.49659690260887146,0.8044124245643616,16_Aug_2023_13_14
20.00,0.00,15.00,5.00,1.00,0.00,11.00,1.00,3.00,0.00,25.00,1.00,6.00,0.00,3.00,0.00,0.00,5.00,6.00,11.00,15.00,8.00,19.00,4.00,4.00,35.00,7.00,13.00,13.00,6.00,0.00,0.00,1.5690486431121826,0.6523030400276184,0.7824651002883911,1.6522988080978394,0.3984648883342743,0.554385781288147,1.0760416984558105,0.5774232745170593,0.7825559377670288,1.2622891664505005,0.4960779547691345,0.8065726161003113,16_Aug_2023_13_14
19.00,0.00,9.00,5.00,1.00,0.00,14.00,0.00,8.00,1.00,22.00,1.00,2.00,6.00,1.00,8.00,1.00,3.00,2.00,2.00,12.00,5.00,19.00,7.00,3.00,36.00,4.00,12.00,15.00,4.00,0.00,0.00,1.5687990188598633,0.652510941028595,0.7819914221763611,1.652280330657959,0.39826372265815735,0.5543473958969116,1.0771743059158325,0.5770328044891357,0.7887031435966492,1.2634236812591553,0.4953281879425049,0.8094735741615295,16_Aug_2023_13_14
20.00,0.00,11.00,6.00,2.00,1.00,2.00,0.00,4.00,1.00,24.00,4.00,0.00,3.00,3.00,3.00,5.00,6.00,1.00,5.00,15.00,1.00,16.00,2.00,3.00,37.00,4.00,13.00,13.00,4.00,0.00,0.00,1.5686355829238892,0.6527995467185974,0.7816336750984192,1.65215265750885,0.3981592357158661,0.554230809211731,1.0785598754882812,0.5762282609939575,0.7951399087905884,1.2648049592971802,0.4944165349006653,0.8122624754905701,16_Aug_2023_13_14
23.00,0.00,6.00,7.00,4.00,0.00,3.00,0.00,3.00,0.00,23.00,3.00,0.00,0.00,2.00,2.00,1.00,6.00,1.00,5.00,18.00,6.00,18.00,7.00,4.00,34.00,3.00,12.00,14.00,2.00,0.00,0.00,1.5685439109802246,0.6530757546424866,0.7813908457756042,1.6522533893585205,0.39810192584991455,0.5538844466209412,1.0797481536865234,0.5753777027130127,0.8000076413154602,1.2660096883773804,0.49358275532722473,0.8143619298934937,16_Aug_2023_13_14
19.00,2.00,9.00,6.00,2.00,0.00,0.00,0.00,0.00,1.00,27.00,1.00,0.00,7.00,2.00,12.00,3.00,8.00,1.00,4.00,12.00,6.00,20.00,5.00,0.00,38.00,3.00,7.00,15.00,1.00,1.00,0.00,1.5685089826583862,0.6534305810928345,0.7811949253082275,1.652337908744812,0.3979690670967102,0.5537154078483582,1.0812714099884033,0.5742226839065552,0.8065645098686218,1.2677197456359863,0.49214866757392883,0.8171291351318359,16_Aug_2023_13_14
20.00,1.00,7.00,6.00,2.00,0.00,8.00,1.00,4.00,1.00,24.00,2.00,0.00,7.00,1.00,1.00,2.00,11.00,1.00,6.00,16.00,2.00,19.00,5.00,3.00,37.00,7.00,17.00,17.00,2.00,0.00,0.00,1.5684632062911987,0.6536702513694763,0.7809545397758484,1.652419090270996,0.3979014456272125,0.5534712672233582,1.0825508832931519,0.5732712745666504,0.812889814376831,1.269265055656433,0.49091798067092896,0.8199599385261536,16_Aug_2023_13_14
20.00,0.00,6.00,8.00,0.00,1.00,2.00,0.00,4.00,2.00,27.00,0.00,0.00,2.00,1.00,3.00,3.00,5.00,0.00,9.00,16.00,3.00,21.00,7.00,0.00,33.00,4.00,12.00,14.00,6.00,0.00,0.00,1.568404197692871,0.6537898778915405,0.7807267904281616,1.6524556875228882,0.3978089690208435,0.5533303022384644,1.0834121704101562,0.5727738738059998,0.8174721002578735,1.270177960395813,0.4903484880924225,0.8219804167747498,16_Aug_2023_13_14
21.00,0.00,8.00,10.00,1.00,1.00,2.00,2.00,5.00,2.00,24.00,2.00,0.00,1.00,1.00,0.00,2.00,11.00,0.00,13.00,17.00,3.00,21.00,7.00,1.00,37.00,3.00,12.00,13.00,5.00,0.00,0.00,1.5683567523956299,0.6539298892021179,0.7805178165435791,1.6524388790130615,0.3977712094783783,0.553148090839386,1.0846130847930908,0.5721445083618164,0.8233183026313782,1.2713526487350464,0.4900246262550354,0.8246070146560669,16_Aug_2023_13_14
20.00,2.00,4.00,6.00,3.00,4.00,3.00,0.00,2.00,0.00,24.00,2.00,0.00,1.00,3.00,7.00,4.00,3.00,6.00,12.00,15.00,2.00,17.00,3.00,2.00,37.00,4.00,13.00,18.00,4.00,0.00,0.00,1.5684245824813843,0.6540276408195496,0.7805539965629578,1.6523596048355103,0.3977687656879425,0.5530208945274353,1.0858697891235352,0.5716271996498108,0.8290444612503052,1.2725951671600342,0.48997780680656433,0.8271628022193909,16_Aug_2023_13_14
22.00,0.00,5.00,7.00,4.00,1.00,2.00,2.00,3.00,2.00,28.00,3.00,0.00,7.00,2.00,7.00,4.00,7.00,0.00,8.00,20.00,3.00,17.00,2.00,3.00,36.00,13.00,16.00,15.00,4.00,0.00,3.00,1.5684672594070435,0.6540957093238831,0.7804870009422302,1.6522804498672485,0.3977387547492981,0.5529144406318665,1.0868823528289795,0.5712752938270569,0.8332766890525818,1.2735413312911987,0.48995086550712585,0.8289734721183777,16_Aug_2023_13_14
22.00,0.00,3.00,5.00,3.00,0.00,2.00,0.00,5.00,0.00,25.00,1.00,1.00,15.00,12.00,3.00,2.00,10.00,1.00,9.00,18.00,3.00,18.00,4.00,3.00,39.00,9.00,13.00,16.00,0.00,1.00,0.00,1.568551778793335,0.6541802883148193,0.7804259657859802,1.6521700620651245,0.3976600468158722,0.5528556704521179,1.0882052183151245,0.5708510279655457,0.8386722803115845,1.274762749671936,0.48969635367393494,0.8311600089073181,16_Aug_2023_13_14
18.00,0.00,3.00,8.00,1.00,0.00,3.00,0.00,0.00,0.00,23.00,0.00,8.00,1.00,1.00,5.00,1.00,8.00,0.00,15.00,15.00,4.00,20.00,5.00,3.00,38.00,5.00,16.00,13.00,0.00,1.00,0.00,1.56862473487854,0.6542651653289795,0.7803837060928345,1.6520017385482788,0.39762043952941895,0.5528063774108887,1.0895190238952637,0.5704587697982788,0.8440057039260864,1.2759937047958374,0.48946213722229004,0.8334583640098572,16_Aug_2023_13_14
20.00,0.00,9.00,5.00,2.00,1.00,1.00,0.00,4.00,1.00,23.00,2.00,0.00,1.00,0.00,3.00,0.00,3.00,0.00,6.00,15.00,7.00,19.00,8.00,5.00,42.00,11.00,12.00,11.00,7.00,15.00,0.00,1.5687659978866577,0.6543558835983276,0.7804192900657654,1.6519030332565308,0.3976196348667145,0.5526235699653625,1.0909028053283691,0.569979727268219,0.8491049408912659,1.2771832942962646,0.48932814598083496,0.8357771635055542,16_Aug_2023_13_14
17.00,0.00,7.00,10.00,2.00,0.00,2.00,0.00,5.00,5.00,25.00,1.00,1.00,2.00,2.00,0.00,1.00,7.00,1.00,7.00,13.00,5.00,20.00,4.00,3.00,45.00,4.00,9.00,15.00,2.00,0.00,3.00,1.5688507556915283,0.6544421911239624,0.78043133020401,1.6518336534500122,0.39757075905799866,0.5525632500648499,1.092049241065979,0.5695797801017761,0.8529192209243774,1.2781051397323608,0.48920518159866333,0.8375803232192993,16_Aug_2023_13_14
26.00,0.00,5.00,8.00,2.00,1.00,0.00,0.00,4.00,0.00,23.00,5.00,1.00,2.00,2.00,6.00,0.00,7.00,2.00,10.00,14.00,3.00,21.00,6.00,11.00,39.00,3.00,13.00,19.00,4.00,1.00,0.00,1.5689799785614014,0.6545121669769287,0.7804343700408936,1.6517291069030762,0.397488534450531,0.5524590015411377,1.0936356782913208,0.569168210029602,0.8579432964324951,1.2794077396392822,0.48900216817855835,0.8398692011833191,16_Aug_2023_13_14
22.00,0.00,6.00,11.00,3.00,0.00,2.00,0.00,4.00,1.00,24.00,0.00,0.00,1.00,2.00,4.00,1.00,9.00,4.00,3.00,13.00,9.00,18.00,4.00,2.00,41.00,3.00,13.00,12.00,0.00,0.00,0.00,1.5691174268722534,0.6546043753623962,0.7803915143013,1.6515870094299316,0.3973938226699829,0.5522922277450562,1.095247507095337,0.568869411945343,0.8626705408096313,1.2808215618133545,0.4889858067035675,0.8421666026115417,16_Aug_2023_13_14
31.00,0.00,5.00,10.00,0.00,0.00,0.00,3.00,5.00,1.00,27.00,0.00,0.00,1.00,3.00,2.00,0.00,9.00,1.00,9.00,17.00,2.00,20.00,6.00,3.00,40.00,5.00,14.00,16.00,4.00,0.00,0.00,1.5691745281219482,0.654657244682312,0.780225932598114,1.6515064239501953,0.39732393622398376,0.5521402955055237,1.0965460538864136,0.5687381029129028,0.866054892539978,1.2818493843078613,0.4888603985309601,0.8438831567764282,16_Aug_2023_13_14
23.00,0.00,6.00,11.00,2.00,2.00,2.00,1.00,3.00,1.00,26.00,1.00,2.00,0.00,2.00,2.00,0.00,9.00,14.00,3.00,13.00,3.00,15.00,6.00,7.00,40.00,7.00,14.00,9.00,5.00,0.00,1.00,1.5692957639694214,0.6547297835350037,0.7800465226173401,1.651403784751892,0.39729711413383484,0.5519614815711975,1.0982998609542847,0.5685497522354126,0.8707180619239807,1.2831735610961914,0.48865869641304016,0.8460572361946106,16_Aug_2023_13_14
21.00,10.00,5.00,11.00,1.00,0.00,5.00,1.00,2.00,3.00,27.00,3.00,6.00,2.00,1.00,1.00,0.00,7.00,1.00,7.00,17.00,1.00,25.00,8.00,3.00,44.00,6.00,14.00,15.00,5.00,0.00,0.00,1.5694650411605835,0.6548805236816406,0.7800495624542236,1.651318073272705,0.3972190022468567,0.5518494248390198,1.100067138671875,0.5681058764457703,0.8749560117721558,1.2845687866210938,0.48845916986465454,0.8482109308242798,16_Aug_2023_13_14
22.00,0.00,2.00,12.00,0.00,0.00,1.00,0.00,3.00,3.00,24.00,1.00,0.00,0.00,1.00,11.00,0.00,8.00,1.00,6.00,14.00,6.00,18.00,6.00,3.00,40.00,6.00,15.00,13.00,10.00,0.00,13.00,1.5695929527282715,0.6549535989761353,0.7798943519592285,1.6512277126312256,0.3971535861492157,0.551777184009552,1.1012917757034302,0.5677183866500854,0.8781393766403198,1.2855640649795532,0.4882098436355591,0.8497007489204407,16_Aug_2023_13_14
23.00,11.00,4.00,10.00,2.00,1.00,3.00,9.00,1.00,2.00,26.00,1.00,0.00,0.00,1.00,8.00,13.00,4.00,0.00,5.00,16.00,4.00,20.00,7.00,4.00,40.00,5.00,15.00,10.00,5.00,1.00,6.00,1.5697839260101318,0.6550144553184509,0.779818058013916,1.6511106491088867,0.397096186876297,0.5516286492347717,1.1029634475708008,0.5674840211868286,0.8824790120124817,1.2869025468826294,0.4881315231323242,0.8518432974815369,16_Aug_2023_13_14
21.00,0.00,8.00,7.00,1.00,0.00,3.00,0.00,6.00,1.00,24.00,0.00,0.00,2.00,1.00,11.00,3.00,10.00,3.00,3.00,15.00,3.00,20.00,9.00,3.00,41.00,6.00,12.00,13.00,4.00,0.00,1.00,1.5699565410614014,0.6551023125648499,0.7796522974967957,1.6510093212127686,0.39707446098327637,0.5514610409736633,1.104561686515808,0.5672915577888489,0.8863970637321472,1.2881041765213013,0.4879247844219208,0.853679358959198,16_Aug_2023_13_14
22.00,0.00,7.00,7.00,0.00,1.00,3.00,0.00,5.00,1.00,23.00,0.00,9.00,3.00,1.00,5.00,1.00,9.00,2.00,5.00,13.00,4.00,24.00,4.00,1.00,42.00,5.00,13.00,6.00,5.00,0.00,0.00,1.5701987743377686,0.6551791429519653,0.7796486020088196,1.6508986949920654,0.3969915509223938,0.5513709783554077,1.106114387512207,0.5670865178108215,0.8901107907295227,1.2892179489135742,0.48785680532455444,0.8554964661598206,16_Aug_2023_13_14
23.00,0.00,9.00,10.00,1.00,1.00,3.00,0.00,3.00,1.00,24.00,1.00,0.00,2.00,3.00,0.00,1.00,8.00,0.00,3.00,11.00,1.00,23.00,3.00,3.00,42.00,4.00,14.00,9.00,7.00,0.00,1.00,1.5705777406692505,0.6552308201789856,0.7798680663108826,1.6508082151412964,0.39705464243888855,0.5512259006500244,1.107203722000122,0.5668799877166748,0.8928304314613342,1.2900550365447998,0.4879207909107208,0.8568565249443054,16_Aug_2023_13_14
23.00,1.00,6.00,9.00,1.00,0.00,2.00,1.00,7.00,11.00,24.00,2.00,8.00,2.00,2.00,5.00,0.00,7.00,1.00,7.00,14.00,2.00,23.00,5.00,7.00,40.00,5.00,16.00,9.00,3.00,0.00,0.00,1.5708783864974976,0.6553180813789368,0.7798631191253662,1.6506023406982422,0.39702653884887695,0.5511277914047241,1.1086046695709229,0.5665771961212158,0.8964154720306396,1.2910710573196411,0.4878781735897064,0.8582828044891357,16_Aug_2023_13_14
21.00,5.00,7.00,6.00,2.00,2.00,3.00,0.00,4.00,0.00,25.00,0.00,1.00,1.00,3.00,6.00,0.00,7.00,2.00,0.00,10.00,1.00,23.00,7.00,2.00,41.00,7.00,16.00,8.00,6.00,2.00,1.00,1.5711454153060913,0.6553597450256348,0.7799630761146545,1.6504366397857666,0.39708682894706726,0.5508796572685242,1.1095603704452515,0.5662063956260681,0.8989058136940002,1.291799783706665,0.48794999718666077,0.8593894839286804,16_Aug_2023_13_14
