S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,
0.00,0.00,11.00,1.00,71.00,5.00,3.00,10.00,2.00,41.00,0.00,1.00,11.00,13.00,320.00,40.00,-0.6881886124610901,0.39171862602233887,-0.029348447918891907,-0.9379779696464539,0.10802303999662399,-0.10445870459079742,-0.8316030502319336,0.6199139356613159,0.145081028342247,-0.9474169611930847,0.2956353425979614,-0.0037784890737384558,28_Jun_2023_09_04
13.00,0.00,0.00,6.00,42.00,11.00,3.00,11.00,0.00,39.00,1.00,0.00,12.00,12.00,319.00,45.00,-0.6882597208023071,0.3917101323604584,-0.02931060828268528,-0.9378750324249268,0.10801178961992264,-0.1043507531285286,-0.8316209316253662,0.6199076175689697,0.1451367288827896,-0.94743812084198,0.29561445116996765,-0.003665794851258397,28_Jun_2023_09_04
0.00,0.00,4.00,9.00,37.00,8.00,5.00,12.00,2.00,47.00,4.00,3.00,16.00,11.00,307.00,42.00,-0.6882597208023071,0.3917101323604584,-0.02931060828268528,-0.9378750324249268,0.10801178961992264,-0.1043507531285286,-0.8316209316253662,0.6199076175689697,0.1451367288827896,-0.94743812084198,0.29561445116996765,-0.003665794851258397,28_Jun_2023_09_04
0.00,0.00,1.00,6.00,56.00,8.00,0.00,10.00,2.00,44.00,7.00,8.00,22.00,8.00,322.00,38.00,-0.6882597208023071,0.3917101323604584,-0.02931060828268528,-0.9378750324249268,0.10801178961992264,-0.1043507531285286,-0.8316209316253662,0.6199076175689697,0.1451367288827896,-0.94743812084198,0.29561445116996765,-0.003665794851258397,28_Jun_2023_09_04
1.00,0.00,1.00,10.00,29.00,9.00,1.00,5.00,3.00,42.00,8.00,8.00,17.00,5.00,326.00,31.00,-0.6882597208023071,0.3917101323604584,-0.02931060828268528,-0.9378750324249268,0.10801178961992264,-0.1043507531285286,-0.8316209316253662,0.6199076175689697,0.1451367288827896,-0.94743812084198,0.29561445116996765,-0.003665794851258397,28_Jun_2023_09_04
0.00,0.00,8.00,10.00,23.00,8.00,11.00,7.00,2.00,43.00,16.00,1.00,21.00,17.00,334.00,26.00,-0.385305255651474,-0.0243022833019495,0.16617755591869354,1.61665940284729,-1.3182986974716187,0.3046233654022217,1.0981454849243164,-0.055778127163648605,0.03097297064960003,-0.5046133399009705,-0.6194060444831848,0.3276432454586029,28_Jun_2023_09_04
0.00,0.00,0.00,5.00,22.00,9.00,2.00,1.00,0.00,47.00,5.00,7.00,12.00,13.00,334.00,20.00,-0.385305255651474,-0.0243022833019495,0.16617755591869354,1.61665940284729,-1.3182986974716187,0.3046233654022217,1.0981454849243164,-0.055778127163648605,0.03097297064960003,-0.5046133399009705,-0.6194060444831848,0.3276432454586029,28_Jun_2023_09_04
0.00,0.00,4.00,11.00,26.00,13.00,2.00,1.00,1.00,52.00,9.00,4.00,11.00,10.00,337.00,18.00,-0.385305255651474,-0.0243022833019495,0.16617755591869354,1.61665940284729,-1.3182986974716187,0.3046233654022217,1.0981454849243164,-0.055778127163648605,0.03097297064960003,-0.5046133399009705,-0.6194060444831848,0.3276432454586029,28_Jun_2023_09_04
2.00,0.00,9.00,12.00,28.00,9.00,3.00,3.00,12.00,65.00,11.00,10.00,8.00,6.00,323.00,18.00,-0.6883912682533264,0.39169788360595703,-0.029246671125292778,-0.9377150535583496,0.1079472154378891,-0.10413596034049988,-0.8316545486450195,0.6198883056640625,0.1452622413635254,-0.947501540184021,0.2955668866634369,-0.003420637920498848,28_Jun_2023_09_04
0.00,0.00,7.00,3.00,31.00,14.00,2.00,0.00,0.00,60.00,11.00,9.00,9.00,10.00,314.00,18.00,-0.6883912682533264,0.39169788360595703,-0.029246671125292778,-0.9377150535583496,0.1079472154378891,-0.10413596034049988,-0.8316545486450195,0.6198883056640625,0.1452622413635254,-0.947501540184021,0.2955668866634369,-0.003420637920498848,28_Jun_2023_09_04
0.00,0.00,7.00,8.00,18.00,13.00,3.00,0.00,0.00,66.00,9.00,3.00,13.00,7.00,304.00,18.00,-0.6883912682533264,0.39169788360595703,-0.029246671125292778,-0.9377150535583496,0.1079472154378891,-0.10413596034049988,-0.8316545486450195,0.6198883056640625,0.1452622413635254,-0.947501540184021,0.2955668866634369,-0.003420637920498848,28_Jun_2023_09_04
0.00,0.00,7.00,10.00,20.00,12.00,1.00,2.00,2.00,66.00,11.00,1.00,11.00,12.00,314.00,17.00,-0.6884539723396301,0.3916838467121124,-0.029211146757006645,-0.9376626014709473,0.10793223977088928,-0.10402694344520569,-0.8316838145256042,0.6198770403862,0.14534394443035126,-0.9475426077842712,0.29554545879364014,-0.0032897701021283865,28_Jun_2023_09_04
