S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,
1.00,2.00,3.00,2.00,2.00,1.00,5.00,0.00,0.00,10.00,31.00,3.00,1.00,4.00,5.00,4.00,10.00,4.00,-1.245041847229004,0.18474559485912323,0.5162337422370911,-1.594015121459961,0.10650105774402618,0.5600551962852478,-2.1919758319854736,0.032865989953279495,1.4472334384918213,-1.5012224912643433,0.2606259286403656,0.590573251247406,14_Jun_2023_08_35
1.00,3.00,1.00,1.00,1.00,4.00,3.00,5.00,6.00,3.00,1.00,26.00,1.00,38.00,2.00,2.00,5.00,1.00,2.00,1.00,3.00,1.00,1.00,12.00,30.00,2.00,0.00,6.00,4.00,5.00,7.00,5.00,-1.245041847229004,0.18474559485912323,0.5162337422370911,-1.594015121459961,0.10650105774402618,0.5600551962852478,-2.1919758319854736,0.032865989953279495,1.4472334384918213,-1.5012224912643433,0.2606259286403656,0.590573251247406,14_Jun_2023_08_35
1.00,2.00,2.00,0.00,1.00,1.00,1.00,4.00,6.00,3.00,1.00,25.00,1.00,38.00,4.00,1.00,4.00,3.00,2.00,1.00,4.00,1.00,0.00,10.00,33.00,2.00,2.00,5.00,3.00,7.00,8.00,3.00,-1.245041847229004,0.18474559485912323,0.5162337422370911,-1.594015121459961,0.10650105774402618,0.5600551962852478,-2.1919758319854736,0.032865989953279495,1.4472334384918213,-1.5012224912643433,0.2606259286403656,0.590573251247406,14_Jun_2023_08_35
1.00,4.00,2.00,2.00,2.00,5.00,3.00,3.00,6.00,3.00,1.00,25.00,1.00,38.00,2.00,1.00,2.00,3.00,0.00,0.00,4.00,1.00,5.00,11.00,34.00,1.00,0.00,5.00,5.00,6.00,7.00,4.00,-1.2448064088821411,0.18471123278141022,0.5164733529090881,-1.5939805507659912,0.10641989856958389,0.5601046681404114,-2.191973924636841,0.03285932540893555,1.4472222328186035,-1.5011694431304932,0.2605859935283661,0.590703010559082,14_Jun_2023_08_35
1.00,2.00,3.00,2.00,1.00,1.00,2.00,5.00,6.00,4.00,1.00,25.00,1.00,39.00,1.00,2.00,3.00,1.00,2.00,0.00,4.00,1.00,1.00,12.00,34.00,3.00,1.00,5.00,7.00,5.00,8.00,5.00,-1.2420024871826172,0.18441563844680786,0.5192781686782837,-1.5933291912078857,0.10716519504785538,0.5607524514198303,-2.191943645477295,0.03286381810903549,1.4472402334213257,-1.50028657913208,0.26009508967399597,0.591879665851593,14_Jun_2023_08_35
1.00,5.00,4.00,0.00,2.00,1.00,0.00,4.00,6.00,3.00,1.00,24.00,2.00,41.00,1.00,0.00,5.00,4.00,2.00,2.00,5.00,0.00,2.00,10.00,33.00,0.00,1.00,4.00,3.00,12.00,9.00,3.00,-1.2338539361953735,0.18326494097709656,0.5302103161811829,-1.5916823148727417,0.10876395553350449,0.5577369928359985,-2.191953182220459,0.032854437828063965,1.4472469091415405,-1.4974623918533325,0.258803129196167,0.5953603386878967,14_Jun_2023_08_35
0.00,4.00,2.00,4.00,1.00,4.00,2.00,3.00,7.00,4.00,1.00,25.00,0.00,40.00,2.00,1.00,4.00,0.00,4.00,0.00,4.00,1.00,1.00,9.00,31.00,1.00,1.00,5.00,3.00,7.00,9.00,1.00,-1.2318593263626099,0.18453669548034668,0.5336087346076965,-1.5913347005844116,0.10863236337900162,0.5581014752388,-2.191955327987671,0.03283661603927612,1.447240948677063,-1.4970170259475708,0.25868192315101624,0.596766471862793,14_Jun_2023_08_35
0.00,4.00,0.00,2.00,1.00,1.00,0.00,4.00,4.00,3.00,3.00,26.00,0.00,39.00,3.00,1.00,4.00,2.00,0.00,1.00,5.00,2.00,1.00,9.00,33.00,2.00,1.00,4.00,3.00,7.00,4.00,2.00,-1.2340649366378784,0.18521784245967865,0.5324598550796509,-1.5895819664001465,0.11416777223348618,0.5475255250930786,-2.191920757293701,0.03286509960889816,1.4472205638885498,-1.497991919517517,0.2589171230792999,0.599571704864502,14_Jun_2023_08_35
1.00,2.00,0.00,1.00,1.00,2.00,1.00,6.00,6.00,4.00,1.00,24.00,1.00,40.00,4.00,2.00,6.00,2.00,1.00,2.00,5.00,2.00,0.00,12.00,32.00,1.00,1.00,9.00,3.00,7.00,8.00,3.00,-1.2393217086791992,0.18635138869285583,0.5286886096000671,-1.5929532051086426,0.10664492100477219,0.5679736733436584,-2.1919617652893066,0.03286397457122803,1.447275996208191,-1.5010528564453125,0.25968945026397705,0.6021872758865356,14_Jun_2023_08_35
0.00,3.00,1.00,2.00,1.00,1.00,3.00,1.00,7.00,3.00,2.00,25.00,0.00,41.00,4.00,1.00,4.00,4.00,1.00,1.00,5.00,2.00,0.00,11.00,31.00,3.00,1.00,5.00,5.00,6.00,8.00,1.00,-1.2425165176391602,0.18652990460395813,0.5256441831588745,-1.5936270952224731,0.10903525352478027,0.5620020627975464,-2.191952705383301,0.03285568952560425,1.4472339153289795,-1.5027556419372559,0.2599804401397705,0.6045112013816833,14_Jun_2023_08_35
0.00,2.00,3.00,4.00,1.00,2.00,0.00,5.00,7.00,3.00,0.00,26.00,0.00,38.00,2.00,0.00,3.00,1.00,4.00,1.00,4.00,1.00,2.00,12.00,29.00,2.00,0.00,7.00,3.00,11.00,9.00,4.00,-1.242132306098938,0.1876969188451767,0.5241569876670837,-1.5936846733093262,0.10946939885616302,0.5630778074264526,-2.1919846534729004,0.03283805400133133,1.4472410678863525,-1.5032637119293213,0.2600039839744568,0.60701984167099,14_Jun_2023_08_35
