S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
5.0,0.0,6.0,55.0,17.0,0.0,3.0,1.0,3.0,0.0,10.0,0.0,2.0,5.0,2.0,13.0,2.0,10.0,42.0,25.0,26.0,3.0,105.0,13.0,2.0,79.0,4.0,32.0,27.0,12.0,0.0,1.5128870010376,0.634588956832886,0.759835183620453,1.65040576457977,0.42429593205452,0.548949956893921,1.34273958206177,0.630248308181763,0.303130269050598,1.29518365859985,0.559768319129944,0.507118701934814,16_Aug_2023_12_41
11.0,2.0,3.0,49.0,19.0,1.0,7.0,2.0,3.0,5.0,17.0,3.0,0.0,6.0,1.0,13.0,5.0,6.0,37.0,24.0,24.0,8.0,109.0,15.0,5.0,82.0,5.0,32.0,26.0,11.0,0.0,1.51289439201355,0.634591221809387,0.759840786457062,1.650519490242,0.424316704273224,0.5488041639328,1.34278166294098,0.63029932975769,0.303133308887482,1.29516935348511,0.559814631938934,0.507102787494659,16_Aug_2023_12_41
1.0,0.0,9.0,51.0,17.0,0.0,7.0,3.0,2.0,1.0,6.0,3.0,2.0,5.0,1.0,12.0,4.0,7.0,41.0,27.0,25.0,6.0,104.0,16.0,3.0,81.0,6.0,30.0,27.0,8.0,0.0,1.51289439201355,0.634591221809387,0.759840786457062,1.650519490242,0.424316704273224,0.5488041639328,1.34278166294098,0.63029932975769,0.303133308887482,1.29516935348511,0.559814631938934,0.507102787494659,16_Aug_2023_12_41
9.0,1.0,0.0,53.0,16.0,1.0,8.0,0.0,0.0,1.0,12.0,8.0,1.0,4.0,1.0,13.0,1.0,10.0,39.0,29.0,25.0,6.0,106.0,13.0,0.0,80.0,4.0,27.0,26.0,13.0,0.0,1.51291036605835,0.634591996669769,0.759840130805969,1.65040850639343,0.424332827329636,0.548909842967987,1.34282648563385,0.630340337753296,0.303144454956055,1.295161485672,0.559845626354218,0.507112085819244,16_Aug_2023_12_41
1.0,0.0,3.0,58.0,13.0,0.0,2.0,0.0,2.0,0.0,10.0,5.0,1.0,3.0,1.0,13.0,1.0,9.0,40.0,24.0,28.0,7.0,110.0,12.0,1.0,85.0,7.0,31.0,27.0,10.0,1.0,1.51291036605835,0.634591996669769,0.759840130805969,1.65040850639343,0.424332827329636,0.548909842967987,1.34282648563385,0.630340337753296,0.303144454956055,1.295161485672,0.559845626354218,0.507112085819244,16_Aug_2023_12_41
3.0,0.0,3.0,55.0,17.0,1.0,4.0,1.0,4.0,0.0,9.0,2.0,1.0,1.0,1.0,16.0,1.0,3.0,38.0,27.0,27.0,7.0,109.0,14.0,1.0,87.0,2.0,31.0,27.0,7.0,0.0,1.51292300224304,0.634588122367859,0.759842991828918,1.65050864219666,0.424376517534256,0.548771977424622,1.34302079677582,0.630220293998718,0.303159803152084,1.29516470432282,0.559861898422241,0.507126688957214,16_Aug_2023_12_41
4.0,1.0,3.0,55.0,18.0,0.0,6.0,0.0,3.0,0.0,12.0,6.0,1.0,3.0,1.0,12.0,1.0,6.0,42.0,25.0,25.0,8.0,114.0,11.0,1.0,86.0,7.0,32.0,28.0,11.0,0.0,1.51292300224304,0.634588122367859,0.759842991828918,1.65050864219666,0.424376517534256,0.548771977424622,1.34302079677582,0.630220293998718,0.303159803152084,1.29516470432282,0.559861898422241,0.507126688957214,16_Aug_2023_12_41
5.0,1.0,3.0,59.0,12.0,0.0,5.0,1.0,5.0,0.0,10.0,7.0,1.0,2.0,2.0,11.0,0.0,2.0,41.0,29.0,27.0,9.0,115.0,16.0,1.0,91.0,5.0,34.0,28.0,11.0,1.0,1.51293575763702,0.634586691856384,0.759841799736023,1.65051114559174,0.424388408660889,0.548740267753601,1.34318828582764,0.630028605461121,0.303190022706985,1.29516685009003,0.559883952140808,0.507132470607758,16_Aug_2023_12_41
4.0,1.0,3.0,60.0,19.0,0.0,7.0,1.0,5.0,0.0,10.0,4.0,0.0,4.0,1.0,13.0,3.0,7.0,41.0,21.0,26.0,6.0,114.0,18.0,1.0,90.0,4.0,32.0,29.0,12.0,0.0,1.51294457912445,0.634589970111847,0.759844839572907,1.65052306652069,0.42441600561142,0.548724174499512,1.34320783615112,0.630064487457275,0.303204536437988,1.29516065120697,0.559912204742432,0.507138729095459,16_Aug_2023_12_41
4.0,1.0,0.0,59.0,15.0,0.0,7.0,1.0,4.0,2.0,10.0,7.0,1.0,5.0,0.0,12.0,0.0,5.0,41.0,26.0,23.0,7.0,112.0,16.0,11.0,92.0,5.0,32.0,28.0,9.0,1.0,1.51294457912445,0.634589970111847,0.759844839572907,1.65052306652069,0.42441600561142,0.548724174499512,1.34320783615112,0.630064487457275,0.303204536437988,1.29516065120697,0.559912204742432,0.507138729095459,16_Aug_2023_12_41
