S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
25,25,23,24,24,24,23,24,23,25,24,24,23,24,24,26,28,26,26,27,26,27,27,27,27,26,27,27,25,0.83457362651825,0.017551463097334,-0.335338473320007,0.992866098880768,0.022024044767022,-0.468934565782547,1.09682071208954,0.01630943082273,-0.553168058395386,1.31663966178894,0.039399106055498,-0.505026936531067,03_May_2023_14:59
27,25,24,25,25,24,24,24,25,25,27,26,25,25,25,25,27,26,27,27,26,28,27,27,29,27,27,27,28,0.83457362651825,0.017551463097334,-0.335338473320007,0.992866098880768,0.022024044767022,-0.468934565782547,1.09682071208954,0.01630943082273,-0.553168058395386,1.31663966178894,0.039399106055498,-0.505026936531067,03_May_2023_14:59
26,25,25,25,25,25,24,24,25,24,25,27,26,25,23,24,28,27,29,27,26,26,27,29,26,26,26,27,31,0.83457362651825,0.017551463097334,-0.335338473320007,0.992881000041962,0.022028017789126,-0.468925386667252,1.09682643413544,0.016306107863784,-0.553164184093475,1.31663727760315,0.039392020553351,-0.505021214485168,03_May_2023_14:59
26,25,24,25,24,25,24,24,24,25,24,23,24,24,23,24,27,27,27,27,26,28,26,26,27,27,26,26,25,0.83457362651825,0.017551463097334,-0.335338473320007,0.992881000041962,0.022028017789126,-0.468925386667252,1.09682643413544,0.016306107863784,-0.553164184093475,1.31663727760315,0.039392020553351,-0.505021214485168,03_May_2023_14:59
25,24,25,25,26,23,24,24,24,24,24,24,24,25,25,24,27,27,27,28,27,27,27,26,27,27,28,28,29,0.83457362651825,0.017551463097334,-0.335338473320007,0.992869138717651,0.022031482309103,-0.468923449516296,1.09682536125183,0.016329433768988,-0.553163290023804,1.31663727760315,0.039397116750479,-0.505016982555389,03_May_2023_14:59
26,26,24,24,25,24,24,25,24,23,25,26,26,25,24,25,29,26,27,27,26,27,27,27,26,28,27,27,28,0.83457362651825,0.017551463097334,-0.335338473320007,0.992869138717651,0.022031482309103,-0.468923449516296,1.09682536125183,0.016329433768988,-0.553163290023804,1.31663727760315,0.039397116750479,-0.505016982555389,03_May_2023_14:59
25,24,24,24,24,24,24,24,24,23,26,24,24,25,25,24,27,27,26,26,28,27,27,29,26,27,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992862820625305,0.022044753655791,-0.468926727771759,1.09681677818298,0.016316834837198,-0.553150773048401,1.31663703918457,0.03942471370101,-0.505012631416321,03_May_2023_14:59
24,24,23,24,24,25,24,24,25,24,24,24,23,26,23,25,28,27,26,28,27,26,27,27,30,26,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992862820625305,0.022044753655791,-0.468926727771759,1.09681677818298,0.016316834837198,-0.553150773048401,1.31663703918457,0.03942471370101,-0.505012631416321,03_May_2023_14:59
26,24,25,25,25,24,24,25,24,24,23,25,24,25,24,25,29,28,27,27,27,27,24,28,27,27,27,27,28,0.83457362651825,0.017551463097334,-0.335338473320007,0.992856204509735,0.022068481892347,-0.468942403793335,1.09681797027588,0.016320306807757,-0.553156912326813,1.31662714481354,0.03941597789526,-0.505020618438721,03_May_2023_14:59
25,25,24,25,25,24,25,25,24,24,24,26,23,25,24,24,29,26,27,27,27,30,27,26,27,26,26,26,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992856204509735,0.022068481892347,-0.468942403793335,1.09681797027588,0.016320306807757,-0.553156912326813,1.31662714481354,0.03941597789526,-0.505020618438721,03_May_2023_14:59
25,24,23,23,23,23,24,23,24,24,25,27,24,24,24,25,28,27,26,27,27,27,27,28,27,26,27,28,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992831587791443,0.022073723375797,-0.468960851430893,1.09680712223053,0.016320882365108,-0.553159296512604,1.31661999225616,0.039420202374458,-0.505025446414948,03_May_2023_14:59
29,25,23,24,24,25,25,24,24,25,25,23,26,25,26,24,28,27,26,27,27,27,27,26,28,27,27,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992831587791443,0.022073723375797,-0.468960851430893,1.09680712223053,0.016320882365108,-0.553159296512604,1.31661999225616,0.039420202374458,-0.505025446414948,03_May_2023_14:59
26,25,25,25,25,25,24,26,25,25,25,25,25,24,24,24,29,27,27,27,27,27,27,27,27,28,26,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992815613746643,0.022077243775129,-0.468964457511902,1.09681451320648,0.016339665278792,-0.553153038024902,1.31660974025726,0.039423707872629,-0.505027890205383,03_May_2023_14:59
23,24,25,24,24,24,24,25,24,23,25,25,24,25,23,24,27,27,27,27,25,27,26,26,27,26,24,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992815613746643,0.022077243775129,-0.468964457511902,1.09681451320648,0.016339665278792,-0.553153038024902,1.31660974025726,0.039423707872629,-0.505027890205383,03_May_2023_14:59
25,24,25,24,24,24,24,25,26,24,27,25,24,25,24,25,28,26,27,26,27,26,27,27,27,25,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992807745933533,0.022075787186623,-0.468969792127609,1.0967983007431,0.016342021524906,-0.553153097629547,1.31660282611847,0.039416242390871,-0.505034327507019,03_May_2023_14:59
25,25,24,24,25,24,24,25,24,24,25,26,25,25,25,24,28,26,27,27,27,28,25,28,27,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992807745933533,0.022075787186623,-0.468969792127609,1.0967983007431,0.016342021524906,-0.553153097629547,1.31660282611847,0.039416242390871,-0.505034327507019,03_May_2023_14:59
26,26,25,24,24,23,24,23,24,23,24,24,24,25,24,24,27,26,26,26,26,27,27,27,26,26,26,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992801368236541,0.022063493728638,-0.468976497650147,1.09679341316223,0.016334289684892,-0.553166687488556,1.31660401821136,0.039413269609213,-0.505034148693085,03_May_2023_14:59
25,25,24,23,24,24,25,23,24,24,25,23,25,24,23,23,28,27,27,26,27,26,28,27,27,26,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992801368236541,0.022063493728638,-0.468976497650147,1.09679341316223,0.016334289684892,-0.553166687488556,1.31660401821136,0.039413269609213,-0.505034148693085,03_May_2023_14:59
26,25,24,25,24,25,24,25,25,24,25,25,25,25,24,26,28,27,27,27,27,27,28,27,28,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992810845375061,0.022050330415368,-0.46896904706955,1.09683120250702,0.016277834773064,-0.553179502487183,1.3166161775589,0.039418388158083,-0.505032181739807,03_May_2023_14:59
27,24,24,24,24,25,26,23,24,25,26,24,24,25,25,24,28,26,26,27,28,29,26,28,27,27,26,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992810845375061,0.022050330415368,-0.46896904706955,1.09683120250702,0.016277834773064,-0.553179502487183,1.3166161775589,0.039418388158083,-0.505032181739807,03_May_2023_14:59
29,24,24,24,23,24,24,25,24,24,24,24,24,25,25,24,28,27,25,27,26,26,28,27,27,26,26,26,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992827296257019,0.02202638424933,-0.468952089548111,1.09681868553162,0.01630681194365,-0.553167045116425,1.31662392616272,0.039419881999493,-0.505024492740631,03_May_2023_14:59
25,25,23,25,26,25,24,25,25,24,24,25,24,24,24,25,28,27,27,27,26,27,26,27,26,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992827296257019,0.02202638424933,-0.468952089548111,1.09681868553162,0.01630681194365,-0.553167045116425,1.31662392616272,0.039419881999493,-0.505024492740631,03_May_2023_14:59
24,25,26,23,24,24,25,25,25,24,24,25,24,25,25,24,28,28,27,27,27,28,27,24,28,27,27,26,28,0.83457362651825,0.017551463097334,-0.335338473320007,0.992851316928864,0.022031432017684,-0.468936085700989,1.09682154655457,0.016342541202903,-0.553160190582275,1.31664109230042,0.039412263780832,-0.505027592182159,03_May_2023_14:59
26,24,24,24,23,25,23,24,24,24,24,24,24,24,23,23,28,27,27,26,27,25,27,27,26,26,27,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992851316928864,0.022031432017684,-0.468936085700989,1.09682154655457,0.016342541202903,-0.553160190582275,1.31664109230042,0.039412263780832,-0.505027592182159,03_May_2023_14:59
24,23,24,24,23,24,24,24,24,24,24,24,28,24,23,24,28,27,25,27,27,27,27,27,26,26,27,27,28,0.83457362651825,0.017551463097334,-0.335338473320007,0.992869973182678,0.022025326266885,-0.468926578760147,1.09684014320374,0.016312895342708,-0.553166031837463,1.31666159629822,0.039411205798388,-0.505020022392273,03_May_2023_14:59
25,25,24,26,25,25,25,24,26,25,24,26,25,24,24,25,28,27,27,27,28,27,27,27,28,27,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992869973182678,0.022025326266885,-0.468926578760147,1.09684014320374,0.016312895342708,-0.553166031837463,1.31666159629822,0.039411205798388,-0.505020022392273,03_May_2023_14:59
26,25,24,24,24,24,25,24,25,24,23,24,25,25,25,25,30,27,27,27,27,28,26,26,27,27,26,26,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992890357971191,0.022039175033569,-0.468919217586517,1.09684491157532,0.016321649774909,-0.55315637588501,1.31665551662445,0.039397120475769,-0.505029380321503,03_May_2023_14:59
26,25,24,24,25,25,24,23,24,24,25,24,24,25,25,24,27,25,26,27,26,26,26,27,26,27,25,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992890357971191,0.022039175033569,-0.468919217586517,1.09684491157532,0.016321649774909,-0.55315637588501,1.31665551662445,0.039397120475769,-0.505029380321503,03_May_2023_14:59
26,24,25,25,24,24,26,24,24,25,24,24,25,24,25,26,27,28,27,28,27,28,27,27,28,27,27,27,23,0.83457362651825,0.017551463097334,-0.335338473320007,0.992875516414642,0.022042898461223,-0.468928247690201,1.09683704376221,0.016309728845954,-0.553167164325714,1.3166629076004,0.039394028484821,-0.505032002925873,03_May_2023_14:59
26,25,25,24,24,23,25,25,26,25,24,25,24,25,24,25,28,27,27,26,27,28,28,26,27,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992875516414642,0.022042898461223,-0.468928247690201,1.09683704376221,0.016309728845954,-0.553167164325714,1.3166629076004,0.039394028484821,-0.505032002925873,03_May_2023_14:59
25,24,24,25,24,25,24,25,23,24,25,25,23,24,27,21,24,26,27,29,27,25,26,27,26,26,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992859721183777,0.022048935294151,-0.468936383724213,1.09681928157806,0.016343805938959,-0.553150355815887,1.31664323806763,0.039397921413183,-0.505037486553192,03_May_2023_14:59
25,24,23,24,24,25,24,24,25,24,25,24,25,23,26,23,29,24,26,25,27,25,27,27,26,28,26,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992859721183777,0.022048935294151,-0.468936383724213,1.09681928157806,0.016343805938959,-0.553150355815887,1.31664323806763,0.039397921413183,-0.505037486553192,03_May_2023_14:59
26,26,24,25,24,25,25,24,25,24,24,25,25,25,25,25,28,27,27,28,27,28,28,27,26,27,27,28,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992840826511383,0.022057948634029,-0.468960255384445,1.09678912162781,0.016340726986528,-0.553157031536102,1.31664288043976,0.039409417659044,-0.505034506320953,03_May_2023_14:59
26,24,24,24,25,24,24,25,25,24,24,25,24,24,24,24,28,26,27,26,26,27,27,27,27,27,27,26,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992821991443634,0.022065997123718,-0.468967914581299,1.09679841995239,0.016331892460585,-0.553155601024628,1.31662011146545,0.039417058229447,-0.505034863948822,03_May_2023_14:59
25,24,25,24,24,24,24,23,24,24,23,23,26,24,24,23,28,26,27,26,28,27,27,26,28,27,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992821991443634,0.022065997123718,-0.468967914581299,1.09679841995239,0.016331892460585,-0.553155601024628,1.31662011146545,0.039417058229447,-0.505034863948822,03_May_2023_14:59
25,25,25,25,25,26,25,25,25,25,25,25,24,25,24,24,28,28,27,27,27,26,27,27,27,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992810249328613,0.022070223465562,-0.468968600034714,1.09679818153381,0.016305895522237,-0.553161025047302,1.3166276216507,0.039423447102308,-0.50503134727478,03_May_2023_14:59
26,25,25,25,25,24,24,24,27,24,25,24,23,25,24,25,28,26,26,27,27,27,27,26,26,27,26,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992810249328613,0.022070223465562,-0.468968600034714,1.09679818153381,0.016305895522237,-0.553161025047302,1.3166276216507,0.039423447102308,-0.50503134727478,03_May_2023_14:59
27,24,24,24,24,23,24,24,24,24,24,23,25,24,24,24,30,26,27,26,26,28,27,27,27,26,26,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.99282044172287,0.022082546725869,-0.468957453966141,1.09679853916168,0.016339562833309,-0.553154528141022,1.31661009788513,0.039413440972567,-0.505032479763031,03_May_2023_14:59
25,24,24,25,24,24,23,24,25,24,24,23,24,24,26,25,28,27,27,27,29,27,27,27,27,27,27,28,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.99282044172287,0.022082546725869,-0.468957453966141,1.09679853916168,0.016339562833309,-0.553154528141022,1.31661009788513,0.039413440972567,-0.505032479763031,03_May_2023_14:59
26,26,25,25,25,24,24,24,24,24,25,25,27,26,25,25,29,27,27,27,27,27,26,27,27,26,27,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992814719676971,0.022073067724705,-0.468961298465729,1.09679675102234,0.016352286562324,-0.553149461746216,1.31661450862885,0.039414040744305,-0.505029201507568,03_May_2023_14:59
26,25,24,24,24,24,24,25,23,24,24,24,24,24,23,24,28,27,27,26,27,25,26,26,27,26,26,25,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992814719676971,0.022073067724705,-0.468961298465729,1.09679675102234,0.016352286562324,-0.553149461746216,1.31661450862885,0.039414040744305,-0.505029201507568,03_May_2023_14:59
25,24,22,24,24,23,24,23,24,23,25,24,24,24,27,26,28,27,27,27,27,26,27,27,23,28,26,28,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992825329303741,0.022061919793487,-0.468958407640457,1.09679925441742,0.016355574131012,-0.55316025018692,1.3166218996048,0.039407320320606,-0.505033016204834,03_May_2023_14:59
27,25,25,24,24,25,25,25,25,25,25,26,25,24,27,25,29,28,27,27,27,27,27,27,27,27,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992825329303741,0.022061919793487,-0.468958407640457,1.09679925441742,0.016355574131012,-0.55316025018692,1.3166218996048,0.039407320320606,-0.505033016204834,03_May_2023_14:59
26,24,25,25,25,24,24,25,24,24,26,25,23,24,25,24,28,26,27,26,27,27,26,27,27,27,27,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992842078208923,0.022051140666008,-0.468943923711777,1.09680902957916,0.016353381797671,-0.553159952163696,1.31664574146271,0.039402257651091,-0.50503671169281,03_May_2023_14:59
26,24,23,24,24,24,24,24,24,25,24,26,24,23,25,24,27,26,26,27,26,26,26,27,27,27,26,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992842078208923,0.022051140666008,-0.468943923711777,1.09680902957916,0.016353381797671,-0.553159952163696,1.31664574146271,0.039402257651091,-0.50503671169281,03_May_2023_14:59
25,24,25,25,26,24,25,24,28,24,25,24,24,25,24,25,26,28,27,26,27,27,27,27,27,27,26,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992855787277222,0.022040255367756,-0.468943476676941,1.0968132019043,0.016352010890842,-0.553161144256592,1.31664538383484,0.039397988468409,-0.505035996437073,03_May_2023_14:59
26,25,24,25,25,25,25,24,24,25,24,25,25,25,25,25,29,27,26,27,26,27,27,27,27,27,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992855787277222,0.022040255367756,-0.468943476676941,1.0968132019043,0.016352010890842,-0.553161144256592,1.31664538383484,0.039397988468409,-0.505035996437073,03_May_2023_14:59
25,25,24,23,24,23,24,24,24,23,23,24,23,23,23,23,28,29,26,26,26,26,27,27,26,27,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992850840091705,0.022012323141098,-0.468942791223526,1.09681904315948,0.016333837062121,-0.553166091442108,1.31664955615997,0.039384126663208,-0.505035042762756,03_May_2023_14:59
25,27,24,25,24,25,24,25,25,27,25,25,24,25,24,24,28,26,27,26,26,27,27,27,27,26,28,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992850840091705,0.022012323141098,-0.468942791223526,1.09681904315948,0.016333837062121,-0.553166091442108,1.31664955615997,0.039384126663208,-0.505035042762756,03_May_2023_14:59
26,25,25,24,25,25,24,24,25,25,24,25,25,25,25,25,28,27,27,26,27,27,28,28,27,28,24,28,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992855310440064,0.022006535902619,-0.468945026397705,1.09681940078735,0.016318118199706,-0.553166031837463,1.31666505336761,0.039382580667734,-0.505029201507568,03_May_2023_14:59
25,25,25,25,25,26,23,24,24,24,22,24,24,25,25,24,28,27,27,25,26,26,26,26,27,26,27,26,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992855310440064,0.022006535902619,-0.468945026397705,1.09681940078735,0.016318118199706,-0.553166031837463,1.31666505336761,0.039382580667734,-0.505029201507568,03_May_2023_14:59
25,24,24,24,24,26,24,24,23,25,24,24,24,25,25,26,28,26,27,27,26,26,26,26,26,26,26,26,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992856025695801,0.022013703361154,-0.46893846988678,1.09682714939117,0.016312232241035,-0.553156614303589,1.31666326522827,0.039387486875057,-0.505025804042816,03_May_2023_14:59
26,25,24,25,24,24,24,24,25,25,25,25,25,24,25,25,28,28,29,27,26,27,27,26,27,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992856025695801,0.022013703361154,-0.46893846988678,1.09682714939117,0.016312232241035,-0.553156614303589,1.31666326522827,0.039387486875057,-0.505025804042816,03_May_2023_14:59
27,24,26,25,23,25,25,24,23,24,24,25,24,24,23,23,28,27,27,27,27,27,27,26,27,27,27,31,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992846131324768,0.022030927240849,-0.468937546014786,1.09681618213654,0.016314323991537,-0.553154647350311,1.31663811206818,0.039384827017784,-0.505030333995819,03_May_2023_14:59
28,27,24,25,24,24,26,25,25,23,25,24,23,24,24,23,28,27,27,27,26,26,26,26,26,26,26,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992826640605926,0.022045591846109,-0.468962967395783,1.09681165218353,0.01631823182106,-0.553150713443756,1.31663620471954,0.039399575442076,-0.505020439624786,03_May_2023_14:59
25,24,25,24,24,24,24,25,24,24,25,25,25,24,24,24,28,27,27,26,26,28,26,29,27,26,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992826640605926,0.022045591846109,-0.468962967395783,1.09681165218353,0.01631823182106,-0.553150713443756,1.31663620471954,0.039399575442076,-0.505020439624786,03_May_2023_14:59
27,26,23,24,24,24,24,24,25,25,25,25,25,25,25,23,29,27,27,27,29,27,27,28,28,28,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992806732654572,0.022047501057386,-0.46895894408226,1.09679424762726,0.016333786770702,-0.553157687187195,1.31663155555725,0.039415910840035,-0.505025386810303,03_May_2023_14:59
25,25,24,21,25,25,23,24,24,23,25,21,23,25,26,24,27,27,26,26,27,27,26,25,28,26,27,28,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992806732654572,0.022047501057386,-0.46895894408226,1.09679424762726,0.016333786770702,-0.553157687187195,1.31663155555725,0.039415910840035,-0.505025386810303,03_May_2023_14:59
25,25,22,24,24,23,25,25,24,25,24,24,23,25,24,23,29,27,26,27,27,27,27,26,27,26,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992806732654572,0.022047501057386,-0.46895894408226,1.09679424762726,0.016333786770702,-0.553157687187195,1.31663155555725,0.039415910840035,-0.505025386810303,03_May_2023_14:59
27,25,25,25,24,25,25,25,25,24,27,26,25,25,25,25,27,27,27,27,28,28,27,28,27,27,26,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992807865142822,0.022069087252021,-0.468970239162445,1.09679472446442,0.016344867646694,-0.553156197071075,1.31662571430206,0.039418239146471,-0.505037188529968,03_May_2023_14:59
26,24,23,23,25,25,24,25,23,24,25,23,23,25,24,23,28,26,26,27,29,25,27,27,27,27,27,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992807865142822,0.022069087252021,-0.468970239162445,1.09679472446442,0.016344867646694,-0.553156197071075,1.31662571430206,0.039418239146471,-0.505037188529968,03_May_2023_14:59
26,24,24,24,24,23,24,28,25,23,24,25,25,24,25,23,27,26,27,25,26,26,26,26,27,27,26,27,28,0.83457362651825,0.017551463097334,-0.335338473320007,0.992803812026978,0.022073056548834,-0.468968749046326,1.09678840637207,0.016361948102713,-0.553151965141296,1.31661260128021,0.039407480508089,-0.50504857301712,03_May_2023_14:59
23,24,24,26,24,25,24,24,24,24,24,24,24,25,24,24,28,27,27,27,27,27,27,28,28,27,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992803812026978,0.022073056548834,-0.468968749046326,1.09678840637207,0.016361948102713,-0.553151965141296,1.31661260128021,0.039407480508089,-0.50504857301712,03_May_2023_14:59
26,25,24,25,25,25,24,24,24,24,24,24,25,24,25,25,28,27,27,28,30,27,27,27,26,26,27,26,28,0.83457362651825,0.017551463097334,-0.335338473320007,0.992811739444733,0.022061422467232,-0.468973457813263,1.09678626060486,0.01636472158134,-0.553162753582001,1.31661939620972,0.03939763456583,-0.505050957202911,03_May_2023_14:59
26,24,25,24,24,24,24,24,24,23,24,24,25,24,24,24,28,26,25,26,26,26,26,27,25,26,26,22,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992818534374237,0.022040048614144,-0.468972831964493,1.09679305553436,0.016359774395824,-0.553165018558502,1.31662786006928,0.039386589080095,-0.50505268573761,03_May_2023_14:59
25,25,24,25,26,23,24,23,24,24,25,24,23,24,24,24,28,26,26,28,27,27,26,27,26,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992818534374237,0.022040048614144,-0.468972831964493,1.09679305553436,0.016359774395824,-0.553165018558502,1.31662786006928,0.039386589080095,-0.50505268573761,03_May_2023_14:59
26,26,25,25,25,25,25,24,25,25,25,25,25,25,24,24,29,28,27,27,28,27,27,27,27,27,28,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992834985256195,0.022040944546461,-0.468958735466003,1.09679090976715,0.016351072117686,-0.553172767162323,1.31664073467255,0.039393980056048,-0.50504344701767,03_May_2023_14:59
26,25,25,24,24,26,25,22,24,25,24,25,24,25,23,24,27,27,26,26,26,30,29,27,27,26,25,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992834985256195,0.022040944546461,-0.468958735466003,1.09679090976715,0.016351072117686,-0.553172767162323,1.31664073467255,0.039393980056048,-0.50504344701767,03_May_2023_14:59
25,24,24,25,24,23,24,24,23,23,22,26,25,24,24,24,27,27,26,27,26,26,29,26,26,27,26,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992877840995789,0.022051770240069,-0.468942821025848,1.09680497646332,0.016343889757991,-0.553163111209869,1.31665146350861,0.039407465606928,-0.505028188228607,03_May_2023_14:59
26,25,25,23,25,24,24,26,25,24,25,25,24,24,25,24,28,27,28,27,27,27,27,28,27,26,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992877840995789,0.022051770240069,-0.468942821025848,1.09680497646332,0.016343889757991,-0.553163111209869,1.31665146350861,0.039407465606928,-0.505028188228607,03_May_2023_14:59
25,24,25,24,24,24,25,24,24,24,25,24,24,25,24,25,28,27,28,27,26,27,26,28,27,26,25,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992877840995789,0.022051770240069,-0.468942821025848,1.09680497646332,0.016343889757991,-0.553163111209869,1.31665146350861,0.039407465606928,-0.505028188228607,03_May_2023_14:59
