S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,
4.00,0.00,5.00,12.00,1.00,3.00,0.00,0.00,7.00,0.00,4.00,9.00,5.00,2.00,0.00,3.00,1.00,4.00,3.00,5.00,25.00,8.00,54.00,27.00,2.00,128.00,1.00,76.00,48.00,9.00,1.00,0.00,1.808202862739563,0.5121709108352661,0.3660871088504791,1.7724549770355225,0.19437912106513977,0.4757322669029236,2.017988443374634,0.13227355480194092,0.1471477448940277,1.8645296096801758,0.2570677101612091,0.17408442497253418,16_Aug_2023_11_14
3.00,0.00,5.00,9.00,3.00,1.00,0.00,1.00,7.00,0.00,5.00,6.00,1.00,3.00,0.00,8.00,0.00,4.00,2.00,9.00,23.00,11.00,52.00,22.00,0.00,121.00,2.00,77.00,48.00,14.00,1.00,1.00,1.8081929683685303,0.5121793746948242,0.3660998046398163,1.7724318504333496,0.19436295330524445,0.47572824358940125,2.017988443374634,0.13227355480194092,0.1471477448940277,1.8645176887512207,0.2570587992668152,0.17409025132656097,16_Aug_2023_11_14
4.00,0.00,5.00,8.00,8.00,0.00,9.00,1.00,9.00,2.00,4.00,14.00,1.00,5.00,0.00,3.00,3.00,3.00,10.00,8.00,23.00,13.00,54.00,24.00,0.00,126.00,0.00,76.00,47.00,10.00,0.00,0.00,1.8081929683685303,0.5121793746948242,0.3660998046398163,1.7724318504333496,0.19436295330524445,0.47572824358940125,2.017988443374634,0.13227355480194092,0.1471477448940277,1.8645176887512207,0.2570587992668152,0.17409025132656097,16_Aug_2023_11_14
6.00,0.00,1.00,5.00,0.00,1.00,0.00,0.00,7.00,2.00,3.00,8.00,4.00,3.00,0.00,10.00,1.00,6.00,3.00,6.00,28.00,12.00,53.00,22.00,1.00,126.00,1.00,78.00,44.00,10.00,0.00,0.00,1.8081855773925781,0.5121566653251648,0.36611297726631165,1.7724052667617798,0.1943543404340744,0.47572728991508484,2.017988443374634,0.13227355480194092,0.1471477448940277,1.864517331123352,0.2570560872554779,0.17410366237163544,16_Aug_2023_11_14
7.00,0.00,2.00,8.00,2.00,0.00,1.00,1.00,3.00,0.00,3.00,9.00,2.00,3.00,0.00,2.00,1.00,10.00,3.00,8.00,26.00,8.00,52.00,26.00,2.00,126.00,2.00,79.00,45.00,12.00,0.00,1.00,1.8081855773925781,0.5121566653251648,0.36611297726631165,1.7724052667617798,0.1943543404340744,0.47572728991508484,2.017988443374634,0.13227355480194092,0.1471477448940277,1.864517331123352,0.2570560872554779,0.17410366237163544,16_Aug_2023_11_14
12.00,0.00,3.00,6.00,0.00,0.00,1.00,0.00,9.00,0.00,5.00,8.00,2.00,3.00,6.00,5.00,2.00,6.00,0.00,8.00,26.00,7.00,55.00,24.00,3.00,125.00,3.00,81.00,47.00,12.00,0.00,0.00,1.8081870079040527,0.5121402144432068,0.3661232590675354,1.7723749876022339,0.19434036314487457,0.4757310152053833,2.017988443374634,0.13227355480194092,0.1471477448940277,1.864522099494934,0.2570580542087555,0.1741226315498352,16_Aug_2023_11_14
2.00,1.00,7.00,10.00,3.00,0.00,0.00,12.00,6.00,8.00,3.00,9.00,0.00,2.00,1.00,2.00,2.00,6.00,3.00,8.00,26.00,7.00,54.00,24.00,2.00,124.00,1.00,80.00,43.00,11.00,0.00,0.00,1.8081870079040527,0.5121402144432068,0.3661232590675354,1.7723749876022339,0.19434036314487457,0.4757310152053833,2.017988443374634,0.13227355480194092,0.1471477448940277,1.864522099494934,0.2570580542087555,0.1741226315498352,16_Aug_2023_11_14
4.00,1.00,7.00,4.00,1.00,0.00,0.00,0.00,8.00,1.00,5.00,8.00,1.00,9.00,0.00,6.00,0.00,10.00,1.00,6.00,26.00,6.00,56.00,29.00,2.00,123.00,8.00,75.00,46.00,11.00,0.00,1.00,1.8081870079040527,0.5121402144432068,0.3661232590675354,1.7723749876022339,0.19434036314487457,0.4757310152053833,2.017988443374634,0.13227355480194092,0.1471477448940277,1.864522099494934,0.2570580542087555,0.1741226315498352,16_Aug_2023_11_14
3.00,0.00,5.00,3.00,1.00,0.00,5.00,0.00,10.00,1.00,5.00,8.00,2.00,3.00,0.00,5.00,2.00,5.00,2.00,6.00,28.00,9.00,54.00,25.00,0.00,121.00,2.00,79.00,48.00,10.00,0.00,0.00,1.808183193206787,0.512158989906311,0.3661293387413025,1.7723501920700073,0.19433727860450745,0.47572600841522217,2.017988443374634,0.13227355480194092,0.1471477448940277,1.864537000656128,0.2570692300796509,0.17414575815200806,16_Aug_2023_11_14
0.00,1.00,5.00,7.00,1.00,2.00,1.00,0.00,7.00,2.00,5.00,6.00,1.00,0.00,0.00,7.00,11.00,6.00,1.00,5.00,25.00,8.00,53.00,23.00,5.00,129.00,3.00,75.00,49.00,12.00,1.00,0.00,1.8081843852996826,0.5121358633041382,0.3661419749259949,1.7723252773284912,0.19432736933231354,0.4757237732410431,2.017988443374634,0.13227355480194092,0.1471477448940277,1.864554524421692,0.2570822834968567,0.1741698682308197,16_Aug_2023_11_14
3.00,0.00,5.00,4.00,1.00,1.00,0.00,0.00,7.00,0.00,4.00,7.00,3.00,2.00,0.00,5.00,1.00,10.00,1.00,6.00,27.00,8.00,52.00,24.00,2.00,128.00,1.00,75.00,47.00,10.00,0.00,0.00,1.8081843852996826,0.5121358633041382,0.3661419749259949,1.7723252773284912,0.19432736933231354,0.4757237732410431,2.017988443374634,0.13227355480194092,0.1471477448940277,1.864554524421692,0.2570822834968567,0.1741698682308197,16_Aug_2023_11_14
4.00,0.00,6.00,11.00,5.00,1.00,15.00,0.00,12.00,3.00,5.00,6.00,0.00,2.00,4.00,1.00,1.00,8.00,2.00,8.00,27.00,11.00,52.00,21.00,1.00,124.00,2.00,73.00,47.00,10.00,1.00,0.00,1.8081916570663452,0.5121272802352905,0.36614444851875305,1.7723069190979004,0.1943233758211136,0.475722074508667,2.017988443374634,0.13227355480194092,0.1471477448940277,1.864578366279602,0.2570965886116028,0.17419438064098358,16_Aug_2023_11_14
5.00,0.00,6.00,10.00,3.00,0.00,0.00,0.00,6.00,4.00,6.00,5.00,7.00,3.00,0.00,1.00,2.00,5.00,2.00,10.00,25.00,8.00,53.00,24.00,3.00,125.00,5.00,77.00,47.00,10.00,1.00,1.00,1.8081916570663452,0.5121272802352905,0.36614444851875305,1.7723069190979004,0.1943233758211136,0.475722074508667,2.017988443374634,0.13227355480194092,0.1471477448940277,1.864578366279602,0.2570965886116028,0.17419438064098358,16_Aug_2023_11_14
0.00,7.00,2.00,7.00,1.00,1.00,0.00,1.00,9.00,1.00,3.00,6.00,1.00,2.00,0.00,4.00,0.00,4.00,1.00,4.00,29.00,7.00,54.00,22.00,2.00,121.00,2.00,75.00,47.00,7.00,0.00,4.00,1.8081965446472168,0.5121136903762817,0.3661508560180664,1.7722769975662231,0.19431829452514648,0.4757160544395447,2.017988443374634,0.13227355480194092,0.1471477448940277,1.8646034002304077,0.2571083605289459,0.1742144227027893,16_Aug_2023_11_14
5.00,0.00,2.00,5.00,1.00,1.00,1.00,1.00,3.00,1.00,12.00,9.00,1.00,5.00,0.00,1.00,2.00,8.00,0.00,8.00,24.00,12.00,54.00,24.00,0.00,125.00,8.00,77.00,47.00,10.00,0.00,0.00,1.8081965446472168,0.5121136903762817,0.3661508560180664,1.7722769975662231,0.19431829452514648,0.4757160544395447,2.017988443374634,0.13227355480194092,0.1471477448940277,1.8646034002304077,0.2571083605289459,0.1742144227027893,16_Aug_2023_11_14
9.00,0.00,7.00,11.00,0.00,1.00,1.00,0.00,5.00,3.00,4.00,8.00,1.00,2.00,0.00,8.00,2.00,9.00,3.00,5.00,25.00,10.00,49.00,24.00,1.00,126.00,3.00,75.00,46.00,12.00,0.00,0.00,1.8081965446472168,0.5121136903762817,0.3661508560180664,1.7722769975662231,0.19431829452514648,0.4757160544395447,2.017988443374634,0.13227355480194092,0.1471477448940277,1.8646034002304077,0.2571083605289459,0.1742144227027893,16_Aug_2023_11_14
