S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
1,113,1,1,124,19,455,0,106,313,57,84,0,58,1,113,8,79,15,16,288,0,41,85,81,281,65,224,230,-1.28013277053833,0.355377852916718,0.646226942539215,-1.45699000358582,0.380239188671112,0.413714528083801,-1.42842054367065,0.640347361564636,0.840320289134979,-1.53934872150421,0.403911262750626,0.577663123607636,14_Jun_2023_08:29
1,76,1,2,128,13,437,0,113,288,84,79,2,54,3,104,9,165,28,25,238,0,36,86,79,231,61,146,242,-1.27581655979157,0.355071276426315,0.645306885242462,-1.46744751930237,0.284609198570251,0.454143911600113,-1.42791068553925,0.639295697212219,0.836478233337402,-1.54221057891846,0.358733534812927,0.607306659221649,14_Jun_2023_08:29
4,81,2,1,129,18,384,2,140,273,71,77,2,53,1,104,2,95,15,19,255,2,35,88,81,207,43,102,257,-1.27857756614685,0.354893952608108,0.642909467220306,-1.53196227550507,0.234817460179329,0.499877899885178,-1.42526984214783,0.639124989509583,0.839486360549927,-1.57495522499084,0.341732442378998,0.646130383014679,14_Jun_2023_08:29
1,88,1,6,117,13,328,1,108,214,32,70,1,50,1,116,20,100,25,25,267,0,31,91,62,189,34,111,260,-1.28503203392029,0.35503488779068,0.641583800315857,-1.62600994110107,0.264068305492401,0.506604850292206,-1.41900169849396,0.640349745750427,0.847868323326111,-1.61922526359558,0.368971586227417,0.661615908145905,14_Jun_2023_08:29
1,152,1,1,137,9,297,2,47,195,19,61,1,54,3,137,2,68,16,18,190,2,29,103,42,205,26,163,278,-1.2878600358963,0.355694323778152,0.643071353435516,-1.69645357131958,0.359908431768417,0.483887135982513,-1.41211640834808,0.642479836940765,0.855715990066528,-1.6525684595108,0.42944210767746,0.652915239334106,14_Jun_2023_08:29
1,217,1,1,2,4,343,2,22,216,2,66,0,53,2,137,2,73,9,21,19,0,28,114,33,206,35,270,280,-1.28856098651886,0.357420355081558,0.644787013530731,-1.71537470817566,0.473643064498901,0.45974937081337,-1.40845012664795,0.64512550830841,0.863189816474915,-1.66146373748779,0.494922369718552,0.638730704784393,14_Jun_2023_08:29
1,236,2,1,1,3,388,88,9,198,5,62,0,54,1,130,2,47,8,23,42,1,26,115,36,234,47,302,278,-1.2893979549408,0.359661251306534,0.645987570285797,-1.68509995937347,0.566392362117767,0.441196590662003,-1.40745091438293,0.645148456096649,0.867057859897614,-1.65019452571869,0.543112814426422,0.624407470226288,14_Jun_2023_08:29
4,200,2,2,1,15,424,153,11,199,5,65,1,51,2,121,7,47,13,23,215,0,33,134,54,246,65,322,277,-1.28970086574554,0.361246287822723,0.647391259670258,-1.62096416950226,0.60960578918457,0.42173182964325,-1.40928733348846,0.645291805267334,0.867961943149567,-1.6207183599472,0.561387598514557,0.602609992027283,14_Jun_2023_08:29
1,190,2,7,1,16,433,106,40,245,18,69,0,49,3,118,9,67,17,16,279,2,39,117,96,341,101,319,266,-1.28681516647339,0.362118899822235,0.64862734079361,-1.53805446624756,0.575993418693543,0.399040073156357,-1.4142974615097,0.644154489040375,0.864402949810028,-1.57742166519165,0.532570958137512,0.575546979904175,14_Jun_2023_08:29
1,192,2,2,1,13,414,91,54,273,24,77,1,51,5,106,0,108,18,18,255,0,41,75,90,309,95,261,261,-1.27855610847473,0.362466812133789,0.649311006069183,-1.46459794044495,0.481333553791046,0.390695095062256,-1.42035591602325,0.640147268772125,0.854937970638275,-1.53863775730133,0.471255958080292,0.560837745666504,14_Jun_2023_08:29
2,98,1,0,1,16,369,1,115,227,32,69,1,48,3,95,12,96,22,21,278,2,43,60,90,252,82,210,236,-1.27206516265869,0.362520664930344,0.647909283638001,-1.43898153305054,0.374988108873367,0.407036304473877,-1.42277681827545,0.638952374458313,0.847017645835876,-1.52261590957642,0.413226395845413,0.568911910057068,14_Jun_2023_08:29
0,97,1,2,1,14,377,3,123,222,23,69,0,49,3,103,5,138,13,16,312,0,44,76,102,232,80,156,277,-1.26988351345062,0.361384987831116,0.644162476062775,-1.47391223907471,0.282929718494415,0.44585132598877,-1.42229199409485,0.637979686260223,0.841699838638306,-1.53915226459503,0.366650193929672,0.599543988704681,14_Jun_2023_08:29
1,93,0,2,113,21,362,3,123,211,21,66,3,45,0,103,3,121,20,17,298,0,44,80,75,183,55,128,269,-1.27352225780487,0.359971553087234,0.640354692935944,-1.55003762245178,0.256358116865158,0.473292529582977,-1.41852486133575,0.638939797878265,0.842087507247925,-1.57706260681152,0.360700190067291,0.625817835330963,14_Jun_2023_08:29
0,102,2,3,97,14,347,91,105,204,5,66,0,42,3,124,2,107,16,16,250,1,35,71,52,173,33,146,288,-1.27855205535889,0.35876539349556,0.63816910982132,-1.64266335964203,0.309929013252258,0.474372565746307,-1.4117374420166,0.641126036643982,0.847176015377045,-1.62553083896637,0.39856231212616,0.63835084438324,14_Jun_2023_08:29
2,198,0,0,0,8,350,110,70,189,7,61,1,43,1,133,8,75,11,16,24,4,28,90,40,159,25,209,300,-1.28271019458771,0.357917994260788,0.63736093044281,-1.71454119682312,0.428339213132858,0.460511863231659,-1.40482926368713,0.644938945770264,0.853005826473236,-1.65844988822937,0.472401291131973,0.634408831596375,14_Jun_2023_08:29
0,206,1,1,3,3,378,102,18,163,2,61,0,63,4,132,0,99,0,19,13,3,22,98,25,176,36,274,303,-1.28625822067261,0.358456015586853,0.637053072452545,-1.71450805664063,0.553169012069702,0.444754958152771,-1.40111529827118,0.646616876125336,0.858667433261871,-1.65678024291992,0.544368207454681,0.623784899711609,14_Jun_2023_08:29
2,193,3,2,1,12,406,108,7,192,2,64,0,66,1,125,7,89,3,47,15,0,25,122,38,220,48,329,288,-1.28749215602875,0.359210044145584,0.639042437076569,-1.6533350944519,0.618874371051788,0.416016608476639,-1.40236210823059,0.646638453006744,0.861269593238831,-1.62051641941071,0.584200739860535,0.598743379116058,14_Jun_2023_08:29
2,144,0,15,1,21,508,102,11,247,27,76,6,61,1,131,1,94,5,27,20,0,24,117,51,327,82,337,299,-1.28199338912964,0.359731048345566,0.643157601356506,-1.52990579605103,0.620451748371124,0.376879185438156,-1.40882289409637,0.646035075187683,0.857594907283783,-1.55972683429718,0.582535147666931,0.561012804508209,14_Jun_2023_08:29
4,158,1,27,0,8,508,97,7,309,25,83,1,71,2,131,3,84,30,56,20,0,32,144,55,336,87,332,313,-1.2690521478653,0.359929770231247,0.64861935377121,-1.38845837116241,0.585885524749756,0.367416650056839,-1.41786229610443,0.64520537853241,0.845893323421478,-1.48696649074554,0.561436831951141,0.528912782669067,14_Jun_2023_08:29
5,181,2,17,2,5,558,101,4,297,36,81,0,77,4,127,5,116,19,59,44,0,32,128,64,352,86,321,296,-1.25762355327606,0.360095232725143,0.652779519557953,-1.28343033790588,0.546379864215851,0.400766491889954,-1.42342078685761,0.643631279468536,0.835193574428558,-1.43174564838409,0.536478638648987,0.519310712814331,14_Jun_2023_08:29
1,170,0,1,1,6,360,80,4,254,15,67,1,73,3,120,4,105,14,33,48,0,24,113,57,227,66,243,285,-1.25401270389557,0.359723299741745,0.655298054218292,-1.26002585887909,0.534958600997925,0.416955202817917,-1.42591142654419,0.64235383272171,0.830515921115875,-1.41833591461182,0.525865495204926,0.518549978733063,14_Jun_2023_08:29
1,116,0,1,0,8,327,167,4,196,6,64,4,61,5,118,7,91,17,25,39,1,27,118,57,192,68,224,273,-1.25744426250458,0.359317451715469,0.655718564987183,-1.32761347293854,0.540959119796753,0.376956641674042,-1.42442142963409,0.643392622470856,0.836892426013947,-1.45620393753052,0.533206284046173,0.51669716835022,14_Jun_2023_08:29
0,151,0,1,1,1,236,32,4,199,4,70,1,55,1,130,9,75,19,33,30,0,29,105,56,186,35,166,308,-1.26752746105194,0.358502566814423,0.653108656406403,-1.45042371749878,0.528507232666016,0.35662916302681,-1.41898727416992,0.644368290901184,0.846225917339325,-1.52616214752197,0.528690874576569,0.531574964523315,14_Jun_2023_08:29
0,142,0,1,88,0,245,5,10,246,3,74,1,44,2,148,7,72,3,15,19,0,28,101,43,189,24,160,338,-1.27891445159912,0.357918828725815,0.648970484733581,-1.57990145683289,0.521091222763062,0.37753039598465,-1.4115184545517,0.645354986190796,0.854222297668457,-1.59249305725098,0.527468502521515,0.567785382270813,14_Jun_2023_08:29
6,137,1,2,99,0,298,1,13,237,2,74,2,45,3,163,1,71,0,5,13,0,23,105,28,177,7,141,328,-1.28459930419922,0.357630252838135,0.643667042255402,-1.70337128639221,0.541227400302887,0.441664427518845,-1.40331828594208,0.647337913513184,0.85943341255188,-1.65484690666199,0.539355754852295,0.625159859657288,14_Jun_2023_08:29
1,86,0,0,111,1,282,3,4,242,5,76,2,50,2,167,1,80,0,2,8,1,24,95,18,173,4,135,325,-1.28885805606842,0.358303368091583,0.637730538845062,-1.791170835495,0.569061398506165,0.530174493789673,-1.39729285240173,0.647988498210907,0.86418491601944,-1.6932168006897,0.553713500499725,0.691318690776825,14_Jun_2023_08:29
0,81,1,3,118,2,346,1,4,275,9,76,0,54,2,171,3,99,0,2,5,1,23,87,41,166,1,132,311,-1.2932276725769,0.358063131570816,0.633354961872101,-1.84216713905334,0.593344628810883,0.610354483127594,-1.39294791221619,0.648876965045929,0.865177392959595,-1.70865499973297,0.566377699375153,0.742010593414306,14_Jun_2023_08:29
1,99,0,1,114,2,333,1,0,273,12,76,0,57,2,142,4,166,0,2,4,0,22,70,43,174,3,134,241,-1.29517066478729,0.358167737722397,0.631477057933807,-1.85778903961182,0.608235836029053,0.650007784366608,-1.39021563529968,0.649561941623688,0.865769505500793,-1.71202099323273,0.576714038848877,0.766150712966919,14_Jun_2023_08:29
0,81,4,1,134,4,327,1,0,226,8,66,2,55,1,104,3,238,1,12,6,3,20,74,47,193,8,151,215,-1.29461789131165,0.35875141620636,0.632175207138062,-1.84979891777039,0.604975283145905,0.632932603359222,-1.38800370693207,0.649571239948273,0.867228925228119,-1.70713663101196,0.575463533401489,0.753525972366333,14_Jun_2023_08:29
1,95,4,2,1,5,277,1,1,194,14,64,1,47,1,98,1,287,4,22,6,0,27,90,46,195,19,196,211,-1.29061710834503,0.359344094991684,0.635945439338684,-1.80839776992798,0.597183465957642,0.560192763805389,-1.38932192325592,0.648022592067719,0.868938624858856,-1.69014298915863,0.570772051811218,0.70611846446991,14_Jun_2023_08:29
1,77,0,1,121,3,266,0,1,160,3,58,0,53,2,94,1,114,1,34,21,2,26,99,31,202,23,192,249,-1.28483903408051,0.35981473326683,0.641229450702667,-1.7178248167038,0.588135004043579,0.466750591993332,-1.39291083812714,0.648669540882111,0.868910372257233,-1.64956986904144,0.565692961215973,0.641919374465942,14_Jun_2023_08:29
0,100,2,2,118,15,347,1,1,209,2,69,0,60,2,108,4,76,15,25,16,0,27,123,36,264,32,209,270,-1.27777862548828,0.360074132680893,0.645858347415924,-1.58914470672607,0.553175389766693,0.39370322227478,-1.39904582500458,0.64746081829071,0.865004777908325,-1.58200097084045,0.54417622089386,0.583480536937714,14_Jun_2023_08:29
3,125,2,3,0,8,384,1,1,223,9,70,0,56,3,113,7,71,17,21,19,0,29,119,41,254,45,191,281,-1.26668167114258,0.360306620597839,0.650521576404572,-1.45336067676544,0.512332320213318,0.364749312400818,-1.40969121456146,0.645188093185425,0.854682326316834,-1.51147055625916,0.518434464931488,0.546287000179291,14_Jun_2023_08:29
1,142,1,0,1,4,346,0,5,229,21,69,1,53,5,112,10,86,19,19,35,0,24,98,46,270,50,202,265,-1.25927531719208,0.359531074762344,0.653063774108887,-1.36203300952911,0.489946812391281,0.387457549571991,-1.41662263870239,0.644580185413361,0.845631182193756,-1.47591197490692,0.49602347612381,0.536908268928528,14_Jun_2023_08:29
0,150,2,1,109,2,293,0,7,259,40,76,0,58,0,113,12,74,18,21,35,0,21,93,42,240,35,165,267,-1.26029920578003,0.359238773584366,0.653207004070282,-1.34710848331451,0.475158184766769,0.399402350187302,-1.41872453689575,0.643823683261871,0.844187200069428,-1.47262001037598,0.48759201169014,0.537863314151764,14_Jun_2023_08:29
1,129,7,1,103,9,287,6,11,242,5,71,0,55,4,129,1,48,16,14,41,0,25,102,33,179,20,141,279,-1.26603221893311,0.35884502530098,0.651342630386353,-1.42536568641663,0.482906997203827,0.374973356723785,-1.41415047645569,0.644910097122192,0.849944472312927,-1.51183784008026,0.499241143465042,0.54271811246872,14_Jun_2023_08:29
1,96,2,2,87,1,258,50,6,242,4,71,1,42,1,144,1,43,3,21,32,1,25,101,26,141,12,137,310,-1.27495694160461,0.358546853065491,0.647398829460144,-1.54346561431885,0.497567504644394,0.382217824459076,-1.40621471405029,0.644559681415558,0.858833432197571,-1.57175648212433,0.51129013299942,0.569527506828308,14_Jun_2023_08:29
1,87,3,1,85,2,301,2,1,233,6,73,1,48,1,160,0,31,1,13,21,1,23,100,27,128,3,129,349,-1.28525638580322,0.357899218797684,0.642326474189758,-1.66778790950775,0.526264369487762,0.436075329780579,-1.3967502117157,0.645750641822815,0.866722166538239,-1.6353280544281,0.528607726097107,0.622966468334198,14_Jun_2023_08:29
2,75,2,2,94,5,299,0,4,187,6,65,0,46,1,162,1,21,1,11,4,2,24,104,39,116,1,138,338,-1.29220473766327,0.355624377727509,0.637575149536133,-1.77560889720917,0.569005191326141,0.530831158161163,-1.38960635662079,0.647685647010803,0.866668164730072,-1.68568897247314,0.554157853126526,0.696343183517456,14_Jun_2023_08:29
2,80,0,3,87,3,342,2,0,177,7,62,0,54,4,159,6,40,0,2,6,1,26,89,21,129,6,121,316,-1.2986456155777,0.353926569223404,0.633538246154785,-1.84135365486145,0.600599467754364,0.630001068115234,-1.38520205020905,0.649916470050812,0.866554260253906,-1.70619213581085,0.57150661945343,0.759607970714569,14_Jun_2023_08:29
2,43,1,1,84,4,368,1,0,196,6,65,1,58,2,152,1,72,0,9,4,1,26,81,40,104,4,109,305,-1.30286526679993,0.353391170501709,0.631245732307434,-1.8693174123764,0.6128289103508,0.696055054664612,-1.3834285736084,0.651579976081848,0.866340398788452,-1.71132755279541,0.580555498600006,0.795248746871948,14_Jun_2023_08:29
2,61,1,0,102,2,369,2,4,200,4,64,0,61,3,140,1,128,0,8,8,3,25,70,43,149,6,125,223,-1.30398654937744,0.354314923286438,0.63145112991333,-1.87225794792175,0.613282442092896,0.705592930316925,-1.38284659385681,0.651321351528168,0.868802845478058,-1.71128475666046,0.580738961696625,0.799461424350739,14_Jun_2023_08:29
0,66,1,1,107,9,312,2,2,157,4,60,1,61,6,103,2,204,1,10,4,0,29,61,43,162,5,143,225,-1.30127859115601,0.355957806110382,0.634230315685272,-1.85168015956879,0.606482028961182,0.652015745639801,-1.38358151912689,0.650190353393555,0.873118340969086,-1.70571291446686,0.576273500919342,0.768187820911408,14_Jun_2023_08:29
1,88,1,2,113,4,313,2,2,167,6,58,1,51,3,101,1,189,2,19,10,4,35,112,47,223,13,200,236,-1.2964733839035,0.357749193906784,0.639175951480866,-1.79437553882599,0.590196251869202,0.555640518665314,-1.3858699798584,0.649671494960785,0.87613171339035,-1.68358290195465,0.565900325775147,0.707129836082459,14_Jun_2023_08:29
0,83,2,1,113,13,343,0,3,182,10,61,0,56,5,108,3,190,10,17,26,2,34,115,33,263,22,259,254,-1.28782474994659,0.359515815973282,0.644650399684906,-1.68958413600922,0.565393209457397,0.451536267995834,-1.3932466506958,0.649669647216797,0.872842371463776,-1.63518857955933,0.552673280239105,0.632637143135071,14_Jun_2023_08:29
1,167,2,2,1,4,409,2,3,268,5,78,1,56,1,121,8,144,22,20,24,2,43,135,54,340,31,268,270,-1.27923905849457,0.360854595899582,0.648354828357697,-1.54760897159576,0.541207253932953,0.38605335354805,-1.40224826335907,0.64655727148056,0.864440619945526,-1.565997838974,0.53906124830246,0.57543820142746,14_Jun_2023_08:29
2,104,2,9,1,21,539,0,4,291,15,83,1,63,3,137,2,70,28,20,42,0,34,145,80,336,37,309,278,-1.27426660060883,0.362072974443436,0.648932158946991,-1.40653133392334,0.519213259220123,0.385405898094177,-1.41142451763153,0.643755912780762,0.857240915298462,-1.50093138217926,0.522004544734955,0.550846934318543,14_Jun_2023_08:29
1,134,0,13,1,7,465,37,7,311,14,84,1,56,3,146,2,69,28,26,42,2,35,133,73,300,26,249,275,-1.26952517032623,0.361762493848801,0.649133086204529,-1.33692193031311,0.504312813282013,0.414106160402298,-1.41843855381012,0.640248358249664,0.849852800369263,-1.47113370895386,0.503726422786713,0.544608771800995,14_Jun_2023_08:29
2,153,0,0,0,2,308,40,8,259,23,80,0,54,3,146,1,76,27,18,34,5,28,120,50,217,8,161,266,-1.26916408538818,0.361056745052338,0.649230062961578,-1.36315536499023,0.502167403697968,0.399999260902405,-1.41835284233093,0.640455186367035,0.850205659866333,-1.48602938652039,0.506849825382233,0.542874932289124,14_Jun_2023_08:29
0,114,1,1,73,5,222,52,7,233,2,73,1,53,6,141,1,39,20,15,29,1,24,97,43,167,6,128,299,-1.27545583248138,0.360563009977341,0.646921098232269,-1.45832943916321,0.500907838344574,0.381953507661819,-1.41245782375336,0.641464769840241,0.856749892234802,-1.53450298309326,0.512056171894074,0.555858612060547,14_Jun_2023_08:29
2,104,0,1,77,1,238,21,4,228,3,68,2,51,4,157,1,43,7,13,17,0,25,92,32,171,2,128,335,-1.28398370742798,0.359403252601624,0.643381834030151,-1.58832132816315,0.510358333587647,0.400903612375259,-1.4038074016571,0.643651306629181,0.863494515419006,-1.59857428073883,0.519728720188141,0.590517818927765,14_Jun_2023_08:29
0,98,1,3,97,4,249,2,4,183,3,64,1,42,3,164,2,25,0,3,9,0,24,89,36,154,1,124,328,-1.29005312919617,0.357795476913452,0.639130294322968,-1.71313786506653,0.532436192035675,0.467745244503021,-1.39633548259735,0.646221399307251,0.866225361824035,-1.65953314304352,0.532607972621918,0.649651765823364,14_Jun_2023_08:29
2,84,2,2,84,2,304,2,2,179,4,63,1,53,3,161,5,25,5,8,0,0,28,91,46,142,3,124,365,-1.29748022556305,0.356153279542923,0.634129106998444,-1.80869424343109,0.562898814678192,0.569672644138336,-1.39079260826111,0.647652268409729,0.867733776569366,-1.69764983654022,0.548915326595306,0.722700357437134,14_Jun_2023_08:29
0,55,2,2,103,1,294,3,4,173,18,62,1,45,3,152,1,31,0,6,5,0,22,75,42,94,1,111,353,-1.30399060249329,0.353903532028198,0.632082104682922,-1.86134254932404,0.593211531639099,0.670627117156982,-1.38599169254303,0.64900815486908,0.867381274700165,-1.71077859401703,0.565891087055206,0.782411932945251,14_Jun_2023_08:29
1,52,1,0,110,3,332,0,2,184,15,62,0,49,3,156,0,64,0,3,6,1,23,83,39,121,1,106,288,-1.3062117099762,0.352761477231979,0.631898581981659,-1.87632417678833,0.605373561382294,0.719413101673126,-1.38194978237152,0.65097588300705,0.867805361747742,-1.71094906330109,0.576314628124237,0.807132422924042,14_Jun_2023_08:29
1,55,1,1,121,0,314,0,1,189,14,60,0,58,5,143,3,135,0,2,3,1,24,81,43,140,0,110,236,-1.30482852458954,0.352785915136337,0.633554399013519,-1.86757123470306,0.602260649204254,0.700652241706848,-1.37969374656677,0.650463938713074,0.870127499103546,-1.70723974704742,0.573557138442993,0.797331094741821,14_Jun_2023_08:29
1,79,0,4,132,2,288,0,2,151,21,56,1,55,3,112,3,189,0,15,3,0,27,83,48,166,2,145,228,-1.29896104335785,0.353400647640228,0.637446820735931,-1.83554649353027,0.593852698802948,0.623191952705383,-1.38040947914124,0.649732708930969,0.872042953968048,-1.6964099407196,0.56883305311203,0.74917733669281,14_Jun_2023_08:29
1,83,0,1,138,3,284,2,1,167,30,60,0,47,3,119,7,184,0,18,7,0,26,114,33,202,4,171,296,-1.29213845729828,0.353692352771759,0.64246016740799,-1.76074624061584,0.575178861618042,0.516418516635895,-1.38459634780884,0.649806976318359,0.871416211128235,-1.66543960571289,0.55791586637497,0.679435431957245,14_Jun_2023_08:29
0,100,1,7,121,3,302,2,1,265,22,79,0,54,5,164,3,75,13,46,11,4,30,115,42,202,23,149,310,-1.28503382205963,0.353546589612961,0.646849036216736,-1.63866865634918,0.545239925384522,0.422953963279724,-1.39188289642334,0.647792816162109,0.866143822669983,-1.60778033733368,0.539985358715057,0.610762357711792,14_Jun_2023_08:29
1,99,0,3,111,2,373,2,2,296,47,82,1,63,4,161,10,57,4,17,26,1,34,139,58,224,23,220,311,-1.2762930393219,0.353728026151657,0.649118602275848,-1.49092555046082,0.517728745937347,0.382867485284805,-1.40021204948425,0.645638823509216,0.857839941978455,-1.53948855400085,0.526120781898499,0.566802382469177,14_Jun_2023_08:29
0,129,1,8,2,20,418,3,3,320,43,84,3,62,2,161,11,65,6,17,28,2,29,127,62,283,28,205,293,-1.27112877368927,0.355065226554871,0.648981392383575,-1.38015580177307,0.496734917163849,0.396894007921219,-1.40840709209442,0.643198847770691,0.850225687026977,-1.49041640758514,0.506638109683991,0.550130426883698,14_Jun_2023_08:29
0,157,1,0,109,4,322,71,5,311,34,88,1,57,4,154,6,56,7,15,36,0,30,102,42,227,28,168,309,-1.26761555671692,0.355763882398605,0.648362159729004,-1.35422337055206,0.48861375451088,0.409648030996323,-1.41111052036285,0.642729938030243,0.845135807991028,-1.48150825500488,0.499100714921951,0.545802712440491,14_Jun_2023_08:29
2,110,1,1,80,5,287,47,10,270,8,78,0,47,5,165,6,35,5,20,40,1,24,88,36,194,5,150,320,-1.27094388008118,0.357114970684052,0.645579993724823,-1.4218715429306,0.493131011724472,0.388552248477936,-1.40778291225433,0.644024312496185,0.849204659461975,-1.5177925825119,0.50693291425705,0.550700724124908,14_Jun_2023_08:29
1,109,2,4,88,1,233,6,14,299,4,79,0,41,2,160,8,46,3,22,20,1,23,93,35,155,16,152,324,-1.27879738807678,0.358368396759033,0.64076429605484,-1.54262137413025,0.505261242389679,0.394300729036331,-1.40012538433075,0.644823670387268,0.856174111366272,-1.58196318149567,0.520722448825836,0.579023718833923,14_Jun_2023_08:29
0,100,1,1,100,2,253,2,3,241,6,72,0,43,5,155,6,47,2,9,14,5,26,101,38,150,1,159,349,-1.28758823871613,0.35882905125618,0.63463693857193,-1.68005156517029,0.542580783367157,0.447962135076523,-1.39320588111877,0.646523892879486,0.861446022987366,-1.64745914936066,0.543371915817261,0.634640276432037,14_Jun_2023_08:29
0,106,3,1,98,1,305,0,6,211,6,67,0,41,4,155,6,38,4,6,1,0,26,92,47,137,2,146,371,-1.29623532295227,0.359396755695343,0.628413379192352,-1.78605222702026,0.579370617866516,0.540864706039429,-1.38793456554413,0.646681129932404,0.865136206150055,-1.68777632713318,0.561537623405457,0.701777696609497,14_Jun_2023_08:29
0,76,1,2,89,1,325,1,2,196,2,64,0,43,3,168,7,52,1,3,6,0,27,80,31,108,1,96,346,-1.30203032493591,0.35766065120697,0.624111413955689,-1.84450900554657,0.602662801742554,0.642272710800171,-1.38179361820221,0.648597300052643,0.864390552043915,-1.70446228981018,0.571618378162384,0.765843093395233,14_Jun_2023_08:29
0,45,1,3,76,4,322,0,4,212,1,66,0,45,3,177,7,67,2,1,4,2,28,85,42,76,0,91,353,-1.30408930778503,0.356195271015167,0.621597111225128,-1.87326776981354,0.607395470142365,0.717864453792572,-1.37834310531616,0.651113271713257,0.86285138130188,-1.70784664154053,0.578581035137177,0.805986106395721,14_Jun_2023_08:29
2,31,0,1,66,3,316,1,4,205,1,68,0,42,4,176,7,129,1,0,8,1,25,70,36,77,0,94,283,-1.30355083942413,0.355276077985764,0.621931970119476,-1.88122165203094,0.600861668586731,0.743901968002319,-1.37632322311401,0.65169495344162,0.862695932388306,-1.70731818675995,0.577211916446686,0.815860986709595,14_Jun_2023_08:29
0,40,1,1,70,0,292,0,1,187,5,64,1,46,4,128,4,156,0,0,4,0,26,70,39,125,1,119,227,-1.30014431476593,0.355430275201797,0.625191688537598,-1.86767876148224,0.603204309940338,0.699944794178009,-1.37603521347046,0.650886595249176,0.865074217319489,-1.70451867580414,0.576901137828827,0.792267918586731,14_Jun_2023_08:29
1,65,3,1,79,7,266,1,5,129,3,54,1,46,4,95,5,205,2,6,13,2,30,78,42,183,3,167,183,-1.29450500011444,0.35607385635376,0.630908191204071,-1.82392954826355,0.602748453617096,0.604669451713562,-1.37757563591003,0.65030837059021,0.868572294712067,-1.69105803966522,0.575674533843994,0.736763179302216,14_Jun_2023_08:29
2,82,1,1,92,2,300,0,1,168,3,59,3,53,3,105,3,137,2,21,10,1,34,83,52,195,30,241,219,-1.28893375396729,0.356920033693314,0.63794606924057,-1.73724091053009,0.589230418205261,0.49167001247406,-1.38265061378479,0.649645805358887,0.869922459125519,-1.65259718894959,0.568946003913879,0.660324454307556,14_Jun_2023_08:29
1,131,2,2,1,11,360,0,2,236,7,73,0,51,4,124,9,160,4,29,29,3,42,93,47,269,30,253,241,-1.28115379810333,0.357048094272613,0.644938111305237,-1.60603070259094,0.5699662566185,0.402809023857117,-1.39104294776917,0.648817300796509,0.865176737308502,-1.5891740322113,0.556551158428192,0.592140078544617,14_Jun_2023_08:29
0,133,1,0,3,5,370,1,6,248,20,73,0,57,2,122,2,109,20,26,25,0,38,100,57,319,45,289,229,-1.2716543674469,0.355841457843781,0.650651097297668,-1.45376324653626,0.544925034046173,0.371586352586746,-1.40041589736938,0.648181080818176,0.852819740772247,-1.52312195301056,0.543416976928711,0.548699200153351,14_Jun_2023_08:29
0,122,4,18,1,5,428,2,2,301,41,85,1,64,3,133,0,149,4,17,93,1,30,99,64,326,38,293,234,-1.26569330692291,0.355183601379395,0.65302985906601,-1.35276544094086,0.525877118110657,0.394378840923309,-1.40716147422791,0.647574365139008,0.84468001127243,-1.47715663909912,0.527945816516876,0.53554767370224,14_Jun_2023_08:29
0,136,2,17,0,4,394,0,2,290,46,82,0,62,4,129,0,126,17,23,208,1,29,81,62,255,15,235,239,-1.26486670970917,0.354955196380615,0.653470039367676,-1.32219207286835,0.506581366062164,0.412482798099518,-1.40995025634766,0.646646618843079,0.841795980930328,-1.46274507045746,0.512385845184326,0.535019099712372,14_Jun_2023_08:29
4,112,1,0,109,0,298,74,3,286,20,82,1,59,2,133,3,57,12,18,70,0,30,69,54,223,7,195,229,-1.26734209060669,0.354824632406235,0.652633786201477,-1.37223041057587,0.504379212856293,0.393951058387756,-1.4081267118454,0.646831810474396,0.845471203327179,-1.49160027503967,0.514706373214722,0.538700759410858,14_Jun_2023_08:29
1,105,2,2,82,4,249,54,6,244,8,71,0,54,2,138,0,71,6,14,12,0,31,73,39,163,7,165,262,-1.27307462692261,0.354786574840546,0.64987313747406,-1.48409652709961,0.514807999134064,0.378811150789261,-1.40274715423584,0.647063136100769,0.853544771671295,-1.54824662208557,0.525571048259735,0.556524097919464,14_Jun_2023_08:30
2,103,2,1,98,0,259,18,5,192,6,65,2,47,4,144,0,44,2,11,8,1,25,81,36,170,2,181,316,-1.28104591369629,0.354808896780014,0.645057201385498,-1.61664390563965,0.536109566688538,0.409195721149445,-1.39634668827057,0.647504985332489,0.860716938972473,-1.6135026216507,0.53934907913208,0.59866851568222,14_Jun_2023_08:30
2,124,2,4,100,3,308,1,4,204,6,65,1,48,2,151,3,33,1,2,15,0,23,65,34,164,2,170,331,-1.28880023956299,0.354407966136932,0.639377295970917,-1.7375363111496,0.565485835075378,0.485920041799545,-1.39017009735107,0.649476706981659,0.863846719264984,-1.66772961616516,0.556319713592529,0.661583721637726,14_Jun_2023_08:30
1,97,2,2,84,3,326,1,10,146,18,55,1,52,4,148,7,41,6,3,8,3,25,65,45,154,4,138,325,-1.29403495788574,0.354385375976562,0.63426798582077,-1.82094991207123,0.592536270618439,0.587443172931671,-1.38667559623718,0.65091598033905,0.862708806991577,-1.69963073730469,0.569128096103668,0.730232536792755,14_Jun_2023_08:30
