time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
99.50,1.95,-0.04,1.05,0.93,0.31,0.06,0.28,0.01,0.16,197,217,588,401,44,0,623,0,0,333,175,1
99.51,2.20,0.00,1.14,0.93,0.31,0.06,0.27,0.00,0.16,198,217,588,401,43,1,623,0,0,333,176,1
99.51,2.02,-0.18,0.99,0.92,0.31,0.06,0.27,0.00,0.16,197,217,588,401,43,1,623,0,0,333,175,1
99.52,2.16,0.17,1.01,0.93,0.31,0.06,0.27,0.01,0.16,197,217,588,400,43,0,624,0,0,334,176,1
99.52,2.69,0.25,0.90,0.93,0.31,0.06,0.27,0.01,0.16,197,217,588,401,44,0,623,0,0,333,175,1
99.53,2.43,0.38,0.84,0.93,0.31,0.06,0.27,0.01,0.16,198,217,588,401,45,0,623,0,0,333,176,1
99.53,2.84,0.25,0.86,0.93,0.31,0.06,0.28,0.01,0.16,197,218,588,401,46,0,623,0,0,333,175,1
99.54,2.99,0.30,0.79,0.93,0.31,0.06,0.28,0.01,0.16,196,218,588,401,45,0,624,0,0,333,176,1
99.54,3.16,0.35,0.84,0.92,0.31,0.06,0.27,0.01,0.16,197,218,588,401,46,0,623,0,0,334,175,1
99.55,3.15,0.48,0.80,0.93,0.31,0.07,0.27,0.01,0.16,197,218,588,402,45,0,623,0,0,334,176,1
99.55,3.66,0.31,0.91,0.93,0.31,0.07,0.27,0.01,0.16,198,218,588,402,45,0,623,0,0,334,176,1
99.56,3.70,0.08,0.88,0.93,0.31,0.06,0.28,0.01,0.16,197,217,588,401,45,0,623,0,0,334,175,1
99.56,3.67,0.08,0.87,0.93,0.31,0.07,0.28,0.01,0.16,198,218,588,401,45,0,623,0,0,334,176,1
99.57,3.79,0.28,1.05,0.93,0.31,0.07,0.28,0.01,0.16,197,217,587,402,44,0,623,0,0,333,175,1
99.57,3.58,0.11,0.83,0.93,0.31,0.06,0.27,0.01,0.16,198,218,588,401,44,0,623,0,0,334,175,1
99.58,3.51,0.14,0.99,0.93,0.31,0.06,0.27,0.01,0.16,198,218,588,401,46,0,624,0,0,334,174,1
99.58,3.75,0.10,1.03,0.93,0.31,0.07,0.27,0.01,0.16,197,218,588,401,45,0,623,0,0,333,175,1
99.59,3.76,0.21,0.87,0.94,0.31,0.07,0.27,0.01,0.16,198,217,587,401,45,0,623,0,0,334,175,1
99.59,3.72,0.30,1.18,0.93,0.31,0.07,0.27,0.01,0.16,198,218,587,401,45,0,624,0,0,334,175,1
99.60,3.47,0.10,1.09,0.93,0.31,0.07,0.27,0.00,0.15,198,217,588,401,46,0,624,0,0,334,175,1
99.60,3.61,0.27,0.77,0.93,0.31,0.07,0.27,0.00,0.15,197,217,588,402,46,0,624,0,0,334,175,1
99.61,3.14,0.17,0.88,0.93,0.31,0.07,0.27,0.01,0.16,198,217,588,401,45,0,624,0,0,334,175,1
99.61,3.24,0.16,1.03,0.93,0.31,0.07,0.27,0.01,0.16,197,217,588,401,44,0,623,0,0,334,175,1
99.62,2.93,0.00,0.94,0.93,0.31,0.07,0.27,0.01,0.16,198,217,588,401,45,0,623,0,0,334,176,1
99.62,2.88,0.21,0.96,0.93,0.31,0.06,0.28,0.01,0.16,198,217,589,402,45,0,624,0,0,334,175,1
99.63,2.70,0.05,0.94,0.93,0.31,0.07,0.28,0.01,0.16,197,217,588,402,45,0,623,0,0,334,175,1
99.63,2.67,-0.11,1.12,0.93,0.31,0.07,0.27,0.01,0.16,197,217,588,402,43,0,624,0,0,334,175,1
99.64,2.97,-0.06,1.03,0.93,0.31,0.06,0.27,0.01,0.16,197,218,588,401,45,0,624,0,0,335,175,1
99.64,2.78,0.16,1.05,0.93,0.31,0.06,0.27,0.01,0.16,197,217,588,402,45,0,623,0,0,334,175,1
99.65,2.74,0.06,1.01,0.93,0.31,0.07,0.28,0.01,0.16,197,217,588,401,44,0,623,0,0,334,176,1
99.65,2.44,0.14,0.94,0.93,0.30,0.07,0.28,0.01,0.16,197,218,588,402,46,0,623,0,0,334,175,1
99.66,2.78,-0.04,1.20,0.93,0.31,0.06,0.28,0.01,0.16,198,217,587,402,46,0,623,0,0,334,176,1
99.66,2.88,-0.10,1.01,0.93,0.31,0.08,0.28,0.01,0.15,197,218,588,402,44,0,623,0,0,335,176,1
99.67,2.82,-0.09,1.21,0.93,0.31,0.07,0.28,0.01,0.15,197,217,588,401,43,0,624,0,0,335,176,1
99.67,2.51,-0.07,1.09,0.93,0.31,0.07,0.28,0.00,0.16,197,217,588,402,43,0,622,0,0,335,176,1
99.68,3.14,-0.21,1.22,0.93,0.31,0.07,0.28,0.00,0.16,197,217,588,401,43,0,623,0,0,334,176,1
99.68,3.21,2.19,1.15,0.93,0.31,0.07,0.28,0.00,0.16,197,217,587,401,42,0,623,0,0,335,176,1
99.69,3.14,0.11,1.17,0.93,0.31,0.07,0.27,0.01,0.16,197,218,588,402,42,0,624,0,0,333,177,1
99.69,3.37,0.07,1.32,0.93,0.31,0.06,0.27,0.01,0.16,197,218,588,402,43,0,624,0,0,333,177,1
99.70,3.33,-0.20,1.19,0.93,0.31,0.07,0.27,0.02,0.16,197,217,588,402,42,0,623,0,0,334,176,1
99.70,3.79,-0.33,1.23,0.93,0.31,0.06,0.27,0.02,0.16,197,217,587,401,43,0,623,0,0,334,178,1
99.71,3.50,-0.11,1.39,0.93,0.31,0.06,0.27,0.02,0.16,197,217,587,401,44,0,623,0,0,334,176,1
99.71,3.93,-0.12,1.34,0.93,0.31,0.06,0.28,0.01,0.16,197,218,589,402,44,0,624,0,0,334,176,1
99.72,4.12,-0.29,1.39,0.93,0.31,0.06,0.28,0.01,0.16,197,217,588,402,44,0,623,0,0,334,176,1
99.72,4.11,-0.12,1.28,0.93,0.31,0.07,0.27,0.01,0.16,198,217,588,402,45,0,623,0,0,334,175,1
99.73,4.24,-0.25,1.13,0.93,0.31,0.07,0.27,0.01,0.16,197,217,588,402,44,0,624,0,0,334,175,1
