time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
143.41,2.02,0.31,2.08,0.92,0.33,0.06,0.28,0.01,0.16,116,213,555,347,38,0,592,66,0,274,32,1
143.42,1.94,0.34,2.12,0.92,0.33,0.06,0.28,0.01,0.16,117,212,555,347,38,0,591,66,0,275,31,1
143.42,1.69,0.55,2.01,0.93,0.33,0.06,0.28,0.02,0.17,117,213,556,347,38,0,591,65,0,275,30,1
143.43,1.89,0.66,2.01,0.92,0.33,0.06,0.28,0.02,0.17,116,213,556,348,38,0,591,66,0,274,30,1
143.43,2.13,0.88,2.11,0.92,0.33,0.08,0.28,0.02,0.17,117,212,556,348,38,0,591,66,0,275,30,1
143.44,2.41,0.74,2.34,0.92,0.33,0.06,0.28,0.02,0.16,117,213,556,348,38,0,591,66,0,275,32,1
143.44,2.78,0.92,2.32,0.92,0.33,0.06,0.28,0.02,0.16,116,212,555,348,37,0,591,66,0,275,31,1
143.45,2.48,0.90,2.24,0.92,0.33,0.06,0.28,0.01,0.17,117,213,556,348,38,0,591,66,0,275,32,1
143.45,3.08,1.11,2.37,0.92,0.33,0.06,0.28,0.01,0.17,117,213,555,348,38,0,591,66,0,275,31,1
143.46,2.92,1.21,2.45,0.92,0.33,0.06,0.28,0.01,0.17,117,213,556,348,38,0,591,66,0,275,31,1
143.46,3.67,1.52,2.60,0.92,0.33,0.06,0.28,0.02,0.17,117,213,556,348,38,0,591,66,0,275,31,1
143.47,4.02,1.29,2.69,0.92,0.33,0.06,0.28,0.02,0.17,116,213,556,348,38,0,591,66,0,275,31,1
143.47,4.05,1.55,2.48,0.92,0.33,0.06,0.28,0.02,0.17,117,213,556,348,38,0,592,67,0,275,32,1
143.48,4.39,1.86,2.40,0.92,0.32,0.07,0.28,0.02,0.17,117,213,556,348,38,0,591,67,0,276,32,1
143.48,4.53,1.78,2.47,0.92,0.32,0.06,0.28,0.02,0.17,117,213,556,348,38,0,591,66,0,276,32,1
143.49,4.83,1.83,2.52,0.92,0.32,0.07,0.29,0.02,0.16,117,213,556,348,38,0,591,66,0,276,31,1
143.49,4.87,2.14,2.27,0.93,0.32,0.07,0.29,0.02,0.16,117,213,556,348,37,0,592,66,0,275,31,1
143.50,5.09,2.01,2.23,0.93,0.32,0.07,0.28,0.01,0.17,117,213,556,348,38,0,592,66,0,276,32,1
143.50,4.85,1.93,2.31,0.93,0.32,0.07,0.28,0.01,0.17,118,212,557,348,38,0,591,67,0,276,33,1
143.51,4.91,2.07,2.44,0.92,0.32,0.07,0.28,0.01,0.17,118,212,557,348,38,0,591,66,0,276,32,1
143.51,4.80,1.88,2.39,0.93,0.32,0.07,0.28,0.01,0.17,117,213,556,348,38,0,592,66,0,276,32,1
143.52,4.52,2.09,2.60,0.93,0.32,0.07,0.28,0.01,0.17,118,213,557,348,40,0,592,66,0,276,32,1
143.52,4.30,2.12,2.44,0.92,0.31,0.07,0.28,0.01,0.17,117,213,556,348,39,0,592,67,0,276,32,1
143.53,3.87,2.17,2.49,0.93,0.31,0.08,0.29,0.01,0.17,118,213,557,349,38,0,592,67,0,276,32,1
143.53,3.46,2.22,2.56,0.93,0.32,0.08,0.29,0.01,0.17,118,213,556,348,39,0,592,66,0,276,33,1
143.54,3.12,2.19,2.50,0.92,0.31,0.08,0.29,0.01,0.17,118,213,557,348,39,0,592,67,0,276,32,1
143.54,2.80,2.04,2.46,0.93,0.32,0.08,0.29,0.01,0.17,119,212,556,348,39,0,591,67,0,276,33,1
143.55,2.62,1.86,2.41,0.93,0.31,0.08,0.29,0.01,0.17,118,212,556,348,39,0,592,66,0,276,32,1
143.55,2.46,1.67,2.70,0.93,0.31,0.07,0.28,0.01,0.17,118,213,557,348,38,0,592,67,0,276,32,1
143.56,2.12,1.67,2.35,0.93,0.31,0.08,0.28,0.01,0.17,118,213,557,349,39,0,592,67,0,277,32,1
143.57,2.02,1.43,2.30,0.93,0.31,0.08,0.28,0.02,0.17,117,214,557,348,39,0,592,68,0,277,32,1
143.57,1.78,1.45,2.24,0.93,0.31,0.07,0.28,0.02,0.17,118,213,557,349,39,0,591,68,0,277,31,1
143.57,1.58,1.14,2.37,0.92,0.31,0.08,0.28,0.02,0.17,118,214,556,348,39,0,592,68,0,277,32,1
143.58,1.33,0.91,2.16,0.92,0.32,0.08,0.28,0.02,0.17,117,212,557,349,39,0,592,67,0,277,32,1
143.58,1.71,1.02,2.01,0.92,0.32,0.07,0.28,0.02,0.17,118,213,557,348,38,0,591,67,0,278,32,1
143.59,1.74,0.79,2.00,0.93,0.32,0.07,0.28,0.02,0.17,118,213,557,348,39,0,592,68,0,278,31,1
143.59,1.74,0.78,1.98,0.92,0.32,0.07,0.28,0.02,0.17,119,213,557,349,38,0,592,67,0,278,32,1
143.60,2.13,0.94,1.89,0.93,0.32,0.07,0.28,0.02,0.17,118,212,557,348,38,0,592,67,0,278,32,1
143.60,2.18,0.67,1.66,0.93,0.32,0.07,0.28,0.02,0.16,119,213,557,349,38,0,592,68,0,278,31,1
143.61,2.55,0.75,1.81,0.93,0.32,0.07,0.28,0.02,0.16,118,213,558,349,38,0,592,68,0,278,32,1
