time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
3861.36,4.32,-1.86,3.93,0.93,0.32,-0.11,0.30,0.16,0.25,420,259,350,340,291,69,445,0,0,20,92,0
3861.36,5.07,-1.79,3.61,0.93,0.32,-0.10,0.30,0.16,0.25,421,260,350,340,291,69,445,0,0,19,92,0
3861.37,5.58,-2.05,3.43,0.93,0.32,-0.10,0.30,0.16,0.25,421,260,350,340,291,69,445,0,0,19,92,0
3861.38,5.92,-2.45,3.57,0.92,0.32,-0.09,0.30,0.15,0.24,421,260,351,340,291,68,445,0,0,19,92,0
3861.38,5.98,-2.14,3.40,0.93,0.31,-0.09,0.30,0.15,0.24,421,260,349,340,291,69,444,0,0,19,91,0
3861.39,6.25,-2.41,3.59,0.93,0.31,-0.09,0.30,0.15,0.24,421,259,348,341,291,68,445,0,0,20,92,0
3861.39,5.89,-2.68,3.35,0.93,0.31,-0.09,0.30,0.16,0.24,421,259,348,340,291,68,445,0,0,20,92,0
3861.40,5.23,-2.55,3.35,0.92,0.31,-0.09,0.30,0.16,0.24,421,259,347,340,290,68,444,0,0,19,91,0
3861.40,5.03,-2.16,3.42,0.92,0.31,-0.09,0.30,0.15,0.25,421,260,348,339,290,68,444,0,0,19,92,0
3861.41,4.83,-2.31,3.71,0.92,0.31,-0.10,0.30,0.15,0.25,421,260,347,340,290,66,443,0,0,19,93,0
3861.41,4.58,-2.20,3.74,0.92,0.32,-0.11,0.30,0.15,0.25,421,259,346,340,290,67,443,0,0,19,91,0
3861.42,3.91,-2.73,4.02,0.92,0.31,-0.11,0.30,0.15,0.25,420,259,347,340,290,67,443,0,0,19,92,0
3861.42,3.70,-2.76,4.16,0.93,0.31,-0.11,0.30,0.15,0.25,420,260,346,340,288,67,443,0,0,19,92,0
3861.43,3.42,-2.71,4.22,0.92,0.32,-0.11,0.30,0.15,0.25,420,259,346,340,290,66,443,0,0,19,92,0
3861.43,3.42,-3.22,4.64,0.92,0.32,-0.11,0.30,0.15,0.25,420,258,344,338,289,67,443,0,0,19,92,0
