time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
134.64,6.62,-5.27,-3.05,0.90,0.39,0.00,0.24,-0.05,0.14,133,216,626,368,98,0,553,53,0,183,229,0
134.64,6.97,-4.87,-3.08,0.90,0.38,0.00,0.24,-0.05,0.14,134,216,626,367,99,0,554,53,0,184,230,0
134.65,6.62,-4.52,-3.12,0.90,0.38,0.00,0.24,-0.05,0.14,133,216,627,369,99,0,554,53,0,184,230,0
134.65,6.77,-4.34,-3.18,0.90,0.38,0.00,0.24,-0.05,0.14,133,215,627,369,99,0,554,54,0,184,230,0
134.66,6.55,-4.02,-3.29,0.90,0.38,0.00,0.24,-0.05,0.14,133,215,626,370,99,0,554,54,0,184,230,0
134.66,6.18,-4.03,-3.09,0.90,0.38,0.00,0.24,-0.05,0.15,134,216,627,370,99,0,554,54,0,184,231,0
134.67,5.49,-3.95,-3.26,0.90,0.38,0.00,0.24,-0.05,0.15,133,215,626,370,99,0,554,54,0,185,231,0
134.67,5.18,-3.55,-3.28,0.90,0.38,0.00,0.24,-0.04,0.15,133,216,627,371,99,0,555,55,0,185,232,0
134.68,4.85,-3.52,-3.23,0.90,0.38,0.00,0.24,-0.04,0.15,133,216,627,371,99,0,554,54,0,185,233,0
134.68,4.07,-3.55,-3.23,0.91,0.38,0.00,0.24,-0.04,0.15,134,216,627,372,98,0,555,55,0,185,233,0
134.69,3.58,-3.16,-3.10,0.91,0.39,0.00,0.24,-0.04,0.14,134,217,627,373,99,0,556,55,0,184,235,0
134.69,3.42,-3.15,-3.00,0.91,0.39,0.00,0.24,-0.04,0.14,134,217,628,373,99,0,557,54,0,184,235,0
134.70,3.45,-3.42,-2.64,0.91,0.39,0.00,0.24,-0.04,0.14,133,218,629,373,99,0,556,55,0,185,236,0
134.70,3.36,-3.15,-2.48,0.91,0.40,-0.00,0.24,-0.04,0.14,134,219,628,373,99,0,555,55,0,184,235,0
134.71,2.71,-2.98,-2.39,0.91,0.39,-0.00,0.24,-0.04,0.14,133,220,628,373,99,0,555,55,0,184,236,0
