S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
1,1,1,1,1,4,1,4,7,4,0,27,1,43,0,2,3,4,1,1,5,2,1,16,29,2,0,4,4,-1.36888337135315,0.31405583024025,0.800711572170258,-1.1654634475708,0.148063063621521,1.10253357887268,-2.19197106361389,0.032832629978657,1.44720780849457,-1.12057912349701,0.320814669132233,1.03380703926086,14_Jun_2023_08_35
0,1,1,1,0,1,0,2,6,2,1,27,0,44,2,1,5,2,0,1,5,0,1,17,28,1,2,4,3,-1.36449003219605,0.32601523399353,0.781705856323242,-1.27183735370636,0.144177451729775,1.08201277256012,-2.19197082519531,0.032828137278557,1.44719171524048,-1.1785147190094,0.304489344358444,1.0390065908432,14_Jun_2023_08_35
1,3,0,2,1,1,1,3,8,1,1,25,2,42,1,1,3,1,2,1,4,0,0,16,33,2,1,6,4,-1.3510308265686,0.327251434326172,0.748524367809296,-1.3471474647522,0.131669446825981,1.0379034280777,-2.19198989868164,0.032826896756888,1.44719803333282,-1.23344504833221,0.2829569876194,1.03297996520996,14_Jun_2023_08_35
0,2,2,1,0,2,2,3,7,3,1,27,0,43,1,1,5,3,0,1,6,1,3,17,30,2,1,4,4,-1.33008742332459,0.328830361366272,0.701637148857117,-1.39224720001221,0.104623101651669,0.968838274478912,-2.19197034835815,0.032829590141773,1.44721496105194,-1.30067896842957,0.269462436437607,0.999134480953217,14_Jun_2023_08_35
0,1,2,2,1,2,1,6,8,5,1,25,1,42,0,0,4,2,1,3,4,0,1,18,30,1,2,4,3,-1.30846297740936,0.334489941596985,0.659775912761688,-1.40906763076782,0.100893326103687,0.903135776519775,-2.19194936752319,0.032863702625036,1.44721210002899,-1.33364129066467,0.27113339304924,0.950183928012848,14_Jun_2023_08_35
1,2,0,1,1,3,1,3,6,2,2,25,1,44,1,2,4,4,0,3,3,0,1,18,31,2,0,3,4,-1.28263413906097,0.337744981050491,0.609455764293671,-1.41712176799774,0.117602869868279,0.86444491147995,-2.19197750091553,0.032850038260222,1.4472359418869,-1.3295681476593,0.281498581171036,0.909220695495606,14_Jun_2023_08_35
1,2,1,2,1,1,2,5,7,3,0,26,1,46,1,3,7,2,0,1,5,0,2,17,31,2,1,3,5,-1.23235142230988,0.329656928777695,0.524925053119659,-1.40128588676453,0.118207395076752,0.80938982963562,-2.19195246696472,0.032859712839127,1.44721639156342,-1.30514764785767,0.280316710472107,0.84002697467804,14_Jun_2023_08_35
0,4,1,2,2,2,1,7,7,5,0,24,1,47,2,1,5,6,0,1,4,1,1,16,29,2,0,3,5,-1.17792105674744,0.327308684587479,0.433658987283707,-1.34796512126923,0.109664097428322,0.713504612445831,-2.19195771217346,0.032880619168282,1.44726204872131,-1.26244795322418,0.27851539850235,0.742233395576477,14_Jun_2023_08_35
0,4,0,2,0,2,4,4,6,1,0,24,0,40,4,1,4,3,3,1,4,0,0,13,30,1,1,4,3,-1.13612258434296,0.334388941526413,0.357130110263824,-1.30031192302704,0.111106850206852,0.594750165939331,-2.19200754165649,0.032963022589684,1.44730687141418,-1.23570001125336,0.280861437320709,0.651413261890411,14_Jun_2023_08_35
1,0,0,0,1,1,1,4,3,2,2,24,1,42,1,1,4,2,1,0,4,0,1,18,32,3,1,5,5,-1.10977685451508,0.329240739345551,0.298842936754227,-1.30766332149506,0.122569710016251,0.485932946205139,-2.19195413589478,0.032850172370672,1.44722473621368,-1.26074326038361,0.287072539329529,0.56639951467514,14_Jun_2023_08_35
0,2,2,2,0,1,0,5,7,3,1,24,1,42,0,0,4,2,0,2,3,1,1,17,30,0,0,4,4,-1.11505031585693,0.321785748004913,0.244445696473122,-1.35363864898682,0.132076010107994,0.4157834649086,-2.19194936752319,0.032832033932209,1.44721853733063,-1.29879510402679,0.291066199541092,0.503497183322907,14_Jun_2023_08_35
0,2,1,1,1,2,2,5,5,1,1,27,0,40,0,2,7,2,1,1,4,1,2,16,31,1,0,5,3,-1.16235756874084,0.315568268299103,0.185812905430794,-1.39816248416901,0.114603482186794,0.380791038274765,-2.19197869300842,0.03277949243784,1.44716894626617,-1.33980894088745,0.278222858905792,0.457835227251053,14_Jun_2023_08_35
1,2,2,2,1,2,1,5,5,4,1,23,1,42,2,1,3,3,0,1,3,0,0,16,27,1,0,5,4,-1.2413170337677,0.319527834653854,0.145749568939209,-1.43298530578613,0.111265316605568,0.369651764631271,-2.19198179244995,0.032834146171808,1.44721782207489,-1.37546896934509,0.27855572104454,0.439699560403824,14_Jun_2023_08_35
0,2,2,2,1,2,1,6,7,3,0,24,1,45,1,1,4,3,0,1,3,1,0,18,30,2,0,6,3,-1.3030389547348,0.317647963762283,0.13174144923687,-1.44713234901428,0.11742191016674,0.401516944169998,-2.19195199012756,0.03286013007164,1.44723188877106,-1.37293374538422,0.283566534519196,0.450027644634247,14_Jun_2023_08_35
