time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,P1,P2,P3,P4,P5,F1,F2,F3,F4,B1,B2,B3,S1,S2,class
254.68,4.46,-0.31,-0.30,0.75,0.23,0.55,0.17,0.38,-0.47,0,0,0,0,541,336,635,614,0,684,396,0,342,414,1
254.79,3.45,-1.44,1.64,0.76,0.21,0.55,0.17,0.39,-0.47,0,0,0,0,541,337,632,612,0,682,396,0,340,419,1
254.89,4.87,-1.48,2.46,0.75,0.20,0.55,0.17,0.39,-0.46,0,0,0,0,541,337,632,610,0,683,392,0,350,430,1
255.00,3.87,-1.19,2.82,0.75,0.20,0.57,0.17,0.39,-0.46,0,0,0,0,540,338,633,611,0,683,386,0,360,437,1
255.10,4.82,-2.10,2.65,0.76,0.21,0.55,0.17,0.39,-0.47,0,0,0,0,539,336,631,609,0,683,386,0,368,445,1
255.21,4.59,-6.34,2.51,0.75,0.22,0.54,0.17,0.38,-0.46,0,0,0,0,539,328,632,610,0,683,384,0,371,449,1
255.32,8.63,-4.45,0.40,0.74,0.21,0.60,0.16,0.39,-0.47,0,0,0,0,539,329,633,611,0,683,387,0,368,450,1
255.42,14.14,1.44,-1.32,0.70,0.22,0.62,0.16,0.40,-0.47,0,0,0,0,541,340,637,609,0,683,386,0,348,444,1
255.53,9.08,7.03,-6.49,0.75,0.19,0.57,0.16,0.40,-0.47,0,0,0,0,548,329,645,603,0,680,380,0,325,445,1
255.63,22.54,19.96,0.64,0.75,0.18,0.59,0.17,0.41,-0.45,0,0,0,0,550,331,657,604,0,682,390,0,308,443,1
255.74,28.03,21.54,6.09,0.74,0.13,0.73,0.18,0.43,-0.44,0,0,0,0,552,326,663,619,0,702,407,0,296,431,1
255.84,-27.53,2.89,17.89,0.71,0.20,0.52,0.20,0.41,-0.44,0,0,0,0,553,314,654,620,0,708,407,0,295,434,1
255.95,-18.60,-13.36,28.45,0.97,0.14,0.52,0.20,0.39,-0.46,0,0,0,0,542,310,649,621,0,708,410,0,329,442,1
256.05,-10.67,-18.87,15.09,0.74,0.30,0.31,0.19,0.36,-0.49,0,0,0,0,540,309,648,621,0,705,415,0,305,439,1
256.16,22.43,13.90,4.35,0.69,0.12,0.52,0.19,0.37,-0.47,0,0,0,0,540,311,648,622,0,702,416,0,297,437,1
256.27,13.16,8.02,-1.95,0.75,0.25,0.65,0.20,0.37,-0.46,0,0,0,0,541,313,648,622,0,701,412,0,307,444,1
256.37,1.88,-0.75,-3.22,0.81,0.26,0.52,0.21,0.37,-0.46,0,0,0,0,540,317,641,617,0,693,401,0,302,442,1
256.48,0.41,-1.75,-3.23,0.78,0.29,0.50,0.21,0.37,-0.46,0,0,0,0,540,319,639,615,0,690,395,0,304,443,1
256.58,6.85,0.12,-1.21,0.78,0.24,0.54,0.20,0.37,-0.47,0,0,0,0,541,320,637,613,0,690,395,0,305,444,1
256.69,-2.90,-5.67,-3.38,0.77,0.27,0.49,0.19,0.37,-0.47,0,0,0,0,540,321,636,612,0,685,392,0,308,448,1
256.79,4.42,-5.25,-1.89,0.78,0.22,0.53,0.20,0.38,-0.47,0,0,0,0,542,323,636,612,0,685,393,0,304,447,1
256.90,8.07,-1.50,-7.29,0.76,0.19,0.53,0.19,0.38,-0.47,0,0,0,0,541,324,635,610,0,687,396,0,303,448,1
257.01,0.57,-1.05,-12.27,0.76,0.21,0.56,0.18,0.38,-0.47,0,0,0,0,541,325,634,607,0,685,396,0,308,450,1
257.11,-10.07,1.00,-13.72,0.80,0.20,0.58,0.18,0.38,-0.48,0,0,0,0,541,325,631,605,0,683,394,0,323,453,1
257.22,9.27,1.57,-7.47,0.79,0.24,0.54,0.18,0.37,-0.48,0,0,0,0,540,324,629,604,1,683,390,0,351,452,1
257.32,7.19,-4.89,3.22,0.77,0.17,0.55,0.18,0.38,-0.48,0,0,0,0,548,327,631,605,0,682,393,0,355,454,1
257.43,-2.19,0.74,4.96,0.78,0.22,0.51,0.17,0.38,-0.49,0,0,0,0,541,327,632,608,0,684,393,0,370,459,1
257.53,2.16,0.74,3.88,0.80,0.20,0.51,0.18,0.37,-0.48,0,0,0,0,540,325,632,608,0,679,390,0,379,462,1
257.64,11.02,-2.41,5.45,0.77,0.20,0.55,0.18,0.38,-0.48,0,0,0,0,547,326,632,610,0,672,389,0,386,464,1
257.74,1.90,-1.02,3.59,0.76,0.21,0.53,0.18,0.38,-0.48,0,0,0,0,540,326,633,611,0,683,388,0,394,465,1
257.85,0.91,-0.11,2.16,0.77,0.22,0.54,0.18,0.38,-0.48,0,0,0,0,540,327,634,611,0,687,391,0,402,468,1
257.95,-1.24,0.69,1.41,0.78,0.21,0.53,0.18,0.37,-0.48,0,0,0,0,540,325,634,612,0,686,392,0,412,472,1
258.06,0.15,2.34,1.63,0.76,0.23,0.53,0.18,0.36,-0.48,0,0,0,0,540,325,635,613,0,686,393,0,418,475,1
258.17,1.23,2.48,3.77,0.77,0.25,0.50,0.18,0.36,-0.48,0,0,0,0,541,325,637,616,0,689,396,0,418,478,1
258.27,0.63,2.28,4.28,0.78,0.24,0.52,0.18,0.36,-0.48,0,0,0,0,541,325,638,617,0,686,396,0,416,476,1
258.38,-0.32,1.16,3.75,0.77,0.25,0.50,0.19,0.35,-0.47,0,0,0,0,547,324,638,617,0,684,396,0,409,471,1
258.48,0.69,0.07,3.40,0.78,0.27,0.49,0.18,0.35,-0.48,0,0,0,0,540,324,638,620,0,686,395,0,404,467,1
258.59,4.68,-0.33,3.56,0.77,0.26,0.51,0.19,0.35,-0.48,0,0,0,0,540,325,639,619,0,687,395,0,400,464,1
258.69,4.15,-1.45,2.08,0.78,0.25,0.51,0.19,0.35,-0.47,0,0,0,0,540,324,638,620,0,687,393,0,396,462,1
258.80,6.45,-2.10,1.60,0.78,0.26,0.53,0.19,0.35,-0.47,0,0,0,0,546,325,639,619,0,674,391,0,396,463,1
258.91,7.24,-3.16,1.43,0.76,0.26,0.52,0.18,0.35,-0.48,0,0,0,0,541,326,639,620,0,679,394,0,397,464,1
259.01,8.37,-3.07,2.13,0.76,0.26,0.52,0.18,0.35,-0.48,0,0,0,0,541,326,639,619,0,684,393,0,395,463,1
259.12,7.17,-2.28,0.74,0.76,0.25,0.53,0.18,0.35,-0.48,0,0,0,0,541,326,639,619,0,684,393,0,390,459,1
259.22,6.12,-0.39,0.59,0.77,0.25,0.54,0.18,0.36,-0.47,0,0,0,0,547,326,640,619,0,684,393,0,388,457,1
259.33,4.82,0.39,1.15,0.76,0.24,0.54,0.18,0.35,-0.48,0,0,0,0,547,326,640,619,0,686,393,0,386,455,1
259.43,1.95,0.85,1.05,0.77,0.25,0.53,0.18,0.36,-0.48,0,0,0,0,541,326,639,619,0,686,391,0,388,457,1
259.54,0.92,0.83,1.23,0.76,0.25,0.52,0.18,0.36,-0.48,0,0,0,0,546,327,640,618,0,685,390,0,386,454,1
323.33,1.94,-1.23,2.47,-0.27,0.90,0.30,0.00,-0.03,-0.42,0,0,0,0,582,338,663,640,0,650,405,0,571,538,1
323.43,5.18,-1.25,-0.73,-0.30,0.89,0.27,-0.00,-0.03,-0.42,0,0,0,0,583,338,663,641,0,623,396,0,567,530,1
323.54,4.75,-0.16,0.28,-0.28,0.91,0.28,-0.00,-0.02,-0.43,0,0,0,0,582,338,662,641,0,661,393,0,568,502,1
323.64,1.95,1.93,1.51,-0.28,0.93,0.28,0.00,-0.02,-0.43,0,0,0,0,583,339,663,642,0,634,388,0,559,473,1
323.75,9.29,2.41,4.42,-0.29,0.89,0.33,0.00,-0.01,-0.43,0,0,0,0,583,339,662,642,0,654,385,0,542,450,1
323.86,8.92,-0.96,1.44,-0.28,0.87,0.31,0.00,-0.02,-0.43,0,0,0,1,583,339,662,641,0,658,382,0,539,446,1
323.96,2.20,-1.81,-1.43,-0.30,0.93,0.29,0.00,-0.00,-0.43,0,0,0,0,583,338,662,641,0,658,383,0,555,455,1
324.07,4.26,3.70,3.79,-0.30,0.92,0.31,-0.00,-0.00,-0.44,0,0,0,0,582,339,663,640,0,673,383,0,554,457,1
324.17,6.32,4.55,4.89,-0.28,0.87,0.35,0.00,-0.01,-0.43,0,0,0,0,583,338,663,641,0,662,384,0,545,450,1
324.28,0.61,-0.54,-0.35,-0.28,0.87,0.33,0.00,-0.01,-0.44,0,0,0,0,583,339,663,642,0,661,384,0,544,449,1
324.38,2.84,-0.43,-0.33,-0.28,0.91,0.33,-0.00,-0.01,-0.44,0,0,0,0,582,338,663,640,0,660,384,0,547,455,1
324.49,5.36,-1.48,1.20,-0.28,0.92,0.31,0.00,-0.01,-0.44,0,0,0,0,582,338,663,641,0,652,383,0,554,455,1
324.60,3.13,0.31,1.59,-0.28,0.90,0.30,-0.00,-0.01,-0.43,0,0,0,0,582,337,663,641,0,652,384,0,554,456,1
324.70,0.63,-0.40,0.78,-0.29,0.89,0.33,-0.00,-0.01,-0.43,0,0,0,0,582,338,663,641,0,653,385,0,555,458,1
324.81,0.44,0.61,1.65,-0.29,0.92,0.29,-0.00,-0.01,-0.44,0,0,0,0,582,338,662,641,0,655,384,0,554,459,1
324.91,6.35,-0.81,2.63,-0.33,0.91,0.31,0.00,-0.01,-0.44,0,0,0,0,582,338,662,641,0,656,384,0,556,462,1
325.02,5.64,0.49,1.54,-0.30,0.90,0.33,0.00,-0.01,-0.44,0,0,0,0,583,338,662,641,0,667,386,0,559,474,1
325.12,3.82,0.48,2.34,-0.29,0.89,0.31,0.00,-0.01,-0.44,0,0,0,0,583,339,662,641,1,671,386,0,560,474,1
325.23,2.73,2.00,2.49,-0.30,0.90,0.30,-0.00,-0.01,-0.44,0,0,0,0,583,339,663,641,0,662,389,0,559,478,1
325.33,7.94,1.42,3.60,-0.31,0.90,0.34,-0.00,-0.01,-0.44,0,0,0,0,583,339,663,641,1,658,391,0,562,483,1
325.44,6.36,-2.48,2.67,-0.32,0.87,0.35,-0.00,-0.01,-0.45,0,1,1,0,583,339,663,641,0,640,392,0,562,486,1
325.55,4.04,-2.03,2.09,-0.30,0.88,0.31,-0.00,-0.01,-0.44,0,0,0,0,582,338,662,642,0,653,392,1,563,492,1
325.65,4.46,1.08,1.13,-0.30,0.88,0.31,-0.00,-0.02,-0.44,0,1,0,0,583,338,662,642,0,654,390,0,562,493,1
325.76,3.20,1.31,0.81,-0.30,0.89,0.31,-0.01,-0.02,-0.43,0,0,0,0,583,338,663,641,0,653,392,0,562,494,1
325.86,5.42,1.72,2.00,-0.30,0.90,0.30,-0.00,-0.01,-0.44,0,0,0,0,583,339,662,640,0,652,391,0,561,491,1
325.97,5.73,0.88,0.71,-0.31,0.88,0.34,0.00,-0.01,-0.44,0,0,0,0,583,339,663,641,0,652,390,0,561,489,1
326.07,3.75,0.80,0.82,-0.29,0.89,0.33,-0.00,-0.02,-0.44,0,0,0,0,583,339,663,641,0,656,390,0,560,490,1
326.18,1.25,-0.28,1.33,-0.29,0.91,0.29,-0.00,-0.01,-0.44,0,0,0,0,583,338,663,641,0,663,390,0,560,490,1
326.29,3.44,1.07,2.32,-0.30,0.90,0.29,0.00,-0.01,-0.43,0,0,0,0,583,339,663,642,0,675,390,1,560,484,1
326.39,5.34,-0.15,2.03,-0.30,0.88,0.32,-0.00,-0.00,-0.43,0,0,0,0,582,339,662,641,0,678,390,0,558,482,1
326.50,5.27,-1.25,2.06,-0.29,0.87,0.34,0.00,-0.02,-0.43,0,0,0,0,582,338,662,641,0,679,390,0,559,483,1
326.60,5.86,0.83,2.43,-0.30,0.89,0.33,-0.00,-0.02,-0.43,0,0,0,0,582,339,663,641,0,680,390,0,561,484,1
326.71,5.28,-0.36,1.72,-0.29,0.89,0.33,0.00,-0.02,-0.43,0,0,0,0,583,340,663,642,0,681,390,0,561,484,1
326.81,5.36,1.04,2.16,-0.31,0.86,0.34,0.00,-0.01,-0.44,0,0,0,0,583,339,663,641,0,679,390,0,560,486,1
326.92,1.78,-0.40,1.55,-0.31,0.86,0.34,0.00,-0.01,-0.44,0,0,0,0,583,339,663,641,0,667,390,0,560,480,1
327.02,-0.94,-1.78,0.46,-0.28,0.88,0.34,0.00,-0.01,-0.44,0,0,0,0,582,339,663,641,0,664,390,0,558,475,1
327.13,3.94,-2.34,0.86,-0.28,0.91,0.29,0.00,-0.01,-0.43,0,0,0,0,583,339,662,641,0,663,391,0,558,486,1
327.23,6.14,1.92,2.24,-0.29,0.88,0.34,0.00,-0.01,-0.44,0,0,0,0,582,339,662,642,0,664,392,0,561,488,1
327.34,4.01,1.54,0.35,-0.29,0.88,0.35,0.00,-0.01,-0.43,0,0,0,0,583,339,663,642,0,658,392,0,562,476,1
327.45,1.92,-2.68,-0.09,-0.28,0.88,0.35,0.00,-0.00,-0.43,0,0,0,0,583,339,662,642,0,649,392,0,562,478,1
327.55,-0.43,-0.52,-0.83,-0.28,0.90,0.32,0.00,-0.01,-0.44,0,0,0,0,583,339,662,641,0,651,390,0,562,480,1
327.66,1.01,-0.18,0.82,-0.28,0.90,0.32,0.00,-0.01,-0.43,0,0,0,0,583,339,663,641,0,652,391,0,563,470,1
327.76,4.52,0.32,1.78,-0.28,0.92,0.30,0.00,-0.01,-0.43,0,0,0,0,583,339,663,641,0,648,390,0,562,479,1
327.87,5.38,1.58,2.12,-0.29,0.89,0.32,0.00,-0.00,-0.44,0,0,0,0,583,338,662,642,1,652,390,0,564,479,1
327.97,4.45,-0.30,0.62,-0.28,0.88,0.32,0.00,-0.01,-0.43,0,0,1,0,583,338,663,641,0,676,392,0,563,494,1
328.08,3.38,5.43,1.97,-0.29,0.92,0.30,0.00,-0.01,-0.44,0,0,0,0,583,338,663,641,0,670,392,0,563,485,1
328.18,6.32,-0.73,2.77,-0.28,0.93,0.30,0.00,-0.02,-0.43,0,0,0,0,583,338,662,642,0,664,392,0,563,474,1
328.29,7.75,2.83,1.77,-0.30,0.88,0.32,0.00,-0.02,-0.43,0,0,0,0,583,338,663,641,0,663,392,0,563,479,1
328.40,5.77,-0.59,1.37,-0.29,0.85,0.36,0.01,-0.01,-0.44,0,0,0,0,583,338,664,642,0,663,392,0,562,472,1
328.50,-0.66,-1.78,0.34,-0.29,0.92,0.31,0.01,-0.02,-0.43,0,0,0,0,583,338,662,641,0,667,394,0,565,492,1
328.61,5.11,-0.41,3.82,-0.29,0.90,0.28,0.00,-0.01,-0.44,0,0,0,0,583,338,663,642,0,667,393,0,565,488,1
328.71,6.75,3.62,3.07,-0.29,0.87,0.34,0.00,-0.01,-0.43,0,0,0,1,584,338,663,641,0,667,394,0,565,488,1
328.82,4.80,-1.64,0.63,-0.29,0.89,0.31,0.00,-0.01,-0.43,0,0,0,0,583,338,663,641,0,666,395,0,567,493,1
328.92,4.51,-2.18,-1.00,-0.29,0.89,0.35,0.00,-0.02,-0.44,0,0,0,0,583,338,662,641,0,666,396,0,569,496,1
329.03,4.05,-1.53,1.83,-0.28,0.90,0.34,0.00,-0.01,-0.44,0,0,0,0,583,339,662,641,0,640,397,0,570,497,1
329.14,5.66,-0.95,4.00,-0.28,0.90,0.30,0.00,-0.00,-0.43,0,0,0,0,583,338,663,641,0,645,399,0,569,495,1
329.24,6.89,1.23,2.82,-0.29,0.89,0.30,0.00,-0.00,-0.43,0,0,0,0,583,339,663,641,0,639,396,0,566,489,1
329.35,6.80,0.52,1.29,-0.30,0.89,0.32,0.00,-0.01,-0.43,0,0,0,0,583,339,663,641,0,639,396,0,565,488,1
329.45,4.88,-2.28,1.10,-0.30,0.91,0.31,0.00,-0.02,-0.44,0,0,0,0,583,338,662,640,0,656,394,0,564,488,1
329.56,7.92,-0.68,2.08,-0.29,0.89,0.31,0.00,-0.01,-0.43,1,0,0,0,583,338,662,641,0,660,395,0,563,484,1
329.66,6.05,-1.06,4.45,-0.27,0.88,0.34,0.00,-0.01,-0.43,0,0,0,0,583,338,662,642,0,657,395,0,564,484,1
329.77,1.32,-0.94,1.94,-0.30,0.89,0.31,0.00,-0.01,-0.43,0,0,0,0,583,339,662,641,0,658,395,0,563,487,1
329.88,1.43,0.84,1.86,-0.29,0.90,0.32,0.00,-0.01,-0.43,0,0,0,0,582,338,662,642,0,656,392,1,561,473,1
329.98,3.27,-1.92,0.72,-0.29,0.91,0.31,0.00,-0.01,-0.43,0,0,0,0,583,338,662,641,0,649,393,0,560,472,1
330.09,5.79,-0.22,1.37,-0.29,0.90,0.30,-0.00,-0.02,-0.42,0,0,0,0,582,338,662,640,0,651,392,0,559,477,1
330.19,6.54,0.92,0.49,-0.29,0.88,0.35,-0.00,-0.01,-0.43,0,0,0,0,581,338,661,641,0,633,393,0,561,479,1
330.30,0.58,-0.19,0.60,-0.29,0.90,0.32,0.00,-0.01,-0.42,0,0,0,0,582,338,661,640,0,655,393,0,561,479,1
330.40,0.28,-0.31,0.70,-0.29,0.90,0.32,0.00,-0.01,-0.43,0,0,0,0,583,339,662,642,0,661,394,0,563,474,1
330.51,3.54,0.31,1.26,-0.29,0.89,0.31,0.00,-0.01,-0.43,0,0,0,0,583,339,662,642,0,655,393,0,564,472,1
330.61,6.38,0.38,1.29,-0.29,0.88,0.34,0.00,-0.01,-0.43,0,0,0,0,582,339,662,641,0,655,393,0,563,474,1
330.72,5.23,0.11,0.97,-0.29,0.89,0.35,0.00,-0.01,-0.43,0,0,0,0,582,338,662,641,0,641,393,0,564,473,1
330.83,0.96,-0.31,0.49,-0.30,0.88,0.34,0.00,-0.01,-0.43,0,0,0,0,582,337,662,641,0,617,393,0,563,472,1
330.93,1.72,-0.31,1.37,-0.29,0.92,0.29,0.00,-0.02,-0.44,0,0,0,0,582,338,662,641,0,642,393,0,563,474,1
331.04,5.75,1.17,2.65,-0.30,0.88,0.33,-0.00,-0.01,-0.44,0,0,0,0,582,338,662,641,0,632,392,0,562,473,1
331.14,2.48,0.52,0.89,-0.30,0.88,0.32,0.00,-0.02,-0.44,0,0,0,0,583,338,662,641,0,596,393,0,563,473,1
331.25,0.83,-0.27,0.62,-0.29,0.89,0.31,0.00,-0.01,-0.44,0,0,0,0,583,338,662,642,0,619,394,0,563,472,1
331.35,3.68,0.30,0.11,-0.29,0.90,0.32,0.00,-0.01,-0.43,0,0,0,0,582,339,662,641,0,610,394,0,564,476,1
331.46,3.44,1.23,-0.06,-0.29,0.90,0.34,0.00,-0.01,-0.44,0,0,0,0,582,339,662,641,0,653,394,0,564,474,1
331.56,2.18,-1.79,0.62,-0.28,0.90,0.35,0.00,-0.01,-0.44,0,0,0,0,583,339,662,641,0,673,394,0,564,474,1
331.67,1.02,-0.46,-0.24,-0.28,0.91,0.30,0.00,-0.01,-0.44,0,0,0,0,582,338,662,641,0,674,394,0,565,479,1
331.77,2.52,2.01,0.25,-0.28,0.91,0.32,0.00,-0.00,-0.44,0,0,0,0,583,339,661,642,0,674,395,0,567,482,1
331.88,-0.89,0.06,-1.15,-0.28,0.90,0.32,0.00,-0.02,-0.43,0,0,0,0,583,338,662,642,0,673,397,0,568,483,1
331.99,5.36,-0.36,1.80,-0.28,0.90,0.33,0.01,-0.01,-0.44,0,0,0,0,583,338,662,641,0,675,400,0,569,484,1
332.09,3.29,-2.61,0.69,-0.27,0.87,0.33,0.01,-0.00,-0.44,0,0,0,0,583,339,662,642,0,664,401,0,569,483,1
332.20,4.97,3.73,1.24,-0.28,0.88,0.33,0.00,-0.00,-0.43,0,0,0,0,583,338,661,641,0,672,402,0,570,479,1
332.30,4.38,2.29,0.40,-0.29,0.90,0.34,0.00,-0.00,-0.44,0,0,0,0,582,339,663,641,0,673,402,0,569,481,1
332.41,2.90,-1.01,0.40,-0.29,0.90,0.34,0.00,-0.01,-0.44,0,0,0,0,583,339,662,642,0,674,405,0,571,486,1
332.51,3.94,0.13,2.40,-0.29,0.89,0.35,0.00,-0.02,-0.44,0,0,0,0,583,338,662,641,0,675,403,0,571,491,1
332.62,1.23,-0.05,1.56,-0.29,0.87,0.31,0.00,-0.01,-0.43,0,0,0,0,582,338,662,641,0,676,407,0,570,483,1
332.73,3.12,4.06,1.56,-0.28,0.86,0.34,0.00,-0.01,-0.43,0,0,0,0,582,339,662,642,0,676,405,0,568,479,1
332.83,1.50,0.32,-1.23,-0.29,0.90,0.32,0.01,-0.01,-0.44,0,0,0,0,582,339,662,642,0,644,403,0,568,479,1
332.94,1.17,0.77,-0.39,-0.28,0.96,0.30,0.02,-0.02,-0.44,0,0,0,1,583,339,662,642,0,680,404,0,570,483,1
333.04,4.21,-0.05,4.23,-0.28,0.92,0.32,0.01,-0.00,-0.43,0,0,0,0,582,339,662,641,0,667,403,0,569,484,1
333.15,5.56,1.92,4.17,-0.29,0.86,0.31,0.01,-0.02,-0.43,0,0,0,0,581,339,662,641,0,669,405,0,568,483,1
333.25,2.24,3.39,-0.18,-0.29,0.88,0.33,0.01,-0.01,-0.43,0,0,0,0,581,339,662,641,0,680,404,0,569,481,1
333.36,1.01,1.86,0.46,-0.29,0.90,0.35,0.01,-0.01,-0.44,0,0,0,0,582,338,662,642,0,682,407,0,570,482,1
333.46,2.46,-0.47,2.97,-0.28,0.88,0.33,0.01,-0.01,-0.44,0,0,0,0,583,339,662,641,0,672,407,0,571,481,1
333.57,5.41,-0.20,1.49,-0.28,0.87,0.33,0.00,-0.01,-0.44,0,0,0,0,583,338,662,641,0,682,408,0,570,481,1
333.68,1.55,0.46,-1.08,-0.28,0.88,0.34,0.00,-0.00,-0.43,0,0,0,0,582,339,662,642,0,673,408,0,570,480,1
333.78,1.58,0.43,0.74,-0.28,0.88,0.33,0.00,-0.00,-0.44,0,0,0,0,582,339,662,642,0,678,405,0,569,481,1
333.89,5.54,0.85,1.92,-0.29,0.87,0.33,0.01,-0.00,-0.44,0,0,0,0,582,339,662,643,0,678,404,0,568,477,1
333.99,3.17,-0.09,0.25,-0.27,0.87,0.37,0.01,-0.01,-0.43,0,0,0,0,582,338,663,642,0,671,405,0,568,476,1
334.10,1.00,0.41,-0.13,-0.28,0.90,0.32,0.00,-0.02,-0.44,0,0,0,0,583,338,662,642,0,678,408,0,570,479,1
334.20,2.43,0.30,0.91,-0.27,0.89,0.33,0.01,-0.01,-0.44,0,0,0,0,582,339,663,642,0,678,409,0,571,479,1
334.31,3.67,0.22,1.64,-0.27,0.92,0.31,0.02,-0.01,-0.44,0,0,0,0,583,339,663,642,0,668,409,0,570,480,1
334.42,2.37,-0.77,0.95,-0.27,0.91,0.31,0.02,-0.01,-0.43,0,0,0,0,583,337,663,642,0,672,409,0,571,479,1
334.52,4.89,-0.46,2.38,-0.27,0.89,0.32,0.01,-0.01,-0.44,0,0,0,0,582,338,663,643,0,633,408,0,570,478,1
334.63,5.43,0.49,2.07,-0.27,0.89,0.33,0.01,-0.01,-0.43,0,0,0,0,582,338,663,642,0,679,408,0,570,479,1
334.73,3.56,2.38,1.25,-0.27,0.88,0.37,0.01,-0.00,-0.43,0,0,0,0,582,338,663,642,0,666,408,0,570,478,1
334.84,-0.63,0.73,-0.60,-0.27,0.90,0.33,0.01,-0.00,-0.43,0,0,0,0,582,339,663,643,0,626,409,0,569,479,1
334.94,-1.39,1.75,0.38,-0.27,0.92,0.32,0.02,-0.00,-0.44,0,0,0,0,583,339,663,643,0,678,410,1,571,480,1
335.05,2.76,0.44,2.48,-0.29,0.91,0.30,0.01,-0.00,-0.43,0,0,0,0,583,339,663,642,0,663,410,0,573,483,1
335.15,1.70,-1.28,2.51,-0.29,0.90,0.31,0.01,-0.01,-0.44,0,0,0,0,583,339,662,642,0,663,412,0,574,484,1
335.26,3.61,1.19,1.78,-0.28,0.88,0.34,0.01,-0.00,-0.44,0,0,0,0,581,339,663,642,0,662,412,0,574,484,1
335.36,2.52,0.17,0.43,-0.29,0.90,0.32,0.01,-0.01,-0.44,0,0,0,0,582,338,662,642,0,663,413,0,576,487,1
335.47,-1.56,1.00,0.25,-0.29,0.90,0.31,0.01,-0.00,-0.44,0,0,0,0,582,338,663,642,0,659,415,0,574,488,1
335.58,7.68,1.86,-0.08,-0.27,0.84,0.39,0.02,-0.00,-0.44,0,0,0,0,582,337,664,643,0,665,417,0,576,488,1
335.68,-0.52,-1.36,-0.56,-0.28,0.92,0.31,0.01,-0.01,-0.44,0,0,0,0,583,338,663,642,0,660,420,0,576,488,1
335.79,5.94,4.35,1.04,-0.29,0.89,0.33,0.02,-0.01,-0.43,0,0,0,0,582,339,662,641,0,656,421,0,567,481,1
335.89,-0.09,-2.36,-0.63,-0.25,0.90,0.38,0.02,-0.01,-0.44,0,0,0,0,582,338,662,642,0,661,423,0,569,482,1
336.00,2.44,-1.94,2.90,-0.28,0.89,0.34,0.02,-0.01,-0.43,0,0,0,0,582,338,662,641,0,678,422,0,575,489,1
336.10,9.64,-0.28,6.74,-0.27,0.86,0.34,0.01,-0.01,-0.44,0,0,0,0,583,338,662,642,0,680,421,0,570,484,1
336.21,7.32,-0.94,1.54,-0.28,0.85,0.34,0.02,-0.01,-0.43,0,0,0,0,582,338,662,642,0,629,421,0,570,483,1
336.32,-0.27,0.74,-1.29,-0.28,0.90,0.33,0.02,-0.00,-0.43,0,0,0,0,582,338,661,641,0,633,422,0,573,486,1
336.42,3.75,1.27,1.89,-0.27,0.87,0.35,0.02,-0.01,-0.43,0,0,0,0,583,337,663,641,0,664,425,0,571,486,1
336.53,2.27,-2.33,-1.20,-0.28,0.87,0.33,0.01,-0.01,-0.44,0,0,0,0,583,338,663,642,0,676,421,0,570,484,1
336.63,4.09,1.17,0.25,-0.28,0.89,0.33,0.01,-0.00,-0.44,0,0,0,0,583,339,662,641,0,667,421,0,570,485,1
336.74,5.33,0.84,1.67,-0.28,0.91,0.32,0.02,-0.01,-0.43,0,0,0,0,582,339,662,642,0,607,420,0,571,486,1
