time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,P1,P2,P3,P4,P5,F1,F2,F3,F4,B1,B2,B3,S1,S2,class
537.41,108.89,32.65,30.53,-0.25,0.71,0.10,-0.06,-0.07,-0.38,0,1,0,0,584,336,689,648,0,674,445,0,352,489,1
537.52,74.89,8.86,19.53,-0.56,0.86,0.14,-0.07,-0.03,-0.41,0,0,0,0,592,355,689,648,0,685,426,0,311,489,1
537.62,-7.08,19.57,4.21,-0.43,0.76,0.28,-0.07,-0.01,-0.43,0,0,0,0,597,360,690,649,0,686,417,0,266,490,1
537.73,-21.11,18.14,-0.82,-0.38,0.87,0.25,-0.05,-0.02,-0.43,0,0,0,0,598,361,696,642,0,684,412,0,277,491,1
537.84,-34.51,-1.23,-14.43,-0.41,0.86,0.28,-0.04,-0.05,-0.41,0,0,0,0,594,358,701,641,0,680,409,0,308,492,1
537.94,15.74,-2.21,0.94,-0.39,0.92,0.25,-0.04,-0.05,-0.41,0,0,0,0,591,355,704,640,0,676,410,0,345,494,1
538.05,6.47,-4.32,2.94,-0.38,1.00,0.19,-0.04,-0.05,-0.41,0,0,0,0,589,353,703,640,0,674,406,0,366,490,1
538.15,6.21,-9.97,0.77,-0.38,0.86,0.19,-0.05,-0.05,-0.41,0,0,0,0,589,352,701,638,0,674,404,0,371,488,1
538.26,4.97,-5.08,-0.57,-0.40,0.86,0.18,-0.05,-0.04,-0.41,0,0,0,0,588,351,699,638,0,673,399,0,370,489,1
538.36,8.74,-2.75,0.86,-0.39,0.88,0.23,-0.05,-0.04,-0.41,0,0,0,0,587,350,696,635,0,674,398,0,370,490,1
538.47,0.94,-3.82,-0.41,-0.39,0.93,0.19,-0.06,-0.04,-0.41,0,0,0,0,586,348,696,632,0,673,400,0,377,491,1
538.58,5.70,-2.11,3.71,-0.39,0.86,0.21,-0.06,-0.04,-0.42,0,0,0,0,585,349,694,630,0,673,400,0,376,494,1
538.68,3.82,-0.68,2.18,-0.39,0.85,0.21,-0.06,-0.04,-0.41,0,0,0,0,585,349,690,630,0,673,400,0,374,493,1
538.79,4.31,-0.74,-0.20,-0.39,0.88,0.22,-0.06,-0.04,-0.41,0,0,0,0,584,348,677,628,1,672,401,0,376,494,1
538.89,3.15,-2.00,-0.80,-0.40,0.90,0.20,-0.05,-0.04,-0.40,0,0,0,0,584,348,665,630,0,672,402,0,380,497,1
539.00,2.84,-1.24,-0.78,-0.40,0.91,0.20,-0.06,-0.04,-0.41,0,0,0,0,584,347,665,629,0,672,402,0,385,501,1
539.10,2.87,-0.76,1.33,-0.41,0.90,0.19,-0.06,-0.04,-0.41,0,0,0,0,582,346,664,628,0,672,401,1,381,502,1
539.21,11.73,3.87,3.79,-0.39,0.87,0.26,-0.06,-0.04,-0.40,0,0,0,0,582,347,663,628,0,672,395,0,360,490,1
539.32,9.46,-0.31,2.66,-0.37,0.90,0.27,-0.06,-0.04,-0.41,0,0,0,0,582,347,662,628,0,671,391,0,354,480,1
539.42,3.00,-4.05,3.07,-0.38,0.91,0.22,-0.06,-0.04,-0.41,0,0,0,0,582,346,660,626,0,671,389,0,357,481,1
539.53,-0.35,-0.22,2.66,-0.39,0.90,0.18,-0.06,-0.04,-0.41,0,0,0,0,582,346,659,624,0,671,394,0,361,491,1
539.63,3.33,-0.05,2.83,-0.40,0.87,0.20,-0.06,-0.04,-0.41,0,0,0,0,582,346,660,624,0,672,396,0,362,495,1
539.74,3.93,1.23,1.33,-0.41,0.89,0.19,-0.06,-0.04,-0.41,0,0,0,0,582,346,659,624,0,672,400,0,370,499,1
539.84,4.34,-1.20,1.15,-0.40,0.88,0.22,-0.07,-0.04,-0.41,0,0,0,0,582,348,661,625,0,671,404,0,376,501,1
539.95,2.28,-2.62,0.83,-0.40,0.91,0.19,-0.07,-0.04,-0.41,0,0,0,0,582,346,661,624,0,672,404,0,379,504,1
540.05,1.40,-0.46,1.81,-0.40,0.90,0.21,-0.06,-0.04,-0.40,0,0,0,0,582,347,660,623,0,671,403,0,377,503,1
540.16,1.50,0.11,1.32,-0.41,0.89,0.17,-0.07,-0.04,-0.41,0,0,0,0,582,346,660,623,0,672,403,0,374,502,1
540.27,4.93,1.95,1.09,-0.40,0.88,0.23,-0.07,-0.04,-0.41,0,0,0,0,582,347,659,623,0,671,403,0,370,501,1
540.37,4.96,-0.96,1.21,-0.41,0.90,0.20,-0.07,-0.03,-0.41,0,1,0,0,582,346,659,622,0,671,403,0,370,502,1
540.48,6.90,1.82,2.21,-0.39,0.90,0.21,-0.06,-0.03,-0.41,1,0,0,0,583,347,660,626,0,672,402,0,371,500,1
540.58,3.09,-0.13,-1.12,-0.39,0.89,0.19,-0.07,-0.03,-0.41,0,0,0,0,582,347,661,625,0,672,400,0,370,501,1
540.69,6.38,0.46,-1.87,-0.39,0.88,0.18,-0.06,-0.03,-0.41,0,0,0,0,581,345,661,623,0,671,401,0,374,502,1
540.79,7.24,2.09,-0.83,-0.40,0.90,0.24,-0.06,-0.04,-0.42,0,0,0,1,581,345,661,624,0,672,402,0,378,502,1
540.90,9.90,-0.60,2.84,-0.39,0.90,0.21,-0.06,-0.03,-0.41,0,0,0,0,580,345,660,624,0,673,403,0,378,498,1
541.00,5.35,1.76,0.67,-0.39,0.84,0.21,-0.06,-0.03,-0.42,0,0,0,0,581,345,659,621,0,672,404,0,379,493,1
541.11,6.39,-0.68,-2.84,-0.39,0.92,0.20,-0.06,-0.03,-0.41,0,0,0,0,581,345,659,621,0,672,405,0,377,492,1
541.22,3.59,-3.15,-3.75,-0.38,0.88,0.28,-0.05,-0.03,-0.42,0,0,0,0,581,346,660,625,0,672,408,0,376,485,1
541.32,8.45,-7.68,-0.79,-0.36,0.90,0.22,-0.06,-0.03,-0.41,0,0,0,0,581,345,661,624,0,672,404,0,373,481,1
541.43,5.77,2.64,1.37,-0.38,0.89,0.22,-0.06,-0.03,-0.42,0,0,0,0,582,345,659,623,0,672,395,0,375,482,1
541.53,12.30,6.11,4.88,-0.35,0.90,0.23,-0.06,-0.03,-0.41,0,0,0,0,581,346,659,624,0,670,390,0,377,480,1
541.64,9.15,4.59,4.39,-0.35,0.89,0.24,-0.06,-0.03,-0.42,0,0,0,0,581,345,660,624,0,671,388,0,378,474,1
541.74,6.82,-1.29,1.53,-0.35,0.91,0.24,-0.05,-0.04,-0.42,0,0,0,0,581,346,660,625,0,671,387,0,383,476,1
541.85,-0.90,-4.00,-1.05,-0.37,0.95,0.14,-0.06,-0.03,-0.41,0,0,0,0,581,342,659,620,0,670,391,0,398,483,1
541.96,2.77,-1.35,-0.66,-0.37,0.87,0.27,-0.06,-0.04,-0.42,0,0,0,0,581,343,660,622,0,669,398,0,421,490,1
542.06,2.90,0.28,0.94,-0.37,0.90,0.18,-0.06,-0.03,-0.41,0,0,0,0,581,343,660,625,0,670,403,0,422,496,1
542.17,5.07,1.55,0.74,-0.36,0.89,0.23,-0.06,-0.03,-0.42,0,0,0,0,581,343,660,625,0,670,404,0,428,498,1
542.27,5.64,3.89,2.52,-0.37,0.91,0.23,-0.05,-0.03,-0.41,0,0,0,0,581,344,661,625,0,671,406,0,426,498,1
542.38,2.84,1.34,1.33,-0.37,0.89,0.24,-0.06,-0.03,-0.41,0,0,0,0,581,344,661,625,0,670,408,0,426,498,1
542.48,3.03,-0.75,0.23,-0.37,0.89,0.24,-0.05,-0.03,-0.42,0,0,0,0,581,345,661,626,0,671,410,0,429,499,1
542.59,6.57,-0.25,0.43,-0.37,0.92,0.20,-0.05,-0.03,-0.41,0,0,0,1,581,344,661,626,0,670,411,0,430,500,1
542.69,5.25,-1.91,-0.02,-0.36,0.89,0.26,-0.05,-0.03,-0.42,0,0,0,0,581,345,662,626,0,671,408,0,446,500,1
542.80,4.88,0.47,1.05,-0.36,0.90,0.21,-0.06,-0.03,-0.42,0,0,0,0,581,344,662,627,0,670,405,0,439,499,1
542.91,3.23,-0.11,-1.14,-0.35,0.90,0.25,-0.06,-0.02,-0.42,0,0,0,0,581,344,663,627,0,671,407,0,448,500,1
543.01,3.00,-0.52,1.71,-0.39,0.94,0.21,-0.05,-0.02,-0.42,0,0,0,0,582,344,664,627,0,672,410,0,458,501,1
543.12,5.36,0.27,3.82,-0.36,0.88,0.25,-0.06,-0.02,-0.42,0,0,0,0,580,344,662,626,0,671,409,0,457,502,1
543.22,5.64,-0.31,1.86,-0.36,0.86,0.26,-0.06,-0.03,-0.42,1,0,0,0,580,344,662,627,0,671,408,0,460,502,1
543.33,2.13,0.83,0.17,-0.36,0.92,0.24,-0.05,-0.02,-0.42,0,0,0,0,581,343,662,626,1,671,413,0,468,503,1
543.43,-0.78,-2.41,-0.03,-0.35,0.93,0.21,-0.06,-0.02,-0.41,0,0,0,0,581,344,662,628,0,672,418,0,480,528,1
543.54,4.70,2.43,2.69,-0.36,0.88,0.24,-0.06,-0.02,-0.41,0,0,0,0,581,345,664,628,0,673,418,0,483,536,1
543.64,6.22,2.41,3.11,-0.36,0.89,0.27,-0.05,-0.02,-0.41,0,0,0,0,581,345,663,628,0,673,419,0,485,536,1
543.75,3.96,-2.84,1.28,-0.38,0.90,0.22,-0.06,-0.02,-0.41,0,0,0,0,581,345,663,628,0,672,419,0,486,539,1
543.85,6.28,-0.52,0.54,-0.36,0.87,0.24,-0.06,-0.02,-0.42,0,0,0,0,581,346,664,628,0,672,419,0,488,540,1
543.96,6.98,-1.92,0.42,-0.36,0.91,0.23,-0.05,-0.02,-0.41,0,0,0,0,581,346,664,628,0,673,420,0,488,540,1
544.07,2.26,-0.76,1.89,-0.37,0.89,0.25,-0.05,-0.02,-0.42,0,0,0,0,581,345,663,629,0,673,420,0,488,539,1
544.17,4.12,1.02,1.61,-0.35,0.90,0.22,-0.06,-0.02,-0.42,0,0,0,1,582,345,664,629,0,674,419,0,489,539,1
544.28,5.88,1.40,2.85,-0.37,0.88,0.26,-0.06,-0.02,-0.42,0,0,0,0,582,346,664,629,1,674,419,0,490,539,1
544.38,0.13,-2.51,0.62,-0.36,0.90,0.22,-0.06,-0.02,-0.42,0,0,0,0,581,346,664,629,0,674,419,0,490,539,1
544.49,3.33,0.49,1.78,-0.38,0.90,0.23,-0.06,-0.02,-0.42,0,0,0,0,582,346,664,629,0,674,420,0,488,537,1
544.59,4.93,-2.26,2.20,-0.35,0.90,0.24,-0.06,-0.02,-0.43,0,0,0,0,581,346,664,629,0,674,419,1,485,536,1
544.70,8.81,-1.79,1.22,-0.37,0.89,0.24,-0.07,-0.03,-0.43,0,0,0,0,582,346,663,629,0,673,416,0,486,537,1
544.81,0.17,-2.49,0.69,-0.38,0.93,0.19,-0.07,-0.02,-0.42,0,0,0,0,581,345,662,627,0,673,419,0,491,539,1
544.91,2.22,5.56,2.93,-0.40,0.87,0.26,-0.06,-0.03,-0.42,0,0,0,0,581,346,664,630,0,673,422,0,495,541,1
545.02,3.60,-2.48,0.23,-0.38,0.86,0.27,-0.06,-0.02,-0.42,0,0,0,0,582,347,664,629,0,673,440,0,498,548,1
545.12,8.12,-2.72,-0.76,-0.39,0.87,0.24,-0.06,-0.02,-0.42,0,0,0,0,582,346,665,629,0,673,444,0,498,548,1
545.23,8.77,1.03,1.03,-0.36,0.89,0.27,-0.06,-0.02,-0.42,0,0,0,0,582,346,664,628,0,672,441,0,498,545,1
545.33,0.51,-1.24,-0.48,-0.34,0.90,0.26,-0.06,-0.02,-0.43,0,0,0,0,582,345,663,628,0,673,429,0,498,545,1
545.44,2.62,2.99,2.32,-0.36,0.90,0.25,-0.06,-0.02,-0.42,0,0,0,0,582,346,663,628,0,673,426,0,499,544,1
545.54,3.93,4.38,2.84,-0.37,0.90,0.25,-0.05,-0.02,-0.43,0,0,0,0,581,345,663,628,0,673,427,0,498,545,1
545.65,2.40,1.65,2.08,-0.37,0.88,0.28,-0.06,-0.02,-0.42,0,0,0,0,582,346,664,630,0,673,433,0,500,545,1
545.76,-0.66,-1.74,-0.39,-0.36,0.89,0.26,-0.06,-0.02,-0.42,0,0,0,0,582,346,663,629,0,672,434,0,499,544,1
545.86,-0.40,-2.66,0.07,-0.36,0.92,0.23,-0.06,-0.02,-0.42,0,0,0,0,581,345,664,630,0,673,429,0,499,544,1
545.97,0.79,-1.32,1.23,-0.35,0.92,0.19,-0.06,-0.02,-0.42,0,0,0,0,582,346,663,629,0,673,429,0,498,545,1
546.07,5.36,2.77,0.38,-0.36,0.89,0.23,-0.06,-0.02,-0.43,0,0,0,0,582,345,663,629,0,673,430,0,500,547,1
546.18,0.09,-0.12,0.84,-0.35,0.91,0.26,-0.06,-0.02,-0.42,0,0,0,0,581,344,662,628,0,673,425,0,500,549,1
546.28,3.67,1.64,3.81,-0.37,0.89,0.23,-0.06,-0.02,-0.42,0,0,0,0,581,344,660,627,1,673,418,0,494,543,1
546.39,0.95,-0.56,1.99,-0.36,0.88,0.23,-0.06,-0.02,-0.42,0,0,0,0,581,344,661,626,0,672,422,0,493,544,1
546.49,5.59,-2.06,1.58,-0.37,0.86,0.26,-0.06,-0.02,-0.43,0,0,0,0,582,344,661,628,0,673,424,0,497,549,1
546.60,7.06,1.56,3.00,-0.36,0.89,0.24,-0.06,-0.03,-0.42,0,0,0,0,581,345,662,630,0,672,428,0,499,552,1
546.71,4.30,-0.54,1.94,-0.36,0.91,0.22,-0.06,-0.02,-0.42,0,0,0,0,581,345,661,628,0,673,432,0,499,554,1
546.81,2.02,-1.92,1.56,-0.37,0.88,0.25,-0.06,-0.03,-0.43,0,0,0,0,581,344,661,626,0,673,432,0,499,556,1
546.92,1.26,0.44,3.20,-0.37,0.90,0.23,-0.06,-0.03,-0.42,0,0,0,0,581,344,661,627,0,673,430,0,495,552,1
547.02,5.06,-0.62,2.91,-0.37,0.89,0.23,-0.06,-0.02,-0.41,0,0,0,0,581,343,660,626,0,673,429,0,490,548,1
547.13,3.12,1.93,0.82,-0.38,0.88,0.22,-0.06,-0.02,-0.42,0,0,0,0,581,342,659,623,0,672,428,0,492,539,1
547.23,6.09,1.43,1.22,-0.38,0.90,0.22,-0.06,-0.02,-0.42,0,0,0,0,581,341,659,626,0,673,430,0,493,539,1
547.34,3.95,0.86,2.15,-0.38,0.89,0.26,-0.06,-0.02,-0.43,0,0,0,0,581,342,660,627,0,673,429,0,493,539,1
547.45,0.22,0.92,1.97,-0.36,0.90,0.24,-0.06,-0.02,-0.42,0,0,0,0,581,342,660,626,0,673,429,0,490,537,1
547.55,2.07,-0.53,1.87,-0.37,0.90,0.20,-0.06,-0.03,-0.42,0,0,0,0,580,342,660,625,0,673,430,0,489,536,1
547.66,6.83,1.08,1.37,-0.38,0.88,0.24,-0.06,-0.02,-0.42,0,0,0,0,580,342,660,625,0,673,428,0,491,537,1
547.76,3.95,-0.65,1.02,-0.38,0.90,0.24,-0.06,-0.02,-0.42,0,0,0,0,581,342,660,625,0,673,429,0,490,537,1
547.87,2.72,-0.25,0.64,-0.37,0.91,0.24,-0.06,-0.02,-0.42,0,0,0,0,581,342,658,623,0,673,426,0,487,537,1
547.97,2.33,-0.79,1.06,-0.38,0.90,0.23,-0.06,-0.03,-0.42,0,0,0,0,581,342,658,623,0,673,427,0,486,537,1
548.08,5.14,-0.63,1.66,-0.38,0.89,0.23,-0.06,-0.02,-0.42,0,0,0,0,581,342,660,626,0,673,426,0,488,537,1
548.18,7.60,-1.25,1.99,-0.39,0.88,0.20,-0.07,-0.02,-0.42,0,0,0,0,581,341,660,625,0,673,430,0,491,538,1
548.29,4.14,1.53,1.64,-0.36,0.89,0.27,-0.06,-0.03,-0.42,0,0,0,0,581,342,660,625,0,672,431,0,490,539,1
548.40,5.11,1.12,3.21,-0.38,0.89,0.24,-0.06,-0.02,-0.41,0,0,0,0,581,341,660,625,0,673,432,0,490,538,1
548.50,3.85,-0.31,2.61,-0.38,0.88,0.26,-0.06,-0.02,-0.42,0,0,0,0,581,342,659,624,0,672,433,0,485,537,1
548.61,1.23,-1.09,1.10,-0.37,0.89,0.23,-0.06,-0.02,-0.43,0,0,0,0,580,341,660,624,0,673,432,0,483,536,1
548.71,2.68,0.26,0.74,-0.38,0.90,0.21,-0.07,-0.02,-0.43,0,0,0,0,580,342,659,624,0,673,433,0,484,538,1
548.82,6.24,-0.03,1.41,-0.39,0.91,0.24,-0.06,-0.02,-0.42,0,0,0,0,580,341,659,623,0,672,433,0,488,538,1
548.92,5.57,0.74,1.72,-0.38,0.90,0.25,-0.06,-0.02,-0.42,0,0,0,0,580,342,660,626,0,673,434,0,489,538,1
549.03,1.98,0.38,2.28,-0.36,0.90,0.23,-0.07,-0.02,-0.43,0,0,0,0,581,343,660,626,0,673,434,0,488,538,1
549.14,1.71,0.32,1.41,-0.37,0.89,0.24,-0.07,-0.02,-0.42,0,0,0,0,581,342,661,625,0,672,434,0,485,539,1
549.24,2.32,0.47,1.11,-0.37,0.90,0.22,-0.06,-0.02,-0.42,0,0,0,0,581,342,661,625,0,674,438,0,487,539,1
549.35,5.21,0.81,1.76,-0.38,0.91,0.23,-0.06,-0.02,-0.42,0,0,0,0,582,342,660,626,0,673,440,0,487,539,1
549.45,4.93,0.18,1.65,-0.38,0.90,0.24,-0.06,-0.02,-0.42,0,0,0,0,580,342,660,624,0,672,444,0,489,540,1
549.56,5.82,0.20,2.11,-0.38,0.87,0.24,-0.06,-0.02,-0.42,0,0,0,0,580,342,659,624,0,672,445,0,487,540,1
549.66,3.67,-0.48,2.06,-0.37,0.87,0.25,-0.06,-0.02,-0.43,0,0,0,0,581,342,659,623,0,674,445,0,488,541,1
549.77,2.18,-1.29,0.10,-0.38,0.90,0.21,-0.07,-0.02,-0.42,0,0,0,0,581,342,659,625,0,673,446,0,491,543,1
549.87,0.76,0.39,0.68,-0.38,0.89,0.24,-0.06,-0.02,-0.43,0,0,0,0,582,342,660,626,0,673,447,0,492,544,1
549.98,3.08,0.55,1.22,-0.38,0.90,0.23,-0.07,-0.02,-0.42,0,0,0,0,581,343,661,626,0,673,443,0,494,544,1
550.09,2.78,0.80,1.45,-0.38,0.90,0.24,-0.06,-0.02,-0.42,0,0,0,0,581,343,661,626,0,673,443,0,494,545,1
550.19,3.69,-0.46,2.11,-0.38,0.88,0.25,-0.07,-0.02,-0.42,0,0,0,0,581,342,661,625,0,673,443,0,492,545,1
550.30,4.66,-0.54,1.54,-0.37,0.89,0.24,-0.07,-0.02,-0.43,0,0,0,0,581,342,659,624,0,672,430,0,485,544,1
550.40,4.71,-0.13,0.47,-0.39,0.90,0.23,-0.06,-0.01,-0.43,0,0,0,0,581,342,658,622,0,672,430,0,483,544,1
550.51,2.94,0.33,1.19,-0.39,0.90,0.25,-0.06,-0.02,-0.43,0,0,0,0,581,341,658,622,0,672,429,0,479,544,1
550.61,3.92,-0.48,1.78,-0.38,0.88,0.23,-0.07,-0.02,-0.43,0,0,0,0,581,341,659,624,0,673,427,0,480,542,1
550.72,4.59,0.88,1.90,-0.39,0.89,0.24,-0.06,-0.02,-0.43,0,0,0,0,582,343,661,625,0,673,429,0,477,542,1
550.82,12.48,-0.81,1.97,-0.39,0.87,0.26,-0.06,-0.02,-0.43,0,0,0,0,581,342,659,624,0,673,421,0,476,542,1
550.93,4.92,0.83,1.69,-0.39,0.90,0.25,-0.06,-0.01,-0.43,0,0,0,0,581,342,659,623,0,672,423,0,479,543,1
551.03,5.64,-0.21,2.98,-0.37,0.88,0.26,-0.06,-0.02,-0.44,0,0,0,0,581,342,659,621,0,672,421,0,472,542,1
551.14,0.30,2.58,1.24,-0.37,0.89,0.22,-0.06,-0.01,-0.43,0,0,0,0,582,341,658,621,0,672,424,0,471,541,1
551.25,0.88,1.89,0.61,-0.38,0.89,0.26,-0.06,-0.02,-0.43,0,0,0,0,581,342,657,621,0,672,425,0,471,541,1
551.35,0.07,0.43,-0.27,-0.38,0.88,0.26,-0.07,-0.02,-0.42,0,0,0,0,581,342,658,620,0,672,424,0,470,540,1
551.46,-0.35,0.25,0.17,-0.38,0.90,0.25,-0.06,-0.02,-0.43,1,0,0,0,581,343,658,623,0,672,426,0,474,541,1
551.56,4.58,-0.74,2.46,-0.38,0.90,0.22,-0.06,-0.02,-0.43,0,0,0,0,581,343,659,624,0,673,424,0,474,540,1
551.67,5.53,1.40,1.79,-0.39,0.90,0.23,-0.06,-0.01,-0.40,0,0,0,0,582,342,659,623,0,672,425,0,474,541,1
551.78,0.81,0.53,1.25,-0.38,0.91,0.24,-0.06,-0.02,-0.42,0,0,0,0,581,342,659,624,0,673,425,0,474,540,1
551.88,4.93,0.12,3.20,-0.39,0.89,0.23,-0.07,-0.01,-0.43,1,0,0,0,581,342,659,624,0,672,425,0,472,538,1
551.99,8.28,-0.22,3.16,-0.40,0.87,0.25,-0.06,-0.01,-0.43,0,0,0,1,581,342,658,624,0,672,422,0,470,538,1
552.09,4.09,0.09,1.22,-0.39,0.85,0.29,-0.07,-0.01,-0.43,0,0,0,0,581,342,660,626,0,672,422,0,470,539,1
552.20,3.31,0.63,1.79,-0.40,0.89,0.23,-0.07,-0.01,-0.43,0,0,1,0,581,343,660,627,0,673,423,0,470,539,1
552.30,5.98,0.52,1.85,-0.39,0.86,0.28,-0.06,-0.02,-0.43,0,0,0,0,582,342,661,626,0,672,425,0,473,538,1
552.41,-1.36,-0.23,0.38,-0.39,0.87,0.26,-0.07,-0.01,-0.42,1,0,0,0,581,344,663,626,0,673,425,0,473,539,1
552.51,0.11,-0.24,0.75,-0.38,0.89,0.23,-0.06,-0.02,-0.43,0,0,0,0,582,344,664,628,0,673,427,0,473,539,1
552.62,1.96,-0.31,0.49,-0.39,0.90,0.25,-0.06,-0.02,-0.43,0,1,0,0,582,344,663,627,0,674,428,0,475,540,1
552.72,4.43,-0.17,1.79,-0.38,0.90,0.23,-0.07,-0.02,-0.43,0,0,0,0,582,344,662,627,0,673,428,0,477,541,1
552.83,5.14,-0.17,2.13,-0.40,0.89,0.24,-0.07,-0.01,-0.43,0,0,0,0,582,343,662,625,0,672,430,0,480,541,1
552.94,3.00,0.03,2.07,-0.39,0.88,0.25,-0.07,-0.02,-0.43,0,0,0,0,582,343,662,627,0,672,430,0,479,542,1
553.04,3.48,0.15,1.86,-0.39,0.88,0.24,-0.06,-0.02,-0.43,0,0,0,0,581,343,662,626,0,673,431,0,480,542,1
553.15,3.83,0.30,0.99,-0.39,0.89,0.22,-0.07,-0.02,-0.43,0,0,0,0,582,343,662,626,0,673,434,0,483,543,1
553.25,4.61,0.73,1.28,-0.39,0.89,0.25,-0.06,-0.02,-0.42,0,0,0,0,582,344,663,628,0,674,437,0,486,545,1
553.36,2.21,0.69,1.43,-0.40,0.89,0.24,-0.07,-0.02,-0.42,0,0,0,0,582,344,663,629,0,674,438,0,486,544,1
553.46,2.22,0.08,1.29,-0.39,0.87,0.25,-0.07,-0.01,-0.42,0,0,0,0,581,345,663,628,0,673,437,0,483,545,1
553.57,3.03,-0.68,0.33,-0.39,0.88,0.23,-0.07,-0.02,-0.43,0,0,0,0,582,344,664,628,0,674,436,0,480,544,1
553.67,3.39,0.26,-0.04,-0.38,0.90,0.24,-0.07,-0.02,-0.43,0,0,0,0,582,344,662,628,0,675,434,0,480,543,1
553.78,3.86,-0.03,1.18,-0.39,0.90,0.24,-0.06,-0.01,-0.42,0,0,0,0,582,343,662,628,0,674,432,0,480,543,1
553.89,3.56,-0.72,1.89,-0.39,0.88,0.25,-0.06,-0.02,-0.43,0,0,0,1,582,343,661,627,0,674,430,0,477,542,1
553.99,1.68,0.25,-0.06,-0.39,0.90,0.22,-0.06,-0.02,-0.42,0,0,1,0,582,343,663,628,0,672,430,0,483,541,1
554.10,4.82,-0.19,1.11,-0.40,0.89,0.24,-0.07,-0.02,-0.42,0,1,0,0,582,344,663,628,0,673,429,0,484,540,1
554.20,5.43,0.50,2.74,-0.39,0.89,0.25,-0.06,-0.01,-0.42,0,0,0,0,582,344,663,628,0,673,429,0,482,540,1
554.31,5.41,0.02,2.27,-0.39,0.88,0.25,-0.07,-0.02,-0.43,0,0,0,0,582,344,663,628,0,673,430,0,483,540,1
554.41,5.83,0.39,1.92,-0.39,0.87,0.26,-0.06,-0.02,-0.42,0,0,0,0,583,343,662,628,0,673,429,0,483,541,1
554.52,2.48,0.30,0.53,-0.39,0.89,0.23,-0.06,-0.02,-0.43,0,0,0,0,581,343,662,627,0,673,430,0,483,541,1
554.62,3.61,1.78,1.53,-0.39,0.90,0.25,-0.07,-0.02,-0.42,0,0,0,0,582,344,662,628,0,673,430,0,483,541,1
554.73,1.81,0.07,0.85,-0.39,0.90,0.23,-0.06,-0.02,-0.43,0,0,0,0,582,345,663,628,0,674,432,0,485,540,1
554.84,3.75,0.44,1.98,-0.38,0.89,0.23,-0.07,-0.01,-0.43,0,0,0,0,582,344,663,630,0,673,434,0,486,540,1
554.94,2.84,-1.11,0.43,-0.37,0.90,0.25,-0.06,-0.02,-0.43,0,0,0,0,581,345,663,629,0,673,435,0,488,539,1
555.05,5.49,0.21,2.04,-0.39,0.89,0.25,-0.06,-0.02,-0.42,0,0,0,0,582,343,664,630,0,674,434,0,488,539,1
555.15,6.15,0.51,2.33,-0.40,0.88,0.25,-0.06,-0.02,-0.43,0,0,0,0,582,343,664,628,0,673,433,0,487,539,1
555.26,3.28,0.57,1.04,-0.38,0.89,0.25,-0.07,-0.01,-0.42,0,0,0,0,582,343,663,629,0,673,434,0,486,539,1
