time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
3893.67,6.13,-0.99,6.24,-1.02,0.05,0.07,-0.31,0.06,0.13,192,62,185,0,93,80,228,0,0,11,159,0
3893.68,5.99,-1.80,6.45,-1.03,0.05,0.08,-0.31,0.06,0.12,192,62,184,0,93,80,228,0,0,10,160,0
3900.23,3.73,-1.56,1.17,0.90,0.15,0.31,0.32,-0.06,-0.04,145,260,542,216,245,50,577,0,134,33,81,0
3900.24,4.16,-1.57,1.74,0.90,0.15,0.31,0.32,-0.06,-0.04,146,260,541,216,245,51,577,0,134,33,81,0
3900.24,3.66,-1.26,1.64,0.90,0.14,0.31,0.32,-0.06,-0.04,146,260,542,216,246,50,578,0,134,34,81,0
3900.25,3.74,-1.08,1.92,0.90,0.15,0.31,0.32,-0.06,-0.04,147,260,542,216,245,50,577,0,134,33,80,0
3900.25,3.33,-0.76,1.61,0.90,0.14,0.31,0.32,-0.06,-0.04,146,260,542,216,245,50,576,0,134,33,82,0
3900.26,3.61,-0.67,1.94,0.90,0.15,0.31,0.32,-0.06,-0.04,146,260,543,216,245,50,577,1,134,34,81,0
3900.26,3.43,-0.74,2.11,0.90,0.14,0.31,0.32,-0.06,-0.04,146,259,541,215,245,51,575,0,134,33,82,0
3900.27,3.61,-0.34,2.04,0.91,0.15,0.31,0.32,-0.06,-0.04,146,260,542,216,245,51,577,1,133,34,81,0
3900.27,3.53,-0.31,2.22,0.90,0.14,0.31,0.31,-0.06,-0.04,146,260,542,216,245,50,577,0,134,34,82,0
3900.28,3.78,-0.17,2.21,0.90,0.15,0.31,0.31,-0.06,-0.04,146,260,542,216,246,50,577,0,134,33,81,0
3900.28,3.75,-0.19,2.41,0.91,0.15,0.31,0.31,-0.06,-0.04,146,260,542,216,245,50,578,0,134,33,81,0
3900.29,3.88,0.26,2.41,0.91,0.15,0.31,0.31,-0.06,-0.04,146,260,542,216,245,50,577,0,134,33,82,0
3900.29,4.03,0.15,2.44,0.91,0.15,0.33,0.31,-0.06,-0.04,146,259,542,216,245,50,577,0,134,33,81,0
3900.30,4.20,0.17,2.44,0.91,0.15,0.31,0.32,-0.06,-0.05,146,259,542,216,245,50,577,0,134,33,81,0
3900.30,4.16,0.28,2.77,0.91,0.14,0.31,0.32,-0.06,-0.05,147,258,543,216,246,51,577,0,134,33,80,0
3900.31,3.72,0.27,2.69,0.91,0.14,0.32,0.32,-0.06,-0.04,147,258,542,216,245,50,577,0,134,33,82,0
3900.31,3.54,0.38,2.88,0.91,0.14,0.32,0.32,-0.06,-0.04,146,258,542,217,246,51,577,0,134,33,81,0
3900.32,3.36,0.44,2.88,0.91,0.14,0.32,0.32,-0.06,-0.04,146,257,542,216,246,51,577,0,134,33,82,0
3900.32,3.43,0.48,2.97,0.91,0.14,0.32,0.32,-0.06,-0.04,146,258,543,216,246,51,578,0,134,34,82,0
3900.33,3.39,0.14,3.24,0.91,0.14,0.31,0.32,-0.06,-0.04,146,258,542,216,246,51,577,0,133,34,82,0
3900.33,3.25,0.52,3.17,0.91,0.14,0.31,0.32,-0.06,-0.05,146,259,542,216,246,50,578,0,134,34,82,0
3900.34,3.30,0.39,3.22,0.91,0.14,0.31,0.32,-0.06,-0.05,146,258,542,216,246,50,577,0,134,33,82,0
3900.34,3.42,0.79,3.19,0.91,0.14,0.30,0.32,-0.06,-0.05,146,258,542,216,246,50,578,0,135,34,82,0
3900.35,3.84,0.78,3.07,0.91,0.14,0.31,0.32,-0.06,-0.05,146,259,542,216,246,50,578,0,135,32,83,0
3900.35,4.24,0.42,3.10,0.91,0.14,0.31,0.32,-0.06,-0.05,146,258,542,215,247,51,578,0,135,33,82,0
3900.36,4.60,0.71,2.96,0.91,0.14,0.31,0.32,-0.06,-0.04,146,259,542,215,246,51,578,0,135,34,81,0
3900.36,5.11,0.31,2.82,0.91,0.14,0.31,0.32,-0.06,-0.04,146,258,542,215,246,51,578,0,135,33,82,0
3900.37,5.19,0.26,2.73,0.91,0.14,0.31,0.32,-0.06,-0.04,146,258,542,215,245,50,577,0,135,33,82,0
3900.37,5.53,0.51,2.61,0.91,0.14,0.31,0.32,-0.06,-0.05,146,258,543,215,247,50,578,0,135,34,82,0
3900.38,6.05,0.71,2.45,0.90,0.14,0.31,0.32,-0.06,-0.05,146,258,542,215,246,50,578,0,135,33,83,0
3900.38,5.88,0.99,2.31,0.90,0.14,0.31,0.32,-0.06,-0.05,146,258,542,214,246,50,578,0,134,34,82,0
3900.39,6.48,0.74,2.47,0.91,0.14,0.32,0.31,-0.06,-0.04,147,258,542,214,246,50,578,1,135,33,82,0
3900.39,6.51,0.88,2.32,0.90,0.14,0.31,0.31,-0.06,-0.04,146,258,542,214,247,50,578,0,135,34,83,0
3900.40,6.50,0.79,2.24,0.90,0.14,0.32,0.31,-0.06,-0.04,146,258,542,215,247,51,577,0,134,34,83,0
3900.40,6.79,1.01,2.31,0.90,0.14,0.32,0.31,-0.06,-0.04,145,258,542,214,246,50,577,0,134,36,82,0
3900.41,6.42,1.01,2.31,0.90,0.13,0.32,0.31,-0.06,-0.04,146,258,542,214,246,51,577,0,135,35,82,0
3900.41,6.40,0.96,2.43,0.90,0.13,0.32,0.31,-0.06,-0.05,146,258,543,214,245,50,578,0,135,36,82,0
3900.42,5.78,1.33,2.40,0.90,0.13,0.32,0.31,-0.06,-0.05,146,258,542,214,245,51,577,0,135,36,82,0
3900.42,5.84,0.97,2.54,0.89,0.13,0.32,0.31,-0.06,-0.05,146,259,543,214,245,50,577,0,135,36,82,0
3900.43,5.41,1.36,2.26,0.89,0.13,0.32,0.31,-0.06,-0.05,146,259,542,213,245,50,578,1,135,36,82,0
3900.43,5.20,1.45,2.53,0.90,0.13,0.32,0.31,-0.06,-0.05,145,258,542,212,244,50,577,0,134,36,83,0
3900.44,4.90,1.60,2.42,0.89,0.13,0.32,0.31,-0.06,-0.04,146,258,542,213,245,51,578,0,135,36,82,0
3900.44,4.59,1.96,2.30,0.89,0.13,0.32,0.31,-0.06,-0.04,146,259,542,212,245,51,578,1,134,36,82,0
3900.45,4.55,1.58,2.23,0.90,0.13,0.32,0.31,-0.06,-0.05,146,258,543,212,245,50,578,0,134,35,83,0
3900.45,4.15,2.01,2.28,0.89,0.13,0.32,0.31,-0.06,-0.05,145,258,543,213,245,50,579,0,134,36,82,0
3900.46,4.19,1.83,2.15,0.90,0.13,0.33,0.31,-0.06,-0.05,145,259,543,213,245,50,578,0,135,36,82,0
3900.46,3.81,2.34,1.95,0.90,0.13,0.32,0.31,-0.06,-0.05,145,258,543,212,244,50,578,0,135,36,82,0
3900.47,3.57,2.63,1.78,0.90,0.13,0.32,0.31,-0.06,-0.05,145,258,542,212,244,51,577,0,135,36,82,0
3900.47,3.71,2.67,1.85,0.90,0.13,0.33,0.31,-0.06,-0.05,145,258,542,211,244,51,578,0,136,37,82,0
3900.48,3.46,2.97,1.92,0.90,0.13,0.33,0.31,-0.06,-0.04,145,258,543,211,243,50,577,1,135,37,82,0
3900.48,3.51,2.93,1.93,0.90,0.13,0.33,0.31,-0.06,-0.04,145,258,542,211,244,50,578,0,135,36,82,0
3900.49,3.20,3.03,1.77,0.90,0.13,0.34,0.31,-0.06,-0.04,145,258,542,210,244,51,578,0,136,36,82,0
3900.49,2.78,2.94,1.85,0.90,0.13,0.34,0.31,-0.06,-0.04,145,258,542,210,243,50,578,0,136,36,82,0
3900.50,2.37,3.26,1.81,0.90,0.13,0.34,0.31,-0.06,-0.04,144,258,542,211,243,51,578,0,135,36,82,0
3900.50,1.92,2.90,1.70,0.90,0.13,0.35,0.31,-0.06,-0.05,144,259,543,210,243,50,578,0,135,36,82,0
3900.51,1.87,2.74,1.68,0.90,0.13,0.34,0.31,-0.06,-0.05,144,259,543,210,244,51,577,0,135,36,81,0
3900.51,1.05,2.66,1.68,0.90,0.13,0.33,0.32,-0.06,-0.05,144,259,542,211,244,51,578,0,136,36,82,0
3900.52,0.47,2.75,1.38,0.90,0.13,0.34,0.32,-0.06,-0.05,144,259,542,210,244,50,577,0,135,36,82,0
3900.52,0.67,2.26,1.59,0.90,0.13,0.34,0.32,-0.06,-0.05,145,259,541,210,243,51,578,0,136,36,82,0
3900.53,0.33,1.68,1.50,0.90,0.13,0.34,0.32,-0.07,-0.05,145,259,542,210,244,51,577,0,135,36,82,0
3902.92,-2.02,1.42,-6.79,0.89,0.12,0.34,0.32,-0.05,-0.04,146,263,510,222,248,55,570,0,142,60,84,0
3902.93,-2.49,1.37,-6.70,0.88,0.12,0.34,0.32,-0.05,-0.04,146,263,509,223,248,55,571,0,142,60,85,0
