time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
212.44,3.68,0.16,1.29,0.43,0.37,0.78,-0.03,0.32,-0.55,253,494,242,75,177,0,564,215,8,97,386,1
212.44,3.62,0.00,1.15,0.43,0.37,0.77,-0.03,0.32,-0.55,251,493,243,75,177,0,564,216,8,97,386,1
212.45,3.52,0.16,1.31,0.43,0.37,0.77,-0.03,0.31,-0.55,252,493,243,76,177,0,564,215,8,97,387,1
212.45,3.67,0.03,1.27,0.43,0.37,0.78,-0.03,0.31,-0.55,252,493,242,76,178,0,564,215,8,97,387,1
212.46,3.61,0.17,1.21,0.43,0.37,0.77,-0.03,0.31,-0.55,252,493,242,75,177,0,564,214,9,98,386,1
212.46,3.38,0.16,1.20,0.43,0.37,0.77,-0.03,0.31,-0.55,252,493,242,76,177,0,564,215,9,97,386,1
212.47,3.21,0.21,1.31,0.43,0.37,0.79,-0.03,0.31,-0.55,252,492,243,75,177,0,564,215,9,97,386,1
212.47,3.48,0.10,1.21,0.43,0.37,0.77,-0.03,0.31,-0.55,252,493,243,76,177,0,564,215,9,97,385,1
212.48,3.73,0.13,1.28,0.43,0.37,0.78,-0.03,0.31,-0.55,252,493,242,76,177,0,564,215,9,97,386,1
212.48,3.42,0.06,0.95,0.43,0.37,0.77,-0.03,0.31,-0.55,252,493,243,75,177,0,565,215,9,97,386,1
212.49,3.10,0.06,1.17,0.43,0.37,0.77,-0.03,0.31,-0.55,252,492,243,76,177,0,564,215,10,97,386,1
212.49,3.28,-0.05,1.33,0.43,0.37,0.77,-0.03,0.31,-0.55,252,492,242,76,177,0,564,216,10,97,386,1
212.50,3.11,-0.08,1.22,0.43,0.37,0.77,-0.03,0.31,-0.55,252,492,243,75,177,0,564,215,9,97,386,1
212.50,3.45,-0.20,1.37,0.43,0.37,0.77,-0.03,0.31,-0.55,253,492,243,75,177,0,565,215,10,97,386,1
212.51,3.17,-0.04,1.40,0.43,0.37,0.77,-0.03,0.31,-0.55,252,492,243,76,177,0,564,215,9,97,386,1
212.51,3.16,-0.02,1.30,0.43,0.37,0.77,-0.03,0.31,-0.54,252,493,243,76,177,0,565,215,10,97,387,1
212.52,3.24,-0.30,1.25,0.43,0.37,0.77,-0.03,0.31,-0.54,252,492,242,76,177,0,565,215,10,97,387,1
212.52,3.40,-0.41,1.37,0.43,0.37,0.77,-0.03,0.31,-0.54,252,492,242,76,177,0,564,216,10,97,386,1
212.53,3.56,-0.03,1.10,0.44,0.37,0.77,-0.03,0.31,-0.55,252,492,242,76,177,0,564,216,10,97,387,1
212.53,3.81,-0.39,1.42,0.44,0.37,0.78,-0.03,0.31,-0.55,252,492,243,76,176,0,565,214,10,97,387,1
212.54,3.69,-0.47,1.37,0.43,0.37,0.78,-0.03,0.32,-0.55,252,491,243,76,177,0,565,215,10,98,387,1
212.54,3.65,-0.39,1.28,0.44,0.37,0.78,-0.03,0.32,-0.55,253,492,243,75,177,0,564,216,10,97,387,1
212.55,3.39,-0.15,1.48,0.43,0.37,0.77,-0.03,0.32,-0.55,252,492,242,75,177,0,564,217,9,97,386,1
212.55,3.50,-0.22,1.39,0.43,0.37,0.77,-0.03,0.31,-0.55,252,493,243,76,177,0,564,214,11,97,387,1
212.56,3.57,-0.04,1.55,0.43,0.37,0.78,-0.03,0.31,-0.55,252,492,242,76,177,0,564,214,10,97,386,1
212.56,3.55,-0.26,1.39,0.43,0.38,0.78,-0.03,0.31,-0.55,252,492,243,76,176,0,564,214,10,97,387,1
212.57,3.33,-0.11,1.50,0.43,0.37,0.77,-0.03,0.31,-0.55,252,492,243,75,177,0,564,214,11,97,387,1
212.57,3.56,-0.21,1.50,0.43,0.38,0.78,-0.03,0.31,-0.55,252,492,243,75,177,0,563,215,11,97,386,1
212.58,3.36,-0.37,1.34,0.43,0.38,0.77,-0.03,0.31,-0.54,252,492,242,75,176,0,565,215,11,97,386,1
212.58,3.43,-0.18,1.44,0.43,0.37,0.78,-0.03,0.31,-0.54,251,492,243,76,177,0,563,215,11,97,386,1
212.59,3.31,-0.08,1.31,0.43,0.37,0.77,-0.03,0.31,-0.54,252,492,243,75,177,0,564,215,11,97,386,1
212.59,3.50,0.03,1.42,0.43,0.37,0.77,-0.04,0.31,-0.55,252,492,243,75,176,0,564,216,11,97,387,1
212.60,3.35,0.30,1.22,0.43,0.37,0.78,-0.04,0.31,-0.55,252,493,243,75,177,0,563,215,10,98,387,1
212.60,3.37,0.23,1.64,0.43,0.37,0.77,-0.04,0.31,-0.55,252,492,242,75,177,0,564,214,11,97,387,1
212.61,3.33,0.30,1.29,0.43,0.37,0.78,-0.04,0.31,-0.55,252,491,242,76,178,0,564,214,11,97,387,1
212.61,3.33,0.20,1.30,0.43,0.37,0.78,-0.04,0.31,-0.55,252,492,243,75,177,0,564,215,10,98,387,1
212.62,3.41,0.28,1.46,0.43,0.37,0.77,-0.03,0.31,-0.55,252,491,243,76,177,0,563,215,10,97,387,1
212.62,3.02,0.11,1.14,0.43,0.37,0.77,-0.03,0.31,-0.55,252,491,242,76,177,0,564,214,10,97,388,1
212.63,2.97,0.33,1.35,0.43,0.37,0.77,-0.03,0.31,-0.55,251,492,242,76,177,0,564,215,11,97,387,1
212.63,3.37,0.25,1.12,0.43,0.37,0.77,-0.03,0.31,-0.55,252,492,242,75,177,0,563,215,11,97,387,1
212.64,3.23,0.11,1.27,0.43,0.37,0.77,-0.03,0.31,-0.55,251,491,243,76,177,0,564,215,11,97,387,1
212.65,3.46,-0.22,1.15,0.43,0.37,0.77,-0.03,0.31,-0.54,251,491,243,76,177,0,564,216,10,97,387,1
212.65,3.11,0.07,1.02,0.43,0.38,0.77,-0.03,0.31,-0.54,252,491,242,76,177,0,563,215,11,97,387,1
212.65,3.46,0.09,1.20,0.43,0.38,0.77,-0.03,0.31,-0.55,252,491,242,76,177,0,564,216,10,97,387,1
212.66,3.88,-0.33,1.20,0.43,0.37,0.77,-0.03,0.31,-0.55,252,491,242,76,177,0,564,215,11,96,387,1
212.66,3.39,-0.25,1.24,0.43,0.37,0.77,-0.03,0.31,-0.55,250,491,241,75,177,0,563,214,10,96,386,1
212.67,3.49,-0.31,1.26,0.43,0.37,0.77,-0.03,0.31,-0.55,252,492,242,76,177,0,563,215,11,97,387,1
212.67,3.42,-0.18,1.54,0.42,0.37,0.77,-0.03,0.31,-0.55,252,491,241,76,177,0,564,216,10,97,387,1
212.68,3.56,0.08,1.39,0.42,0.37,0.78,-0.03,0.31,-0.55,251,492,242,76,177,0,564,215,10,96,388,1
212.68,3.39,0.19,1.39,0.43,0.37,0.77,-0.03,0.31,-0.55,251,491,242,76,177,0,563,215,10,97,388,1
212.69,3.28,0.22,1.30,0.43,0.37,0.78,-0.03,0.31,-0.55,251,491,242,76,176,0,563,215,10,97,387,1
212.70,3.46,0.29,1.31,0.43,0.38,0.78,-0.03,0.31,-0.54,251,492,242,76,177,0,564,216,10,96,387,1
212.70,3.37,0.04,1.21,0.43,0.37,0.78,-0.03,0.31,-0.54,251,492,242,75,177,0,564,215,10,97,387,1
212.70,3.29,0.31,1.41,0.43,0.37,0.78,-0.03,0.31,-0.54,252,492,242,75,178,0,564,215,10,97,387,1
212.71,3.26,0.24,1.18,0.43,0.37,0.78,-0.03,0.32,-0.55,251,492,243,75,176,0,565,215,10,97,386,1
212.71,3.00,0.61,1.09,0.43,0.37,0.78,-0.03,0.32,-0.55,251,492,243,75,177,0,563,216,9,97,386,1
212.72,2.96,0.42,1.12,0.43,0.37,0.77,-0.03,0.31,-0.54,252,492,242,76,177,0,564,215,9,97,387,1
212.73,3.20,0.58,1.32,0.43,0.37,0.77,-0.03,0.31,-0.54,251,491,242,76,177,0,564,215,10,97,387,1
212.73,3.13,0.38,1.10,0.44,0.37,0.78,-0.03,0.31,-0.54,252,492,242,75,176,0,564,215,10,97,387,1
212.74,3.18,0.32,1.01,0.43,0.37,0.77,-0.03,0.31,-0.55,252,492,242,75,177,0,563,215,9,97,387,1
212.74,3.22,0.25,0.82,0.43,0.37,0.77,-0.03,0.31,-0.55,251,491,242,76,176,0,564,215,9,97,387,1
212.74,3.61,-0.08,1.06,0.43,0.37,0.77,-0.03,0.31,-0.55,251,492,242,76,176,0,563,215,9,97,388,1
216.69,3.27,2.85,2.21,-0.31,0.57,0.78,-0.19,0.31,-0.45,552,578,223,30,361,83,273,136,0,39,378,1
216.70,3.26,2.41,2.21,-0.30,0.56,0.79,-0.19,0.31,-0.44,554,578,224,30,360,83,274,135,0,39,378,1
216.70,2.37,1.67,2.61,-0.31,0.56,0.78,-0.19,0.31,-0.44,554,579,223,30,361,84,274,134,0,39,379,1
216.71,2.06,1.64,2.60,-0.31,0.56,0.77,-0.19,0.31,-0.44,555,579,223,30,361,85,274,133,0,39,378,1
216.71,1.22,0.84,2.52,-0.31,0.56,0.76,-0.19,0.31,-0.45,555,578,225,30,361,85,274,132,0,39,378,1
216.72,1.04,0.70,2.64,-0.31,0.56,0.76,-0.19,0.31,-0.45,556,578,223,30,360,85,274,132,0,40,378,1
216.72,1.40,0.35,2.58,-0.31,0.56,0.75,-0.19,0.31,-0.45,555,579,224,31,361,85,273,133,0,39,378,1
216.73,1.44,0.26,2.54,-0.31,0.56,0.75,-0.19,0.31,-0.45,556,579,224,30,362,86,273,132,0,39,379,1
216.73,2.11,-0.41,2.38,-0.31,0.55,0.74,-0.19,0.31,-0.45,556,579,224,31,361,86,274,133,0,40,378,1
216.74,2.55,-0.65,2.09,-0.32,0.56,0.75,-0.19,0.31,-0.45,557,579,226,31,361,87,274,133,0,40,379,1
216.74,3.12,-1.04,1.86,-0.31,0.57,0.75,-0.19,0.31,-0.45,557,578,226,31,361,86,273,131,0,40,378,1
216.75,4.01,-0.81,1.61,-0.31,0.57,0.75,-0.19,0.31,-0.44,558,578,224,31,362,87,274,130,0,39,378,1
216.75,4.38,-1.42,1.58,-0.31,0.56,0.76,-0.19,0.31,-0.44,557,578,221,31,361,87,274,130,0,39,378,1
216.76,4.45,-1.77,1.71,-0.32,0.55,0.75,-0.19,0.31,-0.44,557,578,221,31,360,86,273,130,0,39,378,1
216.76,4.12,-2.18,1.72,-0.31,0.55,0.76,-0.19,0.31,-0.44,556,578,220,31,361,87,273,130,0,40,378,1
216.77,3.31,-2.41,1.85,-0.32,0.55,0.75,-0.19,0.31,-0.44,556,578,220,31,361,86,273,129,0,40,379,1
216.77,2.53,-2.45,1.89,-0.32,0.55,0.75,-0.19,0.31,-0.45,556,579,221,31,360,87,274,127,0,40,378,1
216.78,1.82,-2.68,1.97,-0.32,0.56,0.74,-0.19,0.31,-0.45,556,579,221,31,359,87,273,126,0,40,378,1
216.78,1.72,-2.74,2.00,-0.32,0.55,0.74,-0.19,0.31,-0.45,555,579,220,31,359,88,273,125,0,40,378,1
216.79,1.60,-3.21,2.09,-0.32,0.54,0.72,-0.19,0.31,-0.44,554,579,219,30,359,88,274,116,0,40,378,1
216.79,1.49,-3.06,2.00,-0.34,0.55,0.73,-0.19,0.31,-0.44,552,579,215,31,359,88,272,115,0,39,378,1
216.80,1.73,-3.28,2.20,-0.33,0.54,0.73,-0.19,0.31,-0.44,553,579,215,31,357,89,272,113,0,40,378,1
216.80,2.45,-3.07,2.20,-0.33,0.55,0.72,-0.19,0.31,-0.44,552,579,213,31,357,91,273,112,0,40,378,1
216.81,2.90,-2.94,2.23,-0.33,0.54,0.72,-0.19,0.31,-0.44,551,578,211,30,358,91,273,112,0,40,377,1
216.81,3.40,-3.24,2.37,-0.33,0.54,0.72,-0.19,0.31,-0.44,550,579,211,31,357,90,273,112,0,40,378,1
216.82,3.91,-3.13,2.39,-0.33,0.53,0.71,-0.19,0.31,-0.44,550,579,210,31,357,90,273,112,0,40,379,1
216.82,4.63,-2.77,2.28,-0.33,0.53,0.71,-0.19,0.31,-0.44,549,578,211,30,357,91,273,112,0,40,377,1
216.83,4.84,-2.29,2.21,-0.33,0.53,0.71,-0.19,0.31,-0.44,547,579,210,30,354,90,273,113,0,41,378,1
216.83,5.30,-2.27,1.95,-0.32,0.53,0.72,-0.19,0.31,-0.44,548,578,209,30,354,91,273,112,0,40,378,1
216.84,5.83,-2.37,1.92,-0.32,0.53,0.72,-0.19,0.30,-0.44,547,579,209,31,353,90,273,113,0,40,378,1
216.84,6.82,-2.38,1.74,-0.31,0.52,0.73,-0.19,0.30,-0.44,547,578,209,31,353,91,273,114,0,41,378,1
216.85,6.97,-2.63,1.62,-0.32,0.52,0.72,-0.19,0.30,-0.44,546,579,209,31,353,91,273,113,0,41,378,1
216.85,7.75,-2.87,1.38,-0.32,0.52,0.72,-0.19,0.31,-0.44,546,578,209,30,353,90,273,113,0,40,379,1
216.86,8.04,-2.41,1.19,-0.32,0.52,0.73,-0.19,0.31,-0.44,545,579,210,30,352,90,273,114,0,40,378,1
216.86,8.71,-0.30,0.73,-0.32,0.52,0.71,-0.19,0.31,-0.44,544,579,209,31,353,91,273,114,0,40,378,1
216.87,9.50,-1.46,0.64,-0.32,0.52,0.72,-0.19,0.31,-0.44,543,578,208,30,352,90,273,115,0,41,378,1
216.87,10.11,-1.19,0.60,-0.32,0.52,0.72,-0.19,0.31,-0.44,542,578,208,31,354,91,271,114,0,40,378,1
216.88,10.37,-0.83,0.31,-0.32,0.52,0.73,-0.19,0.31,-0.44,543,578,208,31,353,91,272,114,0,40,379,1
216.88,10.81,-0.63,0.18,-0.32,0.51,0.73,-0.19,0.31,-0.44,542,578,208,31,354,92,272,114,0,40,379,1
216.89,11.16,-0.74,0.18,-0.32,0.50,0.74,-0.19,0.31,-0.44,542,578,206,30,353,91,272,113,0,41,379,1
216.89,11.29,-0.81,-0.38,-0.33,0.50,0.73,-0.19,0.31,-0.44,541,578,206,31,354,92,271,114,0,40,379,1
216.90,11.24,-0.70,-0.63,-0.32,0.50,0.74,-0.19,0.31,-0.44,540,578,206,31,353,92,269,115,0,40,379,1
216.90,11.16,-0.63,-1.20,-0.33,0.49,0.74,-0.19,0.31,-0.44,540,578,206,31,353,92,270,114,0,40,379,1
216.91,10.94,-0.36,-1.67,-0.32,0.49,0.74,-0.19,0.31,-0.44,539,578,205,31,352,89,270,114,0,40,378,1
216.91,10.24,-0.10,-1.75,-0.31,0.49,0.74,-0.19,0.31,-0.44,538,577,205,31,353,89,270,115,0,40,380,1
216.92,9.42,0.39,-2.07,-0.30,0.50,0.75,-0.19,0.31,-0.44,538,577,204,31,354,86,269,115,0,40,379,1
216.92,8.83,0.49,-1.81,-0.29,0.50,0.75,-0.19,0.31,-0.44,537,576,203,30,353,86,269,115,0,40,378,1
216.93,8.51,0.34,-2.00,-0.29,0.51,0.75,-0.19,0.31,-0.45,525,577,204,31,353,85,269,116,0,40,379,1
216.93,7.66,0.52,-2.31,-0.29,0.50,0.74,-0.19,0.31,-0.45,524,577,203,31,353,85,269,114,0,41,379,1
216.94,7.13,0.38,-2.33,-0.29,0.51,0.74,-0.19,0.31,-0.45,511,576,202,32,354,86,269,114,0,40,380,1
216.95,6.64,0.07,-2.50,-0.30,0.51,0.74,-0.20,0.31,-0.44,517,577,201,31,354,86,270,116,0,40,379,1
216.95,6.60,0.34,-2.68,-0.30,0.52,0.74,-0.20,0.31,-0.44,517,575,202,31,354,86,270,116,0,39,379,1
216.96,6.58,0.54,-2.85,-0.30,0.52,0.75,-0.19,0.31,-0.44,510,576,202,31,354,86,269,116,0,40,379,1
216.96,6.54,0.39,-2.90,-0.30,0.52,0.74,-0.19,0.31,-0.44,509,574,201,31,354,85,269,116,0,39,379,1
216.96,6.83,-0.17,-3.01,-0.30,0.52,0.74,-0.19,0.31,-0.44,508,575,202,31,354,85,269,116,0,39,379,1
216.97,6.66,-0.12,-3.47,-0.30,0.52,0.74,-0.19,0.31,-0.45,507,575,202,31,355,85,269,116,0,40,379,1
216.97,6.73,-0.38,-3.75,-0.31,0.52,0.74,-0.19,0.31,-0.45,506,575,202,31,355,84,269,117,0,39,379,1
216.98,7.18,-0.04,-4.03,-0.30,0.52,0.75,-0.19,0.31,-0.44,505,575,202,31,355,85,268,118,0,39,378,1
216.99,6.88,0.00,-4.18,-0.30,0.53,0.74,-0.19,0.31,-0.44,507,574,202,31,355,85,269,126,0,40,379,1
216.99,7.24,-0.10,-4.66,-0.29,0.53,0.75,-0.19,0.31,-0.44,507,574,201,31,356,84,268,125,0,40,379,1
216.99,7.44,-0.53,-4.66,-0.30,0.54,0.74,-0.19,0.31,-0.45,498,574,202,31,356,83,268,126,0,39,379,1
217.00,7.97,-0.77,-4.87,-0.30,0.53,0.74,-0.19,0.31,-0.45,498,574,203,31,356,83,267,126,0,40,379,1
217.00,8.14,-1.09,-4.93,-0.31,0.53,0.75,-0.19,0.31,-0.45,497,573,202,31,356,83,265,127,0,39,379,1
217.01,8.28,-1.10,-5.12,-0.31,0.53,0.74,-0.19,0.31,-0.44,498,572,203,32,356,82,265,127,0,39,379,1
217.01,8.09,-1.38,-5.31,-0.32,0.54,0.74,-0.19,0.31,-0.44,497,572,204,31,356,81,265,127,0,38,379,1
217.02,8.54,-1.27,-5.59,-0.33,0.54,0.74,-0.19,0.32,-0.45,497,572,203,30,356,81,265,129,0,39,379,1
217.02,8.25,-0.90,-5.83,-0.33,0.54,0.73,-0.19,0.32,-0.45,496,572,203,31,355,81,265,129,0,38,378,1
217.03,8.23,-0.92,-5.93,-0.33,0.54,0.75,-0.19,0.32,-0.45,496,571,204,31,355,81,265,131,0,38,379,1
217.04,8.02,-0.26,-5.82,-0.34,0.54,0.74,-0.19,0.32,-0.45,496,572,205,31,355,81,265,133,0,39,379,1
217.04,8.23,0.29,-5.68,-0.33,0.54,0.74,-0.19,0.32,-0.45,496,570,206,31,355,80,265,133,0,39,379,1
217.04,8.08,0.28,-5.42,-0.33,0.55,0.75,-0.19,0.32,-0.44,497,570,206,31,354,79,265,133,0,38,379,1
217.05,7.88,0.74,-5.12,-0.32,0.55,0.75,-0.19,0.32,-0.44,495,570,206,31,354,79,264,134,0,38,379,1
217.05,7.84,1.06,-4.80,-0.32,0.55,0.75,-0.19,0.32,-0.44,495,570,206,32,355,80,264,135,0,39,379,1
217.06,8.18,1.23,-4.49,-0.32,0.56,0.75,-0.20,0.31,-0.44,495,569,206,31,353,79,264,135,0,39,379,1
217.07,8.25,1.52,-3.82,-0.32,0.55,0.76,-0.20,0.31,-0.44,495,568,207,31,353,79,264,135,0,39,380,1
217.07,7.89,1.57,-3.47,-0.32,0.55,0.76,-0.19,0.32,-0.45,495,568,208,31,353,78,264,135,0,36,379,1
217.07,7.60,2.19,-2.99,-0.31,0.55,0.75,-0.19,0.32,-0.45,494,568,208,31,352,78,264,136,0,36,379,1
217.08,7.19,2.47,-2.84,-0.32,0.54,0.75,-0.19,0.32,-0.45,493,568,209,31,353,78,263,137,0,37,378,1
217.09,7.07,2.67,-2.17,-0.32,0.54,0.75,-0.19,0.32,-0.45,494,568,210,31,353,78,263,138,0,35,378,1
217.09,6.51,2.88,-2.13,-0.34,0.53,0.76,-0.19,0.32,-0.45,494,568,212,31,353,79,263,138,0,36,379,1
217.10,6.20,3.43,-1.76,-0.34,0.53,0.75,-0.19,0.31,-0.45,494,568,215,31,352,78,263,137,0,36,378,1
217.10,5.72,3.96,-1.69,-0.34,0.53,0.75,-0.19,0.31,-0.45,495,569,214,31,352,78,263,138,0,35,378,1
217.10,5.55,3.89,-1.58,-0.34,0.53,0.76,-0.19,0.31,-0.45,494,568,216,31,353,78,263,138,0,34,378,1
217.11,5.49,4.22,-1.57,-0.34,0.53,0.76,-0.20,0.31,-0.44,494,568,216,31,353,79,263,138,0,33,378,1
217.12,5.70,4.16,-1.64,-0.34,0.53,0.76,-0.20,0.31,-0.44,493,568,216,31,353,77,262,138,0,36,378,1
217.12,5.82,4.47,-1.75,-0.35,0.54,0.75,-0.20,0.31,-0.44,493,567,216,31,351,77,262,138,0,36,378,1
217.12,6.08,4.80,-1.84,-0.34,0.53,0.77,-0.19,0.32,-0.45,492,568,216,31,351,77,261,138,0,37,378,1
217.13,5.93,4.74,-1.16,-0.34,0.53,0.76,-0.19,0.32,-0.45,492,567,216,32,351,76,260,138,0,36,378,1
217.13,5.45,4.78,-1.03,-0.33,0.53,0.77,-0.19,0.31,-0.45,492,567,216,31,351,77,260,138,0,36,378,1
217.14,4.97,4.90,-0.88,-0.32,0.52,0.77,-0.19,0.31,-0.45,491,566,217,31,352,76,260,139,0,37,377,1
217.15,2.37,4.69,-0.48,-0.33,0.51,0.76,-0.19,0.31,-0.45,491,566,217,31,351,77,261,139,0,36,377,1
217.15,3.85,4.86,-0.19,-0.33,0.52,0.76,-0.19,0.32,-0.45,490,566,216,31,351,74,260,138,0,37,376,1
217.15,3.35,5.17,0.04,-0.32,0.52,0.75,-0.19,0.32,-0.45,489,565,217,31,351,77,260,139,0,37,377,1
217.16,2.99,5.22,0.45,-0.32,0.51,0.76,-0.19,0.32,-0.45,489,564,217,31,351,76,260,138,0,36,377,1
217.16,2.53,5.57,0.59,-0.32,0.52,0.76,-0.19,0.32,-0.45,489,564,217,31,350,74,259,138,0,36,376,1
217.17,2.73,5.69,0.73,-0.32,0.52,0.75,-0.19,0.32,-0.45,489,564,216,31,348,76,259,138,0,36,376,1
217.18,2.91,5.84,0.56,-0.33,0.52,0.74,-0.19,0.32,-0.45,489,564,217,31,350,74,259,138,0,35,377,1
217.18,3.92,6.26,0.65,-0.32,0.53,0.74,-0.19,0.32,-0.45,489,564,217,31,349,76,259,139,0,35,376,1
217.19,4.47,6.61,0.33,-0.32,0.53,0.74,-0.20,0.32,-0.44,488,564,217,31,349,75,259,139,0,35,377,1
217.19,5.51,6.83,0.32,-0.32,0.53,0.75,-0.20,0.32,-0.44,488,563,217,32,349,74,259,139,0,34,377,1
217.20,6.76,7.27,-0.08,-0.32,0.53,0.75,-0.20,0.32,-0.44,488,563,217,31,349,74,259,139,0,35,376,1
217.20,7.88,7.66,-0.26,-0.32,0.53,0.76,-0.19,0.32,-0.45,487,564,216,31,350,73,259,140,0,35,376,1
217.21,8.81,8.01,-0.83,-0.32,0.52,0.76,-0.19,0.32,-0.45,488,563,216,31,350,74,259,139,0,35,376,1
217.21,9.55,8.02,-1.18,-0.32,0.52,0.76,-0.19,0.32,-0.45,487,563,217,31,350,74,259,142,0,33,375,1
217.22,10.19,7.79,-1.36,-0.32,0.52,0.78,-0.18,0.32,-0.45,487,563,216,31,349,73,259,142,0,35,375,1
217.22,10.50,7.60,-1.86,-0.32,0.52,0.78,-0.18,0.32,-0.45,487,563,216,31,350,73,259,142,0,35,375,1
217.23,10.72,7.92,-2.01,-0.32,0.52,0.78,-0.19,0.31,-0.45,487,562,212,31,351,74,259,143,0,33,376,1
217.23,10.83,7.65,-2.45,-0.32,0.51,0.79,-0.19,0.31,-0.45,487,563,212,31,350,73,260,143,0,33,375,1
217.24,10.55,7.42,-2.77,-0.32,0.52,0.79,-0.19,0.31,-0.45,488,563,211,31,350,72,259,143,0,34,375,1
217.24,10.48,7.14,-3.08,-0.32,0.51,0.79,-0.19,0.32,-0.45,487,562,211,31,350,72,260,144,0,33,375,1
217.24,10.40,6.98,-3.36,-0.32,0.52,0.80,-0.19,0.32,-0.45,487,563,210,31,351,73,261,143,0,34,375,1
217.25,10.26,6.71,-3.56,-0.31,0.52,0.79,-0.19,0.32,-0.45,488,564,214,31,350,71,260,143,0,34,375,1
217.26,10.16,6.47,-3.85,-0.30,0.53,0.80,-0.19,0.32,-0.45,487,562,214,31,350,72,260,143,0,34,374,1
217.26,9.87,6.12,-4.00,-0.30,0.52,0.80,-0.19,0.32,-0.45,488,563,212,31,350,71,260,143,0,34,374,1
217.27,9.81,5.52,-3.85,-0.30,0.53,0.80,-0.19,0.32,-0.45,488,563,211,31,350,71,261,143,0,35,374,1
217.27,9.23,4.81,-4.36,-0.29,0.53,0.81,-0.19,0.32,-0.45,487,563,211,31,349,72,261,143,0,34,375,1
217.28,9.14,4.67,-4.20,-0.30,0.53,0.80,-0.19,0.32,-0.45,488,564,210,31,350,72,261,143,0,33,375,1
217.28,8.78,3.69,-4.17,-0.30,0.53,0.81,-0.19,0.32,-0.45,488,564,211,31,350,72,260,142,0,34,374,1
217.29,7.93,3.26,-4.40,-0.30,0.53,0.81,-0.19,0.32,-0.45,487,563,210,31,351,72,260,143,0,35,374,1
217.29,7.92,2.61,-4.63,-0.30,0.53,0.82,-0.19,0.32,-0.45,488,564,209,32,352,72,261,143,0,34,374,1
217.30,7.53,2.38,-4.75,-0.30,0.53,0.81,-0.19,0.32,-0.45,487,563,210,31,351,72,260,142,0,34,374,1
217.30,6.56,1.77,-5.01,-0.30,0.53,0.81,-0.19,0.32,-0.44,488,564,209,31,351,72,261,143,0,34,374,1
217.31,6.07,1.22,-5.23,-0.30,0.53,0.80,-0.19,0.32,-0.44,488,565,209,32,352,73,261,142,0,32,374,1
217.31,5.79,0.60,-5.54,-0.30,0.54,0.82,-0.19,0.32,-0.44,487,564,207,32,351,72,261,143,0,32,374,1
217.32,5.57,-0.04,-5.55,-0.30,0.55,0.81,-0.19,0.32,-0.44,487,564,207,31,351,72,261,143,0,33,373,1
217.32,5.91,-1.02,-5.24,-0.30,0.55,0.80,-0.19,0.32,-0.44,487,564,207,31,352,71,261,139,0,34,373,1
217.33,5.82,-1.63,-5.24,-0.30,0.56,0.81,-0.19,0.32,-0.44,487,563,206,31,352,71,261,139,0,34,373,1
217.33,5.96,-2.12,-4.93,-0.30,0.56,0.81,-0.19,0.32,-0.45,487,565,207,31,351,71,262,139,0,34,373,1
217.34,5.71,-2.72,-4.53,-0.31,0.56,0.81,-0.19,0.32,-0.45,488,564,206,31,352,71,260,138,0,33,373,1
217.34,5.25,-2.70,-4.47,-0.31,0.55,0.80,-0.19,0.32,-0.45,487,565,207,32,352,72,260,138,0,33,374,1
217.35,4.83,-2.67,-4.10,-0.31,0.55,0.79,-0.19,0.32,-0.45,488,565,207,31,351,71,260,138,0,33,373,1
217.35,4.54,-2.83,-3.72,-0.31,0.56,0.80,-0.19,0.32,-0.45,488,564,205,31,352,70,262,138,0,33,373,1
217.36,4.10,-2.28,-3.52,-0.31,0.56,0.79,-0.19,0.32,-0.45,488,564,206,31,352,70,263,138,0,34,372,1
217.36,3.88,-2.32,-3.35,-0.31,0.56,0.79,-0.19,0.32,-0.45,488,565,206,31,352,71,263,138,0,33,374,1
217.37,4.08,-2.01,-3.01,-0.30,0.56,0.78,-0.19,0.33,-0.44,489,565,207,30,352,71,263,138,0,34,374,1
217.37,4.01,-1.78,-3.03,-0.30,0.57,0.78,-0.19,0.33,-0.44,488,565,206,30,352,72,263,138,0,35,373,1
217.38,4.18,-1.97,-2.99,-0.30,0.56,0.78,-0.19,0.33,-0.44,488,565,206,30,352,72,263,138,0,35,374,1
217.38,4.54,-1.94,-2.88,-0.30,0.56,0.78,-0.19,0.32,-0.45,490,566,207,30,352,72,263,138,0,34,374,1
217.39,5.45,-2.03,-3.09,-0.30,0.56,0.77,-0.19,0.32,-0.45,489,566,206,30,353,72,263,138,0,34,374,1
217.39,6.10,-2.06,-2.90,-0.29,0.56,0.77,-0.19,0.32,-0.45,489,566,207,31,353,72,264,138,0,35,374,1
217.40,6.56,-2.33,-3.05,-0.29,0.57,0.78,-0.19,0.32,-0.45,490,566,206,31,352,72,264,138,0,34,374,1
217.40,7.53,-2.35,-3.20,-0.29,0.56,0.78,-0.19,0.32,-0.45,490,567,207,30,353,72,264,138,0,35,374,1
