time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
1194.08,2.52,-1.01,3.73,0.64,0.67,0.28,0.03,-0.05,-0.41,0,551,535,0,39,133,561,831,147,233,738,1
1194.19,1.85,0.90,-0.02,0.63,0.69,0.29,0.03,-0.05,-0.41,0,552,535,0,25,132,561,831,147,234,739,1
1194.29,3.65,0.60,0.03,0.63,0.68,0.29,0.04,-0.05,-0.42,0,551,534,1,28,127,560,831,146,234,737,1
1194.40,4.38,0.04,1.94,0.63,0.68,0.29,0.03,-0.05,-0.41,0,551,534,0,30,124,561,829,146,233,737,1
1194.50,3.43,-0.15,1.33,0.63,0.69,0.28,0.03,-0.05,-0.41,0,550,532,0,28,115,562,830,146,231,737,1
1194.61,2.69,0.19,1.29,0.63,0.69,0.29,0.03,-0.05,-0.41,0,551,506,0,25,131,561,830,146,231,737,1
1194.71,3.54,-0.38,1.59,0.63,0.68,0.28,0.03,-0.05,-0.41,0,550,502,0,34,116,562,830,146,231,738,1
1194.82,0.56,-0.78,2.00,0.62,0.68,0.28,0.03,-0.05,-0.41,1,550,502,0,34,117,561,830,147,230,738,1
1194.92,0.41,1.95,-1.89,0.64,0.66,0.26,0.03,-0.05,-0.41,0,549,503,0,37,114,561,830,146,231,738,1
1195.03,1.54,2.58,0.37,0.64,0.68,0.24,0.03,-0.06,-0.40,0,550,503,0,39,114,561,830,146,230,737,1
1195.14,4.35,0.46,2.04,0.63,0.68,0.29,0.04,-0.06,-0.41,0,549,504,0,42,117,562,828,145,232,737,1
1195.24,5.03,-0.04,2.41,0.64,0.69,0.28,0.04,-0.06,-0.41,1,550,506,0,45,130,561,830,146,230,738,1
1195.35,8.59,1.81,3.03,0.62,0.67,0.25,0.04,-0.06,-0.41,0,551,507,0,26,131,561,831,147,231,739,1
1195.45,0.05,-1.14,0.33,0.62,0.72,0.26,0.04,-0.05,-0.41,0,549,508,0,24,114,561,830,146,230,738,1
1195.56,7.75,1.12,0.29,0.66,0.66,0.32,0.04,-0.05,-0.41,0,550,508,0,23,113,562,830,147,228,739,1
1195.66,3.13,0.99,1.32,0.64,0.68,0.27,0.04,-0.06,-0.41,0,547,508,0,24,112,561,831,146,227,739,1
1195.77,2.84,1.04,0.64,0.62,0.68,0.25,0.04,-0.06,-0.41,0,544,507,0,26,113,561,830,145,228,737,1
1195.87,10.27,3.05,-0.46,0.69,0.64,0.33,0.04,-0.04,-0.41,0,545,507,0,23,131,564,831,147,228,738,1
1195.98,-17.61,-28.25,18.69,0.89,0.78,0.51,0.04,-0.05,-0.41,0,566,533,0,0,151,596,837,152,259,744,1
