time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
1844.56,4.33,1.03,1.38,-0.14,0.86,0.46,0.22,-0.07,-0.31,75,499,246,248,212,530,360,733,623,6,878,1
1844.67,4.17,-0.64,1.39,-0.13,0.86,0.45,0.23,-0.07,-0.32,73,500,246,249,212,531,360,733,623,6,878,1
1844.78,6.34,1.37,1.84,-0.12,0.86,0.47,0.23,-0.07,-0.32,72,499,247,252,211,532,360,733,622,5,878,1
1844.88,3.97,-0.11,1.37,-0.13,0.88,0.46,0.23,-0.07,-0.32,73,500,248,251,211,530,360,732,624,6,878,1
1844.99,3.88,-1.83,1.72,-0.13,0.85,0.47,0.23,-0.07,-0.32,73,500,246,251,212,530,360,732,622,6,878,1
1845.09,5.56,-0.13,1.52,-0.14,0.86,0.45,0.22,-0.07,-0.32,75,498,246,252,212,530,360,733,621,7,879,1
1845.20,2.52,0.10,1.26,-0.13,0.87,0.45,0.23,-0.07,-0.31,75,499,247,253,212,530,359,734,622,6,877,1
1845.30,4.12,0.91,1.01,-0.13,0.87,0.45,0.22,-0.07,-0.32,74,498,248,254,211,530,360,733,624,7,880,1
1845.41,4.92,-0.05,1.50,-0.14,0.87,0.46,0.23,-0.07,-0.31,73,499,248,254,212,524,360,734,624,6,877,1
1845.51,3.75,-0.88,0.73,-0.14,0.85,0.45,0.22,-0.07,-0.31,73,497,248,253,212,508,360,733,624,7,878,1
1845.62,4.87,0.37,-0.26,-0.13,0.87,0.46,0.22,-0.07,-0.31,72,496,249,255,212,504,360,733,624,6,878,1
1845.72,3.99,-1.44,1.75,-0.14,0.88,0.46,0.22,-0.07,-0.31,75,497,249,255,213,504,360,732,622,7,878,1
1845.83,3.84,-1.57,1.94,-0.13,0.87,0.43,0.22,-0.07,-0.31,76,497,248,254,213,502,360,732,623,7,878,1
1845.94,8.61,-2.75,2.21,-0.13,0.88,0.46,0.22,-0.07,-0.31,77,498,250,255,213,501,360,734,624,6,879,1
1846.04,2.00,0.50,0.95,-0.14,0.87,0.44,0.22,-0.07,-0.32,76,498,248,256,213,502,360,734,624,13,879,1
1846.15,0.77,-0.74,1.57,-0.14,0.86,0.45,0.22,-0.07,-0.32,76,498,248,256,213,500,360,733,623,6,879,1
1846.25,1.32,2.52,1.27,-0.14,0.84,0.45,0.22,-0.07,-0.32,76,498,248,257,212,500,359,734,624,6,879,1
1846.36,1.06,1.05,0.73,-0.14,0.86,0.46,0.22,-0.07,-0.32,74,498,248,256,212,499,360,733,624,7,878,1
1846.46,12.01,-2.18,0.45,-0.13,0.90,0.45,0.22,-0.07,-0.32,76,499,248,257,212,498,359,735,624,15,879,1
1846.57,24.68,-3.58,-3.05,-0.14,0.94,0.40,0.22,-0.06,-0.33,76,498,249,255,213,499,360,736,623,14,878,1
1846.67,60.85,-7.76,3.33,-0.13,0.76,0.56,0.21,-0.04,-0.35,79,494,251,254,212,496,360,742,627,16,879,1
1846.78,61.15,-45.14,-2.12,-0.10,0.95,0.67,0.21,-0.03,-0.37,81,500,257,250,202,498,375,761,632,46,878,1
