time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
1207.31,6.62,2.68,-4.56,-0.38,-0.78,0.53,-0.22,0.60,0.07,0,0,229,428,222,546,436,379,0,1
1207.42,4.58,6.71,-1.70,-0.42,-0.74,0.53,-0.23,0.61,0.08,0,0,230,428,233,543,439,388,0,1
1207.52,-2.49,-2.36,-2.84,-0.43,-0.74,0.49,-0.23,0.60,0.07,0,0,230,429,233,517,451,386,0,1
1207.63,-4.99,-0.65,5.84,-0.42,-0.77,0.47,-0.23,0.61,0.06,0,0,232,433,231,531,456,393,0,1
1207.73,5.47,3.34,-0.17,-0.41,-0.75,0.48,-0.23,0.61,0.06,0,0,233,433,232,525,452,380,0,1
1207.84,6.75,5.10,-4.48,-0.41,-0.75,0.50,-0.24,0.61,0.06,0,0,233,422,230,504,445,378,0,1
1207.94,11.52,4.73,-2.01,-0.41,-0.73,0.52,-0.25,0.60,0.06,0,0,234,405,229,502,436,391,0,1
1208.05,11.15,-0.15,0.68,-0.42,-0.76,0.52,-0.24,0.60,0.07,0,0,230,400,223,490,433,376,0,1
1208.15,8.41,-2.14,3.13,-0.38,-0.79,0.51,-0.24,0.60,0.07,0,0,233,405,224,477,417,349,0,1
1208.26,7.04,1.39,0.71,-0.40,-0.79,0.53,-0.25,0.60,0.07,0,0,261,405,238,462,421,354,0,1
1208.36,1.21,-2.68,0.23,-0.42,-0.75,0.50,-0.24,0.60,0.07,0,1,272,408,242,461,425,353,0,1
1208.47,-4.54,-1.55,1.87,-0.41,-0.74,0.46,-0.25,0.60,0.07,0,0,270,407,242,451,429,340,0,1
1208.58,3.84,0.46,3.83,-0.42,-0.76,0.50,-0.24,0.60,0.07,0,0,277,403,245,441,433,341,0,1
1208.68,5.26,1.44,1.66,-0.42,-0.77,0.53,-0.24,0.61,0.06,0,0,279,405,244,452,435,354,0,1
1208.79,-0.78,-1.00,3.88,-0.44,-0.75,0.50,-0.24,0.60,0.07,0,0,270,406,244,466,437,370,0,1
1208.89,-0.17,-8.20,6.51,-0.37,-0.77,0.47,-0.23,0.61,0.06,0,0,278,406,239,458,435,347,0,1
1209.00,14.00,1.38,-2.27,-0.37,-0.75,0.52,-0.24,0.61,0.07,0,0,279,409,247,477,438,353,0,1
1210.49,2.80,0.94,-1.15,-0.36,-0.78,0.51,-0.24,0.60,0.06,0,0,267,410,248,508,467,384,1,1
1210.60,5.60,1.09,-2.84,-0.38,-0.74,0.51,-0.25,0.60,0.07,0,0,275,409,248,508,464,381,0,1
1210.70,1.37,-0.18,3.44,-0.41,-0.77,0.48,-0.24,0.60,0.06,0,0,267,406,245,505,460,362,0,1
1210.81,4.08,3.51,-2.33,-0.35,-0.71,0.48,-0.25,0.60,0.06,0,0,257,408,242,506,437,361,0,1
1210.91,10.64,8.36,14.34,-0.44,-0.75,0.56,-0.25,0.59,0.06,0,0,241,393,247,507,440,410,0,1
1211.02,2.50,-5.63,0.24,-0.47,-0.79,0.50,-0.24,0.59,0.07,0,0,238,379,257,498,446,419,0,1
1211.12,4.18,-12.53,5.34,-0.41,-0.75,0.43,-0.25,0.59,0.08,0,0,233,367,259,491,448,416,0,1
1211.23,9.17,-2.71,5.28,-0.42,-0.79,0.47,-0.24,0.60,0.09,0,0,237,370,263,493,450,403,0,1
1211.33,6.07,-3.49,5.36,-0.37,-0.77,0.46,-0.24,0.60,0.09,0,0,239,377,264,498,456,411,0,1
1211.44,1.65,4.46,5.90,-0.39,-0.81,0.52,-0.23,0.60,0.09,0,0,282,382,278,532,466,450,0,1
1211.55,1.35,-7.62,1.93,-0.38,-0.79,0.46,-0.23,0.60,0.09,0,0,297,385,289,523,477,451,0,1
1211.65,-3.64,-4.15,4.37,-0.40,-0.80,0.45,-0.23,0.60,0.09,0,0,309,384,296,530,487,458,0,1
1211.76,3.54,-5.99,3.84,-0.39,-0.80,0.43,-0.22,0.60,0.08,0,0,312,381,296,530,485,460,0,1
1211.86,3.74,-0.00,-0.00,-0.44,-0.79,0.46,-0.22,0.61,0.08,0,0,311,379,294,530,483,464,0,1
1211.97,5.88,-1.26,-1.43,-0.42,-0.80,0.45,-0.23,0.60,0.08,0,0,299,378,295,531,479,465,0,1
1212.07,5.49,4.05,-2.08,-0.40,-0.79,0.46,-0.22,0.60,0.08,0,0,294,377,290,533,476,461,0,1
1212.18,4.81,2.48,-1.23,-0.39,-0.79,0.48,-0.23,0.60,0.08,0,0,290,377,289,539,472,455,0,1
1212.28,4.27,2.11,0.07,-0.40,-0.78,0.48,-0.23,0.59,0.09,0,0,291,378,290,541,471,459,0,1
1212.39,5.50,-1.05,1.28,-0.40,-0.79,0.47,-0.23,0.60,0.08,0,0,289,378,290,543,471,464,0,1
1212.49,4.15,1.83,1.88,-0.42,-0.79,0.46,-0.24,0.60,0.09,0,0,285,376,291,545,472,465,0,1
1212.60,1.37,0.86,0.77,-0.41,-0.78,0.47,-0.24,0.60,0.08,0,0,281,378,291,545,473,465,0,1
1212.71,2.38,0.89,1.80,-0.40,-0.77,0.48,-0.23,0.60,0.08,0,0,279,378,289,547,472,465,0,1
1212.81,4.03,0.38,1.53,-0.41,-0.79,0.48,-0.23,0.60,0.08,0,0,281,377,290,547,473,465,0,1
1212.92,4.91,0.11,1.92,-0.42,-0.78,0.47,-0.23,0.60,0.08,0,0,274,376,290,548,471,466,0,1
1213.02,5.60,1.07,-1.50,-0.39,-0.77,0.49,-0.24,0.60,0.08,0,0,277,377,295,549,471,468,0,1
1213.13,3.27,-0.97,3.75,-0.42,-0.76,0.47,-0.24,0.60,0.08,0,0,277,377,287,549,471,467,0,1
1213.23,2.55,-2.00,5.49,-0.41,-0.79,0.46,-0.23,0.60,0.08,0,0,271,376,286,550,471,463,0,1
1213.34,3.72,-1.18,0.47,-0.42,-0.81,0.47,-0.24,0.60,0.08,1,0,277,375,286,551,471,464,0,1
1213.44,3.22,0.86,-1.57,-0.41,-0.78,0.48,-0.23,0.60,0.08,0,0,270,374,283,551,469,461,0,1
1213.55,5.22,-0.04,-0.93,-0.41,-0.76,0.48,-0.24,0.60,0.08,0,0,263,374,283,551,469,457,0,1
1213.66,4.81,-1.77,2.77,-0.42,-0.76,0.46,-0.23,0.60,0.08,0,0,257,374,282,551,467,457,0,1
1213.76,2.90,-1.64,2.40,-0.42,-0.78,0.47,-0.24,0.60,0.08,0,0,258,376,282,552,469,461,0,1
1213.87,3.54,-0.67,2.87,-0.42,-0.79,0.46,-0.23,0.60,0.08,0,0,259,376,281,553,468,461,0,1
1213.97,3.32,0.86,1.37,-0.42,-0.78,0.47,-0.23,0.60,0.08,0,0,259,377,278,554,468,457,0,1
1214.08,6.11,1.44,-1.57,-0.42,-0.79,0.48,-0.23,0.60,0.08,0,0,261,376,279,552,470,454,0,1
1214.18,1.97,-2.11,1.56,-0.41,-0.78,0.46,-0.23,0.60,0.08,0,0,260,375,276,553,470,450,0,1
1214.29,3.52,1.08,0.42,-0.41,-0.78,0.47,-0.23,0.60,0.08,0,0,262,374,274,552,470,442,0,1
1214.39,6.63,0.13,1.59,-0.41,-0.79,0.48,-0.23,0.60,0.08,0,0,270,374,274,553,471,445,0,1
1214.50,5.80,1.36,-0.46,-0.41,-0.78,0.48,-0.24,0.60,0.08,0,0,276,375,276,554,471,445,0,1
1214.60,4.18,-0.90,1.61,-0.41,-0.78,0.48,-0.23,0.60,0.07,0,0,280,377,276,555,473,448,0,1
1214.71,3.25,-0.41,1.92,-0.42,-0.78,0.47,-0.23,0.60,0.08,0,0,281,377,274,558,474,447,0,1
1214.82,2.29,-0.11,1.54,-0.42,-0.78,0.46,-0.24,0.60,0.08,0,0,281,377,275,557,474,444,0,1
1214.92,4.93,1.71,-0.12,-0.41,-0.77,0.46,-0.23,0.60,0.07,0,0,280,377,275,557,475,441,1,1
1215.03,3.12,-0.11,1.47,-0.42,-0.77,0.48,-0.23,0.60,0.08,0,0,281,378,275,556,475,439,0,1
1215.13,4.50,0.23,0.85,-0.42,-0.77,0.47,-0.23,0.60,0.08,0,0,278,378,274,553,473,436,0,1
1215.24,5.90,0.94,-0.64,-0.41,-0.79,0.48,-0.24,0.60,0.08,0,0,273,377,273,553,473,436,0,1
1215.34,2.95,-0.98,1.58,-0.41,-0.79,0.48,-0.23,0.59,0.07,0,0,275,378,273,553,472,441,0,1
