time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
3907.63,3.65,0.66,0.85,0.91,0.17,0.30,0.32,-0.05,-0.00,137,258,508,221,250,52,576,0,144,64,86,1
3907.64,3.82,0.83,1.03,0.91,0.17,0.30,0.32,-0.05,-0.00,137,258,509,222,249,51,576,0,144,64,86,1
3907.64,3.97,0.52,1.02,0.91,0.17,0.30,0.32,-0.05,-0.00,137,257,508,222,250,51,576,0,144,64,87,1
3907.65,3.77,0.70,0.97,0.91,0.17,0.30,0.32,-0.05,-0.00,137,258,509,221,250,52,576,0,144,64,86,1
3907.65,3.90,0.82,0.91,0.91,0.17,0.30,0.32,-0.05,-0.00,137,258,508,221,249,51,576,0,144,64,86,1
3907.66,4.09,0.74,0.90,0.91,0.16,0.29,0.32,-0.05,-0.00,137,258,509,221,249,51,576,0,145,64,86,1
3907.66,4.21,0.62,1.02,0.91,0.17,0.30,0.32,-0.05,-0.01,137,258,509,221,249,50,577,0,145,64,86,1
3907.67,4.03,0.67,1.19,0.91,0.16,0.30,0.32,-0.05,-0.01,137,257,508,221,250,51,577,0,144,63,86,1
3907.67,3.84,0.77,1.11,0.91,0.16,0.31,0.32,-0.05,-0.01,137,258,509,221,249,50,576,0,145,64,86,1
3907.68,3.61,0.79,1.17,0.91,0.16,0.30,0.32,-0.05,-0.01,136,258,509,221,249,50,576,0,145,64,87,1
3907.68,3.50,0.77,1.32,0.91,0.16,0.31,0.32,-0.05,-0.01,137,258,509,221,249,50,576,0,145,64,87,1
3907.69,3.08,0.45,1.32,0.91,0.16,0.30,0.32,-0.05,-0.00,137,258,508,222,250,50,576,0,145,64,86,1
3907.69,2.67,0.88,1.37,0.91,0.16,0.30,0.32,-0.05,-0.00,137,258,508,222,249,51,576,0,145,64,86,1
3907.70,2.50,0.74,1.62,0.91,0.16,0.30,0.32,-0.05,-0.01,137,258,509,221,250,51,577,0,144,64,86,1
3907.70,2.50,0.79,1.84,0.91,0.16,0.30,0.32,-0.05,-0.01,137,258,509,222,249,50,576,0,144,64,86,1
3907.71,2.36,0.78,1.64,0.91,0.16,0.30,0.32,-0.05,-0.01,137,257,509,222,249,51,577,0,145,64,87,1
3907.71,2.21,0.79,1.91,0.91,0.17,0.30,0.32,-0.05,-0.00,137,258,508,222,249,50,576,0,144,64,86,1
3907.72,2.48,0.59,1.72,0.91,0.17,0.30,0.32,-0.05,-0.00,137,258,508,222,250,51,577,0,144,63,87,1
3907.72,2.38,0.44,1.91,0.91,0.17,0.29,0.32,-0.05,-0.01,136,258,509,221,249,50,576,0,145,64,87,1
3907.73,2.72,0.88,1.76,0.91,0.17,0.29,0.32,-0.05,-0.01,136,258,509,222,249,50,575,0,144,64,87,1
3907.73,2.64,0.84,1.74,0.91,0.17,0.30,0.32,-0.05,-0.01,136,258,508,222,249,50,577,0,144,63,86,1
3907.74,2.73,1.00,1.72,0.91,0.17,0.30,0.32,-0.06,-0.01,136,258,509,222,249,50,576,0,144,64,86,1
3907.74,3.54,0.84,1.81,0.91,0.17,0.30,0.32,-0.06,-0.01,136,258,508,221,249,50,576,0,144,64,87,1
3907.75,3.45,0.96,1.65,0.91,0.16,0.30,0.32,-0.05,-0.00,136,258,508,222,249,50,576,0,144,64,86,1
3907.75,3.70,0.88,1.50,0.91,0.16,0.30,0.32,-0.05,-0.00,136,259,508,222,248,50,576,0,144,63,86,1
3907.76,3.66,0.80,1.55,0.91,0.16,0.30,0.32,-0.05,-0.00,136,258,508,221,249,50,575,0,144,64,86,1
3907.76,3.85,0.55,1.53,0.91,0.16,0.30,0.32,-0.05,-0.01,136,258,508,222,249,50,576,0,144,64,86,1
3907.77,3.94,0.42,1.60,0.91,0.16,0.30,0.32,-0.05,-0.01,136,258,508,222,249,50,577,0,145,63,86,1
3907.77,3.87,0.33,1.50,0.91,0.16,0.30,0.32,-0.05,-0.01,136,259,508,222,249,50,576,0,144,64,86,1
3907.78,3.71,0.91,1.68,0.91,0.16,0.30,0.32,-0.05,-0.00,136,258,508,221,248,50,575,0,144,64,87,1
3907.78,3.66,0.69,1.64,0.91,0.16,0.30,0.32,-0.05,-0.00,136,258,508,222,249,49,575,0,145,64,86,1
3907.79,3.94,0.74,1.64,0.91,0.16,0.30,0.32,-0.05,-0.00,136,258,508,222,248,50,575,0,144,63,87,1
3907.79,3.83,0.55,1.69,0.91,0.16,0.30,0.32,-0.05,-0.00,136,258,508,222,248,50,576,0,144,64,85,1
3907.80,4.16,0.38,1.78,0.91,0.16,0.30,0.32,-0.05,-0.00,136,258,508,221,248,49,576,0,144,64,86,1
3907.80,3.71,0.61,1.73,0.91,0.16,0.30,0.32,-0.05,-0.01,135,258,508,222,248,50,575,0,145,64,86,1
3907.81,3.67,0.49,1.66,0.90,0.16,0.30,0.32,-0.05,-0.01,136,259,508,222,248,49,576,0,144,64,86,1
3907.81,3.47,0.49,1.72,0.91,0.16,0.30,0.32,-0.05,-0.01,135,258,508,221,248,49,576,0,145,64,86,1
3907.82,3.53,0.31,1.83,0.90,0.16,0.29,0.32,-0.05,-0.01,136,258,508,221,249,49,576,0,145,64,86,1
3907.82,3.79,0.36,1.72,0.90,0.16,0.30,0.32,-0.05,-0.01,136,257,508,221,248,49,576,0,145,64,86,1
3907.83,3.52,0.28,1.86,0.91,0.16,0.30,0.32,-0.05,-0.01,136,258,508,221,248,49,576,0,146,64,86,1
3907.83,3.75,0.30,1.69,0.91,0.16,0.29,0.32,-0.05,-0.01,136,258,507,220,248,49,577,0,145,64,86,1
3907.84,3.54,0.38,1.58,0.91,0.16,0.30,0.32,-0.06,-0.02,135,258,508,221,248,48,577,0,144,64,86,1
3907.84,3.74,0.43,1.67,0.91,0.16,0.30,0.32,-0.06,-0.02,135,258,508,221,248,48,576,0,144,64,87,1
3907.85,3.93,0.29,1.45,0.91,0.16,0.29,0.32,-0.06,-0.02,135,258,508,221,247,49,576,0,144,63,86,1
3907.85,3.76,0.23,1.62,0.91,0.16,0.30,0.32,-0.06,-0.02,135,258,508,221,248,49,575,0,145,64,86,1
3907.86,3.64,0.32,1.74,0.91,0.16,0.30,0.32,-0.06,-0.02,135,258,508,221,248,49,574,0,145,63,86,1
3907.86,3.57,0.61,1.65,0.91,0.16,0.30,0.32,-0.06,-0.02,136,258,508,221,249,49,574,0,144,63,87,1
3907.87,3.79,0.94,1.59,0.91,0.16,0.30,0.32,-0.05,-0.01,136,259,508,221,249,49,574,0,145,64,86,1
3907.87,4.18,0.69,1.62,0.91,0.16,0.30,0.32,-0.05,-0.01,135,258,508,221,248,48,575,0,145,63,86,1
3907.88,3.86,0.85,1.63,0.91,0.16,0.31,0.32,-0.05,-0.02,135,258,508,222,248,49,575,0,145,63,86,1
3907.89,4.09,0.61,1.29,0.91,0.16,0.30,0.32,-0.05,-0.02,136,258,508,221,249,49,574,0,145,63,86,1
3907.89,4.07,0.74,1.34,0.91,0.16,0.30,0.32,-0.05,-0.02,135,258,507,220,248,48,574,0,145,64,86,1
3907.90,3.69,0.81,1.23,0.91,0.16,0.30,0.32,-0.05,-0.01,135,258,507,221,249,48,574,0,145,64,86,1
3907.90,3.87,0.55,1.40,0.91,0.16,0.30,0.32,-0.05,-0.01,136,258,507,221,248,47,575,0,145,64,86,1
3907.91,3.48,0.38,1.29,0.91,0.16,0.30,0.32,-0.05,-0.01,135,258,508,220,249,48,574,0,145,64,86,1
3907.91,3.44,0.07,1.61,0.91,0.16,0.30,0.32,-0.05,-0.01,136,258,508,220,249,48,574,0,145,63,86,1
3907.92,3.79,0.31,1.42,0.91,0.16,0.30,0.32,-0.05,-0.01,134,258,507,221,249,49,574,0,145,64,86,1
3907.92,3.50,0.17,1.20,0.91,0.16,0.30,0.32,-0.05,-0.02,135,258,507,220,249,49,575,0,145,64,86,1
3907.93,3.37,0.45,1.26,0.91,0.16,0.30,0.32,-0.05,-0.02,135,258,507,220,249,49,574,0,144,65,86,1
3907.93,3.31,0.64,1.15,0.90,0.16,0.29,0.32,-0.05,-0.01,135,258,508,221,250,49,574,0,145,64,86,1
3907.94,3.77,0.78,1.14,0.91,0.16,0.30,0.32,-0.05,-0.01,134,258,508,221,249,49,574,0,145,64,86,1
3907.94,4.03,0.84,0.86,0.92,0.16,0.29,0.32,-0.05,-0.01,135,258,507,221,250,49,574,0,145,64,86,1
3910.24,-1.02,-1.11,-2.81,-0.36,0.50,0.82,-0.07,-0.14,-0.18,317,206,437,266,417,40,304,0,0,9,124,1
3910.25,-2.07,-1.71,-2.82,-0.36,0.50,0.81,-0.07,-0.14,-0.18,317,206,437,264,417,40,304,0,0,9,123,1
3910.25,-2.89,-2.44,-2.35,-0.35,0.49,0.80,-0.07,-0.14,-0.18,318,206,436,264,418,40,304,0,0,9,123,1
3910.26,-3.52,-3.26,-1.70,-0.34,0.49,0.80,-0.07,-0.14,-0.18,317,206,437,263,417,39,304,0,0,8,123,1
3910.26,-4.71,-3.58,-1.00,-0.33,0.49,0.79,-0.07,-0.15,-0.18,316,206,436,261,418,39,304,0,0,10,122,1
3910.27,-6.19,-4.20,0.04,-0.32,0.49,0.77,-0.07,-0.15,-0.18,315,206,437,260,417,39,305,0,0,9,122,1
3910.27,-6.91,-4.97,1.00,-0.33,0.49,0.77,-0.07,-0.14,-0.18,315,207,436,260,417,39,306,0,0,9,122,1
3910.28,-8.57,-5.57,1.60,-0.34,0.49,0.75,-0.07,-0.14,-0.18,315,207,437,259,417,38,305,0,0,9,123,1
3910.28,-9.27,-6.07,1.95,-0.34,0.50,0.74,-0.07,-0.14,-0.18,313,208,437,260,416,39,305,0,0,9,123,1
3910.29,-9.36,-6.47,2.13,-0.36,0.50,0.73,-0.06,-0.15,-0.18,312,209,437,260,417,38,305,0,0,10,123,1
3910.29,-9.08,-6.47,2.12,-0.37,0.51,0.72,-0.06,-0.15,-0.18,312,208,437,259,416,37,306,0,0,10,123,1
3910.30,-9.03,-6.42,2.17,-0.38,0.51,0.71,-0.06,-0.15,-0.18,313,209,437,259,416,37,305,0,0,10,123,1
3910.30,-8.03,-6.07,1.96,-0.39,0.50,0.70,-0.07,-0.15,-0.18,312,210,437,258,417,38,306,0,1,11,123,1
3910.31,-7.16,-6.20,2.08,-0.39,0.51,0.70,-0.07,-0.15,-0.18,312,211,436,258,417,38,307,0,0,10,122,1
3910.31,-5.91,-6.24,1.78,-0.40,0.51,0.70,-0.06,-0.15,-0.18,311,211,437,258,416,38,308,0,0,10,123,1
3910.32,-4.41,-5.92,1.45,-0.41,0.51,0.70,-0.06,-0.15,-0.18,311,212,437,259,416,38,307,0,1,11,123,1
3910.32,-3.64,-5.41,1.44,-0.42,0.51,0.69,-0.06,-0.15,-0.18,310,213,437,258,417,38,307,0,0,11,123,1
3910.33,-2.74,-4.86,1.09,-0.42,0.50,0.69,-0.07,-0.15,-0.18,310,221,437,258,416,38,308,0,0,11,122,1
3910.33,-1.43,-4.27,1.23,-0.42,0.51,0.67,-0.07,-0.15,-0.18,310,222,437,258,417,38,307,0,0,11,122,1
3910.34,-0.74,-3.58,1.23,-0.42,0.51,0.67,-0.07,-0.15,-0.18,310,223,435,258,417,38,308,0,0,10,123,1
3910.34,0.34,-2.41,1.23,-0.41,0.53,0.68,-0.07,-0.15,-0.18,310,223,435,258,417,38,307,0,1,10,123,1
3910.35,1.38,-1.19,1.13,-0.42,0.53,0.69,-0.07,-0.15,-0.18,311,223,435,258,417,39,307,0,0,10,122,1
3910.35,2.30,-0.44,1.21,-0.41,0.54,0.70,-0.07,-0.15,-0.18,311,222,434,260,417,40,308,0,0,11,123,1
3910.36,4.75,0.60,1.33,-0.41,0.53,0.70,-0.07,-0.15,-0.18,311,223,435,258,417,40,309,0,0,10,123,1
3910.36,7.06,0.76,1.13,-0.41,0.53,0.71,-0.07,-0.15,-0.18,311,222,436,258,418,40,309,0,0,10,123,1
3910.37,8.96,0.61,1.05,-0.41,0.51,0.73,-0.07,-0.15,-0.18,311,224,435,258,417,40,308,0,0,10,124,1
3910.37,10.64,1.10,0.91,-0.40,0.50,0.73,-0.07,-0.15,-0.18,311,223,435,258,417,40,309,0,0,10,124,1
