time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
1013.44,2.17,-0.04,1.15,-0.37,0.88,0.29,-0.26,0.09,-0.38,368,454,348,72,324,184,424,70,0,111,322,2
1013.44,1.94,-0.33,1.22,-0.37,0.88,0.28,-0.26,0.09,-0.38,368,454,347,72,324,183,423,70,0,111,322,2
1013.45,1.83,-0.13,1.18,-0.37,0.88,0.28,-0.26,0.09,-0.38,368,455,348,71,324,185,423,70,0,110,322,2
1013.45,1.72,-0.23,1.07,-0.39,0.88,0.27,-0.26,0.09,-0.38,368,455,347,72,324,184,423,70,0,111,322,2
1013.46,1.79,-0.31,1.22,-0.38,0.88,0.27,-0.26,0.09,-0.38,368,454,348,72,324,185,423,70,0,110,322,2
1013.46,1.68,-0.04,0.85,-0.38,0.88,0.27,-0.26,0.09,-0.38,368,454,348,72,324,184,423,70,0,111,322,2
1013.47,2.14,0.11,0.86,-0.38,0.88,0.27,-0.26,0.09,-0.38,369,453,349,72,324,183,423,71,0,110,322,2
1013.47,2.47,0.26,0.64,-0.38,0.88,0.27,-0.26,0.09,-0.38,369,453,349,71,325,184,423,70,0,110,323,2
1013.48,2.94,0.27,0.38,-0.38,0.88,0.27,-0.26,0.09,-0.38,369,454,349,72,325,184,424,71,0,110,322,2
1013.48,3.12,0.53,0.25,-0.37,0.89,0.27,-0.26,0.09,-0.38,368,454,348,72,324,181,423,70,0,111,322,2
1013.49,3.82,0.37,0.04,-0.36,0.90,0.28,-0.26,0.09,-0.38,368,454,349,72,324,181,423,69,0,110,322,2
1013.49,4.38,0.17,0.17,-0.36,0.89,0.27,-0.26,0.09,-0.38,368,454,348,72,324,180,423,70,0,110,323,2
1013.50,4.76,-0.17,0.11,-0.37,0.89,0.28,-0.25,0.09,-0.38,368,454,348,71,324,182,423,69,1,111,323,2
1013.50,5.06,-0.04,0.26,-0.37,0.89,0.28,-0.25,0.09,-0.38,367,453,348,73,324,182,422,70,0,110,322,2
1013.51,5.23,-2.21,0.51,-0.36,0.89,0.29,-0.26,0.09,-0.37,367,453,349,72,325,182,422,70,1,112,322,2
1013.51,5.60,0.08,0.50,-0.36,0.89,0.29,-0.26,0.09,-0.37,368,453,349,72,324,181,422,68,0,111,322,2
1013.52,5.58,-0.09,0.81,-0.36,0.88,0.29,-0.26,0.09,-0.37,367,454,348,72,324,181,421,70,0,111,322,2
1013.52,5.08,-0.09,1.32,-0.36,0.88,0.30,-0.26,0.09,-0.38,368,454,349,73,324,181,422,70,0,111,322,2
1013.53,4.47,0.09,1.59,-0.37,0.88,0.30,-0.26,0.09,-0.38,367,453,349,72,324,182,422,71,0,110,322,2
1013.53,4.00,0.34,1.69,-0.37,0.88,0.29,-0.26,0.09,-0.38,368,453,349,72,324,181,422,72,0,111,322,2
1013.54,3.34,0.11,1.72,-0.37,0.88,0.30,-0.26,0.09,-0.38,368,453,348,72,324,181,421,72,0,110,323,2
1013.54,2.34,-0.11,1.58,-0.37,0.88,0.30,-0.26,0.09,-0.38,368,453,349,72,323,180,421,71,0,110,324,2
1013.55,1.87,0.30,1.62,-0.37,0.88,0.29,-0.26,0.09,-0.37,368,452,348,71,324,180,422,72,0,111,324,2
1013.55,1.46,-0.09,1.49,-0.37,0.89,0.29,-0.26,0.09,-0.37,367,453,348,72,323,181,422,73,0,110,324,2
1013.56,1.67,-0.00,1.68,-0.37,0.89,0.28,-0.26,0.09,-0.37,367,452,348,72,323,181,422,72,0,111,324,2
1013.56,1.55,-0.24,1.48,-0.37,0.89,0.28,-0.26,0.09,-0.38,368,453,348,72,325,181,422,72,0,111,325,2
1013.57,2.35,-0.40,1.49,-0.36,0.90,0.28,-0.26,0.09,-0.38,367,452,347,72,323,182,421,72,0,110,324,2
1013.57,2.48,-0.50,1.63,-0.36,0.90,0.27,-0.26,0.09,-0.38,368,452,348,71,324,180,422,71,0,111,324,2
1013.58,3.64,-0.62,1.79,-0.36,0.89,0.27,-0.26,0.09,-0.38,367,452,349,72,324,180,421,73,0,110,323,2
1013.58,4.39,-0.64,1.66,-0.36,0.89,0.27,-0.26,0.09,-0.38,367,452,348,72,323,181,421,72,0,111,324,2
1013.59,5.24,-0.74,1.49,-0.36,0.89,0.27,-0.26,0.09,-0.38,367,453,348,72,323,179,421,72,0,111,324,2
1013.59,5.53,-0.81,1.46,-0.37,0.89,0.28,-0.26,0.09,-0.38,366,452,348,72,323,178,420,72,0,111,324,2
1013.60,6.47,-0.92,1.05,-0.37,0.88,0.27,-0.26,0.09,-0.38,366,452,349,72,323,177,419,72,0,111,324,2
1013.60,6.27,-0.87,1.28,-0.38,0.88,0.28,-0.26,0.09,-0.38,367,453,348,72,323,180,420,72,0,111,324,2
1013.61,6.26,-0.65,1.03,-0.37,0.87,0.29,-0.26,0.09,-0.38,366,453,349,71,323,179,418,74,0,111,324,2
1013.61,6.39,-0.66,1.10,-0.36,0.87,0.29,-0.26,0.09,-0.37,366,453,348,71,323,178,418,72,0,111,324,2
1013.62,5.47,-0.65,0.95,-0.36,0.86,0.30,-0.26,0.09,-0.37,367,453,348,73,323,178,416,72,0,111,324,2
1013.62,4.09,-0.98,0.95,-0.35,0.86,0.30,-0.26,0.09,-0.38,366,453,349,71,323,178,416,72,0,111,324,2
1013.63,3.12,-1.12,1.34,-0.35,0.86,0.29,-0.26,0.09,-0.38,367,454,349,72,323,177,415,72,0,110,324,2
1013.63,2.13,-1.12,1.18,-0.36,0.87,0.29,-0.26,0.09,-0.38,366,453,349,73,323,177,414,73,0,111,324,2
1013.64,0.69,-1.16,1.41,-0.36,0.87,0.27,-0.26,0.09,-0.38,366,453,348,72,322,176,414,72,0,111,325,2
1013.64,0.44,-1.07,1.51,-0.36,0.88,0.28,-0.26,0.09,-0.38,365,452,348,72,323,176,413,73,0,110,324,2
1013.65,0.03,-1.00,1.84,-0.36,0.88,0.26,-0.26,0.09,-0.38,365,452,348,72,323,176,414,73,0,110,324,2
1013.65,0.17,-1.35,1.67,-0.36,0.88,0.26,-0.26,0.09,-0.38,365,452,349,72,322,175,414,73,0,111,325,2
1013.66,1.04,-1.27,1.76,-0.36,0.88,0.25,-0.26,0.09,-0.38,365,451,348,72,322,175,414,73,0,111,324,2
1013.66,0.99,-1.23,1.70,-0.36,0.88,0.25,-0.26,0.09,-0.38,365,451,349,72,321,174,414,72,0,110,324,2
1013.67,1.78,-1.09,1.49,-0.36,0.88,0.25,-0.26,0.09,-0.38,365,452,349,72,321,174,414,72,0,110,325,2
1013.67,2.56,-0.60,1.29,-0.36,0.88,0.25,-0.26,0.09,-0.38,364,451,348,72,321,174,414,74,1,110,324,2
1013.68,3.14,-0.19,1.23,-0.36,0.88,0.25,-0.26,0.08,-0.38,364,451,348,72,321,173,415,72,0,111,324,2
1013.68,4.06,-0.17,1.22,-0.36,0.88,0.26,-0.26,0.08,-0.38,364,452,349,71,321,173,415,73,0,110,324,2
1013.69,4.81,-0.42,1.09,-0.36,0.88,0.26,-0.26,0.08,-0.38,364,451,348,72,321,173,415,73,0,111,324,2
1013.69,5.87,0.11,0.92,-0.37,0.88,0.26,-0.26,0.08,-0.38,365,452,348,72,321,174,416,72,0,110,324,2
1013.70,6.97,0.24,0.69,-0.37,0.88,0.27,-0.26,0.08,-0.38,365,452,349,72,321,174,416,73,0,111,324,2
1013.70,7.45,0.31,0.55,-0.37,0.88,0.27,-0.26,0.09,-0.39,364,452,348,71,321,174,416,73,0,110,325,2
1013.71,7.85,0.75,0.66,-0.37,0.86,0.28,-0.26,0.09,-0.39,365,452,348,72,321,174,416,72,0,110,324,2
1013.71,7.43,0.43,0.83,-0.37,0.86,0.28,-0.26,0.08,-0.38,364,451,348,71,321,174,416,73,0,111,325,2
1013.72,6.45,0.52,0.50,-0.38,0.86,0.28,-0.26,0.08,-0.38,365,452,348,72,321,174,416,72,0,110,324,2
1013.72,5.19,0.79,0.39,-0.38,0.86,0.29,-0.26,0.08,-0.38,365,452,348,72,321,174,417,72,0,111,325,2
1013.73,4.30,1.35,0.41,-0.38,0.85,0.28,-0.26,0.08,-0.38,365,452,348,73,321,174,416,73,0,111,324,2
1013.73,3.37,1.68,0.52,-0.38,0.85,0.29,-0.26,0.08,-0.38,364,452,348,72,321,174,416,73,0,111,325,2
1013.74,1.92,2.27,0.02,-0.38,0.86,0.30,-0.26,0.08,-0.38,364,451,348,72,321,173,416,72,0,110,325,2
1018.05,5.05,-8.12,-5.61,-0.44,0.81,0.43,0.10,-0.15,-0.29,46,559,370,41,0,204,643,0,0,0,308,2
1018.05,6.50,-8.18,-5.54,-0.44,0.80,0.44,0.10,-0.15,-0.29,46,559,370,42,0,204,642,0,0,0,307,2
1018.06,7.79,-7.79,-5.36,-0.43,0.81,0.44,0.10,-0.15,-0.29,46,559,370,42,0,205,643,0,0,0,307,2
1018.06,9.15,-7.45,-5.12,-0.42,0.81,0.44,0.10,-0.15,-0.29,46,560,369,42,0,204,643,0,0,0,307,2
1018.07,10.66,-8.14,-5.06,-0.43,0.79,0.46,0.10,-0.15,-0.29,46,559,369,43,0,205,643,0,0,0,308,2
1018.07,11.35,-8.30,-4.72,-0.42,0.77,0.47,0.10,-0.15,-0.29,46,560,370,43,0,205,643,1,0,14,307,2
1018.08,11.77,-9.20,-4.39,-0.43,0.76,0.49,0.10,-0.15,-0.28,46,560,370,42,0,205,643,0,0,12,308,2
1018.08,11.38,-10.38,-4.16,-0.42,0.74,0.49,0.10,-0.15,-0.28,44,559,369,42,0,204,643,0,0,10,308,2
1018.09,10.59,-10.86,-3.95,-0.43,0.74,0.49,0.10,-0.15,-0.29,44,560,370,43,0,205,643,0,0,15,308,2
1018.09,8.80,-11.82,-4.06,-0.43,0.73,0.49,0.10,-0.15,-0.29,44,560,369,43,0,205,642,0,0,17,308,2
1018.10,7.53,-12.02,-4.09,-0.43,0.74,0.47,0.10,-0.15,-0.29,44,559,368,43,1,205,643,0,0,18,309,2
1018.10,6.06,-12.43,-3.95,-0.43,0.75,0.47,0.10,-0.15,-0.29,45,559,369,43,0,205,643,0,0,16,308,2
1018.11,4.75,-12.48,-4.29,-0.43,0.76,0.45,0.10,-0.15,-0.29,45,559,369,43,0,205,642,0,0,17,308,2
1018.11,4.31,-12.33,-4.58,-0.44,0.77,0.45,0.10,-0.15,-0.29,45,560,369,45,0,205,643,0,0,14,308,2
1018.12,4.04,-12.33,-4.73,-0.44,0.78,0.44,0.10,-0.15,-0.29,44,560,368,44,0,204,642,0,0,35,308,2
1018.12,3.93,-12.25,-4.66,-0.44,0.79,0.43,0.10,-0.15,-0.29,44,559,367,45,0,206,642,0,0,43,308,2
1018.13,4.30,-12.35,-4.81,-0.44,0.80,0.43,0.10,-0.15,-0.29,45,560,366,45,0,205,642,0,0,50,308,2
1018.13,5.33,-12.17,-4.80,-0.45,0.80,0.42,0.10,-0.15,-0.29,45,559,365,45,0,204,642,0,0,55,307,2
1018.14,6.67,-12.33,-4.61,-0.45,0.80,0.42,0.10,-0.15,-0.29,45,560,365,44,0,205,641,0,0,58,309,2
1018.14,7.90,-11.56,-4.63,-0.45,0.80,0.42,0.10,-0.15,-0.29,44,560,364,44,0,205,641,0,0,60,308,2
1018.15,9.22,-11.65,-4.59,-0.45,0.80,0.44,0.10,-0.15,-0.29,44,559,363,44,0,205,641,0,0,62,308,2
1018.15,9.73,-11.33,-4.88,-0.45,0.80,0.43,0.10,-0.15,-0.29,44,560,363,45,0,205,642,0,0,64,307,2
1018.16,10.18,-11.03,-4.23,-0.45,0.79,0.44,0.10,-0.15,-0.29,45,559,362,44,0,203,641,0,0,66,307,2
1018.16,10.26,-11.18,-4.06,-0.45,0.78,0.45,0.10,-0.14,-0.29,44,559,362,45,0,204,642,0,0,69,307,2
1018.17,10.08,-10.87,-3.86,-0.45,0.76,0.46,0.10,-0.14,-0.29,44,559,361,45,0,205,642,0,0,68,307,2
1018.17,6.90,-11.11,-3.32,-0.45,0.74,0.47,0.10,-0.14,-0.29,43,559,360,45,0,205,641,0,0,68,308,2
1018.18,7.86,-11.38,-2.93,-0.44,0.74,0.46,0.10,-0.15,-0.29,44,559,359,45,0,205,641,0,0,67,308,2
1018.18,6.36,-11.31,-2.27,-0.44,0.74,0.45,0.10,-0.15,-0.29,44,559,359,45,0,204,641,0,1,70,308,2
1018.19,4.61,-10.88,-2.13,-0.43,0.75,0.44,0.10,-0.15,-0.29,44,559,359,45,0,205,641,0,0,70,308,2
1018.19,3.23,-11.14,-1.87,-0.43,0.76,0.44,0.10,-0.15,-0.29,44,558,359,45,0,205,641,0,0,71,308,2
1018.20,2.24,-10.60,-1.86,-0.44,0.76,0.43,0.10,-0.15,-0.29,44,558,358,44,0,204,641,0,0,72,308,2
1018.20,1.44,-10.77,-1.60,-0.45,0.76,0.42,0.10,-0.14,-0.30,44,558,357,45,0,205,640,0,0,72,309,2
1018.21,1.42,-10.32,-1.47,-0.46,0.77,0.42,0.10,-0.14,-0.30,44,558,357,44,0,205,640,0,0,72,309,2
1018.21,1.41,-9.82,-1.31,-0.47,0.77,0.41,0.10,-0.14,-0.30,44,558,356,45,0,205,640,0,0,73,309,2
1018.22,1.79,-9.62,-1.22,-0.47,0.77,0.41,0.10,-0.15,-0.29,45,558,355,45,0,205,640,0,0,73,309,2
1018.22,2.30,-9.56,-1.37,-0.47,0.77,0.41,0.10,-0.15,-0.29,47,557,354,44,0,204,639,0,0,78,310,2
1018.23,2.90,-9.36,-1.85,-0.46,0.77,0.41,0.10,-0.15,-0.30,47,558,355,45,0,205,639,0,0,77,309,2
1018.23,3.59,-9.27,-2.09,-0.45,0.77,0.41,0.10,-0.15,-0.30,48,556,354,45,0,205,639,0,0,78,309,2
1018.24,4.01,-8.78,-2.40,-0.45,0.77,0.42,0.10,-0.15,-0.30,48,556,352,45,0,204,638,0,0,78,309,2
1018.24,4.08,-8.85,-2.49,-0.44,0.76,0.42,0.10,-0.15,-0.30,48,556,351,44,0,204,639,0,0,77,310,2
1018.25,4.32,-8.78,-2.41,-0.43,0.75,0.43,0.10,-0.15,-0.30,47,556,351,44,0,205,637,0,0,80,309,2
1018.26,3.92,-8.75,-2.47,-0.43,0.75,0.43,0.10,-0.15,-0.29,47,556,350,45,0,205,639,0,0,80,309,2
1018.26,3.89,-8.99,-2.33,-0.43,0.75,0.43,0.10,-0.15,-0.29,48,556,351,45,0,205,638,0,0,80,309,2
1018.26,3.26,-9.04,-2.17,-0.44,0.75,0.43,0.10,-0.15,-0.29,48,554,349,45,1,205,638,0,0,80,310,2
1018.27,2.98,-8.93,-1.99,-0.44,0.75,0.42,0.11,-0.14,-0.29,48,555,350,46,0,206,637,0,0,74,309,2
1018.27,2.25,-8.66,-2.35,-0.44,0.75,0.41,0.11,-0.14,-0.29,47,555,350,45,0,205,637,0,0,79,309,2
1018.28,2.04,-7.99,-2.71,-0.45,0.76,0.41,0.11,-0.14,-0.29,48,555,350,45,0,204,637,0,0,74,309,2
1018.28,2.43,-7.11,-2.83,-0.46,0.75,0.41,0.10,-0.14,-0.30,48,554,350,45,0,204,636,0,0,77,310,2
1018.29,3.37,-6.09,-2.88,-0.46,0.74,0.41,0.10,-0.14,-0.30,48,553,349,44,0,204,636,0,0,78,311,2
1018.29,3.81,-5.47,-3.18,-0.46,0.74,0.42,0.10,-0.14,-0.29,48,553,349,45,0,204,635,0,0,79,310,2
1018.30,4.11,-4.65,-3.20,-0.47,0.74,0.42,0.10,-0.14,-0.29,48,553,349,45,0,203,635,0,0,79,311,2
1018.30,4.37,-4.36,-3.17,-0.47,0.74,0.43,0.10,-0.14,-0.29,48,552,348,45,0,204,635,0,0,76,311,2
1018.31,4.23,-3.85,-3.39,-0.47,0.75,0.43,0.10,-0.14,-0.30,47,552,348,45,0,203,635,0,0,80,311,2
1018.31,4.22,-3.34,-3.43,-0.47,0.75,0.43,0.10,-0.14,-0.30,46,552,348,45,0,203,634,0,0,80,311,2
1018.32,3.31,-2.74,-3.87,-0.46,0.75,0.44,0.10,-0.15,-0.30,47,552,348,45,0,203,634,0,0,82,312,2
1018.33,2.49,-2.18,-3.87,-0.47,0.75,0.44,0.10,-0.15,-0.30,46,551,348,45,0,202,634,0,0,82,312,2
1018.33,1.92,-2.40,-4.18,-0.44,0.76,0.45,0.10,-0.15,-0.30,47,551,347,45,0,202,634,0,0,82,312,2
1018.34,1.66,-2.03,-4.43,-0.44,0.76,0.44,0.10,-0.14,-0.30,46,552,348,46,0,201,634,0,0,83,312,2
1018.34,1.43,-2.60,-4.59,-0.44,0.77,0.44,0.10,-0.14,-0.30,46,551,347,45,0,201,633,0,0,83,313,2
1018.34,1.24,-2.55,-4.66,-0.44,0.77,0.43,0.10,-0.15,-0.30,46,550,346,46,0,201,633,0,0,84,315,2
1018.35,1.41,-2.97,-4.71,-0.44,0.77,0.42,0.10,-0.15,-0.30,46,551,346,46,0,201,632,0,0,85,315,2
1018.35,1.83,-2.74,-4.65,-0.44,0.78,0.42,0.10,-0.15,-0.30,44,551,347,46,0,200,633,0,0,86,317,2
1018.36,3.22,-3.00,-4.53,-0.44,0.77,0.41,0.10,-0.15,-0.30,45,550,348,46,0,200,632,0,0,86,316,2
1018.36,4.10,-2.71,-4.42,-0.44,0.77,0.42,0.10,-0.15,-0.30,46,550,348,46,0,200,632,0,0,86,317,2
1018.37,5.47,-2.56,-4.31,-0.44,0.77,0.42,0.10,-0.14,-0.30,46,550,348,45,0,199,632,0,0,87,317,2
1018.38,6.97,-2.48,-4.40,-0.44,0.76,0.43,0.10,-0.14,-0.30,45,550,347,46,0,199,631,0,0,88,317,2
1018.38,7.60,-2.62,-4.60,-0.44,0.74,0.43,0.10,-0.14,-0.30,45,550,347,45,0,198,631,0,0,87,317,2
1018.39,8.26,-2.43,-4.38,-0.44,0.73,0.45,0.10,-0.14,-0.30,45,550,348,45,0,199,632,0,0,88,317,2
1018.39,7.82,-2.90,-4.82,-0.43,0.74,0.46,0.10,-0.14,-0.30,46,549,348,45,0,198,631,0,0,88,317,2
1018.39,7.67,-3.53,-5.04,-0.42,0.74,0.46,0.10,-0.14,-0.30,46,549,348,45,0,198,630,0,0,88,318,2
1018.40,6.83,-3.84,-5.14,-0.42,0.74,0.46,0.11,-0.15,-0.29,46,550,349,45,0,200,631,0,0,88,318,2
1018.41,6.03,-4.12,-5.23,-0.41,0.75,0.46,0.11,-0.15,-0.29,45,549,349,45,0,200,630,0,0,88,318,2
1018.41,5.28,-4.20,-5.33,-0.41,0.75,0.46,0.10,-0.15,-0.30,46,550,349,45,0,199,629,0,0,88,318,2
1018.41,3.98,-4.44,-5.28,-0.41,0.75,0.46,0.10,-0.15,-0.30,47,550,348,46,0,199,630,0,0,90,318,2
1018.42,3.39,-4.69,-5.64,-0.42,0.76,0.45,0.10,-0.15,-0.30,47,550,348,46,0,199,629,0,0,89,318,2
1018.42,3.29,-5.33,-5.38,-0.43,0.78,0.44,0.11,-0.15,-0.30,48,550,349,46,0,201,629,0,0,88,319,2
1018.43,3.72,-5.80,-5.85,-0.44,0.78,0.42,0.11,-0.15,-0.30,49,550,348,44,0,200,628,0,0,89,320,2
1018.43,4.69,-6.45,-5.81,-0.44,0.78,0.43,0.11,-0.15,-0.30,49,549,349,45,0,201,628,0,0,89,320,2
1018.44,5.60,-6.66,-6.06,-0.45,0.78,0.43,0.11,-0.15,-0.30,50,550,348,44,0,202,627,0,0,90,319,2
1018.45,6.40,-6.89,-6.26,-0.45,0.78,0.43,0.11,-0.15,-0.30,50,549,348,44,0,201,626,0,0,90,320,2
1018.45,7.14,-7.09,-6.74,-0.46,0.78,0.43,0.11,-0.15,-0.30,51,549,348,45,0,200,626,0,0,90,320,2
1018.46,8.75,-7.37,-6.85,-0.46,0.78,0.43,0.11,-0.15,-0.30,51,549,348,46,0,200,626,0,0,90,319,2
1018.46,9.46,-7.79,-6.73,-0.46,0.79,0.43,0.11,-0.14,-0.30,50,548,348,47,0,200,626,0,0,91,320,2
1018.47,9.77,-7.70,-7.20,-0.45,0.79,0.43,0.11,-0.14,-0.30,49,549,348,46,0,201,625,0,0,91,320,2
1018.47,10.25,-7.39,-7.11,-0.44,0.79,0.44,0.11,-0.14,-0.30,49,549,349,47,0,201,625,0,0,90,319,2
1018.47,10.27,-7.96,-6.93,-0.44,0.79,0.44,0.10,-0.14,-0.30,49,549,349,48,0,202,625,0,0,91,319,2
1018.48,10.17,-7.83,-6.74,-0.44,0.78,0.45,0.10,-0.14,-0.30,48,549,349,48,0,201,625,0,0,91,319,2
1018.48,9.69,-7.89,-6.73,-0.44,0.78,0.46,0.10,-0.14,-0.30,49,549,350,48,0,203,625,0,0,91,319,2
1018.49,8.62,-7.13,-6.86,-0.44,0.78,0.46,0.11,-0.14,-0.29,49,549,349,48,0,200,625,0,0,90,319,2
1018.49,7.03,-6.62,-6.45,-0.43,0.79,0.46,0.11,-0.14,-0.29,49,550,349,48,0,203,624,0,0,90,320,2
1018.50,6.20,-6.33,-6.28,-0.43,0.80,0.45,0.11,-0.14,-0.30,49,549,350,49,0,202,624,0,0,91,319,2
1018.51,5.14,-6.19,-5.94,-0.42,0.81,0.45,0.11,-0.14,-0.30,49,550,349,49,0,201,624,0,0,91,319,2
1018.51,4.93,-5.83,-5.34,-0.43,0.81,0.43,0.11,-0.14,-0.30,49,549,349,50,0,203,623,0,0,92,319,2
1018.52,4.79,-5.57,-4.85,-0.43,0.82,0.42,0.11,-0.14,-0.31,49,549,349,51,0,203,623,0,0,94,319,2
1018.52,4.37,-5.11,-4.23,-0.44,0.82,0.41,0.11,-0.14,-0.31,50,549,348,51,0,202,621,0,0,93,319,2
1018.53,5.33,-4.82,-4.06,-0.46,0.83,0.41,0.11,-0.14,-0.30,49,548,349,52,0,203,621,0,0,91,320,2
1018.53,6.19,-4.17,-3.95,-0.46,0.83,0.40,0.11,-0.14,-0.30,49,549,348,52,0,203,620,0,0,90,319,2
1018.53,7.15,-3.93,-4.03,-0.45,0.84,0.41,0.11,-0.14,-0.30,49,548,349,52,0,198,620,0,0,90,319,2
1018.54,8.40,-3.89,-3.94,-0.44,0.83,0.43,0.11,-0.14,-0.30,50,549,348,52,0,203,621,0,0,91,319,2
1018.54,9.48,-4.37,-4.29,-0.43,0.83,0.42,0.11,-0.14,-0.30,49,549,349,52,0,203,619,0,0,93,319,2
1018.55,10.38,-4.80,-4.38,-0.42,0.83,0.44,0.11,-0.14,-0.30,49,550,349,53,0,200,620,0,0,90,319,2
1018.55,10.70,-5.01,-3.94,-0.42,0.84,0.43,0.11,-0.14,-0.30,49,549,349,53,0,203,621,0,0,92,318,2
1018.56,11.06,-5.28,-3.61,-0.41,0.84,0.44,0.11,-0.14,-0.30,49,549,349,53,0,202,620,0,0,92,319,2
1018.57,10.90,-5.30,-3.39,-0.41,0.84,0.44,0.11,-0.14,-0.30,50,549,349,53,0,203,621,0,0,92,318,2
1018.57,11.06,-5.39,-2.99,-0.42,0.84,0.44,0.11,-0.14,-0.30,49,549,350,53,0,203,621,0,0,92,317,2
1018.58,10.89,-5.67,-2.41,-0.43,0.84,0.43,0.11,-0.14,-0.30,50,549,349,53,0,203,621,0,0,92,317,2
1018.58,11.08,-5.32,-1.86,-0.43,0.83,0.43,0.11,-0.14,-0.30,49,549,350,54,0,203,621,0,0,91,317,2
1018.59,11.42,-5.44,-1.49,-0.44,0.83,0.42,0.11,-0.14,-0.30,49,549,350,54,0,204,621,0,0,92,316,2
1018.59,11.52,-4.72,-1.08,-0.44,0.82,0.43,0.11,-0.14,-0.31,50,549,349,54,0,205,622,0,0,91,316,2
1018.60,12.50,-4.09,-0.86,-0.45,0.81,0.43,0.11,-0.14,-0.31,49,549,349,54,0,205,621,0,0,91,316,2
1018.60,12.92,-3.67,-0.56,-0.45,0.80,0.43,0.11,-0.14,-0.31,49,549,349,54,0,204,622,0,0,90,316,2
1018.61,13.28,-2.99,-0.16,-0.46,0.79,0.44,0.11,-0.14,-0.31,50,549,349,54,0,205,621,0,0,90,316,2
1018.61,13.29,-2.69,0.00,-0.45,0.79,0.45,0.11,-0.14,-0.31,50,549,349,55,0,204,621,0,0,91,316,2
1018.62,13.47,-2.89,0.38,-0.44,0.79,0.45,0.11,-0.14,-0.31,50,549,349,56,0,204,621,0,0,91,317,2
1018.62,13.06,-3.32,0.54,-0.44,0.79,0.45,0.11,-0.14,-0.31,50,549,349,56,0,203,621,0,0,91,317,2
1018.62,12.52,-3.21,0.57,-0.44,0.79,0.45,0.11,-0.14,-0.31,50,549,349,56,0,204,620,0,0,91,316,2
1018.63,11.50,-3.26,0.62,-0.44,0.79,0.46,0.11,-0.14,-0.31,50,549,349,56,0,203,621,0,0,92,317,2
1018.64,10.25,-3.21,0.86,-0.44,0.79,0.46,0.11,-0.14,-0.31,50,549,349,56,0,203,620,0,0,93,315,2
1018.64,9.37,-3.30,1.07,-0.44,0.79,0.47,0.11,-0.14,-0.31,50,549,348,56,0,204,620,0,0,92,313,2
1018.65,8.15,-3.57,1.19,-0.44,0.79,0.46,0.11,-0.14,-0.31,49,549,349,57,0,201,620,0,0,92,313,2
1018.65,6.73,-3.70,0.94,-0.44,0.79,0.46,0.11,-0.14,-0.31,50,548,348,56,0,203,618,0,0,92,313,2
1018.66,5.52,-4.16,1.04,-0.44,0.79,0.46,0.11,-0.13,-0.31,49,549,349,57,0,203,620,0,0,92,312,2
1018.66,4.98,-4.09,1.34,-0.44,0.78,0.45,0.11,-0.13,-0.31,50,549,349,57,0,202,619,0,0,93,311,2
1018.67,3.82,-3.72,1.39,-0.45,0.77,0.45,0.11,-0.13,-0.31,50,549,348,57,0,203,620,0,0,92,311,2
1018.67,3.54,-4.10,1.50,-0.44,0.77,0.44,0.11,-0.13,-0.31,50,549,348,57,0,203,619,0,0,91,311,2
1018.68,3.07,-4.28,1.57,-0.43,0.77,0.43,0.11,-0.13,-0.31,50,549,348,57,0,203,619,0,0,91,311,2
1018.68,3.27,-4.55,1.46,-0.42,0.77,0.43,0.11,-0.14,-0.32,49,549,349,58,0,203,619,0,0,92,311,2
1018.69,3.70,-4.56,1.47,-0.42,0.77,0.42,0.11,-0.14,-0.32,50,549,348,58,0,201,618,0,0,91,311,2
1018.69,4.28,-4.58,1.46,-0.43,0.77,0.42,0.11,-0.14,-0.32,50,549,348,58,0,200,618,0,0,92,311,2
1018.70,4.72,-4.55,1.25,-0.44,0.78,0.41,0.11,-0.13,-0.31,49,549,348,58,0,199,618,0,0,91,312,2
1018.70,6.02,-4.21,1.13,-0.44,0.77,0.42,0.11,-0.13,-0.31,50,549,348,58,0,199,618,0,0,92,311,2
1018.71,6.43,-3.69,0.94,-0.44,0.77,0.42,0.11,-0.13,-0.31,50,549,348,57,0,200,617,0,0,92,312,2
1018.71,6.89,-3.61,0.57,-0.45,0.76,0.43,0.11,-0.13,-0.31,49,549,347,57,0,200,617,0,0,92,311,2
1018.72,7.28,-3.23,0.53,-0.44,0.76,0.43,0.11,-0.13,-0.31,50,549,347,58,0,200,617,0,0,92,311,2
1018.72,7.51,-3.12,0.43,-0.44,0.76,0.43,0.11,-0.14,-0.31,50,549,348,57,0,198,617,0,0,92,311,2
1018.73,7.17,-3.28,0.67,-0.43,0.75,0.42,0.11,-0.14,-0.31,49,548,348,57,0,200,617,0,0,92,311,2
1018.73,6.54,-3.87,0.67,-0.44,0.75,0.42,0.11,-0.13,-0.32,51,549,348,57,0,199,617,0,0,92,312,2
1018.74,5.88,-4.40,0.43,-0.43,0.76,0.41,0.11,-0.13,-0.32,50,549,348,57,0,200,617,0,0,92,311,2
