time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
391.24,0.94,1.21,2.88,-0.19,0.54,0.80,-0.16,0.31,-0.46,98,581,185,108,328,124,168,158,0,101,413,2
391.25,1.05,0.81,2.97,-0.19,0.55,0.80,-0.16,0.31,-0.46,99,581,184,108,328,124,168,158,0,101,412,2
391.26,1.52,1.04,2.94,-0.20,0.55,0.80,-0.16,0.31,-0.47,99,580,184,109,328,124,167,158,0,102,413,2
391.26,2.20,1.02,2.73,-0.20,0.55,0.80,-0.16,0.31,-0.47,99,580,184,108,328,124,168,158,0,102,412,2
391.27,2.66,0.91,2.53,-0.21,0.55,0.80,-0.16,0.31,-0.47,99,580,185,108,328,124,168,157,0,102,411,2
391.27,3.46,0.59,2.53,-0.21,0.54,0.79,-0.16,0.32,-0.46,99,580,184,108,328,124,167,157,0,102,411,2
391.27,4.36,0.38,2.07,-0.21,0.54,0.79,-0.16,0.32,-0.46,99,580,185,108,328,124,167,157,0,102,412,2
391.28,4.28,0.17,1.94,-0.20,0.53,0.80,-0.16,0.32,-0.46,99,581,184,108,328,124,168,157,0,102,413,2
391.29,4.69,-0.39,1.70,-0.20,0.53,0.79,-0.16,0.31,-0.46,99,580,185,109,328,124,168,157,0,101,412,2
391.29,4.35,-0.38,1.46,-0.20,0.53,0.79,-0.16,0.31,-0.46,99,580,185,108,328,125,168,157,0,102,412,2
391.30,4.49,-0.98,1.01,-0.20,0.53,0.79,-0.16,0.31,-0.47,98,581,185,108,328,124,169,157,0,102,412,2
391.30,4.55,-0.94,0.76,-0.20,0.53,0.79,-0.16,0.31,-0.47,99,581,185,108,328,124,168,158,0,102,412,2
391.30,4.93,-1.28,0.67,-0.20,0.53,0.78,-0.16,0.31,-0.47,98,580,185,108,329,124,168,158,0,103,411,2
391.31,5.17,-1.20,0.57,-0.21,0.53,0.78,-0.16,0.31,-0.46,99,580,185,108,328,124,168,158,0,101,412,2
391.32,5.01,-1.25,0.27,-0.20,0.53,0.79,-0.16,0.31,-0.46,99,581,185,108,328,124,168,158,0,103,412,2
391.32,4.67,-1.09,0.28,-0.20,0.53,0.79,-0.16,0.31,-0.47,99,581,185,109,328,124,169,159,0,102,412,2
