time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
109.75,6.21,0.53,0.63,-0.27,0.76,0.54,-0.02,-0.17,-0.02,327,334,407,330,132,0,211,0,0,21,358,2
109.76,5.70,0.51,0.60,-0.26,0.76,0.54,-0.02,-0.17,-0.02,327,334,407,330,132,0,211,0,0,21,359,2
109.76,5.00,0.21,0.80,-0.26,0.76,0.54,-0.03,-0.17,-0.02,327,334,408,330,132,0,211,0,0,22,358,2
109.77,3.78,0.31,0.83,-0.26,0.76,0.53,-0.03,-0.17,-0.02,327,334,408,330,131,0,211,0,0,22,358,2
109.77,3.20,0.41,0.98,-0.26,0.76,0.53,-0.03,-0.18,-0.03,327,334,407,331,132,0,212,1,0,22,358,2
109.78,2.33,0.33,1.37,-0.26,0.77,0.52,-0.03,-0.18,-0.03,327,334,407,330,132,0,211,0,0,21,358,2
109.78,1.67,0.41,1.67,-0.26,0.77,0.52,-0.03,-0.18,-0.03,327,334,407,330,132,0,211,0,0,22,359,2
109.79,0.90,0.67,1.72,-0.27,0.77,0.52,-0.03,-0.18,-0.02,328,334,408,331,132,0,211,0,0,22,359,2
109.79,0.52,0.52,1.73,-0.27,0.78,0.51,-0.03,-0.18,-0.02,326,334,407,330,132,0,211,0,0,22,358,2
109.80,0.84,0.45,1.86,-0.28,0.78,0.51,-0.03,-0.18,-0.03,326,334,408,330,132,0,211,0,0,22,359,2
109.80,1.16,0.46,1.51,-0.28,0.77,0.52,-0.03,-0.18,-0.03,327,335,408,330,132,0,212,0,0,23,359,2
109.81,1.15,0.29,1.15,-0.28,0.77,0.52,-0.03,-0.18,-0.03,327,334,407,330,132,0,211,0,0,22,359,2
109.81,1.56,0.16,0.98,-0.28,0.78,0.52,-0.03,-0.18,-0.03,327,334,408,330,132,0,212,0,0,22,359,2
109.82,1.86,0.24,0.78,-0.28,0.78,0.53,-0.03,-0.18,-0.03,327,334,407,330,132,0,212,0,0,22,359,2
109.82,2.08,0.21,0.60,-0.27,0.78,0.54,-0.03,-0.18,-0.03,327,334,407,330,132,0,212,0,0,22,359,2
109.83,2.13,0.17,0.40,-0.27,0.79,0.53,-0.03,-0.18,-0.02,327,335,408,330,132,0,212,0,0,22,358,2
109.83,1.58,-0.12,0.17,-0.26,0.79,0.53,-0.03,-0.18,-0.02,327,335,407,331,132,0,212,0,0,22,359,2
