S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S15,S16,S17,S18,S21,S22,S23,S24,S25,S26,S27,S28,S29,S31,M2x,M2y,M2z,M1x,M1y,M1z,M4x,M4y,M4z,M3x,M3y,M3z,sesion_time_stamp
2,5,7,8,15,2,2,1,9,3,15,1,1,3,3,10,0,9,8,17,18,10,29,5,0,25,1,1.48875117301941,0.635678708553314,0.893478393554688,1.58651888370514,0.410261631011963,0.689576983451843,1.31083941459656,0.153122171759605,0.734809994697571,1.32303190231323,0.285956412553787,0.874690055847168,11_Sep_2023_14_20
1,8,3,13,15,0,3,0,8,2,16,2,1,4,3,7,0,10,6,20,17,3,26,2,0,25,1,1.48875117301941,0.635678708553314,0.893478393554688,1.58651888370514,0.410261631011963,0.689576983451843,1.31083941459656,0.153122171759605,0.734809994697571,1.32303190231323,0.285956412553787,0.874690055847168,11_Sep_2023_14_20
3,12,7,13,15,0,2,0,5,2,18,1,0,5,3,7,1,10,5,19,17,4,29,5,0,23,0,1.4887580871582,0.635672688484192,0.89351624250412,1.58651554584503,0.41026246547699,0.689600467681885,1.31071352958679,0.153076276183128,0.734823226928711,1.32303833961487,0.285958290100098,0.874712228775024,11_Sep_2023_14_20
3,9,6,12,15,0,4,0,7,0,19,3,0,7,4,7,3,10,5,19,16,7,35,7,0,27,0,1.4887580871582,0.635672688484192,0.89351624250412,1.58651554584503,0.41026246547699,0.689600467681885,1.31071352958679,0.153076276183128,0.734823226928711,1.32303833961487,0.285958290100098,0.874712228775024,11_Sep_2023_14_20
1,7,6,13,15,0,4,0,11,5,17,1,1,4,2,7,0,10,6,19,17,4,29,5,0,25,0,1.48880732059479,0.635691225528717,0.893629014492035,1.58651387691498,0.410266041755676,0.689606428146362,1.3105583190918,0.152956306934357,0.734901189804077,1.32303726673126,0.285952240228653,0.8747318983078,11_Sep_2023_14_20
1,9,5,14,15,0,3,0,11,5,17,1,0,1,2,10,1,10,5,19,21,3,29,5,1,22,1,1.48880732059479,0.635691225528717,0.893629014492035,1.58651387691498,0.410266041755676,0.689606428146362,1.3105583190918,0.152956306934357,0.734901189804077,1.32303726673126,0.285952240228653,0.8747318983078,11_Sep_2023_14_20
1,7,7,13,15,0,11,2,7,1,13,0,0,3,4,7,0,11,6,18,17,4,35,3,0,22,0,1.48878157138824,0.635622978210449,0.893483281135559,1.58650541305542,0.41028305888176,0.689620971679688,1.3105320930481,0.152903437614441,0.73492842912674,1.3230367898941,0.285956412553787,0.87475198507309,11_Sep_2023_14_20
9,11,8,13,16,0,0,0,6,3,18,3,0,1,2,7,0,12,4,20,18,3,29,4,3,24,1,1.48878157138824,0.635622978210449,0.893483281135559,1.58650541305542,0.41028305888176,0.689620971679688,1.3105320930481,0.152903437614441,0.73492842912674,1.3230367898941,0.285956412553787,0.87475198507309,11_Sep_2023_14_20
6,10,5,17,16,1,9,1,3,7,17,1,0,0,2,7,3,12,9,20,18,6,31,4,1,29,0,1.48883104324341,0.635634183883667,0.893590569496155,1.58649528026581,0.410306811332703,0.689618587493897,1.31037199497223,0.152892157435417,0.735140204429626,1.32303810119629,0.285964280366898,0.874773919582367,11_Sep_2023_14_20
3,13,8,9,17,0,2,1,6,6,18,2,0,3,3,7,1,15,8,18,17,3,27,5,14,21,0,1.48883104324341,0.635634183883667,0.893590569496155,1.58649528026581,0.410306811332703,0.689618587493897,1.31037199497223,0.152892157435417,0.735140204429626,1.32303810119629,0.285964280366898,0.874773919582367,11_Sep_2023_14_20
2,11,4,15,13,0,7,0,2,7,17,2,0,3,10,7,0,9,4,19,20,4,32,8,0,21,0,1.48885178565979,0.635630071163178,0.893641293048858,1.58647966384888,0.410332798957825,0.6896151304245,1.31042313575745,0.152921289205551,0.735064208507538,1.32304096221924,0.285973936319351,0.874800741672516,11_Sep_2023_14_20
2,8,7,12,17,1,2,0,9,4,18,9,4,9,2,5,5,11,5,20,16,4,31,6,0,23,1,1.48885178565979,0.635630071163178,0.893641293048858,1.58647966384888,0.410332798957825,0.6896151304245,1.31042313575745,0.152921289205551,0.735064208507538,1.32304096221924,0.285973936319351,0.874800741672516,11_Sep_2023_14_20
8,9,9,12,17,0,6,0,6,5,17,11,1,3,3,9,0,11,7,20,17,4,32,6,0,23,0,1.48885130882263,0.635660827159882,0.893757104873657,1.58646321296692,0.41035732626915,0.689630687236786,1.31035888195038,0.152953326702118,0.735144913196564,1.32303607463837,0.285982131958008,0.874820113182068,11_Sep_2023_14_20
10,7,9,15,15,0,2,1,10,2,16,0,1,4,3,7,13,11,5,18,14,4,31,3,3,22,1,1.48885130882263,0.635660827159882,0.893757104873657,1.58646321296692,0.41035732626915,0.689630687236786,1.31035888195038,0.152953326702118,0.735144913196564,1.32303607463837,0.285982131958008,0.874820113182068,11_Sep_2023_14_20
0,8,7,12,13,4,3,1,14,6,18,2,0,6,5,7,0,11,3,21,16,6,33,6,0,28,1,1.48886954784393,0.635617733001709,0.893723249435425,1.58645284175873,0.410379230976105,0.689648151397705,1.31035506725311,0.15300340950489,0.735172986984253,1.32302892208099,0.28599014878273,0.874838411808014,11_Sep_2023_14_20
4,5,8,13,16,0,3,0,7,0,17,2,0,3,4,5,1,10,6,18,17,4,27,7,0,22,0,1.48886954784393,0.635617733001709,0.893723249435425,1.58645284175873,0.410379230976105,0.689648151397705,1.31035506725311,0.15300340950489,0.735172986984253,1.32302892208099,0.28599014878273,0.874838411808014,11_Sep_2023_14_20
3,7,8,12,17,11,0,1,12,3,18,0,0,1,4,6,8,9,8,17,21,3,30,6,0,22,0,1.48888027667999,0.635610580444336,0.893759787082672,1.58642756938934,0.410402446985245,0.689657926559448,1.31039440631866,0.153011724352837,0.735082864761353,1.32302582263946,0.286012321710586,0.874858915805817,11_Sep_2023_14_20
1,9,5,14,17,0,6,0,7,4,19,0,2,3,8,9,3,9,4,17,16,3,32,6,0,24,0,1.48888027667999,0.635610580444336,0.893759787082672,1.58642756938934,0.410402446985245,0.689657926559448,1.31039440631866,0.153011724352837,0.735082864761353,1.32302582263946,0.286012321710586,0.874858915805817,11_Sep_2023_14_20
2,8,7,14,18,0,5,0,9,5,14,2,0,4,3,7,0,6,7,15,16,4,27,6,1,22,1,1.48888659477234,0.635600745677948,0.893785774707794,1.58645009994507,0.410410225391388,0.689667046070099,1.31037151813507,0.153051450848579,0.735120534896851,1.32302594184875,0.286012977361679,0.874876916408539,11_Sep_2023_14_20
4,5,8,12,12,0,1,0,14,3,18,0,0,3,3,9,0,8,6,22,20,2,32,7,0,23,2,1.48888659477234,0.635600745677948,0.893785774707794,1.58645009994507,0.410410225391388,0.689667046070099,1.31037151813507,0.153051450848579,0.735120534896851,1.32302594184875,0.286012977361679,0.874876916408539,11_Sep_2023_14_20
3,7,7,9,16,1,5,0,8,2,23,1,1,2,3,7,4,8,8,17,19,2,32,6,15,23,2,1.48882436752319,0.635576248168945,0.893537878990173,1.58645880222321,0.410408556461334,0.6896812915802,1.31036114692688,0.153069347143173,0.735193073749542,1.32302379608154,0.286019086837768,0.874896585941315,11_Sep_2023_14_20
2,6,5,10,16,1,5,1,7,1,16,9,0,5,2,7,1,5,6,19,18,4,31,6,12,22,0,1.48882436752319,0.635576248168945,0.893537878990173,1.58645880222321,0.410408556461334,0.6896812915802,1.31036114692688,0.153069347143173,0.735193073749542,1.32302379608154,0.286019086837768,0.874896585941315,11_Sep_2023_14_20
2,9,3,17,18,0,4,1,14,7,17,3,0,4,2,3,2,9,6,19,19,4,33,4,1,23,1,1.48882734775543,0.635579109191895,0.893581509590149,1.58646678924561,0.410410732030868,0.689701914787293,1.31034696102142,0.153079748153686,0.735236763954163,1.32302165031433,0.286028921604156,0.874914348125458,11_Sep_2023_14_20
1,11,7,12,17,0,1,0,10,3,18,2,1,4,4,7,2,11,0,18,17,4,31,6,0,25,0,1.48882734775543,0.635579109191895,0.893581509590149,1.58646678924561,0.410410732030868,0.689701914787293,1.31034696102142,0.153079748153686,0.735236763954163,1.32302165031433,0.286028921604156,0.874914348125458,11_Sep_2023_14_20
3,9,7,14,16,0,6,0,7,9,16,2,0,3,5,9,5,7,6,21,19,3,29,3,2,21,0,1.48883903026581,0.63558304309845,0.893627107143402,1.58647513389587,0.410412937402725,0.689709603786469,1.31038081645966,0.153056934475899,0.73513925075531,1.32302284240723,0.286037981510162,0.874934315681458,11_Sep_2023_14_20
1,9,6,15,16,1,5,2,11,7,13,1,1,0,4,8,6,15,6,18,18,0,30,6,0,25,2,1.48883903026581,0.63558304309845,0.893627107143402,1.58647513389587,0.410412937402725,0.689709603786469,1.31038081645966,0.153056934475899,0.73513925075531,1.32302284240723,0.286037981510162,0.874934315681458,11_Sep_2023_14_20
7,9,13,13,16,2,8,1,9,8,15,1,0,3,2,7,3,9,4,19,23,4,29,4,1,24,0,1.48884391784668,0.635583519935608,0.893623530864716,1.58647656440735,0.410423636436462,0.689720451831818,1.31034088134766,0.153063744306564,0.735212564468384,1.32302033901215,0.286002278327942,0.874968111515045,11_Sep_2023_14_20
2,8,7,15,17,0,3,0,9,3,18,2,7,3,0,6,5,9,11,19,16,3,31,7,0,25,1,1.48884391784668,0.635583519935608,0.893623530864716,1.58647656440735,0.410423636436462,0.689720451831818,1.31034088134766,0.153063744306564,0.735212564468384,1.32302033901215,0.286002278327942,0.874968111515045,11_Sep_2023_14_20
10,8,9,14,16,0,3,1,6,6,17,3,0,3,6,15,3,9,6,20,20,2,32,7,0,22,0,1.48885464668274,0.635583877563477,0.893651604652405,1.58648538589478,0.410432249307632,0.689732015132904,1.31040751934052,0.153086081147194,0.735132098197937,1.32302892208099,0.286010414361954,0.874986410140991,11_Sep_2023_14_20
2,14,11,15,15,0,3,0,15,1,18,4,0,3,3,7,2,9,3,19,18,1,29,8,0,24,5,1.48885464668274,0.635583877563477,0.893651604652405,1.58648538589478,0.410432249307632,0.689732015132904,1.31040751934052,0.153086081147194,0.735132098197937,1.32302892208099,0.286010414361954,0.874986410140991,11_Sep_2023_14_20
3,9,5,16,12,2,4,0,7,5,17,2,1,7,4,8,3,7,4,17,16,3,32,8,0,25,1,1.48886322975159,0.635581314563751,0.893685281276703,1.58648324012756,0.410445094108581,0.6897332072258,1.3103392124176,0.153106585144997,0.735259354114533,1.32302618026733,0.286038428544998,0.875007808208466,11_Sep_2023_14_20
3,5,7,12,17,2,6,0,6,3,20,1,1,6,3,7,3,10,6,19,20,3,30,4,1,22,0,1.48886322975159,0.635581314563751,0.893685281276703,1.58648324012756,0.410445094108581,0.6897332072258,1.3103392124176,0.153106585144997,0.735259354114533,1.32302618026733,0.286038428544998,0.875007808208466,11_Sep_2023_14_20
0,9,8,14,13,4,14,3,7,0,17,2,0,4,3,9,3,9,2,18,17,1,30,5,10,23,0,1.48886322975159,0.635575175285339,0.893682658672333,1.58647346496582,0.410465955734253,0.689741492271423,1.31028127670288,0.153114825487137,0.735382318496704,1.32302069664001,0.286039143800735,0.875030219554901,11_Sep_2023_14_20
3,4,4,18,14,0,9,0,7,4,18,1,0,5,2,11,1,6,4,19,18,1,32,7,0,21,1,1.48886322975159,0.635575175285339,0.893682658672333,1.58647346496582,0.410465955734253,0.689741492271423,1.31028127670288,0.153114825487137,0.735382318496704,1.32302069664001,0.286039143800735,0.875030219554901,11_Sep_2023_14_20
2,7,7,17,15,0,6,0,14,6,15,2,0,4,4,11,2,10,6,20,17,6,26,4,1,21,0,1.4889417886734,0.6356001496315,0.894001841545105,1.58646595478058,0.410481154918671,0.689749538898468,1.31032073497772,0.153162449598312,0.735362112522125,1.32302367687225,0.286039680242538,0.875051319599152,11_Sep_2023_14_20
0,5,7,16,17,0,4,2,7,8,18,3,2,3,5,8,3,6,5,19,18,3,29,4,1,28,1,1.4889417886734,0.6356001496315,0.894001841545105,1.58646595478058,0.410481154918671,0.689749538898468,1.31032073497772,0.153162449598312,0.735362112522125,1.32302367687225,0.286039680242538,0.875051319599152,11_Sep_2023_14_20
4,10,5,14,16,0,4,1,9,4,19,4,1,4,2,11,5,8,8,20,18,4,35,4,0,27,0,1.48895263671875,0.635598838329315,0.894027054309845,1.58646357059479,0.410497218370438,0.689755260944366,1.31031358242035,0.153173044323921,0.73538213968277,1.32302737236023,0.286044985055923,0.87507426738739,11_Sep_2023_14_20
2,10,7,14,16,0,4,0,4,5,17,3,1,5,4,10,5,10,4,22,17,3,28,0,0,29,1,1.48895263671875,0.635598838329315,0.894027054309845,1.58646357059479,0.410497218370438,0.689755260944366,1.31031358242035,0.153173044323921,0.73538213968277,1.32302737236023,0.286044985055923,0.87507426738739,11_Sep_2023_14_20
3,12,8,14,18,0,4,1,5,3,24,1,4,7,7,9,3,9,5,19,16,2,30,6,0,27,0,1.48895192146301,0.635597050189972,0.894039928913116,1.58645594120026,0.410512447357178,0.689762830734253,1.31035268306732,0.153174996376038,0.735257923603058,1.32302606105804,0.286047548055649,0.875088572502136,11_Sep_2023_14_20
8,9,1,12,21,0,11,4,6,1,17,1,1,5,2,9,2,5,4,19,17,6,33,7,0,27,0,1.48895192146301,0.635597050189972,0.894039928913116,1.58645594120026,0.410512447357178,0.689762830734253,1.31035268306732,0.153174996376038,0.735257923603058,1.32302606105804,0.286047548055649,0.875088572502136,11_Sep_2023_14_20
3,9,6,16,17,0,0,0,11,3,18,1,0,4,1,8,4,9,5,19,18,1,33,6,2,24,0,1.48895049095154,0.635599315166473,0.894054234027862,1.58645462989807,0.41052383184433,0.689769089221954,1.31035244464874,0.15323680639267,0.735267043113709,1.32301914691925,0.286043018102646,0.875104486942291,11_Sep_2023_14_20
2,9,7,14,18,0,6,0,11,8,18,3,0,3,0,8,7,7,7,15,16,5,26,7,1,27,0,1.48895049095154,0.635599315166473,0.894054234027862,1.58645462989807,0.41052383184433,0.689769089221954,1.31035244464874,0.15323680639267,0.735267043113709,1.32301914691925,0.286043018102646,0.875104486942291,11_Sep_2023_14_20
3,8,9,14,17,0,4,0,6,5,18,4,0,3,3,7,3,10,4,20,19,3,33,4,4,27,0,1.48895978927612,0.635603070259094,0.894073307514191,1.58646488189697,0.410532385110855,0.689797103404999,1.31037056446075,0.153261438012123,0.735263526439667,1.32302033901215,0.286052972078323,0.875126898288727,11_Sep_2023_14_20
1,8,8,14,17,0,3,0,5,5,21,2,0,4,3,8,3,15,4,17,17,3,29,4,0,27,13,1.48895978927612,0.635603070259094,0.894073307514191,1.58646488189697,0.410532385110855,0.689797103404999,1.31037056446075,0.153261438012123,0.735263526439667,1.32302033901215,0.286052972078323,0.875126898288727,11_Sep_2023_14_20
2,8,6,16,17,0,5,0,7,1,14,0,2,4,2,10,2,7,6,22,17,6,29,11,2,25,0,1.4889657497406,0.635603010654449,0.894083678722382,1.58646583557129,0.410524755716324,0.689809024333954,1.3103586435318,0.15325528383255,0.735305190086365,1.3230254650116,0.286062091588974,0.875150859355927,11_Sep_2023_14_20
3,10,6,17,17,0,9,0,6,1,17,3,0,5,2,9,3,10,6,21,13,5,31,6,0,26,1,1.4889657497406,0.635603010654449,0.894083678722382,1.58646583557129,0.410524755716324,0.689809024333954,1.3103586435318,0.15325528383255,0.735305190086365,1.3230254650116,0.286062091588974,0.875150859355927,11_Sep_2023_14_20
4,9,7,14,17,0,0,0,7,1,15,0,0,3,2,11,6,9,3,20,16,4,29,1,0,27,1,1.48897302150726,0.635604679584503,0.894110858440399,1.58646619319916,0.410532176494598,0.689810693264008,1.31028068065643,0.153189033269882,0.735411703586578,1.32303190231323,0.286069273948669,0.875178337097168,11_Sep_2023_14_20
0,7,9,14,18,0,5,0,6,4,19,3,0,4,3,9,9,7,4,21,20,2,29,5,0,26,0,1.48897302150726,0.635604679584503,0.894110858440399,1.58646619319916,0.410532176494598,0.689810693264008,1.31028068065643,0.153189033269882,0.735411703586578,1.32303190231323,0.286069273948669,0.875178337097168,11_Sep_2023_14_20
3,11,13,9,17,13,6,0,8,12,14,4,0,5,6,10,6,11,10,21,20,6,31,5,0,28,0,1.48897981643677,0.635608196258545,0.894127309322357,1.58647048473358,0.410535752773285,0.689812898635864,1.31022381782532,0.153174519538879,0.735548496246338,1.32304739952087,0.286083787679672,0.875204741954803,11_Sep_2023_14_20
0,11,8,16,14,0,4,0,7,6,18,2,0,0,4,8,4,9,5,18,20,1,30,5,1,25,11,1.48897981643677,0.635608196258545,0.894127309322357,1.58647048473358,0.410535752773285,0.689812898635864,1.31022381782532,0.153174519538879,0.735548496246338,1.32304739952087,0.286083787679672,0.875204741954803,11_Sep_2023_14_20
3,7,8,14,16,0,3,0,6,4,18,1,0,9,4,6,3,8,10,23,20,4,30,6,0,27,0,1.48899459838867,0.635603904724121,0.89415055513382,1.5864794254303,0.410553961992264,0.689829707145691,1.31021654605865,0.153174743056297,0.73558521270752,1.32305669784546,0.286080420017242,0.875229954719543,11_Sep_2023_14_20
2,7,6,12,17,3,4,0,7,7,15,3,0,3,4,8,0,7,5,22,19,4,32,5,0,26,1,1.48899459838867,0.635603904724121,0.89415055513382,1.5864794254303,0.410553961992264,0.689829707145691,1.31021654605865,0.153174743056297,0.73558521270752,1.32305669784546,0.286080420017242,0.875229954719543,11_Sep_2023_14_20
6,9,6,14,18,0,7,0,7,3,17,7,1,7,4,7,3,7,4,21,16,5,34,6,0,28,5,1.48900496959686,0.635601401329041,0.894180417060852,1.58648371696472,0.41055291891098,0.689827442169189,1.3101886510849,0.153162062168121,0.735625624656677,1.32306003570557,0.286085188388824,0.87525886297226,11_Sep_2023_14_20
3,11,6,13,17,0,4,1,7,3,14,3,0,0,3,11,7,9,4,21,17,4,28,6,1,26,0,1.48900496959686,0.635601401329041,0.894180417060852,1.58648371696472,0.41055291891098,0.689827442169189,1.3101886510849,0.153162062168121,0.735625624656677,1.32306003570557,0.286085188388824,0.87525886297226,11_Sep_2023_14_20
3,16,6,16,16,0,3,0,8,4,14,5,0,2,1,9,3,10,6,16,16,0,28,4,4,23,0,1.48900675773621,0.635593473911285,0.894188046455383,1.58647978305817,0.410589516162872,0.689820826053619,1.31019270420074,0.153171941637993,0.735643923282623,1.32306361198425,0.286064654588699,0.875289916992188,11_Sep_2023_14_20
1,6,8,14,14,0,5,0,9,4,15,9,0,11,4,9,8,7,7,13,13,3,29,7,0,24,0,1.48901259899139,0.635588467121124,0.894196152687073,1.58647704124451,0.410594165325165,0.689833760261535,1.31022727489471,0.153201341629028,0.735622048377991,1.3230699300766,0.286069542169571,0.875318348407745,11_Sep_2023_14_20
3,9,7,12,15,0,6,0,7,3,13,1,0,6,3,9,5,11,4,17,16,5,27,6,1,23,2,1.48901259899139,0.635588467121124,0.894196152687073,1.58647704124451,0.410594165325165,0.689833760261535,1.31022727489471,0.153201341629028,0.735622048377991,1.3230699300766,0.286069542169571,0.875318348407745,11_Sep_2023_14_20
2,9,12,14,16,13,7,0,6,2,14,5,1,7,4,14,3,9,6,19,16,3,29,3,1,24,1,1.48901259899139,0.635588467121124,0.894196152687073,1.58647704124451,0.410594165325165,0.689833760261535,1.31022727489471,0.153201341629028,0.735622048377991,1.3230699300766,0.286069542169571,0.875318348407745,11_Sep_2023_14_20
1,11,10,13,14,8,3,0,9,0,16,4,0,4,6,10,3,9,6,17,16,4,26,5,0,19,1,1.48902130126953,0.635597050189972,0.89423668384552,1.58648312091827,0.410624653100967,0.689838588237762,1.31024825572968,0.153236582875252,0.73561030626297,1.32307052612305,0.286054372787476,0.875341236591339,11_Sep_2023_14_20
10,6,8,14,11,1,2,1,9,11,15,5,2,4,3,8,2,7,6,16,14,3,29,4,0,25,0,1.48902893066406,0.635595917701721,0.894254863262177,1.5864804983139,0.410638511180878,0.689824998378754,1.31021678447723,0.153236508369446,0.735655307769775,1.32303440570831,0.286009013652802,0.875365614891052,11_Sep_2023_14_20
7,11,8,9,15,0,3,0,9,3,14,2,0,7,5,11,4,9,5,15,14,4,25,6,1,30,1,1.48902893066406,0.635595917701721,0.894254863262177,1.5864804983139,0.410638511180878,0.689824998378754,1.31021678447723,0.153236508369446,0.735655307769775,1.32303440570831,0.286009013652802,0.875365614891052,11_Sep_2023_14_20
5,9,8,13,15,0,3,4,7,1,14,0,1,0,2,10,0,9,3,13,17,4,27,3,0,23,0,1.48902893066406,0.635595917701721,0.894254863262177,1.5864804983139,0.410638511180878,0.689824998378754,1.31021678447723,0.153236508369446,0.735655307769775,1.32303440570831,0.286009013652802,0.875365614891052,11_Sep_2023_14_20
3,10,7,14,16,0,4,1,10,2,14,5,1,0,3,11,3,7,7,19,18,4,29,7,0,23,0,1.48905217647553,0.635588109493256,0.894291579723358,1.58648538589478,0.410691350698471,0.689829528331757,1.31017482280731,0.153234466910362,0.735713064670563,1.32305932044983,0.286075323820114,0.875406503677368,11_Sep_2023_14_20
3,6,9,13,14,0,3,0,9,0,12,0,0,4,0,9,3,7,7,14,16,6,29,5,1,24,1,1.48909938335419,0.635590493679047,0.894373118877411,1.58647012710571,0.410759598016739,0.689835429191589,1.31010544300079,0.153185054659843,0.73583722114563,1.32306087017059,0.286087930202484,0.875500440597534,11_Sep_2023_14_20
4,5,9,14,16,0,4,0,7,2,15,2,0,6,4,12,6,9,5,23,13,5,32,5,0,23,0,1.48913443088532,0.6356041431427,0.894421637058258,1.58647429943085,0.410826921463013,0.689824342727661,1.31032943725586,0.153370693325996,0.735621690750122,1.32304584980011,0.286122590303421,0.875551640987396,11_Sep_2023_14_20
1,11,12,13,15,0,7,0,4,5,12,4,2,3,5,16,5,10,6,17,12,5,31,5,0,21,3,1.48928618431091,0.63561886548996,0.89461350440979,1.5865079164505,0.410909563302994,0.689967215061188,1.31039810180664,0.153444349765778,0.735726594924927,1.32306551933289,0.286199361085892,0.875612199306488,11_Sep_2023_14_20
3,11,7,13,16,0,4,1,8,2,14,3,2,5,2,9,4,5,5,15,13,3,29,7,2,25,2,1.4892543554306,0.635628342628479,0.89452475309372,1.58651328086853,0.41097354888916,0.689828395843506,1.31028866767883,0.153358116745949,0.735944926738739,1.32308197021484,0.286287099123001,0.875710725784302,11_Sep_2023_14_20
