S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S15,S16,S17,S18,S21,S22,S23,S24,S25,S26,S27,S28,S29,S31,M2x,M2y,M2z,M1x,M1y,M1z,M4x,M4y,M4z,M3x,M3y,M3z,sesion_time_stamp
2,9,9,8,18,4,3,2,27,1,20,11,2,5,5,7,2,16,7,29,20,2,35,15,3,42,3,1.637158155,0.640354395,0.715741992,1.637926459,0.350655943,0.622827232,1.369438291,0.241631806,0.564414799,1.353458881,0.393032312,0.670975626,11_Sep_2023_13_59
11,5,6,8,15,0,4,1,17,2,20,10,3,8,3,5,2,20,7,29,20,1,36,5,6,45,0,1.637158155,0.640354395,0.715741992,1.637926459,0.350655943,0.622827232,1.369438291,0.241631806,0.564414799,1.353458881,0.393032312,0.670975626,11_Sep_2023_13_59
4,9,10,8,18,0,11,0,21,1,19,7,0,6,6,8,0,21,7,29,22,3,42,13,0,39,0,1.637182355,0.640356779,0.71583271,1.637969494,0.350659877,0.622970581,1.369651556,0.241546199,0.564405322,1.353543997,0.393048674,0.670859933,11_Sep_2023_13_59
3,2,8,6,21,0,2,0,23,9,18,12,3,9,3,7,0,23,7,26,20,1,39,5,12,41,0,1.637182355,0.640356779,0.71583271,1.637969494,0.350659877,0.622970581,1.369651556,0.241546199,0.564405322,1.353543997,0.393048674,0.670859933,11_Sep_2023_13_59
2,4,10,10,19,0,0,1,23,1,16,11,8,7,10,12,0,23,9,25,17,10,38,5,4,40,1,1.63719666,0.640354931,0.715893865,1.638015866,0.350666285,0.623146892,1.369871736,0.241443634,0.564395308,1.353662968,0.392966479,0.670769155,11_Sep_2023_13_59
2,4,8,7,14,0,5,1,22,1,17,16,1,8,4,10,1,22,8,19,21,1,43,7,0,41,0,1.63719666,0.640354931,0.715893865,1.638015866,0.350666285,0.623146892,1.369871736,0.241443634,0.564395308,1.353662968,0.392966479,0.670769155,11_Sep_2023_13_59
0,5,7,9,19,2,3,0,20,1,18,8,3,6,4,8,2,22,4,19,21,6,48,6,0,43,0,1.637151957,0.640372396,0.715889037,1.638059855,0.350670308,0.623268843,1.370095134,0.241188526,0.564113319,1.353775978,0.392899275,0.670668721,11_Sep_2023_13_59
0,4,11,4,19,0,3,0,23,0,21,13,7,7,4,10,0,23,7,25,20,4,42,5,0,41,1,1.637151957,0.640372396,0.715889037,1.638059855,0.350670308,0.623268843,1.370095134,0.241188526,0.564113319,1.353775978,0.392899275,0.670668721,11_Sep_2023_13_59
0,0,9,7,25,0,4,0,20,5,19,10,1,8,2,9,0,19,6,23,21,7,41,2,7,52,0,1.637096882,0.640400767,0.715885878,1.638117194,0.350631714,0.623350322,1.370389938,0.241007656,0.564075589,1.353934765,0.3928532,0.670559764,11_Sep_2023_13_59
3,3,10,4,21,1,5,1,19,1,16,7,2,8,4,7,0,20,8,23,16,1,36,8,1,56,1,1.637096882,0.640400767,0.715885878,1.638117194,0.350631714,0.623350322,1.370389938,0.241007656,0.564075589,1.353934765,0.3928532,0.670559764,11_Sep_2023_13_59
3,2,16,7,20,1,4,2,19,3,15,11,0,7,4,12,3,17,14,20,14,3,36,6,0,66,9,1.637069225,0.640415013,0.715934753,1.638175249,0.350646049,0.623463213,1.370671511,0.240874991,0.56433636,1.35405159,0.392765701,0.670432627,11_Sep_2023_13_59
3,5,17,7,21,0,4,3,21,0,15,10,2,7,1,8,0,15,10,29,17,1,37,6,0,59,14,1.637069225,0.640415013,0.715934753,1.638175249,0.350646049,0.623463213,1.370671511,0.240874991,0.56433636,1.35405159,0.392765701,0.670432627,11_Sep_2023_13_59
3,8,23,3,18,0,5,0,17,1,14,12,0,7,4,9,1,15,5,24,20,3,36,6,4,64,0,1.637093782,0.640436888,0.71601361,1.638216972,0.35065183,0.623654604,1.371057987,0.240750745,0.564298451,1.3541466,0.392695844,0.670343518,11_Sep_2023_13_59
2,8,25,8,20,1,7,0,21,5,16,10,1,6,3,8,2,11,4,26,16,2,33,5,2,68,0,1.637093782,0.640436888,0.71601361,1.638216972,0.35065183,0.623654604,1.371057987,0.240750745,0.564298451,1.3541466,0.392695844,0.670343518,11_Sep_2023_13_59
4,7,17,11,18,0,9,0,24,1,16,12,2,9,4,10,0,11,5,24,16,2,33,5,0,67,0,1.637081146,0.640420794,0.716076136,1.638275743,0.350666642,0.623795331,1.371378541,0.240694046,0.564022124,1.354247808,0.392618001,0.670280814,11_Sep_2023_13_59
3,11,19,11,15,0,3,0,14,0,14,10,4,8,5,13,1,18,5,26,16,2,33,7,8,70,4,1.637081146,0.640420794,0.716076136,1.638275743,0.350666642,0.623795331,1.371378541,0.240694046,0.564022124,1.354247808,0.392618001,0.670280814,11_Sep_2023_13_59
12,6,18,11,15,0,5,0,16,3,15,12,2,9,5,10,1,11,5,21,13,0,33,7,0,70,0,1.637173533,0.640421629,0.716261446,1.638322592,0.350706965,0.623936713,1.371720672,0.240667909,0.563811779,1.354406595,0.392474979,0.670245111,11_Sep_2023_13_59
4,5,15,10,17,1,7,8,15,2,9,12,2,7,3,10,2,12,9,22,16,3,32,6,8,69,0,1.637124419,0.640438616,0.71630621,1.638382792,0.350712687,0.624037921,1.372009397,0.240491122,0.563950419,1.354596615,0.392366797,0.670124292,11_Sep_2023_13_59
3,7,18,9,19,1,9,0,17,4,11,9,2,8,0,7,2,13,6,17,16,2,31,3,0,71,0,1.637124419,0.640438616,0.71630621,1.638382792,0.350712687,0.624037921,1.372009397,0.240491122,0.563950419,1.354596615,0.392366797,0.670124292,11_Sep_2023_13_59
1,7,15,10,18,0,6,1,14,2,16,9,2,14,3,9,2,17,6,23,14,6,33,5,0,68,1,1.637087345,0.640403152,0.71652782,1.638433337,0.350796878,0.624376833,1.372323751,0.24045141,0.563748062,1.354686618,0.392214656,0.67009151,11_Sep_2023_13_59
3,5,14,11,18,0,3,1,15,0,12,10,4,7,5,8,1,13,5,19,15,0,33,8,13,69,0,1.637087345,0.640403152,0.71652782,1.638433337,0.350796878,0.624376833,1.372323751,0.24045141,0.563748062,1.354686618,0.392214656,0.67009151,11_Sep_2023_13_59
5,3,16,11,19,0,7,0,17,3,12,11,2,8,4,6,3,13,7,22,16,0,33,6,0,67,1,1.637056828,0.64044261,0.716616869,1.638503432,0.350785553,0.624501586,1.372546196,0.240387008,0.563952804,1.354810953,0.39213413,0.67002821,11_Sep_2023_13_59
3,6,21,11,19,1,1,0,18,2,9,11,2,5,5,6,7,10,8,21,17,2,35,8,0,68,0,1.637056828,0.64044261,0.716616869,1.638503432,0.350785553,0.624501586,1.372546196,0.240387008,0.563952804,1.354810953,0.39213413,0.67002821,11_Sep_2023_13_59
3,5,18,11,19,3,6,0,18,1,18,11,0,9,6,14,1,19,8,20,14,2,35,7,1,68,0,1.637072086,0.640419602,0.7167117,1.638576508,0.350748897,0.62454474,1.372873068,0.240292594,0.563999057,1.354897261,0.392054677,0.669964314,11_Sep_2023_13_59
4,5,17,11,25,0,8,2,19,1,13,11,1,3,6,10,0,14,6,22,17,5,35,6,0,71,0,1.637072086,0.640419602,0.7167117,1.638576508,0.350748897,0.62454474,1.372873068,0.240292594,0.563999057,1.354897261,0.392054677,0.669964314,11_Sep_2023_13_59
7,7,16,11,20,0,5,1,15,1,14,11,4,10,0,8,0,10,5,21,20,3,39,5,0,69,0,1.637053132,0.640411854,0.716851175,1.638626575,0.350753069,0.624699116,1.373179436,0.240186244,0.564006448,1.354914784,0.392004341,0.669919372,11_Sep_2023_13_59
3,7,17,10,18,1,12,0,19,2,10,12,3,9,3,7,0,13,10,21,19,3,35,6,0,69,0,1.637053132,0.640411854,0.716851175,1.638626575,0.350753069,0.624699116,1.373179436,0.240186244,0.564006448,1.354914784,0.392004341,0.669919372,11_Sep_2023_13_59
2,8,19,6,19,1,13,0,22,1,13,13,2,9,5,7,0,14,8,23,16,1,35,6,2,69,1,1.637040854,0.640369475,0.716972172,1.638678551,0.350729764,0.624796629,1.373695493,0.239924192,0.563925087,1.35500145,0.391913444,0.669854879,11_Sep_2023_13_59
5,9,16,9,16,0,7,0,19,1,14,13,9,7,4,5,1,13,7,27,14,1,38,7,0,69,0,1.637040854,0.640369475,0.716972172,1.638678551,0.350729764,0.624796629,1.373695493,0.239924192,0.563925087,1.35500145,0.391913444,0.669854879,11_Sep_2023_13_59
3,7,18,10,16,1,6,0,15,0,13,14,2,8,5,8,0,13,9,19,16,11,35,7,0,67,0,1.636970401,0.640393853,0.717047453,1.638728499,0.350702137,0.62490344,1.373968482,0.239848435,0.563913286,1.35508287,0.391806871,0.669814587,11_Sep_2023_13_59
3,0,21,10,18,1,5,11,20,2,11,14,2,8,5,5,1,12,3,28,16,2,35,4,2,67,1,1.636970401,0.640393853,0.717047453,1.638728499,0.350702137,0.62490344,1.373968482,0.239848435,0.563913286,1.35508287,0.391806871,0.669814587,11_Sep_2023_13_59
4,5,19,11,19,0,6,0,20,3,11,12,1,12,7,8,1,10,4,21,18,3,35,7,0,68,0,1.636834264,0.640462518,0.71707046,1.638761401,0.350706428,0.625068724,1.374271035,0.239804462,0.563884556,1.35519886,0.391729385,0.669757068,11_Sep_2023_13_59
4,7,9,10,21,1,7,0,21,2,15,15,3,5,6,8,3,14,7,26,18,2,36,3,0,70,3,1.636834264,0.640462518,0.71707046,1.638761401,0.350706428,0.625068724,1.374271035,0.239804462,0.563884556,1.35519886,0.391729385,0.669757068,11_Sep_2023_13_59
8,2,12,7,21,1,1,0,19,1,12,14,4,7,6,13,2,11,8,31,17,0,38,7,4,68,0,1.636835456,0.640439689,0.717175424,1.638806343,0.350683153,0.625191391,1.374531031,0.239700615,0.563945413,1.355278254,0.391603082,0.669742525,11_Sep_2023_13_59
3,6,14,11,21,1,1,0,21,0,13,16,2,7,9,8,1,18,7,31,16,2,30,4,0,69,0,1.636835456,0.640439689,0.717175424,1.638806343,0.350683153,0.625191391,1.374531031,0.239700615,0.563945413,1.355278254,0.391603082,0.669742525,11_Sep_2023_13_59
4,7,11,10,22,1,1,0,19,2,11,13,8,7,7,7,1,12,8,26,14,0,36,6,0,68,1,1.636824489,0.640421927,0.717251956,1.638883114,0.350662142,0.625292718,1.374925852,0.239577442,0.563916206,1.355347157,0.39144218,0.669764042,11_Sep_2023_13_59
3,9,14,11,22,0,6,2,22,2,11,14,1,14,3,7,1,9,8,28,16,4,36,14,0,71,0,1.636824489,0.640421927,0.717251956,1.638883114,0.350662142,0.625292718,1.374925852,0.239577442,0.563916206,1.355347157,0.39144218,0.669764042,11_Sep_2023_13_59
8,12,9,12,21,0,9,1,24,2,9,13,2,10,5,9,0,9,8,29,20,2,38,4,0,68,10,1.63685298,0.640363514,0.717381716,1.638922691,0.350661308,0.625430942,1.37537241,0.239375129,0.563957095,1.355459452,0.391307116,0.669764519,11_Sep_2023_13_59
3,6,12,11,19,0,2,0,21,0,11,15,2,7,7,8,1,14,7,27,16,3,36,5,1,64,0,1.63685298,0.640363514,0.717381716,1.638922691,0.350661308,0.625430942,1.37537241,0.239375129,0.563957095,1.355459452,0.391307116,0.669764519,11_Sep_2023_13_59
4,8,7,12,18,5,7,0,23,2,6,14,2,8,4,5,7,13,8,27,16,1,38,11,4,64,1,1.63685298,0.640363514,0.717381716,1.638922691,0.350661308,0.625430942,1.37537241,0.239375129,0.563957095,1.355459452,0.391307116,0.669764519,11_Sep_2023_13_59
3,5,11,11,19,0,6,1,22,3,10,13,2,7,6,9,5,14,4,28,18,0,36,7,1,72,1,1.63685298,0.640363514,0.717381716,1.638922691,0.350661308,0.625430942,1.37537241,0.239375129,0.563957095,1.355459452,0.391307116,0.669764519,11_Sep_2023_13_59
4,5,11,11,21,0,4,1,21,11,9,11,1,5,5,3,0,15,7,27,17,0,38,7,0,68,2,1.63685298,0.640363514,0.717381716,1.638922691,0.350661308,0.625430942,1.37537241,0.239375129,0.563957095,1.355459452,0.391307116,0.669764519,11_Sep_2023_13_59
3,7,10,11,21,1,5,1,19,6,9,15,3,8,3,9,1,13,7,31,16,2,38,12,0,67,0,1.63685298,0.640363514,0.717381716,1.638922691,0.350661308,0.625430942,1.37537241,0.239375129,0.563957095,1.355459452,0.391307116,0.669764519,11_Sep_2023_13_59
3,6,12,12,20,0,5,1,21,1,8,16,3,7,5,13,1,15,8,29,18,10,40,6,1,66,0,1.63685298,0.640363514,0.717381716,1.638922691,0.350661308,0.625430942,1.37537241,0.239375129,0.563957095,1.355459452,0.391307116,0.669764519,11_Sep_2023_13_59
4,4,11,11,18,2,6,1,20,3,9,17,2,7,5,10,0,14,8,31,18,3,37,4,4,66,1,1.63685298,0.640363514,0.717381716,1.638922691,0.350661308,0.625430942,1.37537241,0.239375129,0.563957095,1.355459452,0.391307116,0.669764519,11_Sep_2023_13_59
3,6,10,14,17,1,6,1,22,2,9,16,3,6,5,10,0,16,9,31,17,2,36,7,0,65,1,1.63679409,0.640368223,0.717364848,1.6389575,0.350651413,0.625568986,1.375707269,0.239244014,0.564270675,1.355575323,0.391177058,0.669754207,11_Sep_2023_13_59
3,7,9,12,18,0,6,0,20,0,10,13,11,8,4,7,0,13,10,30,18,2,35,3,3,66,0,1.636585236,0.640359044,0.717794299,1.639120102,0.350547075,0.625911534,1.377207279,0.23877801,0.56452626,1.355975747,0.390622973,0.669712842,11_Sep_2023_13_59
3,8,10,12,16,0,4,1,21,2,10,13,0,7,7,10,0,15,5,29,16,2,36,6,0,67,0,1.636526942,0.640305877,0.717915654,1.6391294,0.350512981,0.626040757,1.37757647,0.238677248,0.564487636,1.356041193,0.390509009,0.669705689,11_Sep_2023_13_59
4,5,11,13,18,0,4,1,23,0,10,17,2,7,8,7,2,12,6,26,13,1,38,6,0,67,1,1.636526942,0.640305877,0.717915654,1.6391294,0.350512981,0.626040757,1.37757647,0.238677248,0.564487636,1.356041193,0.390509009,0.669705689,11_Sep_2023_13_59
8,6,11,15,15,0,4,2,22,1,9,10,3,7,9,7,5,15,12,29,16,2,36,7,0,67,0,1.636526942,0.640305877,0.717915654,1.6391294,0.350512981,0.626040757,1.37757647,0.238677248,0.564487636,1.356041193,0.390509009,0.669705689,11_Sep_2023_13_59
2,5,9,13,20,2,0,0,26,1,11,15,1,8,6,4,2,15,8,30,17,3,40,3,1,69,1,1.636494994,0.640251637,0.718116581,1.639140487,0.350473672,0.626146436,1.377932072,0.238468811,0.564087808,1.356111884,0.390383095,0.669704258,11_Sep_2023_13_59
7,2,11,12,19,0,4,1,21,4,9,14,2,9,5,3,2,14,6,30,14,3,39,6,6,69,2,1.636494994,0.640251637,0.718116581,1.639140487,0.350473672,0.626146436,1.377932072,0.238468811,0.564087808,1.356111884,0.390383095,0.669704258,11_Sep_2023_13_59
5,4,12,13,19,0,6,0,25,1,9,12,5,11,4,8,0,14,5,35,18,3,40,11,1,70,1,1.636423945,0.640212178,0.718173206,1.639148712,0.350448638,0.626290441,1.378347754,0.238254443,0.564309478,1.356213212,0.390232384,0.669723749,11_Sep_2023_13_59
6,4,15,13,23,0,2,3,23,5,9,11,2,7,6,5,6,16,6,31,16,2,40,7,1,67,0,1.636423945,0.640212178,0.718173206,1.639148712,0.350448638,0.626290441,1.378347754,0.238254443,0.564309478,1.356213212,0.390232384,0.669723749,11_Sep_2023_13_59
3,3,13,11,18,1,3,1,22,8,7,17,2,7,4,10,0,15,9,26,17,0,37,6,0,69,1,1.636387825,0.640175402,0.718288362,1.63915205,0.350419015,0.62643671,1.378752112,0.238197878,0.564392984,1.356307864,0.390120775,0.669709146,11_Sep_2023_13_59
6,7,19,12,17,1,3,3,22,0,9,15,2,9,3,9,2,14,5,32,14,2,33,7,1,69,1,1.636308074,0.640131831,0.718415678,1.639163256,0.350385308,0.626560211,1.379110575,0.238112181,0.564339101,1.356390595,0.390009254,0.669724941,11_Sep_2023_13_59
4,6,10,9,19,0,3,0,22,0,10,13,3,7,6,9,1,15,6,26,17,1,37,12,0,67,0,1.636308074,0.640131831,0.718415678,1.639163256,0.350385308,0.626560211,1.379110575,0.238112181,0.564339101,1.356390595,0.390009254,0.669724941,11_Sep_2023_13_59
3,5,13,12,17,12,2,0,20,4,10,17,7,6,5,6,0,16,6,29,18,2,36,3,1,71,0,1.636247277,0.640108705,0.718522191,1.639151335,0.350356698,0.626713693,1.379603505,0.23809506,0.564325154,1.35647428,0.389859885,0.66977632,11_Sep_2023_13_59
4,9,13,11,18,1,4,0,20,2,12,13,2,7,9,9,2,14,12,39,16,2,42,8,0,72,0,1.636247277,0.640108705,0.718522191,1.639151335,0.350356698,0.626713693,1.379603505,0.23809506,0.564325154,1.35647428,0.389859885,0.66977632,11_Sep_2023_13_59
3,1,15,9,17,0,6,0,22,0,10,9,4,12,4,9,0,17,8,30,15,0,39,6,13,73,0,1.63618958,0.640095413,0.718627334,1.639170289,0.350292683,0.626737654,1.37999475,0.237995744,0.564259171,1.356654286,0.38960588,0.669814885,11_Sep_2023_13_59
5,7,11,11,19,0,5,8,20,1,9,12,3,7,11,13,1,15,8,30,16,3,38,5,0,70,0,1.63618958,0.640095413,0.718627334,1.639170289,0.350292683,0.626737654,1.37999475,0.237995744,0.564259171,1.356654286,0.38960588,0.669814885,11_Sep_2023_13_59
4,4,15,9,17,0,5,0,22,0,11,15,3,7,4,10,0,16,8,27,12,2,38,7,1,71,0,1.63613224,0.640083075,0.71873033,1.639151692,0.350309908,0.626931667,1.380335093,0.237887517,0.564327359,1.35670805,0.38957721,0.6698066,11_Sep_2023_13_59
4,7,16,12,21,0,2,0,19,3,11,13,2,8,4,8,0,18,8,28,13,0,37,7,0,71,5,1.63613224,0.640083075,0.71873033,1.639151692,0.350309908,0.626931667,1.380335093,0.237887517,0.564327359,1.35670805,0.38957721,0.6698066,11_Sep_2023_13_59
6,5,14,10,20,0,2,0,23,0,12,13,2,7,7,9,0,15,8,30,12,2,35,7,0,71,0,1.63608706,0.640069783,0.718878031,1.639148712,0.350280195,0.627021432,1.38067174,0.237720117,0.564377725,1.356751561,0.389441639,0.669832408,11_Sep_2023_13_59
5,6,14,13,20,10,4,0,19,4,9,11,1,7,6,7,1,15,9,32,14,3,38,6,10,69,1,1.63608706,0.640069783,0.718878031,1.639148712,0.350280195,0.627021432,1.38067174,0.237720117,0.564377725,1.356751561,0.389441639,0.669832408,11_Sep_2023_13_59
2,5,14,11,18,0,3,0,21,1,10,14,1,5,10,7,3,16,7,31,12,3,41,7,0,70,1,1.636018634,0.640036106,0.718989372,1.639145494,0.350255817,0.627122819,1.380986214,0.237571672,0.564833999,1.356774569,0.389268786,0.669859886,11_Sep_2023_13_59
5,5,15,10,19,1,3,1,16,2,7,12,0,6,3,13,1,15,4,31,14,2,40,6,2,73,0,1.636018634,0.640036106,0.718989372,1.639145494,0.350255817,0.627122819,1.380986214,0.237571672,0.564833999,1.356774569,0.389268786,0.669859886,11_Sep_2023_13_59
1,9,11,9,23,0,4,11,21,2,11,8,0,13,4,9,1,11,8,30,16,2,36,6,0,70,1,1.635936737,0.640026212,0.719111204,1.639145732,0.350181371,0.627112567,1.381312966,0.237537295,0.564812422,1.356836319,0.389095038,0.669904888,11_Sep_2023_13_59
5,3,11,9,18,1,11,0,19,1,8,13,0,6,6,9,0,17,6,33,12,2,36,6,1,71,1,1.635936737,0.640026212,0.719111204,1.639145732,0.350181371,0.627112567,1.381312966,0.237537295,0.564812422,1.356836319,0.389095038,0.669904888,11_Sep_2023_13_59
4,5,13,16,20,2,0,4,21,1,11,12,2,8,4,8,0,16,8,31,12,6,34,7,1,70,0,1.635877848,0.640007913,0.719212055,1.639136553,0.350144595,0.627166092,1.381650448,0.237416685,0.564712465,1.356894612,0.388957918,0.669929087,11_Sep_2023_13_59
6,3,21,19,15,0,0,2,21,2,21,27,0,2,8,8,1,29,10,34,25,7,51,10,0,45,5,1.63576746,0.639981091,0.719294667,1.639103889,0.350124151,0.627323568,1.382206321,0.237244263,0.564643741,1.356945515,0.388822258,0.669937789,11_Sep_2023_13_59
8,0,24,19,18,0,3,0,22,3,21,28,2,0,6,7,6,31,4,37,22,1,49,10,0,47,0,1.635702372,0.63994962,0.719373286,1.639086366,0.350080043,0.627429187,1.3825562,0.237119317,0.564730763,1.357115269,0.388596088,0.669990659,11_Sep_2023_13_59
3,1,19,20,17,0,8,0,19,6,23,29,2,4,5,3,7,32,8,32,23,1,50,9,2,46,1,1.635702372,0.63994962,0.719373286,1.639086366,0.350080043,0.627429187,1.3825562,0.237119317,0.564730763,1.357115269,0.388596088,0.669990659,11_Sep_2023_13_59
0,1,19,18,17,1,1,0,25,5,23,29,2,2,6,9,2,27,4,39,22,1,46,11,0,48,0,1.635626912,0.639918029,0.719481647,1.639079094,0.350032538,0.627517581,1.382781863,0.23701182,0.565055251,1.357175827,0.388463229,0.670014858,11_Sep_2023_13_59
11,7,19,14,16,8,6,0,22,3,19,26,1,2,10,7,2,31,4,37,25,1,51,12,0,43,0,1.635626912,0.639918029,0.719481647,1.639079094,0.350032538,0.627517581,1.382781863,0.23701182,0.565055251,1.357175827,0.388463229,0.670014858,11_Sep_2023_13_59
3,3,19,21,15,0,3,1,23,0,21,30,3,3,13,7,4,31,2,38,23,2,48,10,0,47,0,1.635568619,0.639887214,0.719705462,1.639075994,0.349978507,0.627564549,1.383202553,0.236801758,0.56488198,1.357268691,0.388300508,0.670060337,11_Sep_2023_13_59
5,2,17,22,17,1,3,1,23,4,22,28,2,2,5,9,1,31,2,37,24,2,49,10,1,48,2,1.635568619,0.639887214,0.719705462,1.639075994,0.349978507,0.627564549,1.383202553,0.236801758,0.56488198,1.357268691,0.388300508,0.670060337,11_Sep_2023_13_59
7,4,18,20,13,0,5,2,23,4,21,32,2,1,9,5,4,31,6,33,22,2,48,11,0,49,0,1.635563254,0.639868081,0.719713211,1.639047861,0.349953979,0.62768501,1.383499384,0.236616582,0.564886093,1.357286453,0.388228387,0.670074046,11_Sep_2023_13_59
3,0,17,17,14,0,3,0,22,5,21,29,2,1,8,8,0,30,1,37,25,4,50,10,0,48,2,1.634677887,0.639501452,0.720900714,1.638870597,0.349877119,0.628324211,1.384939075,0.236296698,0.565457046,1.357547522,0.387741745,0.670159161,11_Sep_2023_13_59
7,2,21,17,17,0,5,1,23,3,21,30,3,1,3,9,1,32,1,36,24,1,49,11,1,47,1,1.634406924,0.639425337,0.721235573,1.638724923,0.349802494,0.628772736,1.386053801,0.235815763,0.565904438,1.35780859,0.387212574,0.670262933,11_Sep_2023_13_59
3,2,17,19,13,0,12,0,21,3,23,31,2,1,3,7,2,33,1,41,17,2,48,5,2,47,2,1.634150505,0.639489949,0.721562088,1.638664007,0.349713475,0.629060209,1.38714087,0.235407531,0.56575048,1.357889652,0.386881828,0.670326769,11_Sep_2023_13_59
2,3,19,19,13,1,11,0,22,3,23,30,11,5,6,8,1,29,4,39,26,2,48,11,0,52,3,1.633929253,0.639421284,0.721933842,1.638603568,0.349618405,0.629399776,1.388218284,0.235113278,0.565937161,1.358111858,0.386433423,0.670442283,11_Sep_2023_13_59
5,10,19,16,15,0,5,0,24,4,19,34,2,3,7,8,7,31,0,41,23,0,51,10,1,51,0,1.633716702,0.639285147,0.722143948,1.638533354,0.34952262,0.629743099,1.38924408,0.234711543,0.566655576,1.358301044,0.38611266,0.670488238,11_Sep_2023_13_59
4,0,19,21,14,0,5,1,22,2,22,33,2,0,14,8,2,29,3,38,25,1,50,11,1,51,0,1.63351202,0.639243305,0.722461164,1.638439775,0.349377215,0.630146444,1.390162587,0.234354123,0.566690981,1.358469963,0.385829598,0.670477569,11_Sep_2023_13_59
2,4,23,17,19,0,6,10,22,1,22,34,1,1,12,9,1,32,1,34,23,1,50,10,0,50,0,1.633215547,0.639240205,0.722791493,1.638343692,0.349258721,0.630544901,1.390849352,0.234051317,0.567175925,1.35851717,0.385528803,0.670506179,11_Sep_2023_13_59
2,2,18,17,19,0,5,1,20,3,21,33,2,1,7,9,2,29,2,34,23,1,51,9,1,53,1,1.632906199,0.639190257,0.723086178,1.638302445,0.349109292,0.630809605,1.3914994,0.233814806,0.567456603,1.358478069,0.385307759,0.6704638,11_Sep_2023_13_59
1,4,18,15,14,0,6,15,22,5,19,30,0,0,8,7,10,29,0,34,23,1,50,10,0,51,0,1.632714033,0.63916111,0.723289907,1.638233066,0.349017024,0.63107723,1.391936421,0.233505204,0.567198038,1.358400822,0.385136724,0.670446038,11_Sep_2023_13_59
1,7,19,16,13,0,5,1,22,0,20,32,2,2,7,6,2,28,0,37,24,4,51,10,0,52,0,1.63241899,0.639041722,0.723505795,1.638126254,0.348926902,0.631411076,1.392154932,0.233246401,0.567380965,1.358271122,0.38487047,0.670455813,11_Sep_2023_13_59
3,10,16,17,10,0,7,1,24,5,23,32,2,10,4,10,2,30,0,39,23,12,50,11,0,56,0,1.632181883,0.63898772,0.72378093,1.638046861,0.348857015,0.631661475,1.392222524,0.233002514,0.567561448,1.358193278,0.384606749,0.67050606,11_Sep_2023_13_59
3,1,19,16,14,0,11,0,22,3,21,31,3,11,6,8,1,32,0,35,25,1,46,9,0,54,0,1.63182652,0.639072001,0.724081635,1.637929916,0.348766088,0.631925046,1.392206669,0.232663006,0.567526042,1.358084321,0.384351134,0.670565248,11_Sep_2023_13_59
6,2,18,14,10,0,13,0,22,0,22,33,3,3,9,9,1,30,1,39,23,3,48,9,0,55,0,1.631602287,0.639051437,0.72437489,1.637836337,0.348720104,0.632207394,1.391988873,0.232518062,0.568001926,1.357967496,0.384211183,0.670626163,11_Sep_2023_13_59
3,3,19,18,12,1,0,0,22,1,19,30,3,1,7,9,2,32,1,37,21,2,48,12,1,60,0,1.631421566,0.63901782,0.724510133,1.637717962,0.348778844,0.632529318,1.39184463,0.232446447,0.567707658,1.357895732,0.384100914,0.670724094,11_Sep_2023_13_59
3,4,18,19,7,0,4,0,23,0,25,32,2,1,13,9,2,29,1,35,24,1,50,9,0,54,1,1.631223679,0.639022648,0.724718094,1.637661219,0.348730028,0.632740974,1.391277909,0.232312366,0.567876816,1.357744575,0.383906335,0.670889258,11_Sep_2023_13_59
3,0,18,20,13,0,3,0,23,2,23,31,1,0,6,7,2,30,1,37,25,2,47,11,0,55,0,1.630996585,0.638987482,0.724881232,1.637612581,0.348710626,0.632907152,1.390730858,0.232089654,0.567894876,1.357579827,0.383773237,0.671067238,11_Sep_2023_13_59
3,3,20,22,13,0,3,3,23,5,23,32,2,2,6,14,2,31,0,35,23,1,48,10,0,51,0,1.63074398,0.639078081,0.725115418,1.637583494,0.348752052,0.632986963,1.390019298,0.232112721,0.567982674,1.357394218,0.383788228,0.671215117,11_Sep_2023_13_59
3,2,22,18,9,2,6,0,21,2,22,26,3,0,5,10,1,27,0,37,25,2,48,11,0,54,1,1.630564094,0.639099538,0.725366056,1.637585998,0.348726571,0.633146346,1.389399648,0.232018933,0.56799978,1.357267499,0.383698434,0.671444654,11_Sep_2023_13_59
2,4,16,21,14,0,1,1,22,3,23,33,2,2,13,9,3,32,1,37,26,2,48,12,0,57,3,1.630442977,0.639098287,0.725491464,1.637576222,0.348693728,0.633223653,1.388782024,0.232021138,0.567945063,1.356962204,0.383688807,0.671518445,11_Sep_2023_13_59
6,4,16,21,15,0,0,1,27,6,22,31,7,2,8,11,2,31,5,39,26,8,46,10,0,53,0,1.630278349,0.639138997,0.725641191,1.637552619,0.348751009,0.633295059,1.387931943,0.232075527,0.568010688,1.356717587,0.383676529,0.671684146,11_Sep_2023_13_59
4,4,18,20,14,0,4,1,22,4,24,30,1,6,6,10,3,29,3,38,24,2,43,11,14,55,1,1.630124092,0.639040768,0.72570163,1.637550235,0.348691493,0.633230686,1.387247086,0.23206833,0.56799221,1.356546044,0.383758307,0.671747029,11_Sep_2023_13_59
