S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,
2.00,9.00,5.00,13.00,15.00,0.00,0.00,0.00,9.00,2.00,20.00,1.00,0.00,2.00,7.00,3.00,10.00,4.00,13.00,1.00,6.00,8.00,22.00,26.00,5.00,30.00,6.00,0.00,23.00,1.00,1.00,1.00,1.4886786937713623,0.6356674432754517,0.8931834697723389,1.5865223407745361,0.4101577699184418,0.6894596815109253,1.3109683990478516,0.15295098721981049,0.7347245216369629,1.3230421543121338,0.28589800000190735,0.8745585083961487,11_Sep_2023_14_20
4.00,7.00,7.00,14.00,16.00,12.00,3.00,1.00,12.00,3.00,20.00,3.00,1.00,0.00,10.00,0.00,10.00,0.00,11.00,2.00,9.00,4.00,26.00,24.00,3.00,34.00,6.00,2.00,23.00,0.00,1.00,3.00,1.4886786937713623,0.6356674432754517,0.8931834697723389,1.5865223407745361,0.4101577699184418,0.6894596815109253,1.3109683990478516,0.15295098721981049,0.7347245216369629,1.3230421543121338,0.28589800000190735,0.8745585083961487,11_Sep_2023_14_20
2.00,11.00,7.00,13.00,10.00,0.00,1.00,0.00,11.00,3.00,20.00,3.00,14.00,4.00,0.00,4.00,11.00,1.00,14.00,2.00,9.00,6.00,21.00,22.00,4.00,31.00,6.00,0.00,25.00,0.00,0.00,1.00,1.4886964559555054,0.6356323957443237,0.8931463360786438,1.5865201950073242,0.4101678431034088,0.6894711256027222,1.3109264373779297,0.15296600759029388,0.7347961068153381,1.3230489492416382,0.285909503698349,0.8745705485343933,11_Sep_2023_14_20
1.00,8.00,7.00,10.00,15.00,0.00,3.00,0.00,12.00,0.00,21.00,6.00,12.00,8.00,6.00,3.00,11.00,0.00,8.00,3.00,7.00,7.00,24.00,20.00,4.00,28.00,8.00,1.00,22.00,0.00,0.00,4.00,1.488716721534729,0.6356308460235596,0.8932006359100342,1.58651602268219,0.4101840853691101,0.6894809007644653,1.3108901977539062,0.15296806395053864,0.7348005771636963,1.3230584859848022,0.2859064042568207,0.8745851516723633,11_Sep_2023_14_20
5.00,11.00,4.00,15.00,13.00,0.00,1.00,6.00,7.00,0.00,21.00,8.00,0.00,3.00,2.00,3.00,9.00,1.00,12.00,6.00,6.00,5.00,22.00,19.00,5.00,31.00,8.00,0.00,26.00,0.00,0.00,0.00,1.488716721534729,0.6356308460235596,0.8932006359100342,1.58651602268219,0.4101840853691101,0.6894809007644653,1.3108901977539062,0.15296806395053864,0.7348005771636963,1.3230584859848022,0.2859064042568207,0.8745851516723633,11_Sep_2023_14_20
3.00,4.00,7.00,10.00,13.00,0.00,3.00,8.00,9.00,0.00,20.00,3.00,1.00,0.00,4.00,1.00,9.00,2.00,13.00,3.00,10.00,8.00,20.00,22.00,5.00,29.00,2.00,0.00,29.00,1.00,1.00,0.00,1.488735318183899,0.6356327533721924,0.8932523131370544,1.586510181427002,0.41020360589027405,0.6894829273223877,1.3109116554260254,0.1530030518770218,0.7347227931022644,1.3230640888214111,0.2859201431274414,0.8745977878570557,11_Sep_2023_14_20
4.00,6.00,10.00,10.00,9.00,4.00,1.00,0.00,9.00,2.00,22.00,1.00,0.00,1.00,7.00,0.00,8.00,5.00,11.00,4.00,7.00,5.00,22.00,18.00,4.00,29.00,9.00,1.00,24.00,0.00,9.00,0.00,1.488735318183899,0.6356327533721924,0.8932523131370544,1.586510181427002,0.41020360589027405,0.6894829273223877,1.3109116554260254,0.1530030518770218,0.7347227931022644,1.3230640888214111,0.2859201431274414,0.8745977878570557,11_Sep_2023_14_20
4.00,9.00,7.00,8.00,13.00,2.00,8.00,1.00,8.00,1.00,19.00,2.00,1.00,4.00,6.00,2.00,7.00,0.00,13.00,4.00,11.00,3.00,23.00,16.00,3.00,24.00,7.00,0.00,25.00,4.00,1.00,8.00,1.4887373447418213,0.6356368660926819,0.8932791352272034,1.5865042209625244,0.4102243483066559,0.689502477645874,1.3108993768692017,0.1530536264181137,0.7348021864891052,1.3230533599853516,0.28593021631240845,0.8746122121810913,11_Sep_2023_14_20
1.00,7.00,2.00,12.00,14.00,7.00,7.00,0.00,6.00,0.00,23.00,0.00,1.00,2.00,5.00,0.00,6.00,1.00,11.00,4.00,7.00,6.00,22.00,19.00,0.00,24.00,7.00,0.00,27.00,0.00,0.00,0.00,1.4887373447418213,0.6356368660926819,0.8932791352272034,1.5865042209625244,0.4102243483066559,0.689502477645874,1.3108993768692017,0.1530536264181137,0.7348021864891052,1.3230533599853516,0.28593021631240845,0.8746122121810913,11_Sep_2023_14_20
5.00,7.00,3.00,12.00,14.00,0.00,4.00,0.00,6.00,1.00,18.00,4.00,2.00,2.00,6.00,1.00,5.00,1.00,12.00,4.00,6.00,5.00,23.00,15.00,5.00,26.00,7.00,1.00,20.00,0.00,1.00,1.00,1.4887422323226929,0.6356421709060669,0.8933097720146179,1.586504340171814,0.4102385640144348,0.6895080208778381,1.310962438583374,0.15310226380825043,0.7347655296325684,1.3230462074279785,0.2859337031841278,0.874624490737915,11_Sep_2023_14_20
3.00,10.00,7.00,11.00,10.00,0.00,4.00,1.00,7.00,0.00,19.00,1.00,0.00,2.00,6.00,1.00,7.00,1.00,11.00,4.00,5.00,5.00,17.00,17.00,3.00,26.00,7.00,1.00,23.00,2.00,0.00,3.00,1.4887422323226929,0.6356421709060669,0.8933097720146179,1.586504340171814,0.4102385640144348,0.6895080208778381,1.310962438583374,0.15310226380825043,0.7347655296325684,1.3230462074279785,0.2859337031841278,0.874624490737915,11_Sep_2023_14_20
3.00,8.00,6.00,12.00,11.00,2.00,4.00,0.00,7.00,5.00,20.00,3.00,0.00,2.00,5.00,6.00,7.00,0.00,11.00,7.00,10.00,8.00,18.00,17.00,4.00,27.00,7.00,1.00,21.00,1.00,0.00,0.00,1.4887144565582275,0.635626494884491,0.8932502865791321,1.5865103006362915,0.4102446138858795,0.689519464969635,1.311028003692627,0.1531430035829544,0.7348228096961975,1.3230459690093994,0.2859480381011963,0.8746484518051147,11_Sep_2023_14_20
1.00,10.00,4.00,13.00,16.00,0.00,4.00,0.00,9.00,4.00,19.00,2.00,1.00,5.00,3.00,7.00,7.00,1.00,15.00,0.00,10.00,5.00,21.00,16.00,6.00,28.00,9.00,1.00,24.00,9.00,1.00,0.00,1.4887144565582275,0.635626494884491,0.8932502865791321,1.5865103006362915,0.4102446138858795,0.689519464969635,1.311028003692627,0.1531430035829544,0.7348228096961975,1.3230459690093994,0.2859480381011963,0.8746484518051147,11_Sep_2023_14_20
