time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
151.89,-0.14,-0.99,-1.88,-0.27,0.76,0.58,-0.03,-0.18,-0.05,220,211,462,379,234,41,341,0,0,39,118,2
151.89,-0.26,-0.74,-1.31,-0.27,0.75,0.59,-0.03,-0.18,-0.05,221,211,461,378,234,41,341,0,0,39,118,2
151.90,-0.60,-0.11,-0.94,-0.27,0.74,0.58,-0.03,-0.18,-0.05,220,211,461,378,234,41,342,0,0,39,119,2
151.90,-1.41,-0.02,-0.26,-0.26,0.74,0.59,-0.03,-0.18,-0.05,219,210,461,378,234,42,341,0,0,39,118,2
151.91,-2.84,0.42,0.36,-0.26,0.74,0.59,-0.03,-0.18,-0.05,219,211,462,378,235,41,342,0,0,39,118,2
151.91,-3.69,0.64,1.05,-0.26,0.74,0.59,-0.02,-0.18,-0.04,220,211,463,379,235,41,342,0,0,38,119,2
151.92,-4.85,0.67,1.37,-0.25,0.75,0.60,-0.02,-0.18,-0.04,219,211,462,380,234,41,342,1,0,39,119,2
151.92,-5.43,1.26,2.00,-0.25,0.76,0.59,-0.02,-0.18,-0.04,218,211,461,380,236,41,341,0,0,38,119,2
151.93,-5.29,0.92,2.18,-0.25,0.76,0.59,-0.03,-0.18,-0.04,219,211,461,380,236,40,342,0,0,39,118,2
151.93,-4.88,0.66,2.29,-0.26,0.76,0.59,-0.03,-0.18,-0.04,218,212,461,381,235,41,342,0,0,39,119,2
151.94,-4.16,0.31,2.08,-0.27,0.77,0.59,-0.03,-0.18,-0.04,220,212,462,381,235,41,342,0,0,38,118,2
151.94,-3.33,0.46,1.75,-0.27,0.77,0.58,-0.03,-0.18,-0.04,220,211,461,381,236,41,343,0,0,39,119,2
151.95,-2.03,-0.07,1.38,-0.27,0.77,0.57,-0.03,-0.18,-0.04,219,211,461,382,235,41,342,0,0,39,118,2
151.95,-1.55,0.22,0.81,-0.28,0.77,0.58,-0.03,-0.18,-0.04,220,211,461,381,236,41,342,0,0,39,119,2
151.96,0.32,0.27,0.08,-0.27,0.77,0.57,-0.03,-0.18,-0.04,219,210,462,380,235,41,342,0,0,39,119,2
151.96,1.27,0.13,-0.17,-0.27,0.78,0.59,-0.03,-0.18,-0.04,219,211,461,382,236,41,343,0,0,38,118,2
151.97,2.34,0.62,-0.50,-0.26,0.78,0.58,-0.03,-0.18,-0.04,219,211,462,382,236,41,342,0,0,39,118,2
151.97,3.05,0.36,-0.33,-0.25,0.77,0.59,-0.03,-0.18,-0.04,219,211,461,381,236,41,342,0,0,38,119,2
151.98,3.49,0.44,-0.40,-0.25,0.77,0.59,-0.03,-0.18,-0.04,219,211,461,379,236,41,342,0,0,39,118,2
151.98,3.93,0.65,-0.25,-0.26,0.77,0.60,-0.03,-0.18,-0.04,220,211,461,380,236,41,341,0,0,39,118,2
151.99,4.23,0.69,-0.17,-0.25,0.76,0.59,-0.03,-0.18,-0.04,220,210,462,380,235,41,342,0,0,39,118,2
151.99,4.42,0.67,0.38,-0.25,0.77,0.60,-0.03,-0.18,-0.04,221,211,462,379,236,41,341,0,0,38,119,2
152.00,3.62,0.47,0.73,-0.26,0.77,0.60,-0.03,-0.18,-0.04,220,211,461,380,236,41,341,0,0,39,119,2
152.00,3.33,0.68,1.16,-0.25,0.75,0.61,-0.03,-0.18,-0.04,220,211,461,381,235,41,341,0,0,39,118,2
152.01,3.27,0.81,1.85,-0.25,0.76,0.59,-0.03,-0.18,-0.04,221,212,461,380,236,42,342,1,0,38,118,2
152.01,2.84,1.02,2.34,-0.25,0.76,0.59,-0.03,-0.18,-0.04,220,211,461,380,236,41,342,0,0,39,119,2
152.02,2.29,1.10,2.67,-0.25,0.76,0.59,-0.03,-0.18,-0.04,220,211,461,379,236,42,341,0,0,38,118,2
152.02,2.71,0.79,2.64,-0.26,0.76,0.58,-0.03,-0.18,-0.04,219,211,461,379,236,42,341,0,0,39,119,2
152.03,3.54,0.67,2.45,-0.26,0.76,0.58,-0.03,-0.17,-0.04,220,211,462,379,237,41,342,0,0,39,118,2
152.03,4.22,0.36,1.92,-0.26,0.76,0.58,-0.03,-0.17,-0.04,220,211,461,379,237,41,342,0,0,39,118,2
152.04,4.57,-0.23,1.58,-0.27,0.75,0.58,-0.03,-0.17,-0.04,221,211,462,379,236,41,341,0,0,39,119,2
152.04,5.14,-0.38,1.01,-0.27,0.75,0.58,-0.03,-0.18,-0.04,221,211,462,380,237,40,342,0,0,38,119,2
152.05,5.44,-0.67,0.26,-0.28,0.75,0.59,-0.03,-0.18,-0.04,220,211,462,380,237,40,341,0,0,39,119,2
152.05,5.46,-0.88,0.10,-0.27,0.75,0.58,-0.03,-0.18,-0.04,221,211,462,380,237,38,341,0,1,38,119,2
152.06,5.60,-0.67,-0.51,-0.27,0.75,0.59,-0.03,-0.18,-0.04,221,211,462,380,237,39,342,0,0,39,119,2
152.06,5.74,-0.94,-0.62,-0.26,0.76,0.59,-0.03,-0.18,-0.04,222,211,462,380,237,39,343,0,0,39,119,2
152.07,5.60,-0.99,-1.09,-0.26,0.76,0.59,-0.03,-0.17,-0.04,221,212,462,380,237,40,343,0,0,39,118,2
152.07,5.08,-1.23,-1.01,-0.26,0.75,0.58,-0.03,-0.17,-0.04,221,211,463,381,237,39,343,0,0,39,118,2
