time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
1101.22,3.83,-0.13,1.98,0.38,0.21,0.85,-0.13,0.27,-0.49,0,0,0,0,121,379,71,210,0,0
1101.32,4.51,0.28,0.9,0.38,0.21,0.87,-0.13,0.27,-0.49,0,0,0,0,121,379,74,206,0,0
1101.43,2.77,-1.53,1.25,0.38,0.21,0.86,-0.14,0.27,-0.48,0,0,0,0,120,379,73,206,0,0
1101.53,6.34,1.84,1.78,0.36,0.2,0.84,-0.14,0.27,-0.49,0,0,0,0,125,379,77,207,0,0
1101.64,5.55,-1.22,0.61,0.39,0.18,0.85,-0.13,0.27,-0.49,0,0,1,0,127,380,78,207,0,0
1101.74,-0.34,-2.07,1.35,0.37,0.22,0.87,-0.13,0.27,-0.49,0,0,0,0,123,375,76,204,0,0
1101.85,5.07,1.01,1.78,0.37,0.21,0.86,-0.13,0.27,-0.49,0,0,0,0,121,373,72,200,0,0
1101.96,2.96,0.09,0.87,0.38,0.21,0.86,-0.13,0.26,-0.48,0,0,0,0,120,368,70,200,0,0
1102.06,3.07,0.52,1.18,0.37,0.21,0.86,-0.14,0.27,-0.48,0,0,1,1,121,369,70,200,0,0
1102.17,5.14,1.23,0.87,0.38,0.21,0.86,-0.14,0.26,-0.48,0,0,0,0,122,369,71,200,0,0
1102.27,2.93,-0.64,1.12,0.38,0.2,0.86,-0.13,0.27,-0.49,0,0,0,0,125,372,70,205,0,0
1102.38,2,-1.58,2.61,0.38,0.2,0.85,-0.13,0.27,-0.49,0,0,0,1,122,373,69,203,1,0
1102.48,1.53,-2.73,1.18,0.36,0.2,0.87,-0.14,0.27,-0.48,0,0,0,0,116,370,64,196,0,0
1102.59,3.39,-0.51,0.79,0.36,0.21,0.86,-0.14,0.26,-0.48,0,0,0,0,116,370,65,197,1,0
1102.69,5.42,1.41,0.93,0.37,0.21,0.86,-0.14,0.26,-0.48,0,0,0,0,120,375,64,202,0,0
1102.8,5.58,1.91,0.29,0.38,0.19,0.86,-0.14,0.26,-0.48,0,0,0,1,121,379,64,206,0,0
1102.91,3.36,0.9,1.78,0.38,0.21,0.87,-0.14,0.27,-0.48,0,0,0,0,118,381,61,207,0,0
1103.01,2.28,0.8,1.92,0.37,0.21,0.85,-0.14,0.26,-0.48,0,0,0,0,117,387,62,208,0,0
1103.12,1.92,-1.93,0.61,0.39,0.18,0.86,-0.14,0.27,-0.49,0,0,0,1,112,389,59,212,0,0
1103.22,3.75,-0.52,1.35,0.37,0.2,0.86,-0.14,0.26,-0.48,0,0,0,0,80,392,58,230,0,0
