time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
3454.38,3.07,-1.15,-1.07,-0.08,0.39,0.89,-0.30,0.18,-0.34,69,434,404,302,128,86,491,0,0,101,189,3
3454.39,3.03,-0.99,-0.82,-0.08,0.39,0.89,-0.30,0.18,-0.34,70,434,404,302,127,86,491,0,0,101,189,3
3454.39,3.04,-0.41,-0.65,-0.07,0.39,0.89,-0.30,0.18,-0.34,69,434,406,302,128,86,490,0,0,101,188,3
3454.40,3.05,-0.66,-0.17,-0.07,0.39,0.89,-0.30,0.18,-0.34,69,434,406,302,127,86,491,0,0,101,188,3
3454.40,3.31,-0.68,0.06,-0.08,0.39,0.89,-0.30,0.18,-0.34,70,434,405,302,127,86,491,0,0,101,188,3
3454.41,3.21,-0.38,-0.06,-0.08,0.39,0.90,-0.30,0.18,-0.34,69,433,404,302,126,86,491,0,0,101,188,3
3454.41,3.24,-0.02,0.03,-0.08,0.39,0.89,-0.30,0.18,-0.35,69,434,406,302,127,85,491,0,0,102,188,3
3454.42,3.38,0.33,0.21,-0.08,0.39,0.89,-0.30,0.18,-0.35,69,434,405,302,129,86,491,0,0,101,188,3
3454.42,3.25,0.35,0.21,-0.09,0.39,0.89,-0.30,0.18,-0.34,70,434,405,303,127,86,491,0,0,102,188,3
3454.43,3.05,0.26,0.48,-0.09,0.39,0.88,-0.30,0.18,-0.34,69,434,405,303,126,86,490,0,0,102,188,3
3454.43,3.26,0.57,0.52,-0.10,0.39,0.87,-0.30,0.18,-0.34,70,434,405,303,126,86,491,0,0,101,189,3
3454.44,3.81,0.95,0.42,-0.09,0.40,0.87,-0.30,0.18,-0.34,70,435,404,302,126,86,491,0,1,101,188,3
3454.44,4.38,1.22,0.52,-0.09,0.40,0.87,-0.30,0.18,-0.34,70,434,403,302,126,87,491,0,0,101,188,3
3454.45,5.14,1.45,0.93,-0.08,0.39,0.88,-0.30,0.18,-0.34,70,434,405,303,126,86,491,0,0,102,189,3
3454.45,5.27,1.42,1.08,-0.07,0.39,0.88,-0.30,0.18,-0.34,70,434,404,303,126,86,491,0,0,101,189,3
3454.46,5.60,1.11,1.56,-0.07,0.38,0.89,-0.30,0.18,-0.34,69,434,404,302,126,86,491,0,0,100,189,3
3454.46,5.28,1.01,2.04,-0.07,0.38,0.89,-0.30,0.18,-0.34,69,434,405,302,126,86,491,0,0,101,189,3
3454.47,4.85,1.53,2.28,-0.07,0.37,0.89,-0.30,0.18,-0.34,69,434,404,302,126,86,491,0,0,102,188,3
3454.47,4.09,2.31,2.15,-0.07,0.37,0.90,-0.30,0.18,-0.34,70,434,404,302,126,86,491,0,0,102,188,3
3454.48,3.50,2.53,2.24,-0.07,0.37,0.90,-0.30,0.18,-0.34,70,434,404,302,126,86,492,0,0,101,188,3
3454.48,2.97,2.56,2.56,-0.08,0.37,0.91,-0.30,0.18,-0.34,69,434,404,302,126,86,491,0,0,101,188,3
3454.49,2.99,2.47,2.43,-0.08,0.38,0.91,-0.30,0.18,-0.34,70,434,404,302,126,86,491,0,0,102,189,3
3454.49,2.68,2.56,2.09,-0.08,0.38,0.90,-0.30,0.18,-0.34,69,434,404,302,126,86,491,0,0,100,188,3
