time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
3754.33,4.18,1.72,2.64,-0.20,0.31,0.91,-0.35,0.18,-0.30,127,333,423,155,146,113,503,0,0,149,142,3
3754.33,3.14,2.00,2.72,-0.20,0.31,0.91,-0.35,0.18,-0.30,126,332,423,155,146,113,503,0,0,148,142,3
3754.34,2.57,2.36,3.23,-0.19,0.30,0.92,-0.35,0.18,-0.29,126,332,423,155,146,113,503,0,0,148,143,3
3754.35,0.93,2.83,3.44,-0.19,0.30,0.91,-0.35,0.18,-0.29,126,332,423,155,146,113,504,0,0,148,142,3
3754.35,0.81,2.29,3.34,-0.20,0.31,0.91,-0.35,0.18,-0.29,126,332,422,155,146,113,503,0,0,149,142,3
3754.36,0.66,1.96,3.07,-0.19,0.31,0.91,-0.35,0.18,-0.30,126,333,423,156,146,113,503,0,0,149,142,3
3754.36,0.57,1.37,2.72,-0.20,0.32,0.90,-0.35,0.18,-0.30,126,332,422,155,146,114,504,0,0,148,142,3
3754.37,1.07,0.97,2.21,-0.20,0.33,0.90,-0.35,0.18,-0.30,126,332,423,155,146,113,504,0,0,148,143,3
3754.37,1.88,0.69,1.78,-0.21,0.33,0.90,-0.35,0.18,-0.30,126,332,422,155,147,113,503,0,0,149,143,3
3754.38,2.60,0.76,1.27,-0.21,0.33,0.89,-0.35,0.18,-0.30,126,333,422,157,147,113,503,0,0,148,142,3
3754.38,3.31,-2.01,1.15,-0.21,0.32,0.89,-0.35,0.17,-0.30,127,332,423,156,147,113,504,0,0,148,142,3
3754.39,4.29,0.07,0.78,-0.22,0.32,0.89,-0.35,0.17,-0.30,126,332,422,155,147,114,504,0,0,149,142,3
3754.39,5.28,-0.19,0.59,-0.21,0.32,0.90,-0.35,0.17,-0.30,126,333,422,155,147,113,503,1,0,148,143,3
3754.40,6.13,-0.24,0.27,-0.21,0.32,0.90,-0.35,0.18,-0.30,126,332,423,155,147,113,503,0,0,148,142,3
3754.40,5.44,0.18,0.24,-0.20,0.31,0.91,-0.35,0.18,-0.30,126,332,422,155,147,112,502,0,0,148,143,3
3754.41,5.20,0.17,2.22,-0.20,0.31,0.91,-0.35,0.18,-0.30,126,333,422,155,147,114,504,0,0,149,142,3
3754.41,5.23,-0.27,0.44,-0.20,0.31,0.91,-0.35,0.18,-0.30,126,333,423,156,146,113,503,0,0,149,143,3
3754.42,4.75,-0.21,0.81,-0.20,0.31,0.91,-0.35,0.18,-0.30,126,333,423,155,146,113,503,0,0,148,143,3
3754.42,4.38,-0.46,0.93,-0.20,0.30,0.91,-0.35,0.18,-0.30,126,333,423,155,145,113,504,0,0,148,142,3
3754.43,3.67,0.14,1.28,-0.20,0.31,0.91,-0.35,0.18,-0.30,126,332,422,155,145,114,503,0,0,149,143,3
3754.43,2.66,0.59,1.18,-0.20,0.31,0.89,-0.35,0.18,-0.30,126,333,423,155,146,113,504,0,0,149,143,3
3754.44,1.78,0.88,1.46,-0.20,0.31,0.91,-0.35,0.18,-0.30,126,332,423,155,147,113,504,0,0,148,143,3
3754.44,1.44,0.77,1.53,-0.20,0.31,0.91,-0.35,0.18,-0.30,126,332,423,156,146,112,504,0,0,148,143,3
3754.45,1.50,0.75,1.29,-0.21,0.31,0.91,-0.35,0.18,-0.30,126,332,423,156,145,113,504,0,0,148,142,3
3754.45,1.15,0.43,1.58,-0.20,0.31,0.91,-0.35,0.18,-0.30,126,332,423,155,145,113,504,0,0,149,143,3
3754.46,0.85,0.35,1.42,-0.21,0.31,0.90,-0.35,0.18,-0.30,126,332,423,156,144,113,504,0,0,148,142,3
3754.46,0.52,-0.11,1.32,-0.21,0.31,0.92,-0.35,0.18,-0.30,126,332,423,156,144,113,504,1,1,148,144,3
3754.47,0.50,-0.39,1.09,-0.20,0.31,0.90,-0.35,0.18,-0.30,126,331,422,155,144,113,504,0,0,149,143,3
3754.47,0.42,-0.62,0.76,-0.20,0.30,0.90,-0.35,0.18,-0.30,126,332,423,155,144,113,503,0,0,148,142,3
3754.48,0.06,-0.82,0.74,-0.20,0.31,0.90,-0.35,0.18,-0.30,126,331,422,155,143,112,503,0,0,148,143,3
3754.48,0.06,-0.85,0.64,-0.20,0.31,0.89,-0.35,0.18,-0.30,126,332,423,155,133,111,504,0,0,148,143,3
3754.49,-0.34,-0.47,0.67,-0.20,0.31,0.90,-0.35,0.18,-0.30,126,332,422,156,133,112,504,0,0,148,142,3
3754.49,-0.98,-0.06,0.34,-0.20,0.32,0.89,-0.35,0.18,-0.30,126,331,421,155,132,112,503,0,0,148,143,3
3754.50,-0.62,-0.13,0.21,-0.20,0.32,0.90,-0.35,0.18,-0.30,126,331,422,155,133,112,504,0,0,148,143,3
3754.50,-0.71,-0.04,0.34,-0.20,0.33,0.90,-0.35,0.18,-0.30,126,332,423,155,132,112,503,0,0,148,142,3
3754.51,-0.40,-0.98,0.08,-0.20,0.33,0.90,-0.35,0.18,-0.30,126,331,423,156,131,111,503,0,0,149,143,3
3754.51,0.03,-1.18,0.38,-0.21,0.33,0.90,-0.35,0.18,-0.30,126,332,422,155,130,112,504,0,0,148,143,3
3754.52,0.07,-1.33,0.54,-0.21,0.33,0.90,-0.35,0.18,-0.30,126,331,423,155,132,112,503,0,0,148,143,3
3754.52,-0.47,-0.94,0.74,-0.21,0.33,0.89,-0.35,0.18,-0.30,125,331,423,156,132,112,504,0,0,148,143,3
3754.53,-0.95,-0.38,1.09,-0.21,0.33,0.89,-0.35,0.18,-0.30,127,330,422,156,132,113,503,0,0,148,143,3
3754.53,-0.95,-0.28,1.02,-0.21,0.34,0.88,-0.35,0.18,-0.30,125,328,422,155,131,112,504,0,0,149,143,3
3754.54,-0.70,-0.13,1.23,-0.21,0.34,0.88,-0.35,0.18,-0.30,126,331,422,156,133,112,504,0,0,149,143,3
3754.54,0.03,-0.05,1.40,-0.21,0.34,0.88,-0.35,0.18,-0.30,126,331,422,156,133,112,503,0,0,148,143,3
3754.55,0.89,-0.34,1.51,-0.21,0.34,0.88,-0.35,0.18,-0.30,126,331,423,155,133,112,504,0,0,149,143,3
3754.55,1.48,0.05,1.40,-0.21,0.35,0.88,-0.35,0.18,-0.30,126,331,422,155,132,113,503,0,0,149,142,3
3754.56,2.26,0.33,1.26,-0.21,0.35,0.88,-0.35,0.18,-0.30,126,331,422,156,133,112,503,0,0,148,143,3
3754.56,3.23,0.69,1.47,-0.21,0.35,0.88,-0.35,0.18,-0.30,126,331,422,155,133,112,504,0,0,148,144,3
3754.57,4.46,0.86,1.44,-0.21,0.35,0.89,-0.35,0.18,-0.30,126,330,422,155,132,112,504,0,0,148,143,3
3754.57,5.60,1.15,1.50,-0.21,0.35,0.89,-0.35,0.18,-0.30,126,330,422,155,132,111,504,0,0,148,143,3
3754.58,6.64,0.92,1.49,-0.21,0.35,0.90,-0.35,0.18,-0.30,125,332,423,155,143,112,504,0,0,148,143,3
3754.58,7.20,1.00,1.58,-0.20,0.35,0.89,-0.35,0.18,-0.30,125,331,423,155,144,112,503,0,0,148,144,3
3754.59,7.11,1.29,1.57,-0.21,0.34,0.89,-0.35,0.18,-0.30,125,331,423,155,145,112,504,0,0,148,143,3
3754.59,7.57,1.15,1.55,-0.20,0.34,0.90,-0.35,0.18,-0.30,124,331,422,155,146,112,503,0,0,148,143,3
