time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
3717.03,3.84,-0.41,0.00,-0.20,0.13,0.93,-0.35,0.23,-0.31,117,329,410,155,105,100,494,0,0,104,214,3
3717.04,3.54,-0.46,-0.13,-0.20,0.13,0.92,-0.35,0.23,-0.31,118,330,411,155,104,101,494,0,0,104,214,3
3717.04,3.83,-1.09,-0.17,-0.20,0.14,0.93,-0.35,0.23,-0.31,118,330,412,155,105,100,495,0,0,104,213,3
3717.05,3.84,-1.29,-0.33,-0.20,0.14,0.92,-0.35,0.23,-0.31,118,329,411,155,105,100,495,0,0,103,213,3
3717.05,3.98,-1.37,-0.43,-0.20,0.15,0.92,-0.35,0.23,-0.31,118,329,412,154,104,101,494,0,0,104,213,3
3717.06,4.29,-1.12,-0.56,-0.22,0.16,0.92,-0.35,0.23,-0.31,118,329,412,155,105,101,495,0,0,104,214,3
3717.06,3.98,-0.65,-0.67,-0.21,0.16,0.92,-0.35,0.23,-0.31,118,329,411,155,104,101,495,0,0,103,214,3
3717.07,4.29,-0.31,-0.55,-0.20,0.17,0.92,-0.35,0.24,-0.31,118,329,411,155,105,100,494,0,0,104,215,3
3717.07,4.88,-0.12,-0.46,-0.20,0.17,0.92,-0.35,0.24,-0.31,118,329,410,155,104,101,494,0,0,104,215,3
3717.08,5.48,0.29,-0.36,-0.21,0.17,0.93,-0.35,0.24,-0.31,118,329,410,155,104,101,494,0,0,104,216,3
3717.08,5.68,0.69,-0.25,-0.21,0.17,0.94,-0.35,0.23,-0.31,118,329,409,154,104,100,494,0,0,104,216,3
3717.09,6.16,0.38,0.11,-0.20,0.16,0.94,-0.35,0.23,-0.31,117,329,409,154,104,101,494,1,0,104,216,3
3717.09,6.44,0.43,0.36,-0.20,0.16,0.94,-0.35,0.23,-0.31,118,329,408,154,110,101,495,0,0,103,215,3
3717.10,6.43,0.52,0.68,-0.20,0.15,0.94,-0.35,0.23,-0.31,118,329,409,154,111,100,494,0,0,103,215,3
3717.10,5.69,0.74,0.93,-0.20,0.15,0.95,-0.35,0.23,-0.31,118,328,409,154,112,101,494,1,0,104,215,3
3717.11,5.01,1.06,1.22,-0.20,0.15,0.95,-0.35,0.23,-0.31,118,329,408,154,112,101,494,0,0,104,216,3
3717.11,4.30,1.06,1.59,-0.20,0.14,0.95,-0.35,0.23,-0.31,118,329,407,154,113,101,494,0,0,104,216,3
3717.12,3.33,1.37,1.55,-0.20,0.15,0.95,-0.35,0.23,-0.31,118,330,408,155,113,100,495,0,0,104,215,3
3717.12,2.77,1.08,1.66,-0.20,0.15,0.95,-0.35,0.23,-0.31,118,329,409,154,113,101,495,0,0,103,216,3
3717.13,2.97,1.08,1.40,-0.20,0.15,0.95,-0.35,0.23,-0.31,118,330,410,154,112,101,495,0,0,103,216,3
3717.13,2.84,0.19,1.48,-0.21,0.15,0.95,-0.35,0.23,-0.32,117,330,409,154,112,100,495,0,0,104,216,3
3717.14,2.50,0.57,1.23,-0.21,0.16,0.95,-0.35,0.23,-0.32,118,329,409,154,112,101,494,0,0,103,216,3
3717.14,3.00,0.04,1.36,-0.21,0.16,0.94,-0.35,0.23,-0.32,117,329,409,154,112,100,495,0,0,104,216,3
3717.15,2.79,0.40,1.05,-0.20,0.16,0.94,-0.35,0.22,-0.31,117,329,409,154,112,100,495,0,0,104,216,3
3717.15,2.73,0.72,0.93,-0.20,0.16,0.95,-0.35,0.22,-0.31,118,329,409,154,112,100,494,0,0,104,216,3
3717.16,3.09,0.56,0.72,-0.19,0.16,0.94,-0.35,0.23,-0.31,118,329,409,155,112,100,495,0,0,104,216,3
3717.16,3.10,0.70,0.69,-0.19,0.17,0.94,-0.35,0.23,-0.31,118,329,409,154,112,101,495,0,0,103,216,3
3717.17,3.29,0.24,1.01,-0.19,0.16,0.94,-0.35,0.23,-0.31,118,329,409,154,112,100,494,0,0,104,216,3
3717.17,3.41,0.11,1.09,-0.20,0.16,0.94,-0.35,0.23,-0.32,117,329,409,154,113,101,495,0,0,104,216,3
3717.18,3.95,0.06,1.25,-0.20,0.17,0.94,-0.35,0.23,-0.32,118,329,409,155,113,100,495,0,0,103,216,3
3717.18,3.89,0.55,1.50,-0.20,0.17,0.94,-0.35,0.24,-0.31,118,330,409,154,112,100,495,0,0,104,217,3
3717.19,3.66,1.17,1.29,-0.21,0.17,0.95,-0.35,0.24,-0.31,117,329,409,154,112,101,495,0,0,103,216,3
3717.19,4.60,0.98,1.46,-0.21,0.16,0.94,-0.35,0.24,-0.31,117,329,410,154,112,101,496,0,0,104,216,3
3717.20,4.73,0.94,1.55,-0.20,0.16,0.94,-0.35,0.23,-0.32,117,329,410,154,113,100,495,0,0,104,216,3
3717.20,5.29,0.52,1.43,-0.20,0.16,0.95,-0.35,0.23,-0.32,117,328,409,154,113,100,495,0,0,103,216,3
3717.21,5.49,0.03,1.52,-0.20,0.16,0.95,-0.35,0.23,-0.32,117,329,410,154,112,101,495,0,0,104,216,3
3717.21,5.04,0.04,1.58,-0.20,0.14,0.96,-0.35,0.23,-0.32,117,329,410,154,113,100,495,0,0,103,216,3
3717.22,4.68,0.36,1.57,-0.19,0.14,0.95,-0.35,0.23,-0.32,117,329,410,154,112,100,495,0,0,104,215,3
3717.22,4.06,-0.21,2.00,-0.19,0.14,0.95,-0.35,0.23,-0.32,117,330,410,154,112,100,495,0,0,104,215,3
3717.23,3.30,-0.25,2.05,-0.19,0.14,0.95,-0.35,0.23,-0.32,117,329,409,154,112,100,495,0,0,104,215,3
3717.23,3.07,-0.38,2.13,-0.20,0.15,0.94,-0.35,0.23,-0.32,117,329,409,154,113,100,495,1,0,103,216,3
3717.24,2.70,-0.94,2.06,-0.22,0.14,0.94,-0.35,0.23,-0.31,117,329,410,154,112,100,495,0,0,103,215,3
