S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MCx,MCy,MCz,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,sesion_time_stamp
38,20,23,0,15,0,15,0,4,0,12,8,3,1,58,2,14,39,13,4,29,69,5,22,3,6,7,4,0.24531082808971405,-0.1209430992603302,0.17039808630943298,-0.11777111142873764,-0.31878429651260376,0.5681223273277283,0.025941666215658188,-0.46560364961624146,0.29651665687561035,0.047222308814525604,-0.12282389402389526,0.26239028573036194,29_Jan_2024_11_15
36,19,22,0,14,0,11,0,8,0,12,10,6,4,58,4,14,41,11,2,29,74,9,19,3,0,8,0,0.24626195430755615,-0.12290382385253906,0.17049281299114227,-0.11778047680854797,-0.3188697099685669,0.5681391358375549,0.02581142634153366,-0.4658318758010864,0.29654815793037415,0.04817649722099304,-0.12424217164516449,0.26212653517723083,29_Jan_2024_11_15
36,19,19,0,13,0,10,0,6,1,13,10,6,2,60,2,16,45,14,4,28,72,7,19,4,0,8,0,0.24724596738815308,-0.12511982023715973,0.1703481376171112,-0.11775344610214233,-0.318958580493927,0.5681463479995728,0.025692248716950417,-0.4660617411136627,0.2965858578681946,0.049228236079216,-0.12571030855178833,0.2618340253829956,29_Jan_2024_11_15
37,21,23,0,14,0,10,0,6,1,11,11,4,5,57,1,12,46,12,4,30,73,10,21,2,0,10,0,0.24784205853939056,-0.12659592926502228,0.17013026773929596,-0.11772917956113815,-0.31899839639663696,0.568153440952301,0.02562718279659748,-0.4662312865257263,0.296616792678833,0.04996754601597786,-0.12671299278736115,0.2616266906261444,29_Jan_2024_11_15
39,16,23,0,12,0,7,0,5,11,8,11,2,7,59,1,12,42,9,3,30,72,6,25,3,0,7,1,0.24905763566493988,-0.1294652372598648,0.17023450136184692,-0.11764983832836151,-0.3190508782863617,0.5681746006011963,0.025528041645884514,-0.4665357172489166,0.29667168855667114,0.051089558750391006,-0.12824678421020508,0.2613222002983093,29_Jan_2024_11_15
40,16,22,1,15,0,9,0,7,3,12,13,5,8,62,3,15,44,14,4,27,70,12,22,5,3,7,15,0.2503061890602112,-0.13243503868579865,0.17019982635974884,-0.11752985417842865,-0.31904563307762146,0.568189799785614,0.02544523775577545,-0.4668949842453003,0.2967294752597809,0.05220777168869972,-0.1297847330570221,0.2610015869140625,29_Jan_2024_11_15
35,18,23,0,15,0,5,1,8,0,14,11,4,6,62,6,12,45,13,3,30,73,10,24,4,0,8,0,0.25151336193084717,-0.13565129041671753,0.1700887531042099,-0.11738860607147217,-0.31907787919044495,0.568199634552002,0.025359375402331352,-0.46723875403404236,0.29676204919815063,0.05341338366270065,-0.13138681650161743,0.26071697473526,29_Jan_2024_11_15
36,18,24,0,13,15,9,0,5,0,10,9,5,5,63,9,18,45,9,5,30,71,7,25,4,3,7,13,0.2523881196975708,-0.13787740468978882,0.170055091381073,-0.11729367077350616,-0.3191080689430237,0.5682007670402527,0.02530013956129551,-0.4674767255783081,0.29679885506629944,0.054260674864053726,-0.13247278332710266,0.26052674651145935,29_Jan_2024_11_15
37,21,23,0,16,0,12,0,5,0,11,11,3,2,67,5,18,45,12,0,28,74,10,22,3,2,6,0,0.2534548342227936,-0.14129123091697693,0.1696815937757492,-0.11715161800384521,-0.3191526532173157,0.5681928396224976,0.02523716539144516,-0.4678122401237488,0.29682302474975586,0.055586375296115875,-0.13414785265922546,0.2602330148220062,29_Jan_2024_11_15
38,20,22,1,17,1,10,1,6,1,13,10,5,3,61,1,18,47,13,4,27,70,10,21,3,1,6,0,0.2547226548194885,-0.14505092799663544,0.1695774644613266,-0.11699766665697098,-0.3192010819911957,0.5681692361831665,0.025180770084261894,-0.4681544899940491,0.2968590557575226,0.057036641985177994,-0.13587428629398346,0.25999173521995544,29_Jan_2024_11_15
37,21,24,0,17,0,7,0,9,0,12,11,5,4,64,2,15,47,12,0,30,70,10,21,4,0,14,0,0.25593799352645874,-0.14899493753910065,0.16946454346179962,-0.11683439463376999,-0.31934210658073425,0.568110466003418,0.02513294853270054,-0.46846887469291687,0.2968848645687103,0.05849815532565117,-0.137647807598114,0.25973400473594666,29_Jan_2024_11_15
39,21,24,0,23,0,10,1,6,2,13,10,4,5,62,2,13,46,14,6,24,64,9,23,3,0,7,0,0.25665348768234253,-0.15162457525730133,0.16932758688926697,-0.11672206223011017,-0.31953415274620056,0.5680696964263916,0.025093533098697662,-0.4686642289161682,0.296902060508728,0.059406209737062454,-0.13881003856658936,0.25954726338386536,29_Jan_2024_11_15
36,19,21,0,16,0,9,0,5,0,7,11,7,5,61,3,14,46,16,3,29,70,11,22,1,0,8,1,0.25779101252555847,-0.15571995079517365,0.16930174827575684,-0.1165638193488121,-0.3198287785053253,0.5680330991744995,0.025056790560483932,-0.4689459502696991,0.2969302833080292,0.06078869476914406,-0.14055627584457397,0.25931814312934875,29_Jan_2024_11_15
37,23,21,0,17,4,12,1,5,0,7,7,5,4,61,2,16,45,12,1,29,70,10,22,4,0,7,1,0.25891441106796265,-0.1599408984184265,0.16928911209106445,-0.11640898883342743,-0.320099413394928,0.568011462688446,0.025028159841895103,-0.4692487418651581,0.2969774007797241,0.062151774764060974,-0.14233507215976715,0.2590661942958832,29_Jan_2024_11_15
38,22,23,0,15,0,16,0,3,1,9,10,4,3,61,2,15,46,12,0,30,68,9,20,3,0,6,0,0.2600085735321045,-0.1643691062927246,0.16932879388332367,-0.11627618968486786,-0.32037127017974854,0.5680079460144043,0.02496245503425598,-0.4695354998111725,0.29701390862464905,0.06346964836120605,-0.14416393637657166,0.25879454612731934,29_Jan_2024_11_15
32,18,22,0,17,0,10,2,7,3,10,14,7,1,59,4,18,45,13,3,26,59,9,24,3,0,7,2,0.2610502541065216,-0.16734495759010315,0.16959792375564575,-0.1162136048078537,-0.3204418420791626,0.5679832696914673,0.024908699095249176,-0.4697115123271942,0.29703882336616516,0.06434133648872375,-0.1454290896654129,0.2586333453655243,29_Jan_2024_11_15
36,23,25,0,19,0,12,2,8,2,7,9,6,1,60,4,17,44,12,1,27,63,10,22,0,1,8,5,0.2620372176170349,-0.17210066318511963,0.16951021552085876,-0.11614467203617096,-0.3205263912677765,0.5679625272750854,0.024831553921103477,-0.4699682891368866,0.29707857966423035,0.06561768054962158,-0.14738301932811737,0.2583862245082855,29_Jan_2024_11_15
36,25,23,0,17,0,8,0,11,1,13,12,4,1,58,8,12,42,11,0,28,64,9,21,4,0,6,0,0.2628787159919739,-0.17684143781661987,0.16946859657764435,-0.11609753221273422,-0.32067397236824036,0.5679810643196106,0.02475680410861969,-0.4702014923095703,0.2971183955669403,0.06688285619020462,-0.14942175149917603,0.2581441104412079,29_Jan_2024_11_15
39,21,22,0,19,0,10,0,4,2,8,10,5,2,59,3,14,45,13,2,28,64,9,20,3,1,6,9,0.26349562406539917,-0.18008968234062195,0.16943523287773132,-0.11605105549097061,-0.32092010974884033,0.5680375695228577,0.02471228875219822,-0.470335990190506,0.29713502526283264,0.06771345436573029,-0.15082260966300964,0.25798356533050537,29_Jan_2024_11_15
34,23,23,0,19,0,10,0,6,0,10,9,6,5,58,2,12,45,12,0,26,63,9,22,0,1,8,0,0.2643119692802429,-0.1849622130393982,0.1693277806043625,-0.11600361764431,-0.321124404668808,0.5680900812149048,0.02465060167014599,-0.47052788734436035,0.29716789722442627,0.06891746073961258,-0.1529671549797058,0.25772327184677124,29_Jan_2024_11_15
33,23,21,0,19,0,11,0,5,0,10,11,6,7,58,4,13,44,12,2,25,60,10,24,3,0,14,5,0.26516231894493103,-0.18992002308368683,0.16923004388809204,-0.11595405638217926,-0.321342796087265,0.5681543350219727,0.02459537237882614,-0.47069764137268066,0.2971980571746826,0.07014021277427673,-0.15516133606433868,0.25746995210647583,29_Jan_2024_11_15
29,20,29,1,18,1,9,11,3,0,4,11,5,2,58,3,15,45,12,0,27,61,10,22,3,0,7,0,0.265567809343338,-0.19329088926315308,0.1690242886543274,-0.11590878665447235,-0.32150065898895264,0.5681949853897095,0.024550991132855415,-0.47079047560691833,0.2972089648246765,0.07099001854658127,-0.1566779613494873,0.25731533765792847,29_Jan_2024_11_15
34,25,23,2,18,0,9,10,2,1,7,9,12,4,63,2,11,45,15,2,24,59,10,23,4,0,5,0,0.26630154252052307,-0.19844534993171692,0.16892977058887482,-0.11585176736116409,-0.32170939445495605,0.5682523846626282,0.02448578178882599,-0.4709326922893524,0.2972358465194702,0.07222338020801544,-0.15895378589630127,0.25705334544181824,29_Jan_2024_11_15
35,25,23,0,17,0,12,0,8,0,3,9,7,2,57,2,19,45,12,0,27,62,10,22,12,0,8,1,0.2676931917667389,-0.20392289757728577,0.16947533190250397,-0.1159040778875351,-0.32167741656303406,0.5682266354560852,0.024368133395910263,-0.47109517455101013,0.2972448468208313,0.07344460487365723,-0.16124868392944336,0.2567889988422394,29_Jan_2024_11_15
35,25,24,0,18,0,10,2,7,7,8,13,9,4,57,5,21,44,11,11,27,64,9,22,4,0,6,0,0.26807481050491333,-0.2073875069618225,0.1694427728652954,-0.11590129137039185,-0.32170021533966064,0.5682202577590942,0.024268580600619316,-0.4712221324443817,0.29725611209869385,0.07421670109033585,-0.16278177499771118,0.25660791993141174,29_Jan_2024_11_15
32,24,22,2,18,2,13,0,9,0,7,7,7,0,52,2,20,45,13,2,26,63,11,25,3,0,6,1,0.2686910927295685,-0.21285086870193481,0.16947323083877563,-0.11587861180305481,-0.32174527645111084,0.5682244896888733,0.024135390296578407,-0.4714384078979492,0.29729434847831726,0.0751674473285675,-0.16499564051628113,0.25625258684158325,29_Jan_2024_11_15
32,23,17,0,17,5,9,6,5,12,6,10,6,1,55,2,24,46,12,2,26,61,9,21,4,0,4,0,0.26917749643325806,-0.2180369645357132,0.16956838965415955,-0.11573437601327896,-0.3219985067844391,0.5682658553123474,0.02401355467736721,-0.4716535806655884,0.2973339259624481,0.07607802003622055,-0.16716152429580688,0.25587382912635803,29_Jan_2024_11_15
37,19,24,0,13,0,17,0,2,0,5,9,9,3,54,4,25,47,9,3,26,60,8,23,3,4,2,0,0.2694167196750641,-0.22311587631702423,0.16951803863048553,-0.11559294909238815,-0.32224857807159424,0.568304717540741,0.023897072300314903,-0.47185832262039185,0.297366738319397,0.07691887021064758,-0.1693640649318695,0.2554613947868347,29_Jan_2024_11_15
32,24,20,0,19,0,10,0,6,0,2,8,7,2,57,2,24,47,13,4,25,59,9,24,4,1,12,0,0.26974502205848694,-0.22653312981128693,0.16972976922988892,-0.1155131608247757,-0.3223901391029358,0.5683261156082153,0.023808732628822327,-0.4719836711883545,0.29737287759780884,0.07753627747297287,-0.1707405149936676,0.2552267611026764,29_Jan_2024_11_15
31,22,23,0,23,2,14,0,3,1,7,10,7,3,56,2,23,48,11,2,25,60,12,26,3,3,7,2,0.270032674074173,-0.23146958649158478,0.16973263025283813,-0.11542709916830063,-0.3225967288017273,0.5683696866035461,0.023676153272390366,-0.47218307852745056,0.2973756492137909,0.07844486832618713,-0.17271815240383148,0.25494879484176636,29_Jan_2024_11_15
34,24,21,0,17,1,10,0,5,0,11,9,8,7,57,2,25,47,10,2,28,59,9,22,4,0,5,0,0.2700967788696289,-0.2361915558576584,0.16951879858970642,-0.11536411195993423,-0.32278701663017273,0.5684429407119751,0.02356172725558281,-0.47243189811706543,0.29739028215408325,0.079291932284832,-0.1749006062746048,0.2546236515045166,29_Jan_2024_11_15
30,24,19,0,18,1,11,0,7,2,8,7,8,3,58,10,21,50,11,5,26,57,11,26,3,0,6,0,0.27031680941581726,-0.23963797092437744,0.16967280209064484,-0.11532989144325256,-0.322829931974411,0.568462073802948,0.023494651541113853,-0.47260943055152893,0.2974209487438202,0.079832062125206,-0.17633044719696045,0.25437015295028687,29_Jan_2024_11_15
32,25,22,0,17,0,9,12,7,0,4,7,8,1,56,5,22,50,12,3,26,56,12,26,3,0,6,1,0.2702922821044922,-0.2446393221616745,0.16957134008407593,-0.11529604345560074,-0.3228200674057007,0.5684769153594971,0.023389795795083046,-0.4728694260120392,0.29746225476264954,0.08055321872234344,-0.17855456471443176,0.25396084785461426,29_Jan_2024_11_15
27,23,19,0,17,1,9,8,5,2,0,10,4,6,60,3,20,47,13,5,29,54,8,20,3,0,6,0,0.27035704255104065,-0.24978980422019958,0.16954953968524933,-0.11526691913604736,-0.3228594958782196,0.5685152411460876,0.02330181747674942,-0.4731450080871582,0.29751715064048767,0.08127408474683762,-0.1808106005191803,0.253604531288147,29_Jan_2024_11_15
33,23,23,0,17,0,11,0,4,7,0,7,0,2,57,5,22,47,15,2,27,56,9,23,4,0,6,0,0.27041563391685486,-0.253292977809906,0.16962777078151703,-0.11524275690317154,-0.32291173934936523,0.5685453414916992,0.023249417543411255,-0.47332531213760376,0.29756197333335876,0.08177860081195831,-0.18234936892986298,0.2533881664276123,29_Jan_2024_11_15
29,26,22,4,17,2,12,1,8,2,4,7,8,3,54,3,23,50,12,4,28,54,11,25,3,0,12,8,0.2703070640563965,-0.25848135352134705,0.16960029304027557,-0.11521945893764496,-0.3229970335960388,0.5685771703720093,0.023167354986071587,-0.4736323356628418,0.2976517975330353,0.08253681659698486,-0.18475782871246338,0.2531087398529053,29_Jan_2024_11_15
31,26,23,0,15,0,9,1,6,3,5,10,9,1,57,3,23,50,12,4,26,55,12,25,3,0,6,2,0.27019864320755005,-0.2636156976222992,0.16960132122039795,-0.11520208418369293,-0.3231942653656006,0.5686159133911133,0.023055672645568848,-0.47397130727767944,0.29774171113967896,0.08333135396242142,-0.18708676099777222,0.25288957357406616,29_Jan_2024_11_15
29,22,20,0,17,0,11,0,6,0,11,8,6,1,55,2,21,50,14,4,26,54,9,21,3,0,5,1,0.27012956142425537,-0.2668977677822113,0.16957931220531464,-0.11511856317520142,-0.323439359664917,0.568678617477417,0.022972188889980316,-0.47420164942741394,0.29779234528541565,0.08386889845132828,-0.18862447142601013,0.25277310609817505,29_Jan_2024_11_15
26,25,23,0,18,0,11,0,6,1,4,10,7,1,57,2,20,49,15,9,24,52,11,26,4,0,4,0,0.2700522243976593,-0.2717254161834717,0.1696062833070755,-0.11497660726308823,-0.3237365186214447,0.5687516927719116,0.02285313978791237,-0.47452741861343384,0.29785335063934326,0.08469485491514206,-0.19094207882881165,0.2526503801345825,29_Jan_2024_11_15
23,23,22,0,16,4,15,0,7,10,2,12,8,1,56,3,26,49,13,5,24,54,11,24,5,3,3,0,0.2698317766189575,-0.2764306664466858,0.16948363184928894,-0.11490437388420105,-0.32380804419517517,0.5687708854675293,0.022734686732292175,-0.47487178444862366,0.29791995882987976,0.08548653870820999,-0.19340598583221436,0.25259125232696533,29_Jan_2024_11_15
24,23,22,0,15,0,10,0,4,2,11,9,6,6,55,0,21,45,14,5,25,53,13,28,4,1,3,0,0.26973316073417664,-0.2808806002140045,0.1695168912410736,-0.11475338041782379,-0.3239307999610901,0.5688362121582031,0.022614186629652977,-0.47523999214172363,0.2979848384857178,0.08632155507802963,-0.1958443969488144,0.2526989281177521,29_Jan_2024_11_15
25,25,19,10,17,0,11,0,6,0,4,8,7,0,57,5,26,49,14,9,23,51,11,25,2,0,6,9,0.2697775065898895,-0.28371337056159973,0.16968922317028046,-0.11464293301105499,-0.32402893900871277,0.5688977241516113,0.022534560412168503,-0.47548139095306396,0.2980177104473114,0.08685287833213806,-0.19745269417762756,0.2527434229850769,29_Jan_2024_11_15
23,26,21,2,20,0,12,1,6,3,5,9,12,1,61,3,26,48,12,3,29,52,10,24,10,0,7,1,0.26970595121383667,-0.2875911593437195,0.16975823044776917,-0.11448461562395096,-0.3242008686065674,0.5689879655838013,0.022408178076148033,-0.4758509695529938,0.2980675995349884,0.08764513581991196,-0.19980962574481964,0.2528178095817566,29_Jan_2024_11_15
25,25,20,1,15,0,11,0,5,3,1,10,7,4,57,2,23,47,15,6,26,47,10,25,7,0,6,0,0.26965129375457764,-0.2912631034851074,0.16997987031936646,-0.11430627852678299,-0.3244321942329407,0.5691080093383789,0.022277623414993286,-0.4762111008167267,0.2981072962284088,0.08838209509849548,-0.20204301178455353,0.25288647413253784,29_Jan_2024_11_15
24,23,27,0,16,0,12,0,1,4,3,9,8,2,54,3,33,51,16,8,25,46,10,24,6,1,1,0,0.2696748375892639,-0.2937309741973877,0.17023442685604095,-0.114194855093956,-0.32458484172821045,0.5692003965377808,0.022199392318725586,-0.4764409363269806,0.29812511801719666,0.08881650865077972,-0.20355744659900665,0.2528959810733795,29_Jan_2024_11_15
26,26,22,0,17,10,10,0,5,3,3,9,7,0,51,2,31,49,14,4,28,47,12,23,5,1,4,6,0.2696518003940582,-0.29740896821022034,0.17061859369277954,-0.11405325680971146,-0.3246612846851349,0.5692812204360962,0.022089222446084023,-0.47678259015083313,0.2981444299221039,0.08944287896156311,-0.20563825964927673,0.2528609037399292,29_Jan_2024_11_15
25,27,20,0,17,0,10,0,6,4,10,9,7,2,53,3,29,48,14,4,28,47,16,23,5,0,5,0,0.26961567997932434,-0.30125218629837036,0.17102234065532684,-0.11392427980899811,-0.32470592856407166,0.5693582892417908,0.022000716999173164,-0.47710585594177246,0.29817989468574524,0.08994674682617188,-0.20787741243839264,0.2527492344379425,29_Jan_2024_11_15
27,27,20,3,18,1,13,8,6,3,5,10,9,5,51,3,29,51,11,2,29,47,10,23,3,5,5,1,0.2694116532802582,-0.3053046762943268,0.1713530570268631,-0.11379973590373993,-0.32486921548843384,0.5694587230682373,0.02192624844610691,-0.4774232506752014,0.29821303486824036,0.09023185819387436,-0.21049489080905914,0.25262215733528137,29_Jan_2024_11_15
28,27,21,0,18,0,11,0,6,4,3,11,8,6,53,4,34,53,12,1,27,51,11,23,10,0,7,0,0.26898422837257385,-0.30835670232772827,0.17145057022571564,-0.11373799294233322,-0.3250466585159302,0.5695297718048096,0.021883182227611542,-0.4776255786418915,0.2982340157032013,0.0902884304523468,-0.2123846411705017,0.25250837206840515,29_Jan_2024_11_15
24,27,19,4,17,1,12,0,11,4,3,10,8,0,51,3,37,49,13,7,25,46,11,26,6,0,5,0,0.26862257719039917,-0.3125031292438507,0.17161127924919128,-0.11352332681417465,-0.3255584239959717,0.5697020292282104,0.02183559723198414,-0.47792911529541016,0.2982894778251648,0.0904674232006073,-0.21505144238471985,0.25244903564453125,29_Jan_2024_11_15
26,26,21,0,17,0,9,1,7,10,1,11,6,0,53,2,37,51,13,4,26,52,11,24,5,0,6,0,0.26832714676856995,-0.3168010413646698,0.17205898463726044,-0.11330239474773407,-0.3262277841567993,0.5699087381362915,0.02177324704825878,-0.4781831204891205,0.29829496145248413,0.09074737131595612,-0.21759939193725586,0.2525119185447693,29_Jan_2024_11_15
25,27,19,4,19,1,9,0,7,5,4,13,11,2,53,7,31,50,12,11,26,51,9,22,7,0,5,0,0.26783549785614014,-0.3195987343788147,0.17192290723323822,-0.11314654350280762,-0.32696664333343506,0.5700948238372803,0.02173900604248047,-0.4783419370651245,0.2983051836490631,0.09098216146230698,-0.21922464668750763,0.2525869905948639,29_Jan_2024_11_15
23,26,20,0,16,1,12,0,6,5,5,6,7,0,56,2,23,48,13,4,26,50,10,23,9,0,5,0,0.2675098776817322,-0.3236168622970581,0.17221979796886444,-0.11310773342847824,-0.327161580324173,0.570220947265625,0.02171015739440918,-0.4786064028739929,0.29834797978401184,0.09145915508270264,-0.221602201461792,0.2527407109737396,29_Jan_2024_11_15
27,28,20,0,21,0,11,0,7,6,6,7,8,2,56,2,28,49,16,3,27,51,12,25,5,0,5,1,0.266771525144577,-0.32787951827049255,0.17214973270893097,-0.11321866512298584,-0.3267322778701782,0.5702120661735535,0.021680843085050583,-0.4788762032985687,0.2984010577201843,0.09194648265838623,-0.22388647496700287,0.2528960406780243,29_Jan_2024_11_15
25,29,19,1,16,0,7,0,7,4,4,10,10,1,56,5,38,52,12,3,28,49,9,22,13,1,14,0,0.26623839139938354,-0.3320515751838684,0.17229919135570526,-0.11322654038667679,-0.32659831643104553,0.5702637434005737,0.021634891629219055,-0.479136198759079,0.2984483540058136,0.0924803838133812,-0.2260867953300476,0.25309237837791443,29_Jan_2024_11_15
25,30,22,1,19,1,15,0,6,1,3,9,9,2,55,3,34,56,9,4,29,51,10,23,8,0,4,0,0.26576685905456543,-0.3347955644130707,0.17229507863521576,-0.11319322139024734,-0.32663679122924805,0.5703049302101135,0.02159603126347065,-0.4792924225330353,0.29846498370170593,0.09284848719835281,-0.22751563787460327,0.2532176375389099,29_Jan_2024_11_15
23,28,18,1,14,4,13,7,7,1,5,15,6,1,47,0,29,56,13,4,27,50,11,25,7,0,5,2,0.265046089887619,-0.3388201892375946,0.17247076332569122,-0.1131768748164177,-0.3265523612499237,0.570315957069397,0.021534699946641922,-0.47953030467033386,0.29850131273269653,0.09340422600507736,-0.22958223521709442,0.2533907890319824,29_Jan_2024_11_15
24,29,17,1,17,0,10,0,5,3,5,9,11,2,53,3,33,60,11,3,29,52,12,26,5,0,7,0,0.2643011212348938,-0.34282034635543823,0.17261342704296112,-0.11317651718854904,-0.3264015316963196,0.5702958703041077,0.021474799141287804,-0.4797467887401581,0.29852157831192017,0.09393636137247086,-0.2315589189529419,0.25351086258888245,29_Jan_2024_11_15
26,32,20,0,17,0,10,0,3,2,3,9,11,5,52,2,35,57,8,3,34,51,9,24,8,0,8,0,0.2637293040752411,-0.3452812433242798,0.17264927923679352,-0.1131536066532135,-0.32634612917900085,0.5702950954437256,0.021434789523482323,-0.47989165782928467,0.29852867126464844,0.09424743801355362,-0.23281584680080414,0.25355619192123413,29_Jan_2024_11_15
25,30,22,0,19,3,6,0,8,1,6,9,10,3,52,4,36,56,11,1,31,52,13,24,7,0,6,0,0.2629062533378601,-0.3490145206451416,0.17288735508918762,-0.1130790263414383,-0.3263324797153473,0.5703206062316895,0.02138223685324192,-0.4801366627216339,0.2985544204711914,0.09462308883666992,-0.23462514579296112,0.25358057022094727,29_Jan_2024_11_15
25,31,19,2,20,0,12,0,6,1,3,5,8,10,47,2,37,50,15,5,29,50,12,23,8,1,6,0,0.2619180977344513,-0.3526139557361603,0.1730314940214157,-0.11298641562461853,-0.3263849914073944,0.5703669190406799,0.02134048193693161,-0.48037686944007874,0.2985725700855255,0.09498375654220581,-0.2363491952419281,0.2535734474658966,29_Jan_2024_11_15
26,34,24,0,20,7,11,0,8,2,3,10,14,3,47,2,38,46,13,2,30,52,13,22,5,13,6,4,0.26132121682167053,-0.35497015714645386,0.17315539717674255,-0.11289693415164948,-0.326550155878067,0.5704182982444763,0.021314730867743492,-0.4805343449115753,0.29858142137527466,0.0951770544052124,-0.23745451867580414,0.2535313367843628,29_Jan_2024_11_15
23,30,19,0,18,0,15,0,9,2,4,9,13,5,47,2,47,46,14,7,30,48,13,24,8,0,5,0,0.2603116035461426,-0.35827985405921936,0.17326223850250244,-0.11273442208766937,-0.3269069194793701,0.5705077052116394,0.02128496952354908,-0.48076358437538147,0.29859572649002075,0.09535418450832367,-0.23900578916072845,0.2534274756908417,29_Jan_2024_11_15
26,32,23,0,19,0,13,0,7,2,6,8,13,0,46,0,47,41,14,6,30,47,12,25,10,0,2,0,0.25928330421447754,-0.36153367161750793,0.1734469085931778,-0.11268454790115356,-0.32688233256340027,0.5705178380012512,0.021248798817396164,-0.4809712767601013,0.29857805371284485,0.0954757109284401,-0.24046608805656433,0.25326910614967346,29_Jan_2024_11_15
26,26,21,0,22,0,14,0,10,2,3,10,14,1,42,3,48,46,17,4,34,50,11,26,7,0,5,1,0.25815877318382263,-0.3646753430366516,0.17358796298503876,-0.11266688257455826,-0.3267924189567566,0.5705216526985168,0.021238328889012337,-0.4811801612377167,0.298566609621048,0.09551426023244858,-0.24185161292552948,0.25306183099746704,29_Jan_2024_11_15
23,30,18,0,18,0,12,0,6,0,2,9,17,1,49,2,38,39,16,4,31,49,9,19,8,0,4,0,0.25736773014068604,-0.36671125888824463,0.1736687868833542,-0.11263465136289597,-0.32676270604133606,0.5705484747886658,0.021236544474959373,-0.48131635785102844,0.29856884479522705,0.09527818113565445,-0.24284285306930542,0.2528272867202759,29_Jan_2024_11_15
21,29,19,1,19,1,13,3,10,1,10,9,8,1,45,5,42,43,14,3,31,49,12,23,15,0,6,1,0.25600916147232056,-0.3696427643299103,0.17370715737342834,-0.11260929703712463,-0.3267739415168762,0.5705915689468384,0.021229317411780357,-0.4815198481082916,0.29857850074768066,0.09490779042243958,-0.2442215383052826,0.25249749422073364,29_Jan_2024_11_15
23,34,23,0,17,0,11,0,6,0,0,7,10,1,44,5,40,41,9,4,32,48,9,27,8,9,3,0,0.25459805130958557,-0.3725256323814392,0.17384858429431915,-0.1125587671995163,-0.32694536447525024,0.5706549882888794,0.021227141842246056,-0.4817237854003906,0.29860320687294006,0.09468075633049011,-0.24535955488681793,0.252146452665329,29_Jan_2024_11_15
26,31,22,0,19,4,13,0,7,1,5,10,12,1,44,4,42,41,12,2,31,49,10,22,8,0,5,0,0.2530840337276459,-0.3752394914627075,0.1740005910396576,-0.1125074028968811,-0.32714131474494934,0.5707294344902039,0.02123328670859337,-0.48192253708839417,0.29862406849861145,0.09435716271400452,-0.2463480532169342,0.25165611505508423,29_Jan_2024_11_15
23,27,27,0,16,0,8,0,9,1,3,9,10,1,45,4,48,39,17,5,28,47,13,22,6,0,6,0,0.25196489691734314,-0.3769596815109253,0.17397825419902802,-0.1125001311302185,-0.3271768093109131,0.5707581639289856,0.021255066618323326,-0.4820452630519867,0.29861879348754883,0.09409024566411972,-0.24691283702850342,0.251260906457901,29_Jan_2024_11_15
21,26,22,0,17,0,14,1,7,2,3,11,10,1,46,5,52,43,12,7,30,42,12,23,7,0,5,1,0.25026923418045044,-0.37935033440589905,0.17401060461997986,-0.1124814972281456,-0.32718029618263245,0.5707833170890808,0.021284209564328194,-0.4822264015674591,0.29859620332717896,0.09359101206064224,-0.2476375848054886,0.25058647990226746,29_Jan_2024_11_15
23,27,17,1,19,0,7,0,9,5,8,9,10,0,44,3,54,43,16,7,29,43,12,21,7,0,5,3,0.24833884835243225,-0.3815813362598419,0.17389997839927673,-0.11241769790649414,-0.32722872495651245,0.570780336856842,0.02131396159529686,-0.48238444328308105,0.2985460162162781,0.09292875230312347,-0.24811848998069763,0.24980023503303528,29_Jan_2024_11_15
22,30,20,0,19,0,12,0,7,1,3,10,10,1,46,3,52,40,13,4,32,43,16,21,8,0,4,6,0.24697281420230865,-0.38295647501945496,0.17373834550380707,-0.11236365139484406,-0.3273211419582367,0.5707797408103943,0.02133909799158573,-0.48249348998069763,0.29852017760276794,0.09245488792657852,-0.24856817722320557,0.2492782175540924,29_Jan_2024_11_15
21,31,20,0,19,0,13,4,11,2,3,9,10,1,47,6,42,41,11,3,30,44,11,20,7,0,3,14,0.24492160975933075,-0.3848664164543152,0.1734660565853119,-0.11228836327791214,-0.3274252414703369,0.5707713961601257,0.021381204947829247,-0.48265406489372253,0.2984839677810669,0.09160787612199783,-0.24885016679763794,0.24834594130516052,29_Jan_2024_11_15
22,31,22,0,19,0,15,0,9,3,3,5,5,1,45,5,42,36,12,5,31,43,12,22,6,0,5,2,0.24281956255435944,-0.38668105006217957,0.17312373220920563,-0.11222054809331894,-0.3274523615837097,0.5707588195800781,0.02143922820687294,-0.4828345775604248,0.2984749972820282,0.09065750241279602,-0.24910219013690948,0.24737852811813354,29_Jan_2024_11_15
25,30,20,0,15,0,13,0,7,6,3,10,14,2,51,4,36,39,14,5,28,43,9,23,9,4,1,0,0.24064655601978302,-0.38837629556655884,0.17269107699394226,-0.11213856935501099,-0.3274875283241272,0.5707447528839111,0.021502351388335228,-0.48301008343696594,0.2984744608402252,0.08962501585483551,-0.24935834109783173,0.2464706003665924,29_Jan_2024_11_15
