time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
332.89,4.80,-0.92,1.70,0.14,0.56,0.78,-0.14,0.32,-0.50,9,343,400,89,212,75,385,306,0,127,370,0
332.89,4.95,-1.02,1.51,0.14,0.56,0.78,-0.14,0.32,-0.50,9,340,400,89,212,74,385,306,0,126,371,0
332.89,4.89,-0.96,1.65,0.14,0.55,0.78,-0.14,0.32,-0.50,9,342,400,90,212,72,384,306,0,110,370,0
332.90,4.96,-1.06,1.68,0.14,0.55,0.78,-0.14,0.32,-0.50,4,341,400,89,212,71,382,305,0,110,369,0
332.90,4.59,-0.64,1.72,0.14,0.55,0.79,-0.14,0.32,-0.50,4,341,399,89,212,71,382,305,0,109,370,0
332.91,4.31,-0.37,1.79,0.14,0.55,0.78,-0.14,0.32,-0.50,4,336,399,89,212,70,382,305,0,110,369,0
332.91,3.81,-0.34,1.76,0.13,0.55,0.79,-0.14,0.32,-0.50,4,339,398,89,212,70,381,304,0,110,369,0
332.92,3.26,-0.18,1.86,0.13,0.55,0.79,-0.14,0.32,-0.51,4,339,398,88,212,69,382,305,0,111,370,0
332.92,3.10,0.12,1.51,0.13,0.55,0.79,-0.14,0.32,-0.51,4,338,398,88,212,70,381,304,0,110,369,0
332.93,2.42,0.36,1.53,0.13,0.55,0.78,-0.14,0.31,-0.50,4,338,398,89,212,69,381,305,0,109,369,0
332.93,2.48,0.46,1.50,0.11,0.56,0.78,-0.14,0.31,-0.50,5,338,399,89,211,69,380,305,0,110,369,0
332.94,2.26,0.57,1.44,0.12,0.56,0.78,-0.14,0.31,-0.50,5,338,398,89,212,69,380,305,0,110,369,0
332.95,2.08,0.46,1.50,0.13,0.56,0.78,-0.14,0.32,-0.50,4,337,398,89,211,69,380,305,0,110,370,0
332.95,2.20,0.53,1.29,0.13,0.56,0.77,-0.14,0.32,-0.50,4,337,398,88,212,68,379,305,0,109,369,0
332.95,2.68,0.24,1.62,0.12,0.56,0.77,-0.14,0.31,-0.50,5,337,397,89,212,67,379,305,0,109,369,0
332.96,2.67,0.47,1.30,0.12,0.56,0.77,-0.14,0.31,-0.50,4,337,398,89,211,68,379,304,0,110,369,0
332.96,2.95,0.12,1.34,0.12,0.56,0.77,-0.14,0.31,-0.50,4,338,399,88,212,67,379,303,0,110,368,0
332.97,3.54,-0.04,1.15,0.12,0.56,0.77,-0.14,0.32,-0.50,4,339,398,88,212,67,379,304,0,110,369,0
332.98,3.61,-0.19,1.16,0.12,0.56,0.77,-0.14,0.32,-0.50,4,338,398,88,211,67,379,304,0,111,367,0
332.98,4.21,-0.24,1.00,0.12,0.56,0.77,-0.14,0.32,-0.50,5,338,398,89,212,66,379,302,0,111,368,0
332.98,4.40,-0.52,1.03,0.12,0.56,0.77,-0.14,0.32,-0.50,6,340,398,88,209,67,378,302,0,109,368,0
332.99,4.66,-0.48,0.72,0.14,0.56,0.78,-0.14,0.32,-0.50,6,341,398,89,210,67,379,300,0,110,367,0
332.99,4.98,-0.54,0.70,0.13,0.57,0.78,-0.14,0.32,-0.50,5,340,397,89,210,65,379,300,0,110,367,0
333.00,5.38,-0.73,0.56,0.13,0.56,0.78,-0.14,0.32,-0.50,5,341,396,89,209,65,378,299,0,110,366,0
333.01,5.32,-0.60,0.78,0.13,0.56,0.78,-0.14,0.32,-0.50,6,341,397,88,210,65,378,300,0,109,367,0
333.01,5.16,-0.47,0.82,0.13,0.55,0.78,-0.14,0.32,-0.50,5,341,397,89,210,65,378,298,0,109,366,0
333.02,4.83,-0.54,0.95,0.13,0.55,0.78,-0.14,0.32,-0.50,5,341,397,89,210,64,378,297,0,109,366,0
333.02,2.35,-0.38,0.79,0.13,0.55,0.79,-0.14,0.32,-0.50,5,341,397,88,210,64,377,296,0,109,366,0
333.02,4.08,-0.31,1.10,0.14,0.55,0.79,-0.14,0.32,-0.50,5,342,397,88,209,64,377,296,0,109,366,0
333.03,3.55,-0.08,1.01,0.13,0.55,0.78,-0.14,0.32,-0.50,5,342,396,88,209,64,377,297,0,109,366,0
333.04,3.46,-0.12,1.13,0.14,0.55,0.78,-0.14,0.32,-0.50,5,342,398,89,210,65,376,296,0,109,366,0
333.04,3.19,0.25,1.15,0.13,0.55,0.78,-0.14,0.32,-0.50,6,341,399,89,210,65,377,297,0,110,366,0
333.05,3.24,0.47,1.16,0.14,0.56,0.79,-0.14,0.32,-0.50,6,342,398,88,210,65,378,297,0,110,366,0
333.05,3.15,0.48,1.23,0.14,0.56,0.78,-0.14,0.32,-0.50,5,342,399,89,214,66,378,297,0,109,366,0
333.05,3.46,0.58,1.31,0.14,0.56,0.79,-0.14,0.32,-0.50,6,343,398,88,213,65,378,298,0,110,366,0
333.06,3.41,0.65,1.09,0.14,0.56,0.78,-0.14,0.32,-0.50,6,343,398,89,213,65,379,297,0,109,366,0
333.07,3.28,0.42,1.19,0.14,0.56,0.77,-0.14,0.32,-0.50,6,343,399,88,214,65,379,297,0,110,366,0
333.07,3.67,0.60,1.25,0.14,0.56,0.78,-0.14,0.32,-0.50,6,343,399,89,214,65,378,297,0,109,366,0
333.08,3.50,-2.13,1.41,0.14,0.56,0.77,-0.14,0.32,-0.50,6,343,400,89,214,65,378,297,0,109,366,0
333.08,3.35,0.37,1.35,0.14,0.57,0.78,-0.14,0.32,-0.50,6,343,399,88,214,65,378,296,0,110,366,0
333.09,3.32,0.36,1.16,0.14,0.57,0.77,-0.14,0.32,-0.50,6,343,400,89,215,65,378,296,0,110,365,0
333.09,3.57,-0.36,1.25,0.14,0.56,0.77,-0.14,0.32,-0.50,6,344,400,89,214,64,378,294,0,110,365,0
333.10,3.65,-0.12,1.36,0.15,0.56,0.78,-0.14,0.32,-0.50,6,343,400,88,214,65,378,294,0,110,365,0
333.10,3.95,-0.36,1.12,0.14,0.56,0.77,-0.14,0.32,-0.50,6,343,400,89,215,65,378,296,0,109,366,0
333.11,3.88,-0.78,1.25,0.14,0.56,0.78,-0.14,0.32,-0.50,5,342,399,88,214,65,378,295,0,109,365,0
333.11,3.92,-0.63,1.43,0.14,0.56,0.77,-0.14,0.32,-0.50,6,344,400,88,215,65,377,295,0,110,366,0
333.11,3.54,-1.05,1.69,0.14,0.55,0.78,-0.14,0.32,-0.50,6,344,400,88,214,65,377,295,0,110,366,0
333.12,3.38,-1.13,1.92,0.13,0.55,0.77,-0.14,0.32,-0.50,6,345,400,90,215,66,378,295,0,110,366,0
