time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
1130.76,4.72,1.30,1.93,0.59,0.73,0.25,0.02,-0.07,-0.40,0,547,500,0,80,113,535,823,146,220,730,0
1130.86,5.24,1.60,5.50,0.58,0.74,0.24,0.02,-0.06,-0.40,0,547,501,0,77,113,535,829,148,219,734,0
1130.97,5.39,1.76,2.77,0.56,0.74,0.24,0.02,-0.06,-0.40,0,545,500,0,83,114,536,832,148,218,736,0
1131.08,15.08,3.54,4.22,0.62,0.74,0.26,0.02,-0.05,-0.41,0,545,498,1,87,112,536,839,149,217,743,0
1131.18,4.13,7.86,-10.53,0.60,0.73,0.31,0.02,-0.05,-0.40,0,546,498,0,96,112,544,838,152,216,744,0
1131.29,4.45,8.83,-3.67,0.56,0.70,0.23,0.03,-0.05,-0.41,0,550,500,0,100,126,544,831,151,216,734,0
1131.39,0.74,1.93,-3.75,0.60,0.71,0.25,0.04,-0.06,-0.41,0,552,504,0,89,133,545,827,149,219,731,0
1131.50,2.68,-4.64,-4.26,0.62,0.70,0.29,0.04,-0.05,-0.41,0,549,505,0,83,118,544,826,149,217,731,0
1131.60,8.72,-4.16,4.27,0.60,0.74,0.24,0.03,-0.06,-0.41,0,548,505,0,57,113,544,827,150,217,731,0
1131.71,5.43,-1.77,-0.88,0.64,0.67,0.26,0.04,-0.05,-0.41,0,550,510,0,66,113,546,830,150,218,734,0
1131.81,-0.21,-0.26,-5.77,0.62,0.67,0.29,0.03,-0.05,-0.41,0,553,532,0,96,128,546,829,151,217,735,0
1131.92,4.64,-2.06,-0.75,0.63,0.72,0.26,0.03,-0.05,-0.42,0,550,539,0,88,118,548,828,151,215,733,0
1132.03,-0.29,-4.36,0.37,0.63,0.69,0.26,0.03,-0.05,-0.41,0,550,543,0,73,130,548,829,150,214,732,0
1132.13,9.34,1.42,-0.78,0.63,0.67,0.27,0.04,-0.05,-0.41,0,551,543,0,59,133,550,831,150,215,738,0
1132.24,4.26,-0.02,1.16,0.65,0.66,0.29,0.03,-0.05,-0.41,0,554,544,0,70,138,549,831,152,215,739,0
1132.34,0.79,-0.56,1.98,0.62,0.70,0.27,0.04,-0.05,-0.41,0,558,543,0,84,142,550,831,151,218,740,0
1132.45,3.84,0.04,-0.52,0.62,0.69,0.28,0.04,-0.05,-0.40,0,556,540,0,75,141,549,832,153,217,741,0
1132.55,3.13,-0.71,2.01,0.65,0.65,0.30,0.04,-0.05,-0.41,0,556,541,0,77,141,550,833,153,216,741,0
1132.66,-2.53,1.12,1.64,0.63,0.68,0.27,0.04,-0.05,-0.41,0,559,541,0,74,142,552,833,154,218,741,0
1132.76,6.42,1.80,0.75,0.64,0.68,0.30,0.04,-0.05,-0.40,0,553,536,0,54,138,550,835,154,217,742,0
1132.87,-0.14,-0.38,4.04,0.63,0.70,0.27,0.04,-0.05,-0.41,0,553,505,0,37,136,551,833,153,217,742,0
1132.97,3.55,-0.37,3.26,0.62,0.69,0.27,0.03,-0.05,-0.41,0,552,501,0,30,134,551,833,153,216,742,0
1133.08,2.98,-0.37,1.47,0.63,0.69,0.28,0.03,-0.06,-0.41,0,549,498,0,23,120,550,833,153,216,741,0
1133.19,2.99,0.17,1.59,0.63,0.68,0.28,0.04,-0.06,-0.41,0,550,498,0,23,120,549,833,152,217,741,0
1133.29,1.35,-0.24,2.38,0.62,0.70,0.27,0.03,-0.05,-0.41,1,551,499,0,21,127,550,833,152,217,740,0
1133.40,5.12,0.15,1.51,0.63,0.68,0.28,0.03,-0.06,-0.41,0,551,498,0,23,126,550,833,153,218,740,0
1133.50,3.67,0.04,1.54,0.62,0.70,0.26,0.03,-0.06,-0.40,0,552,500,0,22,128,551,833,153,217,741,0
1133.61,3.86,0.15,1.74,0.63,0.70,0.27,0.03,-0.06,-0.41,0,552,499,0,23,127,550,834,153,217,741,0
1133.71,3.41,-0.33,1.21,0.63,0.69,0.27,0.04,-0.05,-0.41,0,553,498,0,23,128,550,833,152,217,741,0
1133.82,3.50,0.38,1.40,0.63,0.69,0.27,0.03,-0.06,-0.41,0,552,499,0,25,126,550,831,152,217,740,0
1133.93,3.43,0.25,1.23,0.62,0.70,0.27,0.03,-0.06,-0.41,0,554,498,0,32,132,550,833,152,218,741,0
1134.03,3.04,0.05,1.44,0.62,0.69,0.27,0.03,-0.05,-0.41,0,554,499,0,33,132,551,833,152,218,741,0
1134.14,3.44,0.00,1.78,0.62,0.70,0.27,0.03,-0.05,-0.41,0,554,499,0,30,132,551,833,153,219,741,0
1134.24,4.21,0.16,1.44,0.63,0.69,0.27,0.03,-0.06,-0.41,0,554,498,1,31,132,549,834,153,219,741,0
1134.35,3.36,0.12,1.60,0.63,0.69,0.28,0.03,-0.05,-0.41,1,554,498,0,37,130,550,833,152,219,741,0
1134.45,3.01,-0.03,1.38,0.62,0.69,0.28,0.03,-0.06,-0.40,0,553,497,0,34,128,549,833,152,219,741,0
1134.56,3.68,-0.34,1.72,0.62,0.70,0.27,0.03,-0.06,-0.41,0,554,497,0,33,133,550,834,152,220,741,0
1134.66,3.86,0.85,0.83,0.63,0.69,0.28,0.03,-0.05,-0.41,0,555,497,0,34,134,551,835,154,220,742,0
1134.77,5.76,1.80,0.92,0.62,0.67,0.27,0.03,-0.05,-0.41,0,551,492,0,33,124,550,834,153,220,741,0
1134.88,3.17,0.49,2.34,0.60,0.72,0.24,0.03,-0.06,-0.41,0,549,495,1,36,126,550,834,153,222,742,0
1134.98,-0.31,-1.28,-1.32,0.63,0.69,0.28,0.03,-0.05,-0.41,0,549,495,0,53,125,549,828,151,221,737,0
1135.09,1.88,-1.27,1.32,0.62,0.72,0.28,0.04,-0.06,-0.41,0,550,486,0,38,111,549,823,148,218,730,0
1135.19,4.96,-1.63,1.48,0.63,0.69,0.28,0.04,-0.06,-0.41,0,550,485,1,29,112,550,826,149,217,733,0
1135.30,-3.70,1.50,-0.94,0.80,0.69,0.25,0.04,-0.05,-0.41,0,552,490,0,34,125,549,832,149,220,737,0
1135.40,7.86,2.08,0.25,0.66,0.66,0.28,0.03,-0.05,-0.41,0,553,492,0,45,121,550,831,151,219,739,0
1135.51,-0.27,0.59,-1.50,0.63,0.70,0.28,0.03,-0.05,-0.41,0,554,493,0,45,128,549,832,151,220,739,0
1135.61,3.33,0.53,-0.07,0.62,0.69,0.28,0.03,-0.06,-0.41,0,554,494,0,53,130,550,832,152,221,741,0
1135.72,3.05,0.68,0.82,0.62,0.68,0.27,0.03,-0.06,-0.41,0,554,496,0,60,131,550,833,152,220,740,0
1135.82,3.59,2.11,-0.32,0.64,0.69,0.28,0.03,-0.06,-0.42,0,555,495,0,61,132,551,830,151,220,740,0
1135.93,2.70,-0.17,0.55,0.64,0.69,0.28,0.03,-0.05,-0.41,0,556,498,0,70,138,550,829,151,221,739,0
1136.04,4.75,-0.13,1.27,0.65,0.66,0.30,0.03,-0.06,-0.41,0,555,500,0,73,138,550,829,152,220,739,0
1136.14,3.31,-1.54,2.69,0.63,0.69,0.28,0.04,-0.06,-0.41,0,556,501,0,73,139,550,830,151,221,739,0
1136.25,4.30,1.05,0.46,0.63,0.68,0.27,0.04,-0.05,-0.41,0,556,501,1,66,140,550,830,152,221,739,0
1136.35,3.61,-0.20,1.94,0.63,0.69,0.28,0.04,-0.05,-0.41,0,555,501,1,52,136,550,827,150,221,737,0
1136.46,3.95,0.19,1.15,0.63,0.68,0.28,0.04,-0.05,-0.41,0,554,501,0,42,134,549,819,146,221,729,0
1136.56,2.94,-0.23,1.17,0.64,0.68,0.27,0.03,-0.06,-0.40,0,554,501,0,41,134,550,821,146,220,727,0
1136.67,4.67,-0.75,1.22,0.64,0.66,0.29,0.03,-0.06,-0.41,0,554,500,0,39,134,552,828,148,221,736,0
1136.78,2.29,-0.24,0.94,0.63,0.69,0.29,0.03,-0.06,-0.41,0,553,500,0,39,133,552,829,149,222,737,0
