time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
3415.54,-2.23,-4.64,-1.76,0.78,0.83,0.24,0.22,-0.13,0.09,661,326,402,294,51,0,332,0,0,265,364,0
3415.55,1.60,-5.24,-2.80,0.80,0.81,0.25,0.22,-0.13,0.09,661,326,402,294,50,0,332,0,0,265,365,0
3415.55,6.26,-5.83,-1.85,0.80,0.81,0.24,0.23,-0.13,0.09,661,326,401,295,52,0,333,0,0,266,365,0
3415.56,8.73,-5.44,0.09,0.79,0.77,0.26,0.23,-0.13,0.09,660,326,402,295,52,0,334,0,0,265,365,0
3426.33,40.12,-55.83,21.54,0.77,0.30,-0.12,0.26,-0.09,0.13,549,316,374,349,52,0,344,0,0,259,331,0
3426.33,33.12,-64.18,25.62,0.76,0.40,-0.16,0.26,-0.09,0.13,551,317,376,348,51,0,344,0,0,260,332,0
3426.34,35.17,-66.11,23.63,0.69,0.52,-0.24,0.26,-0.09,0.13,551,318,377,351,52,0,345,0,0,259,333,0
3426.34,45.87,-62.91,17.31,0.76,0.48,-0.21,0.26,-0.09,0.13,554,320,379,351,52,0,346,0,0,261,333,0
3426.35,55.73,-55.65,16.62,0.71,0.55,-0.24,0.26,-0.09,0.13,555,321,381,351,52,0,346,0,0,260,335,0
3426.35,63.31,-51.70,17.15,0.79,0.52,-0.24,0.26,-0.09,0.13,555,322,381,352,51,0,346,0,0,260,334,0
3426.36,76.85,-45.44,14.70,0.80,0.43,-0.29,0.26,-0.09,0.12,556,323,385,353,53,0,347,0,0,261,337,0
3426.36,87.69,-37.42,12.51,0.74,0.42,-0.20,0.26,-0.09,0.12,556,322,386,352,53,0,347,0,0,261,340,0
3426.37,96.29,-30.29,8.75,0.71,0.42,-0.18,0.26,-0.10,0.11,556,324,388,353,53,0,349,0,0,261,345,0
3426.37,107.10,-22.37,4.46,0.70,0.38,-0.15,0.26,-0.10,0.11,556,324,386,352,54,0,348,0,1,261,346,0
3426.38,112.24,-18.09,1.08,0.68,0.38,-0.14,0.26,-0.10,0.11,556,324,389,352,59,0,348,0,0,262,347,0
3426.38,115.57,-14.73,-2.77,0.65,0.39,-0.11,0.26,-0.11,0.10,555,326,390,354,69,0,348,0,0,263,352,0
3426.39,117.89,-15.00,-7.18,0.63,0.37,-0.10,0.26,-0.11,0.10,555,326,390,357,85,0,348,0,0,263,352,0
3426.39,119.47,-14.45,-11.72,0.61,0.47,-0.10,0.27,-0.10,0.09,555,327,394,357,88,0,347,0,0,263,355,0
3426.40,120.46,-17.31,-13.75,0.62,0.42,-0.14,0.27,-0.10,0.09,555,326,393,358,80,0,347,0,0,264,356,0
3426.40,116.38,-20.85,-13.81,0.67,0.41,-0.12,0.27,-0.10,0.09,554,327,393,359,85,0,348,0,0,264,357,0
3426.41,110.57,-25.90,-13.53,0.74,0.47,-0.10,0.27,-0.11,0.08,553,327,395,360,102,0,346,0,0,265,358,0
3426.41,105.61,-26.99,-15.35,0.84,0.57,-0.06,0.27,-0.11,0.08,553,327,396,361,102,0,346,1,0,266,358,0
3426.42,107.42,-22.80,-19.99,0.86,0.61,0.04,0.27,-0.11,0.07,552,330,397,362,103,0,346,0,0,267,360,0
3426.42,118.86,-1.72,-23.01,0.87,0.55,0.11,0.27,-0.11,0.07,552,330,397,362,112,0,347,1,0,266,360,0
3426.43,117.58,9.18,-26.42,0.88,0.63,-0.24,0.27,-0.11,0.07,551,331,395,362,113,0,349,0,0,267,361,0
3426.43,113.31,-23.12,-12.93,0.97,0.52,0.21,0.27,-0.11,0.06,550,345,397,363,115,0,347,0,1,268,362,0
3426.44,116.88,-38.96,9.98,0.93,0.43,0.21,0.27,-0.11,0.06,548,345,396,364,117,0,347,0,0,268,362,0
3426.44,108.20,-48.26,25.25,0.79,0.32,0.20,0.27,-0.11,0.06,548,346,399,364,129,0,347,0,0,268,363,0
3426.45,87.01,-58.25,22.66,0.73,0.45,0.29,0.27,-0.11,0.06,547,345,400,364,126,0,348,0,0,269,363,0
3426.45,69.83,-60.91,12.64,0.64,0.36,0.18,0.27,-0.11,0.06,545,346,400,364,129,0,348,0,0,269,363,0
3426.46,72.00,-38.04,-2.07,0.64,0.45,0.21,0.27,-0.12,0.04,544,346,401,364,136,0,348,0,0,270,365,0
3426.46,83.65,-2.35,-14.91,0.65,0.49,0.32,0.27,-0.12,0.04,543,346,401,364,133,0,346,0,0,269,365,0
3426.47,89.37,13.51,-18.37,0.64,0.54,0.36,0.27,-0.12,0.04,542,347,401,364,133,0,347,0,0,270,365,0
3426.47,82.22,6.57,-22.43,0.68,0.52,0.35,0.27,-0.12,0.04,541,347,401,364,124,0,349,0,0,271,365,0
3426.48,73.31,-9.68,-18.44,0.67,0.47,0.31,0.27,-0.12,0.04,540,347,401,364,122,0,350,0,0,270,364,0
3426.48,68.64,-6.92,-23.82,0.70,0.53,0.30,0.27,-0.12,0.04,538,347,400,363,117,0,350,0,0,272,366,0
3426.49,68.53,1.82,-30.62,0.70,0.52,0.31,0.27,-0.12,0.04,537,347,399,362,112,0,350,0,0,271,366,0
3426.49,69.19,11.47,-47.34,0.81,0.51,0.32,0.27,-0.12,0.04,523,347,399,362,109,0,351,0,0,272,365,0
3426.50,69.54,18.11,-52.00,0.83,0.50,0.33,0.27,-0.12,0.03,510,348,398,362,109,0,351,0,0,272,362,0
3426.50,66.49,20.29,-52.38,0.86,0.47,0.33,0.27,-0.12,0.03,508,348,398,362,105,0,351,0,0,272,361,0
3426.51,58.62,18.46,-45.80,0.94,0.67,0.32,0.27,-0.11,0.03,507,348,397,361,96,0,350,0,0,271,361,0
3426.51,49.98,13.84,-36.25,0.80,0.46,0.36,0.27,-0.11,0.03,505,348,397,361,95,0,350,0,0,272,359,0
3426.52,42.20,9.79,-33.21,0.88,0.50,0.33,0.27,-0.11,0.03,504,347,396,360,94,0,350,0,0,271,358,0
3426.52,36.13,9.31,-27.68,0.88,0.76,0.39,0.27,-0.11,0.02,503,347,397,360,93,0,351,0,0,271,356,0
3426.53,33.99,0.88,-33.54,0.68,0.53,0.30,0.27,-0.11,0.02,499,348,396,359,94,0,350,0,0,271,353,0
3426.53,36.26,12.51,-41.09,0.76,0.53,0.32,0.28,-0.11,0.02,498,347,396,359,94,1,350,0,0,270,350,0
3426.54,48.12,22.60,-55.34,0.71,0.55,0.33,0.28,-0.11,0.02,497,348,394,359,94,0,351,0,0,270,348,0
3426.54,49.73,21.21,-58.49,0.81,0.57,0.37,0.28,-0.11,0.02,495,347,394,358,95,0,350,0,0,270,347,0
3426.55,48.67,15.23,-65.65,0.50,0.54,0.35,0.28,-0.10,0.02,493,348,394,358,95,0,351,0,0,270,341,0
3426.55,46.12,4.93,-71.54,0.79,0.53,0.41,0.28,-0.10,0.02,492,347,393,358,96,0,352,0,0,270,334,0
3426.56,47.88,-0.09,-75.50,0.50,0.39,0.44,0.28,-0.10,0.02,490,347,393,359,96,0,352,0,0,270,331,0
3426.56,38.17,-9.27,-73.54,0.65,0.39,0.42,0.28,-0.10,0.02,490,348,393,360,96,0,352,0,0,270,330,0
3426.57,40.99,2.59,-76.52,0.66,0.39,0.43,0.28,-0.10,0.02,488,348,392,360,97,0,352,0,0,269,330,0
3426.57,43.39,14.79,-79.20,0.66,0.35,0.48,0.28,-0.10,0.02,487,348,393,360,98,0,352,0,0,269,328,0
3426.58,40.47,21.83,-83.00,0.67,0.33,0.50,0.28,-0.10,0.02,485,348,392,361,98,0,353,0,0,269,326,0
3426.58,35.88,23.41,-84.76,0.66,0.32,0.52,0.28,-0.10,0.02,483,348,392,361,111,0,353,0,0,268,325,0
3426.59,30.42,27.26,-86.52,0.64,0.29,0.51,0.29,-0.09,0.02,482,348,393,362,115,0,352,0,0,269,325,0
3426.59,18.06,28.83,-88.32,0.63,0.29,0.52,0.29,-0.09,0.02,479,348,392,363,116,0,352,0,0,269,324,0
3426.60,11.37,31.61,-89.29,0.63,0.28,0.54,0.30,-0.08,0.02,478,349,394,365,129,0,351,0,0,268,323,0
3426.60,1.12,34.65,-89.71,0.62,0.25,0.54,0.30,-0.08,0.02,476,349,393,365,130,0,350,0,0,268,323,0
3426.61,-10.29,36.26,-90.54,0.63,0.25,0.55,0.30,-0.08,0.02,474,349,393,367,130,0,351,0,0,268,322,0
3430.70,-1.23,-1.29,-0.03,0.93,0.31,0.06,0.29,-0.00,0.18,396,324,393,370,194,0,410,0,0,232,135,0
