time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
370.43,13.09,4.34,4.51,-0.96,0.28,0.11,-0.44,0.41,-0.12,0,0,0,204,271,276,432,133,0,3
370.54,5.54,1.10,-0.33,-0.96,0.29,0.15,-0.44,0.41,-0.13,0,0,0,203,270,280,430,126,0,3
370.64,5.85,0.15,3.65,-0.98,0.29,0.13,-0.44,0.41,-0.12,0,0,0,206,270,280,430,127,0,3
370.75,0.00,0.94,4.03,-0.97,0.25,0.11,-0.44,0.41,-0.12,0,0,0,209,270,279,431,121,0,3
370.85,4.38,0.03,1.23,-0.99,0.26,0.14,-0.44,0.42,-0.13,0,0,0,211,271,279,430,119,0,3
370.96,3.92,3.74,5.29,-1.00,0.23,0.10,-0.44,0.42,-0.13,0,1,0,212,273,280,433,119,1,3
371.07,-0.56,0.47,0.38,-0.98,0.23,0.15,-0.44,0.42,-0.13,0,0,0,214,273,282,433,115,0,3
371.17,7.52,0.74,0.55,-0.97,0.25,0.13,-0.44,0.42,-0.13,0,0,0,225,275,282,432,117,0,3
371.28,7.67,4.00,-0.27,-0.95,0.26,0.16,-0.44,0.42,-0.13,0,0,0,233,275,284,432,120,0,3
371.38,5.49,0.32,2.08,-0.96,0.27,0.18,-0.44,0.42,-0.13,0,0,0,240,277,284,432,123,0,3
371.49,-4.88,5.31,2.62,-1.01,0.22,0.14,-0.44,0.42,-0.13,0,0,0,236,280,285,431,121,0,3
371.59,8.36,2.82,1.58,-0.98,0.24,0.16,-0.43,0.42,-0.13,0,0,0,244,282,286,432,122,0,3
371.70,-1.50,-0.09,-0.15,-0.94,0.25,0.15,-0.43,0.42,-0.13,0,0,0,247,282,287,433,123,0,3
371.80,9.43,0.64,2.04,-0.94,0.28,0.21,-0.43,0.42,-0.14,0,0,0,251,283,288,432,134,0,3
371.91,1.46,2.97,3.06,-1.00,0.26,0.15,-0.44,0.42,-0.14,1,0,0,252,280,287,431,133,0,3
372.01,5.45,2.17,2.48,-0.98,0.24,0.21,-0.43,0.42,-0.14,0,0,0,254,281,284,431,135,0,3
372.12,3.01,-2.56,1.01,-0.98,0.27,0.17,-0.43,0.42,-0.15,0,0,0,248,279,283,429,135,0,3
372.23,2.88,-1.22,1.50,-0.97,0.22,0.19,-0.43,0.42,-0.14,1,0,0,247,279,282,429,135,0,3
372.33,6.80,-0.47,-2.64,-0.98,0.23,0.15,-0.44,0.42,-0.14,0,0,1,240,279,281,428,135,0,3
372.44,4.79,1.07,1.29,-0.97,0.27,0.14,-0.44,0.42,-0.15,0,0,0,245,279,281,430,136,0,3
372.54,8.25,2.38,4.47,-0.96,0.26,0.18,-0.44,0.42,-0.14,0,0,0,243,280,281,429,136,0,3
372.65,5.39,1.96,7.25,-0.98,0.28,0.19,-0.43,0.42,-0.15,0,0,0,241,280,281,428,137,0,3
372.75,-0.45,-1.83,9.36,-0.98,0.25,0.19,-0.43,0.43,-0.15,0,1,0,244,279,280,430,135,0,3
372.86,3.79,-2.26,11.23,-0.96,0.19,0.19,-0.43,0.43,-0.14,0,0,0,243,278,276,430,133,0,3
372.96,-2.21,-5.21,2.34,-0.98,0.20,0.16,-0.43,0.44,-0.14,0,0,0,237,278,275,430,133,0,3
373.07,3.88,-2.50,2.94,-0.98,0.20,0.15,-0.43,0.43,-0.14,0,0,0,223,277,272,430,132,0,3
373.17,2.54,-2.16,1.01,-0.96,0.21,0.12,-0.43,0.44,-0.13,0,1,0,235,278,272,431,133,0,3
373.28,5.37,0.57,0.69,-0.98,0.22,0.12,-0.43,0.44,-0.13,0,1,0,242,279,272,430,134,0,3
373.39,5.36,1.93,2.62,-0.98,0.20,0.16,-0.43,0.44,-0.14,0,0,0,243,279,273,430,134,0,3
373.49,7.50,0.52,2.41,-0.99,0.20,0.16,-0.43,0.44,-0.14,0,0,0,244,283,273,430,135,0,3
373.60,5.86,0.31,0.53,-1.00,0.20,0.14,-0.43,0.44,-0.13,0,0,0,249,283,273,431,136,0,3
373.70,2.82,2.02,0.86,-0.99,0.19,0.18,-0.43,0.44,-0.13,0,0,0,252,284,275,430,137,0,3
373.81,5.38,-1.75,0.99,-0.99,0.18,0.16,-0.42,0.44,-0.14,0,1,0,253,286,275,433,136,0,3
373.91,4.65,-2.88,-0.19,-0.99,0.21,0.11,-0.43,0.44,-0.14,0,0,0,259,287,275,434,137,0,3
374.02,5.84,1.81,0.88,-1.01,0.22,0.12,-0.42,0.44,-0.13,0,0,0,262,289,275,431,140,0,3
374.12,7.18,-0.41,3.53,-0.99,0.22,0.15,-0.43,0.44,-0.14,0,0,0,263,291,275,432,140,0,3
374.23,3.74,-2.19,2.18,-0.98,0.19,0.12,-0.43,0.44,-0.13,0,0,0,265,291,275,430,141,0,3
374.33,1.86,1.05,0.10,-0.97,0.21,0.12,-0.43,0.44,-0.13,0,0,0,265,292,275,432,141,0,3
374.44,6.47,1.78,2.95,-0.98,0.19,0.14,-0.43,0.44,-0.14,0,0,0,268,293,276,433,141,0,3
374.55,1.43,3.12,-0.55,-1.00,0.21,0.16,-0.43,0.44,-0.14,0,0,8,269,299,277,433,142,0,3
374.65,0.00,-0.84,5.17,-0.99,0.22,0.13,-0.43,0.44,-0.15,0,0,14,271,296,276,435,142,0,3
374.76,-3.27,-4.24,1.10,-0.98,0.18,0.12,-0.42,0.44,-0.14,0,0,11,272,299,277,435,141,0,3
374.86,-4.13,-2.20,-3.29,-0.99,0.20,0.14,-0.43,0.44,-0.14,0,1,11,273,296,277,434,141,0,3
374.97,6.80,-1.92,3.33,-0.99,0.22,0.10,-0.43,0.44,-0.14,0,0,15,274,292,277,435,141,0,3
375.07,5.68,0.61,0.74,-0.99,0.21,0.10,-0.43,0.44,-0.14,0,0,22,275,292,277,435,142,0,3
375.18,5.99,3.61,1.58,-0.98,0.20,0.14,-0.42,0.44,-0.14,0,0,48,276,292,276,436,142,0,3
375.28,-1.72,1.68,1.86,-1.00,0.20,0.17,-0.43,0.44,-0.13,0,0,47,278,292,278,436,142,0,3
375.39,-3.94,-0.94,-0.21,-0.97,0.22,0.14,-0.43,0.43,-0.14,0,0,41,277,292,277,435,142,0,3
375.49,5.18,-1.07,0.51,-0.99,0.23,0.11,-0.43,0.43,-0.15,0,0,6,281,291,276,435,142,0,3
375.60,5.10,-0.46,3.72,-0.98,0.23,0.11,-0.43,0.43,-0.14,0,0,1,279,289,274,434,142,0,3
375.71,5.26,0.23,3.82,-0.98,0.22,0.14,-0.43,0.44,-0.15,0,0,0,278,288,273,433,143,0,3
375.81,5.83,0.64,2.87,-0.98,0.19,0.13,-0.43,0.44,-0.14,0,0,0,277,288,275,432,143,1,3
375.92,5.04,1.98,0.50,-0.97,0.22,0.13,-0.42,0.43,-0.14,0,0,1,274,288,276,432,143,0,3
376.02,5.12,2.35,4.69,-0.99,0.22,0.16,-0.43,0.44,-0.14,0,0,0,275,289,275,432,144,0,3
376.13,0.30,-0.67,1.32,-0.99,0.21,0.14,-0.42,0.44,-0.14,0,0,0,273,288,276,431,143,0,3
376.23,2.75,0.18,1.73,-0.99,0.20,0.13,-0.42,0.44,-0.14,0,0,0,270,288,276,430,143,0,3
376.34,4.38,1.29,0.71,-0.98,0.19,0.14,-0.43,0.44,-0.14,0,0,0,264,287,275,428,143,0,3
376.45,4.93,1.49,0.64,-0.99,0.21,0.16,-0.42,0.43,-0.15,0,0,0,261,288,276,427,143,0,3
376.55,4.25,-1.53,1.69,-0.98,0.19,0.17,-0.42,0.44,-0.15,0,0,0,260,287,276,427,143,0,3
376.66,3.22,-0.57,0.12,-0.97,0.21,0.15,-0.42,0.44,-0.14,0,0,0,256,284,276,427,142,0,3
376.76,2.36,-0.14,2.35,-0.98,0.21,0.14,-0.42,0.43,-0.14,1,0,1,256,284,275,427,142,0,3
376.87,7.86,3.27,2.35,-1.00,0.21,0.13,-0.43,0.44,-0.14,0,0,1,255,286,275,427,143,0,3
376.97,4.72,-0.89,2.84,-0.98,0.21,0.16,-0.42,0.44,-0.15,0,0,1,256,287,275,427,142,0,3
377.08,0.26,-1.13,0.31,-0.97,0.20,0.13,-0.43,0.44,-0.14,0,0,0,250,284,276,427,142,0,3
377.18,2.90,0.06,1.25,-0.97,0.20,0.13,-0.43,0.44,-0.14,0,0,0,249,285,276,427,142,0,3
377.29,5.49,1.85,1.17,-0.98,0.20,0.14,-0.43,0.44,-0.15,0,0,0,247,286,275,427,142,0,3
377.39,5.51,1.84,2.28,-0.97,0.20,0.17,-0.42,0.44,-0.13,0,0,0,241,286,276,427,142,0,3
377.50,2.18,0.15,1.20,-0.98,0.20,0.16,-0.43,0.44,-0.15,0,0,0,241,284,276,426,142,0,3
377.61,5.18,0.08,1.39,-0.97,0.20,0.15,-0.42,0.44,-0.15,0,0,0,235,285,276,426,141,0,3
