time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
1320.72,2.67,-0.37,1.71,-0.19,0.94,0.26,0.20,-0.13,-0.25,0,237,400,0,135,375,461,864,158,168,749,3
1320.82,4.57,0.19,0.84,-0.20,0.94,0.25,0.20,-0.13,-0.26,0,240,401,0,135,380,462,864,160,168,752,3
1320.93,0.52,1.26,-0.00,-0.21,0.93,0.24,0.20,-0.13,-0.26,0,242,401,0,135,388,462,864,159,168,752,3
1321.04,3.26,1.01,0.35,-0.19,0.95,0.25,0.20,-0.13,-0.25,0,246,402,0,135,394,461,863,159,168,750,3
1321.14,3.58,0.17,0.64,-0.19,0.96,0.24,0.21,-0.13,-0.26,0,247,401,0,137,399,461,863,159,168,749,3
1321.25,5.68,-0.08,1.23,-0.19,0.94,0.26,0.21,-0.13,-0.26,0,247,402,0,136,401,461,863,158,169,749,3
1321.35,6.84,-1.01,1.35,-0.21,0.94,0.23,0.20,-0.12,-0.26,0,247,401,0,137,403,461,863,158,168,748,3
1321.46,8.46,-0.15,1.70,-0.19,0.94,0.25,0.20,-0.12,-0.26,1,247,401,0,137,402,462,864,159,169,751,3
1321.56,0.98,0.94,1.35,-0.19,0.97,0.27,0.20,-0.12,-0.26,0,251,402,0,140,409,461,863,159,169,750,3
1321.67,-2.15,-3.04,1.37,-0.19,0.92,0.25,0.20,-0.13,-0.26,0,249,402,0,142,407,461,863,159,168,750,3
1321.78,0.77,-0.06,0.14,-0.19,0.87,0.26,0.20,-0.13,-0.26,0,249,402,0,142,407,461,863,158,168,748,3
1321.88,2.52,-2.61,-3.18,-0.17,0.97,0.30,0.21,-0.12,-0.26,0,251,403,0,138,409,461,863,160,169,754,3
1321.99,18.68,-85.79,32.55,0.08,0.99,0.57,0.19,-0.13,-0.27,0,274,404,0,105,423,468,863,161,179,767,3
1322.09,-7.06,-163.62,34.34,-0.10,0.83,0.37,0.10,-0.13,-0.32,0,279,412,0,87,447,554,829,153,205,740,3
1322.20,20.71,-203.51,29.60,-0.15,0.85,0.14,-0.01,-0.13,-0.33,0,279,420,0,0,476,645,791,151,286,733,3
1322.30,30.93,-257.45,-2.48,-0.37,0.74,-0.15,-0.16,-0.09,-0.33,0,212,432,0,0,471,655,784,148,315,739,3
1322.41,99.36,-149.16,-8.18,-0.43,0.83,-0.50,-0.26,-0.06,-0.28,0,196,440,0,0,421,626,818,158,323,762,3
1322.51,133.65,-69.21,-54.61,-0.40,0.84,-0.08,-0.30,-0.00,-0.31,0,217,456,0,0,431,545,837,158,326,775,3
1322.62,116.69,3.79,-79.12,-0.05,1.04,0.19,-0.30,0.02,-0.33,0,249,469,0,52,440,483,834,159,323,775,3
1322.72,94.47,31.02,-52.35,0.05,1.14,0.39,-0.28,0.04,-0.36,1,298,480,0,83,464,395,827,156,319,772,3
1322.83,31.26,22.77,-65.76,0.11,0.86,0.57,-0.24,0.05,-0.39,0,310,484,0,66,465,252,824,156,320,769,3
1322.94,-19.74,14.02,-78.04,0.15,0.84,0.39,-0.20,0.01,-0.39,0,306,484,1,108,452,247,821,159,315,765,3
1323.04,-60.18,28.04,-70.94,0.27,0.85,0.24,-0.14,-0.03,-0.39,0,309,485,0,131,449,227,815,156,314,759,3
1323.15,-7.39,6.26,-39.19,0.50,1.17,0.29,-0.08,-0.07,-0.38,0,285,482,0,101,428,213,798,152,299,753,3
1323.25,28.04,12.94,-9.24,0.50,0.91,0.25,-0.06,-0.07,-0.39,0,285,479,0,82,388,205,787,148,281,743,3
1323.36,2.15,-3.63,-1.85,0.50,0.75,0.36,-0.05,-0.06,-0.40,0,276,479,0,76,371,211,784,147,268,738,3
1323.46,8.10,1.16,1.06,0.46,0.78,0.33,-0.05,-0.06,-0.39,0,263,478,0,77,363,209,781,146,268,735,3
1323.57,6.58,1.06,1.02,0.47,0.81,0.29,-0.05,-0.06,-0.40,0,250,477,0,74,355,198,781,144,266,731,3
1323.67,6.93,-0.31,-0.76,0.47,0.79,0.31,-0.05,-0.06,-0.40,0,243,475,0,80,353,197,783,144,261,730,3
1323.78,4.88,0.30,1.59,0.49,0.78,0.32,-0.05,-0.06,-0.41,0,239,473,0,83,352,196,784,144,262,730,3
1323.89,3.82,0.38,1.52,0.47,0.79,0.32,-0.05,-0.06,-0.40,0,236,472,0,83,353,197,783,144,269,731,3
1323.99,5.30,-0.46,0.05,0.47,0.81,0.30,-0.05,-0.06,-0.40,0,234,472,0,84,353,198,784,145,271,731,3
1324.10,3.26,0.78,1.59,0.48,0.78,0.31,-0.05,-0.06,-0.40,0,246,472,0,93,357,198,785,145,274,732,3
