time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
2543.50,6.65,-1.04,-0.36,-0.30,0.56,0.76,0.15,0.07,-0.43,0,373,542,181,89,507,296,696,392,199,848,3
2543.60,2.95,-1.37,0.70,-0.29,0.55,0.75,0.14,0.06,-0.43,0,371,512,182,89,508,296,696,392,198,848,3
2543.71,0.58,0.20,0.93,-0.29,0.54,0.73,0.14,0.07,-0.43,0,371,513,182,88,505,296,696,391,198,847,3
2543.81,6.48,4.51,0.24,-0.29,0.56,0.74,0.14,0.06,-0.43,0,372,532,183,90,505,296,696,392,197,847,3
2543.92,1.82,1.47,0.98,-0.30,0.58,0.75,0.15,0.06,-0.43,0,372,514,183,90,506,296,696,392,199,847,3
2544.02,2.84,-0.11,2.14,-0.29,0.57,0.75,0.14,0.06,-0.44,0,371,510,183,89,505,296,696,391,199,847,3
2544.13,1.66,-0.24,2.60,-0.30,0.56,0.74,0.15,0.06,-0.43,0,371,505,182,89,504,297,696,391,199,847,3
2544.23,4.50,0.47,1.43,-0.29,0.55,0.73,0.14,0.06,-0.43,0,370,506,182,88,505,297,696,392,199,849,3
2544.34,7.82,1.98,1.08,-0.30,0.57,0.75,0.15,0.06,-0.42,0,370,506,181,89,504,296,698,392,199,849,3
2544.45,5.99,1.59,1.70,-0.29,0.55,0.76,0.15,0.07,-0.43,0,369,504,181,89,503,297,696,392,199,848,3
2544.55,4.75,-0.88,1.97,-0.29,0.54,0.75,0.14,0.06,-0.43,0,368,505,181,90,504,296,698,392,198,849,3
2544.66,2.33,-1.66,-0.67,-0.30,0.57,0.75,0.14,0.06,-0.43,0,369,503,181,90,504,297,696,392,198,848,3
2544.76,2.60,0.26,1.45,-0.30,0.57,0.73,0.15,0.06,-0.43,0,370,505,182,89,507,296,696,391,199,848,3
2544.87,0.66,-0.50,0.95,-0.30,0.56,0.73,0.15,0.06,-0.43,0,369,501,182,88,507,296,696,390,199,847,3
2544.97,5.57,0.42,0.60,-0.29,0.56,0.75,0.18,0.06,-0.43,0,369,500,181,82,505,297,696,389,200,848,3
2545.08,5.37,-0.81,0.60,-0.29,0.56,0.74,0.15,0.06,-0.43,0,370,503,181,87,507,297,697,391,200,848,3
2545.18,0.61,-0.22,1.78,-0.29,0.57,0.74,0.15,0.06,-0.43,0,369,506,181,89,508,297,697,392,199,848,3
2545.29,2.82,0.60,2.56,-0.30,0.56,0.75,0.15,0.07,-0.44,0,371,507,181,88,509,297,697,392,201,848,3
2545.39,2.61,-0.04,0.67,-0.28,0.56,0.74,0.15,0.06,-0.43,0,373,510,181,87,530,297,697,392,202,848,3
2545.50,6.08,-1.20,-2.02,-0.29,0.56,0.73,0.14,0.06,-0.42,0,375,533,181,88,530,298,696,392,202,847,3
2545.60,5.59,0.16,-1.37,-0.30,0.58,0.75,0.15,0.07,-0.43,0,378,542,181,85,532,297,696,391,202,848,3
2545.71,1.31,-1.95,1.42,-0.28,0.60,0.75,0.15,0.06,-0.42,0,378,545,181,84,532,298,696,390,202,847,3
2545.82,6.57,-1.23,2.41,-0.28,0.58,0.72,0.14,0.06,-0.42,0,376,540,180,83,531,297,696,391,201,845,3
2545.92,-2.12,2.23,1.50,-0.29,0.57,0.71,0.15,0.06,-0.43,0,373,540,179,84,530,297,696,391,198,845,3
2546.03,0.30,2.60,3.65,-0.29,0.58,0.75,0.14,0.06,-0.43,0,373,511,179,82,530,297,697,392,202,848,3
2546.13,1.93,-1.29,2.96,-0.30,0.56,0.75,0.14,0.06,-0.43,0,368,500,176,82,507,297,697,392,203,848,3
2546.24,0.03,-2.23,-0.90,-0.29,0.55,0.71,0.14,0.05,-0.43,0,360,501,173,81,501,297,697,392,200,847,3
2546.34,1.95,2.61,0.04,-0.28,0.56,0.73,0.14,0.06,-0.42,0,358,503,173,81,502,297,697,392,201,847,3
2546.45,4.19,2.34,0.04,-0.29,0.57,0.76,0.15,0.06,-0.42,0,361,506,174,80,505,297,696,391,202,847,3
2546.55,4.42,-1.44,0.44,-0.29,0.59,0.74,0.14,0.06,-0.42,0,360,504,174,82,501,297,696,391,203,847,3
2546.66,3.67,-0.88,0.57,-0.29,0.57,0.74,0.15,0.06,-0.43,0,360,503,174,86,498,297,696,391,201,847,3
