time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,F3,F4,B1,B2,S1,S2,S3,S4,class
177.73,-0.85,0.69,2.71,0.76,0.18,0.55,0.23,0.45,-0.39,0,0,0,0,0,0,396,475,109,473,0
177.83,0.79,1.16,2.93,0.76,0.19,0.56,0.23,0.45,-0.39,0,0,0,0,0,0,397,474,108,475,0
177.94,1.04,0.83,2.51,0.77,0.20,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,397,474,108,474,0
178.04,2.41,0.17,1.90,0.77,0.21,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,398,475,110,475,0
178.15,2.77,0.23,0.74,0.76,0.21,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,399,476,106,477,0
178.25,0.60,0.00,1.09,0.77,0.21,0.53,0.23,0.44,-0.39,0,0,0,0,0,0,402,476,109,478,0
178.36,6.94,-0.11,1.71,0.76,0.20,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,399,475,109,478,0
178.46,-0.83,0.58,-0.13,0.78,0.20,0.53,0.23,0.44,-0.39,0,0,0,0,0,0,398,476,109,481,0
178.57,4.47,-0.25,1.37,0.77,0.20,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,396,475,111,481,0
178.68,5.79,-1.25,2.40,0.77,0.20,0.53,0.24,0.44,-0.39,0,0,0,0,0,0,397,476,107,482,0
178.78,5.88,0.07,0.60,0.76,0.20,0.56,0.23,0.45,-0.40,0,0,0,0,0,0,395,476,100,482,0
178.89,0.38,1.08,-0.88,0.77,0.20,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,396,476,102,483,0
178.99,2.13,0.80,1.15,0.77,0.19,0.54,0.23,0.44,-0.39,0,1,0,0,0,0,396,477,105,484,0
179.10,3.62,0.39,2.56,0.77,0.19,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,396,477,106,486,0
179.20,3.67,0.07,2.35,0.76,0.19,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,395,476,106,486,0
179.31,3.35,0.40,2.12,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,1,0,394,477,106,485,0
179.41,3.57,-0.29,1.42,0.77,0.20,0.54,0.24,0.44,-0.40,0,0,0,0,0,0,393,477,106,486,0
179.52,4.14,-0.21,1.28,0.76,0.20,0.54,0.24,0.44,-0.39,0,0,1,0,0,0,392,476,105,486,0
179.63,3.71,-0.29,1.09,0.77,0.21,0.54,0.24,0.45,-0.39,0,0,0,0,0,0,394,477,105,486,0
179.73,2.70,-0.46,1.04,0.77,0.21,0.54,0.24,0.44,-0.43,0,0,0,0,0,0,396,477,106,487,0
179.84,3.18,-0.06,1.19,0.77,0.20,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,395,478,105,487,0
179.94,3.61,0.45,1.39,0.77,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,394,477,106,487,0
180.05,2.97,0.29,1.18,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,393,478,106,488,0
180.15,3.55,0.07,1.23,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,393,477,106,489,0
180.26,4.09,-0.11,1.48,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,394,478,107,489,0
180.37,3.32,0.10,1.18,0.77,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,394,477,109,489,0
180.47,4.00,-0.37,0.97,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,402,478,113,489,0
180.58,2.41,-0.31,0.90,0.77,0.21,0.54,0.24,0.44,-0.40,0,0,0,0,0,0,404,478,118,491,0
180.68,3.07,-0.12,1.25,0.77,0.20,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,405,478,121,491,0
180.79,3.12,0.56,1.19,0.77,0.20,0.54,0.23,0.45,-0.39,0,0,0,0,0,0,407,478,121,491,0
180.89,2.64,0.88,0.76,0.77,0.20,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,409,478,123,490,0
181.00,5.62,-0.10,1.69,0.77,0.21,0.53,0.24,0.44,-0.39,0,0,0,0,0,0,407,477,123,489,0
181.10,2.53,-0.28,1.61,0.77,0.20,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,405,476,113,487,0
181.21,4.10,-0.36,1.58,0.77,0.20,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,404,474,105,484,0
181.31,2.08,-0.23,1.75,0.78,0.19,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,405,475,103,486,0
181.42,5.07,-0.18,1.66,0.77,0.20,0.56,0.24,0.44,-0.39,0,0,0,0,0,0,404,475,102,487,0
181.52,3.76,0.17,1.53,0.77,0.20,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,401,474,100,486,0
181.63,4.02,-0.04,1.35,0.77,0.20,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,400,474,97,486,0
181.74,3.80,0.29,1.12,0.77,0.20,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,399,473,97,486,0
181.84,3.82,0.02,1.14,0.77,0.20,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,399,475,100,487,0
181.95,4.45,0.39,1.35,0.77,0.21,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,400,474,102,487,0
182.05,3.33,0.17,1.14,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,400,475,101,487,0
182.16,2.78,-0.03,1.23,0.77,0.21,0.53,0.24,0.44,-0.39,0,0,0,0,0,0,402,475,101,489,0
182.26,2.66,-0.21,1.23,0.77,0.20,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,401,475,101,489,0
182.37,4.16,0.04,1.53,0.77,0.21,0.54,0.24,0.44,-0.39,0,1,0,0,0,0,401,474,101,489,0
182.48,3.18,-0.08,1.32,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,400,475,102,489,0
182.58,3.63,-0.10,1.61,0.77,0.21,0.54,0.24,0.43,-0.39,0,0,0,0,0,0,401,474,102,489,0
182.69,2.89,-0.23,1.37,0.77,0.21,0.54,0.24,0.43,-0.39,0,0,0,0,0,0,400,475,102,489,0
182.79,2.69,-0.34,1.17,0.76,0.20,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,400,474,102,489,0
182.90,3.92,0.04,1.58,0.77,0.20,0.55,0.23,0.44,-0.40,0,0,0,0,0,0,404,475,103,489,0
183.00,3.72,-0.11,1.34,0.77,0.21,0.54,0.24,0.43,-0.40,0,0,0,0,0,0,403,475,102,490,0
183.11,3.21,-0.04,1.29,0.77,0.21,0.54,0.23,0.44,-0.40,0,0,0,0,0,0,402,475,102,490,0
183.21,3.34,-0.11,1.35,0.77,0.20,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,402,475,102,489,0
183.32,3.47,0.27,1.68,0.77,0.20,0.54,0.24,0.43,-0.39,0,0,0,0,0,0,403,475,102,490,0
183.43,3.29,0.05,1.26,0.76,0.21,0.54,0.24,0.43,-0.39,0,0,0,0,0,0,403,476,102,489,0
183.53,3.63,0.06,1.53,0.77,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,402,476,103,489,0
183.64,2.57,-0.05,1.03,0.77,0.20,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,403,475,103,489,0
183.74,3.60,-0.06,1.67,0.78,0.21,0.54,0.24,0.43,-0.40,0,0,0,0,0,0,404,475,103,489,0
183.85,6.62,-0.74,1.38,0.77,0.22,0.54,0.23,0.43,-0.39,0,0,0,0,0,0,405,476,102,490,0
183.95,2.57,0.13,1.09,0.76,0.22,0.54,0.23,0.43,-0.39,0,0,0,0,0,0,404,475,101,490,0
184.06,3.66,-0.09,1.46,0.76,0.21,0.55,0.24,0.43,-0.39,0,0,0,0,0,0,406,476,102,490,0
184.16,3.37,0.39,0.92,0.77,0.21,0.54,0.24,0.43,-0.39,0,0,0,0,0,0,406,475,102,491,0
184.27,2.65,0.50,0.73,0.77,0.21,0.54,0.24,0.43,-0.39,0,0,0,0,0,0,405,475,102,490,0
184.37,4.10,-0.28,1.38,0.77,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,406,475,102,489,0
184.48,3.79,0.00,1.20,0.77,0.21,0.54,0.24,0.43,-0.39,0,0,0,0,0,0,406,475,103,490,0
184.59,3.98,0.02,1.29,0.77,0.21,0.54,0.23,0.43,-0.40,0,0,0,0,0,0,407,475,103,489,0
184.69,2.76,-0.22,1.48,0.77,0.21,0.53,0.24,0.43,-0.39,0,0,0,0,0,0,407,476,104,491,0
