time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,F3,F4,B1,B2,S1,S2,S3,S4,class
381.82,1.02,0.65,1.17,0.64,-0.08,0.71,0.14,0.55,-0.35,0,0,0,0,0,0,558,479,152,180,0
381.92,5.86,-1.03,3.89,0.64,-0.06,0.71,0.14,0.54,-0.35,0,0,1,0,0,0,560,480,152,180,0
382.03,4.30,0.33,2.32,0.61,-0.07,0.75,0.14,0.55,-0.34,0,0,0,0,0,0,562,477,150,181,0
382.13,1.32,1.27,0.96,0.64,-0.08,0.72,0.14,0.54,-0.34,0,0,0,0,0,0,574,478,152,179,0
382.24,2.91,0.13,1.88,0.64,-0.07,0.71,0.14,0.54,-0.35,0,0,0,0,0,0,575,478,153,180,0
382.34,5.24,0.97,1.23,0.63,-0.07,0.75,0.14,0.55,-0.34,0,0,0,0,0,0,573,476,153,180,0
382.45,6.92,-2.76,0.80,0.64,-0.05,0.68,0.14,0.55,-0.35,0,0,0,0,0,0,573,477,153,180,0
382.55,9.55,-1.44,0.96,0.61,-0.07,0.75,0.14,0.55,-0.34,0,0,0,0,0,0,574,478,153,180,0
382.66,3.02,-0.93,-4.86,0.67,-0.10,0.72,0.14,0.55,-0.34,0,0,0,0,0,0,576,481,155,179,0
382.77,22.80,-2.97,-8.17,0.69,-0.09,0.68,0.13,0.56,-0.34,0,0,0,0,0,0,585,484,161,177,0
382.87,19.94,0.26,-6.84,0.63,-0.15,0.65,0.12,0.57,-0.32,0,0,0,0,0,0,593,494,168,176,0
382.98,6.23,7.74,-3.02,0.59,-0.20,0.72,0.12,0.58,-0.31,0,0,0,0,0,0,598,500,166,177,0
383.08,-0.12,-1.55,3.57,0.58,-0.17,0.77,0.12,0.57,-0.31,0,0,0,0,0,0,596,500,157,178,0
383.19,3.50,-0.50,-1.09,0.57,-0.17,0.70,0.12,0.57,-0.30,0,0,0,0,0,0,594,499,152,178,0
383.29,12.65,-1.88,-4.06,0.65,-0.19,0.73,0.12,0.58,-0.31,0,0,0,0,0,0,593,502,156,178,0
383.40,-4.98,2.35,-6.50,0.62,-0.21,0.72,0.11,0.59,-0.30,0,0,0,0,0,0,588,499,146,180,0
383.51,1.70,-5.52,0.81,0.65,-0.21,0.72,0.11,0.58,-0.31,0,0,0,0,0,0,585,498,142,182,0
383.61,-5.53,-1.60,2.23,0.62,-0.18,0.72,0.11,0.58,-0.31,1,0,0,0,0,0,586,497,138,181,0
383.72,3.13,-0.74,5.32,0.64,-0.19,0.71,0.11,0.58,-0.31,0,0,0,0,0,0,586,494,132,181,0
383.82,2.66,2.17,4.03,0.60,-0.16,0.74,0.11,0.58,-0.31,0,0,0,0,0,0,587,494,126,182,0
383.93,-4.66,1.57,3.48,0.63,-0.17,0.70,0.12,0.57,-0.31,0,0,0,0,0,0,586,492,123,181,0
384.03,-3.97,2.28,4.21,0.64,-0.16,0.73,0.12,0.57,-0.32,0,0,0,0,0,0,590,494,133,181,0
384.14,6.44,-1.01,5.30,0.66,-0.15,0.69,0.12,0.56,-0.32,0,0,0,0,0,0,592,496,140,180,0
384.24,11.46,-2.48,5.64,0.60,-0.12,0.72,0.12,0.57,-0.32,0,0,0,0,0,0,591,496,138,181,0
384.35,1.92,7.76,3.04,0.60,-0.13,0.79,0.13,0.57,-0.31,0,0,0,0,0,0,586,493,129,181,0
384.45,11.21,8.04,2.84,0.65,-0.17,0.68,0.13,0.57,-0.31,0,0,0,0,0,0,586,495,133,181,0
384.56,0.20,2.51,-0.17,0.66,-0.19,0.70,0.13,0.57,-0.31,0,0,0,0,0,0,586,494,128,180,0
384.67,-0.52,4.28,-1.49,0.65,-0.15,0.73,0.13,0.57,-0.31,0,0,0,0,0,0,580,488,77,180,0
384.77,-1.78,1.90,-0.72,0.67,-0.17,0.70,0.13,0.57,-0.31,0,1,0,0,0,0,568,475,51,180,0
387.63,5.49,-3.80,-1.50,0.65,-0.04,0.70,0.15,0.53,-0.34,0,0,0,0,0,0,560,464,140,181,0
387.74,4.13,-1.87,-4.03,0.62,-0.05,0.73,0.14,0.54,-0.34,0,0,0,0,0,0,563,464,141,181,0
387.85,0.13,-2.09,-7.53,0.63,-0.05,0.71,0.14,0.53,-0.35,0,0,0,0,0,0,575,465,145,181,0
387.95,1.29,0.60,-6.11,0.62,-0.06,0.73,0.13,0.54,-0.34,0,0,0,0,0,0,578,465,145,180,0
388.06,-3.72,-0.41,-5.87,0.64,-0.05,0.71,0.13,0.54,-0.36,0,0,0,0,0,0,577,468,152,180,0
388.16,4.83,-2.56,-2.15,0.65,-0.08,0.70,0.12,0.54,-0.36,0,0,0,0,0,0,579,470,154,180,0
388.27,1.03,-4.51,0.73,0.63,-0.09,0.76,0.12,0.54,-0.36,0,0,0,0,0,0,580,471,153,180,0
388.37,3.92,-1.59,4.01,0.61,-0.07,0.76,0.12,0.54,-0.36,0,0,0,0,0,0,581,470,154,180,0
388.48,3.40,1.49,2.67,0.62,-0.07,0.74,0.12,0.54,-0.36,0,0,0,0,0,0,580,471,158,180,0
388.58,2.45,1.87,2.00,0.62,-0.06,0.71,0.12,0.54,-0.36,0,0,0,0,0,0,582,474,161,180,0
388.69,4.29,1.35,2.64,0.63,-0.07,0.72,0.13,0.53,-0.36,0,0,0,0,0,0,582,475,161,180,0
388.80,3.77,0.85,3.64,0.63,-0.06,0.72,0.13,0.54,-0.35,0,0,0,0,0,0,583,476,161,180,0
388.90,4.50,0.61,3.18,0.63,-0.06,0.72,0.13,0.54,-0.36,0,0,0,0,0,0,582,473,156,179,0
389.01,3.43,0.07,1.58,0.63,-0.05,0.73,0.13,0.53,-0.35,0,0,0,0,0,0,580,472,153,181,0
389.11,4.00,-0.78,1.99,0.63,-0.05,0.71,0.12,0.53,-0.36,0,0,0,0,0,0,580,472,150,181,0
389.22,4.88,-1.33,1.36,0.63,-0.05,0.74,0.13,0.54,-0.35,0,0,0,0,0,0,579,472,148,181,0
389.32,3.13,-0.44,-0.48,0.63,-0.06,0.73,0.13,0.53,-0.35,0,0,0,0,0,0,576,472,148,181,0
389.43,4.59,-0.99,0.79,0.63,-0.06,0.73,0.13,0.54,-0.35,0,0,0,0,0,0,565,471,148,181,0
389.53,4.89,-0.92,1.61,0.62,-0.07,0.74,0.13,0.54,-0.36,0,0,0,0,0,0,561,472,149,181,0
389.64,1.80,-0.31,1.09,0.63,-0.06,0.73,0.13,0.54,-0.35,0,0,0,0,0,0,556,473,150,180,0
389.74,2.65,0.27,1.62,0.63,-0.06,0.73,0.12,0.54,-0.35,0,0,0,0,0,0,552,475,154,181,0
389.85,2.69,-0.66,2.63,0.63,-0.06,0.73,0.13,0.53,-0.36,0,0,0,0,0,0,555,475,158,180,0
389.96,3.06,-0.62,2.69,0.63,-0.06,0.74,0.12,0.53,-0.36,0,0,0,0,0,0,553,475,161,179,0
390.06,4.48,-1.56,3.20,0.62,-0.06,0.73,0.13,0.54,-0.36,0,0,0,0,0,0,552,476,161,181,0
390.17,5.14,-1.63,2.37,0.61,-0.06,0.75,0.12,0.54,-0.36,0,0,0,0,0,0,553,475,160,182,0
390.27,2.92,-0.81,0.75,0.62,-0.06,0.73,0.13,0.54,-0.36,0,0,0,0,0,0,553,475,160,182,0
390.38,3.78,-0.08,0.78,0.61,-0.06,0.73,0.12,0.54,-0.35,0,0,0,0,0,0,553,476,163,181,0
390.48,4.18,-0.71,0.73,0.61,-0.06,0.74,0.13,0.54,-0.36,0,0,0,0,0,0,553,476,162,181,0
390.59,3.87,-0.18,0.71,0.61,-0.06,0.75,0.13,0.53,-0.36,0,0,0,0,0,0,553,476,162,181,0
390.69,3.14,0.82,0.81,0.62,-0.06,0.74,0.12,0.54,-0.35,0,0,0,0,1,0,554,477,163,180,0
390.80,2.91,-0.19,1.75,0.62,-0.06,0.73,0.12,0.54,-0.35,0,0,0,0,0,0,553,477,165,180,0
390.90,3.12,-0.25,2.31,0.61,-0.06,0.75,0.12,0.54,-0.35,0,0,0,0,0,0,557,476,164,180,0
391.01,2.82,1.63,0.84,0.61,-0.06,0.73,0.12,0.54,-0.35,0,0,0,0,0,0,562,476,165,180,0
391.12,3.14,0.57,1.49,0.61,-0.06,0.73,0.13,0.54,-0.35,0,1,0,0,0,0,554,476,166,181,0
391.22,3.58,-0.35,2.07,0.62,-0.06,0.73,0.12,0.53,-0.35,0,0,0,0,0,0,554,475,165,181,0
391.33,4.16,0.02,1.87,0.61,-0.04,0.74,0.13,0.53,-0.35,1,0,0,0,0,0,554,474,163,181,0
391.43,4.43,0.54,1.37,0.62,-0.06,0.74,0.12,0.53,-0.36,0,0,0,0,0,0,553,474,162,181,0
391.54,2.69,1.44,1.27,0.62,-0.04,0.74,0.13,0.53,-0.36,1,0,0,0,0,0,555,474,163,181,0
391.64,3.61,0.67,1.71,0.62,-0.06,0.72,0.13,0.54,-0.36,0,0,0,0,0,0,555,473,163,181,0
391.75,3.05,-0.40,1.53,0.61,-0.07,0.73,0.12,0.54,-0.35,0,0,0,0,0,0,554,474,162,180,0
391.86,4.68,0.17,1.63,0.62,-0.05,0.72,0.13,0.54,-0.36,0,0,0,0,1,0,555,475,160,181,0
391.96,2.44,0.23,1.20,0.62,-0.06,0.73,0.13,0.53,-0.36,0,0,0,0,0,0,552,475,159,181,0
392.07,3.63,-0.04,1.48,0.62,-0.05,0.73,0.13,0.54,-0.35,0,0,0,0,0,0,552,475,159,181,0
392.17,3.89,0.00,1.71,0.62,-0.05,0.74,0.13,0.53,-0.36,0,0,0,0,0,0,550,475,159,181,0
392.28,2.94,-0.25,1.58,0.62,-0.05,0.73,0.13,0.53,-0.36,0,0,0,0,0,1,551,475,159,181,0
392.38,4.11,-0.65,1.88,0.62,-0.06,0.74,0.13,0.54,-0.35,0,0,0,0,0,0,550,474,161,180,0
392.49,2.97,0.14,1.44,0.62,-0.05,0.74,0.13,0.54,-0.36,0,0,0,0,0,0,541,475,161,181,0
392.59,3.40,0.11,1.25,0.62,-0.06,0.74,0.13,0.53,-0.36,0,0,0,0,0,0,548,476,162,181,0
392.70,4.05,-0.10,1.50,0.62,-0.05,0.73,0.13,0.53,-0.35,0,0,0,0,0,0,550,475,162,180,0
392.80,3.35,0.52,1.02,0.62,-0.06,0.74,0.13,0.54,-0.36,0,0,0,0,0,0,547,476,163,179,0
392.91,3.92,0.25,1.33,0.61,-0.05,0.73,0.13,0.54,-0.35,0,0,0,0,1,0,550,477,163,181,0
393.02,3.00,0.67,1.01,0.62,-0.05,0.74,0.13,0.53,-0.35,0,0,0,0,0,0,550,477,164,179,0
393.12,3.96,0.04,1.93,0.62,-0.05,0.72,0.13,0.54,-0.35,0,0,0,0,0,0,551,477,165,180,0
393.23,2.91,1.88,5.04,0.64,-0.11,0.81,0.13,0.53,-0.36,0,1,0,0,0,0,552,477,166,180,0
393.33,1.16,0.61,0.96,0.60,-0.08,0.74,0.13,0.54,-0.35,0,0,0,0,0,0,554,477,168,180,0
393.44,5.51,-1.05,0.94,0.62,-0.05,0.73,0.13,0.54,-0.35,0,0,0,0,0,0,555,477,172,179,0
393.54,3.34,1.79,0.94,0.60,-0.06,0.75,0.13,0.54,-0.36,0,0,0,0,0,0,559,477,172,178,0
393.65,3.10,2.32,2.82,0.62,-0.06,0.73,0.13,0.54,-0.36,0,0,0,0,0,0,566,476,174,179,0
393.75,5.29,-1.04,4.52,0.62,-0.05,0.71,0.13,0.54,-0.35,0,0,0,0,0,0,556,473,167,180,0
393.86,4.49,-0.91,2.27,0.62,-0.04,0.74,0.13,0.54,-0.35,0,0,0,0,0,0,555,472,161,180,0
393.96,3.47,0.16,1.17,0.62,-0.04,0.72,0.13,0.53,-0.35,0,0,0,0,0,0,554,470,158,180,0
394.07,4.38,-0.68,0.87,0.63,-0.05,0.73,0.13,0.53,-0.35,0,0,0,0,0,0,552,471,157,180,0
394.18,4.36,-1.07,0.51,0.62,-0.05,0.74,0.13,0.53,-0.35,0,0,0,0,0,0,552,469,157,180,0
394.28,3.84,-0.80,0.32,0.62,-0.05,0.74,0.13,0.54,-0.35,0,0,0,0,0,0,553,470,157,181,0
394.39,3.63,-0.17,1.59,0.63,-0.06,0.74,0.13,0.53,-0.35,0,0,0,0,0,0,554,471,158,180,0
394.49,3.72,-0.52,1.74,0.62,-0.06,0.73,0.13,0.53,-0.35,0,0,0,0,0,0,555,469,159,179,0
394.60,3.42,-0.04,2.05,0.62,-0.05,0.74,0.13,0.53,-0.35,0,0,0,0,0,0,553,468,157,180,0
394.70,2.45,0.37,1.58,0.62,-0.05,0.74,0.13,0.53,-0.36,0,0,0,0,0,0,552,466,158,179,0
394.81,3.49,0.12,2.05,0.62,-0.05,0.73,0.13,0.53,-0.36,0,0,0,0,0,0,554,467,158,179,0
394.92,2.97,0.46,1.48,0.62,-0.05,0.74,0.12,0.53,-0.36,0,0,0,0,0,1,554,467,157,179,0
395.02,3.66,0.31,1.29,0.61,-0.05,0.74,0.12,0.53,-0.36,0,0,0,0,0,0,554,465,157,179,0
395.13,3.87,0.08,1.23,0.62,-0.05,0.74,0.12,0.53,-0.36,0,0,0,0,0,0,553,465,158,179,0
395.23,3.45,0.07,1.27,0.62,-0.04,0.73,0.13,0.54,-0.35,0,0,0,0,0,0,553,463,156,178,0
395.34,3.52,0.25,1.13,0.61,-0.04,0.73,0.13,0.53,-0.36,0,0,0,0,0,0,554,463,157,179,0
395.44,3.73,0.15,1.55,0.62,-0.05,0.73,0.13,0.53,-0.36,0,0,0,0,0,0,553,464,156,179,0
395.55,3.15,0.41,1.29,0.62,-0.04,0.73,0.13,0.53,-0.36,0,0,0,0,0,0,552,464,156,178,0
395.65,3.66,0.51,1.50,0.62,-0.05,0.74,0.13,0.53,-0.35,0,0,0,0,0,0,555,464,157,177,0
395.76,3.83,0.09,1.57,0.61,-0.05,0.73,0.13,0.53,-0.36,0,0,0,0,0,0,554,463,156,177,0
395.86,3.46,-0.08,1.69,0.62,-0.04,0.74,0.13,0.53,-0.35,0,0,0,0,0,0,553,463,156,176,0
395.97,2.98,-0.17,1.20,0.62,-0.05,0.75,0.13,0.53,-0.36,0,0,0,0,0,0,553,464,156,176,0
396.08,3.29,0.73,1.04,0.61,-0.04,0.74,0.13,0.53,-0.34,0,0,0,0,0,0,554,464,157,177,0
396.18,2.84,0.55,0.73,0.62,-0.05,0.74,0.13,0.53,-0.36,0,0,0,0,0,0,554,464,156,177,0
396.29,4.69,0.38,1.42,0.63,-0.05,0.72,0.13,0.53,-0.36,0,0,0,0,0,0,554,463,158,176,0
396.39,4.05,-0.11,2.07,0.62,-0.05,0.72,0.13,0.53,-0.36,0,0,0,0,0,0,553,462,158,177,0
396.50,4.54,-0.25,1.37,0.62,-0.05,0.74,0.13,0.53,-0.36,0,0,0,0,1,0,554,463,158,177,0
396.60,3.25,-0.11,1.50,0.62,-0.05,0.74,0.12,0.53,-0.36,0,0,0,0,0,0,554,466,164,177,0
396.71,1.99,1.44,1.12,0.62,-0.03,0.74,0.13,0.53,-0.36,0,1,0,0,0,0,553,467,171,175,0
396.81,2.79,1.64,1.96,0.62,-0.04,0.73,0.13,0.53,-0.36,0,0,0,0,0,0,560,469,176,175,0
396.92,2.07,1.81,1.05,0.63,-0.03,0.73,0.13,0.53,-0.35,0,0,0,0,0,0,570,469,177,175,0
397.02,3.23,1.09,0.70,0.63,-0.03,0.73,0.13,0.53,-0.36,0,0,0,0,0,0,571,469,177,175,0
397.13,4.80,-0.10,1.61,0.63,-0.04,0.73,0.13,0.53,-0.35,0,0,0,0,0,0,565,467,175,175,0
397.24,5.69,-0.29,1.50,0.62,-0.04,0.73,0.13,0.53,-0.36,0,1,0,0,0,0,557,465,170,174,0
397.34,2.07,0.16,0.69,0.63,-0.04,0.73,0.13,0.53,-0.36,1,0,0,0,0,0,557,466,172,175,0
397.45,3.12,-0.42,2.28,0.62,-0.03,0.73,0.14,0.53,-0.36,0,0,0,0,0,0,554,466,170,176,0
397.55,3.71,-0.12,2.48,0.62,-0.04,0.73,0.13,0.53,-0.35,0,0,0,0,0,0,554,465,169,176,0
397.66,4.44,-0.60,2.24,0.62,-0.03,0.73,0.13,0.53,-0.36,0,0,0,0,0,0,553,465,166,175,0
397.76,2.86,0.38,1.07,0.63,-0.03,0.74,0.14,0.53,-0.36,0,0,0,0,0,0,555,464,164,175,0
397.87,3.47,1.15,1.24,0.63,-0.03,0.72,0.13,0.52,-0.35,0,0,0,0,0,0,555,465,166,175,0
397.98,6.07,-0.48,1.76,0.62,-0.04,0.73,0.13,0.53,-0.36,0,0,0,0,0,0,555,465,166,174,0
398.08,4.00,0.43,1.55,0.62,-0.05,0.74,0.13,0.53,-0.36,0,0,0,0,0,0,556,465,164,175,0
398.19,1.77,1.66,-0.23,0.63,-0.05,0.74,0.13,0.53,-0.36,0,0,0,0,0,0,557,465,166,175,0
398.29,2.19,1.23,-0.52,0.62,-0.03,0.74,0.13,0.53,-0.36,0,0,0,0,0,0,556,466,167,175,0
398.40,3.11,0.60,1.02,0.63,-0.04,0.73,0.13,0.52,-0.36,0,0,0,0,0,0,554,464,165,175,0
398.50,1.74,1.10,0.61,0.64,-0.03,0.72,0.13,0.53,-0.36,0,0,0,0,0,0,554,465,166,175,0
398.61,3.04,-0.34,1.77,0.65,-0.03,0.70,0.13,0.53,-0.36,0,0,0,0,0,0,555,466,168,175,0
398.71,5.37,-1.36,3.91,0.63,-0.02,0.71,0.13,0.53,-0.36,0,0,0,0,0,0,556,466,168,175,0
398.82,3.07,-0.12,1.04,0.62,-0.05,0.75,0.13,0.53,-0.36,0,0,0,0,0,0,553,466,168,176,0
398.92,-0.23,2.32,0.81,0.64,-0.03,0.74,0.14,0.52,-0.36,0,0,0,0,0,0,558,468,170,175,0
399.03,0.97,2.41,1.09,0.63,-0.02,0.71,0.13,0.53,-0.36,0,0,0,0,0,0,561,469,173,176,0
399.14,3.54,1.15,3.15,0.65,-0.02,0.71,0.14,0.52,-0.36,0,0,0,0,0,0,562,469,174,176,0
399.24,4.24,-1.01,3.08,0.64,-0.04,0.73,0.14,0.52,-0.36,0,0,0,0,0,0,555,470,174,175,0
399.35,-1.92,-1.54,-1.34,0.61,-0.02,0.73,0.14,0.53,-0.36,0,0,0,0,0,0,555,471,175,175,0
399.45,5.52,-1.00,2.65,0.65,-0.02,0.74,0.13,0.52,-0.36,0,0,0,0,0,0,554,470,175,176,0
399.56,2.33,-0.76,0.29,0.63,-0.00,0.70,0.14,0.52,-0.37,0,0,0,0,0,0,554,471,174,175,0
399.66,4.81,-1.82,3.30,0.62,-0.01,0.72,0.13,0.52,-0.37,0,0,0,0,1,0,554,470,173,175,0
399.77,4.14,-0.11,1.86,0.63,-0.01,0.73,0.14,0.52,-0.37,0,0,0,0,0,1,559,470,173,174,0
399.87,2.62,1.26,0.90,0.63,-0.02,0.72,0.13,0.52,-0.36,0,1,0,0,0,0,559,469,172,175,0
399.98,3.33,-0.13,2.82,0.63,-0.02,0.72,0.13,0.51,-0.36,0,0,0,0,0,0,554,467,172,175,0
400.08,4.98,-0.80,1.69,0.63,-0.00,0.72,0.13,0.52,-0.36,0,0,0,0,0,0,555,465,170,177,0
400.19,4.15,0.77,0.59,0.62,-0.00,0.72,0.13,0.51,-0.36,0,0,0,0,0,0,555,465,171,176,0
400.30,2.42,1.29,0.89,0.63,-0.01,0.73,0.13,0.52,-0.36,0,0,0,0,0,0,560,466,174,177,0
400.40,3.71,0.93,-0.19,0.62,-0.02,0.72,0.13,0.52,-0.37,1,0,0,0,0,0,560,468,176,177,0
400.51,4.00,-0.32,0.29,0.63,-0.02,0.72,0.13,0.52,-0.37,0,0,0,0,0,0,562,469,177,175,0
400.61,3.61,-0.76,1.47,0.63,-0.00,0.72,0.13,0.52,-0.37,0,0,0,0,0,0,563,468,176,175,0
400.72,3.33,-0.16,0.67,0.63,-0.02,0.72,0.14,0.52,-0.37,0,0,0,1,0,0,558,466,174,177,0
400.82,2.67,-0.27,0.61,0.63,-0.02,0.72,0.13,0.52,-0.37,0,0,0,0,0,0,555,464,172,177,0
400.93,4.31,-0.94,1.15,0.63,-0.02,0.73,0.13,0.52,-0.37,0,0,0,0,0,0,553,465,171,177,0
401.03,4.19,-2.06,1.64,0.63,-0.02,0.73,0.13,0.52,-0.36,0,0,0,0,0,0,552,465,168,178,0
401.14,3.31,-1.29,1.13,0.61,-0.02,0.74,0.13,0.53,-0.37,0,0,0,0,0,0,551,464,166,177,0
401.24,3.42,-0.16,0.86,0.64,-0.02,0.73,0.13,0.52,-0.37,0,0,0,0,0,0,552,464,168,177,0
401.35,4.41,-0.52,2.07,0.62,-0.02,0.73,0.13,0.52,-0.37,0,0,1,1,0,0,552,465,167,177,0
401.46,4.39,-0.43,0.92,0.62,-0.03,0.72,0.13,0.53,-0.37,0,0,0,0,0,0,553,465,167,177,0
401.56,4.25,-0.28,1.18,0.62,-0.02,0.74,0.13,0.52,-0.37,0,0,0,0,0,0,551,465,166,177,0
401.67,2.69,0.32,1.23,0.62,-0.02,0.73,0.12,0.52,-0.37,0,0,0,0,0,0,552,464,166,177,0
401.77,3.59,0.20,1.26,0.62,-0.02,0.74,0.13,0.52,-0.37,0,0,0,0,0,0,553,464,166,178,0
401.88,3.44,0.23,1.50,0.62,-0.02,0.74,0.13,0.52,-0.37,0,0,0,0,0,0,553,464,166,177,0
401.98,3.95,0.18,1.95,0.61,-0.02,0.73,0.13,0.52,-0.37,0,0,0,0,0,0,552,464,165,178,0
402.09,2.72,0.34,1.59,0.62,-0.02,0.74,0.13,0.52,-0.37,0,0,0,0,0,0,552,464,166,177,0
402.20,4.14,0.09,1.94,0.62,-0.02,0.73,0.13,0.52,-0.37,0,0,0,0,0,0,552,464,166,176,0
402.30,3.37,-0.15,1.44,0.62,-0.02,0.74,0.13,0.52,-0.38,0,0,0,0,0,0,553,464,167,176,0
402.41,3.94,-0.24,1.29,0.62,-0.02,0.73,0.13,0.52,-0.38,0,0,0,0,0,0,552,465,166,176,0
402.51,3.71,-0.35,0.99,0.62,-0.01,0.73,0.12,0.52,-0.37,0,0,1,0,0,0,552,464,164,176,0
402.62,3.12,0.30,1.05,0.62,-0.02,0.73,0.13,0.52,-0.37,0,0,0,0,0,0,552,464,164,176,0
402.72,3.82,-0.12,1.37,0.62,-0.02,0.73,0.13,0.52,-0.37,0,0,0,0,0,0,551,464,164,177,0
402.83,3.94,-0.11,1.39,0.62,-0.02,0.73,0.13,0.53,-0.36,0,0,0,0,0,0,551,464,164,177,0
402.93,3.20,0.28,0.95,0.62,-0.02,0.73,0.13,0.52,-0.36,0,0,0,0,0,0,551,464,164,176,0
403.04,2.48,0.18,0.94,0.62,-0.02,0.73,0.13,0.53,-0.36,0,0,0,0,0,0,551,464,166,177,0
