time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,F3,F4,B1,B2,S1,S2,S3,S4,class
437.86,2.44,2.06,6.75,-0.45,0.49,0.66,-0.01,0.18,-0.50,0,0,0,0,0,0,626,426,327,258,1
437.96,8.68,2.31,-1.45,-0.43,0.52,0.69,-0.00,0.18,-0.50,0,0,0,0,0,0,626,427,330,258,1
438.07,4.79,0.00,-3.08,-0.42,0.55,0.72,-0.00,0.18,-0.49,0,0,0,0,0,0,626,445,339,259,1
438.17,6.56,1.79,0.90,-0.43,0.60,0.69,-0.00,0.18,-0.50,0,0,0,0,0,0,625,443,342,259,1
438.28,0.79,-0.31,1.71,-0.42,0.55,0.72,-0.00,0.19,-0.50,0,0,0,0,0,0,626,442,342,259,1
438.39,1.60,2.04,4.11,-0.43,0.56,0.70,-0.00,0.18,-0.50,0,0,0,0,0,0,626,425,342,260,1
438.49,4.47,1.68,4.81,-0.42,0.53,0.71,0.00,0.18,-0.50,0,0,0,0,0,0,625,422,337,260,1
438.60,2.14,-0.32,1.17,-0.42,0.57,0.68,-0.00,0.18,-0.50,0,0,0,0,0,0,627,421,336,260,1
438.70,4.35,-0.40,0.11,-0.43,0.56,0.67,-0.00,0.18,-0.50,0,0,0,0,0,0,627,421,340,260,1
438.81,4.85,-0.55,1.18,-0.43,0.54,0.72,0.00,0.18,-0.49,0,0,0,0,0,0,626,421,335,260,1
438.91,2.85,-1.61,-0.51,-0.42,0.59,0.64,-0.00,0.18,-0.50,0,0,0,0,0,0,628,422,338,260,1
439.02,2.84,0.04,2.06,-0.41,0.56,0.69,-0.01,0.18,-0.50,0,0,0,0,0,0,628,424,329,259,1
439.12,5.05,2.00,2.52,-0.42,0.53,0.72,-0.00,0.18,-0.49,0,0,0,0,0,0,628,425,329,259,1
439.23,3.16,2.38,2.69,-0.43,0.56,0.69,-0.00,0.18,-0.49,0,0,0,0,0,0,629,424,331,259,1
439.34,3.86,0.96,2.20,-0.43,0.55,0.71,-0.00,0.18,-0.50,0,0,0,0,0,0,630,424,329,258,1
439.44,3.93,-1.33,1.58,-0.42,0.54,0.71,-0.00,0.18,-0.50,0,0,0,0,0,0,631,424,331,258,1
439.55,3.30,0.71,1.63,-0.42,0.56,0.70,-0.00,0.18,-0.50,0,0,0,0,0,0,631,425,333,259,1
439.65,1.40,0.39,1.87,-0.43,0.54,0.71,-0.00,0.18,-0.50,0,0,0,0,0,0,635,426,337,259,1
439.76,2.77,-2.17,1.05,-0.43,0.57,0.68,-0.00,0.18,-0.50,0,0,0,0,0,0,637,439,338,259,1
439.86,3.86,-1.12,0.81,-0.43,0.57,0.67,-0.00,0.18,-0.50,0,0,0,0,0,0,642,441,342,260,1
439.97,4.88,0.05,1.08,-0.42,0.56,0.71,-0.00,0.18,-0.50,0,0,0,0,0,0,643,441,344,259,1
440.07,3.07,-0.44,1.72,-0.43,0.56,0.71,-0.00,0.18,-0.51,0,0,0,0,0,0,646,442,350,260,1
440.18,0.15,-1.61,2.37,-0.43,0.55,0.70,-0.00,0.18,-0.50,0,0,1,0,0,0,647,443,351,260,1
440.29,-0.47,0.36,2.16,-0.42,0.56,0.65,-0.00,0.17,-0.50,0,0,0,0,0,0,649,438,350,260,1
440.39,3.96,1.81,0.95,-0.42,0.54,0.69,-0.00,0.18,-0.50,0,0,0,0,0,0,649,425,351,260,1
440.50,3.95,0.55,-0.23,-0.43,0.57,0.70,-0.00,0.17,-0.50,0,0,0,0,0,0,649,427,351,260,1
440.60,6.48,-0.76,2.18,-0.43,0.58,0.68,-0.00,0.17,-0.50,0,0,0,0,0,0,649,429,352,260,1
440.71,4.76,0.74,2.55,-0.42,0.55,0.70,-0.00,0.17,-0.50,0,0,0,0,0,0,650,426,349,260,1
440.81,4.14,1.90,2.56,-0.42,0.55,0.69,-0.00,0.17,-0.50,0,0,0,0,0,0,649,426,347,260,1
440.92,0.86,2.23,2.21,-0.42,0.57,0.69,-0.00,0.17,-0.50,0,0,1,0,0,0,647,425,345,261,1
441.02,4.34,0.22,2.13,-0.42,0.55,0.70,-0.00,0.17,-0.49,0,0,0,0,0,0,647,424,341,261,1
441.13,3.54,-0.04,1.48,-0.43,0.56,0.70,0.00,0.17,-0.50,0,0,0,0,0,0,646,423,342,261,1
441.23,1.93,0.00,0.44,-0.42,0.57,0.68,-0.00,0.17,-0.50,0,0,0,0,0,0,646,424,341,261,1
441.34,4.49,0.81,2.01,-0.42,0.56,0.69,-0.00,0.18,-0.50,0,0,1,0,0,0,647,424,341,261,1
441.45,5.16,0.75,2.90,-0.42,0.56,0.69,0.00,0.17,-0.49,0,0,0,0,0,0,646,425,340,261,1
441.55,2.89,0.10,2.45,-0.43,0.56,0.69,0.00,0.17,-0.49,0,0,0,0,0,0,646,424,338,261,1
441.66,2.72,0.33,2.53,-0.42,0.55,0.71,0.00,0.17,-0.49,0,0,0,0,0,1,646,423,338,261,1
441.76,4.54,-0.14,2.68,-0.43,0.55,0.69,0.00,0.17,-0.49,0,0,0,1,0,0,646,422,338,261,1
441.87,5.47,0.62,2.18,-0.43,0.55,0.70,0.00,0.17,-0.49,0,0,0,0,0,0,646,422,338,261,1
441.97,4.91,0.27,1.84,-0.43,0.55,0.72,0.00,0.17,-0.50,0,0,0,0,0,0,647,422,339,261,1
442.08,1.96,-1.27,1.64,-0.43,0.54,0.70,-0.00,0.17,-0.49,0,0,0,0,0,0,647,422,340,261,1
442.18,3.69,-0.60,2.49,-0.43,0.57,0.66,-0.00,0.17,-0.50,0,0,0,0,0,0,647,423,339,262,1
442.29,5.21,-0.04,1.78,-0.43,0.56,0.67,-0.00,0.17,-0.50,0,0,0,0,1,0,647,423,339,263,1
442.40,4.75,0.40,2.03,-0.44,0.55,0.69,-0.00,0.17,-0.49,0,0,0,0,0,0,648,420,340,262,1
442.50,6.16,1.04,2.89,-0.44,0.56,0.69,-0.00,0.17,-0.50,0,0,0,0,0,0,648,421,340,261,1
442.61,3.50,-0.59,1.42,-0.44,0.55,0.68,-0.00,0.17,-0.50,0,0,0,0,0,0,647,421,341,261,1
442.71,5.45,0.71,0.95,-0.42,0.57,0.68,-0.00,0.17,-0.50,0,0,0,0,0,0,648,422,341,262,1
442.82,5.92,1.44,1.70,-0.44,0.56,0.66,-0.00,0.17,-0.50,0,1,0,0,0,0,648,422,334,262,1
442.92,4.35,3.60,2.26,-0.43,0.57,0.68,-0.00,0.16,-0.49,0,0,0,0,0,0,649,423,330,262,1
443.03,1.08,-0.84,0.50,-0.44,0.56,0.70,-0.00,0.17,-0.50,0,0,0,0,0,0,649,424,330,262,1
443.13,6.16,-1.64,1.77,-0.43,0.55,0.71,0.00,0.17,-0.50,0,0,0,0,0,0,650,424,329,262,1
443.24,2.80,-2.02,0.04,-0.42,0.55,0.68,0.00,0.16,-0.50,0,0,0,0,0,0,654,424,332,262,1
443.35,-1.48,-1.31,-3.35,-0.44,0.57,0.63,-0.00,0.16,-0.50,0,0,0,0,0,0,653,440,333,262,1
443.45,1.40,2.80,1.06,-0.42,0.59,0.70,0.00,0.17,-0.50,0,0,0,0,0,0,654,445,335,262,1
443.56,5.78,-0.90,3.24,-0.42,0.56,0.71,0.00,0.16,-0.50,0,0,0,0,0,0,654,446,336,262,1
443.66,3.42,-0.14,3.02,-0.43,0.56,0.67,-0.00,0.16,-0.50,0,0,0,0,0,0,654,443,336,262,1
443.77,6.79,1.01,0.55,-0.43,0.55,0.68,-0.01,0.17,-0.49,0,0,0,0,0,0,656,444,337,262,1
443.87,6.98,0.95,1.00,-0.43,0.56,0.72,-0.00,0.17,-0.50,0,0,0,0,0,0,657,449,338,263,1
443.98,2.84,-0.29,1.97,-0.43,0.57,0.69,-0.01,0.17,-0.50,0,0,0,0,0,0,657,453,342,262,1
444.08,2.96,-1.21,1.91,-0.43,0.56,0.68,-0.00,0.17,-0.50,0,0,0,0,0,0,661,455,344,262,1
444.19,1.07,1.91,-0.42,-0.44,0.54,0.67,-0.01,0.16,-0.49,0,0,0,0,0,0,661,460,342,263,1
444.30,7.19,2.37,4.66,-0.42,0.58,0.70,-0.00,0.16,-0.49,0,0,0,0,0,0,664,470,336,262,1
444.40,5.32,-0.19,1.37,-0.42,0.56,0.69,-0.00,0.16,-0.49,0,0,0,0,0,0,667,468,331,262,1
444.51,0.88,-1.20,-0.29,-0.43,0.57,0.67,-0.00,0.16,-0.50,0,0,0,0,0,0,664,462,321,261,1
444.61,2.87,-0.67,0.86,-0.42,0.57,0.67,-0.01,0.16,-0.49,0,0,0,0,0,0,663,458,323,261,1
444.72,1.05,1.22,0.67,-0.44,0.57,0.65,-0.00,0.16,-0.50,0,0,0,0,0,0,662,450,324,262,1
444.82,6.67,3.30,0.97,-0.42,0.57,0.70,-0.00,0.16,-0.50,0,0,0,0,1,0,665,453,325,262,1
444.93,4.58,1.52,2.56,-0.42,0.58,0.71,-0.00,0.16,-0.50,0,0,0,0,0,0,665,452,326,261,1
445.03,5.24,-1.27,1.87,-0.42,0.56,0.71,-0.00,0.16,-0.50,0,0,0,0,0,0,665,452,326,262,1
445.14,3.82,-1.01,2.33,-0.43,0.57,0.67,-0.00,0.16,-0.49,0,0,0,0,0,0,665,450,326,262,1
445.24,2.97,0.34,1.48,-0.43,0.58,0.65,-0.01,0.16,-0.49,0,0,0,0,0,0,665,450,327,261,1
445.35,7.22,1.18,1.84,-0.43,0.57,0.68,-0.00,0.16,-0.49,0,0,0,0,0,0,665,450,328,262,1
445.46,3.82,-0.43,1.12,-0.43,0.57,0.67,-0.00,0.16,-0.49,0,0,0,0,0,0,665,451,329,261,1
445.56,3.02,-0.83,1.39,-0.43,0.58,0.67,-0.00,0.16,-0.49,0,0,0,0,0,0,665,450,330,261,1
445.67,1.99,-0.46,1.34,-0.43,0.59,0.63,-0.00,0.16,-0.49,0,0,0,0,0,0,666,451,330,261,1
445.77,6.44,1.56,-1.76,-0.42,0.56,0.67,-0.00,0.17,-0.49,0,0,0,0,0,0,666,449,331,262,1
445.88,7.84,1.72,0.94,-0.43,0.60,0.71,-0.00,0.16,-0.49,0,0,0,0,0,0,667,453,337,261,1
445.98,3.94,2.01,5.21,-0.43,0.62,0.67,0.00,0.16,-0.49,0,0,0,0,0,0,669,454,337,262,1
446.09,-1.83,-0.59,3.29,-0.42,0.56,0.68,-0.00,0.16,-0.49,0,0,0,0,0,0,671,444,338,260,1
446.19,4.13,0.31,2.17,-0.43,0.54,0.68,-0.00,0.16,-0.49,1,0,0,0,0,0,672,421,339,259,1
446.30,1.54,0.40,0.81,-0.42,0.58,0.67,-0.00,0.16,-0.49,0,0,0,0,0,0,672,421,340,259,1
446.40,1.39,-0.45,0.87,-0.43,0.60,0.66,-0.00,0.16,-0.49,0,0,0,0,0,0,672,424,341,260,1
446.51,4.75,-0.07,2.18,-0.42,0.59,0.65,-0.00,0.16,-0.49,0,0,0,0,0,0,673,424,342,260,1
446.62,-0.50,-0.39,0.51,-0.43,0.60,0.67,-0.00,0.16,-0.49,0,0,0,0,0,0,675,437,344,260,1
446.72,9.95,1.68,4.49,-0.42,0.58,0.69,-0.00,0.16,-0.48,0,0,0,0,0,0,680,439,346,261,1
446.83,6.91,1.40,3.30,-0.43,0.55,0.68,-0.00,0.15,-0.49,0,0,0,0,0,0,680,437,345,260,1
446.93,3.96,1.22,0.68,-0.43,0.59,0.66,-0.00,0.15,-0.49,0,0,0,0,0,0,683,438,349,260,1
447.04,8.25,1.23,2.45,-0.44,0.59,0.69,0.00,0.16,-0.49,0,0,0,0,0,0,694,446,354,260,1
447.14,7.20,-1.87,3.08,-0.43,0.55,0.69,-0.00,0.15,-0.49,0,0,0,0,0,0,696,455,351,260,1
447.25,-0.85,-1.85,0.81,-0.42,0.57,0.63,-0.00,0.15,-0.50,0,0,0,0,0,0,695,456,349,260,1
447.36,5.54,1.09,1.87,-0.42,0.56,0.67,-0.00,0.15,-0.50,0,0,0,0,0,0,696,459,351,260,1
447.46,6.25,0.72,1.14,-0.44,0.58,0.68,-0.00,0.16,-0.49,0,0,0,0,0,0,697,468,352,260,1
447.57,2.93,-0.59,2.57,-0.43,0.58,0.68,-0.00,0.16,-0.50,0,0,0,1,0,0,697,478,351,261,1
447.67,10.29,-0.46,5.00,-0.44,0.58,0.66,0.00,0.16,-0.50,0,0,0,0,0,0,698,486,339,261,1
447.78,0.67,-0.66,3.33,-0.44,0.56,0.66,0.00,0.15,-0.50,0,0,0,0,0,0,696,484,339,261,1
447.88,3.42,-0.47,1.07,-0.44,0.56,0.65,0.00,0.16,-0.50,0,0,0,0,0,0,697,482,338,261,1
447.99,10.43,1.50,0.48,-0.44,0.57,0.69,-0.00,0.16,-0.49,0,0,0,0,0,0,698,468,339,261,1
448.09,6.91,0.69,1.02,-0.44,0.60,0.66,-0.00,0.16,-0.50,0,0,0,0,0,0,702,468,341,261,1
448.20,5.87,-0.27,2.66,-0.44,0.59,0.67,-0.00,0.16,-0.50,0,0,0,0,0,0,703,466,341,261,1
448.30,8.34,0.96,4.93,-0.44,0.55,0.70,0.00,0.16,-0.50,0,0,0,0,0,0,703,483,336,260,1
448.41,5.73,1.01,3.81,-0.44,0.53,0.69,-0.00,0.16,-0.49,0,0,0,0,0,0,704,482,331,261,1
448.52,3.55,1.13,1.96,-0.44,0.55,0.68,-0.00,0.16,-0.50,0,0,0,0,0,0,702,481,331,261,1
448.62,2.28,0.03,-1.11,-0.44,0.55,0.68,-0.00,0.16,-0.50,0,0,0,0,0,0,703,478,330,260,1
448.73,2.04,0.69,0.95,-0.44,0.57,0.70,-0.00,0.16,-0.49,0,0,0,0,0,0,703,482,332,260,1
448.83,0.19,-0.34,1.91,-0.45,0.57,0.66,-0.00,0.16,-0.50,0,0,0,0,0,0,702,482,333,261,1
448.94,3.54,0.71,2.65,-0.44,0.57,0.68,-0.00,0.16,-0.49,0,0,0,0,0,0,702,482,333,261,1
449.04,3.22,1.34,2.18,-0.44,0.55,0.68,-0.00,0.16,-0.50,0,0,0,0,0,0,702,480,330,261,1
449.15,4.21,0.53,0.92,-0.45,0.57,0.67,-0.00,0.16,-0.50,0,0,0,0,0,0,703,479,332,261,1
449.25,5.52,1.17,1.83,-0.43,0.55,0.70,0.00,0.15,-0.50,0,0,0,0,0,0,703,473,331,261,1
449.36,4.29,-1.15,0.17,-0.44,0.55,0.69,-0.00,0.16,-0.49,0,0,0,0,0,0,696,470,333,261,1
449.46,1.92,0.26,0.92,-0.44,0.57,0.66,0.00,0.16,-0.50,0,0,0,0,0,0,696,471,335,261,1
449.57,3.64,0.58,1.87,-0.44,0.57,0.68,0.00,0.16,-0.50,0,0,0,0,0,0,697,469,335,262,1
449.68,3.53,0.81,1.72,-0.43,0.54,0.67,-0.00,0.16,-0.50,0,0,0,0,0,0,696,471,333,262,1
449.78,0.39,2.30,-1.37,-0.44,0.58,0.67,-0.00,0.16,-0.50,0,0,0,0,0,0,695,481,334,261,1
449.89,3.62,1.74,1.67,-0.44,0.57,0.72,-0.00,0.16,-0.50,0,0,0,0,0,0,693,483,334,262,1
449.99,4.36,-0.59,-0.72,-0.44,0.55,0.68,-0.00,0.16,-0.50,0,0,0,0,0,0,690,467,334,262,1
450.10,8.59,1.60,1.79,-0.44,0.56,0.69,-0.00,0.16,-0.50,0,0,0,0,0,0,691,467,337,262,1
450.20,2.86,-0.47,0.83,-0.43,0.57,0.72,0.00,0.16,-0.50,0,0,0,0,0,0,690,468,338,262,1
450.31,-0.31,-1.22,0.67,-0.44,0.58,0.65,-0.00,0.16,-0.50,0,0,0,0,0,0,688,462,339,262,1
450.42,3.57,-0.31,2.04,-0.44,0.58,0.65,-0.00,0.16,-0.50,0,0,0,0,0,0,688,458,338,262,1
450.52,2.29,-0.52,0.05,-0.43,0.58,0.64,-0.00,0.16,-0.50,0,0,0,0,0,0,688,459,338,262,1
450.63,3.31,-0.26,0.53,-0.43,0.59,0.65,-0.00,0.16,-0.50,0,0,0,0,0,0,689,471,337,262,1
450.73,5.01,-1.01,1.57,-0.43,0.57,0.69,-0.00,0.16,-0.50,0,0,0,0,0,0,688,478,337,262,1
450.84,4.11,-0.45,2.17,-0.44,0.55,0.69,-0.00,0.16,-0.50,0,0,0,0,0,0,689,470,338,262,1
450.94,0.94,0.60,1.37,-0.44,0.58,0.64,-0.00,0.16,-0.50,0,0,0,0,0,0,689,471,338,262,1
451.05,7.47,-0.50,0.80,-0.43,0.58,0.67,-0.00,0.16,-0.50,0,0,0,0,0,0,689,471,339,262,1
451.15,8.86,2.12,2.36,-0.44,0.55,0.72,-0.00,0.16,-0.50,0,0,0,0,0,0,690,473,340,262,1
451.26,3.82,1.01,1.16,-0.44,0.56,0.70,-0.00,0.16,-0.50,0,0,0,0,0,0,690,472,341,262,1
451.36,-2.82,-0.81,0.86,-0.44,0.56,0.67,-0.00,0.15,-0.50,1,0,0,0,0,0,692,472,341,263,1
451.47,3.63,0.45,0.22,-0.42,0.59,0.66,-0.00,0.16,-0.50,0,0,0,0,0,0,691,481,343,263,1
451.58,4.09,-0.12,1.37,-0.43,0.59,0.66,-0.00,0.15,-0.50,0,0,0,0,0,0,693,484,345,263,1
451.68,3.34,0.11,1.01,-0.44,0.59,0.65,-0.00,0.16,-0.50,0,0,0,0,0,0,693,484,346,263,1
451.79,5.15,2.59,2.98,-0.43,0.57,0.68,-0.00,0.16,-0.50,0,0,0,0,0,0,694,485,348,263,1
451.89,6.21,0.32,2.08,-0.44,0.58,0.67,-0.00,0.16,-0.49,0,0,0,0,0,0,695,485,349,263,1
452.00,5.13,0.23,1.83,-0.43,0.55,0.71,-0.00,0.16,-0.49,0,0,0,0,0,0,694,485,348,262,1
452.10,3.09,0.77,2.03,-0.43,0.56,0.67,-0.00,0.16,-0.49,0,0,0,0,0,0,695,484,347,263,1
452.21,2.31,1.53,0.30,-0.43,0.57,0.68,0.03,0.16,-0.49,0,0,0,0,0,0,696,484,347,263,1
452.31,4.96,0.00,1.21,-0.43,0.57,0.70,0.00,0.16,-0.50,1,0,0,0,0,0,698,484,348,264,1
452.42,2.64,-0.09,1.56,-0.42,0.59,0.67,-0.00,0.16,-0.50,0,0,0,0,0,0,697,484,347,264,1
452.52,4.03,0.22,1.42,-0.43,0.58,0.66,0.00,0.16,-0.50,0,0,0,0,0,0,696,483,346,263,1
452.63,5.45,0.75,2.09,-0.43,0.56,0.69,-0.00,0.16,-0.50,0,0,0,0,0,0,695,482,345,263,1
452.74,4.40,0.36,2.19,-0.44,0.57,0.68,-0.00,0.16,-0.49,0,0,0,0,0,0,696,480,345,263,1
452.84,4.38,-0.37,-0.04,-0.44,0.57,0.65,-0.00,0.16,-0.49,0,0,0,0,0,0,697,466,346,262,1
452.95,2.73,0.74,-0.60,-0.43,0.59,0.67,-0.00,0.16,-0.50,0,0,0,0,0,0,696,461,347,263,1
453.05,2.32,-0.43,2.12,-0.42,0.58,0.70,-0.00,0.15,-0.49,0,0,0,0,0,0,696,462,348,262,1
453.16,1.81,0.07,2.85,-0.43,0.59,0.66,0.00,0.16,-0.50,0,0,0,0,0,0,697,461,349,263,1
453.26,5.04,0.20,2.49,-0.44,0.55,0.69,-0.00,0.16,-0.49,0,0,0,0,0,0,698,459,349,262,1
453.37,3.76,0.30,1.24,-0.44,0.55,0.68,-0.00,0.15,-0.49,0,0,0,0,0,0,697,458,350,263,1
453.48,5.39,0.83,0.77,-0.44,0.59,0.68,0.00,0.16,-0.50,0,0,0,0,0,0,697,458,351,263,1
453.58,4.78,-0.29,1.40,-0.42,0.57,0.69,0.00,0.15,-0.50,0,0,0,0,0,0,697,458,351,262,1
453.69,1.30,-0.84,1.12,-0.43,0.56,0.68,0.00,0.16,-0.49,0,0,0,0,0,0,697,457,352,262,1
453.79,-1.36,-0.09,1.28,-0.42,0.58,0.66,0.00,0.15,-0.50,0,0,0,0,0,0,698,458,352,262,1
453.90,-2.05,-2.84,1.09,-0.43,0.59,0.64,-0.00,0.15,-0.50,0,0,0,0,1,0,698,460,351,263,1
454.00,1.78,-0.55,2.12,-0.43,0.61,0.64,0.00,0.15,-0.49,0,0,0,0,0,0,698,460,352,263,1
454.11,1.90,-0.06,1.69,-0.44,0.61,0.62,0.00,0.16,-0.51,0,0,0,0,0,0,698,461,352,263,1
454.21,6.82,1.42,3.05,-0.44,0.58,0.68,-0.00,0.15,-0.49,0,0,0,0,0,0,699,462,352,262,1
454.32,6.20,-0.11,2.54,-0.44,0.55,0.68,-0.00,0.15,-0.50,0,0,0,0,0,0,699,461,351,262,1
454.42,7.55,-0.53,1.56,-0.44,0.56,0.67,-0.00,0.15,-0.51,0,0,0,0,0,0,699,460,351,263,1
454.53,5.92,-0.04,0.31,-0.44,0.56,0.68,0.00,0.15,-0.51,1,0,0,0,0,0,699,461,350,262,1
454.64,4.28,-0.87,0.19,-0.43,0.56,0.70,0.00,0.15,-0.50,0,0,0,0,0,0,699,462,351,262,1
454.74,-1.41,-1.73,-0.51,-0.44,0.59,0.66,-0.00,0.15,-0.50,0,0,0,0,0,0,698,464,352,262,1
454.85,1.76,-0.50,2.02,-0.43,0.60,0.66,-0.00,0.16,-0.50,0,0,0,0,0,0,698,466,352,263,1
454.95,6.64,1.87,2.22,-0.44,0.58,0.66,-0.00,0.15,-0.50,0,0,0,0,0,0,699,463,347,263,1
455.06,6.89,-0.63,1.77,-0.44,0.58,0.66,-0.00,0.15,-0.50,0,0,0,0,0,1,698,467,350,263,1
455.16,5.62,0.81,2.17,-0.44,0.57,0.67,0.00,0.15,-0.51,0,0,0,0,0,0,697,463,349,263,1
455.27,-0.13,-0.10,-0.52,-0.43,0.59,0.65,-0.00,0.16,-0.50,0,0,0,0,1,0,698,467,347,263,1
455.37,3.32,0.73,1.08,-0.44,0.59,0.67,0.00,0.16,-0.50,0,0,0,0,0,0,697,472,346,263,1
455.48,4.55,0.35,1.32,-0.45,0.57,0.67,-0.00,0.15,-0.50,0,0,0,0,0,0,698,470,347,262,1
