S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
10,0,3,4,171,4,17,27,6,119,19,27,10,16,725,34,-0.751404941,0.415449232,0.02442164,-0.996372163,0.543726027,-0.259751081,-0.824955106,0.636120915,0.223209247,-1.025550723,0.517843246,-0.039351013,28_Jun_2023_08_50
7,1,9,6,189,8,23,22,13,108,16,22,8,17,666,27,-0.749745369,0.415332884,0.0253653,-0.950787485,0.539503574,-0.26717338,-0.825012982,0.635761321,0.221106753,-1.008325338,0.513717532,-0.050928019,28_Jun_2023_08_50
1,1,3,2,169,10,16,31,9,125,20,20,10,15,559,30,-0.748060226,0.415211082,0.026141258,-0.90935421,0.534186661,-0.270923853,-0.825147867,0.635164499,0.219778255,-0.990570724,0.512801826,-0.061632548,28_Jun_2023_08_50
0,6,11,5,188,10,36,33,8,126,23,20,7,17,470,28,-0.746098697,0.415168047,0.027156502,-0.869939625,0.527789593,-0.272663534,-0.825528264,0.634394884,0.218137369,-0.971140802,0.508542597,-0.071413711,28_Jun_2023_08_50
0,0,12,3,185,8,28,41,7,116,20,20,11,17,301,30,-0.743819773,0.415006995,0.028283814,-0.836953163,0.521341503,-0.272444844,-0.826241612,0.634387076,0.215831429,-0.952740431,0.502333224,-0.078894481,28_Jun_2023_08_50
12,2,10,0,198,15,17,57,12,115,22,16,10,18,401,30,-0.741234183,0.415112376,0.02874657,-0.808654368,0.515957952,-0.26786083,-0.826501787,0.634257138,0.214347437,-0.93877238,0.498174131,-0.083752014,28_Jun_2023_08_50
0,0,11,5,222,14,21,60,5,115,22,19,10,20,312,25,-0.739516973,0.415151,0.029260227,-0.787151575,0.511813343,-0.260918558,-0.826372385,0.634303629,0.214111507,-0.929296851,0.495463997,-0.085700668,28_Jun_2023_08_50
0,0,11,6,208,16,27,49,9,114,16,23,11,19,313,26,-0.738088608,0.415105104,0.029955968,-0.7762205,0.510273397,-0.255334079,-0.825329781,0.633898556,0.214326248,-0.924569249,0.49364683,-0.08561077,28_Jun_2023_08_50
0,0,12,7,187,15,36,38,2,116,21,19,10,23,283,26,-0.385281652,-0.02431258,0.166164771,1.616659403,-1.318298697,0.304623365,1.098083019,-0.055708803,0.031022923,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
0,4,16,0,156,10,33,28,7,104,19,20,12,22,193,25,-0.736898661,0.415710986,0.030965738,-0.806297183,0.513651073,-0.259847373,-0.82085669,0.634683311,0.218644142,-0.940301836,0.497451574,-0.078993484,28_Jun_2023_08_50
0,0,5,4,146,12,30,24,6,111,19,24,12,22,182,26,-0.738447189,0.416363329,0.031544328,-0.844886124,0.51719594,-0.265249252,-0.818518996,0.634986639,0.222906351,-0.957720637,0.500921965,-0.070705205,28_Jun_2023_08_50
0,0,4,5,117,11,21,23,1,104,16,21,11,20,177,28,-0.385255963,-0.024335142,0.166181862,1.616659403,-1.318298697,0.304623365,1.098038435,-0.055686366,0.031036261,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
0,0,1,4,130,7,22,25,4,99,19,23,7,20,157,27,-0.743765056,0.417465538,0.031913456,-0.930984676,0.527481735,-0.255965889,-0.813335538,0.635749578,0.231090665,-1.001644373,0.504937649,-0.043512713,28_Jun_2023_08_50
0,4,6,2,124,9,24,25,2,110,18,24,10,23,171,27,-0.746568739,0.41778028,0.032229234,-0.976035595,0.529239297,-0.245486334,-0.809933722,0.636028945,0.233816937,-1.021626115,0.505991757,-0.026121849,28_Jun_2023_08_50
1,0,9,8,115,13,12,22,8,109,21,24,10,19,173,32,-0.385258347,-0.024270162,0.166168481,1.616659403,-1.318298697,0.304623365,1.098027349,-0.055687308,0.031021629,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
0,0,4,2,121,10,7,18,3,105,22,23,12,22,173,33,-0.751548111,0.418394595,0.03119741,-1.069377184,0.535017252,-0.212474629,-0.804722488,0.636911571,0.236282274,-1.055673361,0.509953499,0.009246043,28_Jun_2023_08_50
0,0,4,1,116,8,7,23,1,97,22,30,15,19,116,33,-0.752816856,0.418704003,0.029780315,-1.110484123,0.538466692,-0.188491389,-0.802867174,0.637364626,0.236464873,-1.073246241,0.510913432,0.03027064,28_Jun_2023_08_50
0,1,2,0,120,10,8,23,6,108,18,32,13,20,98,33,-0.385253817,-0.024304986,0.166117728,1.616659403,-1.318298697,0.304623365,1.098077178,-0.055693921,0.03101051,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
0,0,0,5,127,7,10,24,2,95,22,33,12,18,152,38,-0.755257666,0.419390678,0.025826223,-1.183646083,0.545266271,-0.125724316,-0.800538242,0.637756467,0.236119181,-1.101540685,0.511726856,0.07913141,28_Jun_2023_08_50
0,0,4,8,116,9,11,18,0,92,19,36,12,21,113,39,-0.757121861,0.419028372,0.023950562,-1.211865187,0.552201629,-0.094098099,-0.798974335,0.638522208,0.23502554,-1.11125493,0.518178046,0.101821959,28_Jun_2023_08_50
0,4,7,0,108,8,13,20,0,93,19,34,16,22,104,36,-0.385231078,-0.024288047,0.166211039,1.616659403,-1.318298697,0.304623365,1.098092556,-0.055672079,0.031023938,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
15,0,3,0,121,7,11,14,1,94,13,30,10,23,112,39,-0.760303378,0.417444795,0.02156795,-1.248964667,0.556693792,-0.039339952,-0.79694587,0.639517903,0.232628301,-1.121508718,0.523200274,0.140016839,28_Jun_2023_08_50
1,1,0,4,108,10,15,22,11,103,15,32,12,20,103,39,-0.762138128,0.416559398,0.020968793,-1.263865829,0.54952234,-0.01488778,-0.797382653,0.639612496,0.231508031,-1.123969793,0.518773735,0.155021578,28_Jun_2023_08_50
9,0,1,2,103,9,10,21,5,105,18,27,14,22,95,37,-0.385283917,-0.024270672,0.16619499,1.616659403,-1.318298697,0.304623365,1.098061323,-0.055704474,0.031031454,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
10,1,2,3,105,10,8,20,5,106,16,28,12,21,89,36,-0.76552397,0.414952666,0.020442663,-1.287702203,0.513490915,0.024117891,-0.800307393,0.638948619,0.229755998,-1.125036836,0.497391284,0.174246252,28_Jun_2023_08_50
0,0,1,2,116,10,5,16,5,104,18,23,14,23,83,33,-0.766444564,0.414173096,0.02041747,-1.29375875,0.484683514,0.036237415,-0.802444339,0.638437271,0.229024678,-1.123634577,0.48312211,0.178486377,28_Jun_2023_08_50
0,10,2,11,117,8,8,16,6,102,16,21,16,24,80,36,-0.385237306,-0.024290223,0.166133955,1.616659403,-1.318298697,0.304623365,1.098036647,-0.055687848,0.031023558,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
1,0,8,1,109,13,13,19,3,112,13,15,16,22,89,32,-0.769685447,0.412769079,0.021315211,-1.289456367,0.417102754,0.052820668,-0.807728231,0.637403429,0.229129642,-1.115035415,0.444497406,0.186276048,28_Jun_2023_08_50
12,16,10,0,121,9,9,18,8,117,17,13,16,19,89,37,-0.77073127,0.412287414,0.022083282,-1.281021357,0.384572893,0.056709364,-0.810403764,0.636723518,0.22911115,-1.107371449,0.425051719,0.188271016,28_Jun_2023_08_50
0,0,2,0,133,12,2,18,8,109,12,16,13,17,95,37,-0.385242283,-0.024285389,0.16615577,1.616659403,-1.318298697,0.304623365,1.098031402,-0.055743795,0.031016199,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
0,2,2,0,144,12,4,18,4,108,18,7,16,21,102,38,-0.771993995,0.411995828,0.023806788,-1.252445221,0.321589649,0.056623962,-0.814296782,0.63513124,0.231662616,-1.08998847,0.389797658,0.189778626,28_Jun_2023_08_50
0,4,3,0,147,9,0,17,9,106,18,4,13,18,100,35,-0.772607028,0.41175434,0.025030104,-1.232681513,0.292861313,0.052831437,-0.815540791,0.633766294,0.233045369,-1.0798136,0.374099493,0.189204097,28_Jun_2023_08_50
0,0,3,1,146,3,0,18,12,103,19,0,12,17,101,35,-0.773127079,0.411503762,0.02618001,-1.212101817,0.268238991,0.047875714,-0.816594005,0.633293748,0.233877853,-1.069475651,0.36027053,0.188299239,28_Jun_2023_08_50
1,0,1,1,150,5,3,17,12,93,16,1,13,20,101,33,-0.773468614,0.41138497,0.026874419,-1.194650292,0.249597013,0.044476014,-0.817450106,0.632584393,0.234612375,-1.060322046,0.349743187,0.187291354,28_Jun_2023_08_50
10,0,4,1,150,8,3,16,9,95,17,2,12,23,99,27,-0.773379445,0.411202878,0.027611952,-1.180353522,0.235677063,0.041644894,-0.818204999,0.63230145,0.235127956,-1.052671313,0.341921628,0.18556717,28_Jun_2023_08_50
2,0,10,0,148,6,3,16,7,95,16,3,14,23,100,30,-0.772764921,0.411130369,0.027834348,-1.170066118,0.226705521,0.040195402,-0.818470418,0.632241488,0.235008001,-1.047620773,0.337474495,0.184712619,28_Jun_2023_08_50
1,5,4,6,143,9,2,18,10,96,15,0,14,24,90,32,-0.771791458,0.411129951,0.027890867,-1.163738251,0.220711827,0.040489741,-0.818414807,0.632147133,0.234833777,-1.043880939,0.334803641,0.184138313,28_Jun_2023_08_50
4,6,10,9,160,16,5,16,13,106,16,6,11,18,96,33,-0.770890176,0.411294162,0.028265955,-1.163140297,0.218638659,0.042111665,-0.817801416,0.632085204,0.235150576,-1.04306519,0.334669381,0.183567047,28_Jun_2023_08_50
0,6,2,9,156,20,1,16,9,104,15,5,11,20,99,32,-0.769497693,0.411428183,0.028431103,-1.172507644,0.228246316,0.043136876,-0.816440642,0.63195616,0.235322133,-1.048579216,0.339816272,0.185376585,28_Jun_2023_08_50
0,0,4,2,150,21,1,16,10,101,18,8,11,23,101,33,-0.768077612,0.411619365,0.028617384,-1.195677876,0.252791256,0.04698696,-0.814074695,0.633144081,0.235607564,-1.060616255,0.353034109,0.189131483,28_Jun_2023_08_50
1,0,0,1,147,19,4,18,9,99,17,12,13,23,105,35,-0.767174423,0.411848724,0.02903055,-1.222827435,0.289429545,0.049911983,-0.811271369,0.634351552,0.236046523,-1.076769233,0.373262554,0.192202628,28_Jun_2023_08_50
0,0,3,1,130,14,7,15,7,98,17,13,14,24,103,34,-0.767044842,0.412238419,0.029512556,-1.24811399,0.331531197,0.055139806,-0.808326483,0.63567698,0.237406448,-1.091818929,0.396352738,0.196291476,28_Jun_2023_08_50
0,1,4,1,132,14,4,19,8,106,19,20,15,18,114,35,-0.767384946,0.412717342,0.029982219,-1.266827226,0.37196815,0.059975419,-0.805493295,0.636286199,0.238615036,-1.101947665,0.417761922,0.19916451,28_Jun_2023_08_50
0,13,0,1,137,11,0,20,10,112,15,24,17,18,113,37,-0.385282427,-0.024294041,0.166190743,1.616659403,-1.318298697,0.304623365,1.098054051,-0.055682342,0.031017542,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
0,0,1,2,122,13,2,28,5,110,12,29,13,19,110,37,-0.767694831,0.413826317,0.030890331,-1.289267778,0.449424744,0.067269079,-0.800417483,0.637706339,0.241398171,-1.116469264,0.460405439,0.204030469,28_Jun_2023_08_50
1,0,4,0,111,11,0,26,4,111,17,46,17,13,118,38,-0.768207729,0.414275169,0.031568199,-1.2961272,0.488221169,0.067742698,-0.798510551,0.638229847,0.243176207,-1.121747017,0.482871443,0.204014808,28_Jun_2023_08_50
0,0,5,3,122,9,3,25,2,101,11,52,18,17,112,36,-0.769125402,0.414748132,0.032373756,-1.298635125,0.531809568,0.069119103,-0.796836495,0.639030695,0.245277777,-1.125219822,0.506592035,0.203859925,28_Jun_2023_08_50
0,0,2,2,115,7,3,25,1,101,13,41,19,11,118,35,-0.769885838,0.415051311,0.033294473,-1.296231031,0.577914715,0.067617282,-0.794958651,0.639858484,0.24703294,-1.126556516,0.532454193,0.202140093,28_Jun_2023_08_50
8,0,4,3,88,12,4,27,4,108,6,68,17,13,144,38,-0.770111561,0.415402919,0.034026511,-1.289248109,0.623490214,0.065966204,-0.793490529,0.640838027,0.24813664,-1.125264287,0.557132781,0.200800106,28_Jun_2023_08_50
4,1,2,4,92,4,2,29,3,107,11,60,23,14,168,35,-0.769487083,0.415937901,0.034239236,-1.277513146,0.671339273,0.065945692,-0.7920385,0.641700327,0.24932763,-1.121254325,0.583726227,0.197490185,28_Jun_2023_08_50
1,0,2,0,71,8,3,23,3,95,6,76,29,13,170,41,-0.768560529,0.416681975,0.033875514,-1.262820721,0.718548834,0.071859881,-0.790410578,0.643363774,0.250102073,-1.114082098,0.610650897,0.195822626,28_Jun_2023_08_50
0,0,1,3,94,0,1,23,4,92,9,82,32,16,179,45,-0.768106639,0.41742295,0.033070166,-1.244749308,0.762906134,0.07813637,-0.789278865,0.645161986,0.249911115,-1.106129885,0.63724345,0.195825815,28_Jun_2023_08_50
0,5,0,4,94,5,0,22,5,83,4,80,32,12,168,50,-0.768047333,0.418487132,0.03218599,-1.221120834,0.806554198,0.082724035,-0.787294567,0.646951675,0.25047484,-1.095477223,0.662937343,0.19737567,28_Jun_2023_08_50
1,0,0,2,96,2,2,25,4,83,1,78,33,21,154,54,-0.767981589,0.419686437,0.031237384,-1.195171833,0.843494356,0.090101175,-0.785203815,0.648431361,0.250811815,-1.0842098,0.68565309,0.201675937,28_Jun_2023_08_50
0,1,1,2,57,1,0,26,2,92,2,67,35,20,123,87,-0.767546237,0.420922607,0.030362498,-1.170339346,0.874129355,0.098312974,-0.782463729,0.650459051,0.252218693,-1.071350574,0.704984426,0.204412058,28_Jun_2023_08_50
0,0,2,4,65,5,6,27,6,78,0,65,34,16,128,76,-0.767294586,0.422381699,0.029830148,-1.144369602,0.903297782,0.10761036,-0.779318929,0.652546644,0.253521055,-1.056771636,0.725106359,0.208834305,28_Jun_2023_08_50
0,1,3,4,60,3,1,21,9,77,3,63,30,17,123,82,-0.767781198,0.423536807,0.030008875,-1.117135882,0.927839935,0.117174156,-0.775696278,0.654031634,0.255202293,-1.041920543,0.741689503,0.213056579,28_Jun_2023_08_50
9,0,1,5,54,6,3,22,5,71,2,41,37,13,126,88,-0.768814147,0.424501956,0.030854102,-1.08576417,0.948026657,0.126356125,-0.772366703,0.655288219,0.257330865,-1.026229739,0.755463004,0.217606783,28_Jun_2023_08_50
0,1,2,3,74,9,5,25,5,75,1,44,32,18,133,95,-0.385260165,-0.024298081,0.166161105,1.616659403,-1.318298697,0.304623365,1.098074079,-0.055651404,0.031000726,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
0,0,10,11,63,7,5,22,5,69,0,40,27,14,144,91,-0.770426571,0.425943047,0.033515178,-1.040879965,0.964654565,0.132029608,-0.765960813,0.655499816,0.261058956,-1.007118464,0.768048584,0.225260049,28_Jun_2023_08_50
0,0,0,9,80,9,1,22,9,78,5,39,28,13,125,61,-0.770032763,0.425707161,0.03502116,-1.03828764,0.963078916,0.129898071,-0.76311481,0.655142844,0.261937648,-1.004692078,0.768173814,0.225811824,28_Jun_2023_08_50
0,0,2,9,80,8,2,24,7,85,1,33,19,18,131,60,-0.76899159,0.425177604,0.035984516,-1.050193548,0.954049051,0.125088111,-0.76168102,0.654220581,0.262277603,-1.009367466,0.762132347,0.224472985,28_Jun_2023_08_50
0,3,0,4,72,4,5,23,4,86,5,31,21,19,124,48,-0.767860413,0.424458206,0.036710396,-1.071005464,0.938746333,0.117697202,-0.761901855,0.652384102,0.261621147,-1.018353105,0.751765668,0.221009806,28_Jun_2023_08_50
0,1,0,2,73,8,0,29,5,108,2,29,25,19,117,40,-0.766595304,0.423541874,0.037013322,-1.099425316,0.912549973,0.105038553,-0.762465179,0.650711954,0.25982511,-1.032716393,0.735195041,0.217294753,28_Jun_2023_08_50
1,1,1,2,79,2,1,22,5,121,2,28,21,22,143,35,-0.385245413,-0.024309026,0.166124254,1.616659403,-1.318298697,0.304623365,1.09806478,-0.055719774,0.030996811,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
1,0,1,4,78,8,0,26,11,119,7,17,25,19,179,35,-0.764143884,0.421812773,0.036441617,-1.168114424,0.835149288,0.08165665,-0.765616417,0.647395074,0.257203996,-1.067506671,0.683471024,0.206919,28_Jun_2023_08_50
0,1,1,3,69,5,2,24,0,109,7,24,20,17,198,31,-0.763089001,0.420867205,0.035765387,-1.201487422,0.782311022,0.070914075,-0.768086076,0.646061718,0.255129397,-1.083657861,0.648721218,0.200233266,28_Jun_2023_08_50
0,1,1,2,66,6,0,21,5,123,0,25,21,19,153,33,-0.763307095,0.420270383,0.035204533,-1.224790692,0.722120702,0.060153548,-0.770685375,0.644933403,0.254243433,-1.097012639,0.608519197,0.196536809,28_Jun_2023_08_50
0,1,2,0,73,8,1,22,8,119,4,38,20,16,91,38,-0.764736533,0.419317722,0.034895118,-1.239746451,0.65418905,0.051858366,-0.774175525,0.643303633,0.252688646,-1.103974819,0.559893966,0.192260116,28_Jun_2023_08_50
0,0,5,5,82,8,8,15,1,95,7,27,18,18,63,37,-0.765813231,0.418496013,0.034095224,-1.248464704,0.583453119,0.04282305,-0.778711259,0.64168328,0.251158863,-1.104004025,0.515722036,0.187987283,28_Jun_2023_08_50
0,0,3,0,92,0,5,18,6,103,9,23,16,19,84,34,-0.766476393,0.417633265,0.033160035,-1.25041604,0.516391695,0.037287042,-0.783701837,0.640299201,0.249256715,-1.099413037,0.47635591,0.184329435,28_Jun_2023_08_50
0,0,2,8,107,5,9,25,3,96,12,5,14,18,92,29,-0.767458379,0.416792989,0.032164723,-1.246555328,0.449271291,0.031614326,-0.789583921,0.638861179,0.246996358,-1.092547774,0.442398608,0.180589363,28_Jun_2023_08_50
0,0,0,2,110,7,5,21,2,97,9,2,17,22,96,33,-0.768605888,0.415847868,0.030986283,-1.23612082,0.388622493,0.030222192,-0.79540056,0.63685137,0.244808286,-1.083604336,0.412095129,0.17882818,28_Jun_2023_08_50
1,0,7,0,109,4,6,21,4,104,10,2,13,21,102,31,-0.770109057,0.414811343,0.029832551,-1.219077229,0.337781847,0.030200401,-0.800610006,0.635700703,0.241953999,-1.071915507,0.387075633,0.178206354,28_Jun_2023_08_50
0,0,6,6,118,8,7,16,5,106,12,1,5,17,107,32,-0.771282077,0.413880825,0.028297774,-1.194618106,0.291147381,0.030126879,-0.804832935,0.634561002,0.239284143,-1.059559226,0.365206361,0.178882957,28_Jun_2023_08_50
1,0,6,3,136,8,1,20,4,88,13,3,8,19,113,31,-0.771895707,0.413151681,0.026502851,-1.163541913,0.249949694,0.032236487,-0.808619261,0.633966446,0.237054616,-1.044526577,0.345744222,0.18248193,28_Jun_2023_08_50
1,1,5,8,177,13,8,22,6,109,14,6,9,21,111,30,-0.773105979,0.412575781,0.024986085,-1.12862587,0.213705346,0.037396319,-0.811983883,0.633385956,0.235740364,-1.02728045,0.328738868,0.186391681,28_Jun_2023_08_50
0,0,10,7,192,18,3,24,9,121,9,0,10,12,113,28,-0.77444768,0.411987364,0.02386109,-1.088028669,0.179190442,0.044735909,-0.814787924,0.631816626,0.234920785,-1.006750464,0.31295684,0.189296499,28_Jun_2023_08_50
0,0,6,11,192,13,10,27,9,137,12,5,9,14,107,29,-0.77565217,0.411299735,0.023723874,-1.050055504,0.15398407,0.049415961,-0.817299902,0.630512297,0.234549165,-0.988422632,0.301413685,0.190433577,28_Jun_2023_08_50
3,2,7,11,223,22,3,31,4,149,13,5,7,13,103,31,-0.776857197,0.410256058,0.024636235,-1.022025347,0.141739905,0.045006536,-0.819587052,0.629295945,0.233635411,-0.979686439,0.295518488,0.187396199,28_Jun_2023_08_50
0,2,15,9,214,22,7,29,2,134,18,4,4,14,111,29,-0.776614964,0.409021765,0.025099637,-1.011722088,0.141294494,0.040128931,-0.821033537,0.629684269,0.231619,-0.976274431,0.292732716,0.187353104,28_Jun_2023_08_50
1,4,16,8,224,22,9,30,3,119,18,5,5,12,113,32,-0.774844229,0.408379436,0.024901882,-1.023623466,0.147613987,0.03797368,-0.820152938,0.630910516,0.230367959,-0.981551886,0.295228332,0.185768187,28_Jun_2023_08_50
0,3,7,5,222,20,10,27,5,118,14,6,11,15,125,31,-0.771796465,0.40756318,0.024906132,-1.050449729,0.159484506,0.036963161,-0.818095624,0.6321702,0.228484958,-0.995198131,0.302511185,0.184578806,28_Jun_2023_08_50
0,0,4,4,194,17,4,21,0,111,17,0,8,15,123,32,-0.768973827,0.407589197,0.025416836,-1.095046759,0.181243047,0.039563026,-0.815075457,0.633588552,0.228087232,-1.01510489,0.315829962,0.18436119,28_Jun_2023_08_50
0,7,6,4,157,18,7,17,7,100,18,6,8,17,126,35,-0.767486155,0.408379287,0.026371678,-1.143883467,0.215471581,0.042437036,-0.811160684,0.634720504,0.229415059,-1.038696051,0.335548967,0.184947535,28_Jun_2023_08_50
1,0,11,3,149,12,8,23,2,103,10,3,7,15,132,36,-0.767401278,0.409017771,0.027757313,-1.186177969,0.258767724,0.043563675,-0.808005631,0.63600868,0.231488734,-1.060901642,0.359131038,0.185867965,28_Jun_2023_08_50
0,0,5,12,111,14,2,13,4,104,8,7,13,15,132,39,-0.767694712,0.409938008,0.02934346,-1.224368811,0.312767476,0.043449048,-0.805155993,0.637502074,0.233669624,-1.08196795,0.387847662,0.186456025,28_Jun_2023_08_50
0,0,4,5,101,11,8,19,3,112,6,11,11,18,121,40,-0.767386973,0.411201388,0.030595465,-1.255826354,0.375592798,0.045596913,-0.80269599,0.638625979,0.23664926,-1.099682689,0.419487,0.188116267,28_Jun_2023_08_50
0,0,5,0,106,10,9,21,4,121,7,27,16,13,103,40,-0.767476141,0.412501872,0.031784687,-1.276998281,0.440897882,0.048241004,-0.800839424,0.639159679,0.239986017,-1.113366485,0.45357725,0.188569278,28_Jun_2023_08_50
0,0,0,11,92,6,9,20,4,128,1,39,19,11,81,31,-0.768660903,0.413825572,0.032708876,-1.289530039,0.514634609,0.05213495,-0.799459338,0.640241623,0.243053585,-1.123275757,0.492244154,0.188882619,28_Jun_2023_08_50
1,0,0,6,82,6,3,19,6,141,2,43,21,8,704,37,-0.38525936,-0.024308885,0.166137516,1.616659403,-1.318298697,0.304623365,1.098095059,-0.055681452,0.03097867,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
0,0,4,8,84,9,1,21,0,134,8,62,21,13,116,34,-0.772157729,0.415734023,0.033861913,-1.280032992,0.654842556,0.063352071,-0.797307372,0.642629743,0.246856585,-1.127386808,0.568626881,0.191469163,28_Jun_2023_08_50
0,1,3,0,69,7,11,27,7,132,2,59,26,11,163,34,-0.77304548,0.416303873,0.0335542,-1.263196588,0.717265666,0.07138554,-0.795870781,0.644553661,0.246857405,-1.121042609,0.604406118,0.192544848,28_Jun_2023_08_50
11,0,1,3,70,2,0,23,6,143,0,58,27,11,180,41,-0.385269403,-0.02431966,0.166172907,1.616659403,-1.318298697,0.304623365,1.098039031,-0.055654608,0.031008929,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
0,0,3,5,75,0,2,30,4,130,0,67,30,10,188,46,-0.772876203,0.416911334,0.030586084,-1.22390008,0.810314059,0.087238833,-0.793391168,0.649139166,0.242560104,-1.102574468,0.661725461,0.194266066,28_Jun_2023_08_50
10,0,2,5,77,4,2,28,4,119,2,60,42,11,181,57,-0.772206247,0.417068511,0.028620012,-1.20410037,0.843588114,0.0959405,-0.79230535,0.650840759,0.240178376,-1.092978597,0.68226558,0.195156455,28_Jun_2023_08_50
0,1,2,5,75,4,1,29,0,104,8,47,37,16,180,77,-0.385250539,-0.024297673,0.166121721,1.616659403,-1.318298697,0.304623365,1.098040819,-0.055697855,0.031043923,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
0,11,1,0,73,5,0,34,0,98,0,31,34,18,169,63,-0.770442009,0.416620702,0.024699731,-1.161515951,0.894197226,0.11559362,-0.78983736,0.65406394,0.234924302,-1.074681878,0.711049497,0.199058339,28_Jun_2023_08_50
0,3,1,4,73,5,0,43,3,85,1,31,29,17,156,68,-0.769514263,0.416230351,0.023155991,-1.142506719,0.909534693,0.125103474,-0.788689792,0.655765355,0.232634425,-1.067200184,0.71995008,0.202259123,28_Jun_2023_08_50
1,1,1,5,72,5,0,41,5,102,1,37,26,20,168,52,-0.768872678,0.415839583,0.022620026,-1.136487365,0.910853982,0.125967756,-0.786722183,0.65612632,0.231308684,-1.064725995,0.721992612,0.203773871,28_Jun_2023_08_50
0,1,1,0,77,2,4,45,5,113,2,27,31,15,177,54,-0.768304288,0.41533488,0.023243885,-1.14804709,0.899721861,0.119346477,-0.783856809,0.65556407,0.230625585,-1.06593883,0.715868235,0.200763032,28_Jun_2023_08_50
0,1,7,3,73,5,0,41,8,117,3,29,29,13,169,52,-0.767228603,0.414606929,0.023750015,-1.168952942,0.875549138,0.109661303,-0.782443464,0.654227674,0.22972706,-1.073387146,0.700980961,0.197249889,28_Jun_2023_08_50
0,3,11,10,77,0,0,41,11,126,0,28,25,16,166,50,-0.385256916,-0.024313085,0.166184232,1.616659403,-1.318298697,0.304623365,1.098053336,-0.055730976,0.031035237,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
1,0,1,3,85,6,0,38,5,123,0,27,24,17,167,51,-0.764480889,0.413501233,0.023949087,-1.224955678,0.801130831,0.089754045,-0.784454525,0.65093708,0.228780031,-1.093637347,0.657997787,0.187037364,28_Jun_2023_08_50
2,0,12,0,80,8,0,42,6,139,1,26,22,18,166,50,-0.385267556,-0.024316031,0.166152149,1.616659403,-1.318298697,0.304623365,1.098030806,-0.055661663,0.030998459,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
1,0,2,3,78,5,1,39,0,118,0,28,28,11,166,42,-0.762986422,0.413039029,0.02339845,-1.274158239,0.704929709,0.077714548,-0.791246176,0.647075891,0.228671238,-1.111881733,0.60187906,0.176254481,28_Jun_2023_08_50
0,0,3,4,82,11,8,40,4,130,2,34,20,15,172,42,-0.76391685,0.41269803,0.023821581,-1.287958026,0.650201321,0.067890227,-0.795131803,0.645702243,0.228517652,-1.118616462,0.569328964,0.17425561,28_Jun_2023_08_50
1,4,2,4,88,11,4,33,0,113,12,36,18,16,170,35,-0.385234326,-0.024329504,0.166155115,1.616659403,-1.318298697,0.304623365,1.098060369,-0.055699874,0.030999983,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
0,0,3,2,98,11,0,34,4,112,13,26,20,14,180,31,-0.764820516,0.411695838,0.023983171,-1.296375751,0.517582119,0.051720764,-0.801387966,0.643607855,0.227915466,-1.117295384,0.493582755,0.167304605,28_Jun_2023_08_50
2,0,2,0,104,9,2,31,2,116,13,25,17,11,155,37,-0.764995694,0.410703391,0.02383885,-1.286517382,0.446065515,0.045150422,-0.80572325,0.642335236,0.226774409,-1.108750939,0.456338435,0.163555339,28_Jun_2023_08_50
1,0,4,0,108,7,7,24,4,111,9,18,10,14,101,27,-0.385246694,-0.0242872,0.166126594,1.616659403,-1.318298697,0.304623365,1.098087192,-0.055761673,0.031030126,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
0,0,5,3,117,13,0,20,8,104,14,8,9,22,388,27,-0.385273725,-0.024256058,0.166155785,1.616659403,-1.318298697,0.304623365,1.098032355,-0.05569661,0.031025318,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
0,0,3,0,125,7,3,22,7,107,12,2,9,15,386,27,-0.769477189,0.408556998,0.022871591,-1.2203089,0.285024136,0.038080018,-0.818757474,0.637097418,0.224587753,-1.072003484,0.370608538,0.164604709,28_Jun_2023_08_50
0,6,6,2,149,8,4,20,7,101,14,1,12,20,375,26,-0.385253817,-0.024304986,0.166117728,1.616659403,-1.318298697,0.304623365,1.098082542,-0.055712182,0.031018278,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_50
